location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_VT_50003,2020-02-04,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,,,,,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,,,,,,,3.04,5.68,8.32,4.46,11.16,13.39,6.29,,4.87,6.7,4.87,5.48,,29.42,3.45,10.35,3.25,5.48,9.13,4.46,3.04,8.52,8.32,5.48,3.45,5.88,4.26,6.29,36.11,6.7,,5.88,,3.45,6.29,7.1,32.46,3.25,8.12,4.26,5.28,,2.84,,4.87,3.25,4.46,1.333333,-3.95,6.927778,0.0254,,-2.427778,76.120601
US_VT_50003,2020-02-05,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,,,,,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,,,,,,,,7.51,5.89,4.47,10.36,9.95,3.45,3.25,4.26,4.26,,5.48,,28.23,3.86,12.79,,5.08,6.3,3.66,2.84,4.26,7.31,3.45,,5.48,3.66,7.11,32.09,7.72,,4.87,,5.28,3.66,4.26,34.12,,6.3,2.84,6.7,3.05,3.25,,,4.87,,1.322222,-3.688889,6.288889,0.0508,,-6.055556,58.085003
US_VT_50003,2020-02-06,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,,,,,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,,,,,,,4.89,4.67,6.16,7.22,10.62,8.71,6.8,,3.19,5.31,3.4,4.67,,29.33,6.16,14.66,,8.29,11.05,3.83,,7.44,6.59,3.61,4.04,7.01,3.4,8.71,29.54,9.14,5.53,6.8,,3.4,5.1,5.31,38.89,5.1,5.53,2.98,7.44,4.25,6.38,,,3.83,,-1.722222,-4.144444,2.116667,5.5118,30.48,-4.972222,78.635082
US_VT_50003,2020-02-07,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,,,,,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,,,,,,,,5.19,5.79,5.19,9.98,8.38,3.79,,2.79,7.38,3.59,,4.79,27.14,,14.17,,8.38,6.99,4.19,,5.59,5.39,5.79,4.79,5.39,7.38,8.78,25.95,5.19,4.19,6.99,3.59,3.39,3.99,4.99,35.93,2.79,7.18,,5.79,3.99,5.59,,3.19,3.79,,-0.127778,-5.25,1.966667,5.813778,50.8,-1.661111,89.554352
US_VT_50003,2020-02-08,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,,,,,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,,,,,,,,7.7,3.74,3.3,10.56,7.26,5.06,,3.08,4.62,3.52,5.06,,22.89,3.3,10.12,3.96,5.72,5.94,6.6,,7.26,8.14,,,4.62,3.74,6.16,31.25,4.18,3.3,6.38,4.18,3.52,5.06,6.38,37.41,,5.5,,6.82,,3.74,,3.08,,,-7.1,-10.561111,-0.661111,12.1158,50.8,-12.011111,68.296433
US_VT_50003,2020-02-09,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,,,,,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,,,,,,,,5.25,8.1,8.1,13.13,9.63,5.47,3.06,3.72,5.69,4.38,6.56,,26.04,3.72,12.04,3.28,4.38,5.25,5.69,3.28,5.69,8.31,5.25,6.56,5.25,,4.81,30.2,10.5,3.94,7.44,,5.25,4.59,5.03,35.45,4.59,8.31,,8.1,,,3.94,5.25,4.38,4.81,-9.488889,-15.872222,-1.483333,0.0,50.8,-12.661111,77.879248
US_VT_50003,2020-02-10,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,,,,,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,,,,,,,,4.88,6.72,4.68,12.01,7.94,6.31,6.11,4.27,6.72,4.07,6.92,2.85,22.39,3.46,12.41,,2.85,8.55,6.72,,7.33,5.9,6.11,3.66,4.88,4.68,6.72,29.71,6.51,3.26,6.11,,5.5,5.7,5.09,45.18,,6.72,,4.48,3.05,5.7,,3.66,4.07,5.5,0.605556,-2.983333,3.605556,2.54,30.48,-1.15,88.213151
US_VT_50003,2020-02-11,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,,,,,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,,,,,,,,7.48,6.27,6.06,12.53,9.1,5.05,3.03,4.04,6.27,,3.64,,26.27,4.24,15.97,3.03,6.47,6.27,5.86,,6.27,6.87,4.24,,3.84,4.04,6.06,33.95,5.05,4.85,6.87,,5.05,3.84,3.23,38.4,3.64,8.29,,4.65,3.44,4.24,4.24,5.25,,3.03,1.005556,-2.333333,3.6,3.584222,30.48,-0.077778,92.614119
US_VT_50003,2020-02-12,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,,,,,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,,,,,,,,4.2,5.0,8.0,11.6,10.6,7.4,4.4,3.4,8.0,5.0,6.8,,16.2,,9.8,,4.0,6.4,4.6,,4.8,4.6,2.8,4.8,3.6,,7.8,29.21,4.6,,4.8,3.8,4.8,4.8,4.8,41.41,3.8,7.2,3.2,6.0,3.2,,3.8,3.2,,2.8,1.1,-2.122222,3.7,0.3302,30.48,-5.266667,62.614686
US_VT_50003,2020-02-13,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,,,,,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,,,,,,,,4.42,5.47,5.47,10.73,9.68,6.73,,,7.37,4.84,,,22.73,5.05,8.84,,5.05,10.73,5.47,2.95,3.37,4.63,5.68,4.21,6.73,6.52,7.58,26.93,5.05,3.37,5.68,6.52,5.05,4.84,4.84,40.19,4.63,9.05,4.21,5.47,4.42,5.68,,3.37,3.58,,1.005556,-1.805556,3.455556,6.35,30.48,-1.377778,84.301921
US_VT_50003,2020-02-14,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,,,,,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,,,,,,,,5.1,6.12,4.49,8.97,8.57,3.06,3.88,3.47,4.49,,5.1,4.49,17.95,4.89,9.59,,3.06,9.18,4.08,,5.71,5.71,4.28,4.49,4.08,4.28,7.14,25.49,3.88,5.1,6.32,,5.51,4.28,,34.67,3.06,5.92,,2.85,5.71,3.67,,,,,-6.794444,-12.666667,2.588889,2.5908,30.48,-13.038889,61.38236
US_VT_50003,2020-02-15,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,,,,,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,18,13,,,-3,,,5.38,6.83,4.97,10.35,6.41,4.76,,3.72,4.97,2.9,5.59,,19.86,4.34,9.52,,5.38,6.62,4.14,4.97,3.72,5.17,,7.04,5.17,,4.97,22.76,3.93,,3.93,2.9,,5.17,4.34,34.76,4.55,6.21,,5.59,,3.31,4.97,3.52,3.31,,-12.683333,-20.477778,-0.905556,0.0,30.48,-19.611111,56.43963
US_VT_50003,2020-02-16,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,,,,,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,31,23,,,3,,,5.73,6.5,6.31,11.85,8.6,4.59,,5.54,5.16,4.01,3.63,3.63,20.07,2.87,8.41,3.06,5.92,5.16,3.25,,6.88,7.26,3.82,5.16,5.16,,7.64,15.67,5.16,3.44,7.64,3.82,3.44,5.16,5.73,37.27,3.63,5.54,3.82,5.35,3.06,4.01,3.06,5.54,2.68,2.68,-2.35,-7.116667,2.211111,0.3048,30.48,-9.25,59.446122
US_VT_50003,2020-02-17,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,,,,,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,33,15,,,-22,,,4.96,12.03,7.45,10.88,5.15,6.49,4.39,5.15,5.92,2.67,5.15,,17.56,2.86,7.25,2.86,4.39,8.59,6.3,,6.87,6.49,6.87,,5.15,3.82,6.3,24.05,5.15,3.05,7.64,3.44,4.39,4.58,6.11,43.33,4.39,6.3,,8.02,4.58,5.15,3.63,4.2,4.58,3.05,-0.744444,-6.716667,2.794444,0.0,30.48,-7.211111,61.724567
US_VT_50003,2020-02-18,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,,,,,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,-4,8,,,-13,3,,4.16,8.12,5.94,11.88,8.91,5.74,,6.53,4.16,3.37,5.34,,16.82,3.56,9.3,2.97,3.76,11.88,4.75,3.37,4.36,6.33,4.75,,6.33,3.37,7.92,28.7,6.93,,5.54,,,5.15,5.15,42.76,4.55,6.73,,6.14,5.34,3.56,,3.56,3.76,3.17,-2.972222,-8.094444,2.905556,0.649111,30.48,-6.905556,74.668527
US_VT_50003,2020-02-19,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,,,,,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,15,7,,,-10,1,5.3,6.32,7.55,6.73,11.83,10.4,4.08,2.86,3.88,7.75,6.73,4.28,5.3,18.97,4.08,9.79,3.26,5.3,8.57,3.88,3.26,6.32,6.53,3.67,3.67,3.67,,5.92,23.46,6.32,3.67,7.14,4.69,5.1,3.47,7.96,37.12,5.51,5.71,4.28,6.32,4.08,4.49,2.86,4.49,4.69,3.88,1.2,-6.666667,3.844444,7.478889,30.48,-6.694444,55.767733
US_VT_50003,2020-02-20,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,,,,,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,19,16,,,-11,0,,4.3,8.6,4.91,11.87,8.19,6.55,,4.71,8.6,4.5,3.07,3.89,15.35,2.87,8.6,,4.91,11.26,4.5,4.3,6.55,6.34,,5.94,4.5,4.91,7.37,24.36,4.71,3.68,3.27,4.71,4.5,5.32,6.14,50.55,4.91,8.39,4.5,7.37,5.53,4.5,,3.48,,3.89,-5.95,-11.65,2.827778,0.056444,,-14.116667,52.593355
US_VT_50003,2020-02-21,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,,,,,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,9,8,-44,,-11,3,,4.43,7.65,5.84,11.27,6.04,6.04,,3.42,7.04,3.62,7.25,,15.7,3.62,7.85,,7.65,8.25,3.82,4.43,4.23,4.43,4.23,,4.03,,7.85,23.95,5.84,4.83,5.84,5.03,4.23,4.63,3.82,41.05,7.25,5.43,,7.25,4.63,4.03,,3.82,3.22,,-8.772222,-16.966667,-1.538889,0.0,,-16.855556,52.528979
US_VT_50003,2020-02-22,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,,,,,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,17,10,-44,,-3,,4.27,5.49,10.16,7.93,9.76,9.35,4.88,,4.88,5.89,4.27,,,18.09,4.27,6.91,,4.47,7.93,3.86,3.05,5.89,5.49,3.66,7.11,5.08,,4.47,26.83,5.49,5.08,6.1,3.46,,8.54,3.66,35.57,5.28,9.35,3.25,7.93,4.47,3.46,3.05,4.07,,,-3.727778,-14.688889,4.0,0.0,,-11.677778,54.491127
US_VT_50003,2020-02-23,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,,,,,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,23,13,-41,,1,,,4.84,10.95,3.58,8.85,10.32,4.84,,,5.69,,5.47,,17.06,4.63,8.42,,5.05,8.0,4.84,,7.79,5.47,2.95,4.84,4.21,3.79,5.47,29.06,6.74,,6.32,2.95,5.47,4.63,6.32,42.12,4.0,5.9,,6.11,3.16,4.21,,4.63,3.16,3.37,0.35,-12.261111,9.166667,0.0,,-6.944444,58.356969
US_VT_50003,2020-02-24,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,,,,,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,16,1,,,2,-1,,5.21,7.01,5.81,8.62,10.82,4.21,2.81,4.61,5.81,4.81,5.21,,17.43,,9.42,,6.61,8.02,6.21,,7.41,5.61,4.81,5.61,4.61,,6.41,34.06,7.21,5.21,4.61,3.21,3.81,8.02,4.81,42.28,4.01,6.21,4.21,5.41,3.61,3.41,3.61,5.41,,,2.494444,-7.694444,13.727778,0.0,,-5.761111,55.178212
US_VT_50003,2020-02-25,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,,,,,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,9,9,,,2,0,,4.23,5.38,4.61,11.33,8.84,5.57,3.46,4.23,5.95,4.03,5.38,,23.43,3.27,7.88,3.07,4.8,7.11,5.57,,6.92,,4.61,3.07,4.03,3.07,6.72,38.61,7.88,,6.72,3.84,5.38,4.03,6.72,40.34,3.84,5.95,2.88,5.95,,2.88,4.23,2.69,,,4.177778,-4.361111,12.566667,0.0,,-1.816667,65.276575
US_VT_50003,2020-02-26,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,,,,,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,16,2,,,0,-1,,4.55,8.16,3.98,11.01,10.44,4.17,3.23,6.64,7.4,4.17,5.69,,27.89,3.04,12.14,,4.74,8.35,3.98,,6.26,4.93,5.31,,3.79,3.04,8.35,44.21,7.78,3.98,6.83,3.04,6.45,5.5,6.07,41.18,3.6,7.59,3.42,5.5,,,,3.42,2.66,2.85,3.011111,0.372222,8.627778,1.354667,,0.588889,84.376025
US_VT_50003,2020-02-27,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,,,,,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,0,0,,,-1,1,,3.19,8.26,3.57,10.7,9.39,6.38,3.38,6.57,5.63,,4.13,3.38,27.98,2.63,12.02,,7.32,7.7,4.51,,6.01,6.2,3.38,,3.94,3.94,6.95,46.2,7.14,2.82,5.45,2.82,4.88,3.76,4.32,39.62,5.45,6.76,3.19,7.32,,3.57,,3.19,3.19,,2.222222,-2.072222,5.983333,8.410222,,-1.638889,75.726382
US_VT_50003,2020-02-28,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,,,,,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,12,1,-53,,0,0,3.39,4.52,4.71,7.16,10.56,10.18,4.71,,3.77,3.96,2.83,4.9,,28.84,3.77,8.29,3.58,5.28,9.8,4.9,,5.28,7.16,5.84,,3.21,3.96,4.71,35.63,5.47,3.77,4.71,2.83,4.15,5.84,3.39,37.14,,6.22,,5.66,4.34,2.83,,3.96,,2.83,-2.838889,-4.416667,4.288889,5.4356,,-12.711111,46.894786
US_VT_50003,2020-02-29,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,,,,,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,17,9,-44,,-4,,,4.86,9.31,5.47,6.08,8.3,4.05,3.44,3.44,5.67,4.25,4.25,2.83,30.58,4.25,11.34,,4.66,8.3,7.29,,3.65,5.26,3.85,4.25,4.86,3.85,5.47,37.46,4.05,,5.87,4.46,3.65,4.46,3.44,37.26,3.85,4.25,2.83,5.87,,4.05,,3.65,,,-4.622222,-7.272222,-0.594444,0.0,,-11.866667,57.047291
US_VT_50003,2020-03-01,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,,,,,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,23,20,-38,,-2,,,4.11,11.91,6.98,9.86,7.39,5.34,,3.7,5.75,4.72,6.57,,24.44,5.54,4.93,,5.96,9.45,7.39,,5.96,5.13,3.9,6.16,3.49,4.31,7.8,38.61,4.52,,5.96,3.9,5.54,3.49,8.42,31.42,5.75,5.54,,7.39,3.9,3.08,,,3.08,2.88,-5.833333,-11.694444,0.438889,0.0,,-13.35,55.615754
US_VT_50003,2020-03-02,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,,,,,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,14,5,,,0,-1,,3.27,7.12,4.23,6.92,14.62,5.58,4.04,4.42,8.46,4.04,4.04,,30.0,4.62,10.0,,9.23,7.5,,,5.77,7.12,4.04,,4.81,3.65,8.65,49.8,5.38,4.23,6.35,2.88,6.35,6.73,5.58,39.23,4.62,9.23,,4.81,3.08,7.69,,3.46,3.46,,1.788889,-10.994444,12.377778,0.0254,,-6.566667,54.732432
US_VT_50003,2020-03-03,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,,,,,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,13,17,,,1,-1,3.39,6.22,6.79,3.77,8.48,15.64,6.03,,6.22,6.6,3.39,,,26.01,5.84,9.23,3.39,6.22,9.61,5.65,,6.03,5.28,3.39,,6.03,2.83,4.9,47.49,,3.2,6.41,3.02,5.46,4.71,8.1,36.94,3.39,6.22,,6.03,,4.9,,4.15,,3.2,9.077778,2.105556,15.1,0.028222,,2.361111,63.239954
US_VT_50003,2020-03-04,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,,,,,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,13,9,,,0,0,,5.43,6.36,4.68,9.54,14.04,5.43,,7.11,7.11,4.12,4.12,,32.37,3.74,11.98,,7.67,8.42,4.87,2.62,6.55,4.87,2.99,,4.3,,7.86,49.22,6.92,3.37,5.8,4.3,7.67,5.05,4.3,37.8,4.68,9.17,,4.49,3.93,2.99,,4.3,3.74,2.62,5.944444,1.633333,13.994444,3.951111,,-0.844444,62.015818
US_VT_50003,2020-03-05,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,,,,,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,12,16,,,-1,-2,3.6,5.68,7.01,4.36,9.09,13.26,3.22,3.6,6.06,5.3,3.41,3.6,2.84,27.65,4.17,10.98,2.65,7.01,9.09,7.58,,3.03,4.36,5.3,,4.36,3.79,7.01,51.89,5.49,5.49,6.63,3.22,4.92,5.11,4.36,38.25,3.03,7.95,,8.14,4.17,,,5.3,3.79,,3.733333,0.25,8.188889,0.4318,,-4.483333,55.146416
US_VT_50003,2020-03-06,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,,,,,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,10,3,,,-2,1,2.64,4.34,6.42,4.72,7.93,13.02,3.59,,4.53,6.61,3.77,4.72,,28.12,,8.3,,4.72,7.36,4.15,,4.15,7.74,3.96,3.4,3.77,3.96,6.04,45.49,6.61,,5.66,3.59,6.42,4.53,4.53,32.84,5.29,6.79,,6.98,3.59,,,4.34,2.83,,1.438889,-4.822222,8.561111,0.0,,-4.994444,62.603108
US_VT_50003,2020-03-07,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,,,1,0,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,19,10,,,0,,,5.11,8.58,5.51,8.17,9.6,4.9,,2.86,5.31,3.47,6.54,3.47,27.57,5.51,10.62,3.88,3.68,7.76,6.33,,5.92,6.13,2.86,5.92,6.13,,4.49,52.09,5.51,,4.49,2.86,5.51,5.11,,40.24,3.06,6.95,,5.92,3.27,5.92,,5.92,,,0.144444,-5.866667,8.2,0.0,,-10.238889,46.110612
US_VT_50003,2020-03-08,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,0,0,1,0,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,28,22,,,6,,,6.13,6.34,4.7,9.61,4.91,3.07,3.48,4.5,4.5,,6.34,,50.92,3.88,11.86,2.86,4.09,6.54,4.7,,3.68,10.84,3.88,4.09,6.95,3.27,5.11,100.0,7.77,4.09,4.7,4.09,4.7,2.86,5.11,35.58,4.09,7.77,,5.52,3.48,4.5,,4.7,3.68,3.27,1.633333,-6.222222,11.977778,0.0,,-9.044444,45.322456
US_VT_50003,2020-03-09,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,0,0,1,0,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,13,20,,,-1,0,2.91,5.04,6.98,3.3,13.97,10.47,4.46,6.21,5.24,6.01,2.91,3.49,,43.65,,16.1,,8.73,9.89,3.88,3.1,6.4,9.51,4.27,4.07,3.88,,7.76,85.55,6.59,,6.4,2.91,4.66,3.49,4.66,36.66,,6.01,,,3.3,2.91,,5.82,,,8.888889,-5.005556,21.411111,0.0,,-4.661111,38.686002
US_VT_50003,2020-03-10,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,0,0,1,0,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,2,8,,,-3,3,3.16,4.09,5.58,3.54,10.61,10.98,3.54,4.65,5.21,4.46,2.98,4.65,,44.28,2.79,16.37,2.6,5.77,8.74,5.21,,4.84,12.65,3.35,3.91,3.54,,6.88,79.63,8.19,3.91,6.88,,5.02,2.98,4.28,33.12,3.72,8.0,,5.4,4.28,4.84,,,2.98,,9.977778,-0.238889,20.511111,0.0,,1.561111,56.812917
