location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_AZ_04023,2022-02-26,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,6,0,16547,224,36,50689,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-15,-17,-1,10,-2,1,8.07,8.07,4.14,6.76,5.67,4.36,3.49,3.71,7.63,,4.14,,3.92,7.63,4.36,3.92,,3.71,7.85,5.89,6.98,16.14,5.89,,6.76,3.27,3.49,4.58,31.83,,5.45,4.14,5.01,3.92,8.314815,-1.654321,18.432099,0.0,-4.642857,39.259132
US_AZ_04023,2022-02-27,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,0,0,16547,224,0,50689,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-11,-16,-12,19,-4,1,6.26,11.89,3.76,8.35,6.05,4.17,4.38,2.92,9.6,3.34,5.63,,5.42,9.39,3.34,3.55,4.59,4.17,5.01,3.76,8.55,15.86,4.8,4.17,8.76,4.59,2.92,4.59,35.05,4.17,3.13,4.38,8.14,5.01,9.993827,-0.617284,21.839506,0.0,-6.380952,30.590648
US_AZ_04023,2022-02-28,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,0,0,16547,224,41,50730,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-14,-6,2,21,-5,1,6.16,5.99,3.56,8.42,5.02,5.02,4.86,3.89,5.51,,4.86,2.27,4.54,10.53,4.37,4.37,4.37,2.59,5.02,5.99,7.61,16.2,7.29,,7.13,2.27,3.89,6.97,37.1,2.27,4.21,3.24,5.51,3.08,14.308642,3.302469,23.722222,0.0,-9.0,19.142675
US_AZ_04023,2022-03-01,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,0,0,16547,224,31,50761,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-7,,35,16,-8,0,4.27,7.17,2.9,8.88,5.46,3.42,4.61,4.27,8.37,,5.98,3.42,4.95,8.88,4.44,5.46,3.25,,,3.25,10.25,17.93,8.03,5.29,4.61,5.81,4.27,4.61,33.81,3.07,3.07,5.46,3.42,5.29,14.648148,4.58642,25.734568,0.0,-8.34127,19.489597
US_AZ_04023,2022-03-02,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,14,0,16561,224,0,50761,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-7,-3,20,8,-8,0,5.72,7.74,3.53,10.27,9.76,5.05,5.05,2.36,5.72,2.86,6.23,3.37,2.86,8.75,2.86,4.88,3.2,3.2,5.39,4.21,8.41,13.3,6.39,,4.71,3.2,3.7,6.23,30.97,3.87,4.21,4.21,5.22,3.7,16.450617,4.876543,27.592593,0.0,-7.603175,18.043619
US_AZ_04023,2022-03-03,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,0,0,16561,224,124,50885,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-9,,14,5,-6,1,4.47,8.42,,10.31,7.9,4.64,4.98,3.44,5.67,2.92,4.64,2.92,3.09,9.11,3.27,3.44,2.4,3.61,4.47,4.47,4.81,15.29,5.33,3.78,4.29,2.92,2.58,6.7,33.16,3.27,4.12,4.98,4.47,6.36,19.166667,8.925926,28.197531,0.0,-8.222222,14.932076
US_AZ_04023,2022-03-04,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,0,0,16561,224,12,50897,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-13,-12,6,11,-11,2,4.28,4.46,,8.03,9.63,5.89,3.21,4.1,6.24,,3.75,,6.24,8.56,2.5,,3.39,3.92,4.82,3.03,8.56,15.88,5.35,4.46,2.68,,2.5,3.92,34.43,2.85,4.1,4.82,5.0,5.71,17.91358,12.12963,26.253086,0.0,-7.206349,17.342281
US_AZ_04023,2022-03-05,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,0,0,16561,224,13,50910,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-15,-18,-12,3,2,0,3.31,7.5,,9.71,7.94,5.74,4.19,3.97,6.4,3.31,3.97,,,9.71,3.53,,4.85,4.41,,5.52,3.53,12.8,7.5,,6.4,3.31,3.97,5.3,30.89,,3.75,,4.85,3.97,11.716049,3.092593,20.716049,0.0,-2.02381,37.537069
US_AZ_04023,2022-03-06,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,0,0,16561,224,78,50988,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-13,-20,-5,26,1,0,4.44,9.32,5.32,11.76,9.98,5.77,4.44,,6.21,3.33,6.66,3.77,,12.2,5.77,3.33,,3.55,5.1,,7.54,17.97,7.54,,5.1,3.11,,5.55,33.5,,3.77,7.1,6.21,5.77,10.364198,2.734568,19.796296,0.0,-5.801587,31.218076
US_AZ_04023,2022-03-07,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,0,0,16561,224,28,51016,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-17,-12,-4,22,-21,3,7.08,9.25,3.74,7.87,11.02,3.94,3.15,5.51,8.66,2.75,5.51,,4.92,8.46,4.92,5.12,,,4.53,,9.64,18.3,5.31,,5.31,4.72,,5.12,30.69,,4.13,3.54,4.92,5.31,7.67284,-1.438272,16.709877,0.0,-9.777778,27.163275
US_AZ_04023,2022-03-08,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,0,0,16561,224,22,51038,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-14,,12,12,-23,4,6.29,6.88,,10.02,7.66,4.32,4.91,2.95,8.25,4.32,7.07,,4.12,11.39,3.93,5.11,3.73,3.93,4.71,3.54,11.0,18.27,6.68,3.34,4.71,3.73,3.73,4.52,37.52,,4.12,4.91,5.3,3.14,7.796296,-1.808642,16.512346,0.0,-11.531746,23.499713
US_AZ_04023,2022-03-09,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,19,2,16580,226,14,51052,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-13,-10,8,3,-22,4,3.35,7.68,,5.91,9.65,4.92,3.35,,7.09,3.54,6.5,2.95,4.72,8.66,3.94,,3.74,2.76,4.33,3.74,6.69,20.67,2.95,3.94,5.51,2.76,3.35,7.48,37.8,,4.53,3.54,3.74,,9.382716,-0.993827,18.580247,0.0,-13.603175,17.655582
US_AZ_04023,2022-03-10,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,0,0,16580,226,47,51099,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-14,,22,14,-21,4,7.59,9.18,3.19,10.38,9.58,4.99,5.19,4.59,8.58,4.99,5.99,,3.39,7.79,,3.99,3.79,3.99,4.99,3.79,10.18,24.75,9.38,3.99,6.99,,,4.59,33.74,3.19,6.39,5.79,4.19,4.99,11.932099,1.592593,20.469136,0.0,-11.349206,18.185519
US_AZ_04023,2022-03-11,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,0,0,16580,226,0,51099,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-19,-19,13,-3,-24,5,3.88,8.17,3.06,10.21,12.25,6.74,4.7,,5.1,3.06,3.88,,5.72,6.33,3.47,3.06,2.86,3.06,5.51,4.7,11.03,20.21,6.33,4.7,5.72,4.08,,5.72,33.48,,6.33,4.7,5.51,3.88,10.253086,0.580247,19.722222,0.254,-9.0,25.125031
US_AZ_04023,2022-03-12,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,0,0,16580,226,19,51118,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-20,-24,1,-3,0,1,5.52,5.06,3.68,8.74,10.12,,5.29,3.45,6.21,,4.6,4.14,4.83,8.05,,,4.14,4.83,4.14,5.29,7.59,17.26,6.44,3.68,5.75,,5.75,4.37,34.05,3.91,6.67,5.52,,,11.37037,0.061728,22.802469,0.112889,-13.904762,15.309396
US_AZ_04023,2022-03-13,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,0,0,16580,226,20,51138,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-12,-19,6,15,1,-1,4.02,9.16,,6.48,10.28,3.8,4.47,5.14,7.15,,5.59,3.13,3.58,6.26,6.26,4.02,,4.02,5.14,4.92,5.59,16.09,6.04,,3.8,3.58,5.59,4.92,33.31,3.35,4.02,5.14,5.14,5.59,13.783951,1.049383,23.796296,0.0,-13.563492,13.483516
US_AZ_04023,2022-03-14,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,0,0,16580,226,141,51279,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-15,-11,14,15,-5,2,4.19,9.43,3.84,12.4,7.86,4.54,5.59,4.19,6.64,3.67,4.19,,3.32,9.96,5.94,2.79,2.97,4.19,5.24,3.14,7.86,22.36,6.99,,6.99,2.44,3.84,4.19,39.65,4.02,5.76,3.84,3.84,2.62,15.080247,3.438272,23.962963,0.0,-11.785714,14.330385
US_AZ_04023,2022-03-15,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,0,0,16580,226,18,51297,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-12,,37,5,-9,1,6.89,7.61,3.44,12.87,8.15,3.26,3.99,4.71,6.71,4.35,3.44,,3.99,8.52,3.26,,4.71,3.99,5.62,3.26,8.88,16.49,6.52,4.71,5.25,4.17,2.72,4.89,34.07,5.07,4.17,7.25,5.07,5.07,16.358025,4.58642,28.024691,0.0,-11.968254,12.931428
US_AZ_04023,2022-03-16,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,8,1,16588,227,59,51356,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-9,-11,35,18,-9,2,3.62,7.41,5.06,12.66,10.85,3.62,4.52,2.71,6.87,,4.16,,3.98,8.32,3.8,2.53,,2.89,2.71,4.88,9.22,18.99,4.52,4.88,5.42,3.07,4.52,6.51,35.44,4.16,5.42,3.98,5.79,5.42,17.814815,6.41358,27.882716,0.0,-10.904762,13.068939
US_AZ_04023,2022-03-17,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,0,0,16588,227,94,51450,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-9,,35,8,-8,1,3.3,8.41,7.09,10.72,10.72,6.1,4.95,2.64,5.61,2.47,4.78,,2.97,8.9,2.47,3.79,2.97,3.96,,2.97,9.56,15.83,7.91,3.46,5.94,3.46,,4.45,35.28,4.29,2.47,5.94,3.3,4.62,16.388889,8.148148,25.808642,0.0,-6.674603,19.740794
US_AZ_04023,2022-03-18,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,0,0,16588,227,41,51491,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-14,-16,37,2,-9,3,4.9,4.74,4.41,10.3,7.36,4.74,4.25,2.62,6.05,2.29,3.6,3.11,4.09,6.38,5.07,3.43,3.11,2.45,2.94,2.45,7.19,18.31,4.58,3.27,4.9,3.27,,4.41,31.06,2.29,2.62,3.76,3.43,,14.734568,5.493827,24.462963,0.0,-11.714286,14.551127
US_AZ_04023,2022-03-19,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,0,0,16588,227,40,51531,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-14,-17,5,14,2,1,3.14,8.3,3.59,8.3,11.44,6.5,,4.04,7.62,4.49,3.81,,3.81,7.85,3.59,3.14,,,3.59,4.49,8.07,12.56,4.71,,4.71,,3.81,4.49,35.43,,6.73,4.71,3.81,4.49,16.123457,4.932099,26.907407,0.0,-15.65873,9.736467
US_AZ_04023,2022-03-20,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,0,0,16588,227,54,51585,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-12,-28,-13,26,2,1,6.29,7.97,,11.11,9.65,4.82,5.24,3.56,7.76,4.61,7.97,3.56,4.82,6.92,3.15,3.35,,4.19,2.94,,4.19,19.5,5.87,,5.66,3.77,3.56,3.98,38.59,,6.08,9.44,5.66,,16.919753,8.469136,26.592593,0.127,-11.31746,13.296103
US_AZ_04023,2022-03-21,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,0,0,16588,227,16,51601,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-3,-7,10,27,-12,4,4.75,5.38,2.38,11.56,7.44,4.12,6.17,2.22,7.28,2.85,4.91,2.22,3.17,10.13,3.01,4.91,3.01,3.33,3.8,3.17,6.17,18.21,5.07,2.85,4.75,3.33,3.17,4.12,31.35,7.44,4.12,3.48,4.75,5.86,10.950617,5.438272,19.62963,3.33375,1.134921,50.433113
US_AZ_04023,2022-03-22,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,0,0,16588,227,12,51613,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-12,,41,6,-7,1,4.26,7.53,3.93,9.5,8.19,2.95,6.39,2.62,6.88,2.62,4.09,3.6,4.42,11.14,3.28,2.95,2.62,,3.44,4.59,7.21,16.54,5.57,3.93,4.26,3.77,3.93,,33.25,,4.42,3.6,5.41,3.93,12.598765,2.623457,20.95679,1.5875,-7.642857,23.133035
US_AZ_04023,2022-03-23,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,9,0,16597,227,528,52141,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-11,-11,13,9,-6,1,4.72,7.59,5.23,9.28,8.6,4.55,4.89,2.53,6.41,3.04,4.05,,3.88,9.45,4.72,4.89,5.9,,2.7,4.72,7.76,21.59,6.92,2.36,6.92,4.22,5.06,6.07,37.62,3.04,5.4,5.23,6.24,3.04,14.648148,5.024691,21.320988,0.0,-12.452381,14.174171
US_AZ_04023,2022-03-24,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,0,0,16597,227,22,52163,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-12,,32,3,-7,1,5.95,6.31,5.05,9.91,7.93,3.97,4.51,2.7,7.93,2.52,5.05,3.97,3.97,9.01,3.97,3.6,,,4.15,4.33,9.55,15.14,4.69,3.97,4.69,4.51,3.25,4.51,33.35,5.59,4.15,5.23,4.87,4.69,15.0,3.222222,27.197531,0.0,-13.349206,12.560497
US_AZ_04023,2022-03-25,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,0,0,16597,227,11,52174,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-17,-15,22,4,-11,1,5.23,5.05,2.62,15.52,4.86,4.11,3.18,3.55,6.73,,5.79,,3.18,8.6,3.55,5.42,3.37,3.55,4.67,,8.97,15.7,4.49,,5.61,,4.67,7.48,29.54,2.62,2.8,5.79,5.05,,19.944444,5.833333,30.95679,0.0,-10.857143,11.174874
US_AZ_04023,2022-03-26,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,0,0,16597,227,10,52184,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-16,-21,15,1,1,0,8.33,9.91,3.15,15.32,10.81,3.15,8.33,4.05,9.46,,6.53,3.6,4.5,7.88,3.6,4.96,3.15,4.5,5.63,,10.81,20.27,5.18,4.28,4.5,3.15,,4.96,39.42,5.41,3.6,6.76,3.15,4.28,21.617284,8.462963,32.277778,0.0,-10.547619,10.570517
US_AZ_04023,2022-03-27,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,0,0,16597,227,30,52214,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-16,-25,16,24,2,0,5.47,8.75,5.91,15.75,6.56,6.34,4.81,4.37,7.22,,7.44,,3.5,8.53,4.37,3.94,8.75,3.06,29.09,5.03,6.56,17.06,7.44,3.06,4.37,,,3.28,35.65,,5.69,4.16,4.16,4.37,20.845679,9.5,31.722222,0.0,-13.222222,8.971201
US_AZ_04023,2022-03-28,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,0,0,16597,227,21,52235,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-17,-12,10,18,-10,3,6.71,8.65,,13.24,9.0,3.35,,,6.35,,5.65,3.35,5.47,4.94,5.12,4.06,,3.53,33.18,3.18,10.59,15.71,4.77,3.71,6.0,4.06,3.0,5.83,26.65,2.82,3.88,5.83,4.41,4.94,20.228395,11.919753,29.87037,0.0,-10.81746,11.39216
US_AZ_04023,2022-03-29,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,0,0,16597,227,11,52246,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-21,,-7,-5,-14,5,3.33,6.13,,9.81,8.06,4.38,6.48,,8.23,,5.78,,3.5,11.73,4.03,4.9,,2.98,11.38,,7.53,18.21,8.23,,5.08,2.63,3.33,3.85,34.33,3.85,4.03,4.55,4.9,3.15,14.074074,8.216049,23.135802,1.524,2.230159,44.366989
US_AZ_04023,2022-03-30,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,14,0,16611,227,16,52262,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-14,-13,23,1,-8,3,6.62,8.53,3.31,8.71,7.31,4.53,3.66,3.31,7.66,2.96,3.31,,3.13,9.93,4.0,3.31,3.48,,5.57,,9.75,16.89,5.22,4.0,6.62,2.61,3.48,4.7,31.52,2.61,,3.31,5.05,5.4,12.320988,7.32716,20.777778,4.98475,3.309524,54.074936
US_AZ_04023,2022-03-31,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,0,0,16611,227,45,52307,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-11,,48,4,-6,1,5.42,7.23,4.93,8.38,9.53,4.93,3.62,3.78,7.07,3.29,3.62,,4.11,7.39,4.11,5.09,,2.46,4.76,6.08,9.04,14.95,5.42,,7.23,3.62,4.76,6.24,29.25,4.76,3.62,5.09,3.29,3.29,15.296296,6.37037,24.425926,0.0,0.579365,36.131781
US_AZ_04023,2022-04-01,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,0,0,16611,227,16,52323,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-14,-16,47,-3,-7,1,4.16,6.66,4.5,9.99,7.99,3.0,5.16,3.5,8.49,,5.33,2.83,4.5,7.0,3.0,5.5,3.16,6.5,4.83,3.0,6.5,13.82,4.16,3.16,3.33,5.33,,5.33,32.14,2.67,,4.66,3.66,2.67,17.45679,6.567901,26.746914,0.0,-3.68254,22.846214
US_AZ_04023,2022-04-02,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,0,0,16611,227,18,52341,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-14,-17,15,-1,6,-1,6.03,7.42,3.94,11.14,8.58,3.71,3.71,4.64,8.12,4.41,5.1,,,7.19,5.34,4.18,4.41,,8.12,4.18,6.5,19.25,7.19,3.94,5.1,,,,31.09,,4.64,6.96,3.71,4.87,19.771605,8.345679,28.845679,0.0,-4.468254,18.723313
US_AZ_04023,2022-04-03,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,0,0,16611,227,20,52361,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-13,-21,15,16,4,0,5.44,11.79,4.08,10.43,7.93,,5.44,,12.01,5.44,6.57,4.08,,10.65,6.35,3.4,5.44,,10.2,4.31,6.57,20.63,6.57,5.67,7.03,5.21,4.08,,38.08,4.76,4.53,4.31,5.89,4.08,19.432099,8.901235,28.487654,0.0,-4.222222,19.575419
US_AZ_04023,2022-04-04,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,0,0,16611,227,12,52373,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-16,-12,20,13,-4,1,5.53,6.06,3.03,13.37,7.67,5.71,4.81,2.85,8.73,,6.06,2.85,3.03,10.34,4.63,4.1,6.42,3.21,5.88,4.46,8.02,18.72,3.56,3.92,6.6,2.67,3.56,4.81,29.41,3.21,6.95,4.63,5.71,4.99,18.216049,8.487654,26.993827,0.0,-0.555556,27.438524
US_AZ_04023,2022-04-05,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,0,0,16611,227,20,52393,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-11,,24,11,-9,0,5.25,6.18,3.19,12.74,9.74,5.62,3.19,4.5,7.12,4.87,4.68,2.81,5.06,13.12,4.31,5.81,4.31,5.62,4.31,,6.37,17.8,5.62,3.75,6.0,2.81,,4.87,35.23,4.5,4.87,5.25,6.0,4.68,19.666667,9.018519,29.462963,0.0,-0.436508,25.28106
US_AZ_04023,2022-04-06,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,38,0,16649,227,12,52405,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-11,-9,24,21,-8,0,4.76,4.93,4.25,10.21,8.85,3.4,4.08,3.57,11.06,3.74,5.11,,5.11,10.72,3.23,5.11,3.91,4.08,3.23,3.91,9.02,16.85,7.15,3.23,5.62,,2.89,6.81,32.67,2.89,6.3,4.59,6.13,2.89,21.820988,11.12963,29.67284,0.0,-2.253968,19.547352
