location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_workplaces,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_IA_19143,2020-06-13,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,0,0,49,0,,,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,,61.49,21.549383,14.833333,28.493827,0.0,11.617284,53.328777
US_IA_19143,2020-06-14,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,0,0,49,0,,,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,,43.13,21.061728,14.555556,29.364198,0.0,9.91358,48.994517
US_IA_19143,2020-06-15,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,0,0,49,0,,,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,-12,53.46,24.592593,19.604938,31.62963,0.0,15.623457,57.58861
US_IA_19143,2020-06-16,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,0,0,49,0,,,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,-19,,26.820988,20.722222,32.320988,0.0,16.962963,55.057713
US_IA_19143,2020-06-17,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,0,0,49,0,,,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,-12,42.52,26.672222,20.55,32.416667,0.0,15.522222,50.639274
US_IA_19143,2020-06-18,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,0,0,49,0,,,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,-21,35.93,24.027778,18.277778,30.372222,5.9944,18.038889,69.298839
US_IA_19143,2020-06-19,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,0,0,49,0,,,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,-21,,18.661111,14.15,24.216667,16.328571,15.044444,79.57155
US_IA_19143,2020-06-20,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,0,0,49,0,,,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,,,19.15,14.538889,23.827778,0.0508,14.872222,76.348689
US_IA_19143,2020-06-21,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,0,0,49,0,,,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,,38.3,20.738889,15.261111,28.438889,8.2296,16.1,74.833732
US_IA_19143,2020-06-22,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,0,0,49,0,,,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,-14,57.16,18.783333,15.661111,23.977778,7.4168,15.2,79.954791
US_IA_19143,2020-06-23,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,0,0,49,0,,,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,-19,51.33,18.061111,12.216667,23.444444,0.0,12.127778,68.421594
US_IA_19143,2020-06-24,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,0,0,49,0,,,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,-16,49.67,19.461111,11.766667,26.666667,0.1016,12.044444,62.348137
US_IA_19143,2020-06-25,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,0,0,49,0,,,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,-22,,21.933333,12.816667,30.266667,0.0,13.977778,60.711803
US_IA_19143,2020-06-26,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,0,0,49,0,,,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,-20,,23.072222,19.066667,28.777778,6.646333,18.911111,77.504753
US_IA_19143,2020-06-27,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,1,0,50,0,,,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,,41.16,24.191358,16.845679,30.895062,0.1905,19.049383,73.270029
US_IA_19143,2020-06-28,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,1,0,51,0,,,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,,52.32,23.796296,20.388889,29.148148,0.09525,20.104938,80.027006
US_IA_19143,2020-06-29,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,0,0,51,0,,,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,-12,50.25,24.777778,21.761111,27.822222,0.254,22.155556,85.471524
US_IA_19143,2020-06-30,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,1,0,52,0,,,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,-15,54.65,26.138889,23.327778,30.7,0.127,22.85,82.277186
US_IA_19143,2020-07-01,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,4,0,56,0,,,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,-14,,24.654321,19.444444,29.166667,6.9596,20.45679,77.61679
US_IA_19143,2020-07-02,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,2,0,58,0,,,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,-24,43.73,25.08642,18.006173,31.783951,0.028222,20.154321,74.288078
US_IA_19143,2020-07-03,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,1,0,59,0,,,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,-56,65.87,25.703704,19.845679,32.0,0.0,19.944444,70.708549
US_IA_19143,2020-07-04,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,1,0,60,0,,,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,,,25.098765,17.376543,32.32716,0.0,18.753086,68.027384
US_IA_19143,2020-07-05,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,1,0,61,0,,,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,,45.9,25.450617,18.240741,31.734568,0.0,19.5,69.83264
US_IA_19143,2020-07-06,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,1,0,62,0,,,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,-20,39.59,24.438889,19.111111,30.477778,10.2108,19.972222,76.375603
US_IA_19143,2020-07-07,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,0,0,62,0,,,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,-21,43.85,24.022222,19.255556,29.238889,3.429,19.272222,75.070042
US_IA_19143,2020-07-08,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,2,0,64,0,,,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,-21,,26.62963,21.5,32.41358,0.0,20.91358,71.016583
US_IA_19143,2020-07-09,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,0,0,64,0,,,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,-24,45.02,23.911111,20.005556,29.05,3.2004,19.716667,77.704506
US_IA_19143,2020-07-10,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,3,0,67,0,,,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,-25,43.38,23.155556,16.433333,29.05,1.9558,17.861111,72.417079
US_IA_19143,2020-07-11,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,1,0,68,0,,,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,,,24.044444,18.427778,28.855556,0.0,18.95,73.438883
US_IA_19143,2020-07-12,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,1,0,69,0,,,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,,,21.066667,13.988889,27.833333,0.1016,15.222222,69.442633
US_IA_19143,2020-07-13,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,0,0,69,0,,,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,-13,36.67,22.988889,16.672222,30.0,0.0,17.183333,69.985253
US_IA_19143,2020-07-14,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,1,0,70,0,,,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,-17,45.65,23.194444,19.05,28.616667,5.08,17.461111,70.417965
US_IA_19143,2020-07-15,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,0,0,70,0,,,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,-19,,18.105556,11.344444,25.572222,0.0,12.938889,72.138432
US_IA_19143,2020-07-16,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,0,0,70,0,,,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,-20,56.48,19.483333,10.666667,28.577778,0.0,13.905556,70.642349
US_IA_19143,2020-07-17,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,0,0,70,0,,,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,-24,43.94,24.876543,19.339506,31.567901,0.0,20.777778,78.287057
US_IA_19143,2020-07-18,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,0,0,70,0,,,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,,,27.549383,20.962963,32.975309,2.286,23.037037,76.575789
US_IA_19143,2020-07-19,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,1,0,71,0,,,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,,47.36,23.351852,16.185185,29.666667,0.0,16.969136,67.600725
US_IA_19143,2020-07-20,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,0,0,71,0,,,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,-20,,21.648148,16.358025,27.512346,0.0,16.518519,72.930269
US_IA_19143,2020-07-21,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,0,0,71,0,,,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,-22,43.99,22.098765,17.697531,27.228395,8.001,17.703704,76.340301
US_IA_19143,2020-07-22,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,1,0,72,0,,,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,-20,40.58,20.083333,13.377778,26.5,1.3208,14.916667,72.423859
US_IA_19143,2020-07-23,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,1,0,73,0,,,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,-19,53.45,20.805556,15.027778,28.394444,0.0,17.05,79.259355
US_IA_19143,2020-07-24,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,1,0,74,0,,,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,-23,46.73,26.216667,21.844444,32.061111,1.016,21.9,77.287461
US_IA_19143,2020-07-25,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,0,0,74,0,,,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,,,26.905556,22.983333,32.272222,1.016,22.833333,78.548958
US_IA_19143,2020-07-26,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,1,0,75,0,,,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,,50.3,25.488889,21.388889,30.461111,14.7828,22.388889,83.084728
US_IA_19143,2020-07-27,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,0,0,75,0,,,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,-23,48.97,21.75,14.238889,28.45,1.143,15.75,68.894399
US_IA_19143,2020-07-28,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,0,0,75,0,,,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,-19,67.0,22.838889,16.933333,29.611111,0.0,17.738889,73.126852
US_IA_19143,2020-07-29,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,0,0,75,0,,,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,-23,64.02,22.777778,18.072222,27.811111,0.0,18.033333,74.960291
US_IA_19143,2020-07-30,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,2,0,77,0,,,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,-29,45.74,20.966667,15.727778,25.538889,0.0,15.794444,72.481832
US_IA_19143,2020-07-31,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,0,0,77,0,,,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,-28,36.34,19.772222,12.011111,26.783333,0.0,13.727778,68.309043
US_IA_19143,2020-08-01,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,0,0,77,0,,,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,,,20.25,15.344444,26.222222,0.036286,16.144444,77.412707
US_IA_19143,2020-08-02,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,0,0,77,0,,,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,,48.34,19.5,15.005556,23.9,0.508,13.933333,70.456606
US_IA_19143,2020-08-03,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,0,0,77,0,,,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,-18,57.12,16.372222,8.5,23.094444,0.0254,10.066667,66.565805
US_IA_19143,2020-08-04,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,1,0,78,0,,,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,-21,38.26,16.855556,8.911111,23.972222,0.0,10.361111,65.763615
US_IA_19143,2020-08-05,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,0,0,78,0,,,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,-22,,17.494444,14.261111,22.472222,0.108857,12.883333,74.582368
US_IA_19143,2020-08-06,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,1,0,79,0,,,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,-23,43.89,20.188889,15.938889,26.311111,6.604,16.311111,78.566172
US_IA_19143,2020-08-07,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,0,0,79,0,,,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,-26,44.96,22.716667,19.011111,28.766667,2.7178,19.694444,83.220595
US_IA_19143,2020-08-08,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,3,0,82,0,,,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,,,23.977778,20.322222,27.716667,0.028222,21.055556,83.888843
US_IA_19143,2020-08-09,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,1,0,83,0,,,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,,43.95,24.627778,18.716667,30.455556,3.8608,20.588889,78.63909
US_IA_19143,2020-08-10,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,0,0,83,0,,,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,-21,52.95,21.092593,14.580247,29.277778,1.1684,15.888889,72.520352
US_IA_19143,2020-08-11,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,1,0,84,0,,,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,-24,,19.037037,11.376543,27.061728,0.762,12.253086,64.957893
US_IA_19143,2020-08-12,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,1,0,85,0,,,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,-23,,21.895062,17.185185,28.895062,0.0,18.037037,78.972064
US_IA_19143,2020-08-13,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,0,0,85,0,,,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,-17,,24.895062,20.555556,30.450617,0.0,21.166667,79.983635
US_IA_19143,2020-08-14,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,3,0,88,0,,,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,-23,41.83,24.648148,20.734568,29.111111,0.036286,20.95679,80.140727
US_IA_19143,2020-08-15,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,1,0,89,0,,,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,,,19.820988,10.524691,27.635802,0.0,14.080247,69.736803
US_IA_19143,2020-08-16,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,0,0,89,0,,,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,,54.5,21.833333,14.419753,29.333333,0.0,15.851852,69.198427
US_IA_19143,2020-08-17,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,0,0,89,0,,,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,,,20.709877,13.808642,27.549383,0.0,13.987654,65.603063
US_IA_19143,2020-08-18,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,1,0,90,0,,,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,,,18.259259,9.709877,26.833333,0.0,12.450617,69.034716
US_IA_19143,2020-08-19,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,0,0,90,0,,,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,,47.08,20.345679,12.061728,28.54321,0.0,14.222222,68.055266
US_IA_19143,2020-08-20,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,0,0,90,0,,,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,,59.16,21.450617,16.17284,27.919753,0.0,15.790123,70.462754
US_IA_19143,2020-08-21,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,0,0,90,0,,,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,,,24.018519,18.358025,31.87037,0.508,17.604938,67.620493
US_IA_19143,2020-08-22,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,1,0,91,0,,,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,,,24.685185,18.765432,31.814815,0.0,18.734568,69.719854
US_IA_19143,2020-08-23,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,0,0,91,0,,,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,,,24.851852,17.265432,33.833333,0.0,18.401235,67.600073
US_IA_19143,2020-08-24,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,0,0,91,0,,,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,,43.27,26.016667,20.077778,34.272222,0.0,19.288889,67.027215
US_IA_19143,2020-08-25,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,2,0,93,0,,,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,,53.48,26.161111,18.772222,33.688889,0.0,18.633333,63.492107
US_IA_19143,2020-08-26,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,-1,0,92,0,,,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,,,26.388889,19.488889,33.3,0.0,17.461111,58.092431
