location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_TN_47131,2021-03-05,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,1,0,4370,95,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,8,16,-10,2,8.74,9.9,9.9,4.66,4.66,5.53,4.66,8.74,7.57,,12.52,23.3,,6.41,4.95,41.65,4.95,7.86,8.111111,4.411111,14.672222,0.0,-0.577778,54.508888
US_TN_47131,2021-03-06,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,1,0,4371,95,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,4,34,0,,8.09,9.14,8.79,,6.33,9.14,,15.47,,,7.03,17.58,8.09,6.33,4.92,40.44,,7.03,6.401235,0.04321,13.54321,0.0,-2.87037,51.695312
US_TN_47131,2021-03-07,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,0,0,4371,95,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,11,,-12,,7.58,9.65,6.55,6.55,5.86,6.55,5.86,8.96,6.89,,7.58,19.99,7.24,10.68,4.82,35.84,5.86,5.17,7.382716,-0.580247,16.895062,0.0,-1.123457,55.051977
US_TN_47131,2021-03-08,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,1,0,4372,95,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,4,31,-11,2,5.81,9.79,8.87,6.73,5.81,8.57,4.89,9.79,7.34,5.51,10.4,23.56,5.2,9.79,5.51,44.66,9.48,6.73,9.691358,0.641975,19.074074,0.0,0.54321,53.141339
US_TN_47131,2021-03-09,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,2,0,4374,95,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,13,38,-11,1,8.12,9.62,7.52,5.41,5.71,8.12,,8.42,4.81,5.71,13.53,24.05,4.51,6.01,4.81,47.21,6.31,,12.666667,4.438889,21.094444,0.0,1.9,48.355424
US_TN_47131,2021-03-10,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,3,0,4377,95,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,8,26,-8,1,8.41,15.02,9.61,9.91,6.31,7.51,6.01,8.11,10.21,,11.11,17.42,,9.01,6.91,45.95,8.71,6.61,15.722222,11.765432,22.228395,0.0,7.04321,56.493298
US_TN_47131,2021-03-11,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,3,0,4380,95,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,3,26,-8,1,7.87,10.2,6.7,4.66,6.12,7.28,8.16,10.78,5.54,,13.69,25.06,6.41,6.41,8.16,39.04,5.83,4.08,19.191358,16.901235,22.808642,0.0,13.024691,67.532527
US_TN_47131,2021-03-12,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,3,0,4383,95,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,3,14,-10,4,6.36,11.85,10.12,5.49,6.65,6.94,6.07,13.58,5.49,,10.4,19.07,4.05,7.8,7.8,39.59,,4.62,14.383333,11.516667,19.783333,0.362857,12.472222,88.399271
US_TN_47131,2021-03-13,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,0,0,4383,95,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,7,34,-11,,7.88,10.51,9.2,,7.23,6.9,,12.81,5.26,,9.53,20.37,5.58,7.23,,38.43,,,11.444444,10.259259,13.679012,7.366,10.259259,92.515168
US_TN_47131,2021-03-14,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,0,0,4383,95,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,19,,-10,,8.56,9.59,7.88,5.48,5.82,8.22,5.82,9.93,,,10.28,20.55,,8.56,,36.65,,5.48,12.777778,10.469136,16.845679,0.762,7.67284,71.58528
US_TN_47131,2021-03-15,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,7,0,4390,95,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,17,28,-11,3,9.3,5.35,10.14,4.23,4.51,9.86,5.64,9.86,4.23,,10.71,22.26,6.2,5.64,7.04,36.07,3.94,6.76,14.6,11.366667,20.594444,0.0,7.927778,65.075415
US_TN_47131,2021-03-16,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,2,0,4392,95,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,25,42,-9,0,9.69,9.69,9.39,9.69,4.85,6.97,7.27,10.3,9.99,,15.14,23.02,,4.85,8.78,41.19,8.48,6.97,16.383333,8.688889,22.227778,1.1938,7.211111,55.127026
US_TN_47131,2021-03-17,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,5,0,4397,95,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,18,27,-5,3,8.07,10.86,8.63,6.13,6.13,8.91,,9.47,5.57,,10.58,20.88,6.4,10.02,5.85,31.74,5.01,7.24,14.746914,12.061728,17.95679,0.0,11.783951,82.602896
US_TN_47131,2021-03-18,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,1,0,4398,95,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,23,29,-7,2,9.36,7.38,9.36,6.81,4.82,7.38,5.11,9.65,,6.53,13.34,20.14,7.66,7.09,5.96,40.57,6.81,5.67,11.851852,6.759259,17.222222,20.4724,9.87037,87.770406
US_TN_47131,2021-03-19,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,5,0,4403,95,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,18,23,-9,1,11.21,8.18,9.39,7.57,4.85,8.79,5.45,10.0,5.15,,11.21,20.3,5.15,4.24,6.36,39.08,8.18,10.3,7.444444,4.761111,11.605556,0.254,2.655556,71.774611
US_TN_47131,2021-03-20,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,0,0,4403,95,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,15,46,-9,,,16.04,9.47,7.65,5.47,7.29,,9.47,,,9.47,22.23,5.47,5.1,,34.26,6.92,8.02,8.592593,2.358025,17.271605,0.0,0.814815,58.308106
US_TN_47131,2021-03-21,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,0,0,4403,95,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,22,,-7,,8.41,16.13,6.31,7.71,,8.41,5.61,9.12,,4.91,6.66,24.54,,,8.06,35.06,6.31,7.36,11.530864,3.265432,19.679012,0.0,2.401235,53.943852
US_TN_47131,2021-03-22,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,7,0,4410,95,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,18,28,-8,1,9.6,16.8,11.4,6.3,8.1,8.7,5.4,10.2,6.0,,11.7,19.5,7.2,8.4,10.8,46.49,9.6,7.2,14.088889,7.233333,21.661111,0.0,5.933333,58.087727
US_TN_47131,2021-03-23,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,4,0,4414,95,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,21,32,-6,1,8.36,7.78,7.5,6.34,6.63,6.05,,13.26,5.48,,10.09,26.52,,7.21,11.53,44.4,4.61,6.05,17.166667,14.194444,20.133333,0.0,10.7,66.702112
US_TN_47131,2021-03-24,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,7,1,4421,96,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,24,37,-5,-1,9.46,16.27,11.24,7.69,4.14,7.99,5.32,5.32,5.03,,14.49,21.3,7.99,5.62,7.1,45.55,6.21,7.1,17.216049,12.265432,22.820988,0.3175,12.030864,71.627289
US_TN_47131,2021-03-25,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,2,0,4423,96,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,4,25,-7,4,6.89,13.24,9.38,8.27,5.24,6.34,7.72,11.58,4.69,4.69,9.93,19.85,8.0,5.79,7.72,48.53,4.69,,15.444444,11.919753,20.67284,2.0828,12.41358,82.286231
US_TN_47131,2021-03-26,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,2,0,4425,96,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,17,29,-9,0,7.56,10.58,9.07,4.23,,,4.23,8.47,4.84,,9.37,27.52,5.14,5.44,6.96,35.38,4.23,6.35,14.104938,9.839506,19.203704,2.12725,9.037037,71.882091
US_TN_47131,2021-03-27,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,0,0,4425,96,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,4,31,-10,,6.53,11.69,7.91,,,7.91,,10.65,,,5.84,19.93,6.19,8.59,5.5,32.65,7.56,6.87,15.111111,9.635802,21.993827,0.0,12.185185,82.75984
US_TN_47131,2021-03-28,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,0,0,4425,96,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,26,,-9,,11.67,11.3,5.83,,6.2,7.29,,9.48,6.2,,,14.22,,9.12,,44.84,6.93,5.1,14.925926,10.833333,20.006173,4.064,7.777778,62.440534
US_TN_47131,2021-03-29,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,11,0,4436,96,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,16,26,-16,2,12.0,13.63,11.36,4.54,4.87,9.41,,9.41,,,7.46,25.63,10.06,9.73,,41.2,8.44,8.11,10.788889,3.3,18.738889,0.0762,1.755556,53.840419
US_TN_47131,2021-03-30,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,2,0,4438,96,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,15,25,-17,2,9.44,11.96,11.64,,,7.87,4.72,8.18,7.24,,12.27,18.88,4.4,5.35,5.66,42.78,6.92,4.4,14.422222,8.577778,22.372222,0.0,6.194444,58.188819
US_TN_47131,2021-03-31,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,0,0,4438,96,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,19,22,-15,2,6.04,17.16,9.85,9.22,8.58,8.58,5.72,10.17,5.4,,11.12,24.16,7.31,4.77,6.99,42.59,9.22,8.26,12.277778,7.977778,16.344444,5.93725,3.305556,54.450266
US_TN_47131,2021-04-01,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,5,0,4443,96,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,27,34,-15,1,8.18,14.78,7.86,5.66,8.49,9.12,5.98,11.32,5.66,4.4,12.27,19.19,5.98,4.72,5.35,39.31,7.23,,6.172222,1.205556,10.733333,0.0,-5.744444,42.40248
US_TN_47131,2021-04-02,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,0,0,4443,96,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,27,27,-35,5,9.91,14.01,5.81,5.13,7.18,5.81,5.81,9.23,5.81,,7.86,23.92,7.52,9.57,6.83,41.35,7.52,7.18,5.012346,-0.987654,11.808642,0.0,-5.703704,45.969564
US_TN_47131,2021-04-03,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,0,0,4443,96,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,17,63,-17,,7.64,13.37,6.49,6.49,6.88,8.02,,7.64,,,6.49,22.15,,9.55,,45.83,8.78,8.02,9.154321,1.679012,18.475309,0.0,-1.574074,47.233924
US_TN_47131,2021-04-04,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,0,0,4443,96,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-14,,-17,,6.66,15.27,10.57,,,10.18,7.05,8.22,,,6.26,16.05,5.48,,,41.9,,7.05,13.858025,6.012346,23.006173,0.0,3.067901,48.230862
US_TN_47131,2021-04-05,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,10,0,4453,96,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,23,35,-12,1,10.07,16.56,10.72,7.79,,9.09,,12.02,,,13.31,24.03,9.42,9.74,10.07,41.24,6.82,7.79,16.938889,8.411111,25.322222,0.0,7.561111,54.26734
US_TN_47131,2021-04-06,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,3,0,4456,96,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,30,47,-11,0,6.61,20.83,7.61,8.93,,7.61,,15.21,7.94,,9.59,21.82,6.28,8.27,6.28,50.26,5.62,7.94,19.166667,12.405556,25.944444,0.0,9.988889,55.417034
US_TN_47131,2021-04-07,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,7,0,4463,96,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,24,32,-13,2,7.07,11.56,7.71,7.07,5.78,6.74,7.07,13.17,,,14.13,21.2,10.92,8.35,7.39,41.11,9.31,7.39,21.738889,17.838889,26.172222,0.0,13.766667,60.672431
US_TN_47131,2021-04-08,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,3,0,4466,96,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,18,39,-10,1,9.82,15.85,10.46,5.7,7.92,5.07,7.29,8.87,4.44,5.07,8.24,24.72,8.24,12.36,5.7,45.95,10.46,8.56,16.133333,12.116667,21.577778,7.801429,11.061111,72.091048
US_TN_47131,2021-04-09,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,5,0,4471,96,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,10,37,-11,2,5.8,11.91,9.02,5.47,4.51,6.12,5.47,12.24,5.15,,13.2,25.12,4.83,7.41,13.52,33.17,5.15,7.08,19.322222,13.238889,28.516667,0.0,11.227778,59.703416
US_TN_47131,2021-04-10,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,0,0,4471,96,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,12,52,-7,,5.99,13.03,5.28,,7.75,5.64,,8.1,,,11.27,22.9,11.62,9.51,8.1,33.82,8.45,7.75,17.901235,15.567901,21.271605,0.338667,13.12963,73.767929
US_TN_47131,2021-04-11,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,0,0,4471,96,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,15,,-5,,9.03,18.05,5.42,7.22,5.42,9.39,5.78,10.83,10.47,,8.3,17.33,5.42,8.3,8.67,46.94,6.14,13.36,15.617284,10.524691,23.740741,0.112889,5.450617,50.847455
US_TN_47131,2021-04-12,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,7,0,4478,96,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,15,48,-10,1,6.27,18.51,9.72,7.21,6.9,7.21,,10.04,4.71,,15.37,26.35,,6.27,8.78,45.8,7.84,5.96,17.677778,9.872222,25.144444,0.0,6.944444,49.503708
US_TN_47131,2021-04-13,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,4,0,4482,96,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,21,46,-9,0,6.11,12.53,4.58,8.87,4.58,6.42,4.58,12.53,7.03,,13.14,23.84,12.23,8.25,7.95,44.33,7.34,8.56,17.222222,12.927778,22.527778,0.0,8.094444,55.083876
US_TN_47131,2021-04-14,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,6,0,4488,96,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,12,39,-7,2,5.33,12.44,12.14,8.0,6.52,9.18,5.33,10.96,12.14,,8.89,23.7,8.0,4.44,8.29,37.02,8.29,4.44,13.666667,9.811111,18.272222,1.4732,7.2,65.126659
US_TN_47131,2021-04-15,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,4,0,4492,96,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,9,37,-6,1,9.49,16.53,7.34,7.65,9.79,6.73,5.51,13.16,9.18,,15.3,24.48,6.73,12.55,9.18,39.48,8.57,7.04,12.422222,7.6,16.8,0.381,4.7,59.403135
US_TN_47131,2021-04-16,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,7,0,4499,96,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,8,32,-10,2,7.41,11.74,5.25,6.49,6.18,8.65,,9.27,6.49,,14.21,22.24,8.96,6.8,5.87,48.19,7.72,7.11,11.927778,6.794444,17.033333,0.0,3.827778,57.702514
US_TN_47131,2021-04-17,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,0,0,4499,96,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,6,53,-14,,6.09,14.7,8.96,5.38,6.81,12.9,,10.04,,,7.89,12.9,8.6,7.89,8.6,47.32,5.74,5.74,12.746914,9.981481,15.944444,0.0508,7.209877,69.093044
US_TN_47131,2021-04-18,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,0,0,4499,96,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,12,,-9,,8.97,14.35,8.61,6.1,6.46,8.25,5.02,12.92,7.53,,8.97,24.4,,7.53,6.46,37.67,5.38,5.74,11.660494,5.537037,17.530864,0.0,6.314815,69.796792
US_TN_47131,2021-04-19,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,3,0,4502,96,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,6,41,-11,2,5.35,11.02,6.61,10.08,8.19,9.45,4.41,11.34,5.04,,9.45,27.4,6.3,,6.61,45.04,9.45,5.35,12.766667,6.011111,20.461111,0.03175,6.0,63.950927
US_TN_47131,2021-04-20,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,0,0,4502,96,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,20,43,-7,1,7.38,13.53,11.68,5.84,8.3,7.69,4.92,11.38,,,11.99,25.21,7.07,8.92,4.61,42.43,7.99,,13.211111,4.944444,21.005556,0.0,5.122222,58.090199
US_TN_47131,2021-04-21,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,1,0,4503,96,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,11,28,-8,2,6.81,16.1,8.98,6.5,6.81,9.91,4.64,11.77,7.12,6.5,10.22,23.84,5.88,9.6,6.81,46.75,,7.12,5.796296,1.203704,12.728395,0.0,-0.759259,63.412808
US_TN_47131,2021-04-22,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,3,0,4506,96,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,10,29,-7,2,5.46,11.88,10.6,7.39,8.67,8.03,,11.88,7.39,,13.17,18.63,6.74,9.31,5.46,48.81,7.71,4.82,8.845679,2.487654,14.845679,0.0,-0.691358,51.411268
US_TN_47131,2021-04-23,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,2,0,4508,96,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,5,16,-7,1,7.62,12.07,6.03,6.35,5.4,7.3,,8.26,6.99,5.08,11.11,20.96,,8.26,7.62,42.55,11.11,5.71,12.883333,9.466667,19.177778,0.0,4.755556,58.297447
US_TN_47131,2021-04-24,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,0,0,4508,96,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,10,29,-17,,9.86,7.48,8.5,6.8,6.12,8.84,,10.2,,6.8,10.2,22.79,5.78,10.2,4.76,41.5,5.44,7.48,13.430556,11.319444,17.395833,8.4455,10.159722,80.647516
US_TN_47131,2021-04-25,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,0,0,4508,96,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,39,,-15,,,11.31,9.85,,6.93,6.57,6.2,5.47,,,9.49,24.08,8.03,6.57,6.93,43.79,11.68,7.66,14.41358,8.469136,21.283951,2.7305,9.092593,71.321501
