location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_MN_27021,2020-06-11,ChIJ7SSeiyM-t1IRjkugTsuxmZ0,Q111421,geoId/27021,US,United States of America,MN,Minnesota,27021,Cass County,US,USA,2,0,0,11,2,,,29324,14954,14370,3417,3345,2597,2848,2873,4334,5011,3426,1473,1796044,46.95,-94.32,6253,79.76,,,,-24,,,7.43,16.36,7.19,3.72,4.71,3.47,,4.71,8.43,5.45,,,5.95,,6.2,18.09,4.96,11.9,,4.21,32.71,,10.16,,,,15.577778,9.638889,22.327778,0.73025,,8.255556,61.982845
US_MN_27021,2020-06-12,ChIJ7SSeiyM-t1IRjkugTsuxmZ0,Q111421,geoId/27021,US,United States of America,MN,Minnesota,27021,Cass County,US,USA,2,0,0,11,2,,,29324,14954,14370,3417,3345,2597,2848,2873,4334,5011,3426,1473,1796044,46.95,-94.32,6253,79.76,,,,-25,,4.59,6.04,11.11,4.35,4.59,6.28,,,,7.25,4.11,5.31,,,3.38,6.04,19.32,4.35,12.32,,4.11,28.5,4.35,9.66,,,,14.616667,9.194444,20.411111,0.362857,,8.572222,67.33886
US_MN_27021,2020-06-13,ChIJ7SSeiyM-t1IRjkugTsuxmZ0,Q111421,geoId/27021,US,United States of America,MN,Minnesota,27021,Cass County,US,USA,2,0,0,11,2,,,29324,14954,14370,3417,3345,2597,2848,2873,4334,5011,3426,1473,1796044,46.95,-94.32,6253,79.76,,,,-8,,5.22,5.67,16.78,5.9,5.67,6.35,3.86,,,4.99,,,,,,4.08,19.96,4.76,14.74,4.31,4.54,32.43,5.9,17.92,,,4.76,13.738889,5.616667,20.983333,0.0,,4.916667,55.534045
US_MN_27021,2020-06-14,ChIJ7SSeiyM-t1IRjkugTsuxmZ0,Q111421,geoId/27021,US,United States of America,MN,Minnesota,27021,Cass County,US,USA,2,0,0,11,2,,,29324,14954,14370,3417,3345,2597,2848,2873,4334,5011,3426,1473,1796044,46.95,-94.32,6253,79.76,,,,-10,,3.45,7.34,15.76,6.26,4.32,4.75,4.75,,4.75,5.4,,,,,,5.18,24.61,4.32,11.01,,4.32,35.4,,17.27,7.55,,4.96,16.022222,9.383333,23.811111,0.0,,6.016667,51.612043
US_MN_27021,2020-06-15,ChIJ7SSeiyM-t1IRjkugTsuxmZ0,Q111421,geoId/27021,US,United States of America,MN,Minnesota,27021,Cass County,US,USA,2,0,0,11,2,,,29324,14954,14370,3417,3345,2597,2848,2873,4334,5011,3426,1473,1796044,46.95,-94.32,6253,79.76,,,,-25,,3.83,5.41,14.66,3.61,,,,,5.41,4.74,,,,,4.06,4.74,18.72,4.96,11.5,4.06,4.96,27.96,4.06,12.63,5.41,4.06,,19.2,16.127778,24.444444,0.042333,,9.344444,52.927823
US_MN_27021,2020-06-16,ChIJ7SSeiyM-t1IRjkugTsuxmZ0,Q111421,geoId/27021,US,United States of America,MN,Minnesota,27021,Cass County,US,USA,2,0,0,11,2,,,29324,14954,14370,3417,3345,2597,2848,2873,4334,5011,3426,1473,1796044,46.95,-94.32,6253,79.76,,,,-24,,3.45,4.92,16.5,4.92,4.92,5.42,,,5.17,6.89,4.68,4.43,,,3.94,,20.69,4.43,13.54,3.69,4.68,33.74,4.19,19.7,4.43,,3.45,25.138889,20.222222,32.15,0.0,,16.222222,57.9457
US_MN_27021,2020-06-17,ChIJ7SSeiyM-t1IRjkugTsuxmZ0,Q111421,geoId/27021,US,United States of America,MN,Minnesota,27021,Cass County,US,USA,2,0,0,11,2,,,29324,14954,14370,3417,3345,2597,2848,2873,4334,5011,3426,1473,1796044,46.95,-94.32,6253,79.76,,,,-24,,,6.58,15.1,5.36,4.14,5.36,5.36,,4.14,5.6,4.38,,,3.41,,5.6,19.24,5.11,14.86,,3.65,29.96,3.41,17.05,7.55,3.65,4.38,25.827778,19.2,31.538889,0.0,,14.555556,50.020792
US_MN_27021,2020-06-18,ChIJ7SSeiyM-t1IRjkugTsuxmZ0,Q111421,geoId/27021,US,United States of America,MN,Minnesota,27021,Cass County,US,USA,2,1,0,12,2,,,29324,14954,14370,3417,3345,2597,2848,2873,4334,5011,3426,1473,1796044,46.95,-94.32,6253,79.76,,,,-26,,,5.55,12.44,5.11,,6.22,,,4.0,5.33,4.44,,,4.0,,6.0,16.66,3.78,13.33,3.55,4.0,28.43,3.55,16.44,4.67,3.33,,22.7,18.377778,29.305556,12.0396,,16.533333,68.337243
US_MN_27021,2020-06-19,ChIJ7SSeiyM-t1IRjkugTsuxmZ0,Q111421,geoId/27021,US,United States of America,MN,Minnesota,27021,Cass County,US,USA,2,0,0,12,2,,,29324,14954,14370,3417,3345,2597,2848,2873,4334,5011,3426,1473,1796044,46.95,-94.32,6253,79.76,,,,-22,,,6.34,13.85,6.57,5.4,,4.93,,3.99,3.29,4.46,5.63,,,3.52,3.52,22.06,3.52,15.02,3.52,,32.15,3.99,13.61,8.68,,3.52,16.488889,9.894444,21.422222,3.640667,,11.066667,70.559755
US_MN_27021,2020-06-20,ChIJ7SSeiyM-t1IRjkugTsuxmZ0,Q111421,geoId/27021,US,United States of America,MN,Minnesota,27021,Cass County,US,USA,2,0,0,12,2,,,29324,14954,14370,3417,3345,2597,2848,2873,4334,5011,3426,1473,1796044,46.95,-94.32,6253,79.76,,,,-2,,5.57,4.33,19.17,3.71,5.36,,3.5,,,6.6,5.98,3.92,2.89,4.33,3.92,3.71,19.99,3.09,16.28,3.71,4.33,31.74,,17.31,4.54,3.09,2.89,15.422222,9.533333,20.238889,0.0,,10.25,71.493729
US_MN_27021,2020-06-21,ChIJ7SSeiyM-t1IRjkugTsuxmZ0,Q111421,geoId/27021,US,United States of America,MN,Minnesota,27021,Cass County,US,USA,2,0,0,12,2,,,29324,14954,14370,3417,3345,2597,2848,2873,4334,5011,3426,1473,1796044,46.95,-94.32,6253,79.76,,,,-11,,2.99,6.84,14.97,5.78,4.06,3.42,3.85,,,5.13,,4.92,,4.28,3.21,3.42,22.25,4.06,17.11,,4.28,30.16,4.49,19.89,7.7,4.49,3.85,17.172222,11.633333,23.322222,2.8956,,12.5,74.1395
US_MN_27021,2020-06-22,ChIJ7SSeiyM-t1IRjkugTsuxmZ0,Q111421,geoId/27021,US,United States of America,MN,Minnesota,27021,Cass County,US,USA,2,0,0,12,2,,,29324,14954,14370,3417,3345,2597,2848,2873,4334,5011,3426,1473,1796044,46.95,-94.32,6253,79.76,,,,-25,,,7.16,17.78,5.31,5.77,6.7,5.31,4.62,,6.47,4.39,4.62,3.46,3.46,,5.54,23.1,5.54,16.17,,3.69,30.25,4.85,17.09,4.39,,,15.216667,7.061111,21.283333,0.0762,,9.35,68.260607
US_MN_27021,2020-06-23,ChIJ7SSeiyM-t1IRjkugTsuxmZ0,Q111421,geoId/27021,US,United States of America,MN,Minnesota,27021,Cass County,US,USA,2,-1,0,11,2,,,29324,14954,14370,3417,3345,2597,2848,2873,4334,5011,3426,1473,1796044,46.95,-94.32,6253,79.76,,,,-23,,,7.24,16.36,,4.44,4.21,6.54,,5.61,6.54,,,3.97,3.27,,5.37,18.93,5.37,14.72,3.27,3.74,33.88,5.61,18.69,3.97,3.74,,17.194444,11.938889,22.183333,0.465667,,11.188889,68.122746
US_MN_27021,2020-06-24,ChIJ7SSeiyM-t1IRjkugTsuxmZ0,Q111421,geoId/27021,US,United States of America,MN,Minnesota,27021,Cass County,US,USA,2,0,0,11,2,,,29324,14954,14370,3417,3345,2597,2848,2873,4334,5011,3426,1473,1796044,46.95,-94.32,6253,79.76,,,,-22,,4.19,4.43,12.07,7.14,8.37,4.19,,,3.45,9.85,3.94,4.19,5.91,,,,22.16,5.66,12.07,,6.9,31.28,,14.53,7.14,3.94,4.92,16.711111,9.35,23.8,0.254,,10.683333,67.906662
US_MN_27021,2020-06-25,ChIJ7SSeiyM-t1IRjkugTsuxmZ0,Q111421,geoId/27021,US,United States of America,MN,Minnesota,27021,Cass County,US,USA,2,0,0,11,2,,,29324,14954,14370,3417,3345,2597,2848,2873,4334,5011,3426,1473,1796044,46.95,-94.32,6253,79.76,,,,-22,,,3.68,16.58,4.14,,5.3,6.91,4.38,,7.6,3.92,4.61,,4.84,,6.22,19.57,3.68,10.59,4.14,,35.0,4.14,12.66,7.37,,,18.038889,7.394444,27.311111,0.0508,,10.816667,62.934491
US_MN_27021,2020-06-26,ChIJ7SSeiyM-t1IRjkugTsuxmZ0,Q111421,geoId/27021,US,United States of America,MN,Minnesota,27021,Cass County,US,USA,2,0,0,11,2,,,29324,14954,14370,3417,3345,2597,2848,2873,4334,5011,3426,1473,1796044,46.95,-94.32,6253,79.76,,,,-23,,3.62,7.01,13.56,5.88,5.88,,3.84,,4.07,5.88,3.17,5.42,3.62,,,7.69,20.57,4.29,12.88,,5.88,28.03,4.97,14.92,4.52,4.29,,21.894444,17.461111,26.633333,0.508,,16.022222,69.714698
US_MN_27021,2020-06-27,ChIJ7SSeiyM-t1IRjkugTsuxmZ0,Q111421,geoId/27021,US,United States of America,MN,Minnesota,27021,Cass County,US,USA,2,0,0,11,2,,,29324,14954,14370,3417,3345,2597,2848,2873,4334,5011,3426,1473,1796044,46.95,-94.32,6253,79.76,,,,1,,4.62,5.28,17.59,5.93,3.96,3.3,3.3,,,7.25,5.5,4.18,,,,5.71,21.54,5.28,17.59,,6.16,32.75,,17.15,7.03,,3.52,20.761111,10.911111,28.438889,0.0,,13.033333,61.406264
US_MN_27021,2020-06-28,ChIJ7SSeiyM-t1IRjkugTsuxmZ0,Q111421,geoId/27021,US,United States of America,MN,Minnesota,27021,Cass County,US,USA,2,1,0,12,2,,,29324,14954,14370,3417,3345,2597,2848,2873,4334,5011,3426,1473,1796044,46.95,-94.32,6253,79.76,,,,-7,,4.37,6.66,19.34,2.91,4.99,6.24,4.78,,,4.58,4.37,3.12,,,,4.78,23.3,7.49,26.0,,4.37,40.35,6.24,24.75,8.11,,4.16,22.694444,15.011111,29.333333,0.0,,14.633333,60.643612
US_MN_27021,2020-06-29,ChIJ7SSeiyM-t1IRjkugTsuxmZ0,Q111421,geoId/27021,US,United States of America,MN,Minnesota,27021,Cass County,US,USA,2,0,0,12,2,,,29324,14954,14370,3417,3345,2597,2848,2873,4334,5011,3426,1473,1796044,46.95,-94.32,6253,79.76,,,,-22,,4.95,4.74,20.0,4.33,6.6,4.74,5.15,4.12,3.3,6.8,3.92,3.92,3.5,,3.5,4.54,25.98,6.18,20.82,,3.5,29.69,4.74,19.38,8.04,3.3,,22.205556,18.038889,27.061111,1.100667,,17.683333,75.757253
US_MN_27021,2020-06-30,ChIJ7SSeiyM-t1IRjkugTsuxmZ0,Q111421,geoId/27021,US,United States of America,MN,Minnesota,27021,Cass County,US,USA,2,1,0,13,2,,,29324,14954,14370,3417,3345,2597,2848,2873,4334,5011,3426,1473,1796044,46.95,-94.32,6253,79.76,,,,-23,,,7.39,21.34,5.07,4.86,4.65,7.82,,3.38,9.3,4.65,4.86,2.96,,4.65,3.59,24.93,6.34,25.35,4.86,3.38,39.72,4.23,22.61,9.3,4.01,5.28,22.666667,18.227778,29.561111,9.4615,,19.266667,81.254523
US_MN_27021,2020-07-01,ChIJ7SSeiyM-t1IRjkugTsuxmZ0,Q111421,geoId/27021,US,United States of America,MN,Minnesota,27021,Cass County,US,USA,2,-1,0,12,2,,,29324,14954,14370,3417,3345,2597,2848,2873,4334,5011,3426,1473,1796044,46.95,-94.32,6253,79.76,,,,-25,,,5.74,17.84,4.72,6.15,4.92,7.79,,4.92,7.59,3.49,3.28,,2.87,2.87,5.13,18.66,4.51,18.87,4.51,3.08,37.74,3.69,15.18,8.0,5.54,5.54,24.555556,19.161111,28.972222,0.3556,,19.344444,72.87685
US_MN_27021,2020-07-02,ChIJ7SSeiyM-t1IRjkugTsuxmZ0,Q111421,geoId/27021,US,United States of America,MN,Minnesota,27021,Cass County,US,USA,2,2,0,14,2,,,29324,14954,14370,3417,3345,2597,2848,2873,4334,5011,3426,1473,1796044,46.95,-94.32,6253,79.76,,,,-28,,3.93,6.1,20.26,3.93,5.31,5.11,4.72,3.34,,6.69,4.13,,5.7,,3.93,3.74,23.01,4.13,23.21,3.34,,31.27,4.92,24.78,8.46,4.13,4.13,24.505556,16.427778,32.0,0.0508,,18.75,70.440167
US_MN_27021,2020-07-03,ChIJ7SSeiyM-t1IRjkugTsuxmZ0,Q111421,geoId/27021,US,United States of America,MN,Minnesota,27021,Cass County,US,USA,2,1,0,15,2,,,29324,14954,14370,3417,3345,2597,2848,2873,4334,5011,3426,1473,1796044,46.95,-94.32,6253,79.76,,,,-45,,2.76,7.25,26.58,2.93,6.73,3.28,6.9,,,5.0,2.42,2.76,5.7,3.28,2.76,2.76,23.3,3.62,27.61,3.45,,30.03,4.83,28.82,8.28,,3.11,25.205556,17.1,31.966667,0.0,,18.883333,68.13373
US_MN_27021,2020-07-04,ChIJ7SSeiyM-t1IRjkugTsuxmZ0,Q111421,geoId/27021,US,United States of America,MN,Minnesota,27021,Cass County,US,USA,2,0,0,15,2,,,29324,14954,14370,3417,3345,2597,2848,2873,4334,5011,3426,1473,1796044,46.95,-94.32,6253,79.76,,,,-7,,3.1,5.68,23.58,3.96,5.16,2.58,6.71,,4.3,2.93,4.3,3.27,4.99,,4.3,3.79,26.51,4.82,32.19,2.58,4.13,28.92,5.34,25.13,7.23,,3.79,24.0,16.111111,30.244444,0.3302,,18.322222,70.676948
US_MN_27021,2020-07-05,ChIJ7SSeiyM-t1IRjkugTsuxmZ0,Q111421,geoId/27021,US,United States of America,MN,Minnesota,27021,Cass County,US,USA,2,0,0,15,2,,,29324,14954,14370,3417,3345,2597,2848,2873,4334,5011,3426,1473,1796044,46.95,-94.32,6253,79.76,,,,-10,,4.35,6.93,29.81,5.32,5.64,3.71,5.64,3.06,3.22,5.64,2.42,3.71,3.54,2.26,2.42,3.71,28.2,5.64,38.03,3.06,6.45,36.58,8.7,36.42,10.96,3.22,4.03,25.177778,18.472222,31.844444,0.0,,19.122222,69.285711
US_MN_27021,2020-07-06,ChIJ7SSeiyM-t1IRjkugTsuxmZ0,Q111421,geoId/27021,US,United States of America,MN,Minnesota,27021,Cass County,US,USA,2,1,0,16,2,,,29324,14954,14370,3417,3345,2597,2848,2873,4334,5011,3426,1473,1796044,46.95,-94.32,6253,79.76,,,,-26,,3.01,6.9,26.02,6.55,4.78,3.72,4.25,2.48,2.83,7.96,3.19,4.07,2.65,4.07,,3.72,25.48,3.89,32.74,,3.72,36.1,5.84,23.89,9.56,3.72,,23.211111,18.772222,28.127778,3.6068,,18.238889,73.730204
US_MN_27021,2020-07-07,ChIJ7SSeiyM-t1IRjkugTsuxmZ0,Q111421,geoId/27021,US,United States of America,MN,Minnesota,27021,Cass County,US,USA,2,0,0,16,2,,,29324,14954,14370,3417,3345,2597,2848,2873,4334,5011,3426,1473,1796044,46.95,-94.32,6253,79.76,,,,-23,,3.82,6.04,21.73,5.43,6.24,6.04,7.85,4.02,,8.25,4.22,6.04,,3.22,,7.04,24.55,4.22,22.74,,5.23,33.8,5.23,21.33,10.46,4.02,2.82,22.122222,14.188889,29.583333,0.0,,15.816667,67.596358
US_MN_27021,2020-07-08,ChIJ7SSeiyM-t1IRjkugTsuxmZ0,Q111421,geoId/27021,US,United States of America,MN,Minnesota,27021,Cass County,US,USA,2,3,0,19,2,,,29324,14954,14370,3417,3345,2597,2848,2873,4334,5011,3426,1473,1796044,46.95,-94.32,6253,79.76,,,,-24,,3.31,7.2,14.78,5.64,4.47,3.5,6.61,4.67,2.72,5.45,3.89,3.89,4.28,5.64,,3.5,20.81,5.64,18.47,,5.25,30.14,4.47,17.11,7.58,,,23.0,17.438889,29.288889,9.525,,17.911111,73.204478
US_MN_27021,2020-07-09,ChIJ7SSeiyM-t1IRjkugTsuxmZ0,Q111421,geoId/27021,US,United States of America,MN,Minnesota,27021,Cass County,US,USA,2,0,0,19,2,,,29324,14954,14370,3417,3345,2597,2848,2873,4334,5011,3426,1473,1796044,46.95,-94.32,6253,79.76,,,,-21,,,5.77,14.84,6.39,6.18,4.53,5.77,,3.92,7.42,,3.5,4.12,,3.09,5.15,26.99,5.36,17.51,4.53,2.88,36.27,4.53,15.66,5.97,3.92,4.12,22.377778,17.161111,27.777778,25.019,,17.3,73.144645
US_MN_27021,2020-07-10,ChIJ7SSeiyM-t1IRjkugTsuxmZ0,Q111421,geoId/27021,US,United States of America,MN,Minnesota,27021,Cass County,US,USA,2,0,0,19,2,,,29324,14954,14370,3417,3345,2597,2848,2873,4334,5011,3426,1473,1796044,46.95,-94.32,6253,79.76,,,,-20,,,5.7,17.32,4.68,3.46,4.07,5.5,,3.87,7.95,3.87,4.89,6.11,4.89,3.06,4.68,21.39,5.3,15.28,2.85,5.09,27.7,5.5,14.87,6.32,,,20.427778,14.7,26.377778,2.9464,,14.588889,69.394406
US_MN_27021,2020-07-11,ChIJ7SSeiyM-t1IRjkugTsuxmZ0,Q111421,geoId/27021,US,United States of America,MN,Minnesota,27021,Cass County,US,USA,2,0,0,19,2,,,29324,14954,14370,3417,3345,2597,2848,2873,4334,5011,3426,1473,1796044,46.95,-94.32,6253,79.76,,,,10,,4.86,5.46,19.82,4.86,3.44,4.86,6.68,3.64,,4.25,4.45,2.83,,3.64,2.83,3.03,21.64,3.64,19.62,,3.24,32.16,3.24,16.39,8.5,,,20.451389,13.111111,26.444444,0.0,,14.875,70.671366
US_MN_27021,2020-07-12,ChIJ7SSeiyM-t1IRjkugTsuxmZ0,Q111421,geoId/27021,US,United States of America,MN,Minnesota,27021,Cass County,US,USA,2,0,0,19,2,,,29324,14954,14370,3417,3345,2597,2848,2873,4334,5011,3426,1473,1796044,46.95,-94.32,6253,79.76,,,,3,,3.87,5.91,19.76,5.09,3.06,5.09,8.55,4.07,,9.37,3.67,3.67,4.89,4.07,3.06,5.09,26.27,4.07,19.55,2.85,3.67,31.37,4.68,18.33,9.37,3.06,3.87,20.092593,12.438272,26.530864,0.0,,13.45679,65.918765
US_MN_27021,2020-07-13,ChIJ7SSeiyM-t1IRjkugTsuxmZ0,Q111421,geoId/27021,US,United States of America,MN,Minnesota,27021,Cass County,US,USA,2,1,0,20,2,,,29324,14954,14370,3417,3345,2597,2848,2873,4334,5011,3426,1473,1796044,46.95,-94.32,6253,79.76,,,,-20,,3.89,5.32,16.98,5.32,5.73,4.09,6.55,4.3,,5.73,7.57,5.93,4.3,,3.68,3.68,24.15,6.75,16.37,3.48,6.34,34.38,3.48,14.73,7.37,2.87,,21.347222,14.618056,27.715278,0.0,,15.270833,68.527169
US_MN_27021,2020-07-14,ChIJ7SSeiyM-t1IRjkugTsuxmZ0,Q111421,geoId/27021,US,United States of America,MN,Minnesota,27021,Cass County,US,USA,2,1,0,21,2,,,29324,14954,14370,3417,3345,2597,2848,2873,4334,5011,3426,1473,1796044,46.95,-94.32,6253,79.76,,,,-22,,,4.65,15.84,4.65,5.7,6.55,6.55,,4.01,6.97,3.59,4.22,4.22,3.59,4.01,5.28,19.22,4.65,12.88,3.59,5.7,36.53,3.8,14.15,8.02,,4.01,19.481481,15.444444,25.666667,7.7216,,15.0,75.455846
US_MN_27021,2020-07-15,ChIJ7SSeiyM-t1IRjkugTsuxmZ0,Q111421,geoId/27021,US,United States of America,MN,Minnesota,27021,Cass County,US,USA,2,1,0,22,2,,,29324,14954,14370,3417,3345,2597,2848,2873,4334,5011,3426,1473,1796044,46.95,-94.32,6253,79.76,,,,-18,,3.71,3.27,14.84,4.8,5.67,5.45,8.07,,4.36,8.51,5.45,4.36,,4.14,,7.2,21.82,3.49,9.16,3.49,4.14,28.8,5.89,11.78,3.93,5.02,,19.54321,12.561728,26.858025,0.620889,,12.938272,65.838447
US_MN_27021,2020-07-16,ChIJ7SSeiyM-t1IRjkugTsuxmZ0,Q111421,geoId/27021,US,United States of America,MN,Minnesota,27021,Cass County,US,USA,2,4,0,26,2,,,29324,14954,14370,3417,3345,2597,2848,2873,4334,5011,3426,1473,1796044,46.95,-94.32,6253,79.76,,,,-18,,4.21,7.57,16.2,5.89,5.68,5.68,5.89,4.0,3.58,6.31,4.21,4.63,2.94,,3.79,5.26,20.83,3.37,8.41,,4.84,31.98,5.26,10.94,5.89,5.26,,21.993827,18.166667,27.04321,0.042333,,14.932099,64.451096
US_MN_27021,2020-07-17,ChIJ7SSeiyM-t1IRjkugTsuxmZ0,Q111421,geoId/27021,US,United States of America,MN,Minnesota,27021,Cass County,US,USA,2,2,0,28,2,,,29324,14954,14370,3417,3345,2597,2848,2873,4334,5011,3426,1473,1796044,46.95,-94.32,6253,79.76,,,,-18,,3.01,7.63,15.47,4.82,7.63,4.22,3.82,3.82,,4.82,4.82,,2.81,,,5.22,16.68,5.63,10.85,,,31.34,4.42,11.25,5.63,,3.01,21.038889,11.938889,30.911111,1.5494,,15.033333,68.849201
US_MN_27021,2020-07-18,ChIJ7SSeiyM-t1IRjkugTsuxmZ0,Q111421,geoId/27021,US,United States of America,MN,Minnesota,27021,Cass County,US,USA,2,1,0,29,2,,,29324,14954,14370,3417,3345,2597,2848,2873,4334,5011,3426,1473,1796044,46.95,-94.32,6253,79.76,,,,11,,,5.14,15.63,5.54,4.16,4.35,4.75,3.17,2.77,5.34,2.97,4.35,4.35,2.97,3.96,3.76,17.41,4.16,11.67,4.75,3.96,30.27,2.77,10.69,5.74,,,22.883333,17.922222,28.45,42.4815,,18.744444,77.627182
US_MN_27021,2020-07-19,ChIJ7SSeiyM-t1IRjkugTsuxmZ0,Q111421,geoId/27021,US,United States of America,MN,Minnesota,27021,Cass County,US,USA,2,4,0,33,2,,,29324,14954,14370,3417,3345,2597,2848,2873,4334,5011,3426,1473,1796044,46.95,-94.32,6253,79.76,,,,6,,,6.73,21.17,6.92,5.54,3.36,6.53,2.77,3.76,8.51,3.36,,,3.17,,5.14,18.6,6.33,17.61,2.97,3.96,32.25,5.14,13.26,8.9,3.56,4.16,20.622222,16.211111,24.45,0.423333,,14.744444,69.204713
US_MN_27021,2020-07-20,ChIJ7SSeiyM-t1IRjkugTsuxmZ0,Q111421,geoId/27021,US,United States of America,MN,Minnesota,27021,Cass County,US,USA,2,-1,0,32,2,,,29324,14954,14370,3417,3345,2597,2848,2873,4334,5011,3426,1473,1796044,46.95,-94.32,6253,79.76,,,,-15,,4.03,8.28,22.3,5.95,5.1,4.67,7.64,4.67,,7.64,,3.19,,3.82,,4.03,27.39,5.31,14.23,3.19,3.19,29.73,4.46,14.86,8.49,,4.25,17.788889,10.2,24.533333,0.0,,11.605556,67.269374
US_MN_27021,2020-07-21,ChIJ7SSeiyM-t1IRjkugTsuxmZ0,Q111421,geoId/27021,US,United States of America,MN,Minnesota,27021,Cass County,US,USA,2,2,0,34,2,,,29324,14954,14370,3417,3345,2597,2848,2873,4334,5011,3426,1473,1796044,46.95,-94.32,6253,79.76,,,,-18,,5.36,5.57,17.93,3.71,5.36,4.95,8.24,3.09,3.92,8.86,3.3,4.74,3.92,2.89,2.89,5.77,23.7,6.18,11.75,,4.95,31.74,5.36,11.54,7.01,3.71,4.74,17.155556,14.827778,21.8,11.8364,,14.05,82.253363
US_MN_27021,2020-07-22,ChIJ7SSeiyM-t1IRjkugTsuxmZ0,Q111421,geoId/27021,US,United States of America,MN,Minnesota,27021,Cass County,US,USA,2,-1,0,33,2,,,29324,14954,14370,3417,3345,2597,2848,2873,4334,5011,3426,1473,1796044,46.95,-94.32,6253,79.76,,,,-13,,,4.97,17.08,6.27,4.54,4.97,9.52,6.27,3.24,8.87,5.19,3.24,,4.33,3.03,3.68,21.84,4.76,13.62,4.54,4.76,32.22,3.46,10.6,6.27,3.24,4.54,15.9,10.805556,21.5,3.429,,11.533333,75.513621
US_MN_27021,2020-07-23,ChIJ7SSeiyM-t1IRjkugTsuxmZ0,Q111421,geoId/27021,US,United States of America,MN,Minnesota,27021,Cass County,US,USA,2,3,0,36,2,,,29324,14954,14370,3417,3345,2597,2848,2873,4334,5011,3426,1473,1796044,46.95,-94.32,6253,79.76,,,,-15,,2.94,6.1,14.3,6.31,3.36,5.26,5.68,3.15,2.94,6.31,4.21,,3.36,4.42,3.79,4.21,26.5,3.36,10.09,2.94,3.36,28.39,3.79,9.25,6.73,,4.42,17.283333,9.45,25.005556,0.0,,12.927778,75.706651
US_MN_27021,2020-07-24,ChIJ7SSeiyM-t1IRjkugTsuxmZ0,Q111421,geoId/27021,US,United States of America,MN,Minnesota,27021,Cass County,US,USA,2,-1,0,35,2,,,29324,14954,14370,3417,3345,2597,2848,2873,4334,5011,3426,1473,1796044,46.95,-94.32,6253,79.76,,,,-20,,2.96,7.5,15.0,7.1,5.33,4.14,5.72,6.12,2.96,6.31,,,,,3.35,3.75,16.57,5.72,13.02,5.13,2.76,25.65,3.55,12.23,5.72,3.95,3.55,23.544444,18.072222,31.75,0.0,,18.977778,75.677245
US_MN_27021,2020-07-25,ChIJ7SSeiyM-t1IRjkugTsuxmZ0,Q111421,geoId/27021,US,United States of America,MN,Minnesota,27021,Cass County,US,USA,2,6,0,41,2,,,29324,14954,14370,3417,3345,2597,2848,2873,4334,5011,3426,1473,1796044,46.95,-94.32,6253,79.76,,,,9,,4.86,3.74,15.32,3.74,5.23,3.18,5.23,2.99,4.11,5.42,4.11,3.74,3.55,,,5.98,18.87,5.61,12.14,,3.74,29.52,3.18,10.46,7.47,2.99,2.62,25.655556,21.744444,30.033333,9.2075,,21.972222,80.243713
US_MN_27021,2020-07-26,ChIJ7SSeiyM-t1IRjkugTsuxmZ0,Q111421,geoId/27021,US,United States of America,MN,Minnesota,27021,Cass County,US,USA,2,2,0,43,2,,,29324,14954,14370,3417,3345,2597,2848,2873,4334,5011,3426,1473,1796044,46.95,-94.32,6253,79.76,,,,6,,,7.15,19.08,4.77,5.76,5.76,5.56,3.58,,5.17,,3.18,,4.57,,3.98,22.66,3.78,13.71,,2.98,31.4,4.57,12.52,9.34,,3.98,23.344444,19.816667,27.966667,0.7112,,18.894444,76.25314
US_MN_27021,2020-07-27,ChIJ7SSeiyM-t1IRjkugTsuxmZ0,Q111421,geoId/27021,US,United States of America,MN,Minnesota,27021,Cass County,US,USA,2,0,0,43,2,,,29324,14954,14370,3417,3345,2597,2848,2873,4334,5011,3426,1473,1796044,46.95,-94.32,6253,79.76,,,,-17,,,8.0,21.26,5.05,6.1,6.31,4.84,,2.95,3.58,,5.26,4.84,2.95,3.58,5.05,22.73,6.74,16.0,4.0,5.26,30.52,4.42,14.52,5.26,,,20.233333,14.15,25.816667,0.0254,,13.161111,63.944459
