location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_LA_22069,2020-06-30,ChIJyTwkpQVqMIYRGWf1oZyDK4Q,Q507047,geoId/22069,US,United States of America,LA,Louisiana,22069,Natchitoches Parish,US,USA,2,0,0,280,14,,,39042,18758,20284,5075,6060,6998,4139,3925,4399,4209,2759,1478,1838155,31.73,-93.1,3365,76.175,-11,22,,-26,,3.52,7.97,3.75,9.84,7.26,8.2,,3.28,11.02,4.22,5.86,12.19,4.69,6.8,6.56,4.22,4.69,4.45,6.33,25.08,4.45,10.31,3.75,5.86,4.69,37.5,4.69,6.33,6.09,4.22,,28.122222,25.827778,31.972222,0.282222,,24.666667,81.652008
US_LA_22069,2020-07-01,ChIJyTwkpQVqMIYRGWf1oZyDK4Q,Q507047,geoId/22069,US,United States of America,LA,Louisiana,22069,Natchitoches Parish,US,USA,2,15,0,295,14,,,39042,18758,20284,5075,6060,6998,4139,3925,4399,4209,2759,1478,1838155,31.73,-93.1,3365,76.175,7,30,,-27,,3.52,6.11,,11.04,7.51,5.17,7.75,7.28,10.8,6.81,,7.51,,6.11,3.76,,4.46,5.64,9.16,22.78,4.23,12.45,6.34,4.7,3.99,38.28,4.46,8.93,7.99,5.87,5.4,29.138889,25.905556,34.288889,0.1016,,24.422222,75.890116
US_LA_22069,2020-07-02,ChIJyTwkpQVqMIYRGWf1oZyDK4Q,Q507047,geoId/22069,US,United States of America,LA,Louisiana,22069,Natchitoches Parish,US,USA,2,2,0,297,14,,,39042,18758,20284,5075,6060,6998,4139,3925,4399,4209,2759,1478,1838155,31.73,-93.1,3365,76.175,6,36,,-27,,5.53,6.25,4.33,11.77,7.45,6.01,4.08,6.49,11.29,5.29,5.05,9.61,,7.69,4.8,3.6,3.84,6.49,7.45,21.38,5.53,8.89,4.33,6.25,3.84,38.2,4.8,10.57,3.36,5.77,5.05,28.955556,24.644444,34.45,0.0,,24.066667,75.092079
US_LA_22069,2020-07-03,ChIJyTwkpQVqMIYRGWf1oZyDK4Q,Q507047,geoId/22069,US,United States of America,LA,Louisiana,22069,Natchitoches Parish,US,USA,2,22,0,319,14,,,39042,18758,20284,5075,6060,6998,4139,3925,4399,4209,2759,1478,1838155,31.73,-93.1,3365,76.175,-14,23,,-40,,,6.95,6.21,7.45,6.21,5.71,4.47,5.21,11.42,3.48,4.72,4.97,3.97,,4.47,3.48,4.72,6.7,7.45,23.34,4.22,7.7,3.73,,,33.27,,5.71,3.73,3.48,5.21,26.527778,22.255556,33.1,10.922,,23.805556,85.11533
US_LA_22069,2020-07-04,ChIJyTwkpQVqMIYRGWf1oZyDK4Q,Q507047,geoId/22069,US,United States of America,LA,Louisiana,22069,Natchitoches Parish,US,USA,2,0,0,319,14,,,39042,18758,20284,5075,6060,6998,4139,3925,4399,4209,2759,1478,1838155,31.73,-93.1,3365,76.175,-16,,,-26,,,5.85,,10.53,7.02,5.26,5.85,,8.19,,6.14,4.97,6.14,4.97,4.09,6.14,6.72,4.68,,19.3,,5.55,,,,32.74,,5.26,5.26,,,25.333333,20.055556,33.361111,8.043333,,21.605556,80.037545
US_LA_22069,2020-07-05,ChIJyTwkpQVqMIYRGWf1oZyDK4Q,Q507047,geoId/22069,US,United States of America,LA,Louisiana,22069,Natchitoches Parish,US,USA,2,8,0,327,14,,,39042,18758,20284,5075,6060,6998,4139,3925,4399,4209,2759,1478,1838155,31.73,-93.1,3365,76.175,-16,,,-19,,6.4,7.17,4.61,15.88,6.92,4.87,3.84,4.35,7.17,,,5.38,6.4,6.15,,,5.38,,8.71,22.8,5.38,11.78,,5.38,5.63,36.37,4.35,7.68,5.12,,,26.033333,22.4,31.705556,5.1054,,23.255556,84.832307
US_LA_22069,2020-07-06,ChIJyTwkpQVqMIYRGWf1oZyDK4Q,Q507047,geoId/22069,US,United States of America,LA,Louisiana,22069,Natchitoches Parish,US,USA,2,3,0,330,14,,,39042,18758,20284,5075,6060,6998,4139,3925,4399,4209,2759,1478,1838155,31.73,-93.1,3365,76.175,-6,12,,-30,,5.68,8.64,3.41,15.46,6.82,3.64,5.91,4.78,10.91,,3.87,7.05,,6.14,4.55,6.14,3.87,7.05,9.55,21.83,,9.55,,4.32,4.55,39.57,7.5,7.73,4.09,3.87,6.14,25.638889,22.766667,29.938889,10.2616,,23.305556,87.125634
US_LA_22069,2020-07-07,ChIJyTwkpQVqMIYRGWf1oZyDK4Q,Q507047,geoId/22069,US,United States of America,LA,Louisiana,22069,Natchitoches Parish,US,USA,2,4,0,334,14,,,39042,18758,20284,5075,6060,6998,4139,3925,4399,4209,2759,1478,1838155,31.73,-93.1,3365,76.175,-16,20,,-31,,5.36,8.94,3.57,15.19,8.71,5.14,4.25,3.57,12.29,6.7,3.35,9.38,4.47,5.58,4.25,8.49,3.57,,6.7,28.82,7.15,10.95,4.25,5.58,3.35,38.2,6.48,6.93,4.25,6.25,5.36,25.172222,22.438889,29.438889,18.3388,,23.466667,90.346324
US_LA_22069,2020-07-08,ChIJyTwkpQVqMIYRGWf1oZyDK4Q,Q507047,geoId/22069,US,United States of America,LA,Louisiana,22069,Natchitoches Parish,US,USA,2,6,0,340,14,,,39042,18758,20284,5075,6060,6998,4139,3925,4399,4209,2759,1478,1838155,31.73,-93.1,3365,76.175,-2,24,,-28,,4.14,6.21,4.37,10.12,8.74,5.06,7.36,4.37,14.03,5.52,3.91,11.73,,4.83,5.98,4.6,3.68,4.14,10.12,27.37,4.14,8.05,4.83,5.52,3.45,33.35,6.44,10.12,4.6,4.37,3.68,27.477778,23.905556,33.638889,11.2522,,24.572222,84.418191
US_LA_22069,2020-07-09,ChIJyTwkpQVqMIYRGWf1oZyDK4Q,Q507047,geoId/22069,US,United States of America,LA,Louisiana,22069,Natchitoches Parish,US,USA,2,22,0,362,14,,,39042,18758,20284,5075,6060,6998,4139,3925,4399,4209,2759,1478,1838155,31.73,-93.1,3365,76.175,-13,20,,-26,,6.69,7.16,,7.62,7.62,5.54,5.31,3.92,10.39,,3.69,8.77,3.23,,4.62,4.16,,7.85,8.08,21.7,5.54,8.31,,6.0,,34.39,4.16,7.62,3.92,6.23,6.0,28.855556,24.711111,34.527778,1.6764,,24.711111,78.596387
US_LA_22069,2020-07-10,ChIJyTwkpQVqMIYRGWf1oZyDK4Q,Q507047,geoId/22069,US,United States of America,LA,Louisiana,22069,Natchitoches Parish,US,USA,2,14,0,376,14,,,39042,18758,20284,5075,6060,6998,4139,3925,4399,4209,2759,1478,1838155,31.73,-93.1,3365,76.175,-18,13,,-22,,5.09,7.03,5.33,10.42,4.36,3.63,4.6,3.63,15.26,7.03,4.84,6.78,3.63,4.6,4.84,3.39,,3.88,6.06,32.95,6.54,8.96,4.6,,7.27,32.22,,6.54,3.88,,5.09,29.205556,24.75,34.738889,0.254,,24.65,76.771062
US_LA_22069,2020-07-11,ChIJyTwkpQVqMIYRGWf1oZyDK4Q,Q507047,geoId/22069,US,United States of America,LA,Louisiana,22069,Natchitoches Parish,US,USA,2,25,0,401,14,,,39042,18758,20284,5075,6060,6998,4139,3925,4399,4209,2759,1478,1838155,31.73,-93.1,3365,76.175,-10,,,-7,,,6.74,,10.11,5.18,4.41,4.92,,12.18,,3.63,6.48,3.63,,,4.66,3.63,,5.96,24.88,3.89,9.85,,,5.18,30.06,4.41,6.48,4.92,7.0,,29.344444,24.066667,35.722222,0.0762,,24.855556,77.056753
US_LA_22069,2020-07-12,ChIJyTwkpQVqMIYRGWf1oZyDK4Q,Q507047,geoId/22069,US,United States of America,LA,Louisiana,22069,Natchitoches Parish,US,USA,2,2,0,403,14,,,39042,18758,20284,5075,6060,6998,4139,3925,4399,4209,2759,1478,1838155,31.73,-93.1,3365,76.175,-6,,,-14,,4.26,7.76,,13.77,4.51,4.01,,4.51,12.77,6.26,,6.01,5.01,3.75,6.51,5.01,5.01,,5.51,29.79,4.76,9.76,3.75,3.75,5.26,34.55,,9.51,5.76,5.01,6.51,29.955556,25.522222,35.411111,0.0508,,24.983333,74.849109
US_LA_22069,2020-07-13,ChIJyTwkpQVqMIYRGWf1oZyDK4Q,Q507047,geoId/22069,US,United States of America,LA,Louisiana,22069,Natchitoches Parish,US,USA,2,3,0,406,14,,,39042,18758,20284,5075,6060,6998,4139,3925,4399,4209,2759,1478,1838155,31.73,-93.1,3365,76.175,-13,9,,-27,,5.05,9.89,3.96,10.55,8.13,3.3,4.62,4.62,12.31,5.93,,4.83,3.3,4.83,4.39,4.39,3.52,5.27,10.33,25.71,3.96,6.37,4.39,4.83,7.03,34.72,5.93,6.81,4.62,3.96,4.39,29.605556,24.561111,35.734568,0.028222,,24.905556,76.045042
US_LA_22069,2020-07-14,ChIJyTwkpQVqMIYRGWf1oZyDK4Q,Q507047,geoId/22069,US,United States of America,LA,Louisiana,22069,Natchitoches Parish,US,USA,2,27,0,433,14,,,39042,18758,20284,5075,6060,6998,4139,3925,4399,4209,2759,1478,1838155,31.73,-93.1,3365,76.175,-15,18,,-31,,4.07,9.73,3.4,8.37,7.7,6.11,4.07,6.11,8.15,5.88,4.07,7.02,3.17,4.07,8.6,6.56,4.07,4.07,9.05,28.29,,9.05,4.3,4.3,5.66,33.5,5.88,4.3,5.21,3.17,4.75,29.666667,25.066667,35.022222,1.2446,,24.55,74.214166
US_LA_22069,2020-07-15,ChIJyTwkpQVqMIYRGWf1oZyDK4Q,Q507047,geoId/22069,US,United States of America,LA,Louisiana,22069,Natchitoches Parish,US,USA,2,10,0,443,14,,,39042,18758,20284,5075,6060,6998,4139,3925,4399,4209,2759,1478,1838155,31.73,-93.1,3365,76.175,-7,16,,-30,,5.59,6.93,3.35,9.39,6.04,5.14,4.7,4.25,12.3,5.59,5.59,7.6,4.47,3.58,4.92,4.47,3.35,5.37,6.49,22.59,,9.17,5.14,4.7,3.13,37.35,3.13,6.93,6.04,,3.13,28.994444,24.877778,34.322222,0.0,,24.155556,75.288577
US_LA_22069,2020-07-16,ChIJyTwkpQVqMIYRGWf1oZyDK4Q,Q507047,geoId/22069,US,United States of America,LA,Louisiana,22069,Natchitoches Parish,US,USA,2,11,0,454,14,,,39042,18758,20284,5075,6060,6998,4139,3925,4399,4209,2759,1478,1838155,31.73,-93.1,3365,76.175,-11,17,,-30,,4.88,9.52,3.48,8.83,9.52,5.34,5.58,5.34,8.83,6.97,3.95,9.29,6.27,6.27,3.95,,3.95,6.27,,24.39,5.81,9.99,,3.72,4.65,36.7,3.95,8.83,4.18,4.65,4.88,29.394444,24.922222,35.205556,0.0,,23.861111,72.24116
US_LA_22069,2020-07-17,ChIJyTwkpQVqMIYRGWf1oZyDK4Q,Q507047,geoId/22069,US,United States of America,LA,Louisiana,22069,Natchitoches Parish,US,USA,2,12,0,466,14,,,39042,18758,20284,5075,6060,6998,4139,3925,4399,4209,2759,1478,1838155,31.73,-93.1,3365,76.175,-22,13,,-27,,,5.82,3.39,7.27,6.06,,8.48,,11.39,8.0,,6.79,,,4.85,5.58,3.39,3.39,6.55,21.09,4.61,7.51,,,9.21,34.18,,6.79,3.39,3.88,3.88,27.388889,22.605556,33.566667,1.778,,22.805556,76.196971
US_LA_22069,2020-07-18,ChIJyTwkpQVqMIYRGWf1oZyDK4Q,Q507047,geoId/22069,US,United States of America,LA,Louisiana,22069,Natchitoches Parish,US,USA,2,0,0,466,14,,,39042,18758,20284,5075,6060,6998,4139,3925,4399,4209,2759,1478,1838155,31.73,-93.1,3365,76.175,-19,,,-15,,3.7,7.67,6.08,12.42,8.19,5.02,6.08,,9.52,4.23,4.23,5.29,,6.08,5.55,,,5.29,5.82,22.2,3.96,11.1,,5.02,6.08,30.93,3.7,7.67,3.96,,4.49,28.294444,22.427778,34.633333,0.0,,22.722222,71.900844
US_LA_22069,2020-07-19,ChIJyTwkpQVqMIYRGWf1oZyDK4Q,Q507047,geoId/22069,US,United States of America,LA,Louisiana,22069,Natchitoches Parish,US,USA,2,17,0,483,14,,,39042,18758,20284,5075,6060,6998,4139,3925,4399,4209,2759,1478,1838155,31.73,-93.1,3365,76.175,-12,,,-21,,4.35,9.21,5.63,12.54,8.7,,3.58,,11.26,6.14,4.86,4.61,3.84,4.35,4.35,,,,6.4,24.82,3.84,8.7,3.84,,3.58,39.4,4.86,8.19,4.61,3.84,,29.044444,22.944444,34.888889,0.0,,22.944444,69.919331
US_LA_22069,2020-07-20,ChIJyTwkpQVqMIYRGWf1oZyDK4Q,Q507047,geoId/22069,US,United States of America,LA,Louisiana,22069,Natchitoches Parish,US,USA,2,8,0,491,14,,,39042,18758,20284,5075,6060,6998,4139,3925,4399,4209,2759,1478,1838155,31.73,-93.1,3365,76.175,-12,6,,-29,,4.8,8.46,4.11,10.74,4.57,,4.11,3.88,10.06,,3.88,7.54,,3.66,3.66,7.77,3.88,7.54,6.86,26.51,4.34,9.14,4.57,5.26,3.66,33.14,4.34,7.31,4.8,5.94,3.66,27.777778,23.572222,32.983333,0.874889,,23.288889,76.675597
US_LA_22069,2020-07-21,ChIJyTwkpQVqMIYRGWf1oZyDK4Q,Q507047,geoId/22069,US,United States of America,LA,Louisiana,22069,Natchitoches Parish,US,USA,2,2,1,493,15,,,39042,18758,20284,5075,6060,6998,4139,3925,4399,4209,2759,1478,1838155,31.73,-93.1,3365,76.175,-13,13,,-31,,4.42,8.15,3.96,10.94,5.82,3.26,4.19,4.42,11.18,5.59,4.66,10.01,,,3.96,5.12,3.73,5.12,3.96,23.52,3.49,9.31,5.36,3.96,3.96,26.78,3.49,6.29,6.05,6.05,5.36,26.816667,23.788889,32.972222,3.6195,,23.744444,83.375693
US_LA_22069,2020-07-22,ChIJyTwkpQVqMIYRGWf1oZyDK4Q,Q507047,geoId/22069,US,United States of America,LA,Louisiana,22069,Natchitoches Parish,US,USA,2,55,0,548,15,,,39042,18758,20284,5075,6060,6998,4139,3925,4399,4209,2759,1478,1838155,31.73,-93.1,3365,76.175,-5,20,,-32,,,10.3,5.85,14.98,5.15,4.68,5.62,3.51,8.9,5.15,5.38,7.49,4.92,5.62,4.45,3.75,4.68,3.75,5.62,26.69,,8.9,6.32,7.72,3.98,32.54,3.75,9.36,5.15,4.21,5.85,27.272222,23.905556,33.7,5.785556,,23.833333,81.778431
US_LA_22069,2020-07-23,ChIJyTwkpQVqMIYRGWf1oZyDK4Q,Q507047,geoId/22069,US,United States of America,LA,Louisiana,22069,Natchitoches Parish,US,USA,2,14,0,562,15,,,39042,18758,20284,5075,6060,6998,4139,3925,4399,4209,2759,1478,1838155,31.73,-93.1,3365,76.175,-15,15,,-29,,,7.71,,10.98,6.54,4.44,5.61,4.44,10.04,7.01,4.44,7.94,,6.07,4.67,,,3.5,7.47,21.49,,8.64,6.54,4.67,3.27,35.97,3.27,6.31,4.67,4.44,4.44,27.661111,23.0,34.255556,0.92075,,23.272222,77.116689
US_LA_22069,2020-07-24,ChIJyTwkpQVqMIYRGWf1oZyDK4Q,Q507047,geoId/22069,US,United States of America,LA,Louisiana,22069,Natchitoches Parish,US,USA,2,24,0,586,15,,,39042,18758,20284,5075,6060,6998,4139,3925,4399,4209,2759,1478,1838155,31.73,-93.1,3365,76.175,-25,5,,-28,,5.02,13.14,4.78,13.14,11.47,3.82,5.02,,8.84,5.02,7.17,7.17,,4.54,3.58,4.3,5.02,,8.36,26.05,,10.99,4.06,,5.5,32.98,,7.41,4.06,,5.5,27.516667,24.211111,32.661111,3.443111,,23.927778,80.957123
US_LA_22069,2020-07-25,ChIJyTwkpQVqMIYRGWf1oZyDK4Q,Q507047,geoId/22069,US,United States of America,LA,Louisiana,22069,Natchitoches Parish,US,USA,2,0,0,586,15,,,39042,18758,20284,5075,6060,6998,4139,3925,4399,4209,2759,1478,1838155,31.73,-93.1,3365,76.175,-16,10,,-17,,3.61,7.74,,8.0,4.64,4.13,,4.64,6.71,4.13,,6.45,,,,,,3.87,4.9,17.02,5.42,6.96,,,7.22,29.92,3.61,7.22,4.9,,3.61,26.583333,24.022222,32.566667,8.607778,,23.716667,84.334163
US_LA_22069,2020-07-26,ChIJyTwkpQVqMIYRGWf1oZyDK4Q,Q507047,geoId/22069,US,United States of America,LA,Louisiana,22069,Natchitoches Parish,US,USA,2,14,0,600,15,,,39042,18758,20284,5075,6060,6998,4139,3925,4399,4209,2759,1478,1838155,31.73,-93.1,3365,76.175,-20,,,-21,,,8.72,3.98,9.21,7.47,5.73,4.23,3.98,7.97,,4.73,7.47,,,,3.98,,4.73,11.21,23.91,,5.23,,3.98,3.98,36.86,3.49,6.23,4.98,3.74,4.98,25.811111,23.183333,30.861111,9.906,,23.577778,87.661456
US_LA_22069,2020-07-27,ChIJyTwkpQVqMIYRGWf1oZyDK4Q,Q507047,geoId/22069,US,United States of America,LA,Louisiana,22069,Natchitoches Parish,US,USA,2,2,0,602,15,,,39042,18758,20284,5075,6060,6998,4139,3925,4399,4209,2759,1478,1838155,31.73,-93.1,3365,76.175,-14,7,,-30,,3.17,10.43,5.67,12.02,6.8,7.03,6.12,4.54,14.28,7.48,4.08,12.24,4.76,4.54,3.85,3.85,4.54,5.21,8.16,22.45,6.35,8.39,4.54,6.8,4.54,39.9,4.08,7.48,4.54,4.54,4.76,25.238889,22.072222,30.277778,2.342444,,22.655556,85.681108
US_LA_22069,2020-07-28,ChIJyTwkpQVqMIYRGWf1oZyDK4Q,Q507047,geoId/22069,US,United States of America,LA,Louisiana,22069,Natchitoches Parish,US,USA,2,6,0,608,15,,,39042,18758,20284,5075,6060,6998,4139,3925,4399,4209,2759,1478,1838155,31.73,-93.1,3365,76.175,-15,15,,-31,,4.58,9.63,3.9,12.84,8.48,19.71,3.9,3.44,10.77,4.13,5.96,8.71,5.04,3.44,3.44,,,5.04,9.86,25.68,,7.34,4.58,4.81,4.36,32.78,4.13,8.25,4.58,5.04,6.42,26.111111,22.844444,31.5,7.0358,,23.266667,84.407264
US_LA_22069,2020-07-29,ChIJyTwkpQVqMIYRGWf1oZyDK4Q,Q507047,geoId/22069,US,United States of America,LA,Louisiana,22069,Natchitoches Parish,US,USA,2,40,1,648,16,,,39042,18758,20284,5075,6060,6998,4139,3925,4399,4209,2759,1478,1838155,31.73,-93.1,3365,76.175,-7,17,,-30,,4.29,6.68,3.82,9.3,7.16,13.12,4.05,3.82,9.06,3.58,4.29,8.35,5.96,9.78,4.77,3.58,4.05,4.05,8.59,22.66,5.01,8.82,4.29,4.77,4.05,38.64,6.92,7.16,5.72,3.34,5.01,27.166667,23.455556,33.461111,3.3528,,23.772222,81.764024
US_LA_22069,2020-07-30,ChIJyTwkpQVqMIYRGWf1oZyDK4Q,Q507047,geoId/22069,US,United States of America,LA,Louisiana,22069,Natchitoches Parish,US,USA,2,6,0,654,16,,,39042,18758,20284,5075,6060,6998,4139,3925,4399,4209,2759,1478,1838155,31.73,-93.1,3365,76.175,-8,17,,-31,,3.77,8.72,3.3,8.49,9.9,7.78,3.77,4.71,8.25,,,10.84,4.95,5.42,,4.24,3.3,4.95,5.89,28.05,6.6,7.54,3.54,4.24,7.31,34.65,4.95,4.71,5.42,,6.84,27.622222,24.122222,33.911111,7.874,,23.977778,80.610402
US_LA_22069,2020-07-31,ChIJyTwkpQVqMIYRGWf1oZyDK4Q,Q507047,geoId/22069,US,United States of America,LA,Louisiana,22069,Natchitoches Parish,US,USA,2,8,1,662,17,,,39042,18758,20284,5075,6060,6998,4139,3925,4399,4209,2759,1478,1838155,31.73,-93.1,3365,76.175,-15,5,,-30,,4.58,5.55,3.38,9.41,5.79,3.62,3.38,,8.69,4.1,4.34,7.0,,3.38,3.62,4.1,,,5.31,20.03,5.31,6.27,,3.86,4.58,31.13,3.38,6.51,4.58,,,27.277778,22.433333,33.355556,5.1816,,23.3,79.070562
US_LA_22069,2020-08-01,ChIJyTwkpQVqMIYRGWf1oZyDK4Q,Q507047,geoId/22069,US,United States of America,LA,Louisiana,22069,Natchitoches Parish,US,USA,2,0,0,662,17,,,39042,18758,20284,5075,6060,6998,4139,3925,4399,4209,2759,1478,1838155,31.73,-93.1,3365,76.175,-10,,,-22,,,8.32,,9.66,6.44,6.17,5.63,,6.44,,,9.93,,4.02,6.17,,6.97,,6.71,18.51,4.83,8.05,3.76,,4.56,27.1,4.56,4.83,5.1,,5.1,24.655556,21.533333,30.577778,14.1986,,21.9,84.776636
US_LA_22069,2020-08-02,ChIJyTwkpQVqMIYRGWf1oZyDK4Q,Q507047,geoId/22069,US,United States of America,LA,Louisiana,22069,Natchitoches Parish,US,USA,2,25,0,687,17,,,39042,18758,20284,5075,6060,6998,4139,3925,4399,4209,2759,1478,1838155,31.73,-93.1,3365,76.175,-7,,,-25,,,8.67,,9.98,5.52,7.09,5.52,3.94,9.72,,4.73,17.34,,,5.25,5.78,,4.99,6.31,17.34,5.52,4.73,3.94,3.68,4.2,37.31,,7.36,5.25,4.47,,25.983333,20.461111,32.711111,0.987778,,20.355556,71.18442
US_LA_22069,2020-08-03,ChIJyTwkpQVqMIYRGWf1oZyDK4Q,Q507047,geoId/22069,US,United States of America,LA,Louisiana,22069,Natchitoches Parish,US,USA,2,4,0,691,17,,,39042,18758,20284,5075,6060,6998,4139,3925,4399,4209,2759,1478,1838155,31.73,-93.1,3365,76.175,-5,13,,-28,,5.35,9.07,,10.47,7.68,7.45,4.42,5.35,10.47,5.12,,9.77,3.96,6.05,3.96,7.21,5.12,4.42,7.45,19.77,6.98,7.68,3.49,,4.42,36.06,5.12,6.75,7.21,3.49,6.51,26.433333,20.416667,33.822222,0.0,,20.555556,70.206458
US_LA_22069,2020-08-04,ChIJyTwkpQVqMIYRGWf1oZyDK4Q,Q507047,geoId/22069,US,United States of America,LA,Louisiana,22069,Natchitoches Parish,US,USA,2,25,0,716,17,,,39042,18758,20284,5075,6060,6998,4139,3925,4399,4209,2759,1478,1838155,31.73,-93.1,3365,76.175,-12,17,,-29,,5.58,9.53,,10.69,8.37,7.44,6.28,4.88,10.69,,4.65,12.32,,7.44,3.95,3.95,3.72,7.44,9.07,26.27,4.18,10.69,3.25,5.35,3.25,34.41,5.35,8.37,6.97,7.91,4.42,26.455556,20.2,33.366667,0.0,,19.822222,67.034429
US_LA_22069,2020-08-05,ChIJyTwkpQVqMIYRGWf1oZyDK4Q,Q507047,geoId/22069,US,United States of America,LA,Louisiana,22069,Natchitoches Parish,US,USA,2,21,0,737,17,,,39042,18758,20284,5075,6060,6998,4139,3925,4399,4209,2759,1478,1838155,31.73,-93.1,3365,76.175,-5,18,,-27,,6.03,9.28,4.17,9.97,9.28,,6.72,3.94,6.96,6.49,3.25,3.25,4.17,5.33,3.71,3.94,3.48,4.17,12.06,23.88,5.1,6.26,4.41,5.33,5.33,35.94,3.94,6.26,5.8,,3.71,25.8,21.322222,32.05,1.7145,,21.166667,75.654683
US_LA_22069,2020-08-06,ChIJyTwkpQVqMIYRGWf1oZyDK4Q,Q507047,geoId/22069,US,United States of America,LA,Louisiana,22069,Natchitoches Parish,US,USA,2,10,0,747,17,,,39042,18758,20284,5075,6060,6998,4139,3925,4399,4209,2759,1478,1838155,31.73,-93.1,3365,76.175,-11,6,,-28,,3.71,5.79,,10.2,5.1,4.64,6.72,3.94,7.18,4.4,,8.58,3.71,3.48,3.25,4.87,5.56,5.1,7.42,19.24,9.97,9.5,4.17,5.56,6.03,36.39,3.48,6.26,4.4,,6.03,26.383333,21.433333,32.983333,2.144889,,21.244444,73.492671
US_LA_22069,2020-08-07,ChIJyTwkpQVqMIYRGWf1oZyDK4Q,Q507047,geoId/22069,US,United States of America,LA,Louisiana,22069,Natchitoches Parish,US,USA,2,14,0,761,17,,,39042,18758,20284,5075,6060,6998,4139,3925,4399,4209,2759,1478,1838155,31.73,-93.1,3365,76.175,-23,0,,-27,,3.71,7.67,,13.12,5.94,4.46,6.68,3.47,8.42,5.94,,7.92,4.21,3.47,,,4.95,5.2,8.42,23.52,,7.67,,,,31.19,4.46,7.67,10.89,,6.44,26.972222,21.05,34.0,1.1938,,21.45,71.822341
US_LA_22069,2020-08-08,ChIJyTwkpQVqMIYRGWf1oZyDK4Q,Q507047,geoId/22069,US,United States of America,LA,Louisiana,22069,Natchitoches Parish,US,USA,2,0,0,761,17,,,39042,18758,20284,5075,6060,6998,4139,3925,4399,4209,2759,1478,1838155,31.73,-93.1,3365,76.175,-17,,,-16,,,7.0,8.35,9.42,5.65,7.54,,,8.08,3.77,4.58,8.08,4.58,8.35,,,5.92,,4.04,18.85,5.92,7.0,5.92,5.65,4.85,33.12,,7.27,4.04,,4.31,27.788889,21.838889,34.95,0.0,,22.355556,72.396531
US_LA_22069,2020-08-09,ChIJyTwkpQVqMIYRGWf1oZyDK4Q,Q507047,geoId/22069,US,United States of America,LA,Louisiana,22069,Natchitoches Parish,US,USA,2,12,0,773,17,,,39042,18758,20284,5075,6060,6998,4139,3925,4399,4209,2759,1478,1838155,31.73,-93.1,3365,76.175,-11,,,-21,,3.72,8.18,5.7,7.43,5.95,4.21,4.46,4.46,7.68,6.69,3.96,5.45,5.2,4.21,,,4.21,4.46,4.21,17.59,3.47,9.17,,,4.21,24.04,3.72,5.7,,4.96,,28.083333,23.138889,34.561111,4.3434,,23.405556,75.828178
US_LA_22069,2020-08-10,ChIJyTwkpQVqMIYRGWf1oZyDK4Q,Q507047,geoId/22069,US,United States of America,LA,Louisiana,22069,Natchitoches Parish,US,USA,2,1,0,774,17,,,39042,18758,20284,5075,6060,6998,4139,3925,4399,4209,2759,1478,1838155,31.73,-93.1,3365,76.175,-7,3,,-28,,5.63,6.53,,12.16,7.66,7.43,4.05,6.75,6.53,4.5,4.95,9.01,,3.15,4.5,4.28,,5.63,9.46,28.82,,7.88,3.38,5.18,3.6,39.18,,6.75,6.75,5.18,5.4,28.455556,23.566667,35.15,0.3302,,23.261111,73.54531
US_LA_22069,2020-08-11,ChIJyTwkpQVqMIYRGWf1oZyDK4Q,Q507047,geoId/22069,US,United States of America,LA,Louisiana,22069,Natchitoches Parish,US,USA,2,17,0,791,17,,,39042,18758,20284,5075,6060,6998,4139,3925,4399,4209,2759,1478,1838155,31.73,-93.1,3365,76.175,-14,12,,-29,,,10.75,4.48,11.64,5.6,3.81,4.7,,8.29,3.58,6.49,7.61,3.81,4.7,3.36,,3.36,3.13,7.39,22.39,3.58,10.97,4.93,3.36,5.37,37.84,4.48,5.82,5.15,4.48,5.15,28.866667,23.433333,35.472222,0.0,,22.861111,70.071063
