location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_GA_13123,2022-05-09,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,-2,0,6947,178,0,12850,0,0,0,0,0,0,0,0,0,0,114,92,376,658,605,630,749,703,489,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,20,23,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,10,6,-1,1,6.13,7.11,,18.89,6.87,,6.62,5.4,7.11,4.17,4.42,10.55,6.13,3.68,5.4,5.4,4.66,7.85,21.1,,9.32,4.42,3.92,4.66,41.7,3.68,10.06,5.15,6.38,5.64,17.45,11.611111,24.072222,0.0,,10.194444,62.482051
US_GA_13123,2022-05-10,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,0,0,6947,178,5,12855,0,0,0,0,0,0,0,0,0,0,114,92,376,658,605,630,749,703,489,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,20,23,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,19,6,-4,1,6.66,5.67,3.45,17.01,10.11,7.15,5.42,,8.87,6.66,5.67,16.02,7.64,,,3.94,4.19,11.83,23.17,7.64,8.13,,,6.66,39.44,5.67,12.32,8.38,5.42,4.93,18.727778,10.788889,27.622222,0.0,,9.783333,56.294331
US_GA_13123,2022-05-11,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,13,0,6960,178,0,12855,0,0,0,0,0,1,0,0,1,0,114,92,376,658,605,631,749,703,490,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,20,23,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,17,4,-6,-1,,4.99,6.23,16.7,8.23,6.98,8.98,3.49,8.73,5.49,,7.23,4.24,4.99,,4.24,,8.98,20.2,4.99,7.73,4.99,4.99,5.98,36.65,3.99,9.97,4.24,,4.99,20.205556,11.588889,28.194444,0.0,,12.294444,60.661935
US_GA_13123,2022-05-12,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,0,0,6960,178,1,12856,0,0,0,0,0,0,0,0,0,0,114,92,376,658,605,631,749,703,490,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,20,23,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,18,4,-5,0,,4.72,,21.39,4.97,8.7,5.72,,3.98,3.98,3.48,9.95,4.97,4.72,,4.72,4.23,10.44,21.64,10.44,12.93,3.98,7.46,5.72,42.03,6.47,9.95,6.47,4.97,3.98,22.094444,13.566667,29.438889,0.0,,13.077778,56.776553
US_GA_13123,2022-05-13,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,0,0,6960,178,1,12857,0,0,0,0,0,0,0,0,0,0,114,92,376,658,605,631,749,703,490,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,20,23,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,8,6,0,1,4.39,5.85,6.58,18.28,5.12,6.58,7.8,5.12,9.26,6.58,4.87,7.31,4.14,,,3.65,6.34,9.5,22.18,8.04,10.72,,4.87,5.12,38.26,,9.26,8.04,,5.85,21.655556,15.322222,28.3,3.443111,,13.983333,61.919714
US_GA_13123,2022-05-14,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,,,,,4,12861,0,0,0,0,0,0,0,0,0,0,114,92,376,658,605,631,749,703,490,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,20,23,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,6,12,-6,,6.7,7.82,3.91,20.11,9.78,5.03,7.26,,5.87,,,9.22,6.7,,,5.03,3.91,10.61,25.98,4.75,12.01,3.91,5.03,5.03,39.66,5.87,12.57,6.7,5.03,6.14,20.85,14.783333,28.083333,0.0,,14.816667,68.669536
US_GA_13123,2022-05-15,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,,,,,0,12861,0,0,0,0,0,0,0,0,0,0,114,92,376,658,605,631,749,703,490,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,20,23,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,13,,-21,,,5.4,4.05,19.16,7.29,,8.37,,10.26,5.4,4.86,7.29,,7.83,4.05,3.78,,6.75,17.27,,12.96,,,7.83,42.65,4.86,12.69,5.13,5.13,5.94,22.116667,16.072222,28.488889,1.9685,,16.438889,70.477603
US_GA_13123,2022-05-16,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,,,,,0,12861,0,0,0,0,0,0,0,0,0,0,114,92,376,658,605,631,749,703,490,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,20,23,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,9,11,-3,1,6.83,5.85,3.41,19.01,11.46,6.09,6.34,7.31,10.24,4.14,8.78,6.83,5.61,10.48,5.12,4.14,4.63,7.07,24.62,4.39,14.14,7.56,5.36,4.63,49.24,4.63,9.75,7.31,5.12,,22.311111,16.222222,28.8,0.508,,15.488889,65.517434
US_GA_13123,2022-05-17,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,,,,,8,12869,0,0,0,0,0,0,0,0,0,0,114,92,376,658,605,631,749,703,490,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,20,23,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,17,8,-4,0,10.52,3.91,4.65,19.08,11.01,7.09,5.38,,6.12,5.63,7.83,10.03,6.6,6.6,,4.16,3.42,11.01,18.1,4.4,10.76,9.05,4.65,4.4,43.54,5.14,12.23,5.14,7.58,5.63,20.683333,11.483333,28.444444,0.0,,9.688889,49.548941
US_GA_13123,2022-05-18,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,,,,,2,12871,1,0,0,1,0,0,4,1,2,0,115,92,376,659,605,631,753,704,492,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,20,23,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,19,7,-4,1,7.05,7.05,5.03,18.12,9.82,9.06,9.82,4.03,7.8,5.79,,10.57,6.29,4.03,3.77,6.54,4.03,8.56,22.4,8.05,9.82,6.04,,3.77,43.54,4.53,12.84,4.78,6.04,5.54,20.85,11.283333,30.583333,0.0,,11.061111,53.714647
US_GA_13123,2022-05-19,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,,,,,6,12877,0,0,0,0,0,0,0,0,0,0,115,92,376,659,605,631,753,704,492,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,20,23,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,18,15,3,1,5.15,6.44,5.15,21.39,7.99,6.18,7.47,5.41,6.7,5.93,8.25,11.6,4.38,3.87,3.61,3.87,4.64,9.79,22.93,4.38,12.88,6.7,5.15,5.93,39.68,6.96,9.02,10.05,5.41,6.18,24.894444,14.588889,32.038889,0.0508,,16.438889,59.557844
US_GA_13123,2022-05-20,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,,,,,0,12877,0,0,0,0,0,0,0,0,0,0,115,92,376,659,605,631,753,704,492,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,20,23,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,13,5,5,0,4.82,5.58,4.06,18.25,4.82,5.32,5.58,4.06,8.11,4.56,4.31,13.44,,6.08,4.82,,5.32,11.66,25.1,5.58,7.35,,3.55,5.32,39.04,3.55,14.45,9.89,5.58,4.82,25.344444,18.466667,31.966667,0.0,,17.188889,60.749368
US_GA_13123,2022-05-21,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,,,,,4,12881,0,0,0,0,0,0,0,0,0,0,115,92,376,659,605,631,753,704,492,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,20,23,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,9,14,-9,,7.45,9.94,5.79,18.21,9.94,8.0,4.14,4.42,7.17,5.79,4.69,8.55,,6.07,4.97,4.42,6.07,8.55,26.22,8.83,13.8,3.86,5.52,6.62,39.19,4.69,13.25,10.21,4.14,4.42,25.333333,19.283333,31.238889,0.310444,,17.433333,61.820225
US_GA_13123,2022-05-22,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,,,,,0,12881,0,0,0,0,0,0,0,0,0,0,115,92,376,659,605,631,753,704,492,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,20,23,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,10,,-18,,4.21,,5.0,17.09,6.57,4.47,6.31,4.73,14.2,,3.94,9.2,11.57,5.52,4.73,8.15,5.0,6.57,32.08,5.78,13.67,,,,37.33,5.78,11.57,,5.0,6.57,24.811111,19.35,31.133333,0.943429,,17.788889,65.237373
US_GA_13123,2022-05-23,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,,,,,0,12881,0,0,0,0,0,0,0,0,0,0,115,92,376,659,605,631,753,704,492,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,20,23,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,1,0,-6,4,6.54,5.6,4.43,14.24,6.77,5.83,4.9,4.2,7.0,3.97,5.6,12.84,8.64,5.6,5.13,,4.2,9.57,36.88,7.0,10.5,4.43,7.0,5.13,45.98,3.5,15.17,5.6,5.37,6.07,20.95,19.166667,27.383333,14.986,,18.516667,86.174703
US_GA_13123,2022-05-24,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,,,,,6,12887,0,0,0,0,0,0,0,0,0,0,115,92,376,659,605,631,753,704,492,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,20,23,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,21,11,-7,1,4.12,,,14.55,11.64,9.94,3.88,5.09,6.31,4.37,6.06,8.0,5.82,5.82,5.34,6.55,,7.76,25.71,7.76,14.31,5.34,3.88,,42.69,6.31,17.46,6.79,4.37,5.34,20.861111,17.194444,27.322222,15.352889,,17.638889,81.964068
US_GA_13123,2022-05-25,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,,,,,0,12887,0,0,0,0,0,0,0,0,0,0,115,92,376,659,605,631,753,704,492,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,20,23,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,15,15,-8,2,4.68,4.68,,16.01,7.39,4.68,3.94,3.69,5.42,4.43,3.69,11.82,4.68,4.92,8.62,4.43,,10.1,19.95,4.92,10.84,4.19,,6.4,35.95,7.63,12.56,4.92,6.89,4.92,20.961111,17.588889,26.077778,7.14375,,17.738889,81.890696
US_GA_13123,2022-05-26,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,,,,,0,12887,0,0,0,-1,-1,1,2,0,0,1,115,92,376,658,604,632,755,704,492,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,20,23,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,14,9,-9,5,5.77,5.77,5.27,13.54,5.77,8.03,8.03,,5.52,,,11.04,6.02,5.77,4.76,,5.52,14.04,27.34,7.52,16.8,6.02,4.01,,41.13,,9.03,5.77,5.52,7.27,21.061111,18.605556,24.922222,9.42975,,18.611111,85.99132
US_GA_13123,2022-05-27,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,,,,,3,12890,0,0,0,0,0,0,0,0,0,0,115,92,376,658,604,632,755,704,492,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,20,23,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,19,25,-7,1,7.96,5.14,,13.87,7.7,3.85,4.62,4.88,4.62,4.88,,10.53,,3.6,4.37,4.88,3.6,9.76,28.25,3.85,10.79,4.62,4.88,4.37,42.37,,12.84,5.91,7.45,9.5,21.072222,16.9,26.061111,10.38225,,16.1,73.362961
US_GA_13123,2022-05-28,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,,,,,0,12890,0,0,0,0,0,0,0,0,0,0,115,92,376,658,604,632,755,704,492,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,20,23,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,29,32,-12,,,6.05,,16.57,6.84,6.58,3.68,,8.68,5.26,,9.47,4.74,,3.68,5.0,3.68,10.79,21.57,8.94,13.94,,3.68,4.21,36.83,5.0,13.94,6.58,5.52,5.26,19.772222,13.255556,26.822222,0.381,,13.2,66.01924
US_GA_13123,2022-05-29,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,,,,,0,12890,0,0,0,0,0,0,0,0,0,0,115,92,376,658,604,632,755,704,492,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,20,23,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,34,,-18,,8.04,6.58,5.36,15.6,7.8,5.12,5.85,4.88,7.56,4.14,3.9,9.26,7.07,,4.39,7.07,4.39,8.04,25.35,8.29,11.7,3.41,,3.41,35.1,,13.4,7.07,3.41,5.12,21.811111,13.572222,29.738889,0.0254,,14.566667,63.567686
US_GA_13123,2022-05-30,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,,,,,0,12890,0,0,0,0,0,0,0,0,0,0,115,92,376,658,604,632,755,704,492,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,20,23,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,20,10,-52,11,6.73,7.76,5.69,19.4,5.17,4.14,6.47,4.66,9.57,6.21,4.4,9.05,9.31,6.73,,,,6.47,26.39,8.02,18.37,4.92,,4.14,48.11,4.92,16.04,9.83,4.66,6.47,23.511111,15.638889,30.611111,0.112889,,17.022222,67.103056
US_GA_13123,2022-05-31,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,,,,,0,12890,0,0,0,0,0,0,0,0,0,0,115,92,376,658,604,632,755,704,492,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,20,23,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,24,11,-10,2,6.74,7.26,3.89,17.12,7.52,7.0,7.52,4.15,8.3,5.19,5.19,7.78,7.0,,4.15,4.93,5.19,8.04,26.46,,15.04,3.63,4.41,5.19,41.76,5.71,13.23,7.0,3.89,4.67,23.927778,17.233333,31.111111,1.6764,,17.755556,68.646546
US_GA_13123,2022-06-01,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,,,,,11,12901,0,0,0,2,1,2,4,7,0,1,115,92,376,660,605,634,759,711,492,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,20,23,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,21,15,-14,1,7.28,5.72,,19.75,6.5,4.16,5.2,4.94,6.24,7.02,,12.73,3.9,,4.16,6.24,3.9,11.44,23.65,5.98,11.44,7.54,4.68,5.72,47.3,7.54,12.21,7.54,7.8,6.24,25.033333,17.927778,32.227778,0.0508,,18.288889,66.427062
US_GA_13123,2022-06-02,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,,,,,6,12907,0,0,0,0,0,0,0,0,0,0,115,92,376,660,605,634,759,711,492,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,20,23,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,17,13,-12,4,4.92,,4.66,13.2,3.88,8.8,5.95,4.92,8.54,5.7,4.4,11.39,6.99,6.47,,3.88,5.18,13.98,21.49,5.44,12.17,6.99,,,42.72,6.21,11.13,6.21,7.77,6.21,24.672222,18.172222,32.111111,0.508,,18.794444,70.069267
US_GA_13123,2022-06-03,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,,,,,2,12909,0,0,0,0,0,0,0,0,0,0,115,92,376,660,605,634,759,711,492,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,20,23,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,10,10,-10,2,5.27,5.53,4.48,15.28,5.53,6.06,4.22,4.22,9.48,7.11,6.06,8.17,6.06,5.01,,5.01,5.01,11.33,25.29,6.06,11.59,5.8,5.8,5.53,39.52,7.11,15.02,5.53,6.32,6.59,22.705556,19.022222,29.594444,1.143,,18.294444,76.525948
US_GA_13123,2022-06-04,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,,,,,7,12916,0,0,0,0,0,0,0,0,0,0,115,92,376,660,605,634,759,711,492,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,20,23,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,10,16,-5,,4.97,4.69,6.07,14.36,9.11,7.45,9.11,4.14,8.01,8.01,4.14,9.11,3.87,,,,6.9,7.18,28.71,4.97,8.01,,6.63,,40.31,4.14,11.32,5.25,6.35,6.9,23.155556,17.472222,29.055556,0.508,,14.444444,58.705367
