location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_workplaces,search_trends_allergy,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_WV_54043,2020-08-24,ChIJ-TRwThFPT4gRPgz5EEXz3Ns,Q495151,geoId/54043,US,United States of America,WV,West Virginia,54043,Lincoln County,US,USA,2,0,1,115,1,,,20872,10353,10519,2511,2572,2171,2319,2776,3022,2918,1733,850,2535267,38.18,-82.07,1136,72.58,,16.16,22.96,38.27,24.172222,18.55,30.716667,0.73025,,20.272222,78.97196
US_WV_54043,2020-08-25,ChIJ-TRwThFPT4gRPgz5EEXz3Ns,Q495151,geoId/54043,US,United States of America,WV,West Virginia,54043,Lincoln County,US,USA,2,-4,0,111,1,,,20872,10353,10519,2511,2572,2171,2319,2776,3022,2918,1733,850,2535267,38.18,-82.07,1136,72.58,,,13.72,34.31,24.466667,19.166667,31.638889,0.15875,,20.877778,80.489527
US_WV_54043,2020-08-26,ChIJ-TRwThFPT4gRPgz5EEXz3Ns,Q495151,geoId/54043,US,United States of America,WV,West Virginia,54043,Lincoln County,US,USA,2,0,0,111,1,,,20872,10353,10519,2511,2572,2171,2319,2776,3022,2918,1733,850,2535267,38.18,-82.07,1136,72.58,,12.7,22.02,30.48,23.382716,18.12963,31.265432,10.1092,,20.141975,82.089151
US_WV_54043,2020-08-27,ChIJ-TRwThFPT4gRPgz5EEXz3Ns,Q495151,geoId/54043,US,United States of America,WV,West Virginia,54043,Lincoln County,US,USA,2,0,0,111,1,,,20872,10353,10519,2511,2572,2171,2319,2776,3022,2918,1733,850,2535267,38.18,-82.07,1136,72.58,,20.67,27.86,38.65,24.605556,19.283333,30.138889,0.03175,,22.044444,85.808161
US_WV_54043,2020-08-28,ChIJ-TRwThFPT4gRPgz5EEXz3Ns,Q495151,geoId/54043,US,United States of America,WV,West Virginia,54043,Lincoln County,US,USA,2,1,0,112,1,,,20872,10353,10519,2511,2572,2171,2319,2776,3022,2918,1733,850,2535267,38.18,-82.07,1136,72.58,,14.29,21.85,32.78,25.255556,21.255556,30.166667,0.254,,22.533333,84.988928
US_WV_54043,2020-08-29,ChIJ-TRwThFPT4gRPgz5EEXz3Ns,Q495151,geoId/54043,US,United States of America,WV,West Virginia,54043,Lincoln County,US,USA,2,1,0,113,1,,,20872,10353,10519,2511,2572,2171,2319,2776,3022,2918,1733,850,2535267,38.18,-82.07,1136,72.58,,,24.05,40.36,24.244444,21.588889,29.405556,12.319,,21.727778,86.093503
US_WV_54043,2020-08-30,ChIJ-TRwThFPT4gRPgz5EEXz3Ns,Q495151,geoId/54043,US,United States of America,WV,West Virginia,54043,Lincoln County,US,USA,2,2,0,115,1,,,20872,10353,10519,2511,2572,2171,2319,2776,3022,2918,1733,850,2535267,38.18,-82.07,1136,72.58,,,21.33,49.48,21.733333,16.383333,27.605556,0.762,,16.688889,73.349329
US_WV_54043,2020-08-31,ChIJ-TRwThFPT4gRPgz5EEXz3Ns,Q495151,geoId/54043,US,United States of America,WV,West Virginia,54043,Lincoln County,US,USA,2,0,0,115,1,,,20872,10353,10519,2511,2572,2171,2319,2776,3022,2918,1733,850,2535267,38.18,-82.07,1136,72.58,,,23.81,35.71,20.427778,16.794444,26.933333,10.414,,18.655556,89.690055
US_WV_54043,2020-09-01,ChIJ-TRwThFPT4gRPgz5EEXz3Ns,Q495151,geoId/54043,US,United States of America,WV,West Virginia,54043,Lincoln County,US,USA,2,4,0,119,1,,,20872,10353,10519,2511,2572,2171,2319,2776,3022,2918,1733,850,2535267,38.18,-82.07,1136,72.58,,12.8,17.92,27.31,23.994444,19.361111,29.966667,5.757333,,21.716667,87.203116
US_WV_54043,2020-09-02,ChIJ-TRwThFPT4gRPgz5EEXz3Ns,Q495151,geoId/54043,US,United States of America,WV,West Virginia,54043,Lincoln County,US,USA,2,4,0,123,1,,,20872,10353,10519,2511,2572,2171,2319,2776,3022,2918,1733,850,2535267,38.18,-82.07,1136,72.58,,14.79,18.08,46.02,24.605556,21.077778,29.438889,2.286,,22.305556,87.170159
US_WV_54043,2020-09-03,ChIJ-TRwThFPT4gRPgz5EEXz3Ns,Q495151,geoId/54043,US,United States of America,WV,West Virginia,54043,Lincoln County,US,USA,2,-1,1,122,2,,,20872,10353,10519,2511,2572,2171,2319,2776,3022,2918,1733,850,2535267,38.18,-82.07,1136,72.58,,,23.2,33.52,23.922222,21.694444,28.555556,12.7,,22.55,92.112423
US_WV_54043,2020-09-04,ChIJ-TRwThFPT4gRPgz5EEXz3Ns,Q495151,geoId/54043,US,United States of America,WV,West Virginia,54043,Lincoln County,US,USA,2,2,0,124,2,,,20872,10353,10519,2511,2572,2171,2319,2776,3022,2918,1733,850,2535267,38.18,-82.07,1136,72.58,,14.15,22.11,32.72,22.961111,20.361111,27.405556,1.905,,20.061111,84.067441
US_WV_54043,2020-09-05,ChIJ-TRwThFPT4gRPgz5EEXz3Ns,Q495151,geoId/54043,US,United States of America,WV,West Virginia,54043,Lincoln County,US,USA,2,1,0,125,2,,,20872,10353,10519,2511,2572,2171,2319,2776,3022,2918,1733,850,2535267,38.18,-82.07,1136,72.58,,,25.82,25.82,18.511111,12.905556,26.705556,1.7526,,13.688889,73.856132
US_WV_54043,2020-09-06,ChIJ-TRwThFPT4gRPgz5EEXz3Ns,Q495151,geoId/54043,US,United States of America,WV,West Virginia,54043,Lincoln County,US,USA,2,1,0,126,2,,,20872,10353,10519,2511,2572,2171,2319,2776,3022,2918,1733,850,2535267,38.18,-82.07,1136,72.58,,,18.31,40.28,18.561111,12.433333,27.283333,0.0,,14.105556,75.37446
US_WV_54043,2020-09-07,ChIJ-TRwThFPT4gRPgz5EEXz3Ns,Q495151,geoId/54043,US,United States of America,WV,West Virginia,54043,Lincoln County,US,USA,2,0,0,126,2,,,20872,10353,10519,2511,2572,2171,2319,2776,3022,2918,1733,850,2535267,38.18,-82.07,1136,72.58,,17.57,18.45,39.52,21.155556,13.661111,28.738889,0.0,,16.066667,72.840809
US_WV_54043,2020-09-08,ChIJ-TRwThFPT4gRPgz5EEXz3Ns,Q495151,geoId/54043,US,United States of America,WV,West Virginia,54043,Lincoln County,US,USA,2,0,0,126,2,,,20872,10353,10519,2511,2572,2171,2319,2776,3022,2918,1733,850,2535267,38.18,-82.07,1136,72.58,,,17.05,31.55,22.077778,15.644444,29.516667,0.0,,18.005556,77.905193
US_WV_54043,2020-09-09,ChIJ-TRwThFPT4gRPgz5EEXz3Ns,Q495151,geoId/54043,US,United States of America,WV,West Virginia,54043,Lincoln County,US,USA,2,0,0,126,2,,,20872,10353,10519,2511,2572,2171,2319,2776,3022,2918,1733,850,2535267,38.18,-82.07,1136,72.58,,14.74,28.62,34.69,22.530864,15.833333,30.240741,0.0,,18.716049,79.109974
US_WV_54043,2020-09-10,ChIJ-TRwThFPT4gRPgz5EEXz3Ns,Q495151,geoId/54043,US,United States of America,WV,West Virginia,54043,Lincoln County,US,USA,2,1,0,127,2,,,20872,10353,10519,2511,2572,2171,2319,2776,3022,2918,1733,850,2535267,38.18,-82.07,1136,72.58,,18.29,29.92,41.56,23.777778,17.148148,30.203704,0.28575,,20.537037,82.233441
US_WV_54043,2020-09-11,ChIJ-TRwThFPT4gRPgz5EEXz3Ns,Q495151,geoId/54043,US,United States of America,WV,West Virginia,54043,Lincoln County,US,USA,2,3,0,130,2,,,20872,10353,10519,2511,2572,2171,2319,2776,3022,2918,1733,850,2535267,38.18,-82.07,1136,72.58,-23,18.48,33.6,37.8,22.761111,19.838889,28.133333,0.0254,,20.394444,86.647088
US_WV_54043,2020-09-12,ChIJ-TRwThFPT4gRPgz5EEXz3Ns,Q495151,geoId/54043,US,United States of America,WV,West Virginia,54043,Lincoln County,US,USA,2,7,0,137,2,,,20872,10353,10519,2511,2572,2171,2319,2776,3022,2918,1733,850,2535267,38.18,-82.07,1136,72.58,,32.11,30.32,40.13,22.05,17.716667,28.661111,0.0,,19.255556,84.236387
US_WV_54043,2020-09-13,ChIJ-TRwThFPT4gRPgz5EEXz3Ns,Q495151,geoId/54043,US,United States of America,WV,West Virginia,54043,Lincoln County,US,USA,2,2,0,139,2,,,20872,10353,10519,2511,2572,2171,2319,2776,3022,2918,1733,850,2535267,38.18,-82.07,1136,72.58,,,26.59,34.06,22.511111,18.555556,28.016667,2.159,,20.594444,89.066418
US_WV_54043,2020-09-14,ChIJ-TRwThFPT4gRPgz5EEXz3Ns,Q495151,geoId/54043,US,United States of America,WV,West Virginia,54043,Lincoln County,US,USA,2,5,0,144,2,,,20872,10353,10519,2511,2572,2171,2319,2776,3022,2918,1733,850,2535267,38.18,-82.07,1136,72.58,-22,17.58,22.61,31.82,21.294444,17.933333,25.727778,9.724571,,18.25,82.974277
US_WV_54043,2020-09-15,ChIJ-TRwThFPT4gRPgz5EEXz3Ns,Q495151,geoId/54043,US,United States of America,WV,West Virginia,54043,Lincoln County,US,USA,2,0,0,144,2,,,20872,10353,10519,2511,2572,2171,2319,2776,3022,2918,1733,850,2535267,38.18,-82.07,1136,72.58,-18,13.84,26.86,47.21,16.477778,10.805556,23.544444,0.0508,,13.161111,80.872852
US_WV_54043,2020-09-16,ChIJ-TRwThFPT4gRPgz5EEXz3Ns,Q495151,geoId/54043,US,United States of America,WV,West Virginia,54043,Lincoln County,US,USA,2,1,0,145,2,,,20872,10353,10519,2511,2572,2171,2319,2776,3022,2918,1733,850,2535267,38.18,-82.07,1136,72.58,-23,,27.33,42.6,17.266667,10.688889,25.661111,0.0,,14.527778,84.008735
US_WV_54043,2020-09-17,ChIJ-TRwThFPT4gRPgz5EEXz3Ns,Q495151,geoId/54043,US,United States of America,WV,West Virginia,54043,Lincoln County,US,USA,2,3,0,148,2,,,20872,10353,10519,2511,2572,2171,2319,2776,3022,2918,1733,850,2535267,38.18,-82.07,1136,72.58,-27,,14.79,38.15,18.355556,13.255556,24.372222,0.0,,16.705556,90.300283
US_WV_54043,2020-09-18,ChIJ-TRwThFPT4gRPgz5EEXz3Ns,Q495151,geoId/54043,US,United States of America,WV,West Virginia,54043,Lincoln County,US,USA,2,5,0,153,2,,,20872,10353,10519,2511,2572,2171,2319,2776,3022,2918,1733,850,2535267,38.18,-82.07,1136,72.58,-21,13.27,35.67,41.48,16.805556,13.655556,21.116667,0.818444,,13.9,83.440346
US_WV_54043,2020-09-19,ChIJ-TRwThFPT4gRPgz5EEXz3Ns,Q495151,geoId/54043,US,United States of America,WV,West Virginia,54043,Lincoln County,US,USA,2,-1,0,152,2,,,20872,10353,10519,2511,2572,2171,2319,2776,3022,2918,1733,850,2535267,38.18,-82.07,1136,72.58,,14.72,15.64,38.64,12.944444,6.794444,20.227778,0.0254,,7.672222,71.021316
US_WV_54043,2020-09-20,ChIJ-TRwThFPT4gRPgz5EEXz3Ns,Q495151,geoId/54043,US,United States of America,WV,West Virginia,54043,Lincoln County,US,USA,2,3,0,155,2,,,20872,10353,10519,2511,2572,2171,2319,2776,3022,2918,1733,850,2535267,38.18,-82.07,1136,72.58,,18.92,,30.1,12.377778,5.161111,20.922222,0.0,,6.4,67.012899
US_WV_54043,2020-09-21,ChIJ-TRwThFPT4gRPgz5EEXz3Ns,Q495151,geoId/54043,US,United States of America,WV,West Virginia,54043,Lincoln County,US,USA,2,1,0,156,2,,,20872,10353,10519,2511,2572,2171,2319,2776,3022,2918,1733,850,2535267,38.18,-82.07,1136,72.58,-23,14.98,28.31,41.63,12.605556,5.361111,21.083333,0.0,,6.344444,65.921193
US_WV_54043,2020-09-22,ChIJ-TRwThFPT4gRPgz5EEXz3Ns,Q495151,geoId/54043,US,United States of America,WV,West Virginia,54043,Lincoln County,US,USA,2,0,0,156,2,,,20872,10353,10519,2511,2572,2171,2319,2776,3022,2918,1733,850,2535267,38.18,-82.07,1136,72.58,-22,13.19,26.39,30.51,12.938889,5.266667,21.883333,0.0,,8.277778,73.467062
US_WV_54043,2020-09-23,ChIJ-TRwThFPT4gRPgz5EEXz3Ns,Q495151,geoId/54043,US,United States of America,WV,West Virginia,54043,Lincoln County,US,USA,2,1,0,157,2,,,20872,10353,10519,2511,2572,2171,2319,2776,3022,2918,1733,850,2535267,38.18,-82.07,1136,72.58,-24,13.61,24.67,42.53,14.033333,6.783333,22.388889,0.0,,10.827778,81.1127
US_WV_54043,2020-09-24,ChIJ-TRwThFPT4gRPgz5EEXz3Ns,Q495151,geoId/54043,US,United States of America,WV,West Virginia,54043,Lincoln County,US,USA,2,0,0,157,2,,,20872,10353,10519,2511,2572,2171,2319,2776,3022,2918,1733,850,2535267,38.18,-82.07,1136,72.58,-22,12.29,20.49,41.79,17.366667,10.127778,23.416667,0.036286,,14.111111,81.62465
US_WV_54043,2020-09-25,ChIJ-TRwThFPT4gRPgz5EEXz3Ns,Q495151,geoId/54043,US,United States of America,WV,West Virginia,54043,Lincoln County,US,USA,2,7,0,164,2,,,20872,10353,10519,2511,2572,2171,2319,2776,3022,2918,1733,850,2535267,38.18,-82.07,1136,72.58,-21,,34.51,42.08,17.333333,13.044444,23.583333,0.326571,,14.788889,85.110927
US_WV_54043,2020-09-26,ChIJ-TRwThFPT4gRPgz5EEXz3Ns,Q495151,geoId/54043,US,United States of America,WV,West Virginia,54043,Lincoln County,US,USA,2,0,0,164,2,,,20872,10353,10519,2511,2572,2171,2319,2776,3022,2918,1733,850,2535267,38.18,-82.07,1136,72.58,,17.0,35.8,42.06,19.15,14.466667,25.122222,0.0,,16.244444,83.43486
US_WV_54043,2020-09-27,ChIJ-TRwThFPT4gRPgz5EEXz3Ns,Q495151,geoId/54043,US,United States of America,WV,West Virginia,54043,Lincoln County,US,USA,2,3,0,167,2,,,20872,10353,10519,2511,2572,2171,2319,2776,3022,2918,1733,850,2535267,38.18,-82.07,1136,72.58,,,26.0,37.74,18.994444,13.333333,25.477778,0.0,,15.888889,82.293084
US_WV_54043,2020-09-28,ChIJ-TRwThFPT4gRPgz5EEXz3Ns,Q495151,geoId/54043,US,United States of America,WV,West Virginia,54043,Lincoln County,US,USA,2,2,0,169,2,,,20872,10353,10519,2511,2572,2171,2319,2776,3022,2918,1733,850,2535267,38.18,-82.07,1136,72.58,-16,15.89,32.58,50.06,20.1,15.005556,27.011111,2.0955,,17.022222,82.580802
US_WV_54043,2020-09-29,ChIJ-TRwThFPT4gRPgz5EEXz3Ns,Q495151,geoId/54043,US,United States of America,WV,West Virginia,54043,Lincoln County,US,USA,2,2,0,171,2,,,20872,10353,10519,2511,2572,2171,2319,2776,3022,2918,1733,850,2535267,38.18,-82.07,1136,72.58,-15,11.52,28.42,36.1,14.105556,12.1,22.577778,12.827,,13.077778,93.613985
US_WV_54043,2020-09-30,ChIJ-TRwThFPT4gRPgz5EEXz3Ns,Q495151,geoId/54043,US,United States of America,WV,West Virginia,54043,Lincoln County,US,USA,2,1,0,172,2,,,20872,10353,10519,2511,2572,2171,2319,2776,3022,2918,1733,850,2535267,38.18,-82.07,1136,72.58,-20,,34.36,40.53,13.538889,8.272222,21.333333,5.4864,,9.383333,76.00535
US_WV_54043,2020-10-01,ChIJ-TRwThFPT4gRPgz5EEXz3Ns,Q495151,geoId/54043,US,United States of America,WV,West Virginia,54043,Lincoln County,US,USA,2,7,0,179,2,,,20872,10353,10519,2511,2572,2171,2319,2776,3022,2918,1733,850,2535267,38.18,-82.07,1136,72.58,-19,,25.65,34.47,15.683333,8.016667,20.788889,0.03175,,8.577778,63.1209
US_WV_54043,2020-10-02,ChIJ-TRwThFPT4gRPgz5EEXz3Ns,Q495151,geoId/54043,US,United States of America,WV,West Virginia,54043,Lincoln County,US,USA,2,3,0,182,2,,,20872,10353,10519,2511,2572,2171,2319,2776,3022,2918,1733,850,2535267,38.18,-82.07,1136,72.58,-16,,33.69,43.55,10.483333,5.027778,18.238889,0.0,,6.0,73.985837
US_WV_54043,2020-10-03,ChIJ-TRwThFPT4gRPgz5EEXz3Ns,Q495151,geoId/54043,US,United States of America,WV,West Virginia,54043,Lincoln County,US,USA,2,4,0,186,2,,,20872,10353,10519,2511,2572,2171,2319,2776,3022,2918,1733,850,2535267,38.18,-82.07,1136,72.58,,,31.28,47.36,9.805556,3.661111,18.622222,0.0,,5.6,75.261103
US_WV_54043,2020-10-04,ChIJ-TRwThFPT4gRPgz5EEXz3Ns,Q495151,geoId/54043,US,United States of America,WV,West Virginia,54043,Lincoln County,US,USA,2,1,0,187,2,,,20872,10353,10519,2511,2572,2171,2319,2776,3022,2918,1733,850,2535267,38.18,-82.07,1136,72.58,,,28.59,31.19,12.444444,4.622222,21.061111,0.1016,,8.394444,76.445753
US_WV_54043,2020-10-05,ChIJ-TRwThFPT4gRPgz5EEXz3Ns,Q495151,geoId/54043,US,United States of America,WV,West Virginia,54043,Lincoln County,US,USA,2,1,0,188,2,,,20872,10353,10519,2511,2572,2171,2319,2776,3022,2918,1733,850,2535267,38.18,-82.07,1136,72.58,-22,,29.13,44.09,11.011111,5.972222,18.683333,2.6924,,8.077778,82.187724
US_WV_54043,2020-10-06,ChIJ-TRwThFPT4gRPgz5EEXz3Ns,Q495151,geoId/54043,US,United States of America,WV,West Virginia,54043,Lincoln County,US,USA,2,1,0,189,2,,,20872,10353,10519,2511,2572,2171,2319,2776,3022,2918,1733,850,2535267,38.18,-82.07,1136,72.58,-14,,33.66,34.44,11.322222,3.666667,22.005556,0.036286,,7.194444,75.789843
US_WV_54043,2020-10-07,ChIJ-TRwThFPT4gRPgz5EEXz3Ns,Q495151,geoId/54043,US,United States of America,WV,West Virginia,54043,Lincoln County,US,USA,2,2,0,191,2,,,20872,10353,10519,2511,2572,2171,2319,2776,3022,2918,1733,850,2535267,38.18,-82.07,1136,72.58,-20,,32.3,21.8,16.427778,6.8,25.733333,0.0,,11.094444,70.856246
US_WV_54043,2020-10-08,ChIJ-TRwThFPT4gRPgz5EEXz3Ns,Q495151,geoId/54043,US,United States of America,WV,West Virginia,54043,Lincoln County,US,USA,2,2,0,193,2,,,20872,10353,10519,2511,2572,2171,2319,2776,3022,2918,1733,850,2535267,38.18,-82.07,1136,72.58,-20,17.41,29.02,43.11,16.477778,8.7,24.75,0.0,,9.833333,65.024605
US_WV_54043,2020-10-09,ChIJ-TRwThFPT4gRPgz5EEXz3Ns,Q495151,geoId/54043,US,United States of America,WV,West Virginia,54043,Lincoln County,US,USA,2,2,0,195,2,,,20872,10353,10519,2511,2572,2171,2319,2776,3022,2918,1733,850,2535267,38.18,-82.07,1136,72.58,-16,,14.08,38.1,14.0,7.155556,23.822222,0.0,,9.605556,74.954464
US_WV_54043,2020-10-10,ChIJ-TRwThFPT4gRPgz5EEXz3Ns,Q495151,geoId/54043,US,United States of America,WV,West Virginia,54043,Lincoln County,US,USA,2,3,0,198,2,,,20872,10353,10519,2511,2572,2171,2319,2776,3022,2918,1733,850,2535267,38.18,-82.07,1136,72.58,,,21.94,45.63,17.488889,13.383333,20.638889,0.508,,15.944444,90.726367
US_WV_54043,2020-10-11,ChIJ-TRwThFPT4gRPgz5EEXz3Ns,Q495151,geoId/54043,US,United States of America,WV,West Virginia,54043,Lincoln County,US,USA,2,0,0,198,2,,,20872,10353,10519,2511,2572,2171,2319,2776,3022,2918,1733,850,2535267,38.18,-82.07,1136,72.58,,,21.87,42.93,17.6,15.905556,20.305556,5.334,,17.161111,97.291869
US_WV_54043,2020-10-12,ChIJ-TRwThFPT4gRPgz5EEXz3Ns,Q495151,geoId/54043,US,United States of America,WV,West Virginia,54043,Lincoln County,US,USA,2,0,0,198,2,,,20872,10353,10519,2511,2572,2171,2319,2776,3022,2918,1733,850,2535267,38.18,-82.07,1136,72.58,-24,12.72,25.45,46.92,18.955556,15.361111,23.994444,6.386286,,17.194444,89.598636
US_WV_54043,2020-10-13,ChIJ-TRwThFPT4gRPgz5EEXz3Ns,Q495151,geoId/54043,US,United States of America,WV,West Virginia,54043,Lincoln County,US,USA,2,1,0,199,2,,,20872,10353,10519,2511,2572,2171,2319,2776,3022,2918,1733,850,2535267,38.18,-82.07,1136,72.58,-17,,27.68,30.05,15.972222,9.761111,22.627778,0.635,,11.527778,75.018578
US_WV_54043,2020-10-14,ChIJ-TRwThFPT4gRPgz5EEXz3Ns,Q495151,geoId/54043,US,United States of America,WV,West Virginia,54043,Lincoln County,US,USA,2,0,0,199,2,,,20872,10353,10519,2511,2572,2171,2319,2776,3022,2918,1733,850,2535267,38.18,-82.07,1136,72.58,-21,,23.72,63.54,12.477778,5.483333,22.888889,0.0254,,7.294444,70.769353
US_WV_54043,2020-10-15,ChIJ-TRwThFPT4gRPgz5EEXz3Ns,Q495151,geoId/54043,US,United States of America,WV,West Virginia,54043,Lincoln County,US,USA,2,4,0,203,2,,,20872,10353,10519,2511,2572,2171,2319,2776,3022,2918,1733,850,2535267,38.18,-82.07,1136,72.58,-14,15.66,30.5,49.47,15.872222,6.188889,24.216667,0.036286,,9.444444,66.236123
US_WV_54043,2020-10-16,ChIJ-TRwThFPT4gRPgz5EEXz3Ns,Q495151,geoId/54043,US,United States of America,WV,West Virginia,54043,Lincoln County,US,USA,2,3,0,206,2,,,20872,10353,10519,2511,2572,2171,2319,2776,3022,2918,1733,850,2535267,38.18,-82.07,1136,72.58,-14,,31.54,29.93,11.433333,7.066667,20.111111,3.556,,6.172222,70.140428
US_WV_54043,2020-10-17,ChIJ-TRwThFPT4gRPgz5EEXz3Ns,Q495151,geoId/54043,US,United States of America,WV,West Virginia,54043,Lincoln County,US,USA,2,1,0,207,2,,,20872,10353,10519,2511,2572,2171,2319,2776,3022,2918,1733,850,2535267,38.18,-82.07,1136,72.58,,13.35,23.14,34.71,6.883333,-0.294444,16.066667,0.889,,0.016667,61.754116
US_WV_54043,2020-10-18,ChIJ-TRwThFPT4gRPgz5EEXz3Ns,Q495151,geoId/54043,US,United States of America,WV,West Virginia,54043,Lincoln County,US,USA,2,5,0,212,2,,,20872,10353,10519,2511,2572,2171,2319,2776,3022,2918,1733,850,2535267,38.18,-82.07,1136,72.58,,,28.27,35.98,9.533333,0.238889,18.394444,0.0,,3.211111,65.286054
US_WV_54043,2020-10-19,ChIJ-TRwThFPT4gRPgz5EEXz3Ns,Q495151,geoId/54043,US,United States of America,WV,West Virginia,54043,Lincoln County,US,USA,2,2,0,214,2,,,20872,10353,10519,2511,2572,2171,2319,2776,3022,2918,1733,850,2535267,38.18,-82.07,1136,72.58,-13,,30.59,42.83,15.261111,10.183333,20.672222,0.943429,,10.705556,75.063065
US_WV_54043,2020-10-20,ChIJ-TRwThFPT4gRPgz5EEXz3Ns,Q495151,geoId/54043,US,United States of America,WV,West Virginia,54043,Lincoln County,US,USA,2,3,0,217,2,,,20872,10353,10519,2511,2572,2171,2319,2776,3022,2918,1733,850,2535267,38.18,-82.07,1136,72.58,-11,,24.22,58.12,17.183333,12.477778,22.961111,1.378857,,14.055556,82.822577
US_WV_54043,2020-10-21,ChIJ-TRwThFPT4gRPgz5EEXz3Ns,Q495151,geoId/54043,US,United States of America,WV,West Virginia,54043,Lincoln County,US,USA,2,4,0,221,2,,,20872,10353,10519,2511,2572,2171,2319,2776,3022,2918,1733,850,2535267,38.18,-82.07,1136,72.58,-15,15.13,24.68,47.77,18.655556,12.266667,26.411111,0.479778,,14.405556,76.621448
US_WV_54043,2020-10-22,ChIJ-TRwThFPT4gRPgz5EEXz3Ns,Q495151,geoId/54043,US,United States of America,WV,West Virginia,54043,Lincoln County,US,USA,2,0,0,221,2,,,20872,10353,10519,2511,2572,2171,2319,2776,3022,2918,1733,850,2535267,38.18,-82.07,1136,72.58,-15,,19.13,49.08,18.133333,11.8,26.377778,0.0,,13.388889,74.460685
US_WV_54043,2020-10-23,ChIJ-TRwThFPT4gRPgz5EEXz3Ns,Q495151,geoId/54043,US,United States of America,WV,West Virginia,54043,Lincoln County,US,USA,2,4,0,225,2,,,20872,10353,10519,2511,2572,2171,2319,2776,3022,2918,1733,850,2535267,38.18,-82.07,1136,72.58,-15,14.16,20.83,41.66,18.67284,11.376543,27.407407,0.0,,13.87037,73.911927
US_WV_54043,2020-10-24,ChIJ-TRwThFPT4gRPgz5EEXz3Ns,Q495151,geoId/54043,US,United States of America,WV,West Virginia,54043,Lincoln County,US,USA,2,7,0,232,2,,,20872,10353,10519,2511,2572,2171,2319,2776,3022,2918,1733,850,2535267,38.18,-82.07,1136,72.58,,,17.08,40.46,14.272222,9.788889,23.627778,4.699,,12.483333,89.052583
US_WV_54043,2020-10-25,ChIJ-TRwThFPT4gRPgz5EEXz3Ns,Q495151,geoId/54043,US,United States of America,WV,West Virginia,54043,Lincoln County,US,USA,2,1,0,233,2,,,20872,10353,10519,2511,2572,2171,2319,2776,3022,2918,1733,850,2535267,38.18,-82.07,1136,72.58,,,16.51,37.36,10.183333,8.35,17.35,1.1684,,8.672222,90.645825
US_WV_54043,2020-10-26,ChIJ-TRwThFPT4gRPgz5EEXz3Ns,Q495151,geoId/54043,US,United States of America,WV,West Virginia,54043,Lincoln County,US,USA,2,3,0,236,2,,,20872,10353,10519,2511,2572,2171,2319,2776,3022,2918,1733,850,2535267,38.18,-82.07,1136,72.58,-14,11.6,31.7,61.08,12.283333,8.911111,16.138889,0.8255,,10.977778,91.92898
US_WV_54043,2020-10-27,ChIJ-TRwThFPT4gRPgz5EEXz3Ns,Q495151,geoId/54043,US,United States of America,WV,West Virginia,54043,Lincoln County,US,USA,2,8,0,244,2,,,20872,10353,10519,2511,2572,2171,2319,2776,3022,2918,1733,850,2535267,38.18,-82.07,1136,72.58,-14,16.17,30.8,50.05,12.838889,9.766667,17.777778,0.03175,,10.855556,87.848174
US_WV_54043,2020-10-28,ChIJ-TRwThFPT4gRPgz5EEXz3Ns,Q495151,geoId/54043,US,United States of America,WV,West Virginia,54043,Lincoln County,US,USA,2,5,0,249,2,,,20872,10353,10519,2511,2572,2171,2319,2776,3022,2918,1733,850,2535267,38.18,-82.07,1136,72.58,-19,,26.27,39.4,13.883333,10.477778,17.394444,0.0508,,12.638889,92.2701
US_WV_54043,2020-10-29,ChIJ-TRwThFPT4gRPgz5EEXz3Ns,Q495151,geoId/54043,US,United States of America,WV,West Virginia,54043,Lincoln County,US,USA,2,4,0,253,2,,,20872,10353,10519,2511,2572,2171,2319,2776,3022,2918,1733,850,2535267,38.18,-82.07,1136,72.58,-18,11.59,25.5,39.41,14.827778,11.544444,17.494444,21.7424,,14.533333,98.127657
US_WV_54043,2020-10-30,ChIJ-TRwThFPT4gRPgz5EEXz3Ns,Q495151,geoId/54043,US,United States of America,WV,West Virginia,54043,Lincoln County,US,USA,2,5,0,258,2,,,20872,10353,10519,2511,2572,2171,2319,2776,3022,2918,1733,850,2535267,38.18,-82.07,1136,72.58,-16,,26.24,36.08,8.811111,6.294444,14.644444,12.2936,,6.555556,85.885047
US_WV_54043,2020-10-31,ChIJ-TRwThFPT4gRPgz5EEXz3Ns,Q495151,geoId/54043,US,United States of America,WV,West Virginia,54043,Lincoln County,US,USA,2,2,0,260,2,,,20872,10353,10519,2511,2572,2171,2319,2776,3022,2918,1733,850,2535267,38.18,-82.07,1136,72.58,,,19.12,41.89,6.05,-0.261111,14.672222,0.3048,,1.722222,73.874467
