location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_TX_48053,2021-08-15,ChIJu3CdUe3nWoYRn2lOf9s_7bk,Q108784,geoId/48053,US,United States of America,TX,Texas,48053,Burnet County,US,USA,2,0,1,5690,77,0,0,46600,22805,23795,5373,5732,5018,5011,5168,6581,6922,4498,2297,1836962,30.78,-98.18,2644,78.5875,-1,-6,7,-22,4,,6.32,7.55,5.3,17.95,7.14,6.32,,3.47,7.34,4.49,2.86,,13.46,4.28,9.38,3.47,5.71,8.77,5.92,,6.12,8.77,,6.73,7.34,3.47,8.36,29.98,10.61,5.3,8.36,,,9.79,5.3,42.63,4.69,11.01,3.67,5.3,3.26,4.89,,2.86,,,25.311111,22.161111,31.327778,0.6604,,21.185185,78.02457
US_TX_48053,2021-08-16,ChIJu3CdUe3nWoYRn2lOf9s_7bk,Q108784,geoId/48053,US,United States of America,TX,Texas,48053,Burnet County,US,USA,2,35,1,5725,78,0,0,46600,22805,23795,5373,5732,5018,5011,5168,6581,6922,4498,2297,1836962,30.78,-98.18,2644,78.5875,6,3,,-26,4,2.59,6.84,7.39,6.1,18.84,7.58,5.91,7.39,3.51,5.91,3.88,5.36,,12.38,3.88,8.5,2.77,4.06,8.68,5.54,3.33,4.25,4.43,,4.43,5.54,2.96,10.71,30.11,9.42,,7.39,3.69,2.77,4.8,6.28,38.8,4.8,7.58,2.59,8.31,5.36,7.76,,3.14,4.25,,25.9,20.55,34.2,6.6548,,20.746914,73.022838
US_TX_48053,2021-08-17,ChIJu3CdUe3nWoYRn2lOf9s_7bk,Q108784,geoId/48053,US,United States of America,TX,Texas,48053,Burnet County,US,USA,2,34,0,5759,78,0,0,46600,22805,23795,5373,5732,5018,5011,5168,6581,6922,4498,2297,1836962,30.78,-98.18,2644,78.5875,-1,1,,-27,6,,5.32,5.7,6.26,22.97,9.68,7.59,2.85,3.99,6.83,5.13,,,13.48,,8.54,2.66,3.8,12.91,5.13,5.32,7.03,3.23,,3.04,5.51,,9.68,28.67,8.54,3.61,11.58,3.61,3.42,6.64,6.83,45.19,,8.54,,10.06,6.26,4.75,,2.85,3.04,2.85,27.205556,22.955556,32.333333,2.6162,,21.54321,71.296787
US_TX_48053,2021-08-18,ChIJu3CdUe3nWoYRn2lOf9s_7bk,Q108784,geoId/48053,US,United States of America,TX,Texas,48053,Burnet County,US,USA,2,76,1,5835,79,0,0,46600,22805,23795,5373,5732,5018,5011,5168,6581,6922,4498,2297,1836962,30.78,-98.18,2644,78.5875,2,7,,-25,5,,3.59,6.62,6.81,20.04,7.75,6.24,4.35,3.21,6.05,4.35,,,8.7,4.16,9.08,3.59,2.65,14.37,6.24,3.59,6.81,6.43,5.48,4.92,4.35,4.73,13.43,29.88,7.75,3.78,8.13,3.59,5.67,7.38,4.16,44.44,3.59,6.81,4.54,7.38,5.86,5.29,,,5.11,,26.866667,23.516667,33.861111,1.1176,,22.777778,78.735409
US_TX_48053,2021-08-19,ChIJu3CdUe3nWoYRn2lOf9s_7bk,Q108784,geoId/48053,US,United States of America,TX,Texas,48053,Burnet County,US,USA,2,48,0,5883,79,0,0,46600,22805,23795,5373,5732,5018,5011,5168,6581,6922,4498,2297,1836962,30.78,-98.18,2644,78.5875,-1,0,,-26,4,3.97,4.51,5.77,3.25,16.77,8.84,9.74,3.97,4.33,6.85,4.87,2.52,,11.36,5.41,5.23,4.15,4.33,9.02,4.87,4.33,4.69,5.23,4.69,5.77,4.15,2.52,11.36,24.16,8.65,3.79,7.03,,2.71,5.59,5.95,46.52,3.79,7.93,2.88,8.65,7.39,5.05,,3.06,3.25,2.71,28.877778,25.155556,35.261111,1.2446,,22.944444,70.070393
US_TX_48053,2021-08-20,ChIJu3CdUe3nWoYRn2lOf9s_7bk,Q108784,geoId/48053,US,United States of America,TX,Texas,48053,Burnet County,US,USA,2,34,0,5917,79,0,0,46600,22805,23795,5373,5732,5018,5011,5168,6581,6922,4498,2297,1836962,30.78,-98.18,2644,78.5875,-2,1,,-28,3,,5.73,7.57,4.8,19.21,7.76,7.39,4.99,3.88,3.88,4.06,5.17,4.8,12.38,3.51,9.05,6.28,3.69,14.78,5.54,4.43,4.43,4.43,5.17,6.1,6.47,4.43,7.21,27.53,8.68,3.51,7.21,,4.62,4.43,4.99,39.35,2.77,8.68,,5.73,6.65,5.54,4.25,2.77,,,29.266667,23.961111,35.105556,0.0,,21.209877,61.588827
US_TX_48053,2021-08-21,ChIJu3CdUe3nWoYRn2lOf9s_7bk,Q108784,geoId/48053,US,United States of America,TX,Texas,48053,Burnet County,US,USA,2,43,0,5960,79,0,0,46600,22805,23795,5373,5732,5018,5011,5168,6581,6922,4498,2297,1836962,30.78,-98.18,2644,78.5875,-4,0,3,-19,3,,7.4,8.03,5.71,23.26,7.4,4.86,,3.17,4.65,4.23,6.34,3.38,14.38,4.86,8.03,4.23,3.59,6.98,6.13,3.38,6.98,7.19,3.81,4.23,6.77,3.17,7.4,28.33,6.77,5.07,11.63,,3.81,4.44,8.03,44.82,3.59,10.15,,7.82,3.81,5.29,,3.81,,,29.138889,23.583333,35.755556,0.0,,21.265432,62.284778
US_TX_48053,2021-08-22,ChIJu3CdUe3nWoYRn2lOf9s_7bk,Q108784,geoId/48053,US,United States of America,TX,Texas,48053,Burnet County,US,USA,2,0,1,5960,80,0,0,46600,22805,23795,5373,5732,5018,5011,5168,6581,6922,4498,2297,1836962,30.78,-98.18,2644,78.5875,0,-4,11,-23,5,,5.36,6.6,4.33,19.39,9.49,5.57,3.09,5.57,7.84,3.3,,2.89,15.06,3.09,10.93,3.71,4.75,10.31,5.78,4.13,6.39,4.54,3.09,,6.81,4.13,7.43,28.47,8.46,4.95,11.35,3.51,4.75,3.71,6.6,41.05,4.13,9.49,,7.22,9.49,4.54,3.09,3.09,,,29.203704,22.864198,35.771605,0.0,,21.104167,61.43699
US_TX_48053,2021-08-23,ChIJu3CdUe3nWoYRn2lOf9s_7bk,Q108784,geoId/48053,US,United States of America,TX,Texas,48053,Burnet County,US,USA,2,25,0,5985,80,0,0,46600,22805,23795,5373,5732,5018,5011,5168,6581,6922,4498,2297,1836962,30.78,-98.18,2644,78.5875,-1,-1,,-23,4,,6.22,6.22,4.82,25.08,8.83,8.23,5.02,4.01,6.62,3.41,3.01,2.81,15.65,7.22,11.44,,3.81,11.24,4.82,,7.42,4.01,4.21,3.81,5.22,,10.44,29.9,8.63,3.01,5.42,,5.22,4.82,7.42,49.97,3.41,8.43,,5.42,6.22,5.82,2.81,3.01,4.42,,29.227778,22.555556,35.627778,0.0,,19.364198,55.264911
US_TX_48053,2021-08-24,ChIJu3CdUe3nWoYRn2lOf9s_7bk,Q108784,geoId/48053,US,United States of America,TX,Texas,48053,Burnet County,US,USA,2,42,0,6027,80,0,0,46600,22805,23795,5373,5732,5018,5011,5168,6581,6922,4498,2297,1836962,30.78,-98.18,2644,78.5875,-3,-5,,-23,5,2.79,5.21,9.87,5.21,24.2,8.19,9.49,3.35,3.35,7.45,2.98,5.77,,17.13,3.54,9.87,4.65,4.28,8.94,4.65,2.98,2.61,5.77,4.65,4.47,7.45,4.1,9.68,29.04,7.26,3.54,11.36,3.17,2.61,6.52,7.63,44.31,5.4,11.17,3.91,4.84,4.65,4.65,,3.91,3.17,,29.35,23.416667,36.072222,0.0,,20.111111,57.3175
US_TX_48053,2021-08-25,ChIJu3CdUe3nWoYRn2lOf9s_7bk,Q108784,geoId/48053,US,United States of America,TX,Texas,48053,Burnet County,US,USA,2,44,1,6071,81,0,0,46600,22805,23795,5373,5732,5018,5011,5168,6581,6922,4498,2297,1836962,30.78,-98.18,2644,78.5875,-4,0,,-23,5,2.53,6.31,8.66,4.87,21.65,9.2,5.95,4.33,4.15,6.67,4.87,3.61,,18.04,3.61,8.12,5.05,5.77,11.0,4.87,3.25,7.04,6.86,2.89,4.69,3.97,3.25,10.64,30.85,12.09,4.51,5.77,,3.79,3.43,5.77,43.29,4.33,7.4,2.71,4.33,3.61,6.31,4.15,4.15,3.25,2.53,29.372222,23.45,35.866667,0.0,,19.882716,56.510319
US_TX_48053,2021-08-26,ChIJu3CdUe3nWoYRn2lOf9s_7bk,Q108784,geoId/48053,US,United States of America,TX,Texas,48053,Burnet County,US,USA,2,50,0,6121,81,0,0,46600,22805,23795,5373,5732,5018,5011,5168,6581,6922,4498,2297,1836962,30.78,-98.18,2644,78.5875,-3,1,,-25,5,,4.02,6.21,3.65,18.26,9.31,4.93,4.75,3.29,5.3,4.2,6.94,,16.62,5.66,8.77,3.1,4.2,12.23,7.12,4.2,5.11,8.4,4.57,4.02,,4.93,13.7,31.59,8.58,4.75,7.12,3.29,6.03,4.2,6.57,41.09,5.3,7.3,3.1,8.22,5.66,6.39,4.2,,2.56,,29.683333,23.855556,36.233333,0.0,,20.395062,57.427854
US_TX_48053,2021-08-27,ChIJu3CdUe3nWoYRn2lOf9s_7bk,Q108784,geoId/48053,US,United States of America,TX,Texas,48053,Burnet County,US,USA,2,23,1,6144,82,0,0,46600,22805,23795,5373,5732,5018,5011,5168,6581,6922,4498,2297,1836962,30.78,-98.18,2644,78.5875,-5,0,,-24,4,2.57,4.22,7.7,4.04,20.91,8.8,6.79,6.05,4.22,2.75,3.12,3.85,,16.32,3.3,8.62,3.48,3.85,11.92,5.13,,6.97,7.34,7.89,3.48,4.22,3.85,6.97,28.06,8.99,,5.87,,5.68,5.5,4.95,39.25,3.12,8.44,,7.89,6.97,7.34,,2.75,,,27.888889,22.738889,34.261111,0.4318,,21.061728,66.225147
US_TX_48053,2021-08-28,ChIJu3CdUe3nWoYRn2lOf9s_7bk,Q108784,geoId/48053,US,United States of America,TX,Texas,48053,Burnet County,US,USA,2,25,0,6169,82,0,0,46600,22805,23795,5373,5732,5018,5011,5168,6581,6922,4498,2297,1836962,30.78,-98.18,2644,78.5875,-5,-2,5,-18,5,3.49,6.57,8.01,6.57,20.53,8.42,7.19,3.7,3.08,5.96,4.31,3.29,4.11,16.63,5.13,9.45,4.72,3.9,9.24,5.75,,5.13,6.37,5.34,3.49,4.93,3.08,7.6,30.8,8.42,3.49,10.27,,3.9,3.9,4.72,39.84,7.39,10.88,,5.75,4.72,4.11,,,,,26.833333,21.688889,34.044444,1.2954,,21.055556,70.279247
US_TX_48053,2021-08-29,ChIJu3CdUe3nWoYRn2lOf9s_7bk,Q108784,geoId/48053,US,United States of America,TX,Texas,48053,Burnet County,US,USA,2,0,0,6169,82,0,0,46600,22805,23795,5373,5732,5018,5011,5168,6581,6922,4498,2297,1836962,30.78,-98.18,2644,78.5875,0,-5,7,-22,5,,4.19,7.97,4.19,21.13,7.97,6.58,,3.39,3.79,2.99,3.19,2.99,15.75,,10.77,6.18,4.19,9.57,5.18,5.18,4.39,8.17,3.99,4.19,3.59,3.19,12.56,28.11,8.37,3.99,10.17,3.39,3.19,3.19,4.98,38.48,4.79,5.18,,4.19,6.78,4.19,2.99,3.59,3.99,,26.55,22.283333,33.311111,4.3688,,21.679012,74.503208
US_TX_48053,2021-08-30,ChIJu3CdUe3nWoYRn2lOf9s_7bk,Q108784,geoId/48053,US,United States of America,TX,Texas,48053,Burnet County,US,USA,2,41,0,6210,82,0,0,46600,22805,23795,5373,5732,5018,5011,5168,6581,6922,4498,2297,1836962,30.78,-98.18,2644,78.5875,-4,-3,,-23,5,2.98,6.13,8.58,5.08,20.49,8.4,8.4,4.03,2.45,8.05,4.9,3.33,,16.29,4.38,11.38,3.68,6.83,8.23,5.78,2.45,8.4,10.86,4.2,3.15,3.33,3.85,13.31,31.34,9.63,3.33,7.18,5.08,4.2,2.45,5.43,45.88,8.4,10.16,,6.48,6.48,2.98,3.15,,3.15,,27.394444,22.827778,33.866667,0.0508,,21.493827,69.83476
US_TX_48053,2021-08-31,ChIJu3CdUe3nWoYRn2lOf9s_7bk,Q108784,geoId/48053,US,United States of America,TX,Texas,48053,Burnet County,US,USA,2,35,0,6245,82,0,0,46600,22805,23795,5373,5732,5018,5011,5168,6581,6922,4498,2297,1836962,30.78,-98.18,2644,78.5875,-5,1,,-25,5,2.62,4.38,9.8,4.2,22.22,7.87,6.47,2.98,3.67,4.72,2.45,3.85,4.55,18.2,5.42,10.85,3.15,5.42,12.07,2.45,6.12,5.42,9.8,2.98,5.42,5.07,2.98,12.77,33.6,7.7,4.2,11.37,2.98,6.12,5.07,5.25,47.07,4.38,8.57,3.15,5.6,5.6,6.12,,3.15,3.33,,28.672222,22.561111,36.7,2.032,,20.709877,61.905201
US_TX_48053,2021-09-01,ChIJu3CdUe3nWoYRn2lOf9s_7bk,Q108784,geoId/48053,US,United States of America,TX,Texas,48053,Burnet County,US,USA,2,20,0,6265,82,0,0,46600,22805,23795,5373,5732,5018,5011,5168,6581,6922,4498,2297,1836962,30.78,-98.18,2644,78.5875,1,4,,-24,5,,4.47,6.08,4.83,23.8,6.8,7.16,6.44,4.47,6.62,2.5,2.5,4.12,15.03,3.4,9.84,4.65,4.47,13.6,3.76,2.86,5.9,9.84,5.55,4.12,4.12,3.04,9.12,32.02,8.05,3.4,9.12,3.4,5.37,4.12,6.26,44.37,5.01,7.51,2.86,7.87,5.9,4.83,2.5,4.12,2.68,3.04,29.905556,24.011111,36.117284,0.0,,21.234568,59.456372
US_TX_48053,2021-09-02,ChIJu3CdUe3nWoYRn2lOf9s_7bk,Q108784,geoId/48053,US,United States of America,TX,Texas,48053,Burnet County,US,USA,2,52,1,6317,83,0,0,46600,22805,23795,5373,5732,5018,5011,5168,6581,6922,4498,2297,1836962,30.78,-98.18,2644,78.5875,-1,3,,-26,4,2.57,4.78,6.43,6.06,17.63,5.51,4.96,3.86,,5.33,4.41,4.22,3.49,16.72,3.86,8.45,4.59,5.69,13.96,4.22,,5.88,8.27,,5.51,4.41,,9.92,33.06,6.98,,7.9,,7.16,4.59,4.59,40.96,5.33,7.71,3.67,6.06,6.8,4.78,,2.57,3.86,,29.494444,24.044444,35.661111,0.0,,21.537037,62.086826
US_TX_48053,2021-09-03,ChIJu3CdUe3nWoYRn2lOf9s_7bk,Q108784,geoId/48053,US,United States of America,TX,Texas,48053,Burnet County,US,USA,2,96,1,6413,84,0,0,46600,22805,23795,5373,5732,5018,5011,5168,6581,6922,4498,2297,1836962,30.78,-98.18,2644,78.5875,1,11,,-24,3,3.14,3.51,7.03,3.88,22.2,4.99,8.14,4.62,2.77,4.44,,,3.14,13.87,4.07,7.58,4.25,5.92,10.54,3.51,,6.29,8.14,6.84,2.59,6.29,4.62,10.17,27.19,8.88,2.96,6.47,,5.55,7.03,5.36,38.1,3.51,4.99,,7.95,6.1,6.1,2.77,,,,29.2,23.555556,35.994444,0.0,,21.438272,62.781484
US_TX_48053,2021-09-04,ChIJu3CdUe3nWoYRn2lOf9s_7bk,Q108784,geoId/48053,US,United States of America,TX,Texas,48053,Burnet County,US,USA,2,31,0,6444,84,0,0,46600,22805,23795,5373,5732,5018,5011,5168,6581,6922,4498,2297,1836962,30.78,-98.18,2644,78.5875,2,8,41,-21,3,3.67,4.49,5.71,5.71,16.93,5.92,4.89,3.47,,5.51,,,,13.87,,8.97,,5.3,8.16,3.67,3.67,4.08,7.75,4.28,,7.14,,8.77,24.07,7.55,4.28,10.61,,4.28,,3.06,46.5,4.69,12.64,,7.14,3.26,4.69,,5.1,,,29.377778,23.35,36.919753,0.0,,20.179012,57.511287
US_TX_48053,2021-09-05,ChIJu3CdUe3nWoYRn2lOf9s_7bk,Q108784,geoId/48053,US,United States of America,TX,Texas,48053,Burnet County,US,USA,2,0,1,6444,85,0,0,46600,22805,23795,5373,5732,5018,5011,5168,6581,6922,4498,2297,1836962,30.78,-98.18,2644,78.5875,10,7,,-23,3,,5.81,6.61,6.61,17.82,6.01,3.4,,,3.2,3.2,3.4,4.61,16.42,6.21,10.81,3.4,5.01,8.41,3.4,4.0,4.8,5.21,4.41,6.61,8.01,3.6,8.81,27.03,8.41,6.61,11.81,,4.0,6.21,6.21,42.45,5.01,11.61,,8.81,4.21,6.61,3.4,4.0,,,29.866667,23.277778,38.098765,0.0,,18.654321,50.964393
US_TX_48053,2021-09-06,ChIJu3CdUe3nWoYRn2lOf9s_7bk,Q108784,geoId/48053,US,United States of America,TX,Texas,48053,Burnet County,US,USA,2,99,0,6543,85,0,0,46600,22805,23795,5373,5732,5018,5011,5168,6581,6922,4498,2297,1836962,30.78,-98.18,2644,78.5875,-2,-7,,-69,18,,5.49,7.84,6.47,20.39,7.45,6.27,3.53,3.53,5.29,5.1,3.14,4.12,17.64,5.88,8.23,2.94,5.29,10.59,6.47,3.14,3.53,9.41,5.29,4.9,3.92,3.14,9.21,29.41,7.06,3.33,10.59,3.14,4.31,5.1,4.12,41.37,4.12,9.02,,6.86,6.08,6.27,,,,3.53,28.072222,23.538889,35.388889,4.064,,20.851852,64.780746
US_TX_48053,2021-09-07,ChIJu3CdUe3nWoYRn2lOf9s_7bk,Q108784,geoId/48053,US,United States of America,TX,Texas,48053,Burnet County,US,USA,2,60,0,6603,85,0,0,46600,22805,23795,5373,5732,5018,5011,5168,6581,6922,4498,2297,1836962,30.78,-98.18,2644,78.5875,-5,1,,-23,6,2.56,4.57,6.76,4.57,18.82,8.4,6.03,2.56,3.29,6.76,,2.92,3.47,14.61,3.84,8.22,3.1,3.84,12.24,6.03,3.47,4.57,7.67,,5.3,7.86,,8.04,29.05,5.85,4.93,7.67,4.2,3.84,6.76,4.75,43.11,4.2,7.31,3.1,7.49,5.85,4.93,2.92,4.75,,,26.777778,21.555556,35.05,2.2606,,19.790123,65.388093
US_TX_48053,2021-09-08,ChIJu3CdUe3nWoYRn2lOf9s_7bk,Q108784,geoId/48053,US,United States of America,TX,Texas,48053,Burnet County,US,USA,2,50,2,6653,87,0,0,46600,22805,23795,5373,5732,5018,5011,5168,6581,6922,4498,2297,1836962,30.78,-98.18,2644,78.5875,-3,2,,-22,5,,6.81,9.08,5.86,22.69,7.37,7.56,4.35,5.86,6.81,3.4,4.16,,15.69,3.78,8.51,3.97,5.67,10.21,5.67,4.16,6.62,6.81,6.81,2.65,6.05,3.78,10.21,36.11,10.4,4.92,9.08,3.02,5.11,4.92,7.75,45.76,6.05,7.56,3.78,8.13,5.48,6.62,,2.84,3.02,,27.816667,19.927778,36.233333,0.0,,16.253086,49.719635
US_TX_48053,2021-09-09,ChIJu3CdUe3nWoYRn2lOf9s_7bk,Q108784,geoId/48053,US,United States of America,TX,Texas,48053,Burnet County,US,USA,2,40,2,6693,89,0,0,46600,22805,23795,5373,5732,5018,5011,5168,6581,6922,4498,2297,1836962,30.78,-98.18,2644,78.5875,-2,4,,-21,3,3.51,4.25,7.95,5.36,24.04,9.06,7.21,2.96,6.29,6.29,3.88,3.7,2.59,12.58,4.81,9.8,3.33,6.29,11.65,4.99,4.25,5.18,4.99,6.66,4.99,5.73,2.77,10.54,28.11,5.73,4.07,7.4,4.62,4.62,5.18,4.99,40.69,3.51,8.51,,7.4,6.66,6.1,,4.07,,,26.855556,19.533333,34.183333,0.0,,13.814815,44.914749
US_TX_48053,2021-09-10,ChIJu3CdUe3nWoYRn2lOf9s_7bk,Q108784,geoId/48053,US,United States of America,TX,Texas,48053,Burnet County,US,USA,2,24,3,6717,92,0,0,46600,22805,23795,5373,5732,5018,5011,5168,6581,6922,4498,2297,1836962,30.78,-98.18,2644,78.5875,-3,1,,-21,2,,4.34,7.17,5.09,18.67,8.86,7.17,4.9,4.53,7.73,,,3.77,13.57,,9.24,3.02,4.53,11.5,6.22,3.96,3.39,5.28,5.84,,,5.84,8.86,28.66,8.86,3.02,9.05,3.58,5.84,4.34,4.9,42.8,3.58,7.17,3.77,5.09,5.28,5.09,3.21,2.64,,,25.105556,17.044444,33.544444,0.0,,11.277778,42.297547
US_TX_48053,2021-09-11,ChIJu3CdUe3nWoYRn2lOf9s_7bk,Q108784,geoId/48053,US,United States of America,TX,Texas,48053,Burnet County,US,USA,2,7,2,6724,94,0,0,46600,22805,23795,5373,5732,5018,5011,5168,6581,6922,4498,2297,1836962,30.78,-98.18,2644,78.5875,-5,1,22,-16,3,,5.08,3.81,5.93,21.38,7.2,3.6,4.02,4.23,5.08,3.81,4.02,,17.14,4.23,8.89,4.66,4.66,9.1,4.02,,5.08,6.14,4.02,5.93,7.41,,6.56,26.67,5.5,4.02,8.89,2.96,4.45,6.35,4.02,39.16,4.45,6.98,6.77,6.56,3.81,5.29,3.6,3.17,2.96,,24.883333,16.961111,32.35,0.0,,11.864198,44.334052
US_TX_48053,2021-09-12,ChIJu3CdUe3nWoYRn2lOf9s_7bk,Q108784,geoId/48053,US,United States of America,TX,Texas,48053,Burnet County,US,USA,2,0,0,6724,94,0,0,46600,22805,23795,5373,5732,5018,5011,5168,6581,6922,4498,2297,1836962,30.78,-98.18,2644,78.5875,0,-2,19,-17,4,,4.64,4.0,4.0,21.92,10.12,8.85,,2.95,7.8,4.42,4.42,3.79,12.43,4.64,6.32,4.21,3.37,6.95,4.21,3.58,5.06,8.64,4.42,7.59,6.32,,8.22,28.24,7.8,3.37,12.22,3.79,4.64,5.48,7.17,47.41,3.16,8.43,,10.33,3.58,5.27,,3.16,,,25.05,17.883333,33.294444,0.0,,15.111111,54.282377
US_TX_48053,2021-09-13,ChIJu3CdUe3nWoYRn2lOf9s_7bk,Q108784,geoId/48053,US,United States of America,TX,Texas,48053,Burnet County,US,USA,2,64,0,6788,94,0,0,46600,22805,23795,5373,5732,5018,5011,5168,6581,6922,4498,2297,1836962,30.78,-98.18,2644,78.5875,-6,-3,,-18,4,3.87,5.89,5.89,7.55,18.04,8.47,8.47,2.58,3.87,3.68,3.68,4.42,2.94,14.17,4.23,8.1,3.31,4.05,11.41,7.36,3.13,5.15,6.07,5.15,4.97,4.97,4.23,6.44,30.0,9.02,5.52,5.52,3.31,3.5,4.6,8.47,44.36,4.6,8.84,,5.34,5.15,6.07,3.68,3.68,,,25.838889,20.966667,31.544444,0.0,,17.925926,61.71331
US_TX_48053,2021-09-14,ChIJu3CdUe3nWoYRn2lOf9s_7bk,Q108784,geoId/48053,US,United States of America,TX,Texas,48053,Burnet County,US,USA,2,34,0,6822,94,0,0,46600,22805,23795,5373,5732,5018,5011,5168,6581,6922,4498,2297,1836962,30.78,-98.18,2644,78.5875,-3,-3,,-19,5,2.75,4.77,8.26,10.46,20.55,8.62,6.24,3.12,2.94,9.73,4.96,7.16,2.75,13.4,4.04,9.36,,4.4,9.36,4.04,,6.42,6.24,3.3,6.24,6.24,,8.81,27.71,6.06,5.5,6.42,4.04,,5.32,7.16,41.29,4.96,8.26,5.14,6.79,5.32,4.22,2.75,,3.67,,24.55,20.25,29.672222,0.0762,,17.851852,66.339808
US_TX_48053,2021-09-15,ChIJu3CdUe3nWoYRn2lOf9s_7bk,Q108784,geoId/48053,US,United States of America,TX,Texas,48053,Burnet County,US,USA,2,28,1,6850,95,0,0,46600,22805,23795,5373,5732,5018,5011,5168,6581,6922,4498,2297,1836962,30.78,-98.18,2644,78.5875,0,3,,-19,4,,6.47,7.39,8.13,14.42,7.76,6.65,3.33,7.02,6.84,3.88,,,15.15,3.88,10.72,3.88,4.07,10.35,5.17,3.14,6.1,7.21,4.44,4.8,4.44,3.88,9.61,28.65,7.02,,8.32,3.51,5.17,4.62,6.1,47.87,4.8,6.47,4.25,7.95,2.96,5.36,,,2.77,,25.055556,21.222222,32.172222,0.0,,18.493827,66.898349
US_TX_48053,2021-09-16,ChIJu3CdUe3nWoYRn2lOf9s_7bk,Q108784,geoId/48053,US,United States of America,TX,Texas,48053,Burnet County,US,USA,2,20,1,6870,96,0,0,46600,22805,23795,5373,5732,5018,5011,5168,6581,6922,4498,2297,1836962,30.78,-98.18,2644,78.5875,-1,-2,,-21,3,,4.05,6.63,3.32,21.19,10.32,6.27,3.69,5.16,5.16,4.24,,2.95,14.93,4.42,9.95,4.05,6.08,11.98,7.37,4.61,7.0,4.79,6.08,4.24,4.61,2.76,10.69,28.2,7.56,5.16,7.19,3.13,6.45,5.16,6.27,41.47,3.69,6.45,3.5,6.45,4.98,4.05,,2.95,3.69,,25.777778,19.077778,33.522222,0.0,,17.364198,59.775381
US_TX_48053,2021-09-17,ChIJu3CdUe3nWoYRn2lOf9s_7bk,Q108784,geoId/48053,US,United States of America,TX,Texas,48053,Burnet County,US,USA,2,12,0,6882,96,0,0,46600,22805,23795,5373,5732,5018,5011,5168,6581,6922,4498,2297,1836962,30.78,-98.18,2644,78.5875,-2,2,,-22,2,,6.97,4.77,7.52,18.16,7.16,5.87,3.12,4.04,8.26,4.77,3.12,2.57,9.91,,7.16,2.75,4.22,11.01,5.5,4.22,6.42,3.49,5.5,3.67,7.89,2.75,10.09,26.42,5.69,3.85,7.34,4.22,2.94,5.32,6.79,43.11,4.4,6.97,,6.6,4.22,4.22,3.3,2.94,3.85,3.49,26.944444,19.827778,35.777778,0.0,,18.481481,59.757187
US_TX_48053,2021-09-18,ChIJu3CdUe3nWoYRn2lOf9s_7bk,Q108784,geoId/48053,US,United States of America,TX,Texas,48053,Burnet County,US,USA,2,23,4,6905,100,0,0,46600,22805,23795,5373,5732,5018,5011,5168,6581,6922,4498,2297,1836962,30.78,-98.18,2644,78.5875,-6,-5,4,-19,3,,4.61,5.87,3.35,18.87,8.18,5.03,,4.4,5.24,,,3.77,9.23,3.56,6.08,,4.19,10.28,4.4,,3.77,3.15,6.5,6.08,3.77,3.98,6.71,22.23,5.87,4.4,9.86,,4.4,6.5,6.71,45.09,4.82,7.97,3.15,6.92,4.4,5.24,,,,,27.877778,20.427778,35.538889,0.0,,17.753086,54.241779
