location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_FL_12079,2021-06-01,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,7,0,2094,45,5,5236,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,32,-13,15.84,12.9,17.01,31.09,11.14,38.12,24.4,17.188889,30.588889,0.0,14.450617,55.098718
US_FL_12079,2021-06-02,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,3,0,2097,45,3,5239,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,14,-10,13.89,,10.87,30.19,12.68,42.87,24.772222,18.438889,31.15,0.0,16.932099,63.009399
US_FL_12079,2021-06-03,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,4,0,2101,45,9,5248,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,22,-11,,,11.71,28.34,11.09,38.2,25.322222,20.605556,30.894444,3.120571,20.45679,75.220831
US_FL_12079,2021-06-04,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,-27,0,2074,45,4,5252,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,20,-14,,14.29,10.89,27.23,,36.08,25.85,20.85,31.783333,0.423333,20.444444,72.481132
US_FL_12079,2021-06-05,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,2074,45,6,5258,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,44,-9,17.81,11.13,14.1,26.71,,37.1,26.4,20.738889,31.805556,0.0,20.308642,69.749154
US_FL_12079,2021-06-06,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,2074,45,28,5286,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,31,-17,13.72,10.46,,30.07,10.46,42.48,26.322222,21.711111,32.083333,0.0,21.716049,76.627547
US_FL_12079,2021-06-07,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,2074,45,1,5287,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,16,-19,21.34,,13.41,23.17,9.15,48.78,25.888889,22.472222,31.422222,1.185333,22.506173,82.8506
US_FL_12079,2021-06-08,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,2074,45,4,5291,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,15,-19,11.07,,13.68,26.05,9.77,56.01,25.988889,22.666667,31.927778,3.556,22.135802,80.680749
US_FL_12079,2021-06-09,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,2074,45,12,5303,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,15,-18,11.87,,13.74,33.74,,39.36,26.616667,21.066667,32.927778,0.072571,21.253086,72.981792
US_FL_12079,2021-06-10,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,2074,45,13,5316,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,25,-14,15.25,,12.6,22.54,,39.78,27.416667,21.816667,33.15,0.0,21.209877,69.255873
US_FL_12079,2021-06-11,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,6,0,2080,45,0,5316,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,20,-20,16.66,,,32.65,15.32,41.31,26.677778,21.316667,32.7,0.0,20.814815,71.117994
US_FL_12079,2021-06-12,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,2080,45,13,5329,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,39,-18,,11.91,12.65,31.26,15.63,37.96,26.211111,22.3,32.438889,0.471714,22.54321,80.873449
US_FL_12079,2021-06-13,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,2080,45,4,5333,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,41,-28,16.73,,,28.59,12.55,34.86,25.466667,21.588889,31.733333,4.41325,21.518519,79.470608
US_FL_12079,2021-06-14,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,2080,45,61,5394,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,22,-17,14.63,,13.99,39.44,11.45,44.52,25.716667,21.305556,31.788889,3.273778,21.432099,77.708541
US_FL_12079,2021-06-15,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,2080,45,3,5397,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,27,-17,12.75,,21.03,30.59,15.3,32.51,27.766667,22.772222,34.388889,0.0762,22.37037,72.725576
US_FL_12079,2021-06-16,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,2080,45,1,5398,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,20,-18,13.7,13.05,12.4,35.89,,50.89,26.305556,21.716667,32.85,0.042333,19.54321,66.76201
US_FL_12079,2021-06-17,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,2080,45,61,5459,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,23,-18,10.22,,,35.13,14.69,47.91,26.444444,20.372222,32.472222,0.0,19.074074,64.837672
US_FL_12079,2021-06-18,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,6,0,2086,45,11,5470,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,21,-17,24.43,,10.86,25.79,10.18,35.97,26.755556,21.75,32.366667,0.338667,21.308642,72.812483
US_FL_12079,2021-06-19,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,2086,45,6,5476,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,38,-13,13.96,,18.85,34.2,13.26,32.11,26.372222,23.183333,31.316667,1.989667,22.574074,81.0471
US_FL_12079,2021-06-20,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,2086,45,22,5498,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,25,-31,15.71,,,20.71,12.14,38.56,26.088889,22.872222,30.133333,4.275667,22.679012,82.149627
US_FL_12079,2021-06-21,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,2086,45,0,5498,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,24,-18,,9.37,11.87,27.49,11.25,41.86,25.255556,22.3,29.683333,1.93675,22.216049,83.60887
US_FL_12079,2021-06-22,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,2086,45,3,5501,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,21,-17,12.09,,13.37,30.55,14.0,50.92,23.905556,21.627778,27.411111,5.545667,21.938272,89.908069
US_FL_12079,2021-06-23,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,2086,45,20,5521,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,12,-17,13.65,11.7,26.0,34.45,,47.45,25.111111,21.938889,29.994444,17.961429,22.58642,86.230669
US_FL_12079,2021-06-24,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,2086,45,32,5553,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,28,-15,,,9.74,19.49,,37.15,24.583333,22.211111,28.811111,7.450667,22.351852,88.350417
US_FL_12079,2021-06-25,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,2086,45,6,5559,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,25,-22,10.5,9.85,,25.6,11.16,43.97,23.811111,19.35,30.394444,4.572,18.925926,75.014962
US_FL_12079,2021-06-26,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,2086,45,12,5571,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,48,-16,,,,25.21,14.09,31.88,24.866667,21.05,31.4,3.96875,21.62963,82.82369
US_FL_12079,2021-06-27,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,2086,45,0,5571,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,43,-31,11.15,,15.34,28.58,10.46,50.19,25.638889,22.094444,31.405556,0.979714,22.179012,82.060241
US_FL_12079,2021-06-28,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,2086,45,16,5587,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,19,-17,15.98,,14.06,24.92,13.42,42.18,25.588889,22.283333,30.133333,1.4732,21.635802,79.554717
US_FL_12079,2021-06-29,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,2086,45,3,5590,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,14,-19,12.63,,18.94,31.57,10.1,41.67,25.083333,21.0,31.955556,4.275667,21.469136,81.101048
US_FL_12079,2021-06-30,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,2086,45,2,5592,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,32,-21,10.65,12.53,20.05,28.19,,45.73,24.555556,21.766667,31.055556,6.858,22.444444,88.722893
US_FL_12079,2021-07-01,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,2086,45,4,5596,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,47,-15,18.79,,14.26,40.18,17.5,36.29,24.922222,22.372222,30.272222,8.509,22.296296,86.206844
US_FL_12079,2021-07-02,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,2086,45,0,5596,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,46,-18,15.3,9.56,16.58,22.96,11.48,40.81,25.077778,22.044444,30.255556,9.760857,22.469136,86.494378
US_FL_12079,2021-07-03,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,2086,45,3,5599,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,54,-10,11.59,10.23,,27.27,13.63,40.9,25.422222,22.544444,30.188889,5.152571,22.598765,84.699436
US_FL_12079,2021-07-04,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,2086,45,14,5613,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,2,-17,13.43,14.92,,34.31,16.41,39.53,26.011111,22.966667,30.583333,5.61975,22.808642,82.801239
US_FL_12079,2021-07-05,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,2086,45,0,5613,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,51,-51,16.25,,11.05,34.46,13.0,42.91,25.011111,22.844444,28.994444,15.494,22.759259,88.272572
US_FL_12079,2021-07-06,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,2086,45,1,5614,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,36,-17,,,17.53,29.81,8.77,49.68,24.777778,22.3,30.377778,10.795,22.438272,88.21821
US_FL_12079,2021-07-07,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,2086,45,1,5615,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,0,-42,,,16.03,26.71,11.87,41.56,23.65,22.055556,27.833333,13.038667,22.364198,93.547851
US_FL_12079,2021-07-08,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,2086,45,5,5620,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,28,-13,,,14.9,19.44,11.66,49.24,25.627778,22.866667,30.577778,27.686,22.54321,83.738052
US_FL_12079,2021-07-09,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,13,0,2099,45,5,5625,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,24,-18,,,21.57,28.3,,39.09,25.938889,22.811111,30.516667,1.693333,23.475309,86.802732
US_FL_12079,2021-07-10,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,2099,45,0,5625,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,53,-9,,,12.59,22.21,,33.32,25.272222,21.533333,30.916667,2.413,21.549383,80.134661
US_FL_12079,2021-07-11,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,2099,45,12,5637,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,59,-27,10.75,,,26.52,,44.44,26.472222,22.294444,32.088889,3.132667,22.074074,77.389268
US_FL_12079,2021-07-12,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,2099,45,4,5641,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,26,-20,15.71,,10.48,34.7,10.48,48.46,26.177778,22.261111,31.433333,0.0,22.493827,80.844508
US_FL_12079,2021-07-13,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,2099,45,0,5641,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,29,-20,14.28,,11.04,31.81,,36.35,25.938889,21.238889,32.5,2.836333,21.166667,76.070352
US_FL_12079,2021-07-14,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,2099,45,14,5655,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,22,-17,11.62,10.33,14.85,26.46,10.97,38.08,26.944444,21.861111,32.883333,1.862667,22.006173,75.132881
US_FL_12079,2021-07-15,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,2099,45,4,5659,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,19,-17,16.62,,12.15,30.69,11.51,42.84,27.383333,22.711111,32.666667,0.580571,22.487654,75.011408
US_FL_12079,2021-07-16,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,17,0,2116,45,0,5659,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,31,-18,16.58,,11.74,24.18,12.43,42.14,26.861111,22.622222,32.783333,0.0,22.364198,76.872726
US_FL_12079,2021-07-17,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,2116,45,10,5669,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,60,-7,11.21,,12.71,23.92,,25.42,27.633333,22.966667,33.322222,0.0,22.604938,74.680371
US_FL_12079,2021-07-18,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,2116,45,15,5684,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,50,-28,14.18,14.18,12.05,30.49,,30.49,27.172222,23.011111,32.844444,0.889,22.907407,78.451708
US_FL_12079,2021-07-19,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,2116,45,2,5686,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,26,-22,,17.36,10.28,32.14,11.57,41.78,25.566667,22.716667,31.322222,4.318,22.888889,85.998972
US_FL_12079,2021-07-20,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,2116,45,0,5686,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,22,-20,14.24,15.54,16.18,40.13,,37.54,25.2,23.122222,29.75,2.497667,23.061728,88.981218
US_FL_12079,2021-07-21,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,2116,45,8,5694,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,18,-18,17.07,,23.22,39.61,,47.81,25.805556,23.155556,30.533333,5.969,23.432099,88.07872
US_FL_12079,2021-07-22,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,2116,45,3,5697,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,29,-18,21.54,,10.44,27.41,11.1,50.26,27.727778,24.122222,32.633333,8.89,24.123457,81.709822
US_FL_12079,2021-07-23,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,34,0,2150,45,3,5700,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,24,-22,12.36,12.36,13.73,31.58,12.36,46.68,27.088889,23.383333,32.444444,2.032,24.061728,85.095919
US_FL_12079,2021-07-24,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,2150,45,3,5703,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,46,-21,24.1,,12.8,28.62,,54.22,26.138889,22.072222,32.561111,7.958667,22.493827,80.836217
US_FL_12079,2021-07-25,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,2150,45,21,5724,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,56,-31,20.17,,17.29,27.37,16.57,48.26,26.733333,20.938889,32.555556,0.0,20.888889,71.52511
US_FL_12079,2021-07-26,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,2150,45,0,5724,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,42,-18,,,,39.19,12.64,44.88,27.355556,21.788889,32.844444,0.0,22.160494,74.578176
US_FL_12079,2021-07-27,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,2150,45,5,5729,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,26,-19,23.15,12.86,14.15,34.09,12.22,48.88,27.616667,23.844444,32.211111,0.145143,24.37037,83.331855
US_FL_12079,2021-07-28,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,2150,45,10,5739,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,19,-18,14.76,13.41,12.74,28.17,,48.96,26.455556,23.222222,32.294444,7.62,23.240741,83.009615
US_FL_12079,2021-07-29,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,2150,45,5,5744,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,33,-18,23.48,20.94,13.96,29.19,,55.2,26.894444,22.833333,33.333333,1.778,23.0,79.760673
US_FL_12079,2021-07-30,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,85,0,2235,45,7,5751,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,30,-24,13.9,20.52,,32.43,11.91,39.72,28.211111,23.583333,33.922222,0.635,24.17284,79.208824
US_FL_12079,2021-07-31,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,2235,45,3,5754,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,58,-18,16.33,12.78,10.65,31.95,16.33,36.21,29.222222,25.105556,33.983333,0.0254,24.790123,77.718225
US_FL_12079,2021-08-01,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,2235,45,5,5759,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,43,-29,16.14,14.67,13.2,25.67,11.74,49.88,27.488889,23.355556,33.5,6.858,23.469136,79.600006
US_FL_12079,2021-08-02,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,2235,45,3,5762,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,23,-19,10.0,20.62,,44.37,11.87,46.87,26.838889,23.372222,33.411111,5.588,23.469136,83.00681
US_FL_12079,2021-08-03,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,2235,45,2,5764,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,22,-20,,21.81,11.9,34.37,11.9,35.03,25.133333,22.794444,30.866667,39.497,22.82716,88.049044
