location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_TX_48055,2020-06-24,ChIJ-zyRzgNRQ4YRh6l-eDM-Wkw,Q26591,geoId/48055,US,United States of America,TX,Texas,48055,Caldwell County,US,USA,2,11,0,286,1,,,42328,21278,21050,5248,6290,6284,5479,5186,5382,4579,2488,1392,92017,29.84,-97.61,1418,77.9,-9,-2,,2,-33,12,4.88,6.15,3.6,14.84,8.69,5.51,4.88,4.03,16.75,,11.87,3.82,,9.12,4.45,6.57,8.27,2.97,6.15,4.45,6.15,33.92,9.54,11.24,2.97,4.45,,40.92,4.66,8.06,5.94,5.09,,25.966667,22.116667,31.311111,11.1506,,20.588889,72.598793
US_TX_48055,2020-06-25,ChIJ-zyRzgNRQ4YRh6l-eDM-Wkw,Q26591,geoId/48055,US,United States of America,TX,Texas,48055,Caldwell County,US,USA,2,0,0,286,1,,,42328,21278,21050,5248,6290,6284,5479,5186,5382,4579,2488,1392,92017,29.84,-97.61,1418,77.9,-9,8,,6,-35,11,4.24,7.85,3.18,14.21,7.0,4.46,4.24,4.67,16.34,4.24,10.39,4.67,7.85,9.12,4.03,4.88,6.79,3.82,4.46,4.88,6.37,28.22,6.37,8.7,,3.39,3.82,37.76,4.88,9.97,6.15,3.18,2.97,26.477778,21.5,33.216667,0.1524,,21.416667,74.173828
US_TX_48055,2020-06-26,ChIJ-zyRzgNRQ4YRh6l-eDM-Wkw,Q26591,geoId/48055,US,United States of America,TX,Texas,48055,Caldwell County,US,USA,2,11,0,297,1,,,42328,21278,21050,5248,6290,6284,5479,5186,5382,4579,2488,1392,92017,29.84,-97.61,1418,77.9,-18,-2,,3,-35,14,4.02,10.79,,17.35,7.4,5.29,,5.08,11.85,4.44,12.06,3.6,3.6,7.4,4.23,,6.56,4.02,,4.23,6.56,29.62,5.5,9.31,,3.81,3.81,35.96,,5.71,6.56,5.29,4.23,24.938889,21.711111,29.966667,0.4826,,21.922222,83.553925
US_TX_48055,2020-06-27,ChIJ-zyRzgNRQ4YRh6l-eDM-Wkw,Q26591,geoId/48055,US,United States of America,TX,Texas,48055,Caldwell County,US,USA,2,6,0,303,1,,,42328,21278,21050,5248,6290,6284,5479,5186,5382,4579,2488,1392,92017,29.84,-97.61,1418,77.9,-16,-10,,-4,-17,,5.38,7.4,,14.35,5.16,4.93,4.71,4.04,14.13,,16.37,4.49,4.71,,4.04,3.59,5.61,4.04,,6.06,5.16,28.71,3.81,6.95,,10.77,5.38,37.23,3.59,4.71,4.93,3.14,6.5,27.216667,23.288889,33.266667,8.2804,,22.5,75.708754
US_TX_48055,2020-06-28,ChIJ-zyRzgNRQ4YRh6l-eDM-Wkw,Q26591,geoId/48055,US,United States of America,TX,Texas,48055,Caldwell County,US,USA,2,4,1,307,2,,,42328,21278,21050,5248,6290,6284,5479,5186,5382,4579,2488,1392,92017,29.84,-97.61,1418,77.9,-22,-3,,3,-20,,4.32,8.2,4.53,15.11,6.47,3.88,4.53,3.02,12.3,4.32,9.28,3.67,3.88,9.28,4.53,5.18,6.26,3.02,,3.45,4.96,25.68,4.32,7.77,,3.24,5.83,37.12,3.67,6.26,4.96,3.88,5.61,27.9,25.455556,31.661111,0.0254,,23.372222,76.534674
US_TX_48055,2020-06-29,ChIJ-zyRzgNRQ4YRh6l-eDM-Wkw,Q26591,geoId/48055,US,United States of America,TX,Texas,48055,Caldwell County,US,USA,2,25,0,332,2,,,42328,21278,21050,5248,6290,6284,5479,5186,5382,4579,2488,1392,92017,29.84,-97.61,1418,77.9,-20,-5,,1,-33,10,5.22,10.22,3.96,19.41,9.18,4.59,6.68,5.22,15.44,3.76,9.81,,4.17,9.6,5.63,4.17,6.89,4.8,3.76,5.63,6.26,36.93,5.63,12.73,,5.84,4.38,38.18,7.09,9.39,4.8,5.42,3.34,28.211111,25.072222,32.755556,5.6642,,23.461111,75.538176
US_TX_48055,2020-06-30,ChIJ-zyRzgNRQ4YRh6l-eDM-Wkw,Q26591,geoId/48055,US,United States of America,TX,Texas,48055,Caldwell County,US,USA,2,4,0,336,2,,,42328,21278,21050,5248,6290,6284,5479,5186,5382,4579,2488,1392,92017,29.84,-97.61,1418,77.9,-8,-7,,7,-35,11,5.82,11.63,,12.46,7.48,2.91,3.32,,13.09,4.78,7.89,3.95,4.78,9.55,4.78,4.36,7.27,3.53,,5.4,6.65,27.0,4.78,12.88,3.95,3.74,4.57,34.06,4.99,8.31,4.57,7.27,,29.122222,26.366667,34.272222,0.0,,23.683333,72.620119
US_TX_48055,2020-07-01,ChIJ-zyRzgNRQ4YRh6l-eDM-Wkw,Q26591,geoId/48055,US,United States of America,TX,Texas,48055,Caldwell County,US,USA,2,10,0,346,2,,,42328,21278,21050,5248,6290,6284,5479,5186,5382,4579,2488,1392,92017,29.84,-97.61,1418,77.9,-7,0,,1,-34,12,4.83,7.99,3.57,16.18,5.67,5.25,6.3,3.36,12.61,4.2,7.57,3.99,3.99,9.25,5.04,5.88,6.93,3.99,3.15,5.04,5.88,27.74,5.04,10.09,4.83,4.83,5.88,40.35,3.15,8.41,7.14,4.41,3.57,29.594444,26.327778,34.905556,0.0,,23.711111,70.794568
US_TX_48055,2020-07-02,ChIJ-zyRzgNRQ4YRh6l-eDM-Wkw,Q26591,geoId/48055,US,United States of America,TX,Texas,48055,Caldwell County,US,USA,2,31,0,377,2,,,42328,21278,21050,5248,6290,6284,5479,5186,5382,4579,2488,1392,92017,29.84,-97.61,1418,77.9,-4,18,,16,-38,12,3.65,10.31,4.08,14.61,9.67,7.3,7.73,3.87,11.81,3.87,5.16,,5.8,8.81,4.72,5.16,7.95,3.65,4.94,4.72,9.02,29.86,6.01,11.38,3.44,4.72,3.44,32.22,3.22,8.59,6.01,5.16,3.87,30.222222,25.65,36.072222,0.0,,23.205556,66.276284
US_TX_48055,2020-07-03,ChIJ-zyRzgNRQ4YRh6l-eDM-Wkw,Q26591,geoId/48055,US,United States of America,TX,Texas,48055,Caldwell County,US,USA,2,6,0,383,2,,,42328,21278,21050,5248,6290,6284,5479,5186,5382,4579,2488,1392,92017,29.84,-97.61,1418,77.9,-3,6,,-4,-53,16,5.89,7.2,4.36,11.78,8.94,5.45,4.36,,15.05,,7.63,3.71,,8.29,3.27,7.42,6.54,,,,7.85,26.18,6.33,6.76,,,4.58,35.34,,8.29,3.93,5.45,4.58,29.377778,24.033333,36.494444,0.0,,21.627778,63.263519
US_TX_48055,2020-07-04,ChIJ-zyRzgNRQ4YRh6l-eDM-Wkw,Q26591,geoId/48055,US,United States of America,TX,Texas,48055,Caldwell County,US,USA,2,54,0,437,2,,,42328,21278,21050,5248,6290,6284,5479,5186,5382,4579,2488,1392,92017,29.84,-97.61,1418,77.9,-21,-16,,-16,-33,,4.52,8.8,3.57,17.12,5.71,5.95,3.81,4.04,10.94,3.57,8.32,,5.71,4.28,4.76,,5.23,4.28,,4.04,6.9,24.5,4.04,11.42,,,3.57,30.44,3.57,6.9,5.0,3.57,,29.766667,23.411111,37.527778,0.0,,20.794444,58.76834
US_TX_48055,2020-07-05,ChIJ-zyRzgNRQ4YRh6l-eDM-Wkw,Q26591,geoId/48055,US,United States of America,TX,Texas,48055,Caldwell County,US,USA,2,0,0,437,2,,,42328,21278,21050,5248,6290,6284,5479,5186,5382,4579,2488,1392,92017,29.84,-97.61,1418,77.9,-24,-2,,0,-29,,,8.92,3.7,17.63,6.53,4.79,4.13,5.88,13.71,,5.88,3.05,4.57,7.83,5.88,4.57,5.88,3.05,3.92,5.88,6.09,30.25,5.0,13.49,3.26,5.88,4.35,38.3,5.0,11.32,8.71,,5.0,30.05,23.583333,37.622222,0.0,,21.011111,58.675645
US_TX_48055,2020-07-06,ChIJ-zyRzgNRQ4YRh6l-eDM-Wkw,Q26591,geoId/48055,US,United States of America,TX,Texas,48055,Caldwell County,US,USA,2,23,0,460,2,,,42328,21278,21050,5248,6290,6284,5479,5186,5382,4579,2488,1392,92017,29.84,-97.61,1418,77.9,-17,-7,,9,-39,12,7.21,8.65,3.91,17.3,4.74,6.38,5.56,5.36,15.24,4.74,7.21,3.91,3.71,7.62,6.59,8.24,10.5,7.83,3.5,,8.86,28.42,5.77,15.45,,3.71,5.77,38.92,7.83,11.33,5.56,6.38,3.29,30.294444,25.522222,36.088889,0.0,,22.505556,63.246728
US_TX_48055,2020-07-07,ChIJ-zyRzgNRQ4YRh6l-eDM-Wkw,Q26591,geoId/48055,US,United States of America,TX,Texas,48055,Caldwell County,US,USA,2,34,0,494,2,,,42328,21278,21050,5248,6290,6284,5479,5186,5382,4579,2488,1392,92017,29.84,-97.61,1418,77.9,-13,-5,,-2,-37,13,5.22,8.48,,16.52,6.74,5.43,4.78,7.17,14.35,4.13,8.04,4.35,5.0,5.22,3.91,5.87,8.48,,5.65,5.43,8.48,30.87,6.74,12.39,,7.17,3.26,38.48,4.78,9.13,7.83,4.57,4.57,30.422222,26.566667,36.244444,0.0,,23.244444,65.723484
US_TX_48055,2020-07-08,ChIJ-zyRzgNRQ4YRh6l-eDM-Wkw,Q26591,geoId/48055,US,United States of America,TX,Texas,48055,Caldwell County,US,USA,2,56,1,550,3,,,42328,21278,21050,5248,6290,6284,5479,5186,5382,4579,2488,1392,92017,29.84,-97.61,1418,77.9,-16,1,,-4,-36,13,3.1,9.09,3.93,13.22,8.27,,6.82,3.72,11.78,,5.79,3.51,3.93,7.03,4.75,8.27,7.23,4.55,4.13,4.75,7.03,25.62,6.61,9.71,,,2.89,37.82,7.03,6.82,8.47,5.17,3.51,30.361111,26.088889,36.677778,0.0508,,23.022222,65.091257
US_TX_48055,2020-07-09,ChIJ-zyRzgNRQ4YRh6l-eDM-Wkw,Q26591,geoId/48055,US,United States of America,TX,Texas,48055,Caldwell County,US,USA,2,41,1,591,4,,,42328,21278,21050,5248,6290,6284,5479,5186,5382,4579,2488,1392,92017,29.84,-97.61,1418,77.9,-12,6,,4,-37,13,6.74,13.91,4.64,12.44,5.69,5.48,5.27,,10.54,4.0,6.74,4.85,4.64,8.22,5.06,4.0,6.53,3.79,,4.21,8.22,27.61,8.22,10.33,,5.48,3.16,44.26,4.85,12.44,5.27,6.11,4.64,30.783333,26.111111,37.2,0.0,,22.838889,62.766623
US_TX_48055,2020-07-10,ChIJ-zyRzgNRQ4YRh6l-eDM-Wkw,Q26591,geoId/48055,US,United States of America,TX,Texas,48055,Caldwell County,US,USA,2,24,1,615,5,,,42328,21278,21050,5248,6290,6284,5479,5186,5382,4579,2488,1392,92017,29.84,-97.61,1418,77.9,-19,-5,,0,-37,13,6.19,6.19,,12.81,7.69,4.91,5.98,3.42,9.18,,2.99,4.91,4.7,10.04,4.91,5.55,7.05,,5.77,5.77,7.9,27.34,5.34,9.82,4.7,5.77,3.42,37.59,5.98,9.18,5.34,3.84,4.7,30.783333,25.766667,38.316667,0.0,,22.961111,63.232541
US_TX_48055,2020-07-11,ChIJ-zyRzgNRQ4YRh6l-eDM-Wkw,Q26591,geoId/48055,US,United States of America,TX,Texas,48055,Caldwell County,US,USA,2,30,0,645,5,,,42328,21278,21050,5248,6290,6284,5479,5186,5382,4579,2488,1392,92017,29.84,-97.61,1418,77.9,-15,-10,,-10,-17,,4.75,11.09,,16.29,8.82,,3.62,,9.73,,4.98,4.3,4.75,7.01,4.75,4.98,9.05,,3.39,3.39,5.66,24.43,5.2,11.76,4.53,5.2,4.3,39.82,3.39,10.63,4.98,,,31.166667,24.955556,38.983333,0.0,,22.366667,59.746895
US_TX_48055,2020-07-12,ChIJ-zyRzgNRQ4YRh6l-eDM-Wkw,Q26591,geoId/48055,US,United States of America,TX,Texas,48055,Caldwell County,US,USA,2,7,0,652,5,,,42328,21278,21050,5248,6290,6284,5479,5186,5382,4579,2488,1392,92017,29.84,-97.61,1418,77.9,-17,-2,,0,-26,,3.85,10.69,,14.32,9.41,8.55,4.06,2.99,9.84,,5.13,2.99,3.63,8.77,4.06,2.99,7.91,3.85,3.85,4.7,6.2,28.01,7.48,11.12,,4.7,,39.98,6.63,10.05,5.56,3.85,2.99,31.161111,25.066667,39.177778,0.0,,22.0,58.433903
US_TX_48055,2020-07-13,ChIJ-zyRzgNRQ4YRh6l-eDM-Wkw,Q26591,geoId/48055,US,United States of America,TX,Texas,48055,Caldwell County,US,USA,2,26,0,678,5,,,42328,21278,21050,5248,6290,6284,5479,5186,5382,4579,2488,1392,92017,29.84,-97.61,1418,77.9,-18,-5,,4,-35,10,5.55,7.82,3.7,12.96,8.23,5.97,4.53,4.12,10.49,3.5,5.35,5.35,3.5,9.46,4.12,,7.41,3.29,4.53,,6.38,25.1,4.53,8.02,4.12,3.5,5.76,35.59,4.94,7.82,5.76,8.02,4.94,32.322222,24.733333,40.827778,0.0,,20.322222,49.414885
US_TX_48055,2020-07-14,ChIJ-zyRzgNRQ4YRh6l-eDM-Wkw,Q26591,geoId/48055,US,United States of America,TX,Texas,48055,Caldwell County,US,USA,2,47,0,725,5,,,42328,21278,21050,5248,6290,6284,5479,5186,5382,4579,2488,1392,92017,29.84,-97.61,1418,77.9,-13,-1,,-3,-37,12,4.59,9.61,,14.41,7.52,4.59,4.38,5.01,13.78,3.13,6.26,3.34,,9.4,4.8,6.47,5.01,5.01,,7.1,7.31,24.43,5.43,7.73,4.18,3.76,5.64,36.34,4.8,3.34,3.34,5.01,3.97,31.622222,24.794444,39.972222,0.0,,20.538889,52.086286
US_TX_48055,2020-07-15,ChIJ-zyRzgNRQ4YRh6l-eDM-Wkw,Q26591,geoId/48055,US,United States of America,TX,Texas,48055,Caldwell County,US,USA,2,39,0,764,5,,,42328,21278,21050,5248,6290,6284,5479,5186,5382,4579,2488,1392,92017,29.84,-97.61,1418,77.9,-13,2,,6,-34,11,3.95,6.45,,17.89,3.95,5.62,7.91,3.33,13.73,4.16,5.62,3.12,4.16,11.03,4.79,7.28,7.07,2.91,3.75,3.75,7.28,24.55,4.16,9.15,4.58,4.79,3.33,39.32,3.33,8.11,4.99,3.95,3.95,31.088889,25.705556,38.516667,0.0,,21.55,57.014725
US_TX_48055,2020-07-16,ChIJ-zyRzgNRQ4YRh6l-eDM-Wkw,Q26591,geoId/48055,US,United States of America,TX,Texas,48055,Caldwell County,US,USA,2,8,0,772,5,,,42328,21278,21050,5248,6290,6284,5479,5186,5382,4579,2488,1392,92017,29.84,-97.61,1418,77.9,-15,0,,2,-36,11,6.02,11.01,,13.29,9.14,5.4,3.74,6.02,9.55,3.53,6.23,4.57,6.02,8.72,3.32,5.19,7.68,,4.15,5.82,8.1,25.13,8.1,9.76,6.02,4.78,4.36,38.01,6.02,8.31,6.44,5.61,6.02,30.744444,24.661111,38.077778,0.0,,21.155556,56.770993
US_TX_48055,2020-07-17,ChIJ-zyRzgNRQ4YRh6l-eDM-Wkw,Q26591,geoId/48055,US,United States of America,TX,Texas,48055,Caldwell County,US,USA,2,64,0,836,5,,,42328,21278,21050,5248,6290,6284,5479,5186,5382,4579,2488,1392,92017,29.84,-97.61,1418,77.9,-22,-4,,-4,-36,13,6.22,7.08,4.72,15.02,6.44,4.72,6.65,5.79,9.44,,5.15,4.29,4.08,11.37,,4.72,7.08,4.72,,5.58,9.44,23.82,3.65,10.08,4.93,5.36,3.65,37.33,3.65,7.94,3.43,4.72,4.72,30.75,24.316667,37.95679,0.0,,21.966667,59.70688
US_TX_48055,2020-07-18,ChIJ-zyRzgNRQ4YRh6l-eDM-Wkw,Q26591,geoId/48055,US,United States of America,TX,Texas,48055,Caldwell County,US,USA,2,0,0,836,5,,,42328,21278,21050,5248,6290,6284,5479,5186,5382,4579,2488,1392,92017,29.84,-97.61,1418,77.9,-14,-5,,-6,-19,,4.94,6.06,6.06,12.57,7.18,4.94,4.26,4.26,9.88,,5.16,,5.16,8.3,4.26,4.26,6.06,3.59,4.49,4.49,6.73,22.45,4.94,8.53,3.14,,,37.71,3.59,8.98,6.73,5.84,3.37,28.633333,22.794444,36.161111,0.0,,20.916667,63.178296
US_TX_48055,2020-07-19,ChIJ-zyRzgNRQ4YRh6l-eDM-Wkw,Q26591,geoId/48055,US,United States of America,TX,Texas,48055,Caldwell County,US,USA,2,0,2,836,7,,,42328,21278,21050,5248,6290,6284,5479,5186,5382,4579,2488,1392,92017,29.84,-97.61,1418,77.9,-15,1,,12,-24,,5.84,10.39,,13.64,4.76,5.84,8.22,,8.44,3.46,7.36,4.11,,8.22,3.03,3.46,4.11,5.41,5.2,5.2,8.87,27.27,5.41,10.17,,3.46,3.68,44.37,4.11,11.26,4.76,3.46,3.03,29.7,22.65,36.866667,0.0,,20.75,58.800167
US_TX_48055,2020-07-20,ChIJ-zyRzgNRQ4YRh6l-eDM-Wkw,Q26591,geoId/48055,US,United States of America,TX,Texas,48055,Caldwell County,US,USA,2,5,0,841,7,,,42328,21278,21050,5248,6290,6284,5479,5186,5382,4579,2488,1392,92017,29.84,-97.61,1418,77.9,-21,-9,,4,-35,11,3.13,10.0,4.17,13.13,5.83,5.0,5.63,4.79,10.84,5.63,7.29,3.13,,7.71,4.79,3.54,5.21,4.17,4.17,5.21,6.67,25.63,5.0,8.75,4.17,3.54,5.21,38.34,2.92,6.88,4.79,5.63,4.79,29.677778,23.144444,36.883333,0.0508,,21.416667,61.359245
US_TX_48055,2020-07-21,ChIJ-zyRzgNRQ4YRh6l-eDM-Wkw,Q26591,geoId/48055,US,United States of America,TX,Texas,48055,Caldwell County,US,USA,2,29,0,870,7,,,42328,21278,21050,5248,6290,6284,5479,5186,5382,4579,2488,1392,92017,29.84,-97.61,1418,77.9,-15,-6,,-2,-34,12,3.37,7.58,4.63,10.95,8.21,5.26,5.68,4.84,9.47,3.79,6.32,,2.95,7.58,3.16,4.84,,4.0,4.63,3.58,6.11,22.95,6.53,7.58,2.95,5.89,5.47,41.27,4.0,7.58,5.68,3.16,6.95,29.094444,24.388889,35.25,0.0,,22.1,66.202568
US_TX_48055,2020-07-22,ChIJ-zyRzgNRQ4YRh6l-eDM-Wkw,Q26591,geoId/48055,US,United States of America,TX,Texas,48055,Caldwell County,US,USA,2,34,0,904,7,,,42328,21278,21050,5248,6290,6284,5479,5186,5382,4579,2488,1392,92017,29.84,-97.61,1418,77.9,-15,-2,,-4,-32,11,,6.67,,13.98,6.45,4.09,6.02,,7.74,3.66,5.81,3.23,6.02,11.61,5.16,4.3,4.09,3.87,3.01,3.23,5.81,23.01,5.59,8.39,5.81,5.16,5.16,38.93,4.3,4.95,,,3.01,29.783333,24.933333,36.161111,0.0254,,22.638889,65.77697
US_TX_48055,2020-07-23,ChIJ-zyRzgNRQ4YRh6l-eDM-Wkw,Q26591,geoId/48055,US,United States of America,TX,Texas,48055,Caldwell County,US,USA,2,37,0,941,7,,,42328,21278,21050,5248,6290,6284,5479,5186,5382,4579,2488,1392,92017,29.84,-97.61,1418,77.9,-12,6,,6,-34,12,4.9,7.88,3.19,13.2,5.32,6.6,5.32,,9.16,3.19,8.09,5.54,5.32,10.43,5.32,6.81,5.54,6.6,4.9,4.05,7.88,27.89,6.81,5.96,5.32,,6.39,39.6,3.41,7.88,3.62,3.41,4.47,30.211111,24.033333,37.705556,0.0508,,22.088889,61.995922
US_TX_48055,2020-07-24,ChIJ-zyRzgNRQ4YRh6l-eDM-Wkw,Q26591,geoId/48055,US,United States of America,TX,Texas,48055,Caldwell County,US,USA,2,24,0,965,7,,,42328,21278,21050,5248,6290,6284,5479,5186,5382,4579,2488,1392,92017,29.84,-97.61,1418,77.9,-16,-10,,5,-35,12,4.06,8.34,5.56,11.55,10.27,4.28,3.21,4.06,9.2,3.63,7.27,3.63,5.35,9.84,4.92,,5.77,5.99,4.71,2.99,5.77,22.45,4.71,10.05,6.42,4.71,7.06,33.57,6.42,6.42,7.06,5.56,5.56,31.105556,25.072222,37.261111,0.0,,21.216667,55.844217
US_TX_48055,2020-07-25,ChIJ-zyRzgNRQ4YRh6l-eDM-Wkw,Q26591,geoId/48055,US,United States of America,TX,Texas,48055,Caldwell County,US,USA,2,28,0,993,7,,,42328,21278,21050,5248,6290,6284,5479,5186,5382,4579,2488,1392,92017,29.84,-97.61,1418,77.9,-19,-20,,-15,-19,,6.15,4.83,3.29,8.35,9.45,4.83,6.15,,9.89,3.52,6.15,4.61,,8.57,4.61,3.96,3.73,5.71,3.96,3.96,6.37,25.48,7.47,6.59,3.73,3.96,4.83,36.25,5.27,5.93,4.61,3.52,3.73,28.411111,24.15,34.788889,0.0,,22.677778,71.31611
US_TX_48055,2020-07-26,ChIJ-zyRzgNRQ4YRh6l-eDM-Wkw,Q26591,geoId/48055,US,United States of America,TX,Texas,48055,Caldwell County,US,USA,2,4,0,997,7,,,42328,21278,21050,5248,6290,6284,5479,5186,5382,4579,2488,1392,92017,29.84,-97.61,1418,77.9,-20,-7,,-5,-22,,4.33,11.7,5.42,11.7,7.37,4.98,4.12,3.47,8.88,4.77,7.58,,3.03,8.23,6.93,4.98,3.9,,4.77,6.5,7.15,20.8,5.42,9.97,,5.85,6.28,39.22,3.25,6.72,4.98,3.68,6.28,26.666667,23.577778,33.611111,4.7752,,22.977778,80.509155
US_TX_48055,2020-07-27,ChIJ-zyRzgNRQ4YRh6l-eDM-Wkw,Q26591,geoId/48055,US,United States of America,TX,Texas,48055,Caldwell County,US,USA,2,2,12,999,19,,,42328,21278,21050,5248,6290,6284,5479,5186,5382,4579,2488,1392,92017,29.84,-97.61,1418,77.9,-20,-10,,0,-35,10,5.27,9.49,4.22,13.28,5.9,9.7,7.59,3.58,8.43,8.43,5.69,6.32,,11.17,6.32,4.85,5.48,2.95,3.37,5.48,7.59,23.82,4.22,9.49,4.85,5.9,4.22,40.26,5.27,9.91,6.75,5.06,5.69,27.727778,23.583333,35.655556,3.2004,,22.883333,75.139656
US_TX_48055,2020-07-28,ChIJ-zyRzgNRQ4YRh6l-eDM-Wkw,Q26591,geoId/48055,US,United States of America,TX,Texas,48055,Caldwell County,US,USA,2,44,0,1043,19,,,42328,21278,21050,5248,6290,6284,5479,5186,5382,4579,2488,1392,92017,29.84,-97.61,1418,77.9,-13,-10,,1,-35,11,7.0,8.05,2.97,12.51,7.84,18.44,5.72,3.6,8.69,,7.21,3.6,2.97,11.02,,4.66,3.82,,3.18,5.09,7.0,26.5,5.09,8.27,3.39,4.88,5.3,37.95,3.82,6.78,4.66,5.72,7.21,28.622222,23.783333,36.238889,0.0762,,22.627778,70.360089
US_TX_48055,2020-07-29,ChIJ-zyRzgNRQ4YRh6l-eDM-Wkw,Q26591,geoId/48055,US,United States of America,TX,Texas,48055,Caldwell County,US,USA,2,10,3,1053,22,,,42328,21278,21050,5248,6290,6284,5479,5186,5382,4579,2488,1392,92017,29.84,-97.61,1418,77.9,-19,-3,,2,-33,11,5.29,9.09,4.02,11.42,7.4,10.15,5.71,4.65,7.82,3.59,4.65,4.02,4.23,8.67,4.44,4.02,6.13,,5.07,5.71,8.67,21.56,3.38,9.51,4.44,3.17,4.44,37.42,3.81,8.46,,4.65,3.17,27.377778,22.916667,35.633333,1.1176,,22.605556,75.48905
US_TX_48055,2020-07-30,ChIJ-zyRzgNRQ4YRh6l-eDM-Wkw,Q26591,geoId/48055,US,United States of America,TX,Texas,48055,Caldwell County,US,USA,2,3,0,1056,22,,,42328,21278,21050,5248,6290,6284,5479,5186,5382,4579,2488,1392,92017,29.84,-97.61,1418,77.9,-15,3,,13,-35,10,5.49,6.97,,16.89,6.33,9.71,5.7,4.01,7.18,5.49,6.33,6.12,5.49,9.29,4.86,5.7,,,3.59,3.8,9.08,23.65,4.65,4.43,5.49,3.38,5.91,37.38,,6.12,2.96,4.65,6.55,28.066667,23.833333,35.416667,0.2286,,22.366667,71.959131
US_TX_48055,2020-07-31,ChIJ-zyRzgNRQ4YRh6l-eDM-Wkw,Q26591,geoId/48055,US,United States of America,TX,Texas,48055,Caldwell County,US,USA,2,8,1,1064,23,,,42328,21278,21050,5248,6290,6284,5479,5186,5382,4579,2488,1392,92017,29.84,-97.61,1418,77.9,-16,-2,,7,-35,12,4.11,8.0,5.62,12.98,,5.41,4.97,3.68,6.71,4.97,5.41,3.46,4.97,10.82,3.25,5.62,3.89,5.62,4.54,3.03,6.92,22.93,5.62,6.49,3.68,5.19,5.19,30.5,3.68,7.79,5.84,4.76,5.19,29.375,24.375,37.1875,0.0,,22.423611,66.310558
US_TX_48055,2020-08-01,ChIJ-zyRzgNRQ4YRh6l-eDM-Wkw,Q26591,geoId/48055,US,United States of America,TX,Texas,48055,Caldwell County,US,USA,2,6,0,1070,23,,,42328,21278,21050,5248,6290,6284,5479,5186,5382,4579,2488,1392,92017,29.84,-97.61,1418,77.9,-13,-7,,10,-16,,3.17,8.61,3.4,12.01,6.8,7.25,4.53,7.7,5.67,,3.4,3.63,,15.63,3.85,6.12,,5.21,3.63,3.85,5.67,21.07,4.08,9.52,,3.63,,33.99,,6.57,4.53,,3.17,28.194444,23.305556,36.161111,4.8006,,21.422222,66.866487
US_TX_48055,2020-08-02,ChIJ-zyRzgNRQ4YRh6l-eDM-Wkw,Q26591,geoId/48055,US,United States of America,TX,Texas,48055,Caldwell County,US,USA,2,1,0,1071,23,,,42328,21278,21050,5248,6290,6284,5479,5186,5382,4579,2488,1392,92017,29.84,-97.61,1418,77.9,-11,2,,23,-23,,4.35,7.61,3.26,13.7,9.13,6.53,6.74,6.96,6.74,4.35,5.66,,4.79,16.09,3.92,5.0,3.26,4.13,3.7,5.22,5.0,22.62,6.74,9.35,4.57,5.0,3.04,32.19,4.13,7.61,5.66,3.04,,28.8,21.866667,36.916667,1.27,,20.527778,61.318097
US_TX_48055,2020-08-03,ChIJ-zyRzgNRQ4YRh6l-eDM-Wkw,Q26591,geoId/48055,US,United States of America,TX,Texas,48055,Caldwell County,US,USA,2,0,0,1071,23,,,42328,21278,21050,5248,6290,6284,5479,5186,5382,4579,2488,1392,92017,29.84,-97.61,1418,77.9,-16,-5,,19,-35,9,4.73,6.17,,13.17,9.05,6.79,6.58,5.35,7.82,,4.53,3.29,5.14,10.7,4.73,6.38,4.11,4.73,3.09,4.73,7.82,24.27,10.08,7.2,4.73,4.11,6.58,40.32,3.7,6.79,5.97,2.88,5.14,28.277778,21.327778,38.038889,0.3302,,19.783333,60.181823
