location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_TX_48015,2021-03-06,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,12,0,1873,31,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,1,10,-2,,,6.22,10.6,8.78,6.22,6.22,9.14,5.12,5.48,,,,6.22,20.84,,6.22,6.58,36.2,,6.95,16.072222,10.472222,23.4,0.0,8.288889,60.014419
US_TX_48015,2021-03-07,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,14,0,1887,31,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-1,,1,,7.44,8.5,10.98,10.63,6.02,,7.44,6.73,7.08,6.38,,6.38,12.4,19.83,9.92,4.96,,42.5,4.96,7.44,13.088889,4.922222,20.461111,0.0,2.022222,47.382645
US_TX_48015,2021-03-08,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,0,0,1887,31,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-4,3,-16,3,4.6,5.42,12.18,5.68,4.87,5.42,5.96,6.23,7.85,5.14,,,9.47,19.76,5.42,6.77,4.33,38.17,6.5,,13.472222,4.422222,22.866667,0.0,5.111111,57.180441
US_TX_48015,2021-03-09,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,8,0,1895,31,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,1,1,-17,5,,4.31,8.89,9.43,5.93,6.74,8.35,6.2,9.7,4.31,4.04,,7.81,20.48,7.0,5.39,6.2,32.87,5.12,,18.188889,13.533333,24.538889,0.0,13.472222,74.012929
US_TX_48015,2021-03-10,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,8,1,1903,32,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,1,9,-18,6,,7.41,11.11,9.0,6.88,6.09,9.26,4.5,9.53,5.82,5.56,3.71,10.85,22.49,8.2,,6.62,31.75,6.88,3.97,19.672222,15.244444,26.405556,0.0,15.516667,77.004136
US_TX_48015,2021-03-11,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,7,0,1910,32,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,2,17,-20,5,5.43,8.41,11.4,9.23,8.96,6.51,8.41,5.43,10.04,5.7,5.16,,7.6,23.07,8.96,5.43,11.4,38.53,5.7,3.8,22.294444,20.094444,26.183333,0.056444,18.083333,77.163446
US_TX_48015,2021-03-12,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,6,0,1916,32,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-3,14,-27,7,8.9,9.86,,6.68,8.27,7.95,5.41,8.27,7.95,,,7.95,8.59,18.12,7.63,7.95,8.27,37.84,,6.04,22.916667,20.505556,28.527778,0.028222,18.688889,77.190332
US_TX_48015,2021-03-13,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,9,0,1925,32,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,4,7,-11,,5.74,5.38,11.48,,8.61,5.02,6.81,,8.25,,,5.02,8.61,21.88,,8.97,6.81,36.94,8.97,7.53,21.866667,17.861111,27.388889,0.2286,17.633333,77.000697
US_TX_48015,2021-03-14,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,9,0,1934,32,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-9,,-8,,,8.11,11.49,6.42,8.45,5.41,5.74,4.73,10.14,,,4.73,11.15,21.29,7.1,5.74,5.74,38.86,5.07,5.07,19.455556,13.433333,23.966667,0.479778,16.666667,83.980029
US_TX_48015,2021-03-15,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,1,0,1935,32,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,3,3,-34,6,4.67,12.66,12.33,7.33,8.0,8.33,9.66,,12.0,5.67,,6.0,12.66,19.33,10.0,5.33,5.0,49.65,5.67,6.0,16.333333,9.938889,26.8,4.9784,12.883333,80.615671
US_TX_48015,2021-03-16,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,3,0,1938,32,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,9,10,-33,9,,9.37,14.05,8.7,6.69,7.03,,7.03,11.38,8.7,,7.36,7.03,18.73,8.36,10.04,,44.83,5.69,6.69,21.983333,19.005556,26.866667,0.338667,19.45,85.671283
US_TX_48015,2021-03-17,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,6,1,1944,33,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,11,13,-32,7,5.99,,12.64,8.98,5.32,5.32,,,10.65,,,,8.65,17.3,5.32,6.99,5.99,40.26,,,22.383333,16.444444,26.155556,0.762,15.183333,63.893336
US_TX_48015,2021-03-18,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,1,1,1945,34,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,8,23,-34,6,5.9,9.02,11.1,10.41,,,,,12.14,5.9,,,9.02,16.65,6.24,,6.24,39.89,5.2,5.9,14.555556,8.405556,22.344444,4.2672,1.944444,42.606029
US_TX_48015,2021-03-19,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,5,0,1950,34,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,9,16,-35,7,,7.73,14.76,6.68,7.03,5.62,9.84,,9.14,,,,7.73,17.22,,8.43,,35.84,5.62,5.27,12.494444,6.111111,19.216667,0.0,3.477778,54.286744
US_TX_48015,2021-03-20,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,4,0,1954,34,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,7,12,-9,,,5.79,9.41,,5.07,6.15,7.6,,9.05,,,,,15.56,7.96,6.88,,28.6,,9.05,12.511111,4.516667,20.333333,0.0,4.661111,59.083784
US_TX_48015,2021-03-21,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,13,0,1967,34,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,13,,-10,,5.81,7.62,14.15,6.17,6.9,,6.53,,5.81,5.81,,,6.53,19.6,6.9,7.99,5.44,34.84,8.71,7.26,13.466667,5.344444,22.238889,0.0,6.6,63.240818
US_TX_48015,2021-03-22,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,5,0,1972,34,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,2,3,-19,3,6.95,7.53,12.16,7.53,4.63,4.63,8.69,,11.0,7.24,,,7.82,19.98,7.24,9.27,7.24,37.36,6.95,4.63,17.138889,12.661111,23.055556,0.0,12.777778,75.588637
US_TX_48015,2021-03-23,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,5,0,1977,34,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,8,3,-18,4,4.43,4.98,9.13,7.47,,8.85,6.92,6.64,9.68,8.3,,,7.75,25.17,4.98,,4.43,34.3,3.87,4.43,20.105556,13.927778,26.955556,7.1755,13.411111,65.485241
US_TX_48015,2021-03-24,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,5,0,1982,34,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,7,12,-19,4,4.83,10.46,9.92,8.04,7.51,4.83,5.9,4.83,,,,,8.31,24.39,6.43,4.83,4.83,30.83,5.63,4.83,17.788889,11.894444,25.0,2.322286,13.266667,74.981028
US_TX_48015,2021-03-25,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,0,0,1982,34,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,2,16,-20,4,,7.39,11.08,8.81,5.97,5.97,5.68,,7.39,,5.4,,4.83,19.89,7.67,6.82,,32.95,5.4,6.25,19.933333,15.627778,24.838889,0.197556,14.472222,70.885486
US_TX_48015,2021-03-26,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,7,0,1989,34,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,1,10,-19,4,,5.67,8.79,5.67,,4.54,7.66,,8.79,,,,11.63,17.59,8.23,3.97,4.54,36.02,5.67,5.39,17.772222,9.038889,27.916667,0.0508,9.433333,58.279412
US_TX_48015,2021-03-27,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,12,0,2001,34,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,5,9,-6,,5.5,7.7,11.0,7.33,5.87,,5.13,5.13,11.37,,,,11.37,19.06,6.6,11.73,,32.63,6.96,6.23,23.416667,20.244444,28.494444,0.28575,19.794444,80.199904
US_TX_48015,2021-03-28,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,5,0,2006,34,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,1,,-7,,,6.32,19.31,8.78,7.72,9.83,5.97,5.97,9.83,,,,5.62,21.41,5.97,11.59,,38.27,8.78,,20.011111,14.966667,26.127778,3.846286,12.516667,62.809767
US_TX_48015,2021-03-29,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,8,0,2014,34,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,1,2,-16,2,,8.39,12.02,10.9,7.83,,,,8.39,4.75,3.91,4.47,11.18,20.97,5.03,8.11,,38.86,4.19,,14.427778,5.894444,23.327778,0.381,6.077778,57.741406
US_TX_48015,2021-03-30,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,8,0,2022,34,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,8,8,-19,4,,5.99,16.61,9.26,,4.36,6.54,5.99,7.08,5.72,4.08,4.36,8.99,16.34,8.44,10.08,4.63,34.86,5.72,6.81,20.8,16.25,27.855556,0.028222,15.894444,73.652588
US_TX_48015,2021-03-31,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,12,0,2034,34,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,4,9,-19,5,3.97,5.56,12.96,8.99,4.23,6.08,5.29,4.76,8.47,3.97,,,9.79,20.9,5.82,8.99,5.03,33.6,9.26,4.5,21.744444,16.7,25.616667,0.15875,18.005556,79.58742
US_TX_48015,2021-04-01,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,1,0,2035,34,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,11,19,-19,1,5.03,5.87,8.66,5.59,4.47,5.87,7.55,8.95,7.27,6.15,,5.31,8.11,21.8,6.15,,6.99,29.91,4.19,3.91,15.294444,7.711111,21.15,0.2032,0.577778,36.896434
US_TX_48015,2021-04-02,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,1,0,2036,34,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,4,27,-47,11,,8.59,9.67,10.03,5.37,,8.95,5.37,7.16,5.01,,,10.03,21.49,6.09,5.01,,42.61,6.8,5.37,12.977778,5.405556,20.344444,0.0,1.827778,46.808558
US_TX_48015,2021-04-03,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,7,0,2043,34,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,9,28,-18,,6.48,9.35,11.51,5.4,6.84,,6.12,,7.55,5.4,,5.4,7.55,19.79,6.12,8.28,,30.58,7.92,6.12,14.516667,10.072222,19.827778,0.145143,7.933333,64.70578
US_TX_48015,2021-04-04,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,4,0,2047,34,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-14,,-28,,,6.77,12.79,5.27,6.39,6.02,6.77,,8.65,,,7.52,9.4,17.68,5.27,11.29,,36.87,9.78,,16.327778,10.977778,23.933333,0.4318,11.722222,74.387852
US_TX_48015,2021-04-05,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,3,0,2050,34,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,2,6,-28,6,5.36,9.14,17.01,9.45,7.56,4.72,10.08,5.99,6.3,6.62,,,9.77,19.53,5.36,10.71,7.25,39.06,7.88,7.88,18.744444,12.855556,25.766667,0.225778,14.572222,76.822567
US_TX_48015,2021-04-06,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,-1,0,2049,34,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,6,10,-19,4,,6.06,14.72,11.26,6.93,6.35,8.37,4.62,10.97,4.62,4.04,5.19,8.37,20.78,,8.95,7.21,39.53,6.64,7.21,22.244444,18.716667,28.561111,0.0762,17.55,74.817398
US_TX_48015,2021-04-07,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,5,0,2054,34,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,9,16,-20,3,,9.51,15.11,8.11,,5.04,8.39,4.47,12.31,4.75,5.32,5.32,9.51,22.94,5.04,8.95,6.99,35.8,9.79,7.83,23.511111,21.583333,28.183333,0.0,19.033333,76.041071
US_TX_48015,2021-04-08,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,4,0,2058,34,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,5,18,-19,3,5.79,5.79,15.16,6.89,6.34,8.54,5.79,6.06,7.72,6.06,4.41,5.79,8.54,18.19,5.79,,6.06,42.16,5.51,4.13,21.405556,13.194444,30.627778,0.620889,16.25,72.604276
US_TX_48015,2021-04-09,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,3,0,2061,34,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,2,18,-18,4,7.15,5.78,7.71,7.43,4.95,5.78,6.88,,8.53,5.78,,,12.11,15.13,7.15,6.88,,37.15,5.78,4.4,24.388889,21.283333,29.255556,0.5588,19.55,74.516173
US_TX_48015,2021-04-10,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,4,0,2065,34,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,12,22,-10,,,5.51,18.75,6.25,,6.62,11.03,6.25,,,,5.15,,26.84,7.35,6.99,6.25,38.24,12.87,5.88,22.894444,16.716667,27.605556,0.0,14.744444,60.247632
US_TX_48015,2021-04-11,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,10,0,2075,34,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,10,,-9,,,8.7,17.76,,,5.08,9.43,5.08,7.61,7.25,,,5.8,21.75,5.08,7.98,6.53,39.15,8.7,9.06,19.405556,9.411111,30.1,0.0,5.616667,40.612381
US_TX_48015,2021-04-12,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,6,0,2081,34,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,2,11,-16,2,6.45,4.77,13.47,5.61,7.86,,9.54,,8.98,7.01,5.05,,7.86,15.43,8.42,9.82,,40.97,7.01,5.89,21.405556,13.572222,29.566667,0.338667,15.266667,68.226592
US_TX_48015,2021-04-13,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,9,0,2090,34,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,6,8,-16,3,3.88,4.99,9.71,7.49,4.44,4.16,12.76,6.38,11.65,,4.44,,9.43,23.85,9.98,6.1,6.66,34.95,4.71,6.93,24.566667,21.777778,29.244444,0.2794,20.322222,77.333325
US_TX_48015,2021-04-14,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,0,0,2090,34,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,8,13,-19,4,,6.6,17.22,5.74,6.32,4.31,7.18,7.75,8.04,4.02,,5.17,6.89,19.52,6.03,9.47,6.03,39.04,9.76,6.6,23.511111,20.822222,27.372222,1.806222,20.827778,84.99827
US_TX_48015,2021-04-15,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,6,0,2096,34,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-2,18,-19,4,7.88,4.07,11.95,5.16,4.35,5.97,8.96,4.35,6.25,5.43,4.89,,8.42,20.91,5.16,8.96,6.52,32.87,4.89,5.7,19.983333,17.211111,23.211111,5.729111,17.616667,86.310992
US_TX_48015,2021-04-16,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,3,0,2099,34,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-4,10,-18,6,,,15.5,9.58,4.79,5.07,9.3,5.07,9.02,,,6.2,10.43,15.79,8.18,5.64,4.51,39.18,7.89,5.36,19.088889,17.3,22.216667,4.035778,17.555556,90.9638
US_TX_48015,2021-04-17,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,2,0,2101,34,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-2,7,-11,,8.13,9.68,17.43,5.81,6.97,7.75,11.23,,9.3,6.58,,,8.13,27.5,9.3,11.23,5.42,36.02,9.68,7.36,16.111111,12.977778,20.061111,1.128889,12.661111,80.079301
US_TX_48015,2021-04-18,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,3,0,2104,34,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,3,,-3,,5.63,11.27,15.4,9.39,6.39,,12.4,9.39,7.14,,,6.39,13.15,25.92,,12.4,7.14,37.56,10.89,5.63,13.855556,9.561111,19.75,0.282222,7.216667,64.341788
US_TX_48015,2021-04-19,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,4,0,2108,34,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-5,5,-20,3,5.47,6.69,14.29,7.6,4.26,,8.82,5.17,9.43,6.69,5.78,,5.47,24.63,5.47,7.6,,35.88,6.08,4.56,15.55,8.033333,23.416667,0.0,6.911111,56.505926
US_TX_48015,2021-04-20,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,4,0,2112,34,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,6,13,-15,5,5.18,6.62,14.11,4.9,9.51,7.2,6.91,,5.18,6.05,,4.61,9.22,17.57,5.76,5.47,,34.28,8.06,4.9,18.733333,11.055556,27.838889,0.028222,9.538889,55.20606
US_TX_48015,2021-04-21,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,2,0,2114,34,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,3,17,-15,3,4.5,5.07,15.77,5.63,4.79,4.5,5.63,4.5,7.32,4.22,6.2,,5.91,18.58,6.48,6.76,4.5,31.54,4.79,7.32,14.261111,7.15,23.238889,0.0,2.766667,45.973786
US_TX_48015,2021-04-22,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,3,0,2117,34,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,0,19,-18,4,6.44,6.71,13.71,9.79,6.16,6.44,12.87,7.0,8.67,,,5.32,7.28,19.31,6.71,8.11,5.88,35.54,4.76,5.88,15.544444,8.572222,22.216667,0.0,6.122222,53.552736
US_TX_48015,2021-04-23,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,4,0,2121,34,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-6,7,-17,7,5.14,5.41,7.58,6.5,,5.95,10.28,5.41,10.55,6.5,6.22,,8.39,18.4,6.22,6.22,8.12,31.66,6.5,,20.416667,18.188889,24.0,0.536222,18.477778,88.766611
US_TX_48015,2021-04-24,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,-1,0,2120,34,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-2,2,-8,,,5.49,15.68,6.66,,,9.02,,7.06,,,,5.88,22.74,6.66,12.54,5.88,29.4,8.23,7.45,23.3125,18.770833,28.409722,17.018,17.972222,72.226015
US_TX_48015,2021-04-25,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,1,0,2121,34,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,7,,-6,,5.99,,15.72,5.24,,5.24,9.36,5.61,12.35,8.61,5.61,,7.11,16.84,6.36,11.23,,41.92,7.49,7.11,22.716667,16.783333,28.961111,0.0,14.427778,60.239768
US_TX_48015,2021-04-26,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,5,0,2126,34,,0,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,0,10,-16,3,4.41,6.07,11.03,5.24,4.41,5.79,11.31,5.79,11.31,4.41,,,8.55,24.82,5.52,6.62,8.0,40.55,6.34,6.34,22.305556,17.116667,28.666667,0.0,16.755556,70.916097
