location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_OH_39065,2021-03-10,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,4,0,2489,59,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,-9,,-9,3,9.76,6.43,3.11,8.72,9.13,4.57,4.36,,2.91,3.32,5.4,10.17,4.36,6.02,3.11,3.32,,7.68,13.49,4.15,6.23,4.78,,6.23,31.55,3.11,,4.36,,4.36,12.45,4.45,21.066667,0.0,0.1,42.798617
US_OH_39065,2021-03-11,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,7,0,2496,59,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,-5,,-10,3,4.45,4.64,,8.51,8.71,6.39,5.03,2.9,6.0,2.71,6.58,4.84,4.06,6.19,3.48,2.9,4.06,7.74,16.06,6.19,4.84,4.45,2.9,5.22,31.54,,3.1,4.64,3.48,5.42,16.244444,10.905556,20.038889,0.0,6.744444,53.502482
US_OH_39065,2021-03-12,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,3,1,2499,60,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,-1,-25,-14,5,,6.47,3.75,7.09,7.3,5.01,,3.55,6.05,,6.05,7.51,,4.38,4.17,,2.92,7.51,16.06,4.8,4.38,5.42,4.59,6.05,30.88,2.92,3.13,4.17,6.68,3.13,8.894444,0.966667,16.894444,3.483429,1.383333,59.855185
US_OH_39065,2021-03-13,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,2,0,2501,60,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,11,,-15,,4.16,4.89,,7.83,7.34,5.38,3.43,,4.65,4.65,,7.34,6.61,4.16,,,5.14,6.61,14.93,,4.65,3.43,4.65,4.41,28.88,3.43,6.61,4.89,,,4.261111,-2.705556,12.005556,0.0,-6.538889,45.521774
US_OH_39065,2021-03-14,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,2,0,2503,60,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,2,,-11,,5.83,4.9,,8.87,8.17,6.07,3.97,5.13,4.2,3.97,4.9,7.23,4.9,,,,5.83,7.23,17.03,4.2,7.23,,,7.93,37.1,,6.53,6.53,4.2,,5.711111,-1.705556,12.844444,0.0,-5.427778,45.065304
US_OH_39065,2021-03-15,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,4,0,2507,60,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,-4,,-7,5,4.18,5.7,2.85,8.17,8.17,6.08,5.13,3.99,5.89,3.8,6.08,7.79,3.8,6.08,3.61,3.61,5.32,9.49,19.37,5.13,6.08,6.46,4.94,8.36,41.4,3.99,7.41,4.75,5.7,3.42,0.005556,-3.705556,5.477778,0.0,-9.233333,50.047606
US_OH_39065,2021-03-16,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,6,0,2513,60,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,-6,,-9,3,4.59,7.45,,8.79,8.03,6.5,4.39,2.67,7.26,4.2,3.44,8.03,3.44,4.78,4.39,4.2,6.12,5.16,15.86,7.45,4.78,7.45,7.64,9.55,34.4,2.67,4.2,4.2,5.92,3.25,4.977778,-1.383333,10.594444,0.979714,2.266667,83.140554
US_OH_39065,2021-03-17,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,8,0,2521,60,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,11,,-10,1,3.88,4.85,,4.46,7.18,5.24,4.85,6.4,5.43,3.3,,8.54,4.46,3.49,3.69,3.1,,11.64,19.4,2.72,3.3,7.57,3.49,10.48,33.57,3.88,4.66,5.04,4.08,4.27,7.522222,-0.1,17.544444,0.366889,3.788889,77.491618
US_OH_39065,2021-03-18,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,9,0,2530,60,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,-11,,-11,6,,5.66,,10.14,9.75,3.51,5.85,2.92,7.8,5.07,4.49,9.36,4.88,4.49,,3.9,2.92,6.04,18.53,4.88,4.49,7.61,3.12,7.41,30.42,4.09,6.04,4.09,4.68,3.31,7.255556,1.238889,15.633333,5.696857,5.55,89.141993
US_OH_39065,2021-03-19,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,7,0,2537,60,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,-7,-25,-11,4,,6.01,4.01,8.42,5.41,6.21,3.21,,9.22,6.41,6.41,7.42,3.01,5.21,,3.81,5.01,7.82,15.63,3.61,4.41,8.02,4.61,4.21,30.87,3.41,7.42,5.21,3.41,5.41,2.388889,-1.511111,7.755556,12.9794,-4.805556,59.270539
US_OH_39065,2021-03-20,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,1,0,2538,60,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,2,,-18,,5.56,3.79,3.54,8.6,5.56,,,,7.84,,,9.61,,,,,6.07,7.33,15.93,,5.06,,5.82,3.79,32.12,,4.3,3.79,6.83,4.05,3.622222,-3.577778,14.088889,0.0,-6.911111,46.279971
US_OH_39065,2021-03-21,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,4,0,2542,60,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,15,,-8,,5.24,7.86,5.0,9.05,6.19,4.76,5.0,,8.81,4.52,5.47,9.76,4.29,4.05,5.24,3.57,6.9,5.47,13.81,,4.29,5.0,,6.9,32.13,,,6.19,6.9,,7.962963,-2.808642,17.858025,0.0,-4.567901,41.02755
US_OH_39065,2021-03-22,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,2,0,2544,60,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,9,,-11,3,5.21,5.41,2.81,7.41,7.01,3.41,3.61,3.21,9.21,4.81,4.41,11.22,3.81,5.61,5.21,4.81,3.81,11.82,16.63,5.41,6.61,3.21,3.61,7.21,33.66,2.81,4.81,4.41,8.01,4.21,11.555556,0.191358,20.228395,0.0,-0.5,43.535093
US_OH_39065,2021-03-23,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,3,0,2547,60,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,0,,-10,2,4.63,7.04,5.83,9.05,10.66,4.02,4.22,6.24,8.05,5.63,5.63,13.68,7.44,4.83,4.02,6.44,3.42,10.06,20.32,6.44,6.44,2.82,7.04,7.64,34.2,3.82,5.83,3.62,10.66,5.03,12.858025,4.487654,20.438272,0.0,0.919753,44.482638
US_OH_39065,2021-03-24,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,4,0,2551,60,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,1,,-12,2,5.34,4.55,3.16,10.28,6.92,4.15,4.94,4.55,6.52,4.94,5.14,9.49,,5.14,4.74,4.94,4.74,10.48,17.59,4.15,4.74,3.76,3.95,8.3,33.41,,4.74,3.36,5.73,5.34,16.783951,9.728395,22.364198,0.036286,7.932099,55.99382
US_OH_39065,2021-03-25,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,4,0,2555,60,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,0,,-13,5,5.35,3.37,2.77,10.69,10.3,7.33,6.14,4.16,9.7,,4.55,10.3,3.76,4.36,5.74,3.76,,10.1,19.21,5.54,4.75,3.37,5.54,8.52,36.44,2.97,5.94,5.35,3.76,7.33,12.783951,4.580247,21.648148,0.084667,7.820988,71.983736
US_OH_39065,2021-03-26,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,6,2,2561,62,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,-7,-24,-21,8,4.02,5.08,4.66,11.44,6.78,4.24,6.78,,5.72,,4.45,9.53,4.87,3.6,2.96,4.24,,8.47,19.48,5.93,4.87,4.45,,6.35,32.61,,4.66,6.14,4.66,6.57,12.623457,6.438272,18.851852,6.392333,9.055556,79.178171
US_OH_39065,2021-03-27,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,3,0,2564,62,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,6,,-18,,,6.47,4.14,8.54,7.76,3.88,5.69,5.17,4.4,5.17,4.14,6.72,5.43,5.43,,,4.66,5.43,16.3,5.43,3.62,4.14,5.69,,33.11,4.66,4.92,3.88,,4.4,11.382716,3.481481,20.604938,2.0955,6.759259,73.281754
US_OH_39065,2021-03-28,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,2,0,2566,62,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,-14,,-15,,3.47,4.17,3.24,8.56,9.26,,6.02,,6.94,3.47,6.71,9.49,3.24,4.86,3.94,4.17,3.94,6.94,15.97,5.32,4.63,,5.56,5.79,34.95,,4.63,4.4,6.48,,9.820988,3.592593,18.271605,4.995333,6.253086,78.561181
US_OH_39065,2021-03-29,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,6,0,2572,62,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,8,,-12,3,4.13,5.5,3.73,7.86,10.42,6.29,4.32,,5.9,5.5,6.29,9.83,6.49,6.68,,7.67,4.32,8.65,20.64,4.52,6.49,,3.34,5.9,29.28,3.34,4.32,6.09,6.09,3.93,4.024691,-1.864198,13.351852,0.818444,-2.654321,61.860689
US_OH_39065,2021-03-30,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,3,1,2575,63,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,6,,-10,3,3.81,5.61,,10.22,8.22,3.61,4.61,5.01,7.82,5.81,7.42,12.63,4.81,3.61,3.81,3.61,6.01,7.42,21.05,6.82,4.81,5.81,4.61,5.61,37.08,4.01,5.41,3.61,5.61,3.41,11.91358,0.814815,21.882716,0.0,-0.314815,42.996081
US_OH_39065,2021-03-31,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,3,0,2578,63,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,3,,-12,3,4.42,5.22,4.02,9.04,9.04,5.02,4.62,5.43,5.83,3.21,8.24,7.84,4.62,4.82,6.43,3.42,,8.84,19.49,4.82,5.83,3.62,3.82,10.45,35.97,3.82,5.22,6.43,4.02,,10.703704,5.098765,20.5,1.608667,2.722222,57.888929
US_OH_39065,2021-04-01,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,4,0,2582,63,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,7,,-18,4,4.48,6.19,4.05,13.87,8.74,,3.63,,6.19,,,9.81,4.69,3.2,,3.84,,7.47,14.29,3.63,8.96,,,,30.71,,5.55,6.83,4.48,2.99,0.512346,-1.981481,7.024691,0.362857,-7.888889,53.425532
US_OH_39065,2021-04-02,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,4,0,2586,63,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,6,-16,-43,11,5.78,6.57,,10.25,6.04,5.26,3.94,,6.31,,3.94,8.67,,3.68,,4.21,3.68,7.36,16.82,4.21,8.15,,,,38.63,,4.21,3.94,4.99,,-0.098765,-6.487654,7.314815,0.0,-10.12963,47.056853
US_OH_39065,2021-04-03,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,3,0,2589,63,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,8,,-23,,,5.99,,6.84,7.41,,,,6.84,,,5.7,,,,,,,16.53,4.85,6.27,4.56,3.99,5.99,32.78,,6.56,4.56,,,5.32716,-4.666667,16.283951,0.0,-7.228395,40.209683
US_OH_39065,2021-04-04,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,0,0,2589,63,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,-24,,-28,,3.97,5.39,5.11,9.64,6.24,,,,5.67,4.25,,7.66,3.97,5.67,,,6.24,5.67,19.29,6.24,4.82,4.25,4.25,,32.33,4.54,4.25,4.25,3.97,,12.851852,3.166667,21.796296,0.0,-1.098765,38.211111
US_OH_39065,2021-04-05,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,1,0,2590,63,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,11,,-13,4,5.67,6.93,2.94,12.18,6.72,4.62,4.83,3.57,10.5,7.35,4.62,10.08,6.51,7.98,3.36,,4.62,7.35,21.22,5.25,6.51,,5.04,7.14,33.4,3.36,4.83,4.62,5.67,4.2,14.092593,4.697531,22.82716,0.0,2.512346,45.752604
US_OH_39065,2021-04-06,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,4,0,2594,63,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,7,,-10,1,,4.81,,14.65,4.6,5.44,5.02,3.56,6.49,5.02,2.93,11.3,4.39,,2.93,3.14,2.93,8.58,17.37,3.77,7.53,4.39,3.14,3.77,30.77,,6.7,10.88,3.56,3.98,17.462963,7.228395,25.506173,0.508,6.814815,49.739777
US_OH_39065,2021-04-07,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,5,0,2599,63,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,8,,-9,0,5.44,3.02,3.02,19.35,6.65,7.66,6.05,6.25,8.46,3.63,3.83,10.08,,5.44,4.63,6.45,3.43,8.87,20.56,8.46,8.67,,4.63,4.63,33.05,3.43,6.65,5.44,4.03,4.63,19.711111,11.161111,27.411111,0.0,8.688889,49.255141
US_OH_39065,2021-04-08,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,4,0,2603,63,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,3,,-10,3,5.98,6.18,6.38,16.15,7.58,5.98,4.39,3.99,8.37,5.38,5.58,12.96,5.78,6.18,3.79,3.39,3.99,8.97,16.35,4.98,5.98,5.38,4.19,6.98,39.08,,6.18,2.99,7.58,,18.444444,13.061111,25.544444,0.0,10.622222,60.473736
US_OH_39065,2021-04-09,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,3,0,2606,63,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,0,-25,-9,2,3.75,7.91,6.46,11.45,5.83,4.58,,4.37,4.79,3.75,4.79,9.58,6.87,,3.96,3.54,3.12,7.5,21.45,4.79,6.46,3.54,3.33,9.58,27.48,5.41,5.62,6.66,2.92,3.12,16.766667,11.572222,24.933333,4.463143,10.316667,65.903507
US_OH_39065,2021-04-10,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,4,0,2610,63,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,5,,-19,,4.88,6.16,,9.5,6.42,4.62,4.62,,8.47,9.24,6.16,5.13,4.11,4.88,6.16,4.62,6.16,7.19,20.54,5.13,7.19,,7.7,4.62,34.4,3.59,8.21,4.11,3.85,,16.855556,11.516667,24.111111,1.451429,10.466667,66.258519
US_OH_39065,2021-04-11,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,1,0,2611,63,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,-1,,-16,,3.3,,3.53,10.6,7.77,4.71,6.59,4.95,7.07,,8.01,10.13,4.71,,,,4.47,6.12,21.2,6.36,7.54,,4.24,7.54,35.33,,3.53,6.36,5.65,3.77,12.244444,9.427778,19.783333,7.946571,9.766667,85.058357
US_OH_39065,2021-04-12,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,5,0,2616,63,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,9,,-8,3,4.44,4.04,5.65,9.69,7.67,3.43,5.65,,5.65,,4.84,12.92,6.26,4.44,4.04,4.84,4.64,7.67,20.79,5.86,6.86,4.44,3.03,5.86,32.7,,7.07,5.45,4.44,6.26,11.25,8.977778,15.994444,3.701143,8.361111,82.729475
US_OH_39065,2021-04-13,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,4,0,2620,63,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,8,,-6,2,6.0,5.17,3.1,9.52,8.07,2.9,6.83,6.0,6.62,6.62,3.31,13.86,4.55,4.14,,5.17,3.93,5.38,22.96,5.58,7.24,3.1,4.14,7.24,35.17,2.9,6.41,4.14,7.65,3.1,11.772222,5.072222,17.888889,0.1016,4.183333,59.806352
US_OH_39065,2021-04-14,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,6,0,2626,63,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,4,,-9,0,6.96,7.17,4.1,5.94,5.53,6.76,4.92,6.14,7.17,3.28,5.94,13.72,6.14,5.74,3.48,5.33,3.07,11.06,19.46,6.76,6.96,2.87,4.51,8.81,32.98,4.51,6.55,5.74,8.4,,11.205556,4.966667,17.261111,0.0,1.5,51.302028
US_OH_39065,2021-04-15,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,9,0,2635,63,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,1,,-10,2,5.82,5.42,3.81,10.23,6.62,5.82,3.21,3.61,7.42,5.22,5.42,12.64,4.62,5.22,,4.82,5.22,12.84,18.06,5.02,7.62,3.61,3.81,7.42,31.5,,9.03,6.82,7.83,4.01,6.422222,2.894444,14.077778,0.0,-0.9,59.550657
US_OH_39065,2021-04-16,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,6,1,2641,64,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,-8,-23,-13,4,3.38,4.86,3.8,11.62,9.93,4.86,4.01,3.38,5.92,4.22,2.96,13.52,2.96,4.86,,3.59,,8.45,20.49,7.82,9.51,3.8,4.22,8.24,31.06,3.38,6.97,5.28,6.76,3.59,7.455556,2.061111,15.072222,0.0508,1.533333,66.254973
US_OH_39065,2021-04-17,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,1,0,2642,64,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,-1,,-19,,6.2,8.35,6.73,11.85,5.93,4.85,5.12,3.77,5.12,5.66,5.12,10.24,3.77,4.58,5.93,4.04,4.31,4.31,17.24,5.12,6.73,4.31,,5.66,36.1,,7.81,6.2,7.0,4.31,8.488889,1.294444,15.022222,0.0,2.788889,67.547165
US_OH_39065,2021-04-18,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,2,0,2644,64,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,5,,-12,,,4.25,,13.75,4.5,5.25,6.0,5.75,6.0,5.5,9.25,13.75,4.25,4.0,3.75,5.0,6.5,10.0,16.5,7.75,6.75,7.75,5.0,6.75,36.25,,4.5,8.0,9.25,3.5,9.522222,1.822222,15.955556,0.0,1.627778,58.146963
US_OH_39065,2021-04-19,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,3,0,2647,64,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,6,,-8,3,4.82,6.62,5.01,14.64,8.03,6.82,2.81,3.21,8.43,5.01,5.62,18.46,4.61,5.42,4.01,3.21,3.41,10.43,23.87,5.62,3.61,6.62,,9.03,33.1,5.42,6.02,4.41,10.63,5.01,10.9,2.644444,18.905556,0.0,1.111111,50.975155
US_OH_39065,2021-04-20,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,3,0,2650,64,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,-4,,-11,3,,6.37,3.98,10.95,3.58,5.77,6.17,4.78,9.56,4.38,3.78,12.15,3.38,4.58,,4.18,4.18,7.96,18.72,6.97,4.58,4.78,3.58,4.38,32.06,4.78,5.38,3.78,9.56,7.17,6.905556,1.611111,14.766667,0.0,0.65,64.565356
US_OH_39065,2021-04-21,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,9,0,2659,64,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,-8,,-10,5,4.4,3.4,4.2,11.0,8.8,6.6,7.4,3.6,7.4,4.4,5.6,14.59,3.6,7.4,2.8,3.0,3.4,7.4,18.79,8.6,4.6,4.2,3.2,4.0,39.38,,5.4,5.2,5.4,3.4,1.394444,-0.783333,6.427778,4.136571,-2.161111,77.415314
US_OH_39065,2021-04-22,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,4,0,2663,64,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,-4,,-11,4,3.86,8.53,,7.72,9.55,4.67,3.45,3.25,8.12,4.67,4.67,10.56,9.14,4.67,4.88,5.28,3.86,5.89,18.89,6.09,4.06,3.86,4.47,7.11,32.09,5.48,6.5,6.7,5.48,3.05,2.877778,-1.766667,9.188889,0.762,-1.938889,70.801964
