location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_ND_38025,2020-07-29,ChIJj9mZtMhlJlMRq8QOp_oub_Y,Q28503,geoId/38025,US,United States of America,ND,North Dakota,38025,Dunn County,US,USA,2,0,0,26,0,,,4274,2283,1991,607,461,557,570,450,649,563,225,192,1271255,47.36,-102.62,5393,84.8,,,-22,,,21.833333,13.895062,29.777778,0.0,14.090278,62.488085
US_ND_38025,2020-07-30,ChIJj9mZtMhlJlMRq8QOp_oub_Y,Q28503,geoId/38025,US,United States of America,ND,North Dakota,38025,Dunn County,US,USA,2,1,0,27,0,,,4274,2283,1991,607,461,557,570,450,649,563,225,192,1271255,47.36,-102.62,5393,84.8,,,-21,,57.67,23.209877,15.45679,32.666667,0.0,16.069444,64.56463
US_ND_38025,2020-07-31,ChIJj9mZtMhlJlMRq8QOp_oub_Y,Q28503,geoId/38025,US,United States of America,ND,North Dakota,38025,Dunn County,US,USA,2,1,0,28,0,,,4274,2283,1991,607,461,557,570,450,649,563,225,192,1271255,47.36,-102.62,5393,84.8,,,-15,,62.27,21.975309,15.691358,30.123457,1.608667,16.277778,69.930814
US_ND_38025,2020-08-01,ChIJj9mZtMhlJlMRq8QOp_oub_Y,Q28503,geoId/38025,US,United States of America,ND,North Dakota,38025,Dunn County,US,USA,2,1,0,29,0,,,4274,2283,1991,607,461,557,570,450,649,563,225,192,1271255,47.36,-102.62,5393,84.8,,,0,,,19.728395,12.246914,25.796296,0.423333,13.097222,66.303077
US_ND_38025,2020-08-02,ChIJj9mZtMhlJlMRq8QOp_oub_Y,Q28503,geoId/38025,US,United States of America,ND,North Dakota,38025,Dunn County,US,USA,2,0,0,29,0,,,4274,2283,1991,607,461,557,570,450,649,563,225,192,1271255,47.36,-102.62,5393,84.8,,,,,,18.203704,10.154321,24.938272,0.0,10.75,62.68395
US_ND_38025,2020-08-03,ChIJj9mZtMhlJlMRq8QOp_oub_Y,Q28503,geoId/38025,US,United States of America,ND,North Dakota,38025,Dunn County,US,USA,2,1,0,30,0,,,4274,2283,1991,607,461,557,570,450,649,563,225,192,1271255,47.36,-102.62,5393,84.8,,,-36,,,18.17284,10.32716,25.777778,0.0,10.083333,59.764055
US_ND_38025,2020-08-04,ChIJj9mZtMhlJlMRq8QOp_oub_Y,Q28503,geoId/38025,US,United States of America,ND,North Dakota,38025,Dunn County,US,USA,2,0,0,30,0,,,4274,2283,1991,607,461,557,570,450,649,563,225,192,1271255,47.36,-102.62,5393,84.8,,,-39,,,18.839506,11.604938,27.037037,0.0,11.326389,62.16375
US_ND_38025,2020-08-05,ChIJj9mZtMhlJlMRq8QOp_oub_Y,Q28503,geoId/38025,US,United States of America,ND,North Dakota,38025,Dunn County,US,USA,2,0,0,30,0,,,4274,2283,1991,607,461,557,570,450,649,563,225,192,1271255,47.36,-102.62,5393,84.8,,,-35,,52.54,20.135802,12.209877,27.246914,0.03175,14.041667,69.320478
US_ND_38025,2020-08-06,ChIJj9mZtMhlJlMRq8QOp_oub_Y,Q28503,geoId/38025,US,United States of America,ND,North Dakota,38025,Dunn County,US,USA,2,0,0,30,0,,,4274,2283,1991,607,461,557,570,450,649,563,225,192,1271255,47.36,-102.62,5393,84.8,,,-18,,76.29,20.734568,11.271605,29.895062,0.028222,12.861111,61.804337
US_ND_38025,2020-08-07,ChIJj9mZtMhlJlMRq8QOp_oub_Y,Q28503,geoId/38025,US,United States of America,ND,North Dakota,38025,Dunn County,US,USA,2,0,0,30,0,,,4274,2283,1991,607,461,557,570,450,649,563,225,192,1271255,47.36,-102.62,5393,84.8,,,1,,,24.41358,16.567901,34.061728,0.0,15.555556,58.672959
US_ND_38025,2020-08-08,ChIJj9mZtMhlJlMRq8QOp_oub_Y,Q28503,geoId/38025,US,United States of America,ND,North Dakota,38025,Dunn County,US,USA,2,0,0,30,0,,,4274,2283,1991,607,461,557,570,450,649,563,225,192,1271255,47.36,-102.62,5393,84.8,,,24,,,20.308642,10.067901,30.981481,0.3175,9.875,53.634117
US_ND_38025,2020-08-09,ChIJj9mZtMhlJlMRq8QOp_oub_Y,Q28503,geoId/38025,US,United States of America,ND,North Dakota,38025,Dunn County,US,USA,2,0,0,30,0,,,4274,2283,1991,607,461,557,570,450,649,563,225,192,1271255,47.36,-102.62,5393,84.8,,,-10,,,21.373016,15.753968,29.626984,0.580571,11.101852,52.878202
US_ND_38025,2020-08-10,ChIJj9mZtMhlJlMRq8QOp_oub_Y,Q28503,geoId/38025,US,United States of America,ND,North Dakota,38025,Dunn County,US,USA,2,0,0,30,0,,,4274,2283,1991,607,461,557,570,450,649,563,225,192,1271255,47.36,-102.62,5393,84.8,,,-27,,,17.592593,7.851852,27.771605,0.028222,3.131944,39.338371
US_ND_38025,2020-08-11,ChIJj9mZtMhlJlMRq8QOp_oub_Y,Q28503,geoId/38025,US,United States of America,ND,North Dakota,38025,Dunn County,US,USA,2,1,0,31,0,,,4274,2283,1991,607,461,557,570,450,649,563,225,192,1271255,47.36,-102.62,5393,84.8,,,-24,,61.51,21.123457,9.703704,31.290123,0.0,7.493056,42.69954
US_ND_38025,2020-08-12,ChIJj9mZtMhlJlMRq8QOp_oub_Y,Q28503,geoId/38025,US,United States of America,ND,North Dakota,38025,Dunn County,US,USA,2,0,0,31,0,,,4274,2283,1991,607,461,557,570,450,649,563,225,192,1271255,47.36,-102.62,5393,84.8,,,-24,,,22.993827,13.734568,32.401235,0.0635,13.138889,54.37113
US_ND_38025,2020-08-13,ChIJj9mZtMhlJlMRq8QOp_oub_Y,Q28503,geoId/38025,US,United States of America,ND,North Dakota,38025,Dunn County,US,USA,2,0,0,31,0,,,4274,2283,1991,607,461,557,570,450,649,563,225,192,1271255,47.36,-102.62,5393,84.8,,,-24,,,24.549383,18.790123,31.074074,0.225778,16.118056,59.834131
US_ND_38025,2020-08-14,ChIJj9mZtMhlJlMRq8QOp_oub_Y,Q28503,geoId/38025,US,United States of America,ND,North Dakota,38025,Dunn County,US,USA,2,0,0,31,0,,,4274,2283,1991,607,461,557,570,450,649,563,225,192,1271255,47.36,-102.62,5393,84.8,,,-20,,,19.185185,13.759259,28.08642,11.01725,12.368056,65.416422
US_ND_38025,2020-08-15,ChIJj9mZtMhlJlMRq8QOp_oub_Y,Q28503,geoId/38025,US,United States of America,ND,North Dakota,38025,Dunn County,US,USA,2,0,0,31,0,,,4274,2283,1991,607,461,557,570,450,649,563,225,192,1271255,47.36,-102.62,5393,84.8,,,-7,,,18.771605,10.771605,27.648148,4.148667,9.097222,54.329756
US_ND_38025,2020-08-16,ChIJj9mZtMhlJlMRq8QOp_oub_Y,Q28503,geoId/38025,US,United States of America,ND,North Dakota,38025,Dunn County,US,USA,2,1,0,32,0,,,4274,2283,1991,607,461,557,570,450,649,563,225,192,1271255,47.36,-102.62,5393,84.8,,,,,87.08,20.771605,11.802469,28.876543,0.028222,10.5,53.08335
US_ND_38025,2020-08-17,ChIJj9mZtMhlJlMRq8QOp_oub_Y,Q28503,geoId/38025,US,United States of America,ND,North Dakota,38025,Dunn County,US,USA,2,0,0,32,0,,,4274,2283,1991,607,461,557,570,450,649,563,225,192,1271255,47.36,-102.62,5393,84.8,,,,,70.76,21.839506,11.703704,32.666667,0.0,11.513889,53.764331
US_ND_38025,2020-08-18,ChIJj9mZtMhlJlMRq8QOp_oub_Y,Q28503,geoId/38025,US,United States of America,ND,North Dakota,38025,Dunn County,US,USA,2,0,0,32,0,,,4274,2283,1991,607,461,557,570,450,649,563,225,192,1271255,47.36,-102.62,5393,84.8,,,,,,25.216049,15.117284,35.395062,0.0,12.979167,47.362171
US_ND_38025,2020-08-19,ChIJj9mZtMhlJlMRq8QOp_oub_Y,Q28503,geoId/38025,US,United States of America,ND,North Dakota,38025,Dunn County,US,USA,2,1,0,33,0,,,4274,2283,1991,607,461,557,570,450,649,563,225,192,1271255,47.36,-102.62,5393,84.8,,,,,,25.802469,15.259259,35.771605,0.0,13.423611,47.463519
US_ND_38025,2020-08-20,ChIJj9mZtMhlJlMRq8QOp_oub_Y,Q28503,geoId/38025,US,United States of America,ND,North Dakota,38025,Dunn County,US,USA,2,3,0,36,0,,,4274,2283,1991,607,461,557,570,450,649,563,225,192,1271255,47.36,-102.62,5393,84.8,,,,,,26.796296,17.993827,35.141975,0.0,13.076389,43.458697
US_ND_38025,2020-08-21,ChIJj9mZtMhlJlMRq8QOp_oub_Y,Q28503,geoId/38025,US,United States of America,ND,North Dakota,38025,Dunn County,US,USA,2,1,0,37,0,,,4274,2283,1991,607,461,557,570,450,649,563,225,192,1271255,47.36,-102.62,5393,84.8,,,,,,24.623457,17.62963,33.493827,0.653143,14.354167,53.856128
US_ND_38025,2020-08-22,ChIJj9mZtMhlJlMRq8QOp_oub_Y,Q28503,geoId/38025,US,United States of America,ND,North Dakota,38025,Dunn County,US,USA,2,2,0,39,0,,,4274,2283,1991,607,461,557,570,450,649,563,225,192,1271255,47.36,-102.62,5393,84.8,,,,,,22.925926,12.314815,33.302469,0.0,11.201389,49.173432
US_ND_38025,2020-08-23,ChIJj9mZtMhlJlMRq8QOp_oub_Y,Q28503,geoId/38025,US,United States of America,ND,North Dakota,38025,Dunn County,US,USA,2,0,0,39,0,,,4274,2283,1991,607,461,557,570,450,649,563,225,192,1271255,47.36,-102.62,5393,84.8,,,,,,21.697531,15.037037,32.024691,0.145143,11.645833,54.922742
US_ND_38025,2020-08-24,ChIJj9mZtMhlJlMRq8QOp_oub_Y,Q28503,geoId/38025,US,United States of America,ND,North Dakota,38025,Dunn County,US,USA,2,1,0,40,0,,,4274,2283,1991,607,461,557,570,450,649,563,225,192,1271255,47.36,-102.62,5393,84.8,,,,,,19.660494,10.444444,30.574074,0.169333,13.104167,66.998452
US_ND_38025,2020-08-25,ChIJj9mZtMhlJlMRq8QOp_oub_Y,Q28503,geoId/38025,US,United States of America,ND,North Dakota,38025,Dunn County,US,USA,2,4,0,44,0,,,4274,2283,1991,607,461,557,570,450,649,563,225,192,1271255,47.36,-102.62,5393,84.8,,,,,57.86,23.469136,16.518519,33.08642,0.0,17.430556,69.658427
US_ND_38025,2020-08-26,ChIJj9mZtMhlJlMRq8QOp_oub_Y,Q28503,geoId/38025,US,United States of America,ND,North Dakota,38025,Dunn County,US,USA,2,2,0,46,0,,,4274,2283,1991,607,461,557,570,450,649,563,225,192,1271255,47.36,-102.62,5393,84.8,,,,,49.76,22.833333,16.339506,32.314815,0.217714,12.652778,54.581625
US_ND_38025,2020-08-27,ChIJj9mZtMhlJlMRq8QOp_oub_Y,Q28503,geoId/38025,US,United States of America,ND,North Dakota,38025,Dunn County,US,USA,2,-1,0,45,0,,,4274,2283,1991,607,461,557,570,450,649,563,225,192,1271255,47.36,-102.62,5393,84.8,,,,,,19.962963,14.425926,28.185185,0.09525,14.409722,72.384708
US_ND_38025,2020-08-28,ChIJj9mZtMhlJlMRq8QOp_oub_Y,Q28503,geoId/38025,US,United States of America,ND,North Dakota,38025,Dunn County,US,USA,2,3,0,48,0,,,4274,2283,1991,607,461,557,570,450,649,563,225,192,1271255,47.36,-102.62,5393,84.8,,,,,,17.938272,12.740741,24.851852,10.0965,12.118056,68.514513
US_ND_38025,2020-08-29,ChIJj9mZtMhlJlMRq8QOp_oub_Y,Q28503,geoId/38025,US,United States of America,ND,North Dakota,38025,Dunn County,US,USA,2,1,0,49,0,,,4274,2283,1991,607,461,557,570,450,649,563,225,192,1271255,47.36,-102.62,5393,84.8,,,,,,16.734568,7.259259,27.351852,0.028222,7.763889,56.75361
US_ND_38025,2020-08-30,ChIJj9mZtMhlJlMRq8QOp_oub_Y,Q28503,geoId/38025,US,United States of America,ND,North Dakota,38025,Dunn County,US,USA,2,0,0,49,0,,,4274,2283,1991,607,461,557,570,450,649,563,225,192,1271255,47.36,-102.62,5393,84.8,,,,,,17.08642,12.123457,26.438272,0.09525,9.722222,62.678579
US_ND_38025,2020-08-31,ChIJj9mZtMhlJlMRq8QOp_oub_Y,Q28503,geoId/38025,US,United States of America,ND,North Dakota,38025,Dunn County,US,USA,2,0,0,49,0,,,4274,2283,1991,607,461,557,570,450,649,563,225,192,1271255,47.36,-102.62,5393,84.8,,,,,,13.024691,5.012346,22.833333,0.028222,2.458333,49.230417
US_ND_38025,2020-09-01,ChIJj9mZtMhlJlMRq8QOp_oub_Y,Q28503,geoId/38025,US,United States of America,ND,North Dakota,38025,Dunn County,US,USA,2,0,0,49,0,,,4274,2283,1991,607,461,557,570,450,649,563,225,192,1271255,47.36,-102.62,5393,84.8,,,,,,16.08642,7.024691,25.037037,0.0,3.402778,43.13537
US_ND_38025,2020-09-02,ChIJj9mZtMhlJlMRq8QOp_oub_Y,Q28503,geoId/38025,US,United States of America,ND,North Dakota,38025,Dunn County,US,USA,2,2,0,51,0,,,4274,2283,1991,607,461,557,570,450,649,563,225,192,1271255,47.36,-102.62,5393,84.8,,,,,,18.314815,8.685185,30.32716,0.217714,5.208333,42.938803
US_ND_38025,2020-09-03,ChIJj9mZtMhlJlMRq8QOp_oub_Y,Q28503,geoId/38025,US,United States of America,ND,North Dakota,38025,Dunn County,US,USA,2,0,0,51,0,,,4274,2283,1991,607,461,557,570,450,649,563,225,192,1271255,47.36,-102.62,5393,84.8,,,,,,14.580247,8.061728,22.339506,0.127,5.604167,55.484463
US_ND_38025,2020-09-04,ChIJj9mZtMhlJlMRq8QOp_oub_Y,Q28503,geoId/38025,US,United States of America,ND,North Dakota,38025,Dunn County,US,USA,2,1,0,52,0,,,4274,2283,1991,607,461,557,570,450,649,563,225,192,1271255,47.36,-102.62,5393,84.8,,,,,48.27,16.055556,6.080247,24.851852,0.0,4.208333,46.296548
US_ND_38025,2020-09-05,ChIJj9mZtMhlJlMRq8QOp_oub_Y,Q28503,geoId/38025,US,United States of America,ND,North Dakota,38025,Dunn County,US,USA,2,0,0,52,0,,,4274,2283,1991,607,461,557,570,450,649,563,225,192,1271255,47.36,-102.62,5393,84.8,,,,,,17.851852,7.765432,29.277778,0.0,5.798611,46.418821
US_ND_38025,2020-09-06,ChIJj9mZtMhlJlMRq8QOp_oub_Y,Q28503,geoId/38025,US,United States of America,ND,North Dakota,38025,Dunn County,US,USA,2,0,0,52,0,,,4274,2283,1991,607,461,557,570,450,649,563,225,192,1271255,47.36,-102.62,5393,84.8,,,,,,18.006173,12.037037,26.858025,0.0,8.479167,54.729669
US_ND_38025,2020-09-07,ChIJj9mZtMhlJlMRq8QOp_oub_Y,Q28503,geoId/38025,US,United States of America,ND,North Dakota,38025,Dunn County,US,USA,2,0,0,52,0,,,4274,2283,1991,607,461,557,570,450,649,563,225,192,1271255,47.36,-102.62,5393,84.8,,,,,,9.617284,6.654321,17.685185,1.27,3.326389,64.921737
US_ND_38025,2020-09-08,ChIJj9mZtMhlJlMRq8QOp_oub_Y,Q28503,geoId/38025,US,United States of America,ND,North Dakota,38025,Dunn County,US,USA,2,0,0,52,0,,,4274,2283,1991,607,461,557,570,450,649,563,225,192,1271255,47.36,-102.62,5393,84.8,,,,,,3.888889,-1.962963,9.993827,4.769556,-3.326389,59.713194
US_ND_38025,2020-09-09,ChIJj9mZtMhlJlMRq8QOp_oub_Y,Q28503,geoId/38025,US,United States of America,ND,North Dakota,38025,Dunn County,US,USA,2,-1,0,51,0,,,4274,2283,1991,607,461,557,570,450,649,563,225,192,1271255,47.36,-102.62,5393,84.8,,,,,53.37,5.944444,-1.305556,16.1875,0.0,-3.126984,52.465469
US_ND_38025,2020-09-10,ChIJj9mZtMhlJlMRq8QOp_oub_Y,Q28503,geoId/38025,US,United States of America,ND,North Dakota,38025,Dunn County,US,USA,2,1,1,52,1,,,4274,2283,1991,607,461,557,570,450,649,563,225,192,1271255,47.36,-102.62,5393,84.8,,,,,,12.444444,2.256944,23.0,0.0,0.515873,44.100014
US_ND_38025,2020-09-11,ChIJj9mZtMhlJlMRq8QOp_oub_Y,Q28503,geoId/38025,US,United States of America,ND,North Dakota,38025,Dunn County,US,USA,2,1,0,53,1,,,4274,2283,1991,607,461,557,570,450,649,563,225,192,1271255,47.36,-102.62,5393,84.8,,,-26,,56.98,11.715278,2.881944,21.840278,0.0,3.150794,56.185726
US_ND_38025,2020-09-12,ChIJj9mZtMhlJlMRq8QOp_oub_Y,Q28503,geoId/38025,US,United States of America,ND,North Dakota,38025,Dunn County,US,USA,2,5,0,58,1,,,4274,2283,1991,607,461,557,570,450,649,563,225,192,1271255,47.36,-102.62,5393,84.8,,,-22,,,13.868056,4.0,26.291667,0.0,6.563492,62.11824
US_ND_38025,2020-09-13,ChIJj9mZtMhlJlMRq8QOp_oub_Y,Q28503,geoId/38025,US,United States of America,ND,North Dakota,38025,Dunn County,US,USA,2,0,0,58,1,,,4274,2283,1991,607,461,557,570,450,649,563,225,192,1271255,47.36,-102.62,5393,84.8,,,-35,,,13.131944,5.986111,24.666667,0.0,4.190476,55.605656
US_ND_38025,2020-09-14,ChIJj9mZtMhlJlMRq8QOp_oub_Y,Q28503,geoId/38025,US,United States of America,ND,North Dakota,38025,Dunn County,US,USA,2,2,0,60,1,,,4274,2283,1991,607,461,557,570,450,649,563,225,192,1271255,47.36,-102.62,5393,84.8,,,-36,,,12.145833,5.979167,23.291667,0.0,5.968254,66.783196
US_ND_38025,2020-09-15,ChIJj9mZtMhlJlMRq8QOp_oub_Y,Q28503,geoId/38025,US,United States of America,ND,North Dakota,38025,Dunn County,US,USA,2,-1,0,59,1,,,4274,2283,1991,607,461,557,570,450,649,563,225,192,1271255,47.36,-102.62,5393,84.8,,,-35,,,13.432099,6.858025,21.166667,0.0,8.5625,74.567323
US_ND_38025,2020-09-16,ChIJj9mZtMhlJlMRq8QOp_oub_Y,Q28503,geoId/38025,US,United States of America,ND,North Dakota,38025,Dunn County,US,USA,2,6,0,65,1,,,4274,2283,1991,607,461,557,570,450,649,563,225,192,1271255,47.36,-102.62,5393,84.8,,,-31,,,10.493827,4.024691,17.481481,0.0,4.916667,69.204584
US_ND_38025,2020-09-17,ChIJj9mZtMhlJlMRq8QOp_oub_Y,Q28503,geoId/38025,US,United States of America,ND,North Dakota,38025,Dunn County,US,USA,2,1,0,66,1,,,4274,2283,1991,607,461,557,570,450,649,563,225,192,1271255,47.36,-102.62,5393,84.8,,,-26,,,11.191358,3.969136,19.617284,0.0,4.055556,62.171321
US_ND_38025,2020-09-18,ChIJj9mZtMhlJlMRq8QOp_oub_Y,Q28503,geoId/38025,US,United States of America,ND,North Dakota,38025,Dunn County,US,USA,2,6,0,72,1,,,4274,2283,1991,607,461,557,570,450,649,563,225,192,1271255,47.36,-102.62,5393,84.8,,,-23,,61.59,12.932099,5.425926,22.777778,0.0,5.958333,63.805709
US_ND_38025,2020-09-19,ChIJj9mZtMhlJlMRq8QOp_oub_Y,Q28503,geoId/38025,US,United States of America,ND,North Dakota,38025,Dunn County,US,USA,2,4,0,76,1,,,4274,2283,1991,607,461,557,570,450,649,563,225,192,1271255,47.36,-102.62,5393,84.8,,,-34,,,14.1875,6.736111,22.965278,0.0,9.02381,71.694578
US_ND_38025,2020-09-20,ChIJj9mZtMhlJlMRq8QOp_oub_Y,Q28503,geoId/38025,US,United States of America,ND,North Dakota,38025,Dunn County,US,USA,2,0,0,76,1,,,4274,2283,1991,607,461,557,570,450,649,563,225,192,1271255,47.36,-102.62,5393,84.8,,,-42,,,18.592593,13.148148,24.222222,0.0,9.645833,56.88155
US_ND_38025,2020-09-21,ChIJj9mZtMhlJlMRq8QOp_oub_Y,Q28503,geoId/38025,US,United States of America,ND,North Dakota,38025,Dunn County,US,USA,2,3,0,79,1,,,4274,2283,1991,607,461,557,570,450,649,563,225,192,1271255,47.36,-102.62,5393,84.8,,,-36,,,17.506173,10.148148,25.734568,0.254,7.409722,51.557488
US_ND_38025,2020-09-22,ChIJj9mZtMhlJlMRq8QOp_oub_Y,Q28503,geoId/38025,US,United States of America,ND,North Dakota,38025,Dunn County,US,USA,2,7,0,86,1,,,4274,2283,1991,607,461,557,570,450,649,563,225,192,1271255,47.36,-102.62,5393,84.8,,,-48,,,17.580247,7.537037,30.08642,0.0,5.5,45.825327
US_ND_38025,2020-09-23,ChIJj9mZtMhlJlMRq8QOp_oub_Y,Q28503,geoId/38025,US,United States of America,ND,North Dakota,38025,Dunn County,US,USA,2,10,0,96,1,,,4274,2283,1991,607,461,557,570,450,649,563,225,192,1271255,47.36,-102.62,5393,84.8,,,-63,,42.99,16.530864,10.401235,27.197531,0.725714,7.756944,58.167413
US_ND_38025,2020-09-24,ChIJj9mZtMhlJlMRq8QOp_oub_Y,Q28503,geoId/38025,US,United States of America,ND,North Dakota,38025,Dunn County,US,USA,2,0,0,96,1,,,4274,2283,1991,607,461,557,570,450,649,563,225,192,1271255,47.36,-102.62,5393,84.8,,,-64,,,15.716049,6.475309,29.765432,1.128889,8.444444,63.703745
US_ND_38025,2020-09-25,ChIJj9mZtMhlJlMRq8QOp_oub_Y,Q28503,geoId/38025,US,United States of America,ND,North Dakota,38025,Dunn County,US,USA,2,4,0,100,1,,,4274,2283,1991,607,461,557,570,450,649,563,225,192,1271255,47.36,-102.62,5393,84.8,,,-58,,,18.185185,10.388889,27.37037,0.0,2.541667,35.433964
US_ND_38025,2020-09-26,ChIJj9mZtMhlJlMRq8QOp_oub_Y,Q28503,geoId/38025,US,United States of America,ND,North Dakota,38025,Dunn County,US,USA,2,1,0,101,1,,,4274,2283,1991,607,461,557,570,450,649,563,225,192,1271255,47.36,-102.62,5393,84.8,,,-62,,,15.623457,9.512346,21.154321,0.072571,2.368056,41.142137
US_ND_38025,2020-09-27,ChIJj9mZtMhlJlMRq8QOp_oub_Y,Q28503,geoId/38025,US,United States of America,ND,North Dakota,38025,Dunn County,US,USA,2,4,0,105,1,,,4274,2283,1991,607,461,557,570,450,649,563,225,192,1271255,47.36,-102.62,5393,84.8,,,-70,,,11.567901,7.95679,16.975309,1.11125,4.034722,60.435451
US_ND_38025,2020-09-28,ChIJj9mZtMhlJlMRq8QOp_oub_Y,Q28503,geoId/38025,US,United States of America,ND,North Dakota,38025,Dunn County,US,USA,2,1,0,106,1,,,4274,2283,1991,607,461,557,570,450,649,563,225,192,1271255,47.36,-102.62,5393,84.8,,,-69,,58.97,10.240741,4.679012,16.234568,0.225778,2.756944,60.166498
US_ND_38025,2020-09-29,ChIJj9mZtMhlJlMRq8QOp_oub_Y,Q28503,geoId/38025,US,United States of America,ND,North Dakota,38025,Dunn County,US,USA,2,2,0,108,1,,,4274,2283,1991,607,461,557,570,450,649,563,225,192,1271255,47.36,-102.62,5393,84.8,,,-65,,,14.006173,7.308642,21.530864,0.0,1.861111,44.161604
US_ND_38025,2020-09-30,ChIJj9mZtMhlJlMRq8QOp_oub_Y,Q28503,geoId/38025,US,United States of America,ND,North Dakota,38025,Dunn County,US,USA,2,5,0,113,1,,,4274,2283,1991,607,461,557,570,450,649,563,225,192,1271255,47.36,-102.62,5393,84.8,,,-60,,,10.709877,4.333333,18.388889,0.0,-0.513889,46.535448
US_ND_38025,2020-10-01,ChIJj9mZtMhlJlMRq8QOp_oub_Y,Q28503,geoId/38025,US,United States of America,ND,North Dakota,38025,Dunn County,US,USA,2,2,0,115,1,,,4274,2283,1991,607,461,557,570,450,649,563,225,192,1271255,47.36,-102.62,5393,84.8,,,-59,,,5.54321,-1.166667,11.438272,0.0,-0.652778,65.219182
US_ND_38025,2020-10-02,ChIJj9mZtMhlJlMRq8QOp_oub_Y,Q28503,geoId/38025,US,United States of America,ND,North Dakota,38025,Dunn County,US,USA,2,5,1,120,2,,,4274,2283,1991,607,461,557,570,450,649,563,225,192,1271255,47.36,-102.62,5393,84.8,,,-56,,,6.91358,1.709877,13.845679,0.0,-0.243056,60.362199
US_ND_38025,2020-10-03,ChIJj9mZtMhlJlMRq8QOp_oub_Y,Q28503,geoId/38025,US,United States of America,ND,North Dakota,38025,Dunn County,US,USA,2,4,1,124,3,,,4274,2283,1991,607,461,557,570,450,649,563,225,192,1271255,47.36,-102.62,5393,84.8,,,-60,,,8.358025,0.987654,14.401235,0.0,0.631944,59.215252
US_ND_38025,2020-10-04,ChIJj9mZtMhlJlMRq8QOp_oub_Y,Q28503,geoId/38025,US,United States of America,ND,North Dakota,38025,Dunn County,US,USA,2,5,0,129,3,,,4274,2283,1991,607,461,557,570,450,649,563,225,192,1271255,47.36,-102.62,5393,84.8,,,-59,,,9.006173,0.018519,23.333333,0.0,0.743056,57.237521
US_ND_38025,2020-10-05,ChIJj9mZtMhlJlMRq8QOp_oub_Y,Q28503,geoId/38025,US,United States of America,ND,North Dakota,38025,Dunn County,US,USA,2,2,0,131,3,,,4274,2283,1991,607,461,557,570,450,649,563,225,192,1271255,47.36,-102.62,5393,84.8,,,-58,,,15.561728,9.648148,21.240741,0.0,3.861111,45.944213
US_ND_38025,2020-10-06,ChIJj9mZtMhlJlMRq8QOp_oub_Y,Q28503,geoId/38025,US,United States of America,ND,North Dakota,38025,Dunn County,US,USA,2,2,0,133,3,,,4274,2283,1991,607,461,557,570,450,649,563,225,192,1271255,47.36,-102.62,5393,84.8,,,-60,,,14.067901,7.623457,22.888889,0.0,3.416667,48.986795
US_ND_38025,2020-10-07,ChIJj9mZtMhlJlMRq8QOp_oub_Y,Q28503,geoId/38025,US,United States of America,ND,North Dakota,38025,Dunn County,US,USA,2,10,0,143,3,,,4274,2283,1991,607,461,557,570,450,649,563,225,192,1271255,47.36,-102.62,5393,84.8,,,-55,,58.31,13.561728,8.092593,19.462963,0.0,0.354167,40.516926
US_ND_38025,2020-10-08,ChIJj9mZtMhlJlMRq8QOp_oub_Y,Q28503,geoId/38025,US,United States of America,ND,North Dakota,38025,Dunn County,US,USA,2,3,0,146,3,,,4274,2283,1991,607,461,557,570,450,649,563,225,192,1271255,47.36,-102.62,5393,84.8,,,-55,,,11.382716,3.111111,23.216049,0.0,0.097222,46.785623
US_ND_38025,2020-10-09,ChIJj9mZtMhlJlMRq8QOp_oub_Y,Q28503,geoId/38025,US,United States of America,ND,North Dakota,38025,Dunn County,US,USA,2,4,0,150,3,,,4274,2283,1991,607,461,557,570,450,649,563,225,192,1271255,47.36,-102.62,5393,84.8,,,-48,,52.13,13.141975,6.5,20.475309,0.0,3.444444,52.48005
US_ND_38025,2020-10-10,ChIJj9mZtMhlJlMRq8QOp_oub_Y,Q28503,geoId/38025,US,United States of America,ND,North Dakota,38025,Dunn County,US,USA,2,4,0,154,3,,,4274,2283,1991,607,461,557,570,450,649,563,225,192,1271255,47.36,-102.62,5393,84.8,,,-53,,,10.864198,2.148148,22.759259,0.0,1.944444,56.022813
US_ND_38025,2020-10-11,ChIJj9mZtMhlJlMRq8QOp_oub_Y,Q28503,geoId/38025,US,United States of America,ND,North Dakota,38025,Dunn County,US,USA,2,2,0,156,3,,,4274,2283,1991,607,461,557,570,450,649,563,225,192,1271255,47.36,-102.62,5393,84.8,,,-49,,,14.277778,9.049383,19.932099,0.072571,2.826389,46.76299
