location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_WI_55123,2021-06-15,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,1,0,2020,43,11,12816,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,6,,-30,1,,6.33,12.0,,,7.34,9.67,,6.67,7.34,,,,6.0,23.34,,12.67,7.34,31.01,12.34,6.67,20.494444,11.727778,27.8,0.0,,11.04321,54.688754
US_WI_55123,2021-06-16,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,1,0,2021,43,0,12816,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,11,,-31,-1,,5.75,9.13,4.73,9.46,5.07,,,5.75,10.82,,,,6.76,23.66,5.75,14.87,7.1,33.8,10.82,8.11,20.183333,10.894444,28.394444,0.0,,10.234568,52.712061
US_WI_55123,2021-06-17,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,0,0,2021,43,78,12894,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,11,,-32,4,4.45,4.45,11.45,6.04,,,9.23,,,7.64,5.41,4.77,,6.04,21.63,4.45,9.23,6.36,29.91,7.95,7.64,23.066667,14.961111,32.616667,1.1938,,13.882716,56.415851
US_WI_55123,2021-06-18,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,0,0,2021,43,61,12955,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,14,,-34,2,5.39,6.07,8.76,,5.05,,7.41,,,11.12,,,,5.39,20.22,5.05,6.74,,31.0,11.46,,25.160494,18.635802,31.524691,19.1135,,17.104167,60.716166
US_WI_55123,2021-06-19,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,0,0,2021,43,58,13013,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,31,,-14,,,,13.01,,,,,6.69,,5.21,5.95,,,,16.36,,17.48,,34.21,11.9,11.53,22.950617,16.993827,29.839506,8.523111,,13.798611,56.186746
US_WI_55123,2021-06-20,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,0,0,2021,43,79,13092,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,,,-29,,5.97,5.31,12.27,4.64,4.64,,6.97,,5.64,7.3,4.98,,,5.31,18.24,5.97,9.95,,30.85,9.95,9.29,18.117284,12.388889,26.45679,0.479778,,14.791667,80.843936
US_WI_55123,2021-06-21,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,0,0,2021,43,11,13103,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,10,,-34,4,,,11.9,10.57,,8.59,8.26,,5.29,7.27,,,,6.28,22.8,5.29,13.88,7.27,38.66,11.24,6.61,17.358025,14.45679,20.469136,10.216444,,10.652778,64.358204
US_WI_55123,2021-06-22,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,3,0,2024,43,4,13107,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,,,-32,3,,5.09,11.89,6.45,5.77,5.77,,,5.43,9.51,5.09,,,,23.77,6.11,11.89,7.47,27.51,7.47,7.13,14.444444,5.746914,23.524691,0.0,,6.611111,59.239085
US_WI_55123,2021-06-23,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,0,0,2024,43,10,13117,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,5,,-31,1,,5.04,9.41,,4.7,,,,7.39,10.75,4.7,,,6.38,19.15,,4.7,9.07,26.55,9.74,6.72,18.814815,11.277778,26.58642,0.0,,13.652778,71.41524
US_WI_55123,2021-06-24,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,0,0,2024,43,28,13145,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,16,,-32,2,,6.73,11.21,,,6.09,6.41,,5.12,4.8,5.45,,,7.05,19.54,5.12,7.37,5.12,34.59,8.65,6.41,24.37037,21.320988,28.901235,0.084667,,17.652778,65.882457
US_WI_55123,2021-06-25,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,0,0,2024,43,25,13170,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,12,,-33,2,,6.91,11.51,8.88,,7.56,4.93,,4.6,8.22,,,,7.23,19.07,5.26,12.5,5.26,28.94,12.5,7.56,22.45679,19.802469,27.888889,11.599333,,20.159722,85.902093
US_WI_55123,2021-06-26,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,0,0,2024,43,95,13265,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,20,,-16,,5.78,5.44,10.2,8.5,7.14,6.8,7.48,,,7.48,,,5.44,5.78,24.13,4.76,8.84,5.78,40.1,8.84,7.82,21.685185,19.901235,24.524691,6.688667,,20.3125,91.532347
US_WI_55123,2021-06-27,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,0,0,2024,43,99,13364,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,,,-23,,6.17,6.51,9.26,7.54,4.8,,6.17,,5.14,8.23,5.49,,,4.8,19.89,,9.94,5.49,31.89,12.34,11.32,21.061728,16.91358,26.5,31.834667,,17.166667,77.751165
US_WI_55123,2021-06-28,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,1,0,2025,43,47,13411,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,9,,-31,-1,5.83,6.15,11.33,6.8,5.18,5.18,5.83,,,14.57,5.83,,,10.68,19.75,7.77,10.04,5.5,33.67,7.77,7.12,22.461111,17.216667,28.133333,0.9144,,18.58642,78.578623
US_WI_55123,2021-06-29,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,0,0,2025,43,6,13417,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,3,,-31,3,4.38,6.25,10.63,8.75,6.25,,9.06,,,11.57,7.5,,,4.38,22.19,4.69,13.44,8.44,40.64,9.06,6.25,22.077778,19.083333,27.122222,8.720667,,19.907407,87.107343
US_WI_55123,2021-06-30,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,0,0,2025,43,23,13440,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,,,-31,0,,7.2,11.79,5.57,5.24,7.86,5.24,,5.89,7.2,,,,10.8,23.9,7.53,7.2,5.57,39.61,10.15,4.58,22.327778,16.4,28.877778,6.4516,,18.32716,78.213895
US_WI_55123,2021-07-01,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,0,0,2025,43,35,13475,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,16,,-31,0,,,13.21,4.95,5.62,8.59,6.94,,,11.23,5.28,,,6.28,15.85,6.61,8.26,7.27,34.68,8.92,6.61,22.516667,16.094444,28.144444,0.0254,,16.351852,67.88664
US_WI_55123,2021-07-02,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,1,0,2026,43,12,13487,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,20,,-35,1,,,9.67,8.98,8.64,,5.18,,,7.95,,,,,16.93,4.84,15.2,,31.78,11.4,7.6,20.405556,13.611111,26.644444,0.0,,13.67284,65.196498
US_WI_55123,2021-07-03,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,0,0,2026,43,51,13538,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,31,,-21,,,,12.79,5.27,,5.64,,,,9.41,,,5.27,6.77,26.71,5.27,7.9,,30.1,13.17,5.27,21.272222,13.655556,29.266667,0.0,,14.901235,67.680711
US_WI_55123,2021-07-04,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,0,0,2026,43,55,13593,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,,,-31,,,8.74,10.92,5.83,8.01,5.1,,,,9.83,,,5.46,,22.57,6.55,13.11,,37.86,10.19,8.37,23.872222,16.411111,31.55,0.0,,18.530864,72.370584
US_WI_55123,2021-07-05,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,1,0,2027,43,0,13593,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,19,,-70,10,,4.83,9.02,6.44,6.77,8.38,,,,8.7,,,,,23.84,8.7,13.53,6.12,35.12,9.02,8.7,27.516667,23.116667,32.783333,0.0,,20.574074,66.178507
US_WI_55123,2021-07-06,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,0,0,2027,43,10,13603,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,-1,,-33,4,,8.06,13.64,5.27,7.75,7.44,5.27,5.58,4.65,9.3,,,,9.61,17.98,6.2,15.5,,32.55,9.92,9.92,26.011111,19.9,31.961111,1.2954,,21.234568,75.304127
US_WI_55123,2021-07-07,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,0,0,2027,43,4,13607,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,5,,-33,4,4.31,9.23,11.69,5.85,,4.62,5.23,4.62,4.92,10.15,7.08,,,8.62,23.08,6.46,8.92,8.0,43.39,8.92,4.92,19.877778,16.638889,24.522222,7.3914,,18.320988,89.739843
US_WI_55123,2021-07-08,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,0,0,2027,43,16,13623,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,8,,-33,3,,4.84,15.8,6.77,4.51,5.48,8.71,,4.51,8.71,7.09,,,6.45,23.54,7.74,12.9,4.84,30.64,13.55,4.84,17.022222,14.616667,21.261111,11.3538,,14.259259,83.486948
US_WI_55123,2021-07-09,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,-2,0,2025,43,13,13636,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,13,,-34,3,,6.32,9.98,6.66,6.66,7.65,9.65,4.66,,7.99,,,5.99,10.32,21.96,7.99,9.98,6.32,36.61,10.98,5.99,18.444444,13.561111,23.405556,0.2794,,14.851852,79.828517
US_WI_55123,2021-07-10,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,0,0,2025,43,39,13675,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,14,,-10,,6.18,7.64,11.64,10.55,,,5.82,,,9.09,,,5.46,,17.45,5.82,16.36,8.0,35.27,11.64,6.91,19.005556,13.622222,25.316667,0.5842,,14.518519,75.673497
US_WI_55123,2021-07-11,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,0,0,2025,43,8,13683,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,,,-23,,,,13.26,4.76,,6.8,7.14,,4.76,6.12,4.76,6.12,,,26.18,4.76,14.62,,34.0,11.9,7.14,19.572222,11.55,26.966667,0.0,,12.635802,64.3267
US_WI_55123,2021-07-12,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,0,0,2025,43,6,13689,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,12,,-33,2,5.19,7.78,13.61,6.81,5.83,11.99,8.43,,,7.46,,6.16,5.19,9.72,23.02,11.67,10.05,4.86,37.28,13.94,6.16,18.972222,11.344444,25.938889,0.0,,13.91358,72.681433
US_WI_55123,2021-07-13,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,2,0,2027,43,3,13692,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,18,,-31,2,6.96,5.3,14.57,6.96,7.62,,9.27,6.62,,8.61,6.62,,,5.96,26.16,,12.59,5.63,37.09,12.25,7.29,22.083333,16.261111,28.427778,0.0254,,17.160494,74.142662
US_WI_55123,2021-07-14,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,2,0,2029,43,3,13695,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,3,,-32,5,,7.51,10.64,6.89,6.57,5.01,7.51,4.38,,11.27,7.51,,6.26,6.57,23.16,6.26,12.21,,37.87,9.08,8.14,20.322222,16.216667,26.683333,3.0988,,17.709877,85.488674
US_WI_55123,2021-07-15,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,0,0,2029,43,12,13707,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,15,,-29,2,,8.67,14.01,8.34,,5.34,5.34,,7.34,13.34,7.34,,,7.34,27.02,5.67,11.01,6.34,32.69,8.01,7.67,20.705556,17.911111,25.544444,27.9654,,17.833333,83.667539
US_WI_55123,2021-07-16,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,1,0,2030,43,12,13719,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,16,,-28,1,,,16.39,5.58,,,10.11,4.88,6.28,8.72,5.23,,,5.93,21.27,5.23,6.63,9.07,29.64,8.02,8.72,20.127778,13.627778,27.244444,0.2032,,15.845679,76.610727
US_WI_55123,2021-07-17,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,0,0,2030,43,34,13753,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,26,,-12,,,8.23,10.47,5.61,,5.24,,,6.73,5.61,5.24,,,,18.7,7.48,18.7,,36.27,12.34,8.6,20.805556,13.422222,27.911111,0.0,,15.808642,73.353264
US_WI_55123,2021-07-18,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,0,0,2030,43,6,13759,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,,,-22,,,7.12,14.95,7.83,,,6.41,4.98,,7.83,9.26,,,,29.9,7.83,14.59,,32.39,11.04,10.32,20.444444,12.466667,27.7,0.0,,15.080247,71.431217
US_WI_55123,2021-07-19,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,8,0,2038,43,8,13767,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,14,,-32,2,,13.69,20.37,8.35,6.01,6.01,6.34,5.01,,8.01,,,,5.68,26.04,5.68,8.35,,33.72,10.35,9.02,21.188889,13.7,28.45,0.0,,16.203704,73.552047
US_WI_55123,2021-07-20,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,3,0,2041,43,0,13767,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,6,,-31,3,5.33,10.67,20.0,10.0,7.0,8.33,9.0,,6.33,7.33,4.67,,5.33,7.0,26.0,8.0,14.0,,38.0,9.0,11.33,22.588889,15.816667,30.233333,0.0,,18.135802,76.654837
US_WI_55123,2021-07-21,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,1,0,2042,43,10,13777,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,7,,-28,1,,4.65,12.3,,,,7.98,,,7.65,5.32,,7.65,9.97,27.59,5.65,14.63,8.31,34.91,12.63,5.98,21.977778,18.911111,28.355556,0.0,,18.648148,81.009432
US_WI_55123,2021-07-22,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,3,0,2045,43,6,13783,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,11,,-27,1,,9.95,12.01,6.86,5.14,6.17,10.29,,4.8,5.83,,5.49,,5.14,17.84,,13.03,6.52,30.87,11.32,5.14,22.75,18.366667,29.733333,0.0,,19.141975,79.760547
US_WI_55123,2021-07-23,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,4,0,2049,43,19,13802,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,18,,-32,2,5.54,,6.93,7.97,4.85,8.32,8.32,5.2,,7.62,,5.2,4.85,7.28,24.26,6.24,12.13,7.97,37.77,9.36,,25.533333,19.066667,31.816667,0.0762,,20.314815,73.091817
US_WI_55123,2021-07-24,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,0,0,2049,43,34,13836,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,22,,-13,,8.98,10.05,12.93,8.26,7.18,,7.18,5.03,,7.9,7.54,5.03,,9.7,18.31,5.75,16.16,,32.67,8.62,6.82,26.838889,22.155556,31.272222,1.524,,21.518519,72.644676
US_WI_55123,2021-07-25,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,0,0,2049,43,8,13844,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,,,-25,,,7.93,13.11,7.59,4.83,5.52,7.24,6.21,,7.24,,,5.86,5.86,23.45,,15.18,,38.29,14.14,8.28,23.144444,14.333333,30.816667,2.2352,,15.845679,64.101939
US_WI_55123,2021-07-26,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,2,0,2051,43,4,13848,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,9,,-32,3,6.15,9.06,17.47,8.09,5.5,4.85,9.06,,,5.18,,4.85,,7.44,19.41,6.15,10.03,5.5,33.97,10.03,6.79,23.294444,14.638889,32.122222,0.0,,16.969136,68.187306
US_WI_55123,2021-07-27,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,1,0,2052,43,9,13857,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,6,,-28,3,5.59,5.59,7.76,4.35,7.14,4.35,,,,9.93,4.35,,4.97,6.52,27.94,6.83,12.11,5.9,34.15,9.31,5.28,23.077778,17.644444,30.233333,0.0254,,19.049383,78.524816
US_WI_55123,2021-07-28,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,6,0,2058,43,3,13860,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,2,,-30,3,5.32,4.38,14.39,8.45,5.63,5.01,9.39,,4.38,12.2,7.51,,,4.38,22.53,5.63,8.76,4.38,34.73,6.88,7.51,23.927778,18.533333,29.383333,11.7094,,21.438272,86.252123
US_WI_55123,2021-07-29,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,0,0,2058,43,14,13874,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,15,,-28,3,,6.19,13.04,6.85,,,6.19,4.56,8.48,7.82,4.56,6.52,6.52,,22.17,4.56,11.74,5.87,33.58,7.5,5.87,24.938889,20.127778,29.316667,21.0312,,21.253086,79.621175
US_WI_55123,2021-07-30,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,0,0,2058,43,18,13892,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,15,,-30,2,,,9.34,5.34,9.34,5.0,6.34,,,9.34,5.0,,,,19.35,9.68,6.67,5.67,39.04,7.01,5.34,19.583333,15.727778,24.433333,2.3368,,16.179012,80.855817
US_WI_55123,2021-07-31,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,0,0,2058,43,25,13917,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,41,,-13,,,,12.81,7.48,,4.98,,,,9.61,6.41,,4.98,8.19,21.36,,8.19,5.34,29.9,8.54,7.12,19.216667,14.261111,25.894444,0.7366,,16.401235,84.13856
US_WI_55123,2021-08-01,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,0,0,2058,43,10,13927,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,,,-26,,,4.62,14.85,,,,7.59,,4.95,7.26,5.61,,,9.24,21.78,4.95,10.89,6.27,36.3,5.61,6.93,19.672222,14.0,24.505556,1.2446,,14.450617,71.737633
US_WI_55123,2021-08-02,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,23,0,2081,43,3,13930,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,8,,-33,1,5.15,5.15,11.9,4.83,5.15,6.11,5.47,5.15,,8.04,4.83,,6.75,5.15,21.23,4.83,13.19,6.11,38.28,9.65,4.83,17.655556,10.044444,25.855556,0.0,,11.919753,69.458097
US_WI_55123,2021-08-03,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,1,0,2082,43,5,13935,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,17,,-28,2,,4.93,15.78,,9.21,6.91,9.21,,,8.22,7.23,6.25,5.26,6.58,25.32,7.23,13.48,,38.47,10.85,7.56,19.261111,12.172222,27.333333,0.0,,14.135802,72.625189
US_WI_55123,2021-08-04,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,1,0,2083,43,4,13939,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,2,,-29,1,6.94,8.6,12.89,10.58,,11.24,8.6,,4.96,8.93,5.29,,4.96,,28.76,5.29,9.59,5.62,38.68,10.25,,20.444444,13.466667,27.955556,0.0,,15.438272,73.344057
US_WI_55123,2021-08-05,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,6,0,2089,43,16,13955,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,15,,-30,2,,9.26,10.22,9.26,4.47,7.98,7.66,,,6.39,,4.47,,7.98,22.35,4.79,11.18,10.86,37.36,12.13,4.47,19.7,15.611111,25.477778,0.2032,,16.358025,81.749238
