location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_CA_06005,2020-10-18,ChIJo-0fEllAmoAReviEN7sDX08,Q156177,geoId/06005,US,United States of America,CA,California,06005,Amador County,US,USA,2,0,0,308,16,,,38529,20744,17785,3147,3333,3696,4281,4620,5952,6784,4549,2167,396490,38.44,-120.66,1566,79.2,0,4,,-12,,6.11,8.5,5.84,11.42,8.23,5.05,4.25,5.05,3.98,,3.98,7.17,4.51,6.64,4.25,3.72,6.64,5.05,8.23,22.58,5.31,9.56,,5.31,4.51,37.18,4.51,8.23,7.17,4.78,5.84,20.993056,11.9375,31.236111,0.0,2.916667,31.189111
US_CA_06005,2020-10-19,ChIJo-0fEllAmoAReviEN7sDX08,Q156177,geoId/06005,US,United States of America,CA,California,06005,Amador County,US,USA,2,4,0,312,16,,,38529,20744,17785,3147,3333,3696,4281,4620,5952,6784,4549,2167,396490,38.44,-120.66,1566,79.2,-5,-10,,-24,7,5.67,4.93,6.16,11.33,10.1,6.65,4.93,3.94,8.87,4.93,4.93,10.35,5.67,3.94,4.43,3.94,5.42,3.94,4.68,21.44,6.65,7.64,7.15,4.43,3.94,37.95,3.45,6.65,4.19,4.43,5.17,20.590278,11.777778,30.354167,0.0,4.305556,35.108732
US_CA_06005,2020-10-20,ChIJo-0fEllAmoAReviEN7sDX08,Q156177,geoId/06005,US,United States of America,CA,California,06005,Amador County,US,USA,2,0,0,312,16,,,38529,20744,17785,3147,3333,3696,4281,4620,5952,6784,4549,2167,396490,38.44,-120.66,1566,79.2,-2,-4,,-22,6,5.06,5.06,3.8,9.36,6.33,4.3,5.57,4.05,6.07,,5.06,10.12,5.57,4.55,4.81,3.8,5.06,4.81,7.59,17.97,3.8,7.08,3.8,6.58,4.05,39.73,3.54,8.6,10.12,3.54,4.3,19.5625,11.027778,29.534722,0.0,4.611111,38.055108
US_CA_06005,2020-10-21,ChIJo-0fEllAmoAReviEN7sDX08,Q156177,geoId/06005,US,United States of America,CA,California,06005,Amador County,US,USA,2,0,0,312,16,,,38529,20744,17785,3147,3333,3696,4281,4620,5952,6784,4549,2167,396490,38.44,-120.66,1566,79.2,-5,-8,,-24,6,,9.55,5.28,8.54,12.06,4.78,5.28,5.28,7.04,,6.54,9.55,4.27,6.54,5.53,3.52,7.29,5.53,7.29,20.61,4.27,4.52,4.02,5.53,3.52,36.69,,5.53,4.52,8.29,5.28,19.666667,11.076389,29.409722,0.0,4.368056,37.020151
US_CA_06005,2020-10-22,ChIJo-0fEllAmoAReviEN7sDX08,Q156177,geoId/06005,US,United States of America,CA,California,06005,Amador County,US,USA,2,0,0,312,16,,,38529,20744,17785,3147,3333,3696,4281,4620,5952,6784,4549,2167,396490,38.44,-120.66,1566,79.2,-4,-2,,-24,6,5.36,7.66,4.09,10.47,10.22,4.85,6.39,,4.09,4.6,3.83,6.9,3.83,4.6,4.09,,5.11,4.6,7.15,19.41,4.34,7.15,3.58,5.36,4.34,36.53,,5.11,3.83,5.36,4.6,18.194444,10.576389,27.701389,0.0,3.034722,36.776487
US_CA_06005,2020-10-23,ChIJo-0fEllAmoAReviEN7sDX08,Q156177,geoId/06005,US,United States of America,CA,California,06005,Amador County,US,USA,2,4,0,316,16,,,38529,20744,17785,3147,3333,3696,4281,4620,5952,6784,4549,2167,396490,38.44,-120.66,1566,79.2,-5,-3,,-22,7,,5.67,6.19,11.61,6.19,5.93,4.13,5.16,7.74,3.61,6.45,9.8,4.9,4.64,,4.38,6.19,3.87,7.22,23.73,3.87,9.29,4.38,3.61,,34.3,6.19,6.71,,4.38,,15.673611,7.576389,24.236111,0.0,-0.555556,34.336388
US_CA_06005,2020-10-24,ChIJo-0fEllAmoAReviEN7sDX08,Q156177,geoId/06005,US,United States of America,CA,California,06005,Amador County,US,USA,2,7,0,323,16,,,38529,20744,17785,3147,3333,3696,4281,4620,5952,6784,4549,2167,396490,38.44,-120.66,1566,79.2,0,2,,-8,,,,6.56,9.85,7.93,3.83,6.29,,8.48,,4.1,7.93,6.29,5.2,,4.1,6.84,6.29,6.56,24.07,5.2,6.02,,4.38,4.1,36.65,6.84,8.75,8.21,4.1,4.65,14.847222,8.048611,23.451389,0.0,4.347222,50.249133
US_CA_06005,2020-10-25,ChIJo-0fEllAmoAReviEN7sDX08,Q156177,geoId/06005,US,United States of America,CA,California,06005,Amador County,US,USA,2,4,0,327,16,,,38529,20744,17785,3147,3333,3696,4281,4620,5952,6784,4549,2167,396490,38.44,-120.66,1566,79.2,5,-2,,-10,,,6.3,,9.59,6.85,4.66,,4.93,4.38,5.21,4.38,7.13,3.84,,5.48,,6.03,,6.3,15.62,5.75,7.67,,,4.11,29.32,6.03,7.13,,,,13.048611,7.451389,20.798611,0.0,6.25,63.529238
US_CA_06005,2020-10-26,ChIJo-0fEllAmoAReviEN7sDX08,Q156177,geoId/06005,US,United States of America,CA,California,06005,Amador County,US,USA,2,2,0,329,16,,,38529,20744,17785,3147,3333,3696,4281,4620,5952,6784,4549,2167,396490,38.44,-120.66,1566,79.2,1,-7,,-27,5,,6.94,3.74,6.67,10.67,5.87,4.8,,5.07,,5.07,8.54,,4.8,5.87,4.8,,3.74,5.6,16.01,4.8,6.94,5.07,4.0,3.74,36.29,,5.87,4.0,5.07,6.4,12.685185,5.083333,21.314815,0.0,-14.351852,14.311332
US_CA_06005,2020-10-27,ChIJo-0fEllAmoAReviEN7sDX08,Q156177,geoId/06005,US,United States of America,CA,California,06005,Amador County,US,USA,2,1,0,330,16,,,38529,20744,17785,3147,3333,3696,4281,4620,5952,6784,4549,2167,396490,38.44,-120.66,1566,79.2,0,-7,,-25,6,,5.6,,10.18,8.9,4.33,8.4,,10.69,4.33,4.58,8.65,,4.07,4.83,4.33,3.56,5.34,8.9,14.5,3.56,5.6,4.83,3.56,3.82,38.42,4.07,4.83,6.87,5.6,,13.396825,4.960317,22.111111,0.0,-8.388889,22.002301
US_CA_06005,2020-10-28,ChIJo-0fEllAmoAReviEN7sDX08,Q156177,geoId/06005,US,United States of America,CA,California,06005,Amador County,US,USA,2,4,0,334,16,,,38529,20744,17785,3147,3333,3696,4281,4620,5952,6784,4549,2167,396490,38.44,-120.66,1566,79.2,0,-9,,-23,6,4.88,6.68,6.68,11.05,10.28,,5.91,,8.99,3.6,5.39,8.99,,5.39,,3.6,4.11,,9.25,25.69,4.62,6.42,,,4.88,34.94,4.11,6.94,3.85,4.11,5.14,13.722222,4.534722,23.5625,0.0,-1.972222,34.345845
US_CA_06005,2020-10-29,ChIJo-0fEllAmoAReviEN7sDX08,Q156177,geoId/06005,US,United States of America,CA,California,06005,Amador County,US,USA,2,2,0,336,16,,,38529,20744,17785,3147,3333,3696,4281,4620,5952,6784,4549,2167,396490,38.44,-120.66,1566,79.2,-3,-6,,-25,5,5.12,7.93,5.37,9.21,8.45,7.68,6.4,4.86,8.96,,7.93,8.96,,6.91,3.58,4.86,,5.37,8.96,20.73,4.35,6.91,4.61,,5.89,41.71,4.61,8.19,4.09,5.12,,13.590278,5.361111,24.451389,0.0,-2.194444,34.722003
US_CA_06005,2020-10-30,ChIJo-0fEllAmoAReviEN7sDX08,Q156177,geoId/06005,US,United States of America,CA,California,06005,Amador County,US,USA,2,1,0,337,16,,,38529,20744,17785,3147,3333,3696,4281,4620,5952,6784,4549,2167,396490,38.44,-120.66,1566,79.2,-6,-1,,-21,5,3.67,5.76,4.71,12.57,7.59,3.93,,,6.54,4.97,5.24,12.3,4.45,3.67,3.93,,4.19,,8.38,17.8,5.5,9.16,3.67,3.93,4.19,28.54,,8.12,6.02,6.02,4.71,14.0,5.8125,25.118056,0.0,-2.083333,34.643921
US_CA_06005,2020-10-31,ChIJo-0fEllAmoAReviEN7sDX08,Q156177,geoId/06005,US,United States of America,CA,California,06005,Amador County,US,USA,2,6,0,343,16,,,38529,20744,17785,3147,3333,3696,4281,4620,5952,6784,4549,2167,396490,38.44,-120.66,1566,79.2,-5,1,,-10,,4.0,5.71,8.28,7.7,6.56,,,5.14,5.99,,,6.85,,,,4.0,,4.57,4.85,18.55,,4.85,4.0,4.85,,33.1,,5.42,5.42,,,14.75,5.861111,25.194444,0.0,-1.472222,34.468433
US_CA_06005,2020-11-01,ChIJo-0fEllAmoAReviEN7sDX08,Q156177,geoId/06005,US,United States of America,CA,California,06005,Amador County,US,USA,2,3,0,346,16,,,38529,20744,17785,3147,3333,3696,4281,4620,5952,6784,4549,2167,396490,38.44,-120.66,1566,79.2,2,-7,,-13,,4.92,4.4,5.7,10.62,16.06,6.99,5.96,,5.18,,8.55,5.18,,4.14,,,5.44,,4.14,16.32,6.22,,,4.66,,44.03,,6.22,6.48,,4.4,15.6875,6.451389,26.125,0.0,-0.444444,34.796564
US_CA_06005,2020-11-02,ChIJo-0fEllAmoAReviEN7sDX08,Q156177,geoId/06005,US,United States of America,CA,California,06005,Amador County,US,USA,2,5,0,351,16,,,38529,20744,17785,3147,3333,3696,4281,4620,5952,6784,4549,2167,396490,38.44,-120.66,1566,79.2,0,-6,,-21,6,5.04,6.97,,7.93,18.02,4.57,6.97,,5.53,,9.85,9.85,4.33,8.17,4.57,,3.6,3.6,8.89,23.55,6.49,7.69,3.84,,5.29,34.84,5.77,6.25,7.69,5.04,4.57,16.013889,7.166667,26.569444,0.0,-0.722222,34.644287
US_CA_06005,2020-11-03,ChIJo-0fEllAmoAReviEN7sDX08,Q156177,geoId/06005,US,United States of America,CA,California,06005,Amador County,US,USA,2,5,0,356,16,,,38529,20744,17785,3147,3333,3696,4281,4620,5952,6784,4549,2167,396490,38.44,-120.66,1566,79.2,4,-1,,-21,7,3.26,5.12,3.49,8.37,7.91,5.35,3.72,6.98,7.21,3.72,6.05,6.51,3.72,6.28,3.95,4.88,3.26,4.88,7.21,15.58,4.65,6.05,3.49,4.88,3.26,34.19,,6.51,5.81,5.35,3.72,15.986111,7.430556,25.944444,0.0,-1.090278,33.437349
US_CA_06005,2020-11-04,ChIJo-0fEllAmoAReviEN7sDX08,Q156177,geoId/06005,US,United States of America,CA,California,06005,Amador County,US,USA,2,4,0,360,16,,,38529,20744,17785,3147,3333,3696,4281,4620,5952,6784,4549,2167,396490,38.44,-120.66,1566,79.2,-8,-13,,-20,7,5.22,5.22,4.09,8.4,7.49,,4.31,3.18,7.95,,5.0,10.22,3.86,3.18,,3.63,3.18,4.77,9.76,17.71,4.31,7.04,3.18,3.86,,33.83,,6.36,4.77,5.0,,15.208333,6.076389,25.243056,0.0,0.194444,37.9345
US_CA_06005,2020-11-05,ChIJo-0fEllAmoAReviEN7sDX08,Q156177,geoId/06005,US,United States of America,CA,California,06005,Amador County,US,USA,2,1,0,361,16,,,38529,20744,17785,3147,3333,3696,4281,4620,5952,6784,4549,2167,396490,38.44,-120.66,1566,79.2,-5,-10,,-19,6,4.28,5.47,5.94,9.03,10.46,6.42,6.89,,9.75,,4.04,8.56,3.8,3.57,5.23,,,3.8,5.94,19.25,9.51,7.84,3.8,4.28,4.52,35.66,4.04,6.89,7.13,6.18,3.33,15.75,7.826389,25.979167,0.0,1.055556,38.660891
US_CA_06005,2020-11-06,ChIJo-0fEllAmoAReviEN7sDX08,Q156177,geoId/06005,US,United States of America,CA,California,06005,Amador County,US,USA,2,1,0,362,16,,,38529,20744,17785,3147,3333,3696,4281,4620,5952,6784,4549,2167,396490,38.44,-120.66,1566,79.2,-10,-9,,-22,8,,6.4,3.45,11.33,9.11,7.39,6.4,,8.13,6.16,6.16,9.11,4.92,6.65,,,3.69,5.42,6.65,17.98,5.42,6.4,3.94,3.94,6.65,35.96,,5.66,6.65,5.91,,14.402778,7.388889,25.104167,0.0,2.986111,46.286844
US_CA_06005,2020-11-07,ChIJo-0fEllAmoAReviEN7sDX08,Q156177,geoId/06005,US,United States of America,CA,California,06005,Amador County,US,USA,2,6,0,368,16,,,38529,20744,17785,3147,3333,3696,4281,4620,5952,6784,4549,2167,396490,38.44,-120.66,1566,79.2,-3,-2,,-13,,5.06,5.06,4.3,6.33,6.58,,4.05,3.8,6.83,4.81,4.05,6.33,4.81,3.54,4.05,,3.54,4.81,5.06,13.16,4.55,3.54,4.05,3.54,3.54,33.15,4.05,,5.31,,,8.361111,4.027778,13.625,0.09525,1.493056,62.129485
US_CA_06005,2020-11-08,ChIJo-0fEllAmoAReviEN7sDX08,Q156177,geoId/06005,US,United States of America,CA,California,06005,Amador County,US,USA,2,5,0,373,16,,,38529,20744,17785,3147,3333,3696,4281,4620,5952,6784,4549,2167,396490,38.44,-120.66,1566,79.2,-4,-7,,-19,,3.52,5.28,,10.57,8.05,5.53,4.28,3.52,9.81,,3.77,7.55,,3.77,3.52,,4.03,,5.53,16.6,4.03,8.55,,4.03,4.03,33.71,,4.03,5.03,,,7.409722,2.923611,12.409722,1.524,0.347222,62.272996
US_CA_06005,2020-11-09,ChIJo-0fEllAmoAReviEN7sDX08,Q156177,geoId/06005,US,United States of America,CA,California,06005,Amador County,US,USA,2,2,0,375,16,,,38529,20744,17785,3147,3333,3696,4281,4620,5952,6784,4549,2167,396490,38.44,-120.66,1566,79.2,-2,-8,,-22,8,4.13,7.28,4.37,7.53,7.77,3.64,8.5,3.64,7.77,9.71,6.31,10.44,,4.37,,5.34,,3.64,8.25,18.69,4.37,5.34,4.13,5.1,,36.66,,7.53,6.55,6.07,4.86,3.708333,-3.284722,11.229167,1.088571,-5.548611,52.873053
US_CA_06005,2020-11-10,ChIJo-0fEllAmoAReviEN7sDX08,Q156177,geoId/06005,US,United States of America,CA,California,06005,Amador County,US,USA,2,4,0,379,16,,,38529,20744,17785,3147,3333,3696,4281,4620,5952,6784,4549,2167,396490,38.44,-120.66,1566,79.2,10,-3,,-22,7,5.75,7.5,6.0,9.74,6.25,6.0,4.75,,11.24,4.5,,9.49,8.0,,3.5,,4.75,5.5,6.75,15.24,4.25,9.99,3.5,4.0,6.5,40.22,,5.75,5.5,,3.5,5.104167,-2.111111,14.409722,0.0,-4.298611,51.660505
US_CA_06005,2020-11-11,ChIJo-0fEllAmoAReviEN7sDX08,Q156177,geoId/06005,US,United States of America,CA,California,06005,Amador County,US,USA,2,4,0,383,16,,,38529,20744,17785,3147,3333,3696,4281,4620,5952,6784,4549,2167,396490,38.44,-120.66,1566,79.2,1,-6,,-37,10,,4.32,3.56,10.93,8.38,6.1,7.12,,10.93,,3.81,9.91,,4.83,,,5.34,,7.37,17.53,6.86,8.38,,,3.56,37.35,,8.89,5.34,5.34,,7.638889,1.25,13.944444,0.0,-2.902778,47.491749
US_CA_06005,2020-11-12,ChIJo-0fEllAmoAReviEN7sDX08,Q156177,geoId/06005,US,United States of America,CA,California,06005,Amador County,US,USA,2,5,0,388,16,,,38529,20744,17785,3147,3333,3696,4281,4620,5952,6784,4549,2167,396490,38.44,-120.66,1566,79.2,-5,-7,,-24,7,3.71,8.16,,9.9,4.21,6.93,6.43,4.95,9.15,5.2,5.44,12.62,3.71,6.43,5.2,,,5.69,9.15,16.08,8.41,6.43,6.18,,6.43,39.83,4.95,7.17,5.94,6.43,,6.180556,-0.659722,15.555556,0.0,-1.916667,57.14762
US_CA_06005,2020-11-13,ChIJo-0fEllAmoAReviEN7sDX08,Q156177,geoId/06005,US,United States of America,CA,California,06005,Amador County,US,USA,2,3,0,391,16,,,38529,20744,17785,3147,3333,3696,4281,4620,5952,6784,4549,2167,396490,38.44,-120.66,1566,79.2,-12,-6,,-25,9,4.49,5.23,3.49,7.98,6.48,6.48,7.23,,8.22,3.74,5.98,9.47,,3.49,4.49,3.49,,,6.98,20.94,6.23,5.73,4.99,,3.49,38.13,,5.98,,,5.98,8.4375,2.354167,13.743056,0.0,0.145833,56.107453
US_CA_06005,2020-11-14,ChIJo-0fEllAmoAReviEN7sDX08,Q156177,geoId/06005,US,United States of America,CA,California,06005,Amador County,US,USA,2,5,0,396,16,,,38529,20744,17785,3147,3333,3696,4281,4620,5952,6784,4549,2167,396490,38.44,-120.66,1566,79.2,-9,-5,,-12,,5.84,5.04,5.31,8.49,10.08,7.16,7.43,4.78,9.55,4.25,4.78,10.88,5.31,4.78,4.25,4.78,4.51,6.37,7.16,19.64,7.96,7.7,3.98,5.57,4.51,43.78,,7.96,9.55,5.84,,9.423611,3.722222,14.909722,1.451429,6.472222,81.964625
US_CA_06005,2020-11-15,ChIJo-0fEllAmoAReviEN7sDX08,Q156177,geoId/06005,US,United States of America,CA,California,06005,Amador County,US,USA,2,7,0,403,16,,,38529,20744,17785,3147,3333,3696,4281,4620,5952,6784,4549,2167,396490,38.44,-120.66,1566,79.2,-2,-7,,-14,,4.31,6.2,6.74,7.54,10.51,9.43,6.47,6.47,11.32,4.04,7.81,9.7,4.85,,,,7.0,4.04,7.54,21.55,9.7,10.51,3.77,5.66,5.93,42.84,,5.93,6.47,4.58,4.04,9.701389,3.069444,19.125,0.0,2.368056,61.167597
US_CA_06005,2020-11-16,ChIJo-0fEllAmoAReviEN7sDX08,Q156177,geoId/06005,US,United States of America,CA,California,06005,Amador County,US,USA,2,5,0,408,16,,,38529,20744,17785,3147,3333,3696,4281,4620,5952,6784,4549,2167,396490,38.44,-120.66,1566,79.2,-1,-5,,-23,7,8.53,7.79,4.87,9.5,10.47,6.09,5.12,5.12,8.53,5.12,7.31,8.53,4.38,4.38,4.63,,4.14,3.41,8.28,18.51,5.36,7.79,4.63,,3.65,38.73,,6.09,7.06,4.38,,11.055556,3.493056,19.902778,0.0,1.993056,54.665541
US_CA_06005,2020-11-17,ChIJo-0fEllAmoAReviEN7sDX08,Q156177,geoId/06005,US,United States of America,CA,California,06005,Amador County,US,USA,2,5,0,413,16,,,38529,20744,17785,3147,3333,3696,4281,4620,5952,6784,4549,2167,396490,38.44,-120.66,1566,79.2,-2,-4,,-22,8,5.36,7.06,5.36,9.49,12.66,7.06,4.87,,8.76,3.41,6.33,10.22,,3.9,5.11,3.9,4.62,,8.52,24.59,5.36,7.79,,3.65,8.28,32.86,4.62,6.57,5.84,6.82,4.14,13.465278,6.9375,18.840278,0.0,2.409722,50.23207
US_CA_06005,2020-11-18,ChIJo-0fEllAmoAReviEN7sDX08,Q156177,geoId/06005,US,United States of America,CA,California,06005,Amador County,US,USA,2,9,0,422,16,,,38529,20744,17785,3147,3333,3696,4281,4620,5952,6784,4549,2167,396490,38.44,-120.66,1566,79.2,-13,-9,,-25,9,4.25,8.04,6.38,9.93,7.56,6.14,5.44,,10.87,4.02,4.49,11.58,4.49,5.2,,3.31,4.49,4.02,7.09,21.03,6.38,5.91,5.2,6.14,4.25,41.12,3.31,8.04,6.14,6.14,3.78,12.013889,9.013889,16.583333,5.418667,9.625,85.627058
US_CA_06005,2020-11-19,ChIJo-0fEllAmoAReviEN7sDX08,Q156177,geoId/06005,US,United States of America,CA,California,06005,Amador County,US,USA,2,7,0,429,16,,,38529,20744,17785,3147,3333,3696,4281,4620,5952,6784,4549,2167,396490,38.44,-120.66,1566,79.2,-6,-1,,-24,6,,4.92,,8.62,6.65,3.69,7.39,5.42,8.62,,6.4,10.59,4.43,,8.12,,4.68,,7.14,24.87,6.16,6.16,,3.69,5.91,39.64,,5.91,3.45,4.43,4.92,9.548611,4.215278,15.381944,1.905,6.368056,80.676489
US_CA_06005,2020-11-20,ChIJo-0fEllAmoAReviEN7sDX08,Q156177,geoId/06005,US,United States of America,CA,California,06005,Amador County,US,USA,2,6,0,435,16,,,38529,20744,17785,3147,3333,3696,4281,4620,5952,6784,4549,2167,396490,38.44,-120.66,1566,79.2,-9,-4,,-21,9,,5.92,,7.89,9.37,4.68,5.67,4.19,5.92,,8.87,10.84,,4.19,4.68,,,4.93,5.92,24.65,5.92,7.15,5.18,4.68,,39.43,4.44,7.89,7.15,3.94,5.42,7.805556,1.909722,15.291667,0.0,1.618056,65.708191
US_CA_06005,2020-11-21,ChIJo-0fEllAmoAReviEN7sDX08,Q156177,geoId/06005,US,United States of America,CA,California,06005,Amador County,US,USA,2,10,0,445,16,,,38529,20744,17785,3147,3333,3696,4281,4620,5952,6784,4549,2167,396490,38.44,-120.66,1566,79.2,-12,-5,,-16,,5.18,6.28,,10.64,9.82,5.73,6.28,3.82,8.46,,5.73,6.55,,6.82,4.37,,,4.91,4.37,19.1,4.37,5.73,3.82,4.64,5.73,45.84,,6.82,,4.37,4.64,7.381944,0.805556,15.479167,0.0,1.201389,65.888992
US_CA_06005,2020-11-22,ChIJo-0fEllAmoAReviEN7sDX08,Q156177,geoId/06005,US,United States of America,CA,California,06005,Amador County,US,USA,2,4,0,449,16,,,38529,20744,17785,3147,3333,3696,4281,4620,5952,6784,4549,2167,396490,38.44,-120.66,1566,79.2,-6,-11,,-13,,5.96,8.29,4.66,10.88,7.25,3.89,5.96,,9.85,3.63,8.03,9.07,4.92,4.66,5.7,5.96,5.18,4.92,6.48,21.51,4.92,3.63,,5.18,5.18,35.76,4.92,10.11,4.15,3.63,3.63,7.8125,1.548611,16.402778,0.0,1.881944,66.641493
US_CA_06005,2020-11-23,ChIJo-0fEllAmoAReviEN7sDX08,Q156177,geoId/06005,US,United States of America,CA,California,06005,Amador County,US,USA,2,0,0,449,16,,,38529,20744,17785,3147,3333,3696,4281,4620,5952,6784,4549,2167,396490,38.44,-120.66,1566,79.2,0,8,,-21,8,4.58,6.75,6.02,10.84,10.36,,7.71,3.61,8.91,6.02,4.82,8.91,4.82,,7.23,3.85,3.85,,6.75,23.37,6.75,5.54,,,,38.06,,5.3,5.3,4.1,6.26,9.291667,1.75,16.3125,0.0,2.798611,64.013322
US_CA_06005,2020-11-24,ChIJo-0fEllAmoAReviEN7sDX08,Q156177,geoId/06005,US,United States of America,CA,California,06005,Amador County,US,USA,2,7,0,456,16,,,38529,20744,17785,3147,3333,3696,4281,4620,5952,6784,4549,2167,396490,38.44,-120.66,1566,79.2,11,18,,-21,7,4.39,10.26,5.13,10.01,10.01,5.13,4.64,3.66,10.26,,5.86,9.52,5.86,3.42,6.35,,3.66,,7.33,24.66,6.35,7.57,4.15,,3.42,40.77,,7.33,6.84,,,7.958333,1.909722,15.659722,0.0,2.055556,66.639941
US_CA_06005,2020-11-25,ChIJo-0fEllAmoAReviEN7sDX08,Q156177,geoId/06005,US,United States of America,CA,California,06005,Amador County,US,USA,2,13,0,469,16,,,38529,20744,17785,3147,3333,3696,4281,4620,5952,6784,4549,2167,396490,38.44,-120.66,1566,79.2,8,31,,-30,8,,8.84,6.31,10.6,7.83,5.55,5.81,4.29,6.06,5.55,3.53,9.59,3.79,,,4.29,4.8,3.53,7.57,19.69,5.81,9.34,,5.05,,32.31,4.8,7.07,5.81,5.55,,8.770833,2.659722,14.895833,0.0,3.152778,68.308344
US_CA_06005,2020-11-26,ChIJo-0fEllAmoAReviEN7sDX08,Q156177,geoId/06005,US,United States of America,CA,California,06005,Amador County,US,USA,2,14,0,483,16,,,38529,20744,17785,3147,3333,3696,4281,4620,5952,6784,4549,2167,396490,38.44,-120.66,1566,79.2,-74,-44,,-73,17,3.73,7.2,,10.67,6.4,4.53,6.4,,6.93,4.8,,,,4.0,,,7.47,,3.73,20.0,,8.27,,,4.0,31.73,4.0,6.13,4.8,,,8.145833,2.736111,15.125,0.0,-2.458333,47.483035
US_CA_06005,2020-11-27,ChIJo-0fEllAmoAReviEN7sDX08,Q156177,geoId/06005,US,United States of America,CA,California,06005,Amador County,US,USA,2,4,0,487,16,,,38529,20744,17785,3147,3333,3696,4281,4620,5952,6784,4549,2167,396490,38.44,-120.66,1566,79.2,-3,-15,,-52,14,3.45,3.45,4.44,9.37,7.89,4.19,4.93,,12.57,3.7,5.92,4.93,3.45,,3.94,,,,7.4,14.05,4.68,6.41,,,,35.99,4.19,6.66,7.4,,,7.270833,-0.263889,15.208333,0.0,-4.180556,45.313497
US_CA_06005,2020-11-28,ChIJo-0fEllAmoAReviEN7sDX08,Q156177,geoId/06005,US,United States of America,CA,California,06005,Amador County,US,USA,2,10,0,497,16,,,38529,20744,17785,3147,3333,3696,4281,4620,5952,6784,4549,2167,396490,38.44,-120.66,1566,79.2,-9,-10,,-22,,5.31,6.32,4.04,10.11,8.09,5.05,3.79,,8.34,4.04,4.3,6.07,,5.56,6.07,,4.55,5.05,5.81,21.99,5.05,6.57,,5.81,,36.14,4.04,3.79,7.33,,5.05,6.944444,-0.340278,15.895833,0.0,-1.6875,54.876212
US_CA_06005,2020-11-29,ChIJo-0fEllAmoAReviEN7sDX08,Q156177,geoId/06005,US,United States of America,CA,California,06005,Amador County,US,USA,2,38,0,535,16,,,38529,20744,17785,3147,3333,3696,4281,4620,5952,6784,4549,2167,396490,38.44,-120.66,1566,79.2,-8,-11,,-22,,5.53,6.78,4.77,10.3,6.78,6.78,,,11.55,4.77,4.52,7.28,4.77,8.04,,5.02,3.77,3.77,8.04,23.86,7.03,4.52,6.03,4.77,5.27,33.15,,3.77,8.79,5.53,3.52,6.909722,0.486111,16.548611,0.0,-1.159722,57.297137
US_CA_06005,2020-11-30,ChIJo-0fEllAmoAReviEN7sDX08,Q156177,geoId/06005,US,United States of America,CA,California,06005,Amador County,US,USA,2,12,0,547,16,,,38529,20744,17785,3147,3333,3696,4281,4620,5952,6784,4549,2167,396490,38.44,-120.66,1566,79.2,-4,-4,,-23,8,3.88,6.3,,10.17,7.51,4.6,7.02,5.08,10.41,4.12,5.57,8.48,3.63,5.08,6.78,3.63,5.81,3.39,7.75,19.61,5.81,7.75,,,4.36,37.29,3.39,5.08,6.78,,3.88,7.972222,0.375,17.756944,0.0,-1.3125,53.003276
US_CA_06005,2020-12-01,ChIJo-0fEllAmoAReviEN7sDX08,Q156177,geoId/06005,US,United States of America,CA,California,06005,Amador County,US,USA,2,11,0,558,16,,,38529,20744,17785,3147,3333,3696,4281,4620,5952,6784,4549,2167,396490,38.44,-120.66,1566,79.2,2,-6,,-21,8,5.92,,4.93,9.62,8.14,3.7,3.45,4.44,10.6,5.42,4.19,8.63,4.44,,5.67,,4.68,5.42,7.89,18.99,6.9,3.94,3.94,5.67,4.44,41.18,,5.18,9.12,3.45,5.18,7.680556,1.0,16.430556,0.0,-1.055556,55.440064
