location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_workplaces,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_NE_31031,2020-08-17,ChIJ-6ryQSy3eYcRmlMy7yYHnzg,Q490769,geoId/31031,US,United States of America,NE,Nebraska,31031,Cherry County,US,USA,2,0,0,4,0,,,5790,2945,2845,764,682,591,676,634,769,776,521,377,1425403,42.54,-101.12,15565,78.5,,,22.972222,11.983333,33.888889,0.0,,11.141975,48.041325
US_NE_31031,2020-08-18,ChIJ-6ryQSy3eYcRmlMy7yYHnzg,Q490769,geoId/31031,US,United States of America,NE,Nebraska,31031,Cherry County,US,USA,2,1,0,5,0,,,5790,2945,2845,764,682,591,676,634,769,776,521,377,1425403,42.54,-101.12,15565,78.5,,,25.844444,15.155556,34.827778,1.0922,,12.771605,44.532165
US_NE_31031,2020-08-19,ChIJ-6ryQSy3eYcRmlMy7yYHnzg,Q490769,geoId/31031,US,United States of America,NE,Nebraska,31031,Cherry County,US,USA,2,-1,0,4,0,,,5790,2945,2845,764,682,591,676,634,769,776,521,377,1425403,42.54,-101.12,15565,78.5,,,25.622222,16.727778,35.161111,2.398889,,13.308642,47.69432
US_NE_31031,2020-08-20,ChIJ-6ryQSy3eYcRmlMy7yYHnzg,Q490769,geoId/31031,US,United States of America,NE,Nebraska,31031,Cherry County,US,USA,2,1,0,5,0,,,5790,2945,2845,764,682,591,676,634,769,776,521,377,1425403,42.54,-101.12,15565,78.5,,,25.894444,17.511111,35.055556,0.0,,14.234568,49.594737
US_NE_31031,2020-08-21,ChIJ-6ryQSy3eYcRmlMy7yYHnzg,Q490769,geoId/31031,US,United States of America,NE,Nebraska,31031,Cherry County,US,USA,2,0,0,5,0,,,5790,2945,2845,764,682,591,676,634,769,776,521,377,1425403,42.54,-101.12,15565,78.5,,,25.055556,15.527778,35.105556,0.0,,14.166667,51.102207
US_NE_31031,2020-08-22,ChIJ-6ryQSy3eYcRmlMy7yYHnzg,Q490769,geoId/31031,US,United States of America,NE,Nebraska,31031,Cherry County,US,USA,2,0,0,5,0,,,5790,2945,2845,764,682,591,676,634,769,776,521,377,1425403,42.54,-101.12,15565,78.5,,,25.177778,14.727778,35.672222,0.0,,14.91358,53.698498
US_NE_31031,2020-08-23,ChIJ-6ryQSy3eYcRmlMy7yYHnzg,Q490769,geoId/31031,US,United States of America,NE,Nebraska,31031,Cherry County,US,USA,2,0,0,5,0,,,5790,2945,2845,764,682,591,676,634,769,776,521,377,1425403,42.54,-101.12,15565,78.5,,,26.766667,15.677778,37.462963,0.0,,14.839506,48.967612
US_NE_31031,2020-08-24,ChIJ-6ryQSy3eYcRmlMy7yYHnzg,Q490769,geoId/31031,US,United States of America,NE,Nebraska,31031,Cherry County,US,USA,2,0,0,5,0,,,5790,2945,2845,764,682,591,676,634,769,776,521,377,1425403,42.54,-101.12,15565,78.5,,,27.972222,16.938889,37.234568,0.0,,14.024691,42.333228
US_NE_31031,2020-08-25,ChIJ-6ryQSy3eYcRmlMy7yYHnzg,Q490769,geoId/31031,US,United States of America,NE,Nebraska,31031,Cherry County,US,USA,2,0,0,5,0,,,5790,2945,2845,764,682,591,676,634,769,776,521,377,1425403,42.54,-101.12,15565,78.5,,,27.35,16.494444,38.661111,0.0,,13.395062,42.241579
US_NE_31031,2020-08-26,ChIJ-6ryQSy3eYcRmlMy7yYHnzg,Q490769,geoId/31031,US,United States of America,NE,Nebraska,31031,Cherry County,US,USA,2,1,0,6,0,,,5790,2945,2845,764,682,591,676,634,769,776,521,377,1425403,42.54,-101.12,15565,78.5,,,28.272222,17.388889,37.933333,0.0,,12.493827,37.322335
US_NE_31031,2020-08-27,ChIJ-6ryQSy3eYcRmlMy7yYHnzg,Q490769,geoId/31031,US,United States of America,NE,Nebraska,31031,Cherry County,US,USA,2,3,0,9,0,,,5790,2945,2845,764,682,591,676,634,769,776,521,377,1425403,42.54,-101.12,15565,78.5,,,25.688889,16.111111,35.594444,0.127,,16.117284,55.756576
US_NE_31031,2020-08-28,ChIJ-6ryQSy3eYcRmlMy7yYHnzg,Q490769,geoId/31031,US,United States of America,NE,Nebraska,31031,Cherry County,US,USA,2,10,0,19,0,,,5790,2945,2845,764,682,591,676,634,769,776,521,377,1425403,42.54,-101.12,15565,78.5,,,23.555556,15.894444,34.438889,0.423333,,14.41358,56.797582
US_NE_31031,2020-08-29,ChIJ-6ryQSy3eYcRmlMy7yYHnzg,Q490769,geoId/31031,US,United States of America,NE,Nebraska,31031,Cherry County,US,USA,2,0,0,19,0,,,5790,2945,2845,764,682,591,676,634,769,776,521,377,1425403,42.54,-101.12,15565,78.5,,,18.477778,7.405556,29.461111,0.0508,,8.95679,53.893152
US_NE_31031,2020-08-30,ChIJ-6ryQSy3eYcRmlMy7yYHnzg,Q490769,geoId/31031,US,United States of America,NE,Nebraska,31031,Cherry County,US,USA,2,2,0,21,0,,,5790,2945,2845,764,682,591,676,634,769,776,521,377,1425403,42.54,-101.12,15565,78.5,,,23.727778,15.216667,34.766667,0.0,,11.12963,45.302256
US_NE_31031,2020-08-31,ChIJ-6ryQSy3eYcRmlMy7yYHnzg,Q490769,geoId/31031,US,United States of America,NE,Nebraska,31031,Cherry County,US,USA,2,0,0,21,0,,,5790,2945,2845,764,682,591,676,634,769,776,521,377,1425403,42.54,-101.12,15565,78.5,,,17.1,6.833333,26.983333,0.22225,,4.308642,42.45605
US_NE_31031,2020-09-01,ChIJ-6ryQSy3eYcRmlMy7yYHnzg,Q490769,geoId/31031,US,United States of America,NE,Nebraska,31031,Cherry County,US,USA,2,1,0,22,0,,,5790,2945,2845,764,682,591,676,634,769,776,521,377,1425403,42.54,-101.12,15565,78.5,,,19.2,10.838889,28.15,0.028222,,5.487654,40.748925
US_NE_31031,2020-09-02,ChIJ-6ryQSy3eYcRmlMy7yYHnzg,Q490769,geoId/31031,US,United States of America,NE,Nebraska,31031,Cherry County,US,USA,2,2,0,24,0,,,5790,2945,2845,764,682,591,676,634,769,776,521,377,1425403,42.54,-101.12,15565,78.5,,,20.416667,8.255556,33.544444,0.0254,,4.345679,35.33591
US_NE_31031,2020-09-03,ChIJ-6ryQSy3eYcRmlMy7yYHnzg,Q490769,geoId/31031,US,United States of America,NE,Nebraska,31031,Cherry County,US,USA,2,3,1,27,1,,,5790,2945,2845,764,682,591,676,634,769,776,521,377,1425403,42.54,-101.12,15565,78.5,,,20.688889,9.6,32.461111,0.0,,3.981481,33.229642
US_NE_31031,2020-09-04,ChIJ-6ryQSy3eYcRmlMy7yYHnzg,Q490769,geoId/31031,US,United States of America,NE,Nebraska,31031,Cherry County,US,USA,2,3,0,30,1,,,5790,2945,2845,764,682,591,676,634,769,776,521,377,1425403,42.54,-101.12,15565,78.5,,,20.155556,9.538889,31.694444,0.0,,5.098765,37.577607
US_NE_31031,2020-09-05,ChIJ-6ryQSy3eYcRmlMy7yYHnzg,Q490769,geoId/31031,US,United States of America,NE,Nebraska,31031,Cherry County,US,USA,2,0,0,30,1,,,5790,2945,2845,764,682,591,676,634,769,776,521,377,1425403,42.54,-101.12,15565,78.5,,,23.383333,11.338889,38.673611,0.0,,7.351852,36.674145
US_NE_31031,2020-09-06,ChIJ-6ryQSy3eYcRmlMy7yYHnzg,Q490769,geoId/31031,US,United States of America,NE,Nebraska,31031,Cherry County,US,USA,2,5,0,35,1,,,5790,2945,2845,764,682,591,676,634,769,776,521,377,1425403,42.54,-101.12,15565,78.5,,,26.405556,14.333333,36.594444,0.0,,7.228395,30.026441
US_NE_31031,2020-09-07,ChIJ-6ryQSy3eYcRmlMy7yYHnzg,Q490769,geoId/31031,US,United States of America,NE,Nebraska,31031,Cherry County,US,USA,2,0,0,35,1,,,5790,2945,2845,764,682,591,676,634,769,776,521,377,1425403,42.54,-101.12,15565,78.5,,,16.4,8.288889,29.005556,0.0,,7.055556,54.229598
US_NE_31031,2020-09-08,ChIJ-6ryQSy3eYcRmlMy7yYHnzg,Q490769,geoId/31031,US,United States of America,NE,Nebraska,31031,Cherry County,US,USA,2,0,1,35,2,,,5790,2945,2845,764,682,591,676,634,769,776,521,377,1425403,42.54,-101.12,15565,78.5,,,5.294444,2.55,10.933333,6.2484,,2.691358,82.917583
US_NE_31031,2020-09-09,ChIJ-6ryQSy3eYcRmlMy7yYHnzg,Q490769,geoId/31031,US,United States of America,NE,Nebraska,31031,Cherry County,US,USA,2,0,0,35,2,,,5790,2945,2845,764,682,591,676,634,769,776,521,377,1425403,42.54,-101.12,15565,78.5,,,4.233333,1.261111,9.477778,1.8288,,0.5,75.258373
US_NE_31031,2020-09-10,ChIJ-6ryQSy3eYcRmlMy7yYHnzg,Q490769,geoId/31031,US,United States of America,NE,Nebraska,31031,Cherry County,US,USA,2,0,0,35,2,,,5790,2945,2845,764,682,591,676,634,769,776,521,377,1425403,42.54,-101.12,15565,78.5,,,7.672222,0.722222,17.322222,0.4826,,1.734568,65.531982
US_NE_31031,2020-09-11,ChIJ-6ryQSy3eYcRmlMy7yYHnzg,Q490769,geoId/31031,US,United States of America,NE,Nebraska,31031,Cherry County,US,USA,2,2,2,37,4,,,5790,2945,2845,764,682,591,676,634,769,776,521,377,1425403,42.54,-101.12,15565,78.5,,,11.872222,8.444444,16.222222,3.8862,,7.561728,74.30619
US_NE_31031,2020-09-12,ChIJ-6ryQSy3eYcRmlMy7yYHnzg,Q490769,geoId/31031,US,United States of America,NE,Nebraska,31031,Cherry County,US,USA,2,0,0,37,4,,,5790,2945,2845,764,682,591,676,634,769,776,521,377,1425403,42.54,-101.12,15565,78.5,,,14.072222,6.422222,24.661111,2.0066,,7.82716,65.684961
US_NE_31031,2020-09-13,ChIJ-6ryQSy3eYcRmlMy7yYHnzg,Q490769,geoId/31031,US,United States of America,NE,Nebraska,31031,Cherry County,US,USA,2,0,0,37,4,,,5790,2945,2845,764,682,591,676,634,769,776,521,377,1425403,42.54,-101.12,15565,78.5,,,17.866667,6.477778,31.716667,0.0254,,6.228395,47.225649
US_NE_31031,2020-09-14,ChIJ-6ryQSy3eYcRmlMy7yYHnzg,Q490769,geoId/31031,US,United States of America,NE,Nebraska,31031,Cherry County,US,USA,2,0,0,37,4,,,5790,2945,2845,764,682,591,676,634,769,776,521,377,1425403,42.54,-101.12,15565,78.5,,,19.961111,8.344444,32.333333,0.0,,7.407407,44.463205
US_NE_31031,2020-09-15,ChIJ-6ryQSy3eYcRmlMy7yYHnzg,Q490769,geoId/31031,US,United States of America,NE,Nebraska,31031,Cherry County,US,USA,2,0,0,37,4,,,5790,2945,2845,764,682,591,676,634,769,776,521,377,1425403,42.54,-101.12,15565,78.5,,,22.188889,10.772222,33.438889,0.0254,,7.814815,40.028942
US_NE_31031,2020-09-16,ChIJ-6ryQSy3eYcRmlMy7yYHnzg,Q490769,geoId/31031,US,United States of America,NE,Nebraska,31031,Cherry County,US,USA,2,0,0,37,4,,,5790,2945,2845,764,682,591,676,634,769,776,521,377,1425403,42.54,-101.12,15565,78.5,,,16.777778,10.222222,28.133333,0.0,,8.759259,59.269644
US_NE_31031,2020-09-17,ChIJ-6ryQSy3eYcRmlMy7yYHnzg,Q490769,geoId/31031,US,United States of America,NE,Nebraska,31031,Cherry County,US,USA,2,4,0,41,4,,,5790,2945,2845,764,682,591,676,634,769,776,521,377,1425403,42.54,-101.12,15565,78.5,,,15.361111,7.161111,26.261111,0.0,,7.87037,60.879781
US_NE_31031,2020-09-18,ChIJ-6ryQSy3eYcRmlMy7yYHnzg,Q490769,geoId/31031,US,United States of America,NE,Nebraska,31031,Cherry County,US,USA,2,0,0,41,4,,,5790,2945,2845,764,682,591,676,634,769,776,521,377,1425403,42.54,-101.12,15565,78.5,,,14.805556,5.627778,25.9,0.0,,8.833333,67.407031
US_NE_31031,2020-09-19,ChIJ-6ryQSy3eYcRmlMy7yYHnzg,Q490769,geoId/31031,US,United States of America,NE,Nebraska,31031,Cherry County,US,USA,2,1,0,42,4,,,5790,2945,2845,764,682,591,676,634,769,776,521,377,1425403,42.54,-101.12,15565,78.5,,,19.627778,10.827778,30.738889,0.0,,9.598765,52.332385
US_NE_31031,2020-09-20,ChIJ-6ryQSy3eYcRmlMy7yYHnzg,Q490769,geoId/31031,US,United States of America,NE,Nebraska,31031,Cherry County,US,USA,2,3,0,45,4,,,5790,2945,2845,764,682,591,676,634,769,776,521,377,1425403,42.54,-101.12,15565,78.5,,,21.788889,12.4,31.088889,0.0,,7.37037,39.710081
US_NE_31031,2020-09-21,ChIJ-6ryQSy3eYcRmlMy7yYHnzg,Q490769,geoId/31031,US,United States of America,NE,Nebraska,31031,Cherry County,US,USA,2,1,0,46,4,,,5790,2945,2845,764,682,591,676,634,769,776,521,377,1425403,42.54,-101.12,15565,78.5,,,18.766667,8.8,29.8,0.0,,7.333333,48.280846
US_NE_31031,2020-09-22,ChIJ-6ryQSy3eYcRmlMy7yYHnzg,Q490769,geoId/31031,US,United States of America,NE,Nebraska,31031,Cherry County,US,USA,2,0,0,46,4,,,5790,2945,2845,764,682,591,676,634,769,776,521,377,1425403,42.54,-101.12,15565,78.5,,,19.583333,8.011111,33.018519,0.1524,,8.018519,47.878469
US_NE_31031,2020-09-23,ChIJ-6ryQSy3eYcRmlMy7yYHnzg,Q490769,geoId/31031,US,United States of America,NE,Nebraska,31031,Cherry County,US,USA,2,0,0,46,4,,,5790,2945,2845,764,682,591,676,634,769,776,521,377,1425403,42.54,-101.12,15565,78.5,,,22.683333,12.627778,32.572222,0.0,,6.685185,36.137932
US_NE_31031,2020-09-24,ChIJ-6ryQSy3eYcRmlMy7yYHnzg,Q490769,geoId/31031,US,United States of America,NE,Nebraska,31031,Cherry County,US,USA,2,1,0,47,4,,,5790,2945,2845,764,682,591,676,634,769,776,521,377,1425403,42.54,-101.12,15565,78.5,,,19.466667,8.094444,32.533333,0.0,,7.092593,46.404256
US_NE_31031,2020-09-25,ChIJ-6ryQSy3eYcRmlMy7yYHnzg,Q490769,geoId/31031,US,United States of America,NE,Nebraska,31031,Cherry County,US,USA,2,0,0,47,4,,,5790,2945,2845,764,682,591,676,634,769,776,521,377,1425403,42.54,-101.12,15565,78.5,,,20.572222,9.994444,31.172222,0.0,,4.475309,35.292995
US_NE_31031,2020-09-26,ChIJ-6ryQSy3eYcRmlMy7yYHnzg,Q490769,geoId/31031,US,United States of America,NE,Nebraska,31031,Cherry County,US,USA,2,0,0,47,4,,,5790,2945,2845,764,682,591,676,634,769,776,521,377,1425403,42.54,-101.12,15565,78.5,,,19.5,10.85,28.577778,0.0,,4.962963,38.940423
US_NE_31031,2020-09-27,ChIJ-6ryQSy3eYcRmlMy7yYHnzg,Q490769,geoId/31031,US,United States of America,NE,Nebraska,31031,Cherry County,US,USA,2,0,0,47,4,,,5790,2945,2845,764,682,591,676,634,769,776,521,377,1425403,42.54,-101.12,15565,78.5,,,13.911111,8.461111,22.705556,0.0,,1.654321,43.196475
US_NE_31031,2020-09-28,ChIJ-6ryQSy3eYcRmlMy7yYHnzg,Q490769,geoId/31031,US,United States of America,NE,Nebraska,31031,Cherry County,US,USA,2,0,0,47,4,,,5790,2945,2845,764,682,591,676,634,769,776,521,377,1425403,42.54,-101.12,15565,78.5,,,11.005556,3.505556,18.727778,0.1778,,-1.493827,41.292239
US_NE_31031,2020-09-29,ChIJ-6ryQSy3eYcRmlMy7yYHnzg,Q490769,geoId/31031,US,United States of America,NE,Nebraska,31031,Cherry County,US,USA,2,3,0,50,4,,,5790,2945,2845,764,682,591,676,634,769,776,521,377,1425403,42.54,-101.12,15565,78.5,,,12.872222,1.183333,27.314815,0.0,,-2.246914,35.288918
US_NE_31031,2020-09-30,ChIJ-6ryQSy3eYcRmlMy7yYHnzg,Q490769,geoId/31031,US,United States of America,NE,Nebraska,31031,Cherry County,US,USA,2,1,0,51,4,,,5790,2945,2845,764,682,591,676,634,769,776,521,377,1425403,42.54,-101.12,15565,78.5,,,14.072222,4.627778,25.733333,0.0,,-0.296296,37.485749
US_NE_31031,2020-10-01,ChIJ-6ryQSy3eYcRmlMy7yYHnzg,Q490769,geoId/31031,US,United States of America,NE,Nebraska,31031,Cherry County,US,USA,2,1,0,52,4,,,5790,2945,2845,764,682,591,676,634,769,776,521,377,1425403,42.54,-101.12,15565,78.5,,,8.977778,-0.733333,17.822222,0.0,,-4.228395,38.96158
US_NE_31031,2020-10-02,ChIJ-6ryQSy3eYcRmlMy7yYHnzg,Q490769,geoId/31031,US,United States of America,NE,Nebraska,31031,Cherry County,US,USA,2,0,0,52,4,,,5790,2945,2845,764,682,591,676,634,769,776,521,377,1425403,42.54,-101.12,15565,78.5,,,9.377778,-1.111111,23.077778,0.127,,-2.117284,44.947587
US_NE_31031,2020-10-03,ChIJ-6ryQSy3eYcRmlMy7yYHnzg,Q490769,geoId/31031,US,United States of America,NE,Nebraska,31031,Cherry County,US,USA,2,0,0,52,4,,,5790,2945,2845,764,682,591,676,634,769,776,521,377,1425403,42.54,-101.12,15565,78.5,,,9.95,-0.105556,21.427778,0.5588,,2.253086,59.938962
US_NE_31031,2020-10-04,ChIJ-6ryQSy3eYcRmlMy7yYHnzg,Q490769,geoId/31031,US,United States of America,NE,Nebraska,31031,Cherry County,US,USA,2,0,0,52,4,,,5790,2945,2845,764,682,591,676,634,769,776,521,377,1425403,42.54,-101.12,15565,78.5,,,11.511111,0.844444,26.08642,0.0,,0.833333,48.452629
US_NE_31031,2020-10-05,ChIJ-6ryQSy3eYcRmlMy7yYHnzg,Q490769,geoId/31031,US,United States of America,NE,Nebraska,31031,Cherry County,US,USA,2,1,0,53,4,,,5790,2945,2845,764,682,591,676,634,769,776,521,377,1425403,42.54,-101.12,15565,78.5,,,16.711111,5.25,27.0,0.0,,1.580247,36.405076
US_NE_31031,2020-10-06,ChIJ-6ryQSy3eYcRmlMy7yYHnzg,Q490769,geoId/31031,US,United States of America,NE,Nebraska,31031,Cherry County,US,USA,2,1,0,54,4,,,5790,2945,2845,764,682,591,676,634,769,776,521,377,1425403,42.54,-101.12,15565,78.5,,,15.938889,4.461111,30.683333,0.0,,2.45679,40.849786
US_NE_31031,2020-10-07,ChIJ-6ryQSy3eYcRmlMy7yYHnzg,Q490769,geoId/31031,US,United States of America,NE,Nebraska,31031,Cherry County,US,USA,2,0,0,54,4,,,5790,2945,2845,764,682,591,676,634,769,776,521,377,1425403,42.54,-101.12,15565,78.5,,,15.488889,3.977778,29.016667,0.0,,1.234568,38.952932
US_NE_31031,2020-10-08,ChIJ-6ryQSy3eYcRmlMy7yYHnzg,Q490769,geoId/31031,US,United States of America,NE,Nebraska,31031,Cherry County,US,USA,2,0,0,54,4,,,5790,2945,2845,764,682,591,676,634,769,776,521,377,1425403,42.54,-101.12,15565,78.5,,,15.566667,3.472222,29.622222,0.0,,2.91358,43.298935
US_NE_31031,2020-10-09,ChIJ-6ryQSy3eYcRmlMy7yYHnzg,Q490769,geoId/31031,US,United States of America,NE,Nebraska,31031,Cherry County,US,USA,2,0,0,54,4,,,5790,2945,2845,764,682,591,676,634,769,776,521,377,1425403,42.54,-101.12,15565,78.5,,,19.205556,8.088889,30.977778,0.0,,0.82716,29.959526
US_NE_31031,2020-10-10,ChIJ-6ryQSy3eYcRmlMy7yYHnzg,Q490769,geoId/31031,US,United States of America,NE,Nebraska,31031,Cherry County,US,USA,2,0,0,54,4,,,5790,2945,2845,764,682,591,676,634,769,776,521,377,1425403,42.54,-101.12,15565,78.5,,,14.355556,2.227778,26.838889,0.0,,1.04321,41.079685
US_NE_31031,2020-10-11,ChIJ-6ryQSy3eYcRmlMy7yYHnzg,Q490769,geoId/31031,US,United States of America,NE,Nebraska,31031,Cherry County,US,USA,2,1,0,55,4,,,5790,2945,2845,764,682,591,676,634,769,776,521,377,1425403,42.54,-101.12,15565,78.5,,,17.566667,11.066667,25.288889,0.0,,5.679012,45.448971
US_NE_31031,2020-10-12,ChIJ-6ryQSy3eYcRmlMy7yYHnzg,Q490769,geoId/31031,US,United States of America,NE,Nebraska,31031,Cherry County,US,USA,2,0,0,55,4,,,5790,2945,2845,764,682,591,676,634,769,776,521,377,1425403,42.54,-101.12,15565,78.5,,,9.518519,-1.265432,23.530864,0.366889,,-1.534722,46.117681
US_NE_31031,2020-10-13,ChIJ-6ryQSy3eYcRmlMy7yYHnzg,Q490769,geoId/31031,US,United States of America,NE,Nebraska,31031,Cherry County,US,USA,2,1,0,56,4,,,5790,2945,2845,764,682,591,676,634,769,776,521,377,1425403,42.54,-101.12,15565,78.5,,,12.253086,1.598765,21.703704,0.028222,,-0.763889,40.752772
US_NE_31031,2020-10-14,ChIJ-6ryQSy3eYcRmlMy7yYHnzg,Q490769,geoId/31031,US,United States of America,NE,Nebraska,31031,Cherry County,US,USA,2,2,0,58,4,,,5790,2945,2845,764,682,591,676,634,769,776,521,377,1425403,42.54,-101.12,15565,78.5,,,13.876543,5.592593,19.938272,0.0,,0.305556,39.020413
US_NE_31031,2020-10-15,ChIJ-6ryQSy3eYcRmlMy7yYHnzg,Q490769,geoId/31031,US,United States of America,NE,Nebraska,31031,Cherry County,US,USA,2,0,0,58,4,,,5790,2945,2845,764,682,591,676,634,769,776,521,377,1425403,42.54,-101.12,15565,78.5,,,5.308642,-2.135802,13.018519,0.145143,,-1.791667,59.949419
US_NE_31031,2020-10-16,ChIJ-6ryQSy3eYcRmlMy7yYHnzg,Q490769,geoId/31031,US,United States of America,NE,Nebraska,31031,Cherry County,US,USA,2,0,0,58,4,,,5790,2945,2845,764,682,591,676,634,769,776,521,377,1425403,42.54,-101.12,15565,78.5,,,5.727778,-1.727778,15.883333,0.127,,-4.351852,48.992859
US_NE_31031,2020-10-17,ChIJ-6ryQSy3eYcRmlMy7yYHnzg,Q490769,geoId/31031,US,United States of America,NE,Nebraska,31031,Cherry County,US,USA,2,4,0,62,4,,,5790,2945,2845,764,682,591,676,634,769,776,521,377,1425403,42.54,-101.12,15565,78.5,,,8.255556,-0.483333,15.533333,0.03175,,-0.296296,55.376129
US_NE_31031,2020-10-18,ChIJ-6ryQSy3eYcRmlMy7yYHnzg,Q490769,geoId/31031,US,United States of America,NE,Nebraska,31031,Cherry County,US,USA,2,0,0,62,4,,,5790,2945,2845,764,682,591,676,634,769,776,521,377,1425403,42.54,-101.12,15565,78.5,,,-0.116667,-2.716667,4.072222,1.778,,-3.82716,75.609463
US_NE_31031,2020-10-19,ChIJ-6ryQSy3eYcRmlMy7yYHnzg,Q490769,geoId/31031,US,United States of America,NE,Nebraska,31031,Cherry County,US,USA,2,0,0,62,4,,,5790,2945,2845,764,682,591,676,634,769,776,521,377,1425403,42.54,-101.12,15565,78.5,,,2.711111,-1.811111,9.388889,1.185333,,-1.259259,74.147588
US_NE_31031,2020-10-20,ChIJ-6ryQSy3eYcRmlMy7yYHnzg,Q490769,geoId/31031,US,United States of America,NE,Nebraska,31031,Cherry County,US,USA,2,0,0,62,4,,,5790,2945,2845,764,682,591,676,634,769,776,521,377,1425403,42.54,-101.12,15565,78.5,,,6.538889,1.1,14.35,1.016,,1.944444,72.158434
US_NE_31031,2020-10-21,ChIJ-6ryQSy3eYcRmlMy7yYHnzg,Q490769,geoId/31031,US,United States of America,NE,Nebraska,31031,Cherry County,US,USA,2,1,0,63,4,,,5790,2945,2845,764,682,591,676,634,769,776,521,377,1425403,42.54,-101.12,15565,78.5,,,6.144444,1.65,14.583333,0.09525,,1.87037,74.364003
US_NE_31031,2020-10-22,ChIJ-6ryQSy3eYcRmlMy7yYHnzg,Q490769,geoId/31031,US,United States of America,NE,Nebraska,31031,Cherry County,US,USA,2,0,0,63,4,,,5790,2945,2845,764,682,591,676,634,769,776,521,377,1425403,42.54,-101.12,15565,78.5,,,2.005556,-1.727778,8.5,0.41275,,0.253086,88.584323
US_NE_31031,2020-10-23,ChIJ-6ryQSy3eYcRmlMy7yYHnzg,Q490769,geoId/31031,US,United States of America,NE,Nebraska,31031,Cherry County,US,USA,2,2,0,65,4,,,5790,2945,2845,764,682,591,676,634,769,776,521,377,1425403,42.54,-101.12,15565,78.5,,,-3.016667,-5.066667,0.627778,0.34925,,-5.790123,80.153405
US_NE_31031,2020-10-24,ChIJ-6ryQSy3eYcRmlMy7yYHnzg,Q490769,geoId/31031,US,United States of America,NE,Nebraska,31031,Cherry County,US,USA,2,3,0,68,4,,,5790,2945,2845,764,682,591,676,634,769,776,521,377,1425403,42.54,-101.12,15565,78.5,,,-4.066667,-7.866667,-0.838889,0.326571,,-6.91358,79.608843
US_NE_31031,2020-10-25,ChIJ-6ryQSy3eYcRmlMy7yYHnzg,Q490769,geoId/31031,US,United States of America,NE,Nebraska,31031,Cherry County,US,USA,2,0,0,68,4,,,5790,2945,2845,764,682,591,676,634,769,776,521,377,1425403,42.54,-101.12,15565,78.5,,,-6.061111,-9.266667,-1.411111,2.413,,-8.839506,80.075506
US_NE_31031,2020-10-26,ChIJ-6ryQSy3eYcRmlMy7yYHnzg,Q490769,geoId/31031,US,United States of America,NE,Nebraska,31031,Cherry County,US,USA,2,1,0,69,4,,,5790,2945,2845,764,682,591,676,634,769,776,521,377,1425403,42.54,-101.12,15565,78.5,,,-11.022222,-16.805556,-5.911111,0.9906,99.06,-15.259259,69.909104
US_NE_31031,2020-10-27,ChIJ-6ryQSy3eYcRmlMy7yYHnzg,Q490769,geoId/31031,US,United States of America,NE,Nebraska,31031,Cherry County,US,USA,2,0,0,69,4,,,5790,2945,2845,764,682,591,676,634,769,776,521,377,1425403,42.54,-101.12,15565,78.5,,,-8.627778,-18.755556,3.016667,0.0,54.61,-14.368056,62.670691
US_NE_31031,2020-10-28,ChIJ-6ryQSy3eYcRmlMy7yYHnzg,Q490769,geoId/31031,US,United States of America,NE,Nebraska,31031,Cherry County,US,USA,2,2,0,71,4,,,5790,2945,2845,764,682,591,676,634,769,776,521,377,1425403,42.54,-101.12,15565,78.5,,,1.627778,-4.083333,10.038889,0.0,54.61,-4.179012,65.069567
US_NE_31031,2020-10-29,ChIJ-6ryQSy3eYcRmlMy7yYHnzg,Q490769,geoId/31031,US,United States of America,NE,Nebraska,31031,Cherry County,US,USA,2,5,0,76,4,,,5790,2945,2845,764,682,591,676,634,769,776,521,377,1425403,42.54,-101.12,15565,78.5,,,5.016667,-3.861111,17.161111,0.0,30.48,0.314815,71.262181
US_NE_31031,2020-10-30,ChIJ-6ryQSy3eYcRmlMy7yYHnzg,Q490769,geoId/31031,US,United States of America,NE,Nebraska,31031,Cherry County,US,USA,2,1,0,77,4,,,5790,2945,2845,764,682,591,676,634,769,776,521,377,1425403,42.54,-101.12,15565,78.5,,,7.95,-1.294444,20.416667,0.0,,0.567901,60.646397
US_NE_31031,2020-10-31,ChIJ-6ryQSy3eYcRmlMy7yYHnzg,Q490769,geoId/31031,US,United States of America,NE,Nebraska,31031,Cherry County,US,USA,2,4,0,81,4,,,5790,2945,2845,764,682,591,676,634,769,776,521,377,1425403,42.54,-101.12,15565,78.5,,,10.738889,0.838889,19.122222,0.0,,0.061728,47.405891
