location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_ID_16051,2021-04-22,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,3,0,2964,24,,,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,,,-11,1,5.57,10.82,9.28,4.95,4.33,7.11,11.13,10.2,17.0,,5.26,34.32,,,4.092593,-7.444444,13.95679,0.0,,-9.861111,34.753372
US_ID_16051,2021-04-23,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,1,0,2965,24,,,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,,,3,0,5.19,10.08,7.63,5.19,7.33,8.86,7.33,,15.27,,,30.23,,4.58,5.024691,-4.932099,13.623457,0.169333,,-3.666667,52.584489
US_ID_16051,2021-04-24,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,0,0,2965,24,,,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,,,-13,,6.86,12.99,6.86,,,,5.42,,17.69,,6.14,44.04,,6.14,7.154321,-0.969136,13.32716,0.0,,-4.37037,42.559095
US_ID_16051,2021-04-25,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,0,0,2965,24,,,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,,,-13,,10.83,12.53,7.11,4.74,7.79,13.88,6.43,5.42,19.97,5.42,8.46,38.59,9.14,10.15,5.395062,1.709877,12.487654,0.677333,,1.824074,74.078511
US_ID_16051,2021-04-26,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,7,1,2972,25,,5315,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,,,26,-2,9.04,10.45,7.62,9.04,6.78,7.91,7.34,9.6,15.53,5.65,4.24,38.97,5.37,5.93,4.185185,1.512346,9.12963,2.427111,,0.953704,76.230007
US_ID_16051,2021-04-27,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,2,1,2974,26,2,5317,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,,,-11,2,5.26,10.82,7.02,4.68,7.6,6.14,9.06,5.85,19.0,6.72,4.97,40.35,4.09,5.85,4.32716,-1.203704,13.055556,3.922889,,-0.509259,68.607907
US_ID_16051,2021-04-28,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,2,0,2976,26,45,5362,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,,,-11,2,6.46,12.6,7.99,6.46,,8.91,9.84,6.46,21.21,4.61,4.92,38.73,5.23,7.68,8.044444,-0.594444,16.544444,0.2032,,-3.404762,43.249648
US_ID_16051,2021-04-29,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,0,0,2976,26,66,5428,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,,,-12,1,10.62,10.62,7.08,,5.01,7.37,8.85,6.49,17.99,7.08,8.26,38.34,5.01,5.6,10.533333,-0.433333,21.077778,0.0,,-2.238095,40.400501
US_ID_16051,2021-04-30,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,1,0,2977,26,99,5527,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,,,9,-1,,9.08,4.1,7.32,,6.74,10.84,4.39,20.21,7.32,5.86,40.42,7.62,6.74,14.333333,1.727778,25.794444,0.0,,-0.142857,36.604807
US_ID_16051,2021-05-01,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,0,0,2977,26,143,5670,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,,,-14,,6.97,12.84,7.71,7.34,,7.71,10.28,,19.08,6.97,5.5,39.27,5.5,6.97,15.055556,3.788889,25.522222,0.0,,0.325397,36.261276
US_ID_16051,2021-05-02,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,0,0,2977,26,0,5670,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,,,3,,8.36,16.72,6.62,,7.32,10.8,11.5,6.62,14.98,4.88,10.1,40.06,7.66,,9.238889,4.455556,19.511111,0.366889,,1.333333,57.429576
US_ID_16051,2021-05-03,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,2,2,2979,28,163,5833,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,,,20,-4,11.11,10.24,9.94,4.97,4.68,8.48,11.99,,20.47,,8.19,34.8,8.77,7.6,6.266667,0.633333,13.566667,1.3208,,-2.309524,52.872078
US_ID_16051,2021-05-04,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,2,0,2981,28,3,5836,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,,,-10,2,7.59,10.51,7.88,4.67,5.25,8.46,11.68,9.93,15.18,,5.55,35.91,8.46,6.71,8.05,1.472222,13.816667,0.338667,,-2.111111,48.263528
US_ID_16051,2021-05-05,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,4,0,2985,28,14,5850,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,,,-10,0,6.32,10.54,8.73,5.72,5.72,6.62,9.33,4.21,14.75,6.92,5.42,36.72,6.02,5.42,7.227778,-0.988889,16.761111,0.2794,,-1.865079,51.499561
US_ID_16051,2021-05-06,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,7,0,2992,28,70,5920,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,,,-14,1,,7.69,5.03,4.14,5.32,8.87,7.39,6.8,10.94,,,31.93,5.62,4.73,10.655556,-1.716667,24.383333,0.0,,-4.357143,33.937843
US_ID_16051,2021-05-07,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,1,0,2993,28,142,6062,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,,,-14,2,10.39,12.74,,,,11.4,4.69,6.71,16.43,5.37,,29.5,,5.7,14.172222,3.366667,24.15,0.0,,0.031746,37.279772
US_ID_16051,2021-05-08,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,0,0,2993,28,94,6156,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,,,-5,,,9.82,6.55,,5.09,6.55,6.91,5.09,13.1,,8.0,29.1,,,5.383333,-0.438889,16.427778,0.479778,,-4.619048,48.442584
US_ID_16051,2021-05-09,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,0,0,2993,28,0,6156,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,,,-1,,6.83,10.42,,,7.18,10.06,8.62,,20.84,,6.11,31.25,,,2.311111,-6.205556,10.233333,0.169333,,-8.492063,44.05255
US_ID_16051,2021-05-10,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,7,0,3000,28,0,6156,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,,,6,-1,,11.85,8.56,5.92,,,7.57,9.55,18.76,8.56,,35.55,6.25,5.6,3.505556,-4.694444,10.455556,0.0,,-4.738095,53.824732
US_ID_16051,2021-05-11,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,2,0,3002,28,152,6308,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,,,-13,1,9.27,7.53,7.24,6.95,6.66,6.95,7.53,6.08,17.96,8.69,6.08,34.48,7.82,4.93,4.477778,-3.2,12.772222,2.116667,,-0.753968,67.047362
US_ID_16051,2021-05-12,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,1,0,3003,28,15,6323,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,,,-10,2,6.9,14.09,5.7,,,7.5,9.89,5.7,15.29,4.8,5.1,32.08,5.1,5.4,7.566667,-2.138889,17.811111,0.1524,,-2.706349,48.638091
US_ID_16051,2021-05-13,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,1,0,3004,28,72,6395,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,,,-14,1,9.07,10.83,7.02,6.44,,6.15,9.66,8.78,18.73,6.73,7.61,34.24,4.39,5.27,12.488889,2.005556,21.244444,0.0,,-3.214286,33.363806
US_ID_16051,2021-05-14,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,0,0,3004,28,93,6488,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,57,,2,-1,6.27,11.35,6.27,6.57,,8.36,7.46,4.78,15.82,4.48,5.67,33.44,5.67,4.48,12.988889,2.694444,21.533333,0.0,,-0.396825,39.391395
US_ID_16051,2021-05-15,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,0,0,3004,28,43,6531,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,,,-16,,6.33,5.96,7.83,6.33,,10.43,6.33,,17.89,6.33,8.94,39.5,5.96,,11.455556,4.211111,20.566667,0.0508,,2.650794,54.46779
US_ID_16051,2021-05-16,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,0,0,3004,28,41,6572,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,,,-14,,9.28,9.97,7.22,9.63,5.16,6.53,,7.91,17.88,,7.22,35.76,,10.32,11.977778,1.794444,23.288889,0.127,,2.198413,50.874183
US_ID_16051,2021-05-17,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,2,0,3006,28,0,6572,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,81,,20,-4,5.48,10.95,10.68,5.75,6.57,7.67,11.22,6.57,16.7,5.2,6.84,42.16,,6.3,13.666667,2.05,24.1,0.0,,1.992063,45.097848
US_ID_16051,2021-05-18,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,2,1,3008,29,11,6583,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,55,,-11,0,5.2,12.58,7.93,6.56,,10.66,9.84,6.84,15.31,4.38,9.57,33.63,7.11,5.74,16.111111,4.088889,23.922222,0.0,,2.134921,38.868244
US_ID_16051,2021-05-19,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,1,0,3009,29,11,6594,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,,,-10,1,6.93,8.32,6.38,4.99,,7.76,8.6,6.1,22.19,6.1,8.04,36.05,6.1,4.71,13.3,3.911111,22.055556,0.0,,0.650794,40.516665
US_ID_16051,2021-05-20,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,2,1,3011,30,48,6642,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,,,-12,0,7.22,11.95,9.17,7.5,4.45,5.83,5.28,4.17,17.78,7.22,5.56,38.89,5.28,4.45,9.111111,2.516667,20.277778,0.338667,,2.015873,59.832019
US_ID_16051,2021-05-21,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,2,0,3013,30,0,6642,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,51,,5,1,,8.75,6.21,,,9.88,5.93,3.95,21.17,8.19,4.23,29.63,,,5.366667,1.583333,12.772222,5.926667,,1.650794,75.595823
US_ID_16051,2021-05-22,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,0,0,3013,30,117,6759,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,,,-16,,7.83,5.97,8.58,5.22,7.46,13.43,8.58,,19.02,7.46,6.34,40.28,5.22,8.21,4.655556,-0.605556,13.777778,12.417778,,1.126984,75.859401
US_ID_16051,2021-05-23,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,0,0,3013,30,83,6842,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,,,-13,,8.0,7.04,9.28,6.4,5.76,10.56,4.8,5.12,24.32,,5.44,36.81,4.8,9.28,6.088889,1.066667,11.916667,9.200444,,2.531746,76.893051
US_ID_16051,2021-05-24,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,2,1,3015,31,4,6846,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,,,23,-3,9.97,6.74,9.44,5.12,3.77,8.09,8.9,5.12,18.33,,6.74,34.51,,5.39,6.666667,2.016667,12.983333,6.011333,,1.738095,69.927348
US_ID_16051,2021-05-25,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,1,0,3016,31,8,6854,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,56,,-13,1,6.27,5.42,14.26,5.42,,8.27,15.97,7.41,13.97,6.27,4.28,37.92,,4.85,9.5,3.155556,17.027778,1.27,,2.936508,62.405854
US_ID_16051,2021-05-26,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,0,0,3016,31,17,6871,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,,,-12,1,6.42,11.1,7.3,6.42,5.26,5.84,11.39,8.47,17.81,4.96,5.84,39.13,,6.13,8.577778,3.466667,15.772222,4.854222,,4.642857,75.059387
US_ID_16051,2021-05-27,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,1,0,3017,31,42,6913,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,,,-19,-1,9.27,14.06,5.11,7.67,,7.67,8.95,5.43,15.66,4.79,,38.03,5.11,6.71,9.788889,1.122222,20.383333,1.1176,,2.063492,57.941953
US_ID_16051,2021-05-28,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,0,0,3017,31,86,6999,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,90,,-12,-2,8.36,11.15,6.27,5.23,6.62,11.5,8.02,8.02,22.3,,7.32,32.41,8.02,7.32,13.494444,2.566667,20.761111,0.0,,1.31746,43.467027
US_ID_16051,2021-05-29,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,0,0,3017,31,46,7045,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,,,-33,,,9.21,9.21,6.28,,9.63,,,23.45,,,46.06,7.54,,10.466667,-0.2,19.644444,0.0,,-4.531746,34.346101
US_ID_16051,2021-05-30,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,0,0,3017,31,24,7069,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,,,-42,,5.95,11.11,8.73,7.54,,9.13,6.35,,19.84,5.95,11.11,42.46,8.73,6.35,11.922222,0.266667,22.277778,0.0,,-3.18254,34.726222
US_ID_16051,2021-05-31,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,0,0,3017,31,0,7069,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,86,,-75,3,7.32,13.48,10.4,8.47,6.93,7.32,8.86,6.16,21.95,8.09,8.09,44.29,13.09,7.7,14.316667,1.755556,24.416667,0.0,,-0.579365,36.157115
US_ID_16051,2021-06-01,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,1,0,3018,31,14,7083,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,58,,-34,2,7.0,18.29,10.12,6.62,7.39,10.51,13.23,5.45,23.34,10.12,5.84,44.74,9.34,5.45,15.916667,3.305556,25.7,0.0,,1.793651,38.803544
US_ID_16051,2021-06-02,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,0,1,3018,32,1,7084,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,,,-29,2,6.69,9.84,6.3,,6.69,,7.87,12.2,25.19,9.84,13.77,38.17,7.48,,18.033333,5.394444,28.444444,0.0,,4.706349,41.510642
US_ID_16051,2021-06-03,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,0,0,3018,32,27,7111,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,,,-29,2,8.93,15.52,5.43,,8.15,11.25,8.93,8.15,18.24,,9.31,35.7,11.64,6.6,19.811111,6.961111,30.716667,0.0,,6.619048,42.714597
US_ID_16051,2021-06-04,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,0,0,3018,32,19,7130,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,57,,-21,0,8.38,9.58,5.59,,,9.18,7.18,5.59,17.96,,7.58,41.11,5.59,9.98,21.316667,9.422222,31.133333,0.0254,,7.126984,40.090884
US_ID_16051,2021-06-05,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,0,0,3018,32,22,7152,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,,,-28,,13.62,15.75,11.07,,,9.36,11.07,,17.02,,,37.45,8.94,,21.444444,9.9,30.494444,0.0,,6.793651,38.717537
US_ID_16051,2021-06-06,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,0,0,3018,32,2,7154,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,,,-37,,,7.87,6.3,10.23,,8.27,,7.09,21.26,,9.05,46.84,8.27,,16.933333,8.322222,27.505556,0.0,,-0.730159,29.519362
US_ID_16051,2021-06-07,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,1,0,3019,32,49,7203,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,70,,-9,-3,,13.41,6.31,5.92,,6.71,9.07,6.71,18.94,7.1,,41.03,,,15.505556,5.65,24.622222,0.0,,0.420635,35.250507
US_ID_16051,2021-06-08,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,0,0,3019,32,8,7211,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,55,,-32,2,6.72,13.44,10.28,6.33,,9.49,10.68,7.91,18.58,6.72,11.86,48.63,9.09,6.33,18.411111,9.066667,26.35,0.0,,3.904762,37.567047
US_ID_16051,2021-06-09,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,0,0,3019,32,14,7225,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,,,-31,1,11.24,16.87,8.43,6.02,,8.03,13.65,6.43,25.7,6.02,8.84,37.75,9.24,10.84,17.355556,6.016667,27.633333,0.0,,0.238095,31.162765
US_ID_16051,2021-06-10,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,1,0,3020,32,52,7277,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,,,-36,4,,15.5,8.32,6.43,9.45,9.45,11.72,,24.19,6.43,5.67,42.72,,7.56,13.877778,5.827778,27.105556,0.0,,1.349206,42.188711
US_ID_16051,2021-06-11,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,0,0,3020,32,1,7278,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,51,,-25,-1,6.52,13.45,8.97,10.6,,7.34,8.56,6.12,13.86,,8.97,42.81,9.79,,8.016667,-1.294444,19.611111,0.028222,,-0.738095,52.099882
US_ID_16051,2021-06-12,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,0,0,3020,32,33,7311,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,,,-29,,8.25,13.9,6.95,,,8.25,7.82,,25.19,,8.25,39.09,,,14.272222,1.616667,26.088889,0.0,,-0.579365,35.594381
US_ID_16051,2021-06-13,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,0,0,3020,32,17,7328,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,,,-37,,7.2,14.0,6.8,7.6,,8.8,6.8,,25.6,,9.6,40.4,14.8,6.4,18.416667,4.988889,32.066667,0.0,,3.246032,36.443907
US_ID_16051,2021-06-14,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,1,0,3021,32,150,7478,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,76,,-7,-4,7.46,20.02,8.24,,9.03,7.85,8.24,,27.09,6.28,12.56,45.54,9.03,,21.272222,6.494444,32.872222,0.0,,2.047619,28.095886
US_ID_16051,2021-06-15,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,0,0,3021,32,12,7490,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,69,,-33,1,9.79,19.59,7.53,,8.29,9.04,6.4,6.78,18.84,6.03,15.07,39.55,8.29,5.65,22.633333,8.55,32.888889,0.0,,0.84127,23.565721
