location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_dermatitis,search_trends_diabetes,search_trends_diarrhea,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_flatulence,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_myocardial_infarction,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_sleep_disorder,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_OH_39091,2021-04-09,ChIJX7NN0yUpP4gRLMF9qtuH1JA,Q490190,geoId/39091,US,United States of America,OH,Ohio,39091,Logan County,US,USA,2,0,0,3695,76,,,45198,22409,22789,5533,6012,5108,5138,5533,6653,5977,3431,1813,184059,40.39,-83.77,1209,76.918182,8,12,-12,2,2.17,2.72,6.52,2.31,10.05,5.02,3.53,,3.4,3.53,1.9,2.99,3.12,5.02,2.72,2.72,,3.12,,6.65,2.85,2.44,6.11,2.31,,3.53,3.12,,2.58,5.57,16.7,5.57,2.31,6.25,2.31,3.8,2.85,2.85,3.8,28.92,2.85,6.65,,3.26,4.21,5.3,2.58,,2.58,2.31,,16.716667,11.355556,24.905556,5.660571,,10.361111,66.274198
US_OH_39091,2021-04-10,ChIJX7NN0yUpP4gRLMF9qtuH1JA,Q490190,geoId/39091,US,United States of America,OH,Ohio,39091,Logan County,US,USA,2,1,0,3696,76,,,45198,22409,22789,5533,6012,5108,5138,5533,6653,5977,3431,1813,184059,40.39,-83.77,1209,76.918182,19,18,-25,1,2.72,4.63,7.67,,11.51,4.32,4.95,,3.83,5.91,2.72,3.04,3.2,6.71,2.88,3.52,,3.67,,5.91,4.16,,3.04,2.72,3.36,4.0,,3.04,2.56,2.72,16.14,3.36,,6.07,3.52,3.2,3.67,,5.27,32.92,,6.55,,3.2,5.59,4.0,2.88,,2.4,2.88,,16.716667,11.5,24.083333,3.592286,,10.705556,67.8406
US_OH_39091,2021-04-11,ChIJX7NN0yUpP4gRLMF9qtuH1JA,Q490190,geoId/39091,US,United States of America,OH,Ohio,39091,Logan County,US,USA,2,4,0,3700,76,,,45198,22409,22789,5533,6012,5108,5138,5533,6653,5977,3431,1813,184059,40.39,-83.77,1209,76.918182,12,9,-17,2,,3.74,5.3,3.59,8.11,7.33,6.71,,2.5,3.9,3.9,3.12,2.18,5.15,3.28,3.12,3.74,4.99,,7.49,3.9,3.28,2.96,2.65,,4.99,,3.43,2.5,5.46,17.0,3.12,2.5,5.77,2.65,4.21,2.5,,4.21,34.78,2.81,6.55,,2.18,4.99,4.21,4.52,,2.18,,2.34,12.005556,9.238889,20.261111,9.289143,,9.644444,85.66318
US_OH_39091,2021-04-12,ChIJX7NN0yUpP4gRLMF9qtuH1JA,Q490190,geoId/39091,US,United States of America,OH,Ohio,39091,Logan County,US,USA,2,7,0,3707,76,,,45198,22409,22789,5533,6012,5108,5138,5533,6653,5977,3431,1813,184059,40.39,-83.77,1209,76.918182,13,11,-11,2,,5.71,4.11,3.32,8.23,7.17,4.78,2.52,3.58,5.97,3.05,3.32,1.86,5.71,3.85,2.26,2.12,3.98,1.99,7.7,4.38,1.99,3.19,2.39,1.99,2.65,2.12,4.51,,6.1,17.38,5.71,1.86,5.44,3.72,3.45,3.72,3.72,3.32,36.76,2.79,5.71,1.99,2.12,4.64,5.44,2.52,2.39,2.65,3.05,,11.044444,8.516667,16.033333,3.918857,,8.305556,83.48207
US_OH_39091,2021-04-13,ChIJX7NN0yUpP4gRLMF9qtuH1JA,Q490190,geoId/39091,US,United States of America,OH,Ohio,39091,Logan County,US,USA,2,7,0,3714,76,,,45198,22409,22789,5533,6012,5108,5138,5533,6653,5977,3431,1813,184059,40.39,-83.77,1209,76.918182,20,16,-11,1,,5.72,4.99,3.82,11.6,6.9,6.02,,4.84,4.26,3.82,3.08,,5.87,4.7,4.55,2.35,3.38,2.5,7.63,2.35,,4.55,2.79,,3.52,,5.29,2.94,8.66,19.23,4.99,,5.58,2.2,4.99,4.26,5.87,4.26,36.26,2.64,6.9,,4.26,3.67,5.29,2.79,3.08,3.23,,,11.783333,5.094444,17.977778,0.127,,4.205556,59.898404
US_OH_39091,2021-04-14,ChIJX7NN0yUpP4gRLMF9qtuH1JA,Q490190,geoId/39091,US,United States of America,OH,Ohio,39091,Logan County,US,USA,2,5,0,3719,76,,,45198,22409,22789,5533,6012,5108,5138,5533,6653,5977,3431,1813,184059,40.39,-83.77,1209,76.918182,15,20,-12,2,,2.95,5.02,2.21,9.29,6.05,5.02,,3.25,4.43,2.21,2.95,,2.36,2.66,3.39,2.51,3.39,2.21,8.41,5.02,2.51,5.75,2.51,2.36,4.13,4.13,5.02,2.66,7.82,17.7,5.31,,5.46,,3.69,3.39,,4.87,32.31,3.54,5.31,,2.07,6.2,4.87,3.69,3.1,2.36,2.66,,11.566667,5.422222,17.45,0.0,,1.75,51.020171
US_OH_39091,2021-04-15,ChIJX7NN0yUpP4gRLMF9qtuH1JA,Q490190,geoId/39091,US,United States of America,OH,Ohio,39091,Logan County,US,USA,2,3,0,3722,76,,,45198,22409,22789,5533,6012,5108,5138,5533,6653,5977,3431,1813,184059,40.39,-83.77,1209,76.918182,7,9,-14,4,3.95,4.39,6.58,4.1,8.34,5.85,4.83,2.34,2.78,5.71,2.49,,2.19,4.39,2.63,2.93,3.07,3.37,,7.61,4.97,2.63,3.8,2.78,,3.51,2.19,2.34,2.05,7.9,20.92,5.41,2.49,6.73,2.78,4.39,3.22,2.93,4.83,37.75,,5.85,2.05,2.78,6.0,4.54,3.8,,,3.07,2.19,6.794444,3.672222,14.805556,0.0,,-0.933333,58.014214
US_OH_39091,2021-04-16,ChIJX7NN0yUpP4gRLMF9qtuH1JA,Q490190,geoId/39091,US,United States of America,OH,Ohio,39091,Logan County,US,USA,2,6,0,3728,76,,,45198,22409,22789,5533,6012,5108,5138,5533,6653,5977,3431,1813,184059,40.39,-83.77,1209,76.918182,10,12,-13,2,3.41,3.26,5.04,3.71,9.49,6.97,3.56,,2.37,4.89,,2.23,,6.23,4.6,5.64,2.67,3.71,2.37,8.16,3.71,,3.56,4.45,,4.89,2.23,4.0,2.82,3.86,17.8,4.75,,5.49,,3.86,4.15,,4.89,31.74,6.38,6.38,,,3.12,4.45,2.23,,,2.67,3.26,7.533333,1.816667,15.183333,0.0,,1.416667,65.465184
US_OH_39091,2021-04-17,ChIJX7NN0yUpP4gRLMF9qtuH1JA,Q490190,geoId/39091,US,United States of America,OH,Ohio,39091,Logan County,US,USA,2,1,0,3729,76,,,45198,22409,22789,5533,6012,5108,5138,5533,6653,5977,3431,1813,184059,40.39,-83.77,1209,76.918182,18,24,-29,0,2.48,4.46,5.78,2.48,9.41,6.11,3.96,,,,5.12,3.13,2.48,5.94,,,2.48,2.81,,4.46,,,3.79,,3.79,3.63,4.29,4.29,3.3,5.78,14.85,3.96,,4.46,2.81,,3.3,,5.45,31.35,2.97,5.61,,,5.45,,3.96,2.81,2.64,2.31,,8.538889,1.233333,15.233333,0.0,,2.727778,67.125274
US_OH_39091,2021-04-18,ChIJX7NN0yUpP4gRLMF9qtuH1JA,Q490190,geoId/39091,US,United States of America,OH,Ohio,39091,Logan County,US,USA,2,7,0,3736,76,,,45198,22409,22789,5533,6012,5108,5138,5533,6653,5977,3431,1813,184059,40.39,-83.77,1209,76.918182,29,22,-15,-1,,5.66,5.32,2.33,13.31,6.66,5.82,,3.99,4.49,4.49,3.16,,8.82,4.66,3.83,2.83,5.32,,5.32,2.33,,6.16,2.5,,3.0,3.33,3.49,,5.49,17.47,4.83,2.33,6.82,,3.16,3.33,2.66,3.49,31.94,2.83,5.66,2.33,2.66,5.49,2.33,3.16,,2.66,3.49,,9.305556,1.572222,16.066667,0.0,,1.15,57.153323
US_OH_39091,2021-04-19,ChIJX7NN0yUpP4gRLMF9qtuH1JA,Q490190,geoId/39091,US,United States of America,OH,Ohio,39091,Logan County,US,USA,2,8,0,3744,76,,,45198,22409,22789,5533,6012,5108,5138,5533,6653,5977,3431,1813,184059,40.39,-83.77,1209,76.918182,17,15,-10,2,,5.84,4.53,3.8,8.47,6.57,6.28,2.04,4.24,6.14,5.55,2.92,2.04,5.55,,,5.41,3.36,,7.89,2.78,,3.65,3.21,3.21,3.07,3.07,3.51,3.36,8.47,14.46,5.55,2.34,7.16,3.51,3.51,4.09,,3.36,37.55,2.48,5.99,,4.24,4.38,,2.34,2.92,2.19,3.94,,10.983333,2.283333,18.772222,0.0,,1.238889,51.162146
US_OH_39091,2021-04-20,ChIJX7NN0yUpP4gRLMF9qtuH1JA,Q490190,geoId/39091,US,United States of America,OH,Ohio,39091,Logan County,US,USA,2,3,0,3747,76,,,45198,22409,22789,5533,6012,5108,5138,5533,6653,5977,3431,1813,184059,40.39,-83.77,1209,76.918182,15,19,-12,3,2.16,3.51,4.32,3.65,9.86,6.75,5.0,,4.46,4.73,4.86,,2.3,4.73,2.57,3.38,3.24,3.11,2.16,5.94,5.13,2.84,3.78,3.24,2.16,3.24,3.38,3.24,2.43,5.81,19.86,4.32,,6.21,2.43,2.84,3.24,2.97,6.48,30.94,2.97,5.67,,2.03,4.73,2.16,5.0,,2.16,3.38,,7.611111,2.272222,16.733333,0.0,,0.916667,62.747341
US_OH_39091,2021-04-21,ChIJX7NN0yUpP4gRLMF9qtuH1JA,Q490190,geoId/39091,US,United States of America,OH,Ohio,39091,Logan County,US,USA,2,4,0,3751,76,,,45198,22409,22789,5533,6012,5108,5138,5533,6653,5977,3431,1813,184059,40.39,-83.77,1209,76.918182,2,11,-13,5,,4.03,5.24,2.82,8.2,5.11,3.5,,4.17,3.5,3.63,3.5,,6.59,2.42,4.3,3.36,3.23,,10.08,4.17,2.15,5.11,2.69,2.69,3.9,3.09,2.69,3.63,7.66,14.52,4.71,1.88,5.65,2.15,3.09,2.82,1.88,5.38,32.67,,4.44,,2.29,5.11,6.86,2.96,2.96,,2.69,2.29,1.577778,-0.633333,7.755556,4.644571,50.8,-2.25,75.993763
US_OH_39091,2021-04-22,ChIJX7NN0yUpP4gRLMF9qtuH1JA,Q490190,geoId/39091,US,United States of America,OH,Ohio,39091,Logan County,US,USA,2,4,0,3755,76,,,45198,22409,22789,5533,6012,5108,5138,5533,6653,5977,3431,1813,184059,40.39,-83.77,1209,76.918182,4,14,-12,5,,4.61,5.15,2.85,8.0,7.86,4.61,,5.29,5.15,4.61,3.52,,6.64,2.98,5.01,3.52,4.2,,9.35,3.39,2.98,4.34,2.71,,,2.98,3.66,,7.72,18.43,7.18,3.12,4.88,2.03,3.79,5.56,,5.01,29.68,,4.61,2.17,2.44,5.83,4.74,3.66,2.17,2.17,2.17,2.71,3.005556,-1.766667,9.227778,0.689429,50.8,-2.016667,69.889132
US_OH_39091,2021-04-23,ChIJX7NN0yUpP4gRLMF9qtuH1JA,Q490190,geoId/39091,US,United States of America,OH,Ohio,39091,Logan County,US,USA,2,5,0,3760,76,,,45198,22409,22789,5533,6012,5108,5138,5533,6653,5977,3431,1813,184059,40.39,-83.77,1209,76.918182,9,13,-12,3,2.73,3.69,4.1,3.01,11.07,5.19,3.01,,4.51,4.51,3.69,2.6,1.91,6.42,3.96,3.69,3.55,3.01,2.05,7.52,4.51,2.46,3.14,3.55,2.32,3.83,2.32,,,4.92,16.95,3.28,3.55,5.47,2.32,2.87,2.73,,4.78,29.12,3.55,6.56,1.91,,3.28,4.51,4.37,2.73,2.19,2.05,2.05,7.177778,-0.927778,15.044444,0.0,,-2.727778,49.512298
US_OH_39091,2021-04-24,ChIJX7NN0yUpP4gRLMF9qtuH1JA,Q490190,geoId/39091,US,United States of America,OH,Ohio,39091,Logan County,US,USA,2,5,0,3765,76,,,45198,22409,22789,5533,6012,5108,5138,5533,6653,5977,3431,1813,184059,40.39,-83.77,1209,76.918182,12,19,-21,2,,5.39,4.9,2.94,7.84,5.39,4.74,,,3.76,2.78,,2.61,6.37,2.29,4.57,2.61,,,5.72,2.94,3.92,3.92,2.78,,4.41,3.1,5.23,3.43,7.03,16.34,5.23,,7.19,,3.27,4.41,,4.57,30.39,,4.9,,,3.76,2.78,2.61,3.59,,,3.1,9.222222,2.066667,14.366667,0.254,,3.027778,65.437417
US_OH_39091,2021-04-25,ChIJX7NN0yUpP4gRLMF9qtuH1JA,Q490190,geoId/39091,US,United States of America,OH,Ohio,39091,Logan County,US,USA,2,1,0,3766,76,,,45198,22409,22789,5533,6012,5108,5138,5533,6653,5977,3431,1813,184059,40.39,-83.77,1209,76.918182,21,20,-14,0,3.14,4.13,4.79,,6.78,7.27,4.13,,3.31,4.3,3.14,3.14,3.8,7.27,3.8,2.81,,3.31,,4.3,5.12,,3.64,,3.31,3.14,4.63,4.79,,6.78,14.54,4.13,,3.31,2.48,3.14,3.97,,5.78,30.57,,3.64,,2.31,5.29,3.47,3.8,,2.98,3.31,,9.583333,4.266667,14.238889,0.85725,,5.338889,74.98031
US_OH_39091,2021-04-26,ChIJX7NN0yUpP4gRLMF9qtuH1JA,Q490190,geoId/39091,US,United States of America,OH,Ohio,39091,Logan County,US,USA,2,2,0,3768,76,,10955,45198,22409,22789,5533,6012,5108,5138,5533,6653,5977,3431,1813,184059,40.39,-83.77,1209,76.918182,20,15,-9,2,2.73,4.91,5.46,3.27,10.64,5.05,5.73,,4.09,4.09,3.68,4.5,,5.46,2.73,4.91,3.27,3.82,,7.09,3.55,,6.28,3.55,1.91,4.23,,4.09,2.59,7.23,20.32,5.05,2.87,6.55,,2.32,3.0,,6.68,37.79,2.87,6.55,2.73,2.87,7.91,3.14,1.91,,,3.55,2.18,10.566667,1.872222,20.988889,0.0508,,1.155556,52.33972
US_OH_39091,2021-04-27,ChIJX7NN0yUpP4gRLMF9qtuH1JA,Q490190,geoId/39091,US,United States of America,OH,Ohio,39091,Logan County,US,USA,2,6,0,3774,76,66,11021,45198,22409,22789,5533,6012,5108,5138,5533,6653,5977,3431,1813,184059,40.39,-83.77,1209,76.918182,26,18,-11,1,2.55,4.67,4.96,3.12,10.76,5.52,3.4,2.12,2.41,3.97,2.69,4.25,2.55,6.8,2.12,3.82,2.83,3.26,2.83,8.21,4.25,2.55,5.52,2.12,,2.97,,4.67,2.83,6.51,17.84,5.81,2.27,5.38,,3.68,4.53,2.27,4.53,35.97,3.82,4.82,3.12,2.97,5.38,5.1,3.97,,2.83,3.82,,19.55,11.4,27.655556,0.0,,6.355556,42.260509
US_OH_39091,2021-04-28,ChIJX7NN0yUpP4gRLMF9qtuH1JA,Q490190,geoId/39091,US,United States of America,OH,Ohio,39091,Logan County,US,USA,2,3,0,3777,76,94,11115,45198,22409,22789,5533,6012,5108,5138,5533,6653,5977,3431,1813,184059,40.39,-83.77,1209,76.918182,17,25,-11,3,2.97,4.05,5.41,2.97,13.11,5.67,5.0,,4.19,5.95,3.38,2.84,2.43,4.73,3.92,2.7,,2.3,,7.97,3.24,2.43,4.32,2.43,2.3,3.11,2.97,4.19,2.16,7.16,16.89,3.92,3.78,5.67,3.38,3.65,2.7,2.16,4.32,34.05,2.97,7.7,,1.89,6.76,3.78,2.97,,2.97,2.43,,21.116667,16.455556,25.655556,0.254,,12.733333,58.874634
US_OH_39091,2021-04-29,ChIJX7NN0yUpP4gRLMF9qtuH1JA,Q490190,geoId/39091,US,United States of America,OH,Ohio,39091,Logan County,US,USA,2,7,0,3784,76,111,11226,45198,22409,22789,5533,6012,5108,5138,5533,6653,5977,3431,1813,184059,40.39,-83.77,1209,76.918182,8,14,-14,5,1.83,2.75,4.98,,7.21,4.85,5.11,,4.06,4.33,,,,5.5,2.36,4.33,1.97,5.24,2.1,8.0,3.41,1.97,4.19,3.01,2.1,2.1,2.23,3.67,,6.42,15.73,5.64,,5.11,2.1,3.15,3.93,1.97,5.77,32.37,3.01,5.5,1.83,2.36,4.19,3.41,2.1,,2.88,4.06,2.1,17.416667,13.266667,21.911111,8.055429,,16.228395,93.089289
US_OH_39091,2021-04-30,ChIJX7NN0yUpP4gRLMF9qtuH1JA,Q490190,geoId/39091,US,United States of America,OH,Ohio,39091,Logan County,US,USA,2,11,0,3795,76,94,11320,45198,22409,22789,5533,6012,5108,5138,5533,6653,5977,3431,1813,184059,40.39,-83.77,1209,76.918182,14,18,-15,2,,3.47,4.27,2.14,8.14,6.41,6.01,2.0,3.47,5.21,,2.27,,5.21,3.2,3.07,2.4,3.34,,7.08,3.34,2.0,2.54,3.47,,2.4,,3.47,2.54,5.21,16.02,4.27,2.14,6.28,2.54,2.54,4.27,,2.0,31.51,2.67,4.54,,,4.67,2.8,2.67,,2.94,2.94,,12.194444,8.194444,18.338889,11.611429,,6.594444,68.805773
US_OH_39091,2021-05-01,ChIJX7NN0yUpP4gRLMF9qtuH1JA,Q490190,geoId/39091,US,United States of America,OH,Ohio,39091,Logan County,US,USA,2,2,0,3797,76,215,11535,45198,22409,22789,5533,6012,5108,5138,5533,6653,5977,3431,1813,184059,40.39,-83.77,1209,76.918182,33,47,-24,-3,,5.55,6.39,3.03,7.06,6.56,3.53,,,4.37,,2.52,,5.89,,3.87,2.86,3.53,,5.05,,2.52,3.53,2.69,2.35,,,,3.03,5.05,12.11,3.87,,6.22,4.21,5.72,,,3.87,31.45,4.37,7.06,,,5.05,,4.04,,,3.53,,9.777778,-0.15,20.605556,0.2032,,-0.005556,50.688453
US_OH_39091,2021-05-02,ChIJX7NN0yUpP4gRLMF9qtuH1JA,Q490190,geoId/39091,US,United States of America,OH,Ohio,39091,Logan County,US,USA,2,3,0,3800,76,0,11535,45198,22409,22789,5533,6012,5108,5138,5533,6653,5977,3431,1813,184059,40.39,-83.77,1209,76.918182,40,35,-15,-3,,,7.09,3.79,9.4,5.11,5.28,,,6.27,2.48,2.97,,5.94,,2.64,3.96,2.48,,5.61,4.29,2.48,2.31,,,2.48,4.12,7.09,,5.94,14.68,4.29,,6.93,2.48,2.64,4.95,,5.28,32.99,4.12,9.07,,,4.95,,5.61,,3.46,2.31,,19.144444,13.083333,25.716667,0.0,,7.35,46.406354
US_OH_39091,2021-05-03,ChIJX7NN0yUpP4gRLMF9qtuH1JA,Q490190,geoId/39091,US,United States of America,OH,Ohio,39091,Logan County,US,USA,2,1,0,3801,76,154,11689,45198,22409,22789,5533,6012,5108,5138,5533,6653,5977,3431,1813,184059,40.39,-83.77,1209,76.918182,12,14,-11,4,2.62,3.53,5.37,2.23,9.95,6.28,3.93,,4.06,6.67,4.06,1.96,,4.71,2.75,3.53,3.67,3.53,,10.47,2.88,2.36,4.97,3.01,2.62,3.53,,3.53,,5.76,14.92,5.24,,6.15,3.53,6.94,3.27,,4.84,32.46,3.93,6.94,2.88,2.75,4.19,4.19,3.93,,2.09,3.53,,16.744444,12.35,24.094444,5.878286,,13.416667,80.900652
US_OH_39091,2021-05-04,ChIJX7NN0yUpP4gRLMF9qtuH1JA,Q490190,geoId/39091,US,United States of America,OH,Ohio,39091,Logan County,US,USA,2,5,0,3806,76,27,11716,45198,22409,22789,5533,6012,5108,5138,5533,6653,5977,3431,1813,184059,40.39,-83.77,1209,76.918182,17,17,-13,4,2.96,5.93,6.06,2.29,9.16,7.28,5.93,2.02,2.83,5.26,2.83,2.96,,5.26,2.69,3.37,2.02,4.31,,9.7,2.83,2.16,4.72,,2.02,2.96,3.37,4.45,2.29,6.33,15.09,5.53,2.96,4.85,2.29,3.5,4.31,,6.47,37.6,2.02,6.06,,,6.06,3.23,3.5,,2.83,4.85,,17.672222,13.622222,21.094444,3.338286,,15.58642,87.748403
US_OH_39091,2021-05-05,ChIJX7NN0yUpP4gRLMF9qtuH1JA,Q490190,geoId/39091,US,United States of America,OH,Ohio,39091,Logan County,US,USA,2,3,0,3809,76,50,11766,45198,22409,22789,5533,6012,5108,5138,5533,6653,5977,3431,1813,184059,40.39,-83.77,1209,76.918182,19,24,-11,3,1.91,5.59,4.91,2.18,9.82,5.86,4.91,,5.32,6.0,4.23,3.14,,6.14,3.82,2.32,,3.55,,8.18,3.82,2.46,3.27,,,3.68,4.09,2.73,1.91,6.96,14.18,3.0,2.18,6.27,3.27,4.5,4.09,2.59,5.32,31.77,3.27,5.32,,,4.91,3.68,3.41,3.27,1.91,2.32,,11.6,8.666667,17.027778,9.071429,,6.977778,73.421915
US_OH_39091,2021-05-06,ChIJX7NN0yUpP4gRLMF9qtuH1JA,Q490190,geoId/39091,US,United States of America,OH,Ohio,39091,Logan County,US,USA,2,2,0,3811,76,181,11947,45198,22409,22789,5533,6012,5108,5138,5533,6653,5977,3431,1813,184059,40.39,-83.77,1209,76.918182,13,21,-12,4,,3.1,3.77,2.29,10.37,6.33,6.06,1.89,3.37,4.17,2.15,3.63,,5.52,2.56,3.5,2.83,4.31,,8.88,2.96,,3.9,1.89,,2.69,4.17,5.52,,4.71,11.85,4.98,2.02,4.44,,5.65,5.79,2.56,4.58,32.17,2.69,3.63,1.89,,4.31,6.06,2.42,,3.9,,,9.35,2.355556,15.894444,0.653143,,3.3,66.144415
US_OH_39091,2021-05-07,ChIJX7NN0yUpP4gRLMF9qtuH1JA,Q490190,geoId/39091,US,United States of America,OH,Ohio,39091,Logan County,US,USA,2,4,0,3815,76,140,12087,45198,22409,22789,5533,6012,5108,5138,5533,6653,5977,3431,1813,184059,40.39,-83.77,1209,76.918182,17,21,-16,4,2.6,3.28,7.39,2.46,7.53,5.75,3.97,2.33,2.6,3.56,2.74,,2.33,3.69,3.01,2.33,2.33,,,6.29,3.42,2.19,2.87,2.46,,5.88,,4.51,2.05,5.61,13.68,4.65,,5.61,,3.15,,2.87,5.47,29.14,2.19,4.24,,,6.84,3.83,3.01,2.19,1.92,,,9.55,3.672222,15.461111,6.6675,,5.405556,75.492286
US_OH_39091,2021-05-08,ChIJX7NN0yUpP4gRLMF9qtuH1JA,Q490190,geoId/39091,US,United States of America,OH,Ohio,39091,Logan County,US,USA,2,1,0,3816,76,89,12176,45198,22409,22789,5533,6012,5108,5138,5533,6653,5977,3431,1813,184059,40.39,-83.77,1209,76.918182,32,45,-28,-1,,,7.53,,9.87,5.69,2.84,,2.68,5.52,2.84,2.51,,6.36,3.18,4.35,3.68,,,6.19,3.68,,3.18,,,6.19,,2.68,2.68,5.19,14.05,4.68,2.68,3.68,2.84,2.51,2.34,,4.68,27.44,2.51,4.35,,,4.01,3.35,3.18,3.85,2.34,2.34,,7.355556,1.894444,14.044444,3.33375,,1.555556,66.856024
US_OH_39091,2021-05-09,ChIJX7NN0yUpP4gRLMF9qtuH1JA,Q490190,geoId/39091,US,United States of America,OH,Ohio,39091,Logan County,US,USA,2,0,0,3816,76,111,12287,45198,22409,22789,5533,6012,5108,5138,5533,6653,5977,3431,1813,184059,40.39,-83.77,1209,76.918182,10,16,-18,1,2.86,3.34,6.04,3.34,8.74,6.36,6.36,,2.7,3.02,2.86,3.5,,5.72,3.81,2.86,3.65,3.81,3.81,5.4,2.7,2.7,4.29,,3.34,3.65,4.29,3.34,,5.72,16.84,4.29,,6.83,,2.23,3.97,,3.18,28.76,,4.77,,,,,4.45,2.86,,3.97,,7.083333,3.283333,12.194444,10.2235,,4.627778,84.507692
US_OH_39091,2021-05-10,ChIJX7NN0yUpP4gRLMF9qtuH1JA,Q490190,geoId/39091,US,United States of America,OH,Ohio,39091,Logan County,US,USA,2,2,0,3818,76,45,12332,45198,22409,22789,5533,6012,5108,5138,5533,6653,5977,3431,1813,184059,40.39,-83.77,1209,76.918182,15,12,-12,4,,4.87,4.06,3.38,8.79,5.68,4.06,2.16,4.06,5.14,3.38,2.71,2.3,5.95,4.19,2.57,3.25,4.73,,7.98,2.16,2.57,4.46,2.57,,3.38,,4.73,2.03,6.49,19.88,2.98,,4.87,3.25,4.6,4.6,,6.09,37.6,3.38,5.14,,2.43,3.79,4.19,3.79,,2.57,3.11,2.3,7.711111,0.75,14.616667,21.279556,,3.088889,72.727817
US_OH_39091,2021-05-11,ChIJX7NN0yUpP4gRLMF9qtuH1JA,Q490190,geoId/39091,US,United States of America,OH,Ohio,39091,Logan County,US,USA,2,5,0,3823,76,54,12386,45198,22409,22789,5533,6012,5108,5138,5533,6653,5977,3431,1813,184059,40.39,-83.77,1209,76.918182,17,24,-10,3,2.83,3.37,5.94,3.64,8.91,6.48,6.07,,3.37,3.64,3.64,,,6.75,2.83,4.05,,5.26,,11.2,4.72,,4.32,2.7,3.51,5.13,2.7,3.1,4.99,5.13,17.55,5.26,,5.4,3.24,4.45,4.18,,5.4,31.05,4.05,5.26,,2.16,7.02,5.4,6.07,,2.43,2.83,,9.45,2.422222,13.838889,0.5715,,2.477778,61.965037
US_OH_39091,2021-05-12,ChIJX7NN0yUpP4gRLMF9qtuH1JA,Q490190,geoId/39091,US,United States of America,OH,Ohio,39091,Logan County,US,USA,2,0,0,3823,76,60,12446,45198,22409,22789,5533,6012,5108,5138,5533,6653,5977,3431,1813,184059,40.39,-83.77,1209,76.918182,20,26,-11,2,,3.38,5.13,2.02,8.77,6.21,4.99,,3.78,4.18,3.24,3.78,3.1,9.58,3.78,3.65,3.24,5.26,,9.58,3.24,,6.75,3.24,3.24,3.1,2.16,2.97,2.43,6.88,18.76,3.65,2.56,4.32,2.43,4.45,3.24,,4.72,28.89,2.56,4.86,,2.02,4.72,6.48,4.32,3.51,2.56,2.29,,9.05,1.933333,16.388889,0.0,,0.577778,55.543241
US_OH_39091,2021-05-13,ChIJX7NN0yUpP4gRLMF9qtuH1JA,Q490190,geoId/39091,US,United States of America,OH,Ohio,39091,Logan County,US,USA,2,4,0,3827,76,54,12500,45198,22409,22789,5533,6012,5108,5138,5533,6653,5977,3431,1813,184059,40.39,-83.77,1209,76.918182,18,31,-11,2,3.08,2.82,5.9,4.42,9.25,5.1,6.44,2.28,2.55,3.75,2.68,2.01,,6.03,3.75,2.95,2.95,3.35,,7.38,2.28,2.01,4.29,3.35,2.68,2.41,1.88,2.82,2.55,6.3,17.43,3.08,,5.63,2.01,2.82,2.82,3.22,4.29,30.04,3.35,5.23,2.95,2.28,4.96,3.89,2.01,,1.88,,,11.027778,1.983333,18.694444,0.0,,0.505556,48.395198
