location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_VA_51790,2021-03-24,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,5,0,2511,66,,,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,-1,4,-17,4,6.15,8.43,5.09,10.18,8.08,5.62,6.15,2.81,4.21,4.04,5.79,9.48,4.39,5.27,3.16,3.69,3.51,4.04,5.09,19.49,6.5,6.15,5.97,4.92,6.15,41.09,4.04,5.79,6.32,5.09,3.51,12.722222,8.822222,17.144444,1.016,,10.805556,86.560497
US_VA_51790,2021-03-25,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,1,0,2512,66,,,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,-4,-4,-23,6,5.15,8.01,5.15,8.78,7.82,5.53,6.3,4.01,4.39,,5.53,9.35,3.05,5.15,,5.92,4.2,4.58,6.87,20.61,6.87,9.92,3.43,4.77,6.49,38.16,,5.53,6.3,4.77,2.67,13.233333,8.122222,20.422222,3.048,,11.507937,89.344525
US_VA_51790,2021-03-26,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,5,0,2517,66,,,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,-8,-5,-19,4,6.41,7.21,3.6,13.22,9.21,5.01,4.61,5.21,5.21,,6.01,6.21,2.8,4.81,4.0,3.81,2.8,3.6,5.81,14.22,5.21,4.41,4.0,4.81,5.01,33.84,6.21,6.21,5.21,,3.0,18.922222,14.022222,24.127778,3.217333,,11.1875,58.495361
US_VA_51790,2021-03-27,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,8,0,2525,66,,,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,-4,-2,-16,,4.15,5.07,5.07,9.45,8.76,3.23,3.46,,4.38,,5.99,5.07,3.69,5.07,,5.53,4.15,5.07,5.07,16.37,10.6,5.07,3.92,3.23,5.07,32.96,3.46,,5.3,3.69,3.23,13.733333,5.75,22.638889,0.73025,,5.840278,58.830117
US_VA_51790,2021-03-28,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,1,0,2526,66,,,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,-6,-2,-17,,4.06,8.12,3.63,9.4,8.55,5.77,4.7,3.63,5.34,,6.62,8.55,4.27,3.42,,,7.05,,4.7,17.52,5.77,6.84,,3.63,3.21,30.13,3.63,5.56,4.92,,3.85,14.427778,9.433333,20.0,5.515429,,12.208333,83.829024
US_VA_51790,2021-03-29,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,0,0,2526,66,,,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,-1,-6,-24,7,5.54,5.7,3.52,11.24,9.23,7.21,3.86,4.36,3.52,,6.88,7.38,5.03,4.19,,,3.35,2.68,8.89,21.98,2.85,5.37,4.7,4.53,7.55,32.54,4.03,6.54,4.53,3.19,4.03,8.361111,2.1,16.205556,4.797778,,-3.451389,41.046404
US_VA_51790,2021-03-30,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,-2,1,2524,67,,,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,3,1,-27,4,3.4,5.98,4.04,11.8,10.03,5.17,4.04,2.59,5.17,3.4,5.82,8.57,4.2,5.66,2.26,3.88,3.23,4.69,8.25,16.82,3.23,5.5,5.01,4.37,4.2,31.86,4.04,4.85,6.47,4.85,3.23,10.161111,0.377778,20.555556,0.0508,,-0.236111,49.073107
US_VA_51790,2021-03-31,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,3,0,2527,67,,,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,-2,1,-19,7,4.29,6.77,3.63,10.24,7.93,4.13,5.12,3.96,5.12,,5.45,6.77,3.8,6.27,,3.63,3.14,3.8,5.94,17.17,4.62,3.47,6.77,5.45,5.45,32.86,5.94,6.44,6.11,,3.63,14.005556,9.905556,16.927778,4.572,,9.458333,72.470039
US_VA_51790,2021-04-01,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,6,0,2533,67,,,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,5,5,-27,5,2.88,6.09,3.55,4.57,8.29,5.24,4.4,4.91,4.57,2.37,6.26,7.44,2.88,4.4,2.88,3.04,4.4,3.55,7.61,16.07,4.23,4.4,4.4,4.4,6.26,33.32,4.06,3.72,,4.57,4.57,5.716667,0.716667,13.133333,15.022286,,0.069444,64.082396
US_VA_51790,2021-04-02,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,0,0,2533,67,,,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,1,4,-31,7,3.16,6.71,3.36,8.88,10.66,4.54,7.11,3.55,5.53,3.75,5.33,8.88,,3.95,2.96,3.55,4.15,3.55,8.29,19.54,3.55,4.93,3.55,3.36,5.33,35.14,,,3.95,5.53,4.15,0.161111,-3.872222,5.994444,4.402667,,-10.340278,43.055535
US_VA_51790,2021-04-03,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,4,0,2537,67,,,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,4,11,-17,,5.96,6.88,3.21,11.24,8.03,5.28,5.05,4.59,6.42,4.13,5.51,5.74,5.74,3.67,3.44,3.67,3.21,5.05,5.96,16.52,,7.11,5.05,3.9,7.34,35.1,3.21,6.19,4.36,3.9,,2.955556,-5.483333,12.938889,0.0508,,-8.638889,41.354182
US_VA_51790,2021-04-04,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,7,0,2544,67,,,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,-26,-10,-24,,4.03,7.35,5.69,11.61,5.92,6.87,5.45,,5.21,,,7.58,5.92,4.98,,3.32,4.03,4.5,5.92,18.25,5.69,10.66,,,8.06,36.97,5.21,9.01,6.4,4.5,,11.6,2.816667,21.211111,0.0,,-3.243056,35.436345
US_VA_51790,2021-04-05,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,2,0,2546,67,,,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,2,-7,-26,6,4.28,4.63,3.92,11.41,8.91,7.13,7.31,2.5,4.63,3.74,4.63,9.8,5.53,6.06,2.67,4.28,4.46,4.28,7.31,16.4,7.49,7.49,4.81,6.95,5.17,37.26,5.53,7.31,7.49,5.88,3.21,13.661111,3.066667,22.566667,0.0,,-0.576389,37.656122
US_VA_51790,2021-04-06,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,5,0,2551,67,,,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,8,9,-21,3,3.97,7.75,4.34,13.6,8.12,6.61,7.56,4.16,5.86,3.78,5.48,10.2,3.4,4.16,5.48,2.83,,3.59,7.18,17.38,6.23,6.61,6.23,4.91,3.59,36.46,3.97,5.1,5.1,3.59,,16.138889,6.883333,25.716667,0.0,,3.826389,44.586551
US_VA_51790,2021-04-07,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,-52,0,2499,67,,,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,12,7,-21,3,5.04,5.22,5.76,9.37,9.01,5.22,7.75,,5.4,,4.5,10.45,4.68,6.12,3.96,3.6,4.32,3.06,7.75,19.27,7.57,6.12,4.32,,6.67,37.83,3.78,9.37,5.04,6.3,,17.427778,8.05,26.644444,0.0,,6.701389,50.246352
US_VA_51790,2021-04-08,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,-62,0,2437,67,,,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,4,3,-24,5,3.77,6.83,4.31,14.19,9.16,6.47,5.03,,7.91,,6.11,7.01,4.31,6.29,,,2.69,3.41,5.93,23.9,5.57,7.19,4.85,3.41,3.77,37.55,2.69,9.34,7.91,4.67,4.85,16.933333,9.15,24.333333,0.6096,,8.75,58.370343
US_VA_51790,2021-04-09,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,-3,0,2434,67,,,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,-1,-2,-21,6,4.18,7.79,,10.45,7.22,4.94,5.51,3.04,4.37,4.75,6.27,8.74,4.18,4.37,,,5.13,,7.6,20.13,3.23,6.46,3.99,3.61,4.18,30.39,3.8,7.41,4.94,3.23,,14.2,11.3,19.633333,10.740571,,11.847222,83.898002
US_VA_51790,2021-04-10,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,5,0,2439,67,,,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,-1,3,-11,,6.09,8.43,7.73,11.94,7.96,6.32,4.45,,5.15,3.51,4.45,6.79,,3.51,,5.39,4.45,5.62,5.62,15.92,5.15,11.24,,4.92,5.62,37.47,3.51,9.6,5.15,3.28,,15.027778,10.283333,21.361111,1.693333,,12.888889,85.316938
US_VA_51790,2021-04-11,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,6,0,2445,67,,,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,3,3,-12,,5.79,6.03,5.33,14.14,8.57,6.03,3.71,4.63,5.33,3.48,3.48,9.96,4.87,5.1,,3.48,4.87,4.87,6.72,24.1,4.4,6.49,7.65,5.56,,36.15,5.79,7.65,8.34,3.48,3.48,17.683333,12.355556,23.044444,15.203714,,12.263889,68.219957
US_VA_51790,2021-04-12,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,3,0,2448,67,,,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,-1,-5,-23,5,3.48,8.12,4.25,11.41,7.93,6.96,6.77,4.06,4.06,2.71,6.77,8.51,4.45,5.03,5.8,5.22,5.22,5.8,5.41,20.11,5.8,8.89,8.89,7.93,5.22,38.66,5.22,5.8,6.57,3.67,3.09,14.233333,8.972222,20.0,2.751667,,6.458333,57.625551
US_VA_51790,2021-04-13,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,16,0,2464,67,,,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,2,8,-19,3,5.5,8.34,2.65,8.72,9.1,5.69,3.22,6.26,8.34,3.03,8.15,8.34,3.22,4.55,4.17,4.93,4.55,7.02,7.96,18.96,3.98,8.34,5.69,6.83,6.45,40.95,3.6,7.77,6.26,4.93,,13.694444,7.444444,21.044444,1.30175,,7.708333,65.56672
US_VA_51790,2021-04-14,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,1,1,2465,68,,,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,2,7,-21,5,4.43,8.68,3.32,9.6,7.94,7.02,8.31,4.8,8.31,4.8,5.91,10.34,3.69,3.88,3.32,,2.96,4.62,8.49,19.02,6.28,6.28,6.28,5.72,5.54,41.0,4.06,6.65,8.87,5.36,2.59,12.755556,7.833333,18.572222,0.804333,,8.805556,75.857963
US_VA_51790,2021-04-15,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,4,0,2469,68,,,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,8,-3,-23,4,4.22,6.53,4.42,12.68,6.91,5.18,4.03,,5.95,,7.3,10.76,5.18,4.42,4.61,,2.88,3.46,8.07,18.24,7.11,6.53,5.95,3.46,3.84,37.64,4.8,5.18,6.91,3.84,6.72,11.683333,8.1,16.333333,8.170333,,7.423611,71.511504
US_VA_51790,2021-04-16,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,0,0,2469,68,,,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,-2,-7,-19,4,4.98,7.68,,12.46,8.51,3.32,5.19,2.91,6.02,,4.36,9.55,3.11,4.36,3.11,5.4,3.11,3.11,8.1,22.42,5.61,4.78,3.53,3.94,6.02,34.67,4.15,7.89,4.57,2.91,3.32,8.711111,3.322222,15.083333,0.2032,,-0.597222,49.719376
US_VA_51790,2021-04-17,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,2,0,2471,68,,,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,-4,-1,-9,,4.59,7.48,5.07,13.28,10.38,,7.96,4.1,5.55,,5.55,6.52,5.31,,,3.38,,,7.96,20.03,6.28,9.41,5.55,,,30.89,,10.14,7.72,5.07,4.59,9.722222,3.25,15.522222,0.0,,1.361111,54.395305
US_VA_51790,2021-04-18,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,3,0,2474,68,,,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,-4,-4,-15,,,6.87,5.96,12.37,10.99,5.73,6.18,3.44,7.56,,7.1,6.64,6.41,4.12,4.12,5.27,5.27,5.27,9.39,15.58,5.73,8.02,6.41,5.04,5.5,38.25,6.41,6.41,7.33,5.27,,10.522222,3.65,15.855556,0.0,,4.180556,63.273173
US_VA_51790,2021-04-19,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,3,0,2477,68,,,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,-1,-2,-23,5,2.86,8.58,5.11,14.71,13.28,6.33,5.31,3.47,5.52,4.29,6.13,8.58,4.29,4.5,3.47,6.13,5.52,4.7,8.79,20.43,4.9,8.58,4.7,3.88,7.56,36.16,4.5,5.92,3.88,4.09,3.68,11.088889,5.566667,17.311111,2.19075,,5.145833,65.113928
US_VA_51790,2021-04-20,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,0,0,2477,68,,,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,4,8,-20,3,3.3,7.85,3.3,12.6,9.29,5.58,7.02,4.54,7.02,,5.37,8.47,4.54,4.75,6.82,3.51,3.3,3.92,7.64,20.86,5.16,7.23,3.72,5.58,,37.17,4.34,7.23,3.92,5.78,5.37,12.944444,4.527778,22.311111,0.987778,,3.534722,53.212819
US_VA_51790,2021-04-21,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,1,0,2478,68,,,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,1,7,-22,5,5.51,6.74,6.74,13.68,5.72,5.51,5.92,3.88,6.13,,5.31,9.6,3.47,3.27,2.86,4.08,3.68,4.49,8.58,18.79,4.9,7.76,3.68,4.7,5.31,37.17,4.9,6.74,5.92,4.29,4.08,11.922222,3.738889,19.711111,0.0,,3.111111,52.626786
US_VA_51790,2021-04-22,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,4,0,2482,68,,,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,-10,-1,-20,4,4.0,7.59,5.2,18.59,9.99,7.0,5.0,3.2,6.4,,4.0,7.39,,4.0,4.8,,3.6,5.8,8.59,14.79,7.39,6.0,3.6,5.6,3.2,32.78,4.4,5.4,7.99,3.2,4.6,3.872222,-1.255556,9.766667,0.66675,,-5.611111,48.031184
US_VA_51790,2021-04-23,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,4,0,2486,68,,,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,-8,-6,-17,5,5.8,4.14,,11.8,8.08,5.18,3.73,3.73,7.04,,3.11,8.9,4.56,6.83,,,,3.31,5.59,20.91,6.83,8.08,4.56,3.52,7.46,38.1,3.93,9.32,6.21,7.04,3.31,6.688889,-0.283333,14.433333,0.0254,,-3.048611,48.708885
US_VA_51790,2021-04-24,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,-2,0,2484,68,,,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,-5,-5,-16,,4.95,8.48,4.24,9.89,8.48,6.12,6.83,4.95,7.06,4.47,4.47,8.48,6.12,4.0,5.42,,4.0,,4.47,19.31,7.3,8.01,6.12,6.12,4.71,40.26,5.89,8.48,5.65,,3.3,8.027778,0.909722,14.4375,1.016,,0.648148,59.924542
US_VA_51790,2021-04-25,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,4,0,2488,68,,,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,1,2,-19,,4.26,8.52,4.97,9.94,9.23,6.15,4.97,,4.97,,3.79,5.44,4.26,4.73,4.5,6.63,4.97,,4.97,17.75,4.73,8.76,6.15,,5.68,36.21,6.63,5.21,6.63,,,11.477778,7.111111,16.716667,9.93775,,6.486111,68.314563
US_VA_51790,2021-04-26,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,1,0,2489,68,,244,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,-2,0,-22,5,5.12,5.53,5.33,14.34,8.81,5.94,5.12,,5.12,4.3,5.12,11.67,4.1,7.37,,2.87,3.89,4.51,7.17,19.46,6.96,6.14,7.17,5.53,6.55,33.59,3.28,5.53,7.58,7.99,,12.377778,3.977778,21.466667,0.4064,,2.881944,50.782792
US_VA_51790,2021-04-27,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,1,1,2490,69,2,246,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,0,6,-19,3,3.73,3.94,4.56,16.78,9.32,7.87,5.59,,6.01,4.14,6.01,10.36,,9.11,3.52,,5.18,5.8,9.11,16.78,4.97,7.66,4.97,5.59,5.59,38.73,5.18,8.91,6.01,3.31,4.35,17.211111,6.866667,29.0,0.0,,6.951389,51.513061
US_VA_51790,2021-04-28,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,0,0,2490,69,6,252,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,5,11,-18,4,,8.08,3.32,19.69,6.84,8.08,7.46,,7.46,2.9,5.18,9.74,4.97,4.77,3.32,4.14,2.9,6.01,8.5,19.07,6.84,10.78,5.59,4.77,6.42,40.41,5.39,9.95,8.08,5.8,,22.494444,15.772222,28.838889,0.0,,12.763889,53.154278
US_VA_51790,2021-04-29,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,0,0,2490,69,5,257,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,1,1,-23,5,5.23,6.84,4.22,13.87,8.64,5.03,5.83,5.43,6.03,,4.83,9.25,5.43,7.04,2.81,4.22,3.82,5.63,9.05,17.89,5.83,9.45,4.22,6.23,3.62,39.41,4.42,10.86,5.23,3.62,,22.2,17.622222,27.433333,0.254,,15.451389,63.742493
US_VA_51790,2021-04-30,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,4,0,2494,69,6,263,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,-3,-1,-20,5,4.8,5.22,3.55,13.37,7.1,5.64,7.52,3.13,6.27,3.34,6.47,8.15,3.34,,2.92,5.43,2.92,4.8,7.73,18.8,7.31,9.19,4.18,4.39,4.18,37.8,4.18,12.11,6.27,,3.13,17.05,12.116667,23.394444,3.556,,5.847222,45.896564
US_VA_51790,2021-05-01,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,6,1,2500,70,10,273,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,-3,8,-7,,3.71,5.19,5.69,16.07,6.43,5.93,5.44,,6.18,4.95,5.19,8.41,5.69,3.71,,,5.19,5.44,4.7,13.6,6.92,6.43,,6.68,4.95,39.81,4.2,5.19,4.7,3.46,3.46,11.911111,4.722222,20.416667,0.5588,,-3.118056,33.366174
US_VA_51790,2021-05-02,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,3,0,2503,70,0,273,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,1,4,-15,,4.54,6.46,4.54,19.37,4.78,6.93,3.59,4.78,8.61,4.54,4.3,6.46,6.22,7.65,,3.35,5.98,5.26,6.7,16.98,4.78,11.24,4.07,6.46,4.3,40.65,4.54,10.28,6.22,,,17.933333,9.6,27.411111,0.0,,2.9375,36.998676
US_VA_51790,2021-05-03,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,2,0,2505,70,4,277,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,0,5,-25,6,6.06,7.68,4.24,18.79,8.49,5.46,4.85,3.23,7.07,3.64,6.26,11.31,4.85,6.26,4.65,3.84,4.24,5.46,9.29,18.79,6.06,8.08,,5.66,6.06,38.39,4.65,9.5,3.64,4.04,4.24,18.85,13.938889,24.438889,1.016,,13.979167,71.636984
US_VA_51790,2021-05-04,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,5,0,2510,70,2,279,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,0,9,-22,4,2.96,3.55,3.74,15.57,6.9,6.7,3.35,3.74,5.12,,4.93,7.69,,6.7,,2.96,4.53,2.96,8.08,20.69,4.93,9.46,7.09,5.71,5.91,35.47,4.53,10.05,6.9,2.76,3.15,20.333333,15.577778,27.922222,5.249333,,17.194444,80.060764
