location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IN_18047,2020-09-07,ChIJA72-c9WaaogRK0d79gpNEVw,Q506779,geoId/18047,US,United States of America,IN,Indiana,18047,Franklin County,US,USA,2,1,0,287,26,,,0,0,0,0,0,0,0,0,0,0,0,0,2,8,11,34,37,42,38,42,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,127,159,22694,11335,11359,2627,3162,2411,2510,2874,3423,3008,1721,958,1802281,39.42,-85.06,1014,78.76,,,,,5.9,10.69,,,,15.48,,37.6,5.53,23.488889,15.333333,30.516667,0.0,,16.938889,66.972811
US_IN_18047,2020-09-08,ChIJA72-c9WaaogRK0d79gpNEVw,Q506779,geoId/18047,US,United States of America,IN,Indiana,18047,Franklin County,US,USA,2,1,0,288,26,,,0,0,0,0,0,0,0,0,1,0,0,0,2,8,11,34,37,42,39,42,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,127,160,22694,11335,11359,2627,3162,2411,2510,2874,3423,3008,1721,958,1802281,39.42,-85.06,1014,78.76,,,,,,12.78,9.42,,10.76,13.45,5.72,25.89,6.73,24.744444,17.633333,31.438889,1.298222,,18.794444,69.82108
US_IN_18047,2020-09-09,ChIJA72-c9WaaogRK0d79gpNEVw,Q506779,geoId/18047,US,United States of America,IN,Indiana,18047,Franklin County,US,USA,2,3,0,291,26,,,0,0,0,2,0,0,1,0,0,0,0,0,2,10,11,34,38,42,39,42,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,1,129,161,22694,11335,11359,2627,3162,2411,2510,2874,3423,3008,1721,958,1802281,39.42,-85.06,1014,78.76,,,,,,12.79,7.04,8.0,9.27,17.91,7.67,30.06,9.27,23.805556,16.666667,31.333333,0.0254,,18.138889,70.809094
US_IN_18047,2020-09-10,ChIJA72-c9WaaogRK0d79gpNEVw,Q506779,geoId/18047,US,United States of America,IN,Indiana,18047,Franklin County,US,USA,2,2,0,293,26,,,0,0,0,0,0,1,0,0,0,0,0,0,2,10,11,35,38,42,39,42,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,130,162,22694,11335,11359,2627,3162,2411,2510,2874,3423,3008,1721,958,1802281,39.42,-85.06,1014,78.76,,,,,,7.66,6.7,10.85,,20.1,8.29,30.95,6.06,23.344444,17.25,30.738889,0.0,,19.033333,77.048913
US_IN_18047,2020-09-11,ChIJA72-c9WaaogRK0d79gpNEVw,Q506779,geoId/18047,US,United States of America,IN,Indiana,18047,Franklin County,US,USA,2,1,0,294,26,,,0,0,0,0,0,0,0,0,1,0,0,0,2,10,11,35,38,42,40,42,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,130,163,22694,11335,11359,2627,3162,2411,2510,2874,3423,3008,1721,958,1802281,39.42,-85.06,1014,78.76,,,-19,,5.26,9.21,6.25,,8.88,14.8,,30.59,5.26,20.822222,18.161111,27.372222,0.0,,17.577778,81.796788
US_IN_18047,2020-09-12,ChIJA72-c9WaaogRK0d79gpNEVw,Q506779,geoId/18047,US,United States of America,IN,Indiana,18047,Franklin County,US,USA,2,1,0,295,26,,,0,0,0,0,0,0,0,0,0,0,0,0,2,10,11,35,38,42,40,42,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,131,163,22694,11335,11359,2627,3162,2411,2510,2874,3423,3008,1721,958,1802281,39.42,-85.06,1014,78.76,,,-9,,6.41,10.81,,,,23.62,8.01,30.83,6.41,21.627778,16.216667,29.711111,0.0,,17.561111,77.794363
US_IN_18047,2020-09-13,ChIJA72-c9WaaogRK0d79gpNEVw,Q506779,geoId/18047,US,United States of America,IN,Indiana,18047,Franklin County,US,USA,2,0,0,297,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22694,11335,11359,2627,3162,2411,2510,2874,3423,3008,1721,958,1802281,39.42,-85.06,1014,78.76,,,-17,,,8.54,5.94,5.57,7.06,18.94,10.03,32.68,8.17,23.983333,17.933333,28.661111,4.318,,19.694444,77.145601
US_IN_18047,2020-09-14,ChIJA72-c9WaaogRK0d79gpNEVw,Q506779,geoId/18047,US,United States of America,IN,Indiana,18047,Franklin County,US,USA,2,5,0,300,26,,,0,0,0,4,0,0,1,0,0,0,0,0,2,14,11,35,39,42,40,42,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,4,1,135,164,22694,11335,11359,2627,3162,2411,2510,2874,3423,3008,1721,958,1802281,39.42,-85.06,1014,78.76,,,-17,,5.78,6.42,5.46,4.49,7.06,20.55,5.78,27.93,8.03,19.75,14.022222,26.494444,0.4318,,14.511111,71.981296
US_IN_18047,2020-09-15,ChIJA72-c9WaaogRK0d79gpNEVw,Q506779,geoId/18047,US,United States of America,IN,Indiana,18047,Franklin County,US,USA,2,1,0,299,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22694,11335,11359,2627,3162,2411,2510,2874,3423,3008,1721,958,1802281,39.42,-85.06,1014,78.76,,-4,-19,,7.16,,7.81,5.86,6.19,13.68,4.88,29.95,4.88,16.483333,9.472222,24.683333,0.0,,10.433333,67.718383
US_IN_18047,2020-09-16,ChIJA72-c9WaaogRK0d79gpNEVw,Q506779,geoId/18047,US,United States of America,IN,Indiana,18047,Franklin County,US,USA,2,2,0,302,26,,,0,0,0,0,0,1,0,1,0,0,0,0,2,14,11,36,39,43,40,42,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,136,165,22694,11335,11359,2627,3162,2411,2510,2874,3423,3008,1721,958,1802281,39.42,-85.06,1014,78.76,,-6,-20,,,8.52,5.25,4.92,5.25,13.11,,32.78,8.52,16.088889,8.155556,26.372222,0.0,,10.916667,71.823256
US_IN_18047,2020-09-17,ChIJA72-c9WaaogRK0d79gpNEVw,Q506779,geoId/18047,US,United States of America,IN,Indiana,18047,Franklin County,US,USA,2,5,0,307,26,,,0,0,0,1,0,1,1,0,1,1,0,0,2,15,11,37,40,43,41,43,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,3,138,168,22694,11335,11359,2627,3162,2411,2510,2874,3423,3008,1721,958,1802281,39.42,-85.06,1014,78.76,,,-21,,,8.28,7.62,4.97,9.94,22.52,,29.48,4.97,18.011111,8.805556,27.15,0.0,,12.411111,70.187039
US_IN_18047,2020-09-18,ChIJA72-c9WaaogRK0d79gpNEVw,Q506779,geoId/18047,US,United States of America,IN,Indiana,18047,Franklin County,US,USA,2,2,0,309,26,,,0,0,0,0,0,0,0,2,0,0,0,0,2,15,11,37,40,45,41,43,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,139,169,22694,11335,11359,2627,3162,2411,2510,2874,3423,3008,1721,958,1802281,39.42,-85.06,1014,78.76,,,-17,,,5.77,,,10.52,15.95,,23.76,,15.994444,10.261111,24.377778,0.0,,7.522222,57.399393
US_IN_18047,2020-09-19,ChIJA72-c9WaaogRK0d79gpNEVw,Q506779,geoId/18047,US,United States of America,IN,Indiana,18047,Franklin County,US,USA,2,1,0,310,26,,,1,0,0,0,0,0,0,0,0,0,1,0,2,15,11,37,40,45,41,43,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,139,170,22694,11335,11359,2627,3162,2411,2510,2874,3423,3008,1721,958,1802281,39.42,-85.06,1014,78.76,,,-3,,,9.7,9.27,6.32,,16.44,,26.98,,12.705556,5.133333,20.677778,0.0,,2.816667,51.304506
US_IN_18047,2020-09-20,ChIJA72-c9WaaogRK0d79gpNEVw,Q506779,geoId/18047,US,United States of America,IN,Indiana,18047,Franklin County,US,USA,2,4,0,307,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22694,11335,11359,2627,3162,2411,2510,2874,3423,3008,1721,958,1802281,39.42,-85.06,1014,78.76,,,-11,,6.49,7.64,,,6.11,13.75,,29.41,,13.188889,4.55,23.177778,0.0,,2.622222,49.255976
US_IN_18047,2020-09-21,ChIJA72-c9WaaogRK0d79gpNEVw,Q506779,geoId/18047,US,United States of America,IN,Indiana,18047,Franklin County,US,USA,2,1,0,311,26,,,0,0,0,0,0,1,0,0,0,0,1,0,2,15,11,38,40,45,41,43,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,140,170,22694,11335,11359,2627,3162,2411,2510,2874,3423,3008,1721,958,1802281,39.42,-85.06,1014,78.76,,,-20,,6.56,12.18,,9.37,11.55,22.16,,29.66,6.24,13.961111,4.8,23.661111,0.0,,4.388889,52.880689
US_IN_18047,2020-09-22,ChIJA72-c9WaaogRK0d79gpNEVw,Q506779,geoId/18047,US,United States of America,IN,Indiana,18047,Franklin County,US,USA,2,1,0,312,26,,,0,0,0,0,0,0,0,0,0,1,1,0,2,15,11,38,40,45,41,44,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,141,170,22694,11335,11359,2627,3162,2411,2510,2874,3423,3008,1721,958,1802281,39.42,-85.06,1014,78.76,,-4,-21,,4.55,8.8,11.53,9.1,11.53,21.23,6.98,28.21,5.16,14.588889,5.688889,24.394444,0.0,,7.188889,61.57201
US_IN_18047,2020-09-23,ChIJA72-c9WaaogRK0d79gpNEVw,Q506779,geoId/18047,US,United States of America,IN,Indiana,18047,Franklin County,US,USA,2,1,0,313,26,,,0,0,0,0,0,1,0,0,0,0,1,0,2,15,11,39,40,45,41,44,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,142,170,22694,11335,11359,2627,3162,2411,2510,2874,3423,3008,1721,958,1802281,39.42,-85.06,1014,78.76,,,-16,4,,8.33,13.13,7.37,7.05,22.1,8.97,26.26,8.33,16.188889,7.233333,24.761111,0.0,,10.727778,70.455932
US_IN_18047,2020-09-24,ChIJA72-c9WaaogRK0d79gpNEVw,Q506779,geoId/18047,US,United States of America,IN,Indiana,18047,Franklin County,US,USA,2,3,0,316,26,,,0,0,0,0,0,0,1,0,0,0,1,0,2,15,11,39,41,45,41,44,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,3,142,173,22694,11335,11359,2627,3162,2411,2510,2874,3423,3008,1721,958,1802281,39.42,-85.06,1014,78.76,,,-17,3,6.72,4.8,5.12,,4.8,20.8,5.12,25.6,8.0,18.388889,10.666667,25.383333,0.0,,12.244444,67.682683
US_IN_18047,2020-09-25,ChIJA72-c9WaaogRK0d79gpNEVw,Q506779,geoId/18047,US,United States of America,IN,Indiana,18047,Franklin County,US,USA,2,3,0,319,26,,,0,0,0,0,0,0,1,0,2,0,1,0,2,15,11,39,42,45,43,44,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,2,143,175,22694,11335,11359,2627,3162,2411,2510,2874,3423,3008,1721,958,1802281,39.42,-85.06,1014,78.76,,,-17,2,,9.89,6.93,5.28,8.9,20.12,6.6,26.71,8.57,18.105556,10.744444,26.422222,0.0,,12.616667,70.632346
US_IN_18047,2020-09-26,ChIJA72-c9WaaogRK0d79gpNEVw,Q506779,geoId/18047,US,United States of America,IN,Indiana,18047,Franklin County,US,USA,2,2,0,319,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22694,11335,11359,2627,3162,2411,2510,2874,3423,3008,1721,958,1802281,39.42,-85.06,1014,78.76,,,-11,,,11.85,6.32,,9.08,18.16,7.9,26.06,,19.522222,11.922222,26.1,0.0,,15.444444,77.472666
US_IN_18047,2020-09-27,ChIJA72-c9WaaogRK0d79gpNEVw,Q506779,geoId/18047,US,United States of America,IN,Indiana,18047,Franklin County,US,USA,2,2,0,321,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22694,11335,11359,2627,3162,2411,2510,2874,3423,3008,1721,958,1802281,39.42,-85.06,1014,78.76,,,-12,,,6.39,5.63,,8.64,16.53,10.14,30.43,7.89,19.877778,13.911111,26.7,0.0,,15.166667,74.457724
US_IN_18047,2020-09-28,ChIJA72-c9WaaogRK0d79gpNEVw,Q506779,geoId/18047,US,United States of America,IN,Indiana,18047,Franklin County,US,USA,2,2,0,321,26,,,0,0,0,0,0,1,0,0,1,0,1,0,2,15,11,40,42,45,44,44,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,2,143,177,22694,11335,11359,2627,3162,2411,2510,2874,3423,3008,1721,958,1802281,39.42,-85.06,1014,78.76,,,-15,6,4.51,7.21,,5.41,7.21,13.82,4.51,31.86,6.61,17.366667,13.1,24.4,1.0795,,14.866667,85.398731
US_IN_18047,2020-09-29,ChIJA72-c9WaaogRK0d79gpNEVw,Q506779,geoId/18047,US,United States of America,IN,Indiana,18047,Franklin County,US,USA,2,2,0,325,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22694,11335,11359,2627,3162,2411,2510,2874,3423,3008,1721,958,1802281,39.42,-85.06,1014,78.76,,2,-19,3,4.39,5.95,7.52,5.95,10.34,20.68,5.95,23.18,5.64,12.422222,6.894444,19.788889,5.7912,,9.005556,79.99994
US_IN_18047,2020-09-30,ChIJA72-c9WaaogRK0d79gpNEVw,Q506779,geoId/18047,US,United States of America,IN,Indiana,18047,Franklin County,US,USA,2,2,0,323,26,,,0,0,0,0,0,0,0,1,1,0,1,0,2,15,11,40,42,46,45,44,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,144,178,22694,11335,11359,2627,3162,2411,2510,2874,3423,3008,1721,958,1802281,39.42,-85.06,1014,78.76,,,-16,3,,6.22,9.17,,8.19,20.3,6.55,31.76,8.84,13.894444,7.344444,22.705556,1.608667,,7.755556,66.773217
US_IN_18047,2020-10-01,ChIJA72-c9WaaogRK0d79gpNEVw,Q506779,geoId/18047,US,United States of America,IN,Indiana,18047,Franklin County,US,USA,2,1,0,324,26,,,0,0,0,0,0,0,1,0,0,0,1,0,2,15,11,40,43,46,45,44,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,144,179,22694,11335,11359,2627,3162,2411,2510,2874,3423,3008,1721,958,1802281,39.42,-85.06,1014,78.76,,,-17,1,,6.47,5.5,7.12,11.65,17.47,7.44,33.65,7.12,12.95,5.566667,21.533333,0.141111,,4.544444,56.888529
US_IN_18047,2020-10-02,ChIJA72-c9WaaogRK0d79gpNEVw,Q506779,geoId/18047,US,United States of America,IN,Indiana,18047,Franklin County,US,USA,2,1,0,325,26,,,0,0,0,0,0,1,0,0,0,0,1,0,2,15,11,41,43,46,45,44,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,144,180,22694,11335,11359,2627,3162,2411,2510,2874,3423,3008,1721,958,1802281,39.42,-85.06,1014,78.76,,,-16,1,6.36,8.03,7.7,5.02,6.69,18.41,6.69,25.77,5.02,9.888889,3.111111,18.233333,0.1524,,4.3,68.577539
US_IN_18047,2020-10-03,ChIJA72-c9WaaogRK0d79gpNEVw,Q506779,geoId/18047,US,United States of America,IN,Indiana,18047,Franklin County,US,USA,2,0,0,327,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22694,11335,11359,2627,3162,2411,2510,2874,3423,3008,1721,958,1802281,39.42,-85.06,1014,78.76,,,-6,,12.09,,,8.46,,14.11,,24.99,7.66,11.605556,4.411111,18.711111,0.0,,4.633333,62.614889
US_IN_18047,2020-10-04,ChIJA72-c9WaaogRK0d79gpNEVw,Q506779,geoId/18047,US,United States of America,IN,Indiana,18047,Franklin County,US,USA,2,1,0,326,26,,,0,0,1,0,0,0,0,0,0,0,1,0,3,15,11,41,43,46,45,44,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,144,181,22694,11335,11359,2627,3162,2411,2510,2874,3423,3008,1721,958,1802281,39.42,-85.06,1014,78.76,,,-7,,6.69,10.41,5.58,6.69,6.32,14.87,,33.82,,12.422222,7.577778,18.783333,0.725714,,8.088889,75.062726
US_IN_18047,2020-10-05,ChIJA72-c9WaaogRK0d79gpNEVw,Q506779,geoId/18047,US,United States of America,IN,Indiana,18047,Franklin County,US,USA,2,1,0,327,26,,,0,0,0,0,0,0,0,0,0,1,1,0,3,15,11,41,43,46,45,45,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,145,181,22694,11335,11359,2627,3162,2411,2510,2874,3423,3008,1721,958,1802281,39.42,-85.06,1014,78.76,,,-19,2,6.31,9.63,5.31,6.31,6.64,24.57,6.31,29.21,7.3,8.65,1.333333,18.588889,1.8034,,3.977778,72.960157
US_IN_18047,2020-10-06,ChIJA72-c9WaaogRK0d79gpNEVw,Q506779,geoId/18047,US,United States of America,IN,Indiana,18047,Franklin County,US,USA,2,3,0,330,26,,,0,0,0,0,0,1,0,0,0,1,1,0,3,15,11,42,43,46,45,46,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,2,146,183,22694,11335,11359,2627,3162,2411,2510,2874,3423,3008,1721,958,1802281,39.42,-85.06,1014,78.76,,,-20,2,4.93,8.21,6.9,5.58,8.21,25.29,9.85,33.83,6.24,11.955556,2.805556,22.972222,0.0254,,4.877778,62.407417
US_IN_18047,2020-10-07,ChIJA72-c9WaaogRK0d79gpNEVw,Q506779,geoId/18047,US,United States of America,IN,Indiana,18047,Franklin County,US,USA,2,1,0,330,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22694,11335,11359,2627,3162,2411,2510,2874,3423,3008,1721,958,1802281,39.42,-85.06,1014,78.76,,5,-18,1,5.4,6.99,6.04,7.63,7.95,16.85,4.77,29.56,5.4,18.116667,6.461111,28.716667,0.0,,8.394444,53.304842
US_IN_18047,2020-10-08,ChIJA72-c9WaaogRK0d79gpNEVw,Q506779,geoId/18047,US,United States of America,IN,Indiana,18047,Franklin County,US,USA,2,4,0,334,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22694,11335,11359,2627,3162,2411,2510,2874,3423,3008,1721,958,1802281,39.42,-85.06,1014,78.76,,,-18,3,6.7,,,6.7,,22.97,5.1,28.07,6.7,15.861111,6.233333,27.172222,0.0,,5.672222,51.399622
US_IN_18047,2020-10-09,ChIJA72-c9WaaogRK0d79gpNEVw,Q506779,geoId/18047,US,United States of America,IN,Indiana,18047,Franklin County,US,USA,2,4,0,334,26,,,0,0,0,0,0,1,1,0,1,1,1,0,3,15,11,43,44,46,46,47,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,2,148,185,22694,11335,11359,2627,3162,2411,2510,2874,3423,3008,1721,958,1802281,39.42,-85.06,1014,78.76,,,-21,1,,10.45,,8.29,11.17,19.46,,26.3,,16.411111,6.533333,27.427778,0.0,,7.983333,58.046193
US_IN_18047,2020-10-10,ChIJA72-c9WaaogRK0d79gpNEVw,Q506779,geoId/18047,US,United States of America,IN,Indiana,18047,Franklin County,US,USA,2,5,0,339,26,,,0,0,0,0,0,0,1,2,2,0,1,0,3,15,11,43,45,48,48,47,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,3,150,188,22694,11335,11359,2627,3162,2411,2510,2874,3423,3008,1721,958,1802281,39.42,-85.06,1014,78.76,,,-14,,11.81,9.77,,6.92,7.33,15.06,9.36,29.72,9.36,20.138889,14.5,25.138889,0.09525,,15.633333,75.504639
US_IN_18047,2020-10-11,ChIJA72-c9WaaogRK0d79gpNEVw,Q506779,geoId/18047,US,United States of America,IN,Indiana,18047,Franklin County,US,USA,2,0,0,337,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22694,11335,11359,2627,3162,2411,2510,2874,3423,3008,1721,958,1802281,39.42,-85.06,1014,78.76,,,-12,,,7.61,,,11.41,20.92,7.99,30.43,10.27,19.055556,15.161111,24.466667,0.0635,,16.122222,83.482124
US_IN_18047,2020-10-12,ChIJA72-c9WaaogRK0d79gpNEVw,Q506779,geoId/18047,US,United States of America,IN,Indiana,18047,Franklin County,US,USA,2,8,0,347,26,,,0,0,0,0,0,2,2,1,2,0,1,0,3,15,11,45,47,49,50,47,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,5,3,155,191,22694,11335,11359,2627,3162,2411,2510,2874,3423,3008,1721,958,1802281,39.42,-85.06,1014,78.76,,,-26,5,,10.91,5.99,,10.56,14.08,,26.4,,19.588889,15.238889,24.416667,0.0635,,16.211111,81.027967
US_IN_18047,2020-10-13,ChIJA72-c9WaaogRK0d79gpNEVw,Q506779,geoId/18047,US,United States of America,IN,Indiana,18047,Franklin County,US,USA,2,8,0,355,26,,,0,0,1,0,0,0,3,2,0,2,1,0,4,15,11,45,50,51,50,49,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,4,4,159,195,22694,11335,11359,2627,3162,2411,2510,2874,3423,3008,1721,958,1802281,39.42,-85.06,1014,78.76,,-8,-22,3,7.07,13.02,,6.32,5.58,17.85,,32.73,,13.3,4.516667,23.411111,5.700889,,6.344444,63.225004
US_IN_18047,2020-10-14,ChIJA72-c9WaaogRK0d79gpNEVw,Q506779,geoId/18047,US,United States of America,IN,Indiana,18047,Franklin County,US,USA,2,8,0,363,26,,,0,0,0,0,0,1,1,2,2,1,1,0,4,15,11,46,51,53,52,50,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,4,4,163,199,22694,11335,11359,2627,3162,2411,2510,2874,3423,3008,1721,958,1802281,39.42,-85.06,1014,78.76,,,-20,4,,9.86,,8.4,8.4,17.17,5.84,27.39,,14.433333,4.722222,24.822222,0.0,,5.216667,54.527978
US_IN_18047,2020-10-15,ChIJA72-c9WaaogRK0d79gpNEVw,Q506779,geoId/18047,US,United States of America,IN,Indiana,18047,Franklin County,US,USA,2,7,0,370,26,,,0,0,0,1,0,0,1,1,1,3,1,0,4,16,11,46,52,54,53,53,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,4,3,167,202,22694,11335,11359,2627,3162,2411,2510,2874,3423,3008,1721,958,1802281,39.42,-85.06,1014,78.76,,,-20,5,6.63,10.47,,7.33,7.68,18.85,5.24,29.67,,15.3,7.2,23.122222,0.41275,,7.9,61.678934
US_IN_18047,2020-10-16,ChIJA72-c9WaaogRK0d79gpNEVw,Q506779,geoId/18047,US,United States of America,IN,Indiana,18047,Franklin County,US,USA,2,4,0,374,26,,,0,0,0,1,0,0,1,0,0,0,1,0,4,17,11,46,53,54,53,53,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,2,169,204,22694,11335,11359,2627,3162,2411,2510,2874,3423,3008,1721,958,1802281,39.42,-85.06,1014,78.76,,,-20,2,7.27,6.18,,,9.09,14.18,5.82,27.27,,8.266667,1.044444,16.744444,2.455333,,0.061111,56.497843
US_IN_18047,2020-10-17,ChIJA72-c9WaaogRK0d79gpNEVw,Q506779,geoId/18047,US,United States of America,IN,Indiana,18047,Franklin County,US,USA,2,1,0,375,26,,,0,0,0,0,0,0,1,0,0,0,1,0,4,17,11,46,54,54,53,53,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,169,205,22694,11335,11359,2627,3162,2411,2510,2874,3423,3008,1721,958,1802281,39.42,-85.06,1014,78.76,,,-11,,,6.93,7.33,9.37,6.52,17.11,7.74,24.04,,7.688889,-0.294444,17.011111,0.0,,-2.327778,49.632468
US_IN_18047,2020-10-18,ChIJA72-c9WaaogRK0d79gpNEVw,Q506779,geoId/18047,US,United States of America,IN,Indiana,18047,Franklin County,US,USA,2,1,0,369,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22694,11335,11359,2627,3162,2411,2510,2874,3423,3008,1721,958,1802281,39.42,-85.06,1014,78.76,,,-6,,5.5,,5.86,,6.96,12.46,,30.05,7.33,11.511111,5.027778,16.45,0.0635,,3.161111,56.85893
US_IN_18047,2020-10-19,ChIJA72-c9WaaogRK0d79gpNEVw,Q506779,geoId/18047,US,United States of America,IN,Indiana,18047,Franklin County,US,USA,2,4,0,379,26,,,0,0,0,0,0,1,0,0,1,0,1,0,4,17,11,47,54,54,54,53,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,2,170,207,22694,11335,11359,2627,3162,2411,2510,2874,3423,3008,1721,958,1802281,39.42,-85.06,1014,78.76,,,-21,8,,6.68,,6.68,6.08,19.44,5.77,31.29,6.38,11.538889,8.505556,14.977778,18.034,,10.111111,90.979909
US_IN_18047,2020-10-20,ChIJA72-c9WaaogRK0d79gpNEVw,Q506779,geoId/18047,US,United States of America,IN,Indiana,18047,Franklin County,US,USA,2,3,0,382,26,,,0,0,0,0,1,0,1,0,1,0,1,0,4,17,12,47,55,54,55,53,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,2,171,209,22694,11335,11359,2627,3162,2411,2510,2874,3423,3008,1721,958,1802281,39.42,-85.06,1014,78.76,,-11,-20,5,5.17,5.17,9.73,8.21,7.6,22.49,,32.22,7.6,10.555556,8.416667,13.561111,18.00225,,9.677778,94.386667
US_IN_18047,2020-10-21,ChIJA72-c9WaaogRK0d79gpNEVw,Q506779,geoId/18047,US,United States of America,IN,Indiana,18047,Franklin County,US,USA,2,3,0,385,26,,,0,0,0,0,0,2,1,0,0,0,1,0,4,17,12,49,56,54,55,53,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,3,171,212,22694,11335,11359,2627,3162,2411,2510,2874,3423,3008,1721,958,1802281,39.42,-85.06,1014,78.76,,-2,-17,4,6.83,6.52,5.28,,6.52,20.8,,38.5,4.66,16.205556,10.038889,19.822222,7.46125,,14.648148,90.500841
