location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vomiting,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_MI_26047,2021-07-15,ChIJr4sBRWSDSk0R23iTvfSNjzo,Q491129,geoId/26047,US,United States of America,MI,Michigan,26047,Emmet County,US,USA,2,0,0,2390,43,14,20445,33081,16342,16739,3324,3908,3718,3627,3800,4831,5251,2970,1652,1907313,45.58,-84.98,2285,80.071429,70,48,,-4,1,5.24,7.53,5.78,13.57,6.85,5.11,3.49,6.59,2.69,3.36,2.29,5.11,3.23,2.15,2.82,4.03,9.95,4.03,2.42,3.23,2.42,3.63,2.69,3.36,3.09,6.45,19.89,5.24,2.82,9.54,3.49,3.09,4.7,5.78,40.05,3.63,10.21,6.99,5.11,3.63,2.15,3.9,20.455556,17.65,25.45,10.541,17.798611,84.875912
US_MI_26047,2021-07-16,ChIJr4sBRWSDSk0R23iTvfSNjzo,Q491129,geoId/26047,US,United States of America,MI,Michigan,26047,Emmet County,US,USA,2,1,0,2391,43,3,20448,33081,16342,16739,3324,3908,3718,3627,3800,4831,5251,2970,1652,1907313,45.58,-84.98,2285,80.071429,38,27,,-6,1,3.59,7.46,5.74,18.65,6.03,4.88,3.3,8.75,2.58,4.45,,8.89,2.44,4.73,2.44,3.44,8.46,5.45,2.29,4.45,4.88,3.73,,3.01,2.58,6.31,20.66,4.02,2.15,11.19,3.87,2.73,,4.88,37.73,5.45,11.19,7.17,3.73,2.15,3.44,3.3,18.877778,12.627778,25.0,0.2794,13.291667,71.067795
US_MI_26047,2021-07-17,ChIJr4sBRWSDSk0R23iTvfSNjzo,Q491129,geoId/26047,US,United States of America,MI,Michigan,26047,Emmet County,US,USA,2,0,0,2391,43,41,20489,33081,16342,16739,3324,3908,3718,3627,3800,4831,5251,2970,1652,1907313,45.58,-84.98,2285,80.071429,39,48,,20,,4.9,6.01,2.69,15.03,6.8,4.43,2.85,5.85,3.8,2.37,2.37,6.33,2.37,3.48,5.38,2.69,7.12,5.7,2.21,5.7,3.64,5.54,2.37,4.27,2.69,4.75,16.77,5.22,,9.33,2.53,2.21,5.06,3.32,39.39,2.85,10.44,5.22,3.32,3.96,3.32,2.69,20.018519,12.740741,26.506173,0.0,13.357143,65.848403
US_MI_26047,2021-07-18,ChIJr4sBRWSDSk0R23iTvfSNjzo,Q491129,geoId/26047,US,United States of America,MI,Michigan,26047,Emmet County,US,USA,2,0,0,2391,43,0,20489,33081,16342,16739,3324,3908,3718,3627,3800,4831,5251,2970,1652,1907313,45.58,-84.98,2285,80.071429,92,,,17,,3.83,7.67,5.31,16.52,7.08,4.28,2.65,5.16,2.95,3.69,,5.9,3.83,3.98,3.54,4.72,9.29,3.98,2.36,3.83,2.95,3.83,3.69,4.57,2.95,5.46,20.5,6.05,2.8,13.42,2.65,3.98,5.31,3.54,38.05,4.57,14.75,6.49,3.39,4.87,2.21,2.51,20.679012,14.450617,26.376543,0.0,15.365079,72.551192
US_MI_26047,2021-07-19,ChIJr4sBRWSDSk0R23iTvfSNjzo,Q491129,geoId/26047,US,United States of America,MI,Michigan,26047,Emmet County,US,USA,2,1,0,2392,43,0,20489,33081,16342,16739,3324,3908,3718,3627,3800,4831,5251,2970,1652,1907313,45.58,-84.98,2285,80.071429,70,46,,-5,1,6.98,8.32,6.04,14.63,7.25,4.16,2.42,6.18,3.89,5.1,1.88,6.18,3.89,3.36,3.36,2.82,6.85,5.1,,4.97,3.49,2.82,4.43,2.42,3.22,5.5,20.68,4.7,3.22,11.01,5.5,2.95,3.22,2.28,38.94,3.22,10.74,6.85,,4.16,2.82,3.76,21.969136,16.141975,27.179012,0.0,16.539683,71.31907
US_MI_26047,2021-07-20,ChIJr4sBRWSDSk0R23iTvfSNjzo,Q491129,geoId/26047,US,United States of America,MI,Michigan,26047,Emmet County,US,USA,2,1,0,2393,43,0,20489,33081,16342,16739,3324,3908,3718,3627,3800,4831,5251,2970,1652,1907313,45.58,-84.98,2285,80.071429,70,47,,-2,2,3.82,7.11,6.45,14.21,6.05,7.37,2.76,5.92,2.76,3.29,2.76,6.84,4.08,4.08,2.63,3.55,6.18,4.61,,4.74,3.82,6.05,3.55,3.95,3.16,6.97,18.95,6.84,3.68,10.39,4.21,3.16,3.55,5.26,38.29,4.08,8.95,7.76,2.63,4.21,3.42,2.37,20.988889,17.088889,25.261111,0.0,16.861111,77.265754
US_MI_26047,2021-07-21,ChIJr4sBRWSDSk0R23iTvfSNjzo,Q491129,geoId/26047,US,United States of America,MI,Michigan,26047,Emmet County,US,USA,2,1,0,2394,43,31,20520,33081,16342,16739,3324,3908,3718,3627,3800,4831,5251,2970,1652,1907313,45.58,-84.98,2285,80.071429,72,56,,-2,0,4.41,5.1,4.55,17.65,6.48,5.1,2.62,4.96,,4.83,,8.13,2.62,4.69,2.76,4.14,7.17,4.41,2.48,4.69,2.62,4.96,3.31,4.0,2.21,7.45,23.58,6.76,4.14,8.69,2.34,4.14,3.86,4.83,37.09,4.14,8.55,6.89,4.14,3.17,2.76,2.07,18.255556,12.411111,23.155556,0.0,10.777778,62.514902
US_MI_26047,2021-07-22,ChIJr4sBRWSDSk0R23iTvfSNjzo,Q491129,geoId/26047,US,United States of America,MI,Michigan,26047,Emmet County,US,USA,2,2,0,2396,43,12,20532,33081,16342,16739,3324,3908,3718,3627,3800,4831,5251,2970,1652,1907313,45.58,-84.98,2285,80.071429,70,55,,0,1,4.45,7.15,5.13,15.92,4.86,5.67,2.29,5.4,2.29,5.13,2.97,8.5,4.86,1.89,2.29,4.45,8.5,7.02,2.83,5.8,2.7,4.45,3.64,4.45,2.43,6.48,24.56,4.05,,9.18,3.37,3.91,4.45,3.24,39.26,5.26,9.04,6.34,4.05,3.1,3.64,3.24,17.383333,12.466667,22.233333,0.0,12.506944,75.062007
US_MI_26047,2021-07-23,ChIJr4sBRWSDSk0R23iTvfSNjzo,Q491129,geoId/26047,US,United States of America,MI,Michigan,26047,Emmet County,US,USA,2,3,0,2399,43,28,20560,33081,16342,16739,3324,3908,3718,3627,3800,4831,5251,2970,1652,1907313,45.58,-84.98,2285,80.071429,34,31,,-5,2,4.54,5.5,6.88,14.45,5.92,6.05,2.75,5.64,4.68,3.71,4.54,6.88,4.13,6.05,2.2,2.48,6.33,7.29,,4.54,2.34,3.99,3.44,4.27,3.71,6.88,24.36,5.64,2.62,6.88,2.48,3.58,4.82,4.54,34.27,4.4,9.63,7.57,,2.62,4.82,2.89,20.227778,14.833333,25.527778,0.0,16.319444,78.688781
US_MI_26047,2021-07-24,ChIJr4sBRWSDSk0R23iTvfSNjzo,Q491129,geoId/26047,US,United States of America,MI,Michigan,26047,Emmet County,US,USA,2,0,0,2399,43,20,20580,33081,16342,16739,3324,3908,3718,3627,3800,4831,5251,2970,1652,1907313,45.58,-84.98,2285,80.071429,49,44,,18,,5.02,6.92,5.29,13.3,4.75,4.89,2.04,4.75,,2.71,3.12,4.75,3.12,4.21,2.04,,6.24,5.97,2.17,5.16,3.12,2.85,2.85,3.67,2.04,5.29,22.4,5.02,2.17,10.72,2.44,2.71,3.8,3.67,33.39,2.99,8.28,8.96,2.85,3.67,6.11,2.85,21.788889,18.088889,24.833333,10.752667,20.111111,90.280454
US_MI_26047,2021-07-25,ChIJr4sBRWSDSk0R23iTvfSNjzo,Q491129,geoId/26047,US,United States of America,MI,Michigan,26047,Emmet County,US,USA,2,0,0,2399,43,3,20583,33081,16342,16739,3324,3908,3718,3627,3800,4831,5251,2970,1652,1907313,45.58,-84.98,2285,80.071429,89,,,21,,5.39,5.08,5.54,17.25,7.39,6.78,2.93,5.7,5.54,3.54,,8.01,3.7,3.39,4.62,2.93,6.16,5.54,2.62,5.85,3.39,4.47,2.77,3.23,,6.32,18.48,6.32,3.08,13.71,,4.31,,2.46,38.04,5.54,11.24,7.7,3.39,4.62,4.0,,22.088889,17.838889,27.388889,5.3086,16.576389,71.092706
US_MI_26047,2021-07-26,ChIJr4sBRWSDSk0R23iTvfSNjzo,Q491129,geoId/26047,US,United States of America,MI,Michigan,26047,Emmet County,US,USA,2,2,0,2401,43,4,20587,33081,16342,16739,3324,3908,3718,3627,3800,4831,5251,2970,1652,1907313,45.58,-84.98,2285,80.071429,71,51,,-4,1,5.07,4.27,5.87,17.06,6.13,5.2,3.07,7.47,4.13,4.4,,9.87,3.73,4.93,3.6,4.8,8.8,6.53,,4.53,,4.13,3.33,3.47,1.87,8.53,21.6,4.4,2.0,11.06,3.6,3.6,4.67,3.33,39.99,3.47,10.66,7.6,5.6,4.67,5.2,,22.022222,16.2,27.516667,0.0,15.0625,64.543224
US_MI_26047,2021-07-27,ChIJr4sBRWSDSk0R23iTvfSNjzo,Q491129,geoId/26047,US,United States of America,MI,Michigan,26047,Emmet County,US,USA,2,1,0,2402,43,3,20590,33081,16342,16739,3324,3908,3718,3627,3800,4831,5251,2970,1652,1907313,45.58,-84.98,2285,80.071429,71,52,,1,1,4.74,4.08,7.37,14.21,5.39,5.79,4.21,7.5,3.95,5.92,3.95,7.63,2.1,3.29,3.16,3.68,7.5,5.0,,4.08,2.63,4.21,3.29,6.32,,6.97,21.05,5.66,3.03,10.53,3.16,4.34,5.66,6.45,36.84,4.87,10.66,6.58,5.0,3.95,3.42,3.03,21.372222,16.744444,26.738889,3.259667,16.597222,75.128858
US_MI_26047,2021-07-28,ChIJr4sBRWSDSk0R23iTvfSNjzo,Q491129,geoId/26047,US,United States of America,MI,Michigan,26047,Emmet County,US,USA,2,5,0,2407,43,3,20593,33081,16342,16739,3324,3908,3718,3627,3800,4831,5251,2970,1652,1907313,45.58,-84.98,2285,80.071429,64,54,,-1,1,2.05,7.26,4.79,15.06,7.26,4.93,4.24,5.48,3.7,5.34,,6.43,2.88,4.93,1.92,4.24,9.17,5.07,2.33,6.16,2.05,1.92,5.2,4.79,3.29,5.34,18.35,5.48,3.7,11.23,2.33,4.79,4.38,5.61,35.73,3.15,11.09,6.57,4.38,3.83,4.79,3.42,20.566667,15.005556,26.255556,0.0,16.013889,75.971245
US_MI_26047,2021-07-29,ChIJr4sBRWSDSk0R23iTvfSNjzo,Q491129,geoId/26047,US,United States of America,MI,Michigan,26047,Emmet County,US,USA,2,3,0,2410,43,6,20599,33081,16342,16739,3324,3908,3718,3627,3800,4831,5251,2970,1652,1907313,45.58,-84.98,2285,80.071429,67,62,,0,1,5.02,5.68,4.88,15.84,8.58,6.47,2.25,6.6,3.83,4.75,2.64,8.98,,3.43,2.25,2.38,7.39,7.53,1.98,5.68,3.43,2.77,3.3,4.09,,6.73,21.26,5.68,3.17,11.75,3.17,4.88,5.28,5.54,37.1,3.56,9.77,7.53,3.04,3.83,3.96,2.11,21.755556,17.555556,25.533333,6.434667,18.645833,82.432337
US_MI_26047,2021-07-30,ChIJr4sBRWSDSk0R23iTvfSNjzo,Q491129,geoId/26047,US,United States of America,MI,Michigan,26047,Emmet County,US,USA,2,1,0,2411,43,11,20610,33081,16342,16739,3324,3908,3718,3627,3800,4831,5251,2970,1652,1907313,45.58,-84.98,2285,80.071429,50,39,,0,1,3.92,5.04,5.6,12.88,5.46,4.76,4.2,5.88,2.94,5.18,4.48,5.88,2.66,5.04,,4.76,8.54,3.36,2.1,4.48,3.22,2.94,2.1,3.78,2.94,6.02,18.34,4.76,2.66,10.5,3.64,3.92,4.2,3.36,36.69,5.6,8.96,7.14,3.08,,3.64,,16.872222,12.544444,22.305556,0.0254,9.166667,61.113327
US_MI_26047,2021-07-31,ChIJr4sBRWSDSk0R23iTvfSNjzo,Q491129,geoId/26047,US,United States of America,MI,Michigan,26047,Emmet County,US,USA,2,0,0,2411,43,10,20620,33081,16342,16739,3324,3908,3718,3627,3800,4831,5251,2970,1652,1907313,45.58,-84.98,2285,80.071429,52,54,,26,,6.97,5.23,4.94,12.05,5.08,5.52,3.92,4.07,3.34,3.92,2.76,8.57,3.34,5.08,2.9,2.61,5.66,3.63,,3.05,4.65,3.48,3.63,4.94,2.9,5.37,21.63,6.1,,11.9,3.63,3.19,3.48,4.36,39.63,3.77,10.89,7.55,2.03,3.63,2.9,2.61,18.416667,14.138889,22.438889,0.399143,13.986111,75.751911
US_MI_26047,2021-08-01,ChIJr4sBRWSDSk0R23iTvfSNjzo,Q491129,geoId/26047,US,United States of America,MI,Michigan,26047,Emmet County,US,USA,2,0,0,2411,43,18,20638,33081,16342,16739,3324,3908,3718,3627,3800,4831,5251,2970,1652,1907313,45.58,-84.98,2285,80.071429,92,,,17,,3.73,6.27,4.78,11.94,8.66,7.17,2.84,7.01,4.48,4.33,,10.75,2.69,5.97,3.73,3.28,5.37,3.13,3.28,4.78,3.43,3.58,3.13,3.58,2.39,6.72,22.24,6.27,4.33,11.79,2.54,2.39,3.13,5.08,34.18,2.54,10.75,5.97,2.84,5.52,2.39,2.39,18.35,13.894444,22.916667,0.508,13.777778,75.409168
US_MI_26047,2021-08-02,ChIJr4sBRWSDSk0R23iTvfSNjzo,Q491129,geoId/26047,US,United States of America,MI,Michigan,26047,Emmet County,US,USA,2,5,0,2416,43,0,20638,33081,16342,16739,3324,3908,3718,3627,3800,4831,5251,2970,1652,1907313,45.58,-84.98,2285,80.071429,61,42,,-3,1,4.05,6.88,6.62,15.12,7.96,6.75,4.46,5.67,4.59,7.83,3.51,7.56,3.1,4.18,2.16,3.24,7.83,3.1,2.02,4.72,3.51,4.86,4.05,3.24,3.51,6.75,22.68,6.21,2.16,11.61,2.56,4.18,3.1,3.65,37.66,5.26,8.78,5.67,2.7,3.38,1.89,2.7,17.444444,12.05,22.0,0.127,12.069444,71.662599
US_MI_26047,2021-08-03,ChIJr4sBRWSDSk0R23iTvfSNjzo,Q491129,geoId/26047,US,United States of America,MI,Michigan,26047,Emmet County,US,USA,2,1,0,2417,43,16,20654,33081,16342,16739,3324,3908,3718,3627,3800,4831,5251,2970,1652,1907313,45.58,-84.98,2285,80.071429,60,56,,1,1,2.15,5.79,5.93,12.53,9.29,4.85,2.96,4.98,2.96,3.1,2.42,6.6,3.37,3.5,3.1,5.25,7.54,4.18,,3.37,2.42,2.02,3.64,4.98,2.96,4.58,24.11,5.52,3.37,8.89,2.42,3.37,4.85,6.33,40.01,4.85,9.16,7.95,2.96,3.23,3.37,,19.788889,14.2,25.072222,0.0,14.895833,73.614225
US_MI_26047,2021-08-04,ChIJr4sBRWSDSk0R23iTvfSNjzo,Q491129,geoId/26047,US,United States of America,MI,Michigan,26047,Emmet County,US,USA,2,3,0,2420,43,3,20657,33081,16342,16739,3324,3908,3718,3627,3800,4831,5251,2970,1652,1907313,45.58,-84.98,2285,80.071429,65,53,,0,1,3.79,5.42,6.09,13.14,9.35,6.77,4.2,6.91,3.79,6.23,2.57,9.21,2.71,3.93,2.84,5.15,8.67,3.93,2.3,3.93,2.98,3.39,5.28,3.12,2.44,7.31,20.18,5.28,2.3,10.97,3.66,4.06,3.52,4.61,39.82,5.96,9.62,4.74,4.74,4.74,1.9,2.84,20.566667,15.272222,25.744444,0.0,16.5625,77.736513
US_MI_26047,2021-08-05,ChIJr4sBRWSDSk0R23iTvfSNjzo,Q491129,geoId/26047,US,United States of America,MI,Michigan,26047,Emmet County,US,USA,2,4,0,2424,43,10,20667,33081,16342,16739,3324,3908,3718,3627,3800,4831,5251,2970,1652,1907313,45.58,-84.98,2285,80.071429,60,56,,-1,-1,4.17,6.86,4.84,13.05,5.25,5.25,3.5,4.98,3.9,4.31,2.42,7.8,3.23,2.96,2.29,3.9,8.07,3.9,,3.1,2.15,3.36,3.9,4.17,3.1,6.86,20.99,5.79,3.77,11.84,2.56,3.63,2.83,3.5,34.72,3.1,11.98,4.31,5.38,4.84,3.9,3.1,21.633333,16.511111,27.205556,0.0,16.423611,71.962329
US_MI_26047,2021-08-06,ChIJr4sBRWSDSk0R23iTvfSNjzo,Q491129,geoId/26047,US,United States of America,MI,Michigan,26047,Emmet County,US,USA,2,10,0,2434,43,8,20675,33081,16342,16739,3324,3908,3718,3627,3800,4831,5251,2970,1652,1907313,45.58,-84.98,2285,80.071429,40,33,,-6,2,4.74,6.97,5.0,15.13,10.13,5.39,3.29,3.55,3.55,2.9,2.37,6.97,3.55,3.03,2.76,4.08,7.11,4.47,,1.97,3.82,3.55,5.0,4.87,2.5,5.26,20.79,6.45,3.03,8.69,3.69,3.82,5.26,4.21,35.53,3.03,9.87,4.47,4.21,3.55,,2.63,21.227778,17.861111,25.083333,0.0,17.0,77.034534
US_MI_26047,2021-08-07,ChIJr4sBRWSDSk0R23iTvfSNjzo,Q491129,geoId/26047,US,United States of America,MI,Michigan,26047,Emmet County,US,USA,2,0,0,2434,43,7,20682,33081,16342,16739,3324,3908,3718,3627,3800,4831,5251,2970,1652,1907313,45.58,-84.98,2285,80.071429,33,42,,18,,3.95,6.38,4.25,12.61,7.44,4.1,3.19,4.1,,4.56,2.13,7.29,5.01,5.01,3.49,5.01,5.01,6.53,3.04,3.95,4.25,4.56,2.73,4.4,3.8,7.44,22.02,5.16,3.19,9.87,3.34,4.25,2.88,4.86,30.68,5.47,10.33,5.32,2.88,3.34,2.73,2.28,20.577778,17.816667,24.088889,0.254,18.472222,87.234407
US_MI_26047,2021-08-08,ChIJr4sBRWSDSk0R23iTvfSNjzo,Q491129,geoId/26047,US,United States of America,MI,Michigan,26047,Emmet County,US,USA,2,0,0,2434,43,19,20701,33081,16342,16739,3324,3908,3718,3627,3800,4831,5251,2970,1652,1907313,45.58,-84.98,2285,80.071429,95,,,16,,5.89,6.73,6.45,15.28,7.85,5.61,4.35,4.91,2.66,2.52,2.1,6.17,3.65,3.23,3.65,3.79,5.75,4.07,,3.65,3.08,4.77,4.35,2.8,2.1,5.19,19.07,4.35,2.52,12.34,,3.08,3.23,3.79,38.13,6.31,11.36,5.47,2.38,2.38,2.66,2.1,21.355556,19.111111,25.616667,7.704667,19.611111,90.03458
US_MI_26047,2021-08-09,ChIJr4sBRWSDSk0R23iTvfSNjzo,Q491129,geoId/26047,US,United States of America,MI,Michigan,26047,Emmet County,US,USA,2,12,0,2446,43,0,20701,33081,16342,16739,3324,3908,3718,3627,3800,4831,5251,2970,1652,1907313,45.58,-84.98,2285,80.071429,60,39,,-5,4,5.22,7.05,6.4,14.62,6.79,4.83,3.79,4.44,4.7,4.57,3.0,6.53,2.74,6.53,2.48,4.57,5.48,5.48,1.96,4.83,3.66,3.79,2.61,4.83,,6.92,25.72,5.62,1.83,10.71,2.87,5.48,3.13,4.57,35.65,6.66,8.1,6.01,4.44,4.44,2.61,3.26,23.044444,20.094444,26.966667,1.354667,20.715278,86.160679
US_MI_26047,2021-08-10,ChIJr4sBRWSDSk0R23iTvfSNjzo,Q491129,geoId/26047,US,United States of America,MI,Michigan,26047,Emmet County,US,USA,2,4,0,2450,43,0,20701,33081,16342,16739,3324,3908,3718,3627,3800,4831,5251,2970,1652,1907313,45.58,-84.98,2285,80.071429,57,39,,-1,1,3.68,7.91,5.73,18.54,7.64,4.09,4.09,4.5,3.82,3.54,,7.64,2.59,4.09,3.54,4.77,9.27,5.04,2.18,5.45,4.36,3.14,4.64,2.73,3.14,6.82,27.95,5.86,3.14,10.5,5.04,5.18,4.5,3.27,35.04,3.54,10.36,6.82,5.45,2.59,2.86,2.32,21.627778,20.038889,25.505556,11.768667,20.472222,92.532328
US_MI_26047,2021-08-11,ChIJr4sBRWSDSk0R23iTvfSNjzo,Q491129,geoId/26047,US,United States of America,MI,Michigan,26047,Emmet County,US,USA,2,1,0,2451,43,28,20729,33081,16342,16739,3324,3908,3718,3627,3800,4831,5251,2970,1652,1907313,45.58,-84.98,2285,80.071429,61,44,,0,3,3.84,3.97,4.5,12.98,7.95,4.9,4.24,6.49,3.18,2.78,,7.28,3.71,4.37,3.71,3.18,6.62,5.3,2.25,4.9,2.12,3.05,4.24,5.56,2.65,6.36,25.43,7.42,2.78,10.73,2.91,3.58,3.44,3.71,38.01,5.03,9.14,7.28,5.3,3.44,3.58,4.37,23.094444,19.583333,27.916667,6.053667,19.756944,81.406769
US_MI_26047,2021-08-12,ChIJr4sBRWSDSk0R23iTvfSNjzo,Q491129,geoId/26047,US,United States of America,MI,Michigan,26047,Emmet County,US,USA,2,8,0,2459,43,0,20729,33081,16342,16739,3324,3908,3718,3627,3800,4831,5251,2970,1652,1907313,45.58,-84.98,2285,80.071429,62,54,,-1,-1,3.75,5.97,5.0,13.88,6.53,4.44,3.19,4.72,3.47,4.03,,8.05,5.14,5.14,1.94,5.0,7.91,4.3,2.08,4.17,2.36,2.08,3.47,4.3,,4.44,21.8,4.72,3.33,7.5,,4.44,5.28,5.0,35.82,7.36,8.19,7.5,2.92,4.03,2.92,5.42,22.222222,18.205556,26.877778,3.979333,17.673611,75.120607
US_MI_26047,2021-08-13,ChIJr4sBRWSDSk0R23iTvfSNjzo,Q491129,geoId/26047,US,United States of America,MI,Michigan,26047,Emmet County,US,USA,2,3,0,2462,43,24,20753,33081,16342,16739,3324,3908,3718,3627,3800,4831,5251,2970,1652,1907313,45.58,-84.98,2285,80.071429,38,38,,-1,1,3.14,6.57,4.86,17.42,5.71,5.57,3.29,4.14,2.86,3.29,2.43,7.86,4.14,2.14,,4.0,6.0,4.43,2.71,2.86,3.71,3.86,4.0,3.14,3.57,6.86,23.57,6.57,2.29,9.86,2.57,3.57,3.14,4.43,31.56,6.0,11.71,5.86,3.29,3.86,,3.29,20.033333,14.255556,25.016667,0.0,12.701389,63.176903
US_MI_26047,2021-08-14,ChIJr4sBRWSDSk0R23iTvfSNjzo,Q491129,geoId/26047,US,United States of America,MI,Michigan,26047,Emmet County,US,USA,2,0,0,2462,43,17,20770,33081,16342,16739,3324,3908,3718,3627,3800,4831,5251,2970,1652,1907313,45.58,-84.98,2285,80.071429,32,43,,23,,3.27,9.49,2.62,15.54,3.92,3.27,4.42,3.44,,3.44,3.11,8.18,,4.25,2.62,,6.71,2.78,2.29,4.58,,4.42,2.78,3.27,2.45,5.4,21.92,4.91,3.27,9.65,,2.62,4.25,3.6,33.37,3.44,10.96,6.21,3.11,4.25,2.78,,17.655556,11.933333,23.172222,0.0,9.243056,59.047673
US_MI_26047,2021-08-15,ChIJr4sBRWSDSk0R23iTvfSNjzo,Q491129,geoId/26047,US,United States of America,MI,Michigan,26047,Emmet County,US,USA,2,0,0,2462,43,9,20779,33081,16342,16739,3324,3908,3718,3627,3800,4831,5251,2970,1652,1907313,45.58,-84.98,2285,80.071429,85,,,22,,3.68,5.76,6.88,18.09,6.88,6.88,3.68,5.28,3.68,4.0,2.88,6.57,3.68,2.4,3.52,3.36,4.8,3.68,2.4,5.44,3.36,3.52,3.84,4.8,,4.96,21.62,6.25,,8.81,3.2,3.84,4.8,2.72,36.99,4.96,12.17,7.37,2.72,3.04,2.72,2.88,19.605556,13.061111,25.783333,0.0,13.451389,68.768724
US_MI_26047,2021-08-16,ChIJr4sBRWSDSk0R23iTvfSNjzo,Q491129,geoId/26047,US,United States of America,MI,Michigan,26047,Emmet County,US,USA,2,14,0,2476,43,5,20784,33081,16342,16739,3324,3908,3718,3627,3800,4831,5251,2970,1652,1907313,45.58,-84.98,2285,80.071429,58,44,,-4,0,4.57,7.0,6.14,20.56,6.42,8.0,2.85,6.0,2.28,4.14,2.85,7.28,3.28,3.85,3.28,4.43,6.85,4.28,2.14,4.28,,5.71,3.85,3.14,2.57,6.28,24.41,6.14,2.57,12.13,3.14,3.71,4.14,6.28,39.83,5.14,11.42,7.71,3.43,4.43,2.0,2.85,20.566667,14.694444,26.15,0.0,13.951389,66.773803
US_MI_26047,2021-08-17,ChIJr4sBRWSDSk0R23iTvfSNjzo,Q491129,geoId/26047,US,United States of America,MI,Michigan,26047,Emmet County,US,USA,2,15,0,2491,43,11,20795,33081,16342,16739,3324,3908,3718,3627,3800,4831,5251,2970,1652,1907313,45.58,-84.98,2285,80.071429,55,40,,-2,0,3.6,7.06,4.32,15.42,6.92,6.77,3.17,6.63,2.74,3.89,,6.2,3.46,3.89,,3.6,8.64,4.18,,2.16,2.74,2.74,3.03,6.05,3.6,5.47,20.75,5.91,2.45,10.95,4.47,2.88,5.04,6.05,35.45,5.47,10.23,7.92,4.03,2.59,,3.03,20.233333,14.322222,26.044444,0.0,14.486111,70.876002
US_MI_26047,2021-08-18,ChIJr4sBRWSDSk0R23iTvfSNjzo,Q491129,geoId/26047,US,United States of America,MI,Michigan,26047,Emmet County,US,USA,2,9,0,2500,43,10,20805,33081,16342,16739,3324,3908,3718,3627,3800,4831,5251,2970,1652,1907313,45.58,-84.98,2285,80.071429,62,49,,-1,1,4.32,8.79,4.18,14.69,5.76,4.03,3.31,7.06,2.45,4.75,,6.63,3.31,3.17,,5.47,7.63,3.6,,3.89,4.03,3.02,3.46,2.31,2.16,5.33,21.46,5.04,2.16,6.48,3.02,5.47,4.9,3.6,39.04,4.61,9.51,6.77,3.31,5.76,2.16,2.59,20.627778,14.138889,26.733333,0.0,15.555556,74.409085
US_MI_26047,2021-08-19,ChIJr4sBRWSDSk0R23iTvfSNjzo,Q491129,geoId/26047,US,United States of America,MI,Michigan,26047,Emmet County,US,USA,2,9,0,2509,43,17,20822,33081,16342,16739,3324,3908,3718,3627,3800,4831,5251,2970,1652,1907313,45.58,-84.98,2285,80.071429,54,46,,-2,1,2.81,8.57,5.91,14.19,6.35,7.39,2.07,5.17,2.51,3.4,3.84,6.21,2.96,3.4,3.1,3.84,9.31,3.4,2.22,3.99,4.14,2.66,3.1,4.58,2.07,8.13,19.65,7.54,2.36,9.46,3.69,3.84,4.88,4.43,36.65,5.91,8.28,7.39,2.96,3.84,2.22,3.84,21.833333,14.783333,28.5,0.0,17.375,76.218358
