location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_TX_48481,2020-10-22,ChIJTzMUbKR1QYYRDR3dzLq5FyQ,Q483916,geoId/48481,US,United States of America,TX,Texas,48481,Wharton County,US,USA,2,0,0,1415,58,,,41837,20513,21324,5847,6146,5250,5133,4527,5350,4941,2802,1841,1837773,29.28,-96.22,2835,77.6,-9,-3,6,-19,4,4.74,7.62,,9.27,7.83,4.74,4.53,5.36,4.94,4.33,5.36,7.21,3.5,4.33,4.74,,5.15,3.09,7.83,20.19,5.97,4.12,4.12,,3.09,35.84,5.15,7.21,7.21,4.94,2.88,25.233333,21.677778,30.261111,0.0,22.104938,83.041048
US_TX_48481,2020-10-23,ChIJTzMUbKR1QYYRDR3dzLq5FyQ,Q483916,geoId/48481,US,United States of America,TX,Texas,48481,Wharton County,US,USA,2,0,0,1415,58,,,41837,20513,21324,5847,6146,5250,5133,4527,5350,4941,2802,1841,1837773,29.28,-96.22,2835,77.6,-10,-6,9,-20,4,3.69,7.79,,6.97,3.69,3.9,6.15,4.71,5.12,3.48,,8.2,,3.69,,6.36,5.12,3.08,7.79,18.45,4.3,6.56,,,3.9,33.21,3.28,4.1,3.28,4.3,3.48,25.627778,21.611111,31.716667,0.141111,22.234568,82.057501
US_TX_48481,2020-10-24,ChIJTzMUbKR1QYYRDR3dzLq5FyQ,Q483916,geoId/48481,US,United States of America,TX,Texas,48481,Wharton County,US,USA,2,5,0,1420,58,,,41837,20513,21324,5847,6146,5250,5133,4527,5350,4941,2802,1841,1837773,29.28,-96.22,2835,77.6,-12,-5,-5,-10,0,7.13,6.03,3.84,8.78,6.86,,,6.03,7.95,6.86,4.66,7.41,,,,,3.84,3.84,7.41,18.38,4.66,3.84,4.39,5.49,4.39,25.23,,,4.11,5.21,,16.733333,12.45,25.211111,0.0762,10.969136,69.382558
US_TX_48481,2020-10-25,ChIJTzMUbKR1QYYRDR3dzLq5FyQ,Q483916,geoId/48481,US,United States of America,TX,Texas,48481,Wharton County,US,USA,2,6,0,1426,58,,,41837,20513,21324,5847,6146,5250,5133,4527,5350,4941,2802,1841,1837773,29.28,-96.22,2835,77.6,-11,1,5,-13,,5.57,7.34,3.54,10.88,6.83,3.8,5.32,5.32,9.11,4.3,4.05,4.3,3.8,,,,6.08,4.81,6.33,17.97,8.35,8.35,3.8,5.06,5.82,35.94,,9.37,5.32,4.56,4.81,20.7,16.133333,26.827778,0.0,16.567901,78.142682
US_TX_48481,2020-10-26,ChIJTzMUbKR1QYYRDR3dzLq5FyQ,Q483916,geoId/48481,US,United States of America,TX,Texas,48481,Wharton County,US,USA,2,0,0,1426,58,,,41837,20513,21324,5847,6146,5250,5133,4527,5350,4941,2802,1841,1837773,29.28,-96.22,2835,77.6,-7,-12,4,-18,3,3.83,8.05,,11.48,10.47,5.44,6.04,3.62,5.44,7.85,4.43,6.84,3.83,5.24,3.62,5.03,3.62,5.44,9.46,20.94,3.22,7.45,3.02,3.83,3.62,39.86,3.22,6.24,4.63,4.23,3.22,24.877778,21.505556,29.2,0.0,21.166667,79.913666
US_TX_48481,2020-10-27,ChIJTzMUbKR1QYYRDR3dzLq5FyQ,Q483916,geoId/48481,US,United States of America,TX,Texas,48481,Wharton County,US,USA,2,16,0,1442,58,,,41837,20513,21324,5847,6146,5250,5133,4527,5350,4941,2802,1841,1837773,29.28,-96.22,2835,77.6,-12,-7,3,-20,5,7.13,4.76,2.77,9.51,8.52,4.95,,3.17,8.12,4.16,4.16,10.5,6.74,5.15,3.37,4.36,3.37,3.96,6.54,21.2,4.95,4.56,,4.56,3.37,40.82,2.97,4.56,4.16,5.75,3.17,16.322222,12.35,24.027778,0.0,13.969136,85.365557
US_TX_48481,2020-10-28,ChIJTzMUbKR1QYYRDR3dzLq5FyQ,Q483916,geoId/48481,US,United States of America,TX,Texas,48481,Wharton County,US,USA,2,-9,1,1433,59,,,41837,20513,21324,5847,6146,5250,5133,4527,5350,4941,2802,1841,1837773,29.28,-96.22,2835,77.6,-9,-1,4,-17,8,3.38,3.57,2.98,8.94,6.75,3.77,4.96,2.98,8.74,5.16,3.38,6.75,4.57,6.55,2.98,,5.36,4.37,8.14,16.88,,5.96,3.38,3.38,3.38,30.98,3.77,3.77,3.57,3.97,5.36,10.95,7.3,16.505556,2.9845,9.388889,90.037086
US_TX_48481,2020-10-29,ChIJTzMUbKR1QYYRDR3dzLq5FyQ,Q483916,geoId/48481,US,United States of America,TX,Texas,48481,Wharton County,US,USA,2,7,0,1440,59,,,41837,20513,21324,5847,6146,5250,5133,4527,5350,4941,2802,1841,1837773,29.28,-96.22,2835,77.6,-11,-7,8,-17,4,3.09,6.59,,10.51,7.21,3.71,4.33,3.09,7.42,5.36,3.91,7.42,,,3.91,,6.8,,8.03,19.57,4.74,4.33,,,2.88,28.43,,5.15,5.36,3.91,5.15,11.766667,6.072222,19.2,0.8636,5.734568,67.537887
US_TX_48481,2020-10-30,ChIJTzMUbKR1QYYRDR3dzLq5FyQ,Q483916,geoId/48481,US,United States of America,TX,Texas,48481,Wharton County,US,USA,2,1,1,1441,60,,,41837,20513,21324,5847,6146,5250,5133,4527,5350,4941,2802,1841,1837773,29.28,-96.22,2835,77.6,-7,-9,2,-21,2,5.24,5.24,,6.11,10.69,3.49,3.71,5.89,8.07,3.49,,8.07,,5.02,,3.71,3.27,4.14,7.42,16.14,3.27,6.11,3.27,3.71,5.02,27.49,,7.2,,3.93,3.93,12.416667,6.227778,20.811111,0.0,6.240741,66.717339
US_TX_48481,2020-10-31,ChIJTzMUbKR1QYYRDR3dzLq5FyQ,Q483916,geoId/48481,US,United States of America,TX,Texas,48481,Wharton County,US,USA,2,25,0,1466,60,,,41837,20513,21324,5847,6146,5250,5133,4527,5350,4941,2802,1841,1837773,29.28,-96.22,2835,77.6,-7,-10,-8,-15,0,8.93,7.78,,9.22,5.47,,6.05,,7.2,6.05,,8.36,,4.03,5.76,6.34,4.32,,5.76,12.96,,8.07,,,,33.13,4.61,5.76,,5.76,,13.866667,6.361111,23.883333,0.0,8.17284,69.660976
US_TX_48481,2020-11-01,ChIJTzMUbKR1QYYRDR3dzLq5FyQ,Q483916,geoId/48481,US,United States of America,TX,Texas,48481,Wharton County,US,USA,2,5,0,1471,60,,,41837,20513,21324,5847,6146,5250,5133,4527,5350,4941,2802,1841,1837773,29.28,-96.22,2835,77.6,-13,-3,-6,-21,,5.37,11.01,,12.8,19.45,3.58,5.12,6.14,8.19,6.14,10.49,7.93,,4.61,,5.12,,,7.42,19.96,4.09,7.93,3.84,3.58,,34.04,,6.91,7.42,,5.89,17.083333,9.6,26.105556,0.0,11.228395,69.250926
US_TX_48481,2020-11-02,ChIJTzMUbKR1QYYRDR3dzLq5FyQ,Q483916,geoId/48481,US,United States of America,TX,Texas,48481,Wharton County,US,USA,2,1,0,1472,60,,,41837,20513,21324,5847,6146,5250,5133,4527,5350,4941,2802,1841,1837773,29.28,-96.22,2835,77.6,-8,-11,-3,-18,2,3.96,5.15,3.37,12.29,8.33,2.77,5.75,5.35,12.69,7.14,8.33,6.94,,3.96,2.97,4.36,,2.97,8.13,20.42,5.55,7.14,3.77,,,29.93,4.36,6.74,4.16,3.37,2.97,15.461111,7.527778,23.594444,0.0,6.012346,54.21441
US_TX_48481,2020-11-03,ChIJTzMUbKR1QYYRDR3dzLq5FyQ,Q483916,geoId/48481,US,United States of America,TX,Texas,48481,Wharton County,US,USA,2,-20,0,1452,60,,,41837,20513,21324,5847,6146,5250,5133,4527,5350,4941,2802,1841,1837773,29.28,-96.22,2835,77.6,-2,-4,-3,-19,3,4.0,5.14,,8.94,6.47,5.14,3.81,4.76,7.8,6.28,5.9,7.61,3.23,,4.0,3.42,4.95,,7.04,20.17,5.14,5.52,5.33,,4.19,31.21,4.38,5.52,4.57,4.0,3.62,14.455556,5.961111,24.688889,0.0,5.746914,57.347619
US_TX_48481,2020-11-04,ChIJTzMUbKR1QYYRDR3dzLq5FyQ,Q483916,geoId/48481,US,United States of America,TX,Texas,48481,Wharton County,US,USA,2,3,0,1455,60,,,41837,20513,21324,5847,6146,5250,5133,4527,5350,4941,2802,1841,1837773,29.28,-96.22,2835,77.6,-6,-6,-6,-17,5,3.44,6.69,,10.31,7.42,3.26,4.88,4.16,7.6,4.34,5.43,5.61,3.62,2.9,3.08,3.08,2.71,3.62,6.88,18.09,3.98,8.32,,2.71,3.44,26.96,5.79,7.42,3.26,3.26,3.62,16.527778,8.644444,26.172222,0.0,10.5,68.758832
US_TX_48481,2020-11-05,ChIJTzMUbKR1QYYRDR3dzLq5FyQ,Q483916,geoId/48481,US,United States of America,TX,Texas,48481,Wharton County,US,USA,2,2,0,1457,60,,,41837,20513,21324,5847,6146,5250,5133,4527,5350,4941,2802,1841,1837773,29.28,-96.22,2835,77.6,-14,-8,-1,-17,4,4.02,9.39,3.26,7.28,9.77,4.6,4.02,2.87,9.77,5.75,4.41,4.21,,4.41,,4.6,4.21,3.06,6.9,17.24,6.9,6.9,3.64,3.06,6.32,34.67,4.21,6.32,5.94,4.6,5.36,19.660494,13.179012,27.598765,0.0,15.376543,76.4355
US_TX_48481,2020-11-06,ChIJTzMUbKR1QYYRDR3dzLq5FyQ,Q483916,geoId/48481,US,United States of America,TX,Texas,48481,Wharton County,US,USA,2,6,0,1463,60,,,41837,20513,21324,5847,6146,5250,5133,4527,5350,4941,2802,1841,1837773,29.28,-96.22,2835,77.6,-14,-7,-6,-19,5,3.85,6.07,,9.11,7.29,,3.85,2.83,6.68,3.24,3.24,7.49,,4.05,3.85,,4.45,3.64,7.49,18.42,5.26,5.26,4.05,,3.85,30.17,5.47,6.07,4.25,,4.86,19.316667,12.888889,26.483333,0.0,14.962963,76.55848
US_TX_48481,2020-11-07,ChIJTzMUbKR1QYYRDR3dzLq5FyQ,Q483916,geoId/48481,US,United States of America,TX,Texas,48481,Wharton County,US,USA,2,10,0,1473,60,,,41837,20513,21324,5847,6146,5250,5133,4527,5350,4941,2802,1841,1837773,29.28,-96.22,2835,77.6,-10,-9,-7,-9,0,3.85,7.71,,7.45,4.62,4.62,6.42,,7.19,3.85,4.62,5.91,,4.62,,,4.37,3.85,4.37,21.07,4.11,8.73,3.85,6.94,5.91,33.91,,5.14,5.39,3.85,5.14,19.616667,13.594444,26.933333,0.0,14.623457,73.602095
US_TX_48481,2020-11-08,ChIJTzMUbKR1QYYRDR3dzLq5FyQ,Q483916,geoId/48481,US,United States of America,TX,Texas,48481,Wharton County,US,USA,2,3,1,1476,61,,,41837,20513,21324,5847,6146,5250,5133,4527,5350,4941,2802,1841,1837773,29.28,-96.22,2835,77.6,-6,-7,1,-18,,6.45,6.45,6.45,11.16,7.19,,4.71,,9.67,5.21,7.19,5.95,,,4.46,,,4.21,6.45,24.3,6.94,10.16,,5.95,,41.4,,3.72,7.19,,5.7,20.32716,14.648148,27.08642,0.0,17.423611,83.953681
US_TX_48481,2020-11-09,ChIJTzMUbKR1QYYRDR3dzLq5FyQ,Q483916,geoId/48481,US,United States of America,TX,Texas,48481,Wharton County,US,USA,2,0,0,1476,61,,,41837,20513,21324,5847,6146,5250,5133,4527,5350,4941,2802,1841,1837773,29.28,-96.22,2835,77.6,-7,-13,-3,-17,4,3.71,5.47,,10.36,9.58,4.5,6.45,,9.77,5.47,5.67,7.82,4.89,4.5,3.13,2.74,5.08,,8.4,22.48,5.08,6.45,3.32,,6.84,34.79,4.1,4.1,6.06,4.5,5.08,22.580247,18.685185,28.314815,0.254,19.736111,83.839769
US_TX_48481,2020-11-10,ChIJTzMUbKR1QYYRDR3dzLq5FyQ,Q483916,geoId/48481,US,United States of America,TX,Texas,48481,Wharton County,US,USA,2,10,0,1486,61,,,41837,20513,21324,5847,6146,5250,5133,4527,5350,4941,2802,1841,1837773,29.28,-96.22,2835,77.6,-8,-8,7,-18,4,,6.83,2.73,11.52,10.54,6.44,6.05,4.29,9.96,5.47,5.47,9.57,3.51,4.49,4.29,3.12,4.69,,8.01,22.65,7.42,8.01,3.71,2.93,4.69,38.85,3.51,9.18,4.88,4.1,6.25,24.288889,21.016667,29.472222,0.112889,20.395062,78.990745
US_TX_48481,2020-11-11,ChIJTzMUbKR1QYYRDR3dzLq5FyQ,Q483916,geoId/48481,US,United States of America,TX,Texas,48481,Wharton County,US,USA,2,4,0,1490,61,,,41837,20513,21324,5847,6146,5250,5133,4527,5350,4941,2802,1841,1837773,29.28,-96.22,2835,77.6,-8,-2,-8,-20,6,3.27,6.36,,14.06,7.51,3.47,6.55,4.04,8.67,3.47,6.36,9.05,,3.47,3.27,3.08,3.47,3.27,8.86,20.22,3.85,7.32,3.47,3.47,11.55,32.35,3.27,4.43,5.2,4.04,5.58,22.861111,17.716667,28.8,0.1905,18.716049,77.421393
US_TX_48481,2020-11-12,ChIJTzMUbKR1QYYRDR3dzLq5FyQ,Q483916,geoId/48481,US,United States of America,TX,Texas,48481,Wharton County,US,USA,2,1,0,1491,61,,,41837,20513,21324,5847,6146,5250,5133,4527,5350,4941,2802,1841,1837773,29.28,-96.22,2835,77.6,-11,-6,0,-18,5,4.14,6.11,,9.46,7.1,3.15,3.55,3.35,10.84,3.94,6.5,11.04,,2.76,5.52,3.75,,4.53,8.28,19.71,3.55,4.93,,4.14,4.53,34.69,4.14,4.93,4.53,5.12,4.73,21.833333,15.866667,28.483333,0.0,16.969136,74.489429
US_TX_48481,2020-11-13,ChIJTzMUbKR1QYYRDR3dzLq5FyQ,Q483916,geoId/48481,US,United States of America,TX,Texas,48481,Wharton County,US,USA,2,2,0,1493,61,,,41837,20513,21324,5847,6146,5250,5133,4527,5350,4941,2802,1841,1837773,29.28,-96.22,2835,77.6,-16,-9,-8,-18,4,3.4,5.0,3.8,8.81,4.8,5.0,5.61,4.0,9.61,4.61,3.4,6.61,2.8,3.6,6.01,4.61,3.4,4.41,7.81,18.02,5.21,7.01,,4.2,4.61,29.63,5.61,6.21,5.0,3.4,5.81,22.744444,19.244444,26.677778,0.0,20.5,87.666467
US_TX_48481,2020-11-14,ChIJTzMUbKR1QYYRDR3dzLq5FyQ,Q483916,geoId/48481,US,United States of America,TX,Texas,48481,Wharton County,US,USA,2,1,0,1494,61,,,41837,20513,21324,5847,6146,5250,5133,4527,5350,4941,2802,1841,1837773,29.28,-96.22,2835,77.6,4,-8,-18,-9,,5.14,9.25,,11.81,9.25,6.42,4.62,,9.5,7.19,,8.73,3.6,,3.85,,3.6,,8.48,17.98,5.91,10.53,,3.6,,35.19,5.14,7.71,4.37,4.88,4.11,24.255556,21.094444,29.416667,0.6096,21.123457,82.931343
US_TX_48481,2020-11-15,ChIJTzMUbKR1QYYRDR3dzLq5FyQ,Q483916,geoId/48481,US,United States of America,TX,Texas,48481,Wharton County,US,USA,2,19,0,1513,61,,,41837,20513,21324,5847,6146,5250,5133,4527,5350,4941,2802,1841,1837773,29.28,-96.22,2835,77.6,-8,-4,-3,-11,,6.78,8.04,,10.3,10.8,6.03,6.53,3.77,7.03,3.52,,7.79,,4.02,,5.02,5.02,5.28,6.78,23.11,8.79,8.04,,4.02,5.78,40.19,3.77,4.77,,5.53,7.79,23.155556,17.411111,26.116667,0.0,13.839506,56.053971
US_TX_48481,2020-11-16,ChIJTzMUbKR1QYYRDR3dzLq5FyQ,Q483916,geoId/48481,US,United States of America,TX,Texas,48481,Wharton County,US,USA,2,0,0,1513,61,,,41837,20513,21324,5847,6146,5250,5133,4527,5350,4941,2802,1841,1837773,29.28,-96.22,2835,77.6,-12,-18,-3,-16,3,5.71,5.32,,10.84,8.08,3.94,4.33,5.91,11.23,5.52,3.15,7.49,3.35,5.32,4.53,,4.33,3.74,8.87,27.0,5.71,10.84,,3.74,7.68,30.94,3.55,8.28,5.32,5.12,5.52,15.088889,7.688889,23.416667,0.9144,2.148148,42.612907
US_TX_48481,2020-11-17,ChIJTzMUbKR1QYYRDR3dzLq5FyQ,Q483916,geoId/48481,US,United States of America,TX,Texas,48481,Wharton County,US,USA,2,13,0,1526,61,,,41837,20513,21324,5847,6146,5250,5133,4527,5350,4941,2802,1841,1837773,29.28,-96.22,2835,77.6,-10,-6,2,-18,4,5.15,4.36,6.33,6.73,8.12,3.96,4.36,5.15,9.3,3.96,5.15,10.29,3.37,,3.17,,3.96,5.54,6.73,28.7,5.34,6.93,3.56,4.95,3.96,34.04,3.96,5.94,6.93,4.95,3.96,14.338889,6.177778,24.316667,0.0,3.882716,50.617914
US_TX_48481,2020-11-18,ChIJTzMUbKR1QYYRDR3dzLq5FyQ,Q483916,geoId/48481,US,United States of America,TX,Texas,48481,Wharton County,US,USA,2,1,1,1527,62,,,41837,20513,21324,5847,6146,5250,5133,4527,5350,4941,2802,1841,1837773,29.28,-96.22,2835,77.6,-4,-2,-4,-18,5,3.48,8.9,,6.77,6.39,5.23,4.26,5.23,10.45,4.26,5.81,9.68,5.23,5.42,3.1,,4.26,3.1,6.58,22.07,6.97,6.0,3.1,4.64,2.9,28.45,3.68,6.77,3.48,5.42,4.64,15.744444,8.222222,24.983333,0.0,7.617284,59.949511
US_TX_48481,2020-11-19,ChIJTzMUbKR1QYYRDR3dzLq5FyQ,Q483916,geoId/48481,US,United States of America,TX,Texas,48481,Wharton County,US,USA,2,13,2,1540,64,,,41837,20513,21324,5847,6146,5250,5133,4527,5350,4941,2802,1841,1837773,29.28,-96.22,2835,77.6,-12,-7,4,-19,5,,6.94,,8.1,8.29,3.47,5.79,3.47,9.26,6.17,5.21,7.52,,4.82,4.63,2.7,3.66,3.09,7.33,21.6,4.82,7.91,,3.66,5.59,33.56,,5.4,5.59,5.01,4.63,18.711111,12.116667,26.8,0.0,13.969136,74.465006
US_TX_48481,2020-11-20,ChIJTzMUbKR1QYYRDR3dzLq5FyQ,Q483916,geoId/48481,US,United States of America,TX,Texas,48481,Wharton County,US,USA,2,14,0,1554,64,,,41837,20513,21324,5847,6146,5250,5133,4527,5350,4941,2802,1841,1837773,29.28,-96.22,2835,77.6,-10,-9,4,-20,5,3.29,5.96,3.29,9.45,6.98,2.88,4.93,5.34,9.45,4.93,4.11,8.21,,3.9,3.7,,4.52,3.08,8.01,16.22,6.37,5.96,3.49,3.29,2.88,30.39,,5.34,3.49,4.11,3.9,20.9,15.838889,27.505556,0.0,17.475309,80.821472
US_TX_48481,2020-11-21,ChIJTzMUbKR1QYYRDR3dzLq5FyQ,Q483916,geoId/48481,US,United States of America,TX,Texas,48481,Wharton County,US,USA,2,1,0,1555,64,,,41837,20513,21324,5847,6146,5250,5133,4527,5350,4941,2802,1841,1837773,29.28,-96.22,2835,77.6,-9,-3,-5,-6,,5.51,8.13,,9.44,4.98,4.72,6.29,,6.29,4.98,6.82,7.6,4.46,4.98,,4.72,3.67,6.03,4.2,17.31,3.93,7.08,,,,30.15,,6.03,6.29,3.93,4.2,21.605556,17.411111,26.833333,0.0,18.401235,82.075899
US_TX_48481,2020-11-22,ChIJTzMUbKR1QYYRDR3dzLq5FyQ,Q483916,geoId/48481,US,United States of America,TX,Texas,48481,Wharton County,US,USA,2,17,0,1572,64,,,41837,20513,21324,5847,6146,5250,5133,4527,5350,4941,2802,1841,1837773,29.28,-96.22,2835,77.6,-12,-5,-3,-16,,5.09,8.65,,12.72,5.85,5.34,6.61,3.81,11.7,7.63,,5.09,3.56,4.83,4.32,,5.34,4.07,5.34,22.89,3.81,9.92,,,3.56,41.71,,8.14,5.34,4.32,5.09,22.044444,18.3,27.655556,0.0762,16.814815,72.224402
US_TX_48481,2020-11-23,ChIJTzMUbKR1QYYRDR3dzLq5FyQ,Q483916,geoId/48481,US,United States of America,TX,Texas,48481,Wharton County,US,USA,2,17,0,1589,64,,,41837,20513,21324,5847,6146,5250,5133,4527,5350,4941,2802,1841,1837773,29.28,-96.22,2835,77.6,-8,-5,-10,-29,5,5.03,8.24,,11.67,7.78,4.8,4.12,5.49,10.75,5.49,4.8,8.7,3.43,3.89,6.18,5.72,4.35,3.43,8.47,17.85,5.26,8.92,3.89,5.26,,38.9,3.2,4.8,4.12,4.58,,19.116667,15.411111,23.794444,0.0,14.87037,77.028171
US_TX_48481,2020-11-24,ChIJTzMUbKR1QYYRDR3dzLq5FyQ,Q483916,geoId/48481,US,United States of America,TX,Texas,48481,Wharton County,US,USA,2,11,0,1600,64,,,41837,20513,21324,5847,6146,5250,5133,4527,5350,4941,2802,1841,1837773,29.28,-96.22,2835,77.6,0,17,9,-34,6,3.48,8.13,,11.15,6.5,,4.88,4.18,10.22,7.9,,7.9,3.48,3.48,,5.34,4.41,4.18,5.34,21.13,6.27,7.9,4.64,3.72,,40.41,5.11,4.41,5.34,4.64,6.5,21.605556,16.433333,27.427778,0.0,17.555556,78.454054
US_TX_48481,2020-11-25,ChIJTzMUbKR1QYYRDR3dzLq5FyQ,Q483916,geoId/48481,US,United States of America,TX,Texas,48481,Wharton County,US,USA,2,15,1,1615,65,,,41837,20513,21324,5847,6146,5250,5133,4527,5350,4941,2802,1841,1837773,29.28,-96.22,2835,77.6,18,61,5,-38,7,5.54,9.64,,6.75,4.1,4.82,,,9.4,4.82,3.85,7.47,3.85,,3.37,,4.34,5.06,6.99,19.76,,9.64,4.1,4.58,,35.18,3.37,5.3,3.37,,6.02,22.355556,18.4,24.85,0.217714,16.450617,69.369361
US_TX_48481,2020-11-26,ChIJTzMUbKR1QYYRDR3dzLq5FyQ,Q483916,geoId/48481,US,United States of America,TX,Texas,48481,Wharton County,US,USA,2,16,0,1631,65,,,41837,20513,21324,5847,6146,5250,5133,4527,5350,4941,2802,1841,1837773,29.28,-96.22,2835,77.6,-75,-12,-40,-81,20,,6.53,,7.89,6.8,,5.98,,6.53,3.81,,4.35,,4.9,5.17,,,,5.17,17.41,8.7,7.62,,3.81,,32.37,5.98,5.44,8.16,,6.53,18.166667,12.133333,26.927778,0.127,12.555556,70.600451
US_TX_48481,2020-11-27,ChIJTzMUbKR1QYYRDR3dzLq5FyQ,Q483916,geoId/48481,US,United States of America,TX,Texas,48481,Wharton County,US,USA,2,8,0,1639,65,,,41837,20513,21324,5847,6146,5250,5133,4527,5350,4941,2802,1841,1837773,29.28,-96.22,2835,77.6,-30,-22,-34,-59,21,3.56,8.77,,9.96,4.03,5.21,5.69,,6.64,3.32,,4.98,4.5,4.98,,5.21,3.56,5.21,5.69,19.2,4.98,4.74,,4.03,,31.76,3.56,7.11,4.27,,3.32,23.627778,20.288889,27.683333,3.01625,21.740741,89.226553
US_TX_48481,2020-11-28,ChIJTzMUbKR1QYYRDR3dzLq5FyQ,Q483916,geoId/48481,US,United States of America,TX,Texas,48481,Wharton County,US,USA,2,11,0,1650,65,,,41837,20513,21324,5847,6146,5250,5133,4527,5350,4941,2802,1841,1837773,29.28,-96.22,2835,77.6,-32,-19,-28,-28,,4.82,6.99,,7.47,,3.61,4.58,,10.12,5.3,,7.95,,,,,3.85,4.34,6.02,14.45,3.37,8.91,,,,33.73,,4.82,,,6.75,19.322222,17.827778,21.755556,43.688,18.339506,94.422243
US_TX_48481,2020-11-29,ChIJTzMUbKR1QYYRDR3dzLq5FyQ,Q483916,geoId/48481,US,United States of America,TX,Texas,48481,Wharton County,US,USA,2,19,0,1669,65,,,41837,20513,21324,5847,6146,5250,5133,4527,5350,4941,2802,1841,1837773,29.28,-96.22,2835,77.6,-8,12,12,-19,,5.64,8.58,3.43,7.6,5.64,6.87,8.34,,8.09,4.66,4.66,4.42,,3.92,4.91,5.89,3.68,,,18.15,4.66,8.58,,,,31.39,4.66,8.83,4.42,,4.42,15.194444,12.005556,18.594444,39.3065,12.944444,86.59109
US_TX_48481,2020-11-30,ChIJTzMUbKR1QYYRDR3dzLq5FyQ,Q483916,geoId/48481,US,United States of America,TX,Texas,48481,Wharton County,US,USA,2,23,0,1692,65,,,41837,20513,21324,5847,6146,5250,5133,4527,5350,4941,2802,1841,1837773,29.28,-96.22,2835,77.6,-6,-9,2,-18,5,5.1,5.29,,5.88,6.67,,,5.88,10.19,5.68,3.73,9.02,3.92,3.92,,4.71,,4.51,6.47,18.04,,5.1,2.75,3.14,3.14,28.82,2.75,4.9,3.92,4.12,3.14,9.861111,6.35,13.716667,0.6858,1.709877,57.304887
US_TX_48481,2020-12-01,ChIJTzMUbKR1QYYRDR3dzLq5FyQ,Q483916,geoId/48481,US,United States of America,TX,Texas,48481,Wharton County,US,USA,2,3,3,1695,68,,,41837,20513,21324,5847,6146,5250,5133,4527,5350,4941,2802,1841,1837773,29.28,-96.22,2835,77.6,-4,-5,5,-19,5,4.2,7.2,,7.4,9.6,2.8,,5.0,5.4,4.2,6.2,6.6,3.6,5.0,5.2,2.8,,4.2,7.6,17.59,5.8,6.6,3.0,5.4,7.0,34.79,3.0,6.2,4.8,,3.2,8.233333,0.344444,19.055556,0.0,1.919753,66.425126
US_TX_48481,2020-12-02,ChIJTzMUbKR1QYYRDR3dzLq5FyQ,Q483916,geoId/48481,US,United States of America,TX,Texas,48481,Wharton County,US,USA,2,8,1,1703,69,,,41837,20513,21324,5847,6146,5250,5133,4527,5350,4941,2802,1841,1837773,29.28,-96.22,2835,77.6,-7,-9,-11,-16,8,4.99,7.48,2.69,8.82,8.82,2.88,6.71,3.84,8.06,6.33,4.22,6.91,,3.26,3.65,5.56,6.14,4.41,8.25,21.1,3.45,9.02,4.8,3.84,5.75,33.57,,6.14,4.22,,3.45,17.394444,13.444444,22.15,1.9685,14.271605,82.028656
US_TX_48481,2020-12-03,ChIJTzMUbKR1QYYRDR3dzLq5FyQ,Q483916,geoId/48481,US,United States of America,TX,Texas,48481,Wharton County,US,USA,2,12,0,1715,69,,,41837,20513,21324,5847,6146,5250,5133,4527,5350,4941,2802,1841,1837773,29.28,-96.22,2835,77.6,-8,-3,1,-18,7,3.79,6.18,2.79,10.57,6.98,2.99,,4.19,7.78,6.98,3.39,9.57,,,6.18,,5.38,,9.17,19.34,4.59,3.19,3.39,2.99,5.78,30.31,3.39,4.99,5.78,,,11.316667,5.961111,18.466667,10.357556,4.697531,64.267481
