location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_VA_51079,2021-07-17,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,0,0,1338,20,3,448,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-3,,6.82,17.06,,7.25,,,8.1,9.38,21.75,8.1,14.93,37.96,20.05,7.68,26.955556,21.188889,33.883333,4.445,21.12963,70.806588
US_VA_51079,2021-07-18,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,0,0,1338,20,1,449,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-16,,6.82,17.91,,,7.68,9.81,13.65,7.25,17.91,,13.65,39.66,10.66,,24.544444,20.238889,30.455556,2.6416,18.524691,69.384752
US_VA_51079,2021-07-19,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,0,0,1338,20,4,453,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-21,,7.6,14.77,8.86,6.75,6.75,8.44,8.44,,19.84,7.6,14.77,53.18,11.82,6.33,23.794444,18.527778,30.388889,0.0,16.981481,65.938401
US_VA_51079,2021-07-20,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,3,0,1341,20,0,453,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-24,5,,15.28,10.74,6.61,9.08,7.43,12.39,,28.9,8.67,8.26,34.27,11.56,6.61,24.411111,17.327778,32.005556,0.0,17.345679,65.079234
US_VA_51079,2021-07-21,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,1,0,1342,20,2,455,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-25,5,9.38,11.52,8.11,,,8.11,7.68,7.25,25.59,7.25,11.94,40.52,10.66,,25.577778,18.533333,32.433333,1.17475,18.518519,65.41095
US_VA_51079,2021-07-22,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,2,0,1344,20,0,455,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-22,6,,13.65,,,,6.83,11.52,,25.18,,14.08,40.11,12.8,6.4,23.35,16.716667,29.3,0.1016,14.475309,57.588044
US_VA_51079,2021-07-23,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,3,1,1347,21,1,456,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-18,,8.64,13.39,7.34,,,7.78,8.21,,25.06,6.48,9.51,41.48,9.51,7.78,22.377778,16.522222,29.761111,0.0,13.549383,57.816563
US_VA_51079,2021-07-24,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,0,0,1347,21,3,459,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-6,,8.43,17.31,7.1,,,6.66,6.66,6.66,24.41,,11.1,35.06,7.54,,23.394444,17.777778,30.622222,0.254,17.635802,70.31992
US_VA_51079,2021-07-25,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,0,0,1347,21,5,464,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-23,,9.2,16.32,,,7.11,10.04,10.04,7.11,19.66,6.69,15.06,45.18,9.62,8.37,25.566667,20.844444,32.261111,2.243667,20.481481,72.870563
US_VA_51079,2021-07-26,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,6,0,1353,21,2,466,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-19,,11.77,17.45,5.68,7.3,,,9.74,5.68,21.91,,11.77,40.17,10.14,6.9,26.422222,20.216667,32.855556,1.27,20.814815,71.278551
US_VA_51079,2021-07-27,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,0,0,1353,21,0,466,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-21,4,6.75,17.73,7.6,,,13.93,8.86,10.13,26.17,8.44,12.66,37.57,9.71,7.6,25.811111,19.705556,33.688889,10.357556,19.783951,69.399532
US_VA_51079,2021-07-28,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,3,0,1356,21,1,467,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-21,6,7.55,18.46,9.23,6.29,7.55,8.81,10.07,11.33,22.24,6.71,12.59,47.42,8.81,,26.338889,19.666667,33.527778,0.7366,18.481481,62.215078
US_VA_51079,2021-07-29,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,2,0,1358,21,1,468,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-20,5,,17.59,9.63,,9.63,6.7,10.47,7.96,17.17,9.63,9.63,41.45,9.21,7.12,25.405556,19.411111,32.338889,6.223,20.067901,72.077263
US_VA_51079,2021-07-30,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,1,0,1359,21,6,474,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-21,,9.81,7.77,,,,11.86,12.27,9.81,27.39,8.59,8.59,29.85,6.54,,27.177778,21.244444,32.766667,6.237111,19.444444,63.315486
US_VA_51079,2021-07-31,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,0,0,1359,21,1,475,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,6,,-5,,7.84,16.56,6.54,7.41,,6.97,12.64,7.84,18.74,,16.12,44.89,13.51,6.54,22.755556,17.711111,29.605556,0.0,14.580247,60.088351
US_VA_51079,2021-08-01,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,0,0,1359,21,3,478,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-14,,8.83,19.27,11.24,7.22,8.83,12.44,,,20.47,8.43,10.44,39.74,12.44,,23.361111,19.588889,28.383333,4.499429,19.037037,76.199349
US_VA_51079,2021-08-02,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,13,0,1372,21,0,478,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-23,,6.83,14.06,10.45,8.04,,6.83,7.63,5.62,22.1,7.63,8.84,45.0,5.62,,22.5,15.511111,27.85,0.0508,14.425926,60.458205
US_VA_51079,2021-08-03,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,7,0,1379,21,3,481,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-22,3,7.0,12.34,6.58,,7.82,8.64,16.05,7.0,22.22,9.88,11.11,44.44,11.11,6.17,20.883333,16.277778,27.172222,0.0,15.024691,69.565369
US_VA_51079,2021-08-04,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,2,0,1381,21,0,481,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-22,5,,18.21,7.45,8.69,9.52,12.83,9.52,7.04,28.14,7.45,11.18,42.63,9.93,,21.033333,15.2,27.977778,0.0,14.481481,66.204364
US_VA_51079,2021-08-05,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,5,0,1386,21,10,491,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-22,4,5.67,12.14,7.29,6.07,6.07,9.71,8.1,9.71,21.05,8.1,10.52,37.24,10.52,5.67,21.372222,13.488889,30.416667,0.508,13.95679,63.19141
US_VA_51079,2021-08-06,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,2,1,1388,22,0,491,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-18,,9.3,13.96,,,,8.88,,,25.37,,12.26,30.02,6.77,,23.877778,15.594444,32.116667,0.0,16.197531,62.6271
US_VA_51079,2021-08-07,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,0,0,1388,22,4,495,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-4,,7.15,13.87,9.67,6.31,7.57,7.57,13.87,,18.08,,,33.63,7.15,,21.122222,16.805556,28.105556,5.531556,17.635802,80.780575
US_VA_51079,2021-08-08,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,0,0,1388,22,0,495,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-20,,,12.37,7.25,,7.68,8.11,,,27.31,6.4,11.95,39.26,10.24,,21.961111,15.227778,31.288889,2.159,17.32716,75.073958
US_VA_51079,2021-08-09,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,23,0,1411,22,0,495,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-21,,7.21,14.43,5.61,,,8.02,8.02,7.62,28.46,7.21,13.23,33.27,11.22,6.81,25.522222,18.211111,33.322222,0.53975,19.82716,70.951087
US_VA_51079,2021-08-10,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,4,0,1415,22,0,495,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-19,5,7.56,14.71,,,6.76,10.34,9.94,5.97,26.25,9.15,11.14,46.13,8.35,6.76,27.011111,21.866667,34.772222,0.0,21.092593,69.600601
US_VA_51079,2021-08-11,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,5,0,1420,22,1,496,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-23,7,7.16,15.52,9.55,,7.56,9.15,7.16,5.57,27.45,,10.74,37.4,10.74,,25.638889,20.461111,35.494444,7.577667,21.061728,76.446384
US_VA_51079,2021-08-12,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,7,0,1427,22,0,496,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-22,5,6.36,13.91,11.53,,6.36,,11.13,,27.82,6.76,8.35,30.2,9.54,8.35,26.577778,19.688889,35.844444,2.9464,21.111111,72.489089
US_VA_51079,2021-08-13,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,4,0,1431,22,12,508,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-19,,6.75,11.51,7.14,,,11.9,8.33,,25.79,,11.11,36.5,8.33,8.33,27.922222,21.622222,35.638889,5.152571,21.382716,67.772293
US_VA_51079,2021-08-14,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,0,0,1431,22,0,508,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-5,,6.14,15.97,,,6.96,,9.42,8.19,27.43,7.37,11.05,32.75,,8.6,24.933333,20.066667,33.405556,2.431143,21.216049,79.98906
US_VA_51079,2021-08-15,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,0,0,1431,22,0,508,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-21,,7.26,11.3,5.65,,10.09,8.48,9.69,,14.53,,6.46,40.36,8.07,9.69,22.855556,20.822222,26.95,18.723429,20.450617,85.376889
US_VA_51079,2021-08-16,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,17,0,1448,22,5,513,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-20,,6.57,13.52,9.66,,7.72,9.27,13.52,7.72,24.34,,5.79,39.79,10.43,5.41,23.327778,20.977778,28.566667,2.6035,21.259259,87.473792
US_VA_51079,2021-08-17,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,4,0,1452,22,0,513,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-20,3,11.62,14.33,6.97,5.81,6.59,8.91,10.07,5.81,25.57,8.13,8.52,39.52,10.07,6.2,24.116667,20.966667,29.622222,18.288,21.765432,85.870719
US_VA_51079,2021-08-18,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,6,0,1458,22,2,515,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-20,6,10.14,10.92,6.63,,,10.14,9.75,5.46,28.09,5.85,12.09,33.94,6.63,5.46,25.755556,22.227778,31.355556,5.9055,22.506173,81.399303
US_VA_51079,2021-08-19,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,7,0,1465,22,1,516,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-19,5,10.55,12.18,11.37,8.93,6.9,10.55,6.5,9.74,28.41,8.12,,44.24,8.52,,26.327778,21.422222,32.688889,5.87375,20.975309,72.353761
US_VA_51079,2021-08-20,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,11,0,1476,22,2,518,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-18,,7.45,11.77,7.06,,,12.55,8.24,5.49,33.74,5.88,9.81,36.48,,,23.555556,20.988889,28.811111,22.25675,21.049383,85.389484
US_VA_51079,2021-08-21,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,0,0,1476,22,0,518,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-3,,9.01,9.42,,,,7.78,7.37,8.19,21.71,,13.52,34.0,10.24,6.55,24.022222,18.911111,30.766667,2.511778,19.907407,77.608592
US_VA_51079,2021-08-22,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,0,0,1476,22,4,522,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-19,,9.48,20.6,,,,9.06,9.06,,32.96,,14.42,40.38,17.72,10.71,24.344444,18.672222,30.827778,0.508,19.679012,75.457545
US_VA_51079,2021-08-23,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,15,0,1491,22,2,524,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-12,,7.3,15.4,12.16,6.08,6.49,16.62,11.76,10.13,28.78,,11.35,38.1,14.59,,25.95,19.944444,32.916667,0.733778,20.32716,70.978782
US_VA_51079,2021-08-24,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,6,0,1497,22,0,524,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-17,4,,13.69,10.37,9.95,6.22,18.25,9.12,7.88,30.69,6.22,12.86,35.25,9.12,,26.916667,20.277778,33.2,0.53975,20.296296,67.421492
US_VA_51079,2021-08-25,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,13,0,1510,22,2,526,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-16,5,,12.91,6.26,,,12.91,12.91,9.0,24.25,,10.95,37.94,10.17,,26.122222,20.561111,33.983333,2.4765,21.092593,74.589527
US_VA_51079,2021-08-26,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,8,0,1518,22,3,529,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-16,5,,12.81,8.81,,,13.61,9.61,8.41,33.23,,14.41,38.03,7.61,7.61,25.972222,21.355556,33.555556,9.398,21.734568,78.117679
US_VA_51079,2021-08-27,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,4,1,1522,23,3,532,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-13,,7.61,17.62,,8.01,6.41,10.41,8.01,,26.83,12.81,14.42,36.84,10.01,,26.95,20.933333,33.822222,0.451556,21.907407,74.184779
US_VA_51079,2021-08-28,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,0,0,1522,23,0,532,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-4,,,17.32,10.14,,,10.98,7.6,,27.04,7.6,8.03,38.86,10.98,7.18,26.961111,21.3,32.966667,2.709333,22.364198,76.300063
US_VA_51079,2021-08-29,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,0,0,1522,23,4,536,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-19,,,13.58,7.99,6.39,,13.58,5.59,7.19,29.56,10.38,11.18,44.34,9.59,9.99,23.796296,21.388889,30.216049,18.63725,21.736111,87.616459
US_VA_51079,2021-08-30,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,15,0,1537,23,1,537,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-14,,,18.69,11.68,6.62,,15.96,12.07,10.12,28.42,13.24,15.18,40.1,12.46,,25.098765,20.660494,32.814815,2.7305,21.583333,80.962588
US_VA_51079,2021-08-31,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,9,0,1546,23,0,537,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-15,4,6.86,14.09,6.47,6.09,5.33,15.99,12.19,10.66,28.18,7.24,9.14,42.65,11.04,7.24,23.783951,19.617284,29.555556,0.943429,20.895833,84.055282
US_VA_51079,2021-09-01,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,9,0,1555,23,3,540,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-15,9,,13.87,6.0,,7.12,11.62,14.24,7.12,22.11,,8.99,40.47,9.37,,23.524691,19.716049,27.419753,20.28825,22.0,90.42468
US_VA_51079,2021-09-02,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,27,0,1582,23,3,543,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-11,3,8.35,12.33,11.93,,,17.1,6.36,7.95,30.62,7.55,13.12,32.21,10.74,7.95,20.25,15.3,25.972222,11.176,12.0,58.668633
US_VA_51079,2021-09-03,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,13,0,1595,23,1,544,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-17,,6.85,17.33,8.06,,,12.49,15.32,5.64,22.98,8.87,14.91,32.65,8.87,,18.027778,11.566667,25.388889,0.0,11.030864,64.189545
US_VA_51079,2021-09-04,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,0,0,1595,23,1,545,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-8,,6.28,11.72,11.3,,7.12,13.81,8.37,6.7,19.68,,10.05,39.77,10.47,6.7,18.861111,12.605556,27.111111,0.0,14.012346,74.025599
US_VA_51079,2021-09-05,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,0,0,1595,23,0,545,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-27,,7.34,19.97,9.78,6.52,,16.3,8.97,,32.61,8.15,10.6,41.98,13.04,,21.816667,16.688889,27.111111,0.0,17.67284,77.659357
US_VA_51079,2021-09-06,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,29,0,1624,23,0,545,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-72,,,10.94,7.82,6.64,6.64,17.97,10.16,7.03,32.82,,12.89,33.99,10.94,7.03,23.722222,19.011111,28.75,0.92075,17.141975,66.53368
US_VA_51079,2021-09-07,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,11,0,1635,23,3,548,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-13,3,5.91,22.86,7.09,7.88,,14.58,7.49,5.91,28.37,9.06,16.55,37.44,13.4,9.85,20.9,13.688889,29.361111,0.0254,13.790123,64.612221
US_VA_51079,2021-09-08,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,13,1,1648,24,1,549,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-13,4,8.05,13.69,10.47,,6.84,10.07,8.05,10.87,28.59,9.26,10.07,37.45,5.64,,22.333333,15.538889,30.95,0.0,17.185185,73.300424
US_VA_51079,2021-09-09,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,13,0,1661,24,0,549,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-13,4,11.32,14.05,7.42,6.25,5.86,11.71,8.98,7.81,22.64,7.81,6.25,40.6,9.76,,22.077778,17.738889,26.672222,1.415143,18.283951,78.952792
US_VA_51079,2021-09-10,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,24,0,1685,24,1,550,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-11,,,21.59,,7.33,,12.63,,8.55,22.0,,8.96,38.7,15.07,,18.561111,12.616667,25.005556,0.564444,11.814815,65.017335
US_VA_51079,2021-09-11,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,0,0,1685,24,5,555,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,8,,4,,9.67,15.14,,,,11.35,6.31,7.15,27.75,8.41,15.56,36.58,11.35,6.31,18.033333,11.105556,26.605556,0.0,12.493827,71.351759
