location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IN_18017,2020-01-11,ChIJlRJKfvuHE4gRyFRCLkaZmh0,Q505276,geoId/18017,US,United States of America,IN,Indiana,18017,Cass County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37828,18858,18970,4746,4982,4430,4410,4794,5315,4616,2773,1762,1802223,40.76,-86.35,1075,78.281818,,,,,4.77,3.71,,6.09,6.35,4.5,4.24,3.97,10.33,7.68,,7.68,6.09,4.77,,,3.97,,6.62,23.3,6.35,5.56,,,,32.57,,4.5,6.35,,,9.577778,2.127778,14.35,23.029333,,9.127778,97.030757
US_IN_18017,2020-01-12,ChIJlRJKfvuHE4gRyFRCLkaZmh0,Q505276,geoId/18017,US,United States of America,IN,Indiana,18017,Cass County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37828,18858,18970,4746,4982,4430,4410,4794,5315,4616,2773,1762,1802223,40.76,-86.35,1075,78.281818,,,,,5.02,9.77,,6.08,5.81,5.02,,,9.51,7.66,6.08,5.55,5.28,6.6,3.96,4.23,4.23,4.23,8.72,24.3,3.96,6.87,,4.75,5.55,33.55,3.96,7.66,5.55,,5.28,0.194444,-1.172222,2.194444,14.943667,,-0.566667,94.669098
US_IN_18017,2020-01-13,ChIJlRJKfvuHE4gRyFRCLkaZmh0,Q505276,geoId/18017,US,United States of America,IN,Indiana,18017,Cass County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37828,18858,18970,4746,4982,4430,4410,4794,5315,4616,2773,1762,1802223,40.76,-86.35,1075,78.281818,,,,,4.79,5.7,4.33,8.89,7.75,5.47,5.93,,10.49,5.93,4.1,11.63,7.3,5.24,4.1,3.65,,3.19,6.61,29.64,6.38,8.44,,5.02,4.56,40.59,4.33,9.12,5.24,6.38,5.7,1.472222,-0.444444,2.527778,0.084667,,0.355556,92.364807
US_IN_18017,2020-01-14,ChIJlRJKfvuHE4gRyFRCLkaZmh0,Q505276,geoId/18017,US,United States of America,IN,Indiana,18017,Cass County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37828,18858,18970,4746,4982,4430,4410,4794,5315,4616,2773,1762,1802223,40.76,-86.35,1075,78.281818,,,,,5.7,5.93,3.65,8.9,10.72,4.79,8.44,3.88,14.83,7.76,5.93,7.07,3.65,7.07,6.39,7.99,3.42,4.56,8.9,22.59,9.35,5.25,5.25,5.47,,35.59,4.79,5.7,3.88,4.79,,2.038889,-0.483333,6.05,0.0,,1.138889,93.831654
US_IN_18017,2020-01-15,ChIJlRJKfvuHE4gRyFRCLkaZmh0,Q505276,geoId/18017,US,United States of America,IN,Indiana,18017,Cass County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37828,18858,18970,4746,4982,4430,4410,4794,5315,4616,2773,1762,1802223,40.76,-86.35,1075,78.281818,,,,,6.87,5.95,3.21,8.93,8.93,5.95,6.18,4.81,8.93,4.58,8.24,12.13,5.04,3.66,3.43,,4.12,,9.16,23.12,3.89,7.1,6.87,4.35,4.12,36.86,3.43,5.27,4.35,5.04,4.12,1.761111,-0.755556,5.472222,0.0,,1.538889,98.442425
US_IN_18017,2020-01-16,ChIJlRJKfvuHE4gRyFRCLkaZmh0,Q505276,geoId/18017,US,United States of America,IN,Indiana,18017,Cass County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37828,18858,18970,4746,4982,4430,4410,4794,5315,4616,2773,1762,1802223,40.76,-86.35,1075,78.281818,,,,,5.46,11.39,,8.31,6.17,6.17,6.65,3.8,11.16,5.7,,8.07,4.99,3.8,4.27,,4.27,3.32,,25.16,3.32,8.07,5.93,,4.99,36.8,7.6,3.56,4.75,4.27,4.51,-0.638889,-4.783333,4.733333,0.0,,-3.027778,84.048564
US_IN_18017,2020-01-17,ChIJlRJKfvuHE4gRyFRCLkaZmh0,Q505276,geoId/18017,US,United States of America,IN,Indiana,18017,Cass County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37828,18858,18970,4746,4982,4430,4410,4794,5315,4616,2773,1762,1802223,40.76,-86.35,1075,78.281818,,,,,4.91,11.45,,6.78,11.21,4.67,4.44,,17.29,8.18,5.14,10.05,7.01,4.67,5.84,,,4.44,6.07,19.86,4.21,6.31,4.91,3.74,,32.71,3.74,6.31,6.31,5.84,4.91,-4.577778,-7.077778,0.161111,0.0,,-8.322222,75.269902
US_IN_18017,2020-01-18,ChIJlRJKfvuHE4gRyFRCLkaZmh0,Q505276,geoId/18017,US,United States of America,IN,Indiana,18017,Cass County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37828,18858,18970,4746,4982,4430,4410,4794,5315,4616,2773,1762,1802223,40.76,-86.35,1075,78.281818,,,,,5.7,6.22,,4.93,8.3,4.67,4.15,,13.48,9.33,5.45,9.59,3.89,4.41,5.96,,5.45,,4.93,19.45,5.45,3.89,,4.93,,35.52,4.93,7.52,,4.67,5.45,0.616667,-4.838889,5.477778,10.668,,-0.65,91.285767
US_IN_18017,2020-01-19,ChIJlRJKfvuHE4gRyFRCLkaZmh0,Q505276,geoId/18017,US,United States of America,IN,Indiana,18017,Cass County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37828,18858,18970,4746,4982,4430,4410,4794,5315,4616,2773,1762,1802223,40.76,-86.35,1075,78.281818,,,,,6.01,9.14,4.18,7.57,7.83,,,,13.58,8.88,4.18,9.14,3.92,,4.7,6.53,4.7,4.7,8.88,22.2,6.27,4.44,3.92,4.18,3.92,31.08,,4.7,4.96,6.27,6.53,-11.011111,-14.616667,-3.583333,2.667,,-14.122222,78.002959
US_IN_18017,2020-01-20,ChIJlRJKfvuHE4gRyFRCLkaZmh0,Q505276,geoId/18017,US,United States of America,IN,Indiana,18017,Cass County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37828,18858,18970,4746,4982,4430,4410,4794,5315,4616,2773,1762,1802223,40.76,-86.35,1075,78.281818,,,,,6.02,9.14,4.01,8.02,8.47,5.13,4.01,,16.49,8.02,3.79,7.58,3.12,5.57,4.9,,,,9.36,27.64,4.46,4.46,6.02,,6.02,41.01,3.57,5.35,4.9,5.35,4.9,-7.994444,-12.144444,-3.161111,0.0,,-10.044444,85.381553
US_IN_18017,2020-01-21,ChIJlRJKfvuHE4gRyFRCLkaZmh0,Q505276,geoId/18017,US,United States of America,IN,Indiana,18017,Cass County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37828,18858,18970,4746,4982,4430,4410,4794,5315,4616,2773,1762,1802223,40.76,-86.35,1075,78.281818,,,,,4.51,6.31,4.73,7.89,9.24,5.41,3.15,4.51,21.63,9.01,9.46,9.69,5.63,5.86,6.31,3.6,4.96,6.76,4.96,28.39,6.99,5.63,5.86,8.56,6.31,39.66,5.41,6.99,5.41,4.51,4.96,-3.55,-8.411111,-0.583333,0.0,,-6.016667,83.198478
US_IN_18017,2020-01-22,ChIJlRJKfvuHE4gRyFRCLkaZmh0,Q505276,geoId/18017,US,United States of America,IN,Indiana,18017,Cass County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37828,18858,18970,4746,4982,4430,4410,4794,5315,4616,2773,1762,1802223,40.76,-86.35,1075,78.281818,,,,,3.19,5.7,3.42,8.9,9.58,5.7,6.62,,17.34,6.62,5.93,8.67,7.07,8.21,7.07,4.33,3.42,5.93,3.88,28.07,5.93,6.62,5.48,7.53,4.33,31.71,,6.62,4.79,4.33,3.19,-3.538889,-7.238889,1.122222,0.0,,-6.65,79.253536
US_IN_18017,2020-01-23,ChIJlRJKfvuHE4gRyFRCLkaZmh0,Q505276,geoId/18017,US,United States of America,IN,Indiana,18017,Cass County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37828,18858,18970,4746,4982,4430,4410,4794,5315,4616,2773,1762,1802223,40.76,-86.35,1075,78.281818,,,,,4.54,7.49,4.31,7.49,10.44,7.49,7.49,,17.7,8.17,7.03,6.81,6.58,7.03,6.81,5.45,4.99,3.4,5.9,29.27,5.9,6.81,4.76,3.86,5.45,35.17,3.86,7.03,5.22,4.54,4.31,1.161111,-3.338889,4.811111,0.0,,-4.416667,66.509964
US_IN_18017,2020-01-24,ChIJlRJKfvuHE4gRyFRCLkaZmh0,Q505276,geoId/18017,US,United States of America,IN,Indiana,18017,Cass County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37828,18858,18970,4746,4982,4430,4410,4794,5315,4616,2773,1762,1802223,40.76,-86.35,1075,78.281818,,,,,4.59,7.34,,9.17,9.17,3.21,3.67,4.82,22.47,7.34,4.13,6.88,5.5,4.59,5.5,,,3.9,5.5,30.27,3.67,3.9,3.67,3.44,3.67,35.32,4.59,7.57,4.82,,4.13,2.761111,0.255556,4.533333,1.058333,,1.9,94.113158
US_IN_18017,2020-01-25,ChIJlRJKfvuHE4gRyFRCLkaZmh0,Q505276,geoId/18017,US,United States of America,IN,Indiana,18017,Cass County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37828,18858,18970,4746,4982,4430,4410,4794,5315,4616,2773,1762,1802223,40.76,-86.35,1075,78.281818,,,,,5.12,4.85,4.31,11.86,7.28,,,,20.49,11.32,3.77,8.09,6.47,4.85,5.93,,4.58,4.85,8.63,36.39,4.31,5.39,,5.39,,32.89,4.58,6.47,4.58,3.77,,0.7,-0.288889,3.311111,2.667,,0.477778,98.435483
US_IN_18017,2020-01-26,ChIJlRJKfvuHE4gRyFRCLkaZmh0,Q505276,geoId/18017,US,United States of America,IN,Indiana,18017,Cass County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37828,18858,18970,4746,4982,4430,4410,4794,5315,4616,2773,1762,1802223,40.76,-86.35,1075,78.281818,,,,,5.77,7.28,5.02,9.79,6.52,6.02,4.77,,28.86,7.53,3.76,7.78,4.77,4.01,5.52,,,5.27,8.03,30.86,,5.77,6.27,,4.77,32.37,6.02,5.77,9.54,,,-0.022222,-0.901235,1.631944,0.846667,30.48,-0.677778,95.421353
US_IN_18017,2020-01-27,ChIJlRJKfvuHE4gRyFRCLkaZmh0,Q505276,geoId/18017,US,United States of America,IN,Indiana,18017,Cass County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37828,18858,18970,4746,4982,4430,4410,4794,5315,4616,2773,1762,1802223,40.76,-86.35,1075,78.281818,,,,,6.49,6.71,3.81,9.18,12.09,4.03,7.16,,29.99,11.64,4.92,7.83,5.82,7.16,6.94,3.36,3.36,3.81,6.94,40.74,4.25,4.03,5.82,,4.48,37.83,6.04,6.04,5.6,,4.7,-0.777778,-2.016667,1.4,0.0,,-1.6,94.256221
US_IN_18017,2020-01-28,ChIJlRJKfvuHE4gRyFRCLkaZmh0,Q505276,geoId/18017,US,United States of America,IN,Indiana,18017,Cass County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37828,18858,18970,4746,4982,4430,4410,4794,5315,4616,2773,1762,1802223,40.76,-86.35,1075,78.281818,,,,,5.6,3.81,,10.31,10.08,4.71,4.26,3.81,28.45,9.86,5.38,6.95,6.72,4.48,6.27,,4.71,4.03,5.15,40.33,6.05,7.62,5.6,4.93,5.38,37.19,,9.86,3.14,3.58,5.15,-0.216667,-1.592593,0.37037,0.0,,-0.861111,95.488203
US_IN_18017,2020-01-29,ChIJlRJKfvuHE4gRyFRCLkaZmh0,Q505276,geoId/18017,US,United States of America,IN,Indiana,18017,Cass County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37828,18858,18970,4746,4982,4430,4410,4794,5315,4616,2773,1762,1802223,40.76,-86.35,1075,78.281818,,,,,4.72,5.39,4.04,7.63,8.31,6.74,5.61,6.29,31.21,6.29,,8.08,7.63,4.94,6.06,3.37,5.39,,6.74,46.48,4.94,8.53,,3.37,5.39,35.03,7.19,8.31,4.49,5.61,,-0.35,-1.024691,0.388889,0.0,,-2.033333,88.586349
US_IN_18017,2020-01-30,ChIJlRJKfvuHE4gRyFRCLkaZmh0,Q505276,geoId/18017,US,United States of America,IN,Indiana,18017,Cass County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37828,18858,18970,4746,4982,4430,4410,4794,5315,4616,2773,1762,1802223,40.76,-86.35,1075,78.281818,,,,,4.77,8.41,4.32,8.41,6.82,3.64,6.14,4.55,36.37,10.46,5.46,6.59,6.82,5.68,6.14,4.09,3.64,,11.82,38.42,4.55,5.0,8.41,5.46,5.46,36.6,4.77,7.5,,,5.23,-0.361111,-1.055556,0.572222,0.0,,-2.294444,86.991601
US_IN_18017,2020-01-31,ChIJlRJKfvuHE4gRyFRCLkaZmh0,Q505276,geoId/18017,US,United States of America,IN,Indiana,18017,Cass County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37828,18858,18970,4746,4982,4430,4410,4794,5315,4616,2773,1762,1802223,40.76,-86.35,1075,78.281818,,,,,7.09,6.87,,7.09,6.87,6.18,5.72,,32.04,9.84,4.8,8.47,4.35,,5.95,3.2,,5.49,10.3,41.42,5.95,5.26,5.26,4.12,4.12,32.49,3.2,6.87,4.8,,,0.255556,-1.033333,2.588889,0.0,,-1.466667,88.404658
US_IN_18017,2020-02-01,ChIJlRJKfvuHE4gRyFRCLkaZmh0,Q505276,geoId/18017,US,United States of America,IN,Indiana,18017,Cass County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37828,18858,18970,4746,4982,4430,4410,4794,5315,4616,2773,1762,1802223,40.76,-86.35,1075,78.281818,,,,,7.22,7.49,4.55,9.36,6.15,,6.42,4.55,20.6,9.63,7.22,8.83,4.01,5.62,5.08,8.29,5.35,,5.89,28.09,4.82,6.15,6.96,6.15,4.55,37.46,,6.96,6.15,,3.75,0.877778,-0.527778,2.888889,0.6985,,0.133333,94.842097
US_IN_18017,2020-02-02,ChIJlRJKfvuHE4gRyFRCLkaZmh0,Q505276,geoId/18017,US,United States of America,IN,Indiana,18017,Cass County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37828,18858,18970,4746,4982,4430,4410,4794,5315,4616,2773,1762,1802223,40.76,-86.35,1075,78.281818,,,,,6.8,6.28,,8.9,8.9,5.23,8.11,,19.1,7.85,,10.47,4.19,3.66,7.85,,,4.45,4.19,24.86,10.47,7.59,,5.76,4.71,34.28,6.28,4.19,5.5,3.66,,5.144444,0.261111,15.05,0.056444,,1.344444,76.661705
US_IN_18017,2020-02-03,ChIJlRJKfvuHE4gRyFRCLkaZmh0,Q505276,geoId/18017,US,United States of America,IN,Indiana,18017,Cass County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37828,18858,18970,4746,4982,4430,4410,4794,5315,4616,2773,1762,1802223,40.76,-86.35,1075,78.281818,,,,,6.87,8.86,3.77,8.64,7.97,,,,22.59,11.29,7.09,7.53,5.76,5.54,8.86,5.76,4.87,5.54,8.19,37.21,7.09,6.87,5.76,4.65,4.65,33.66,3.32,5.09,5.76,5.76,4.21,5.905556,-1.283333,13.4,0.0,,2.916667,81.309176
US_IN_18017,2020-02-04,ChIJlRJKfvuHE4gRyFRCLkaZmh0,Q505276,geoId/18017,US,United States of America,IN,Indiana,18017,Cass County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37828,18858,18970,4746,4982,4430,4410,4794,5315,4616,2773,1762,1802223,40.76,-86.35,1075,78.281818,,,,,4.47,5.14,3.35,10.05,12.29,3.35,5.14,,21.0,11.84,3.35,7.82,3.8,6.92,5.81,4.25,,3.13,9.38,30.38,5.58,6.48,4.47,5.36,5.81,31.05,5.14,6.03,6.03,4.69,,5.6,-0.183333,12.161111,1.49225,,3.122222,84.252034
US_IN_18017,2020-02-05,ChIJlRJKfvuHE4gRyFRCLkaZmh0,Q505276,geoId/18017,US,United States of America,IN,Indiana,18017,Cass County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37828,18858,18970,4746,4982,4430,4410,4794,5315,4616,2773,1762,1802223,40.76,-86.35,1075,78.281818,,,,,3.96,7.69,3.3,6.82,6.59,5.06,3.96,3.96,20.23,9.23,6.38,7.04,4.84,5.72,6.38,4.62,,,8.13,26.38,5.06,4.84,5.5,,4.18,31.66,3.52,5.94,3.96,,,-0.255556,-2.288889,0.95,2.159,30.48,-4.3,74.863654
