location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_TX_48463,2020-06-13,ChIJ9yBHsvPnXoYREQVXD4uXaHE,Q26697,geoId/48463,US,United States of America,TX,Texas,48463,Uvalde County,US,USA,2,0,0,24,0,,,27043,13229,13814,4109,4232,3868,3156,3003,2826,2703,1916,1230,1827044,29.35,-99.76,4037,78.68,21,,,-10,,,9.27,8.31,7.35,,,7.03,,6.07,6.39,,,,26.2,,11.82,,31.63,7.35,7.35,26.638889,17.65,34.438889,0.0,,12.3,41.445556
US_TX_48463,2020-06-14,ChIJ9yBHsvPnXoYREQVXD4uXaHE,Q26697,geoId/48463,US,United States of America,TX,Texas,48463,Uvalde County,US,USA,2,1,0,25,0,,,27043,13229,13814,4109,4232,3868,3156,3003,2826,2703,1916,1230,1827044,29.35,-99.76,4037,78.68,19,,,-7,,,8.23,8.86,7.91,5.7,,8.23,,6.96,7.91,4.75,,,29.43,4.43,11.71,,46.2,9.81,8.86,26.305556,17.233333,33.727778,0.0,,12.433333,42.835479
US_TX_48463,2020-06-15,ChIJ9yBHsvPnXoYREQVXD4uXaHE,Q26697,geoId/48463,US,United States of America,TX,Texas,48463,Uvalde County,US,USA,2,1,0,26,0,,,27043,13229,13814,4109,4232,3868,3156,3003,2826,2703,1916,1230,1827044,29.35,-99.76,4037,78.68,4,,,-24,,,6.33,10.35,7.19,,6.62,8.92,4.6,12.08,,4.6,,10.93,25.31,5.46,10.93,8.05,39.98,9.49,6.62,26.988889,19.616667,33.377778,0.0,,16.761111,54.605392
US_TX_48463,2020-06-16,ChIJ9yBHsvPnXoYREQVXD4uXaHE,Q26697,geoId/48463,US,United States of America,TX,Texas,48463,Uvalde County,US,USA,2,0,0,26,0,,,27043,13229,13814,4109,4232,3868,3156,3003,2826,2703,1916,1230,1827044,29.35,-99.76,4037,78.68,6,,,-24,,,10.98,14.45,7.22,5.78,6.07,10.12,6.07,12.72,,,7.8,5.49,24.56,6.36,9.54,4.05,43.06,5.49,5.78,27.694444,22.316667,34.083333,0.1778,,19.827778,63.26677
US_TX_48463,2020-06-17,ChIJ9yBHsvPnXoYREQVXD4uXaHE,Q26697,geoId/48463,US,United States of America,TX,Texas,48463,Uvalde County,US,USA,2,3,0,29,0,,,27043,13229,13814,4109,4232,3868,3156,3003,2826,2703,1916,1230,1827044,29.35,-99.76,4037,78.68,11,,,-26,,5.53,8.15,11.35,5.53,6.11,6.4,9.31,,10.77,4.08,5.82,5.53,8.73,30.27,5.24,7.86,,40.17,9.31,6.4,27.561111,21.922222,34.8,0.5842,,19.772222,62.823189
US_TX_48463,2020-06-18,ChIJ9yBHsvPnXoYREQVXD4uXaHE,Q26697,geoId/48463,US,United States of America,TX,Texas,48463,Uvalde County,US,USA,2,1,0,30,0,,,27043,13229,13814,4109,4232,3868,3156,3003,2826,2703,1916,1230,1827044,29.35,-99.76,4037,78.68,9,,,-24,,,6.5,13.29,6.5,,6.5,10.93,4.43,,,7.09,,5.32,30.14,4.43,8.57,5.61,44.32,9.75,7.98,27.7,22.322222,34.15,0.3302,,21.05,67.29698
US_TX_48463,2020-06-19,ChIJ9yBHsvPnXoYREQVXD4uXaHE,Q26697,geoId/48463,US,United States of America,TX,Texas,48463,Uvalde County,US,USA,2,1,0,31,0,,,27043,13229,13814,4109,4232,3868,3156,3003,2826,2703,1916,1230,1827044,29.35,-99.76,4037,78.68,8,22,,-27,,5.24,6.17,14.19,11.1,6.17,5.86,7.71,6.17,7.4,,5.86,,7.71,28.06,5.55,10.79,,37.31,10.48,6.17,28.488889,23.855556,35.0,1.1176,,21.705556,66.889828
US_TX_48463,2020-06-20,ChIJ9yBHsvPnXoYREQVXD4uXaHE,Q26697,geoId/48463,US,United States of America,TX,Texas,48463,Uvalde County,US,USA,2,5,0,36,0,,,27043,13229,13814,4109,4232,3868,3156,3003,2826,2703,1916,1230,1827044,29.35,-99.76,4037,78.68,21,,,-8,,6.15,8.1,12.95,6.48,8.1,6.48,12.95,4.53,5.83,4.53,6.48,6.8,5.83,21.37,,12.63,4.53,35.62,8.1,6.48,28.833333,23.927778,35.255556,0.254,,21.577778,65.073076
US_TX_48463,2020-06-21,ChIJ9yBHsvPnXoYREQVXD4uXaHE,Q26697,geoId/48463,US,United States of America,TX,Texas,48463,Uvalde County,US,USA,2,1,0,37,0,,,27043,13229,13814,4109,4232,3868,3156,3003,2826,2703,1916,1230,1827044,29.35,-99.76,4037,78.68,4,,,-5,,6.0,8.21,13.26,4.74,,,8.84,4.42,8.84,4.74,,5.05,,18.32,5.68,10.42,,40.11,10.42,4.74,29.833333,24.538889,36.694444,0.0,,21.733333,62.21549
US_TX_48463,2020-06-22,ChIJ9yBHsvPnXoYREQVXD4uXaHE,Q26697,geoId/48463,US,United States of America,TX,Texas,48463,Uvalde County,US,USA,2,1,0,38,0,,,27043,13229,13814,4109,4232,3868,3156,3003,2826,2703,1916,1230,1827044,29.35,-99.76,4037,78.68,3,,,-30,,6.47,10.89,11.77,7.95,7.65,5.59,7.65,4.71,9.71,5.89,,5.59,8.83,23.84,5.0,13.54,,41.49,9.71,,30.022222,24.35,37.338889,0.0,,22.094444,63.002547
US_TX_48463,2020-06-23,ChIJ9yBHsvPnXoYREQVXD4uXaHE,Q26697,geoId/48463,US,United States of America,TX,Texas,48463,Uvalde County,US,USA,2,3,0,41,0,,,27043,13229,13814,4109,4232,3868,3156,3003,2826,2703,1916,1230,1827044,29.35,-99.76,4037,78.68,1,,,-31,,5.6,8.67,9.79,7.55,4.2,5.88,10.07,5.04,7.83,,5.88,5.32,11.47,26.3,5.32,13.71,,36.65,6.71,7.0,28.15,21.333333,36.255556,0.0,,21.422222,67.540637
US_TX_48463,2020-06-24,ChIJ9yBHsvPnXoYREQVXD4uXaHE,Q26697,geoId/48463,US,United States of America,TX,Texas,48463,Uvalde County,US,USA,2,1,0,42,0,,,27043,13229,13814,4109,4232,3868,3156,3003,2826,2703,1916,1230,1827044,29.35,-99.76,4037,78.68,8,,,-27,,5.44,10.89,14.33,4.87,5.44,,12.61,10.03,11.75,7.74,4.58,5.44,8.02,24.36,5.16,9.17,4.87,34.38,8.02,5.73,28.355556,21.227778,35.222222,8.9408,,18.416667,55.844549
US_TX_48463,2020-06-25,ChIJ9yBHsvPnXoYREQVXD4uXaHE,Q26697,geoId/48463,US,United States of America,TX,Texas,48463,Uvalde County,US,USA,2,6,1,48,1,,,27043,13229,13814,4109,4232,3868,3156,3003,2826,2703,1916,1230,1827044,29.35,-99.76,4037,78.68,-1,,,-27,,5.45,11.76,14.91,5.16,5.45,6.02,11.76,5.73,6.31,4.87,6.31,5.16,6.02,29.53,6.31,9.75,5.45,36.98,7.17,8.03,28.805556,21.638889,35.833333,0.0,,18.8,55.647098
US_TX_48463,2020-06-26,ChIJ9yBHsvPnXoYREQVXD4uXaHE,Q26697,geoId/48463,US,United States of America,TX,Texas,48463,Uvalde County,US,USA,2,10,0,58,1,,,27043,13229,13814,4109,4232,3868,3156,3003,2826,2703,1916,1230,1827044,29.35,-99.76,4037,78.68,-6,4,,-28,,,6.65,15.04,4.92,4.34,,15.62,11.86,,,6.08,4.63,10.7,28.06,4.34,8.68,6.94,35.29,9.84,4.34,26.827778,22.338889,34.416667,0.0,,20.927778,71.110685
US_TX_48463,2020-06-27,ChIJ9yBHsvPnXoYREQVXD4uXaHE,Q26697,geoId/48463,US,United States of America,TX,Texas,48463,Uvalde County,US,USA,2,4,0,62,1,,,27043,13229,13814,4109,4232,3868,3156,3003,2826,2703,1916,1230,1827044,29.35,-99.76,4037,78.68,0,,,-5,,,7.07,13.53,6.76,5.23,,8.3,15.07,,,,6.15,6.46,25.83,,7.07,5.23,32.9,8.0,6.76,27.444444,23.233333,32.988889,3.81,,21.888889,71.996266
US_TX_48463,2020-06-28,ChIJ9yBHsvPnXoYREQVXD4uXaHE,Q26697,geoId/48463,US,United States of America,TX,Texas,48463,Uvalde County,US,USA,2,8,0,70,1,,,27043,13229,13814,4109,4232,3868,3156,3003,2826,2703,1916,1230,1827044,29.35,-99.76,4037,78.68,6,,,-6,,4.58,9.15,19.22,5.19,6.41,,7.63,9.15,11.29,,5.19,5.19,5.49,29.59,,11.29,4.88,38.44,10.37,5.49,28.355556,24.916667,34.105556,0.2794,,22.65,71.577574
US_TX_48463,2020-06-29,ChIJ9yBHsvPnXoYREQVXD4uXaHE,Q26697,geoId/48463,US,United States of America,TX,Texas,48463,Uvalde County,US,USA,2,3,0,73,1,,,27043,13229,13814,4109,4232,3868,3156,3003,2826,2703,1916,1230,1827044,29.35,-99.76,4037,78.68,-1,,,-30,,4.03,7.48,13.24,,6.91,6.04,10.36,6.91,12.95,,7.19,4.6,,30.21,4.89,12.95,,37.98,8.06,8.92,29.055556,25.127778,33.733333,1.0922,,22.588889,68.547127
US_TX_48463,2020-06-30,ChIJ9yBHsvPnXoYREQVXD4uXaHE,Q26697,geoId/48463,US,United States of America,TX,Texas,48463,Uvalde County,US,USA,2,7,0,80,1,,,27043,13229,13814,4109,4232,3868,3156,3003,2826,2703,1916,1230,1827044,29.35,-99.76,4037,78.68,5,,,-31,,8.83,8.83,13.24,10.6,,4.71,13.83,7.06,8.24,4.71,7.36,8.24,8.83,33.55,6.18,9.71,7.65,48.56,6.47,7.65,29.672222,25.388889,35.438889,0.0254,,22.816667,66.930154
US_TX_48463,2020-07-01,ChIJ9yBHsvPnXoYREQVXD4uXaHE,Q26697,geoId/48463,US,United States of America,TX,Texas,48463,Uvalde County,US,USA,2,5,0,85,1,,,27043,13229,13814,4109,4232,3868,3156,3003,2826,2703,1916,1230,1827044,29.35,-99.76,4037,78.68,8,,,-30,,4.05,11.56,15.61,6.94,6.94,5.2,10.7,8.96,6.94,,8.09,4.62,9.54,34.4,,11.56,5.78,39.31,8.96,4.05,30.555556,26.105556,37.438889,0.0,,22.861111,64.143864
US_TX_48463,2020-07-02,ChIJ9yBHsvPnXoYREQVXD4uXaHE,Q26697,geoId/48463,US,United States of America,TX,Texas,48463,Uvalde County,US,USA,2,12,0,97,1,,,27043,13229,13814,4109,4232,3868,3156,3003,2826,2703,1916,1230,1827044,29.35,-99.76,4037,78.68,6,,,-33,,5.29,8.53,16.77,8.24,6.47,5.0,13.24,6.47,10.29,5.88,5.88,4.71,7.06,31.18,6.76,9.12,,35.88,6.76,5.88,30.65,24.738889,37.839506,0.5842,,21.066667,57.054999
US_TX_48463,2020-07-03,ChIJ9yBHsvPnXoYREQVXD4uXaHE,Q26697,geoId/48463,US,United States of America,TX,Texas,48463,Uvalde County,US,USA,2,0,0,97,1,,,27043,13229,13814,4109,4232,3868,3156,3003,2826,2703,1916,1230,1827044,29.35,-99.76,4037,78.68,11,19,,-47,,5.14,9.38,13.31,6.66,5.75,5.14,10.89,4.24,8.77,,6.05,,6.35,30.25,5.14,8.77,4.54,36.3,6.66,5.45,29.972222,23.377778,37.288889,0.9144,,20.077778,55.60793
US_TX_48463,2020-07-04,ChIJ9yBHsvPnXoYREQVXD4uXaHE,Q26697,geoId/48463,US,United States of America,TX,Texas,48463,Uvalde County,US,USA,2,40,0,137,1,,,27043,13229,13814,4109,4232,3868,3156,3003,2826,2703,1916,1230,1827044,29.35,-99.76,4037,78.68,-11,,,-31,,,8.7,11.27,,5.8,10.31,10.95,,4.51,4.51,5.15,,5.48,22.23,,10.31,6.76,38.98,8.38,7.73,30.944444,23.416667,39.061111,0.0,,19.327778,50.295517
US_TX_48463,2020-07-05,ChIJ9yBHsvPnXoYREQVXD4uXaHE,Q26697,geoId/48463,US,United States of America,TX,Texas,48463,Uvalde County,US,USA,2,13,0,150,1,,,27043,13229,13814,4109,4232,3868,3156,3003,2826,2703,1916,1230,1827044,29.35,-99.76,4037,78.68,-5,,,-11,,5.08,8.38,13.16,7.48,8.67,5.08,12.86,,6.88,5.08,6.88,,5.38,22.13,5.08,13.16,5.38,40.98,8.38,6.58,31.8,23.205556,40.105556,0.0,,18.133333,45.023733
US_TX_48463,2020-07-06,ChIJ9yBHsvPnXoYREQVXD4uXaHE,Q26697,geoId/48463,US,United States of America,TX,Texas,48463,Uvalde County,US,USA,2,11,0,161,1,,,27043,13229,13814,4109,4232,3868,3156,3003,2826,2703,1916,1230,1827044,29.35,-99.76,4037,78.68,1,,,-37,,6.06,7.5,20.77,8.65,4.04,5.77,10.67,6.06,10.38,6.92,5.77,5.77,10.1,30.29,8.94,12.69,6.92,42.11,9.52,6.92,31.805556,24.822222,39.361111,0.0,,19.138889,47.956321
US_TX_48463,2020-07-07,ChIJ9yBHsvPnXoYREQVXD4uXaHE,Q26697,geoId/48463,US,United States of America,TX,Texas,48463,Uvalde County,US,USA,2,11,0,172,1,,,27043,13229,13814,4109,4232,3868,3156,3003,2826,2703,1916,1230,1827044,29.35,-99.76,4037,78.68,2,,,-32,,4.86,8.0,16.28,8.85,7.14,8.0,13.14,4.57,8.85,4.28,10.28,5.71,9.99,30.27,5.14,8.57,6.85,36.55,10.85,5.43,31.105556,25.411111,38.033333,0.0,,21.411111,56.956147
US_TX_48463,2020-07-08,ChIJ9yBHsvPnXoYREQVXD4uXaHE,Q26697,geoId/48463,US,United States of America,TX,Texas,48463,Uvalde County,US,USA,2,7,0,179,1,,,27043,13229,13814,4109,4232,3868,3156,3003,2826,2703,1916,1230,1827044,29.35,-99.76,4037,78.68,-2,,,-34,,4.3,8.31,15.2,9.46,6.02,6.31,15.48,5.16,9.46,,6.59,6.31,11.18,25.23,6.02,7.74,4.88,37.28,4.59,7.17,31.472222,26.027778,38.427778,0.1524,,21.588889,56.33936
US_TX_48463,2020-07-09,ChIJ9yBHsvPnXoYREQVXD4uXaHE,Q26697,geoId/48463,US,United States of America,TX,Texas,48463,Uvalde County,US,USA,2,11,0,190,1,,,27043,13229,13814,4109,4232,3868,3156,3003,2826,2703,1916,1230,1827044,29.35,-99.76,4037,78.68,-4,,,-34,,,9.1,15.56,7.63,4.7,4.99,12.33,7.93,8.22,4.7,5.87,5.58,7.05,26.72,4.99,11.74,4.4,39.05,6.46,5.58,31.311111,26.105556,38.155556,0.0,,21.627778,57.092715
US_TX_48463,2020-07-10,ChIJ9yBHsvPnXoYREQVXD4uXaHE,Q26697,geoId/48463,US,United States of America,TX,Texas,48463,Uvalde County,US,USA,2,17,0,207,1,,,27043,13229,13814,4109,4232,3868,3156,3003,2826,2703,1916,1230,1827044,29.35,-99.76,4037,78.68,-1,1,,-33,,,7.32,10.25,4.39,6.44,4.39,9.96,5.56,8.78,4.98,5.86,7.32,7.03,30.16,9.08,9.66,,36.89,8.49,5.56,31.566667,25.383333,39.927778,0.0,,22.072222,57.483697
US_TX_48463,2020-07-11,ChIJ9yBHsvPnXoYREQVXD4uXaHE,Q26697,geoId/48463,US,United States of America,TX,Texas,48463,Uvalde County,US,USA,2,17,1,224,2,,,27043,13229,13814,4109,4232,3868,3156,3003,2826,2703,1916,1230,1827044,29.35,-99.76,4037,78.68,-2,,,-15,,8.48,7.54,16.64,8.16,,9.73,9.42,4.71,6.28,5.34,6.28,4.71,5.34,22.92,5.97,12.87,,35.48,11.93,8.16,32.105556,24.616667,40.522222,0.0,,21.388889,53.445736
US_TX_48463,2020-07-12,ChIJ9yBHsvPnXoYREQVXD4uXaHE,Q26697,geoId/48463,US,United States of America,TX,Texas,48463,Uvalde County,US,USA,2,13,0,237,2,,,27043,13229,13814,4109,4232,3868,3156,3003,2826,2703,1916,1230,1827044,29.35,-99.76,4037,78.68,-6,,,-14,,,8.43,14.67,9.05,,,13.73,5.31,9.99,4.37,7.8,,6.24,27.15,5.93,8.43,4.99,31.21,9.05,6.24,32.133333,24.561111,40.938889,0.0,,19.422222,47.672508
US_TX_48463,2020-07-13,ChIJ9yBHsvPnXoYREQVXD4uXaHE,Q26697,geoId/48463,US,United States of America,TX,Texas,48463,Uvalde County,US,USA,2,22,0,259,2,,,27043,13229,13814,4109,4232,3868,3156,3003,2826,2703,1916,1230,1827044,29.35,-99.76,4037,78.68,-3,,,-34,,6.98,10.89,15.36,7.26,5.86,5.58,13.12,,10.89,5.31,7.26,3.91,10.89,26.81,,9.77,,37.7,9.77,6.14,33.25,24.15,42.372222,0.0,,16.916667,38.298417
US_TX_48463,2020-07-14,ChIJ9yBHsvPnXoYREQVXD4uXaHE,Q26697,geoId/48463,US,United States of America,TX,Texas,48463,Uvalde County,US,USA,2,0,0,259,2,,,27043,13229,13814,4109,4232,3868,3156,3003,2826,2703,1916,1230,1827044,29.35,-99.76,4037,78.68,-2,,,-30,,,9.11,10.21,6.9,4.14,6.63,11.32,6.9,6.07,5.52,6.35,,6.35,24.02,4.42,9.94,,35.34,6.35,8.56,32.661111,23.627778,41.727778,0.0,,17.188889,40.610053
US_TX_48463,2020-07-15,ChIJ9yBHsvPnXoYREQVXD4uXaHE,Q26697,geoId/48463,US,United States of America,TX,Texas,48463,Uvalde County,US,USA,2,2,1,261,3,,,27043,13229,13814,4109,4232,3868,3156,3003,2826,2703,1916,1230,1827044,29.35,-99.76,4037,78.68,8,,,-33,,,7.59,12.65,8.43,6.18,5.62,8.99,8.15,8.99,4.5,3.94,6.46,8.43,25.58,,7.87,5.06,36.82,7.59,5.06,31.872222,23.888889,40.422222,0.0,,18.638889,46.223096
US_TX_48463,2020-07-16,ChIJ9yBHsvPnXoYREQVXD4uXaHE,Q26697,geoId/48463,US,United States of America,TX,Texas,48463,Uvalde County,US,USA,2,17,0,278,3,,,27043,13229,13814,4109,4232,3868,3156,3003,2826,2703,1916,1230,1827044,29.35,-99.76,4037,78.68,-1,,,-29,,4.19,10.48,14.67,6.59,5.09,6.59,13.78,6.89,7.19,6.59,4.19,4.49,7.79,26.95,9.88,13.78,,36.54,9.88,5.39,31.038889,24.227778,38.727778,0.0,,19.905556,51.941082
US_TX_48463,2020-07-17,ChIJ9yBHsvPnXoYREQVXD4uXaHE,Q26697,geoId/48463,US,United States of America,TX,Texas,48463,Uvalde County,US,USA,2,26,1,304,4,,,27043,13229,13814,4109,4232,3868,3156,3003,2826,2703,1916,1230,1827044,29.35,-99.76,4037,78.68,-6,5,,-33,,,13.02,15.44,7.57,,,11.81,4.24,8.18,8.78,6.05,4.84,5.75,25.43,,8.18,5.45,33.3,7.27,5.45,31.094444,24.3,38.477778,0.0,,20.916667,55.004441
US_TX_48463,2020-07-18,ChIJ9yBHsvPnXoYREQVXD4uXaHE,Q26697,geoId/48463,US,United States of America,TX,Texas,48463,Uvalde County,US,USA,2,4,0,308,4,,,27043,13229,13814,4109,4232,3868,3156,3003,2826,2703,1916,1230,1827044,29.35,-99.76,4037,78.68,0,,,-16,,9.06,12.19,10.31,7.19,4.69,4.38,15.62,6.56,6.56,5.31,5.94,4.69,7.81,19.69,,9.69,,39.38,5.62,7.81,28.655556,23.055556,36.888889,0.0,,20.183333,60.544957
US_TX_48463,2020-07-19,ChIJ9yBHsvPnXoYREQVXD4uXaHE,Q26697,geoId/48463,US,United States of America,TX,Texas,48463,Uvalde County,US,USA,2,7,0,315,4,,,27043,13229,13814,4109,4232,3868,3156,3003,2826,2703,1916,1230,1827044,29.35,-99.76,4037,78.68,-6,,,-13,,4.96,7.14,11.48,8.69,5.9,,8.69,,9.31,,8.69,4.34,6.52,25.45,5.9,11.17,7.14,39.72,10.86,8.07,28.622222,22.844444,36.638889,0.5588,,20.016667,59.840791
US_TX_48463,2020-07-20,ChIJ9yBHsvPnXoYREQVXD4uXaHE,Q26697,geoId/48463,US,United States of America,TX,Texas,48463,Uvalde County,US,USA,2,10,0,325,4,,,27043,13229,13814,4109,4232,3868,3156,3003,2826,2703,1916,1230,1827044,29.35,-99.76,4037,78.68,-9,,,-34,,4.26,6.54,13.07,7.96,6.25,6.54,8.24,,10.8,,,,7.39,25.3,7.39,11.08,,36.66,8.24,3.98,30.316667,22.855556,37.594444,0.0,,19.144444,51.569423
US_TX_48463,2020-07-21,ChIJ9yBHsvPnXoYREQVXD4uXaHE,Q26697,geoId/48463,US,United States of America,TX,Texas,48463,Uvalde County,US,USA,2,12,1,337,5,,,27043,13229,13814,4109,4232,3868,3156,3003,2826,2703,1916,1230,1827044,29.35,-99.76,4037,78.68,-1,,,-32,,,7.58,12.25,9.91,5.54,5.83,10.79,,8.16,8.16,7.29,5.54,7.0,24.2,5.54,9.91,4.08,41.98,8.16,7.29,30.866667,24.305556,37.711111,0.0,,20.383333,53.946254
US_TX_48463,2020-07-22,ChIJ9yBHsvPnXoYREQVXD4uXaHE,Q26697,geoId/48463,US,United States of America,TX,Texas,48463,Uvalde County,US,USA,2,15,0,352,5,,,27043,13229,13814,4109,4232,3868,3156,3003,2826,2703,1916,1230,1827044,29.35,-99.76,4037,78.68,0,,,-32,,8.03,7.17,13.76,11.18,5.73,5.73,7.74,,6.02,7.45,5.16,5.45,7.45,25.22,5.45,6.59,5.16,41.85,12.61,8.03,31.2,25.35,37.7,0.1778,,20.455556,53.354064
US_TX_48463,2020-07-23,ChIJ9yBHsvPnXoYREQVXD4uXaHE,Q26697,geoId/48463,US,United States of America,TX,Texas,48463,Uvalde County,US,USA,2,22,0,374,5,,,27043,13229,13814,4109,4232,3868,3156,3003,2826,2703,1916,1230,1827044,29.35,-99.76,4037,78.68,-4,,,-32,,6.08,8.1,9.55,8.39,4.05,5.79,7.81,,8.1,,4.05,7.23,6.37,27.2,5.79,12.15,,39.93,9.26,4.05,30.938889,25.0,37.466667,0.5334,,20.661111,54.939697
US_TX_48463,2020-07-24,ChIJ9yBHsvPnXoYREQVXD4uXaHE,Q26697,geoId/48463,US,United States of America,TX,Texas,48463,Uvalde County,US,USA,2,25,0,399,5,,,27043,13229,13814,4109,4232,3868,3156,3003,2826,2703,1916,1230,1827044,29.35,-99.76,4037,78.68,-6,7,,-32,,,8.36,12.24,7.46,,,8.06,,6.57,4.48,6.27,4.48,,26.27,6.27,8.06,4.18,31.05,10.45,5.67,31.666667,24.733333,38.483333,0.0508,,20.288889,51.267924
US_TX_48463,2020-07-25,ChIJ9yBHsvPnXoYREQVXD4uXaHE,Q26697,geoId/48463,US,United States of America,TX,Texas,48463,Uvalde County,US,USA,2,2,0,401,5,,,27043,13229,13814,4109,4232,3868,3156,3003,2826,2703,1916,1230,1827044,29.35,-99.76,4037,78.68,0,,,-15,,5.32,6.57,9.7,5.63,5.63,4.69,9.38,6.57,7.2,4.69,5.32,,7.82,19.39,4.38,8.13,5.0,37.85,,,30.611111,25.266667,37.061111,0.0,,21.116667,57.411344
US_TX_48463,2020-07-26,ChIJ9yBHsvPnXoYREQVXD4uXaHE,Q26697,geoId/48463,US,United States of America,TX,Texas,48463,Uvalde County,US,USA,2,11,0,412,5,,,27043,13229,13814,4109,4232,3868,3156,3003,2826,2703,1916,1230,1827044,29.35,-99.76,4037,78.68,-7,,,-17,,6.48,9.26,8.95,,,5.25,11.11,5.55,6.79,5.25,6.79,,6.48,18.82,5.86,7.41,,35.79,6.17,5.55,27.188889,22.755556,33.038889,9.144,,20.9,69.016906
US_TX_48463,2020-07-27,ChIJ9yBHsvPnXoYREQVXD4uXaHE,Q26697,geoId/48463,US,United States of America,TX,Texas,48463,Uvalde County,US,USA,2,15,-2,427,3,,,27043,13229,13814,4109,4232,3868,3156,3003,2826,2703,1916,1230,1827044,29.35,-99.76,4037,78.68,-2,,,-37,,5.55,6.13,13.14,6.13,10.22,4.67,7.59,,9.05,,4.09,5.25,6.13,20.15,7.01,11.97,4.09,41.17,7.88,,28.561111,23.861111,35.466667,6.2738,,22.005556,68.104425
US_TX_48463,2020-07-28,ChIJ9yBHsvPnXoYREQVXD4uXaHE,Q26697,geoId/48463,US,United States of America,TX,Texas,48463,Uvalde County,US,USA,2,0,0,427,3,,,27043,13229,13814,4109,4232,3868,3156,3003,2826,2703,1916,1230,1827044,29.35,-99.76,4037,78.68,1,,,-32,,,7.9,12.29,7.32,23.7,4.68,9.07,6.73,10.24,4.97,5.56,5.27,8.78,30.73,7.61,9.07,,38.63,6.73,8.78,28.861111,23.155556,36.05,0.0762,,21.344444,64.166459
US_TX_48463,2020-07-29,ChIJ9yBHsvPnXoYREQVXD4uXaHE,Q26697,geoId/48463,US,United States of America,TX,Texas,48463,Uvalde County,US,USA,2,21,0,448,3,,,27043,13229,13814,4109,4232,3868,3156,3003,2826,2703,1916,1230,1827044,29.35,-99.76,4037,78.68,4,,,-33,,7.62,11.72,14.35,7.62,16.4,7.32,13.18,6.74,5.57,6.74,6.15,4.98,9.37,28.41,5.86,13.47,6.15,47.75,10.84,6.74,27.738889,22.477778,35.344444,0.0,,21.144444,67.880025
US_TX_48463,2020-07-30,ChIJ9yBHsvPnXoYREQVXD4uXaHE,Q26697,geoId/48463,US,United States of America,TX,Texas,48463,Uvalde County,US,USA,2,8,0,456,3,,,27043,13229,13814,4109,4232,3868,3156,3003,2826,2703,1916,1230,1827044,29.35,-99.76,4037,78.68,-1,,,-33,,,9.3,11.05,6.11,7.27,,8.72,4.36,7.27,4.07,6.11,,9.3,19.77,,9.3,,34.31,6.69,12.21,28.216667,23.072222,34.861111,0.635,,21.316667,66.445482
US_TX_48463,2020-07-31,ChIJ9yBHsvPnXoYREQVXD4uXaHE,Q26697,geoId/48463,US,United States of America,TX,Texas,48463,Uvalde County,US,USA,2,15,4,471,7,,,27043,13229,13814,4109,4232,3868,3156,3003,2826,2703,1916,1230,1827044,29.35,-99.76,4037,78.68,1,10,,-34,,5.59,7.95,11.18,9.12,4.41,,6.47,6.18,7.36,4.41,5.89,7.95,7.65,21.19,4.71,5.89,,33.84,,4.12,29.916667,24.983333,37.055556,0.0,,22.255556,63.816687
US_TX_48463,2020-08-01,ChIJ9yBHsvPnXoYREQVXD4uXaHE,Q26697,geoId/48463,US,United States of America,TX,Texas,48463,Uvalde County,US,USA,2,11,0,482,7,,,27043,13229,13814,4109,4232,3868,3156,3003,2826,2703,1916,1230,1827044,29.35,-99.76,4037,78.68,1,,,-14,,,8.59,8.59,5.83,9.2,5.21,7.36,,8.89,4.29,6.44,4.6,5.52,21.77,,8.89,4.29,36.19,7.05,,29.172222,23.266667,36.805556,12.6492,,19.488889,57.436893
US_TX_48463,2020-08-02,ChIJ9yBHsvPnXoYREQVXD4uXaHE,Q26697,geoId/48463,US,United States of America,TX,Texas,48463,Uvalde County,US,USA,2,11,0,493,7,,,27043,13229,13814,4109,4232,3868,3156,3003,2826,2703,1916,1230,1827044,29.35,-99.76,4037,78.68,6,,,-17,,,7.67,10.13,7.37,5.53,4.91,7.06,,12.59,8.29,4.6,,,30.39,5.83,7.98,5.53,36.53,9.52,7.37,29.205556,22.061111,37.166667,0.2032,,19.977778,57.980408
