location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_diabetes,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IL_17135,2020-07-19,ChIJMacrbdGrdYgRJ1ia7Mbu1iY,Q488492,geoId/17135,US,United States of America,IL,Illinois,17135,Montgomery County,US,USA,2,2,0,106,1,,,28781,15103,13678,3132,3245,3490,3577,3463,4164,3745,2258,1707,1800579,39.23,-89.48,1838,76.0375,-8,,-13,,5.76,16.13,8.83,8.45,5.38,9.98,6.53,,6.53,25.34,,17.28,39.17,8.83,7.3,28.740741,25.617284,32.37037,0.09525,,24.0,75.725425
US_IL_17135,2020-07-20,ChIJMacrbdGrdYgRJ1ia7Mbu1iY,Q488492,geoId/17135,US,United States of America,IL,Illinois,17135,Montgomery County,US,USA,2,0,0,106,1,,,28781,15103,13678,3132,3245,3490,3577,3463,4164,3745,2258,1707,1800579,39.23,-89.48,1838,76.0375,-12,-9,-29,,5.39,15.45,,,7.9,,6.47,,7.18,27.66,6.47,12.21,44.18,12.21,9.7,24.901235,20.944444,30.339506,9.434286,,21.481481,81.62657
US_IL_17135,2020-07-21,ChIJMacrbdGrdYgRJ1ia7Mbu1iY,Q488492,geoId/17135,US,United States of America,IL,Illinois,17135,Montgomery County,US,USA,2,1,0,107,1,,,28781,15103,13678,3132,3245,3490,3577,3463,4164,3745,2258,1707,1800579,39.23,-89.48,1838,76.0375,-16,-18,-27,,7.12,11.03,6.4,,5.34,7.12,10.32,,5.69,24.9,5.69,9.61,45.54,12.1,6.05,25.194444,21.05,30.677778,4.0005,,22.555556,85.426951
US_IL_17135,2020-07-22,ChIJMacrbdGrdYgRJ1ia7Mbu1iY,Q488492,geoId/17135,US,United States of America,IL,Illinois,17135,Montgomery County,US,USA,2,5,1,112,2,,,28781,15103,13678,3132,3245,3490,3577,3463,4164,3745,2258,1707,1800579,39.23,-89.48,1838,76.0375,-10,-6,-25,,5.43,7.97,6.16,5.07,7.97,6.16,,6.16,9.78,19.55,7.24,9.78,37.3,6.52,5.07,24.394444,21.077778,30.327778,25.343556,,22.177778,87.556507
US_IL_17135,2020-07-23,ChIJMacrbdGrdYgRJ1ia7Mbu1iY,Q488492,geoId/17135,US,United States of America,IL,Illinois,17135,Montgomery County,US,USA,2,3,0,115,2,,,28781,15103,13678,3132,3245,3490,3577,3463,4164,3745,2258,1707,1800579,39.23,-89.48,1838,76.0375,2,12,-21,,,13.05,7.83,,5.59,11.19,6.34,,6.71,26.48,6.34,14.55,48.11,10.82,,25.322222,20.533333,30.038889,4.120444,,21.861111,81.45683
US_IL_17135,2020-07-24,ChIJMacrbdGrdYgRJ1ia7Mbu1iY,Q488492,geoId/17135,US,United States of America,IL,Illinois,17135,Montgomery County,US,USA,2,3,0,118,2,,,28781,15103,13678,3132,3245,3490,3577,3463,4164,3745,2258,1707,1800579,39.23,-89.48,1838,76.0375,-7,-10,-26,,10.07,11.56,8.58,,,8.95,7.83,5.59,10.07,22.75,6.71,6.71,35.8,8.95,5.59,25.138889,19.244444,31.166667,0.0,,21.216667,79.005279
US_IL_17135,2020-07-25,ChIJMacrbdGrdYgRJ1ia7Mbu1iY,Q488492,geoId/17135,US,United States of America,IL,Illinois,17135,Montgomery County,US,USA,2,7,0,125,2,,,28781,15103,13678,3132,3245,3490,3577,3463,4164,3745,2258,1707,1800579,39.23,-89.48,1838,76.0375,-22,-8,-6,,6.41,7.61,,6.01,,8.41,,7.61,6.81,25.63,,10.81,43.65,15.62,8.41,26.277778,20.694444,32.172222,0.0,,22.511111,79.87563
US_IL_17135,2020-07-26,ChIJMacrbdGrdYgRJ1ia7Mbu1iY,Q488492,geoId/17135,US,United States of America,IL,Illinois,17135,Montgomery County,US,USA,2,1,0,126,2,,,28781,15103,13678,3132,3245,3490,3577,3463,4164,3745,2258,1707,1800579,39.23,-89.48,1838,76.0375,-8,,-13,,7.64,17.18,8.02,,,9.93,7.26,,,22.53,,12.98,38.19,14.89,9.16,27.738889,22.894444,32.672222,0.0,,23.838889,79.487635
US_IL_17135,2020-07-27,ChIJMacrbdGrdYgRJ1ia7Mbu1iY,Q488492,geoId/17135,US,United States of America,IL,Illinois,17135,Montgomery County,US,USA,2,2,0,128,2,,,28781,15103,13678,3132,3245,3490,3577,3463,4164,3745,2258,1707,1800579,39.23,-89.48,1838,76.0375,-20,-4,-29,,6.64,13.28,10.14,6.29,,6.64,8.04,6.29,5.24,19.93,,13.28,42.3,10.14,5.94,25.977778,23.216667,30.638889,1.923143,,23.6,86.836227
US_IL_17135,2020-07-28,ChIJMacrbdGrdYgRJ1ia7Mbu1iY,Q488492,geoId/17135,US,United States of America,IL,Illinois,17135,Montgomery County,US,USA,2,0,2,128,4,,,28781,15103,13678,3132,3245,3490,3577,3463,4164,3745,2258,1707,1800579,39.23,-89.48,1838,76.0375,-12,-13,-26,,6.69,9.29,8.92,13.76,,9.29,10.04,7.43,,21.93,7.06,9.29,35.69,8.18,6.69,24.85,18.738889,30.161111,5.08,,19.911111,74.168289
US_IL_17135,2020-07-29,ChIJMacrbdGrdYgRJ1ia7Mbu1iY,Q488492,geoId/17135,US,United States of America,IL,Illinois,17135,Montgomery County,US,USA,2,4,1,132,5,,,28781,15103,13678,3132,3245,3490,3577,3463,4164,3745,2258,1707,1800579,39.23,-89.48,1838,76.0375,-14,-12,-28,,6.64,12.18,9.6,8.12,7.38,9.96,5.17,,7.75,14.03,11.81,11.44,46.5,12.55,7.38,24.238889,18.094444,32.105556,0.381,,20.738889,81.01212
US_IL_17135,2020-07-30,ChIJMacrbdGrdYgRJ1ia7Mbu1iY,Q488492,geoId/17135,US,United States of America,IL,Illinois,17135,Montgomery County,US,USA,2,1,0,133,5,,,28781,15103,13678,3132,3245,3490,3577,3463,4164,3745,2258,1707,1800579,39.23,-89.48,1838,76.0375,-6,-2,-26,,6.99,15.38,7.34,5.59,7.69,6.29,6.64,5.59,6.99,24.11,4.89,12.23,43.33,9.44,12.23,23.933333,22.105556,27.411111,12.841111,,22.844444,93.696469
US_IL_17135,2020-07-31,ChIJMacrbdGrdYgRJ1ia7Mbu1iY,Q488492,geoId/17135,US,United States of America,IL,Illinois,17135,Montgomery County,US,USA,2,5,0,138,5,,,28781,15103,13678,3132,3245,3490,3577,3463,4164,3745,2258,1707,1800579,39.23,-89.48,1838,76.0375,-8,-11,-25,,5.92,10.73,7.03,,,12.57,8.14,7.03,5.55,25.52,,11.84,34.03,5.55,9.62,21.740741,19.753086,24.888889,20.28825,,20.104938,90.63246
US_IL_17135,2020-08-01,ChIJMacrbdGrdYgRJ1ia7Mbu1iY,Q488492,geoId/17135,US,United States of America,IL,Illinois,17135,Montgomery County,US,USA,2,3,0,141,5,,,28781,15103,13678,3132,3245,3490,3577,3463,4164,3745,2258,1707,1800579,39.23,-89.48,1838,76.0375,-19,-5,-7,,7.46,10.45,5.22,8.58,7.09,,10.45,,7.09,18.66,6.34,8.96,33.59,9.7,6.34,20.25,18.505556,23.122222,7.62,,18.7,91.085124
US_IL_17135,2020-08-02,ChIJMacrbdGrdYgRJ1ia7Mbu1iY,Q488492,geoId/17135,US,United States of America,IL,Illinois,17135,Montgomery County,US,USA,2,2,1,143,6,,,28781,15103,13678,3132,3245,3490,3577,3463,4164,3745,2258,1707,1800579,39.23,-89.48,1838,76.0375,-6,,-7,,8.54,11.65,8.93,5.44,6.21,7.76,25.24,,7.38,21.35,7.76,9.32,38.83,,7.76,21.661111,16.427778,28.305556,2.286,,18.533333,82.525129
US_IL_17135,2020-08-03,ChIJMacrbdGrdYgRJ1ia7Mbu1iY,Q488492,geoId/17135,US,United States of America,IL,Illinois,17135,Montgomery County,US,USA,2,4,0,147,6,,,28781,15103,13678,3132,3245,3490,3577,3463,4164,3745,2258,1707,1800579,39.23,-89.48,1838,76.0375,-10,-3,-27,,6.06,10.7,6.42,6.42,6.42,11.05,9.27,6.42,6.06,26.75,,9.98,43.15,11.77,7.13,21.3,18.111111,25.738889,0.818444,,19.105556,87.426458
US_IL_17135,2020-08-04,ChIJMacrbdGrdYgRJ1ia7Mbu1iY,Q488492,geoId/17135,US,United States of America,IL,Illinois,17135,Montgomery County,US,USA,2,0,0,147,6,,,28781,15103,13678,3132,3245,3490,3577,3463,4164,3745,2258,1707,1800579,39.23,-89.48,1838,76.0375,-8,-4,-27,,6.26,13.27,5.53,,6.63,6.63,8.84,7.37,6.63,25.06,,7.74,42.38,7.37,,19.016667,14.627778,23.85,3.7084,,15.166667,78.511137
US_IL_17135,2020-08-05,ChIJMacrbdGrdYgRJ1ia7Mbu1iY,Q488492,geoId/17135,US,United States of America,IL,Illinois,17135,Montgomery County,US,USA,2,6,0,153,6,,,28781,15103,13678,3132,3245,3490,3577,3463,4164,3745,2258,1707,1800579,39.23,-89.48,1838,76.0375,-13,-6,-26,,7.76,16.64,7.39,,7.02,8.13,11.83,9.24,7.76,22.55,5.18,6.29,39.56,6.66,7.02,17.994444,11.077778,24.95,0.0254,,12.805556,71.752065
US_IL_17135,2020-08-06,ChIJMacrbdGrdYgRJ1ia7Mbu1iY,Q488492,geoId/17135,US,United States of America,IL,Illinois,17135,Montgomery County,US,USA,2,8,0,161,6,,,28781,15103,13678,3132,3245,3490,3577,3463,4164,3745,2258,1707,1800579,39.23,-89.48,1838,76.0375,0,6,-25,,,11.93,5.59,5.59,5.59,6.71,8.58,6.71,7.83,20.51,5.97,12.3,40.27,10.44,7.83,19.427778,12.272222,25.95,0.0508,,13.983333,70.852827
US_IL_17135,2020-08-07,ChIJMacrbdGrdYgRJ1ia7Mbu1iY,Q488492,geoId/17135,US,United States of America,IL,Illinois,17135,Montgomery County,US,USA,2,0,0,161,6,,,28781,15103,13678,3132,3245,3490,3577,3463,4164,3745,2258,1707,1800579,39.23,-89.48,1838,76.0375,4,-12,-24,,5.22,11.19,5.6,8.58,6.72,8.21,,6.72,6.72,25.0,,10.82,40.67,9.7,8.96,20.916667,14.727778,27.633333,0.0,,15.833333,72.827388
US_IL_17135,2020-08-08,ChIJMacrbdGrdYgRJ1ia7Mbu1iY,Q488492,geoId/17135,US,United States of America,IL,Illinois,17135,Montgomery County,US,USA,2,4,0,165,6,,,28781,15103,13678,3132,3245,3490,3577,3463,4164,3745,2258,1707,1800579,39.23,-89.48,1838,76.0375,-4,-10,-4,,5.44,16.7,5.82,6.6,,8.54,6.99,,,18.64,10.87,10.48,43.88,10.48,8.54,23.061111,17.127778,29.955556,0.0,,18.855556,77.317449
US_IL_17135,2020-08-09,ChIJMacrbdGrdYgRJ1ia7Mbu1iY,Q488492,geoId/17135,US,United States of America,IL,Illinois,17135,Montgomery County,US,USA,2,5,0,170,6,,,28781,15103,13678,3132,3245,3490,3577,3463,4164,3745,2258,1707,1800579,39.23,-89.48,1838,76.0375,3,,-11,,9.15,19.05,5.72,5.72,6.86,7.62,8.38,,6.1,22.87,,13.72,38.49,10.29,6.86,24.494444,20.716667,29.305556,7.08025,,22.083333,86.573813
US_IL_17135,2020-08-10,ChIJMacrbdGrdYgRJ1ia7Mbu1iY,Q488492,geoId/17135,US,United States of America,IL,Illinois,17135,Montgomery County,US,USA,2,-1,0,169,6,,,28781,15103,13678,3132,3245,3490,3577,3463,4164,3745,2258,1707,1800579,39.23,-89.48,1838,76.0375,-7,-16,-30,,7.31,10.44,6.26,6.61,,6.96,9.74,6.26,10.44,28.53,,12.53,37.92,10.79,6.26,27.022222,20.877778,33.594444,2.483556,,23.833333,82.815184
US_IL_17135,2020-08-11,ChIJMacrbdGrdYgRJ1ia7Mbu1iY,Q488492,geoId/17135,US,United States of America,IL,Illinois,17135,Montgomery County,US,USA,2,2,0,171,6,,,28781,15103,13678,3132,3245,3490,3577,3463,4164,3745,2258,1707,1800579,39.23,-89.48,1838,76.0375,4,-15,-27,,6.89,15.23,9.43,5.08,6.53,9.79,10.16,,,27.57,,12.33,44.25,12.7,6.89,22.394444,18.716667,28.233333,10.16,,20.261111,87.811406
US_IL_17135,2020-08-12,ChIJMacrbdGrdYgRJ1ia7Mbu1iY,Q488492,geoId/17135,US,United States of America,IL,Illinois,17135,Montgomery County,US,USA,2,3,0,174,6,,,28781,15103,13678,3132,3245,3490,3577,3463,4164,3745,2258,1707,1800579,39.23,-89.48,1838,76.0375,-3,-12,-28,,,11.73,11.0,6.97,,6.97,10.63,5.5,5.13,24.56,5.5,16.13,41.43,14.3,9.17,24.266667,20.822222,28.855556,0.084667,,21.572222,85.20253
US_IL_17135,2020-08-13,ChIJMacrbdGrdYgRJ1ia7Mbu1iY,Q488492,geoId/17135,US,United States of America,IL,Illinois,17135,Montgomery County,US,USA,2,1,0,175,6,,,28781,15103,13678,3132,3245,3490,3577,3463,4164,3745,2258,1707,1800579,39.23,-89.48,1838,76.0375,9,6,-25,,9.75,12.64,5.42,,,8.31,6.86,5.78,8.67,24.2,6.14,15.17,32.86,11.56,,24.272222,19.983333,29.922222,20.461111,,21.672222,85.667056
US_IL_17135,2020-08-14,ChIJMacrbdGrdYgRJ1ia7Mbu1iY,Q488492,geoId/17135,US,United States of America,IL,Illinois,17135,Montgomery County,US,USA,2,4,0,179,6,,,28781,15103,13678,3132,3245,3490,3577,3463,4164,3745,2258,1707,1800579,39.23,-89.48,1838,76.0375,7,-14,-28,,10.47,13.0,5.78,5.78,,7.95,7.22,,6.86,25.28,5.78,12.64,35.39,10.47,8.31,24.716667,19.594444,30.538889,0.1524,,21.35,81.717125
US_IL_17135,2020-08-15,ChIJMacrbdGrdYgRJ1ia7Mbu1iY,Q488492,geoId/17135,US,United States of America,IL,Illinois,17135,Montgomery County,US,USA,2,4,0,183,6,,,28781,15103,13678,3132,3245,3490,3577,3463,4164,3745,2258,1707,1800579,39.23,-89.48,1838,76.0375,-8,-12,-5,,6.23,14.41,6.62,,,10.91,8.57,,,19.09,,10.13,40.12,7.79,7.79,24.722222,18.983333,30.566667,0.0254,,21.238889,81.062444
US_IL_17135,2020-08-16,ChIJMacrbdGrdYgRJ1ia7Mbu1iY,Q488492,geoId/17135,US,United States of America,IL,Illinois,17135,Montgomery County,US,USA,2,7,0,190,6,,,28781,15103,13678,3132,3245,3490,3577,3463,4164,3745,2258,1707,1800579,39.23,-89.48,1838,76.0375,6,,-7,,11.48,14.16,5.36,,5.36,8.04,13.01,,,26.03,,15.69,29.85,12.63,6.89,23.055556,16.95,28.288889,4.769556,,18.072222,73.778978
US_IL_17135,2020-08-17,ChIJMacrbdGrdYgRJ1ia7Mbu1iY,Q488492,geoId/17135,US,United States of America,IL,Illinois,17135,Montgomery County,US,USA,2,2,0,192,6,,,28781,15103,13678,3132,3245,3490,3577,3463,4164,3745,2258,1707,1800579,39.23,-89.48,1838,76.0375,,,,,,14.74,9.04,8.71,,5.02,6.03,,7.7,19.42,8.37,7.7,40.86,,,23.427778,17.172222,30.194444,0.0254,,18.561111,74.283531
US_IL_17135,2020-08-18,ChIJMacrbdGrdYgRJ1ia7Mbu1iY,Q488492,geoId/17135,US,United States of America,IL,Illinois,17135,Montgomery County,US,USA,2,1,0,193,6,,,28781,15103,13678,3132,3245,3490,3577,3463,4164,3745,2258,1707,1800579,39.23,-89.48,1838,76.0375,,,,,6.34,13.35,6.01,5.34,5.67,7.34,11.68,5.0,7.34,19.02,4.67,7.67,36.37,9.34,,23.016667,18.977778,27.466667,0.9906,,19.055556,78.564986
US_IL_17135,2020-08-19,ChIJMacrbdGrdYgRJ1ia7Mbu1iY,Q488492,geoId/17135,US,United States of America,IL,Illinois,17135,Montgomery County,US,USA,2,3,0,196,6,,,28781,15103,13678,3132,3245,3490,3577,3463,4164,3745,2258,1707,1800579,39.23,-89.48,1838,76.0375,,,,,,15.64,,,4.89,8.15,13.04,,,20.53,7.5,9.78,31.29,8.47,7.17,20.522222,13.472222,26.172222,0.0,,13.938889,66.093397
US_IL_17135,2020-08-20,ChIJMacrbdGrdYgRJ1ia7Mbu1iY,Q488492,geoId/17135,US,United States of America,IL,Illinois,17135,Montgomery County,US,USA,2,3,1,199,7,,,28781,15103,13678,3132,3245,3490,3577,3463,4164,3745,2258,1707,1800579,39.23,-89.48,1838,76.0375,,,,,5.97,15.7,10.99,6.28,9.11,5.65,6.59,,5.02,25.43,,15.07,35.48,7.54,6.59,19.983333,12.405556,27.244444,0.0,,14.183333,69.404742
US_IL_17135,2020-08-21,ChIJMacrbdGrdYgRJ1ia7Mbu1iY,Q488492,geoId/17135,US,United States of America,IL,Illinois,17135,Montgomery County,US,USA,2,5,0,204,7,,,28781,15103,13678,3132,3245,3490,3577,3463,4164,3745,2258,1707,1800579,39.23,-89.48,1838,76.0375,,,,,,16.35,4.81,4.81,6.41,8.34,10.58,,5.77,21.8,5.13,11.22,29.5,8.34,,20.777778,13.172222,28.561111,0.0,,15.694444,72.792788
US_IL_17135,2020-08-22,ChIJMacrbdGrdYgRJ1ia7Mbu1iY,Q488492,geoId/17135,US,United States of America,IL,Illinois,17135,Montgomery County,US,USA,2,10,0,214,7,,,28781,15103,13678,3132,3245,3490,3577,3463,4164,3745,2258,1707,1800579,39.23,-89.48,1838,76.0375,,,,,7.09,13.4,7.49,,9.06,7.09,9.06,,5.52,20.49,,13.4,36.25,9.06,8.67,21.766667,14.161111,29.394444,0.0,,17.033333,74.599264
US_IL_17135,2020-08-23,ChIJMacrbdGrdYgRJ1ia7Mbu1iY,Q488492,geoId/17135,US,United States of America,IL,Illinois,17135,Montgomery County,US,USA,2,4,0,218,7,,,28781,15103,13678,3132,3245,3490,3577,3463,4164,3745,2258,1707,1800579,39.23,-89.48,1838,76.0375,,,,,6.83,13.28,7.97,,,8.73,10.62,,5.31,19.73,,12.52,41.36,10.62,,24.055556,17.561111,31.983333,0.0,,19.066667,73.810259
US_IL_17135,2020-08-24,ChIJMacrbdGrdYgRJ1ia7Mbu1iY,Q488492,geoId/17135,US,United States of America,IL,Illinois,17135,Montgomery County,US,USA,2,5,0,223,7,,,28781,15103,13678,3132,3245,3490,3577,3463,4164,3745,2258,1707,1800579,39.23,-89.48,1838,76.0375,,,,,7.12,10.53,8.67,4.34,4.34,7.74,11.15,5.27,4.96,30.05,7.43,12.7,32.83,12.39,4.96,26.344444,20.077778,33.472222,0.0,,21.25,73.677932
US_IL_17135,2020-08-25,ChIJMacrbdGrdYgRJ1ia7Mbu1iY,Q488492,geoId/17135,US,United States of America,IL,Illinois,17135,Montgomery County,US,USA,2,7,0,230,7,,,28781,15103,13678,3132,3245,3490,3577,3463,4164,3745,2258,1707,1800579,39.23,-89.48,1838,76.0375,,,,,5.99,10.72,6.62,4.73,,7.25,10.09,4.42,5.36,23.34,4.73,12.62,40.37,9.78,5.36,26.244444,20.011111,33.044444,0.0,,21.705556,76.249924
US_IL_17135,2020-08-26,ChIJMacrbdGrdYgRJ1ia7Mbu1iY,Q488492,geoId/17135,US,United States of America,IL,Illinois,17135,Montgomery County,US,USA,2,4,0,234,7,,,28781,15103,13678,3132,3245,3490,3577,3463,4164,3745,2258,1707,1800579,39.23,-89.48,1838,76.0375,,,,,,14.08,8.0,,,8.96,8.0,5.12,8.0,24.0,4.48,8.64,37.76,5.76,,25.566667,19.961111,31.422222,0.0,,22.144444,81.583122
US_IL_17135,2020-08-27,ChIJMacrbdGrdYgRJ1ia7Mbu1iY,Q488492,geoId/17135,US,United States of America,IL,Illinois,17135,Montgomery County,US,USA,2,9,0,243,7,,,28781,15103,13678,3132,3245,3490,3577,3463,4164,3745,2258,1707,1800579,39.23,-89.48,1838,76.0375,,,,,7.22,10.98,5.96,,5.65,8.16,12.24,5.02,5.65,18.2,4.39,13.18,32.33,8.16,5.65,26.455556,23.572222,29.966667,0.0,,23.716667,85.081231
US_IL_17135,2020-08-28,ChIJMacrbdGrdYgRJ1ia7Mbu1iY,Q488492,geoId/17135,US,United States of America,IL,Illinois,17135,Montgomery County,US,USA,2,3,0,246,7,,,28781,15103,13678,3132,3245,3490,3577,3463,4164,3745,2258,1707,1800579,39.23,-89.48,1838,76.0375,,,,,7.66,8.94,6.39,,5.75,7.98,8.3,,,20.12,5.75,9.26,31.29,4.79,7.34,26.65,23.083333,31.177778,0.108857,,22.961111,80.401656
US_IL_17135,2020-08-29,ChIJMacrbdGrdYgRJ1ia7Mbu1iY,Q488492,geoId/17135,US,United States of America,IL,Illinois,17135,Montgomery County,US,USA,2,0,0,246,7,,,28781,15103,13678,3132,3245,3490,3577,3463,4164,3745,2258,1707,1800579,39.23,-89.48,1838,76.0375,,,,,7.29,11.74,,6.07,8.91,7.29,7.69,,,19.84,,6.48,36.44,8.1,5.67,24.711111,21.577778,29.2,0.0,,20.777778,78.931883
US_IL_17135,2020-08-30,ChIJMacrbdGrdYgRJ1ia7Mbu1iY,Q488492,geoId/17135,US,United States of America,IL,Illinois,17135,Montgomery County,US,USA,2,2,0,248,7,,,28781,15103,13678,3132,3245,3490,3577,3463,4164,3745,2258,1707,1800579,39.23,-89.48,1838,76.0375,,,,,5.98,16.82,7.85,,,8.97,8.97,,7.47,21.67,,6.73,38.12,10.46,7.1,19.877778,11.594444,27.605556,0.0,,14.927778,73.324922
US_IL_17135,2020-08-31,ChIJMacrbdGrdYgRJ1ia7Mbu1iY,Q488492,geoId/17135,US,United States of America,IL,Illinois,17135,Montgomery County,US,USA,2,4,0,252,7,,,28781,15103,13678,3132,3245,3490,3577,3463,4164,3745,2258,1707,1800579,39.23,-89.48,1838,76.0375,,,,,4.67,12.45,8.71,4.98,8.09,7.16,5.6,,7.78,28.63,7.78,11.51,33.61,9.65,6.22,22.261111,18.511111,27.005556,0.0,,19.627778,85.189952
US_IL_17135,2020-09-01,ChIJMacrbdGrdYgRJ1ia7Mbu1iY,Q488492,geoId/17135,US,United States of America,IL,Illinois,17135,Montgomery County,US,USA,2,-1,0,251,7,,,28781,15103,13678,3132,3245,3490,3577,3463,4164,3745,2258,1707,1800579,39.23,-89.48,1838,76.0375,,,,,,15.62,9.06,6.25,8.43,7.81,7.5,,4.68,20.61,7.81,10.93,41.85,6.87,5.31,21.216667,17.75,25.333333,1.100667,,20.122222,93.546012
US_IL_17135,2020-09-02,ChIJMacrbdGrdYgRJ1ia7Mbu1iY,Q488492,geoId/17135,US,United States of America,IL,Illinois,17135,Montgomery County,US,USA,2,3,1,254,8,,,28781,15103,13678,3132,3245,3490,3577,3463,4164,3745,2258,1707,1800579,39.23,-89.48,1838,76.0375,,,,,,10.96,5.64,5.32,4.7,8.46,10.02,4.7,8.46,14.09,6.89,7.51,34.45,6.89,5.32,22.583333,19.755556,26.694444,2.54,,20.655556,89.116042
US_IL_17135,2020-09-03,ChIJMacrbdGrdYgRJ1ia7Mbu1iY,Q488492,geoId/17135,US,United States of America,IL,Illinois,17135,Montgomery County,US,USA,2,4,1,258,9,,,28781,15103,13678,3132,3245,3490,3577,3463,4164,3745,2258,1707,1800579,39.23,-89.48,1838,76.0375,,,,,6.11,9.0,6.43,,,6.75,9.32,4.82,7.07,21.86,8.36,7.07,33.76,,,23.411111,17.933333,30.305556,0.423333,,19.733333,79.97271
US_IL_17135,2020-09-04,ChIJMacrbdGrdYgRJ1ia7Mbu1iY,Q488492,geoId/17135,US,United States of America,IL,Illinois,17135,Montgomery County,US,USA,2,5,0,263,9,,,28781,15103,13678,3132,3245,3490,3577,3463,4164,3745,2258,1707,1800579,39.23,-89.48,1838,76.0375,,,,,,10.8,8.1,,,7.43,9.79,,5.4,17.56,6.08,8.44,30.39,6.75,,20.577778,11.883333,26.977778,0.6604,,11.755556,57.240535
US_IL_17135,2020-09-05,ChIJMacrbdGrdYgRJ1ia7Mbu1iY,Q488492,geoId/17135,US,United States of America,IL,Illinois,17135,Montgomery County,US,USA,2,3,0,266,9,,,28781,15103,13678,3132,3245,3490,3577,3463,4164,3745,2258,1707,1800579,39.23,-89.48,1838,76.0375,,,,,,14.67,,,,,,,6.11,19.56,,9.37,31.37,,6.11,19.977778,11.766667,29.594444,0.0,,13.95,68.399688
US_IL_17135,2020-09-06,ChIJMacrbdGrdYgRJ1ia7Mbu1iY,Q488492,geoId/17135,US,United States of America,IL,Illinois,17135,Montgomery County,US,USA,2,0,0,266,9,,,28781,15103,13678,3132,3245,3490,3577,3463,4164,3745,2258,1707,1800579,39.23,-89.48,1838,76.0375,,,,,7.98,14.36,6.38,,5.98,9.97,6.38,,,21.14,8.38,9.97,38.69,7.18,5.98,22.5,17.127778,30.5,0.0,,18.977778,80.588741
US_IL_17135,2020-09-07,ChIJMacrbdGrdYgRJ1ia7Mbu1iY,Q488492,geoId/17135,US,United States of America,IL,Illinois,17135,Montgomery County,US,USA,2,2,0,268,9,,,28781,15103,13678,3132,3245,3490,3577,3463,4164,3745,2258,1707,1800579,39.23,-89.48,1838,76.0375,,,,,5.0,16.42,9.99,,5.71,7.5,7.5,,7.14,18.92,,14.99,38.2,13.56,6.78,25.316667,20.722222,31.261111,0.127,,20.255556,73.663218
US_IL_17135,2020-09-08,ChIJMacrbdGrdYgRJ1ia7Mbu1iY,Q488492,geoId/17135,US,United States of America,IL,Illinois,17135,Montgomery County,US,USA,2,2,1,270,10,,,28781,15103,13678,3132,3245,3490,3577,3463,4164,3745,2258,1707,1800579,39.23,-89.48,1838,76.0375,,,,,5.69,10.48,9.59,,4.19,10.48,10.79,6.29,6.59,16.78,4.49,10.48,40.44,10.79,4.19,24.733333,19.877778,31.0,0.028222,,20.761111,78.799703
US_IL_17135,2020-09-09,ChIJMacrbdGrdYgRJ1ia7Mbu1iY,Q488492,geoId/17135,US,United States of America,IL,Illinois,17135,Montgomery County,US,USA,2,4,0,274,10,,,28781,15103,13678,3132,3245,3490,3577,3463,4164,3745,2258,1707,1800579,39.23,-89.48,1838,76.0375,,,,,5.99,14.18,8.51,,5.36,5.99,10.71,5.04,6.3,20.17,9.77,5.36,43.8,6.3,,22.477778,17.711111,29.538889,9.877778,,19.638889,84.208987
US_IL_17135,2020-09-10,ChIJMacrbdGrdYgRJ1ia7Mbu1iY,Q488492,geoId/17135,US,United States of America,IL,Illinois,17135,Montgomery County,US,USA,2,-1,1,273,11,,,28781,15103,13678,3132,3245,3490,3577,3463,4164,3745,2258,1707,1800579,39.23,-89.48,1838,76.0375,,,,,5.98,10.38,5.66,7.87,,4.72,6.61,,6.92,21.71,,10.7,39.95,9.12,,22.161111,18.883333,27.5,0.0,,19.927778,87.321411
US_IL_17135,2020-09-11,ChIJMacrbdGrdYgRJ1ia7Mbu1iY,Q488492,geoId/17135,US,United States of America,IL,Illinois,17135,Montgomery County,US,USA,2,6,0,279,11,,,28781,15103,13678,3132,3245,3490,3577,3463,4164,3745,2258,1707,1800579,39.23,-89.48,1838,76.0375,-2,-8,-22,,,10.98,6.78,,,8.4,10.33,5.49,,17.44,6.78,7.75,31.97,6.78,4.52,22.611111,18.888889,28.444444,0.0254,,19.833333,84.421867
