location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,population,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_MP_69110,2020-01-11,ChIJUVyZkDSx2GYR0OGWcyirmE8,Q51679,geoId/69110,US,United States of America,MP,Northern Mariana Islands,69110,Saipan,US,USA,2,,,,,48220,3218318,15.183333,145.75,1,44,26.690476,24.674603,28.84127,2.836333,23.703704,84.156314
US_MP_69110,2020-01-12,ChIJUVyZkDSx2GYR0OGWcyirmE8,Q51679,geoId/69110,US,United States of America,MP,Northern Mariana Islands,69110,Saipan,US,USA,2,,,,,48220,3218318,15.183333,145.75,1,44,26.333333,24.396825,28.896825,1.7145,22.916667,81.911564
US_MP_69110,2020-01-13,ChIJUVyZkDSx2GYR0OGWcyirmE8,Q51679,geoId/69110,US,United States of America,MP,Northern Mariana Islands,69110,Saipan,US,USA,2,,,,,48220,3218318,15.183333,145.75,1,44,26.293651,23.984127,28.396825,0.719667,21.611111,76.069206
US_MP_69110,2020-01-14,ChIJUVyZkDSx2GYR0OGWcyirmE8,Q51679,geoId/69110,US,United States of America,MP,Northern Mariana Islands,69110,Saipan,US,USA,2,,,,,48220,3218318,15.183333,145.75,1,44,26.388889,23.912698,28.531746,0.145143,19.759259,67.243482
US_MP_69110,2020-01-15,ChIJUVyZkDSx2GYR0OGWcyirmE8,Q51679,geoId/69110,US,United States of America,MP,Northern Mariana Islands,69110,Saipan,US,USA,2,,,,,48220,3218318,15.183333,145.75,1,44,26.246032,24.357143,28.412698,0.4572,20.888889,72.556021
US_MP_69110,2020-01-16,ChIJUVyZkDSx2GYR0OGWcyirmE8,Q51679,geoId/69110,US,United States of America,MP,Northern Mariana Islands,69110,Saipan,US,USA,2,,,,,48220,3218318,15.183333,145.75,1,44,26.47619,24.126984,29.087302,0.072571,21.018519,72.190712
US_MP_69110,2020-01-17,ChIJUVyZkDSx2GYR0OGWcyirmE8,Q51679,geoId/69110,US,United States of America,MP,Northern Mariana Islands,69110,Saipan,US,USA,2,,,,,48220,3218318,15.183333,145.75,1,44,25.936508,23.595238,28.619048,0.254,22.018519,79.086358
US_MP_69110,2020-01-18,ChIJUVyZkDSx2GYR0OGWcyirmE8,Q51679,geoId/69110,US,United States of America,MP,Northern Mariana Islands,69110,Saipan,US,USA,2,,,,,48220,3218318,15.183333,145.75,1,44,25.761905,23.222222,28.611111,1.9685,22.481481,82.431234
US_MP_69110,2020-01-19,ChIJUVyZkDSx2GYR0OGWcyirmE8,Q51679,geoId/69110,US,United States of America,MP,Northern Mariana Islands,69110,Saipan,US,USA,2,,,,,48220,3218318,15.183333,145.75,1,44,25.984127,24.031746,28.428571,1.8415,22.537037,81.880772
US_MP_69110,2020-01-20,ChIJUVyZkDSx2GYR0OGWcyirmE8,Q51679,geoId/69110,US,United States of America,MP,Northern Mariana Islands,69110,Saipan,US,USA,2,,,,,48220,3218318,15.183333,145.75,1,44,26.642857,24.269841,28.619048,0.0,21.953704,75.824801
US_MP_69110,2020-01-21,ChIJUVyZkDSx2GYR0OGWcyirmE8,Q51679,geoId/69110,US,United States of America,MP,Northern Mariana Islands,69110,Saipan,US,USA,2,,,,,48220,3218318,15.183333,145.75,1,44,25.68254,24.214286,28.373016,2.6035,22.037037,80.784556
US_MP_69110,2020-01-22,ChIJUVyZkDSx2GYR0OGWcyirmE8,Q51679,geoId/69110,US,United States of America,MP,Northern Mariana Islands,69110,Saipan,US,USA,2,,,,,48220,3218318,15.183333,145.75,1,44,25.968254,24.34127,27.52381,1.778,21.944444,79.128527
US_MP_69110,2020-01-23,ChIJUVyZkDSx2GYR0OGWcyirmE8,Q51679,geoId/69110,US,United States of America,MP,Northern Mariana Islands,69110,Saipan,US,USA,2,,,,,48220,3218318,15.183333,145.75,1,44,26.380952,24.293651,28.666667,0.943429,21.75,76.011521
US_MP_69110,2020-01-24,ChIJUVyZkDSx2GYR0OGWcyirmE8,Q51679,geoId/69110,US,United States of America,MP,Northern Mariana Islands,69110,Saipan,US,USA,2,,,,,48220,3218318,15.183333,145.75,1,44,26.460317,24.02381,29.103175,0.108857,21.231481,73.239192
US_MP_69110,2020-01-25,ChIJUVyZkDSx2GYR0OGWcyirmE8,Q51679,geoId/69110,US,United States of America,MP,Northern Mariana Islands,69110,Saipan,US,USA,2,,,,,48220,3218318,15.183333,145.75,1,44,26.222222,23.984127,28.785714,0.762,21.638889,76.260978
US_MP_69110,2020-01-26,ChIJUVyZkDSx2GYR0OGWcyirmE8,Q51679,geoId/69110,US,United States of America,MP,Northern Mariana Islands,69110,Saipan,US,USA,2,,,,,48220,3218318,15.183333,145.75,1,44,26.230159,24.555556,28.611111,2.2225,21.907407,77.210045
US_MP_69110,2020-01-27,ChIJUVyZkDSx2GYR0OGWcyirmE8,Q51679,geoId/69110,US,United States of America,MP,Northern Mariana Islands,69110,Saipan,US,USA,2,,,,,48220,3218318,15.183333,145.75,1,44,26.674603,24.714286,28.928571,0.907143,22.638889,78.595588
US_MP_69110,2020-01-28,ChIJUVyZkDSx2GYR0OGWcyirmE8,Q51679,geoId/69110,US,United States of America,MP,Northern Mariana Islands,69110,Saipan,US,USA,2,,,,,48220,3218318,15.183333,145.75,1,44,26.992063,25.31746,29.246032,1.608667,23.259259,79.961518
US_MP_69110,2020-01-29,ChIJUVyZkDSx2GYR0OGWcyirmE8,Q51679,geoId/69110,US,United States of America,MP,Northern Mariana Islands,69110,Saipan,US,USA,2,,,,,48220,3218318,15.183333,145.75,1,44,26.730159,24.833333,29.238095,1.197429,22.972222,79.759954
US_MP_69110,2020-01-30,ChIJUVyZkDSx2GYR0OGWcyirmE8,Q51679,geoId/69110,US,United States of America,MP,Northern Mariana Islands,69110,Saipan,US,USA,2,,,,,48220,3218318,15.183333,145.75,1,44,27.134921,25.047619,29.34127,0.580571,23.361111,80.041317
US_MP_69110,2020-01-31,ChIJUVyZkDSx2GYR0OGWcyirmE8,Q51679,geoId/69110,US,United States of America,MP,Northern Mariana Islands,69110,Saipan,US,USA,2,,,,,48220,3218318,15.183333,145.75,1,44,27.349206,25.055556,30.31746,0.9144,24.009259,82.095417
US_MP_69110,2020-02-01,ChIJUVyZkDSx2GYR0OGWcyirmE8,Q51679,geoId/69110,US,United States of America,MP,Northern Mariana Islands,69110,Saipan,US,USA,2,,,,,48220,3218318,15.183333,145.75,1,44,25.134921,23.515873,27.055556,36.2585,23.0,88.278005
US_MP_69110,2020-02-02,ChIJUVyZkDSx2GYR0OGWcyirmE8,Q51679,geoId/69110,US,United States of America,MP,Northern Mariana Islands,69110,Saipan,US,USA,2,,,,,48220,3218318,15.183333,145.75,1,44,24.52381,23.492063,25.936508,14.5415,22.796296,91.173354
US_MP_69110,2020-02-03,ChIJUVyZkDSx2GYR0OGWcyirmE8,Q51679,geoId/69110,US,United States of America,MP,Northern Mariana Islands,69110,Saipan,US,USA,2,,,,,48220,3218318,15.183333,145.75,1,44,25.793651,24.349206,27.301587,1.8415,23.055556,85.054637
US_MP_69110,2020-02-04,ChIJUVyZkDSx2GYR0OGWcyirmE8,Q51679,geoId/69110,US,United States of America,MP,Northern Mariana Islands,69110,Saipan,US,USA,2,,,,,48220,3218318,15.183333,145.75,1,44,26.833333,25.357143,28.809524,1.632857,23.777778,83.604053
US_MP_69110,2020-02-05,ChIJUVyZkDSx2GYR0OGWcyirmE8,Q51679,geoId/69110,US,United States of America,MP,Northern Mariana Islands,69110,Saipan,US,USA,2,,,,,48220,3218318,15.183333,145.75,1,44,27.079365,24.809524,29.087302,0.145143,22.944444,78.229497
US_MP_69110,2020-02-06,ChIJUVyZkDSx2GYR0OGWcyirmE8,Q51679,geoId/69110,US,United States of America,MP,Northern Mariana Islands,69110,Saipan,US,USA,2,,,,,48220,3218318,15.183333,145.75,1,44,27.119048,24.896825,29.809524,0.1016,22.62963,76.696203
US_MP_69110,2020-02-07,ChIJUVyZkDSx2GYR0OGWcyirmE8,Q51679,geoId/69110,US,United States of America,MP,Northern Mariana Islands,69110,Saipan,US,USA,2,,,,,48220,3218318,15.183333,145.75,1,44,26.738095,24.68254,29.349206,0.254,22.972222,79.94454
US_MP_69110,2020-02-08,ChIJUVyZkDSx2GYR0OGWcyirmE8,Q51679,geoId/69110,US,United States of America,MP,Northern Mariana Islands,69110,Saipan,US,USA,2,,,,,48220,3218318,15.183333,145.75,1,44,26.634921,24.126984,29.047619,0.0,22.398148,77.653506
US_MP_69110,2020-02-09,ChIJUVyZkDSx2GYR0OGWcyirmE8,Q51679,geoId/69110,US,United States of America,MP,Northern Mariana Islands,69110,Saipan,US,USA,2,,,,,48220,3218318,15.183333,145.75,1,44,26.333333,24.166667,28.84127,0.296333,22.740741,81.072378
US_MP_69110,2020-02-10,ChIJUVyZkDSx2GYR0OGWcyirmE8,Q51679,geoId/69110,US,United States of America,MP,Northern Mariana Islands,69110,Saipan,US,USA,2,,,,,48220,3218318,15.183333,145.75,1,44,26.285714,24.134921,28.81746,1.8796,21.907407,77.409764
US_MP_69110,2020-02-11,ChIJUVyZkDSx2GYR0OGWcyirmE8,Q51679,geoId/69110,US,United States of America,MP,Northern Mariana Islands,69110,Saipan,US,USA,2,,,,,48220,3218318,15.183333,145.75,1,44,25.753968,23.738095,27.896825,0.326571,19.240741,68.005247
US_MP_69110,2020-02-12,ChIJUVyZkDSx2GYR0OGWcyirmE8,Q51679,geoId/69110,US,United States of America,MP,Northern Mariana Islands,69110,Saipan,US,USA,2,,,,,48220,3218318,15.183333,145.75,1,44,25.468254,23.650794,27.619048,0.0,17.657407,62.578346
US_MP_69110,2020-02-13,ChIJUVyZkDSx2GYR0OGWcyirmE8,Q51679,geoId/69110,US,United States of America,MP,Northern Mariana Islands,69110,Saipan,US,USA,2,,,,,48220,3218318,15.183333,145.75,1,44,25.896825,23.547619,28.15873,0.127,18.731481,64.921388
US_MP_69110,2020-02-14,ChIJUVyZkDSx2GYR0OGWcyirmE8,Q51679,geoId/69110,US,United States of America,MP,Northern Mariana Islands,69110,Saipan,US,USA,2,,,,,48220,3218318,15.183333,145.75,1,44,25.952381,22.944444,28.095238,0.362857,19.157407,66.649657
US_MP_69110,2020-02-15,ChIJUVyZkDSx2GYR0OGWcyirmE8,Q51679,geoId/69110,US,United States of America,MP,Northern Mariana Islands,69110,Saipan,US,USA,2,,,,,48220,3218318,15.183333,145.75,1,44,26.34127,24.18254,28.412698,0.290286,19.722222,67.238369
US_MP_69110,2020-02-16,ChIJUVyZkDSx2GYR0OGWcyirmE8,Q51679,geoId/69110,US,United States of America,MP,Northern Mariana Islands,69110,Saipan,US,USA,2,,,,,48220,3218318,15.183333,145.75,1,44,26.52381,24.198413,29.047619,0.0,19.962963,67.426153
US_MP_69110,2020-02-17,ChIJUVyZkDSx2GYR0OGWcyirmE8,Q51679,geoId/69110,US,United States of America,MP,Northern Mariana Islands,69110,Saipan,US,USA,2,,,,,48220,3218318,15.183333,145.75,1,44,26.47619,24.095238,28.785714,0.254,20.277778,68.817371
US_MP_69110,2020-02-18,ChIJUVyZkDSx2GYR0OGWcyirmE8,Q51679,geoId/69110,US,United States of America,MP,Northern Mariana Islands,69110,Saipan,US,USA,2,,,,,48220,3218318,15.183333,145.75,1,44,26.087302,23.738095,28.68254,1.397,20.527778,71.612204
US_MP_69110,2020-02-19,ChIJUVyZkDSx2GYR0OGWcyirmE8,Q51679,geoId/69110,US,United States of America,MP,Northern Mariana Islands,69110,Saipan,US,USA,2,,,,,48220,3218318,15.183333,145.75,1,44,26.214286,23.277778,29.103175,0.108857,20.333333,70.130023
US_MP_69110,2020-02-20,ChIJUVyZkDSx2GYR0OGWcyirmE8,Q51679,geoId/69110,US,United States of America,MP,Northern Mariana Islands,69110,Saipan,US,USA,2,,,,,48220,3218318,15.183333,145.75,1,44,26.388889,23.936508,28.904762,0.616857,20.351852,69.526986
US_MP_69110,2020-02-21,ChIJUVyZkDSx2GYR0OGWcyirmE8,Q51679,geoId/69110,US,United States of America,MP,Northern Mariana Islands,69110,Saipan,US,USA,2,,,,,48220,3218318,15.183333,145.75,1,44,26.865079,24.436508,28.849206,0.3048,21.62963,73.03318
US_MP_69110,2020-02-22,ChIJUVyZkDSx2GYR0OGWcyirmE8,Q51679,geoId/69110,US,United States of America,MP,Northern Mariana Islands,69110,Saipan,US,USA,2,,,,,48220,3218318,15.183333,145.75,1,44,26.960317,24.65873,29.460317,0.338667,21.62037,72.636207
US_MP_69110,2020-02-23,ChIJUVyZkDSx2GYR0OGWcyirmE8,Q51679,geoId/69110,US,United States of America,MP,Northern Mariana Islands,69110,Saipan,US,USA,2,,,,,48220,3218318,15.183333,145.75,1,44,26.206349,24.142857,28.634921,0.4445,21.398148,75.227106
US_MP_69110,2020-02-24,ChIJUVyZkDSx2GYR0OGWcyirmE8,Q51679,geoId/69110,US,United States of America,MP,Northern Mariana Islands,69110,Saipan,US,USA,2,,,,,48220,3218318,15.183333,145.75,1,44,26.190476,23.436508,28.833333,0.635,20.87037,72.819746
US_MP_69110,2020-02-25,ChIJUVyZkDSx2GYR0OGWcyirmE8,Q51679,geoId/69110,US,United States of America,MP,Northern Mariana Islands,69110,Saipan,US,USA,2,,,,,48220,3218318,15.183333,145.75,1,44,26.47619,24.111111,28.769841,2.8448,22.222222,77.559269
US_MP_69110,2020-02-26,ChIJUVyZkDSx2GYR0OGWcyirmE8,Q51679,geoId/69110,US,United States of America,MP,Northern Mariana Islands,69110,Saipan,US,USA,2,,,,,48220,3218318,15.183333,145.75,1,44,26.825397,24.738095,29.373016,0.0508,21.601852,73.147702
US_MP_69110,2020-02-27,ChIJUVyZkDSx2GYR0OGWcyirmE8,Q51679,geoId/69110,US,United States of America,MP,Northern Mariana Islands,69110,Saipan,US,USA,2,,,,,48220,3218318,15.183333,145.75,1,44,26.531746,23.857143,29.119048,0.0,21.268519,72.820205
US_MP_69110,2020-02-28,ChIJUVyZkDSx2GYR0OGWcyirmE8,Q51679,geoId/69110,US,United States of America,MP,Northern Mariana Islands,69110,Saipan,US,USA,2,,,,,48220,3218318,15.183333,145.75,1,44,26.492063,24.095238,28.992063,0.0,20.62963,70.209122
US_MP_69110,2020-02-29,ChIJUVyZkDSx2GYR0OGWcyirmE8,Q51679,geoId/69110,US,United States of America,MP,Northern Mariana Islands,69110,Saipan,US,USA,2,,,,,48220,3218318,15.183333,145.75,1,44,26.492063,24.396825,28.690476,0.3556,20.796296,71.21127
US_MP_69110,2020-03-01,ChIJUVyZkDSx2GYR0OGWcyirmE8,Q51679,geoId/69110,US,United States of America,MP,Northern Mariana Islands,69110,Saipan,US,USA,2,,,,,48220,3218318,15.183333,145.75,1,44,26.388889,24.84127,28.746032,1.397,23.472222,84.509923
US_MP_69110,2020-03-02,ChIJUVyZkDSx2GYR0OGWcyirmE8,Q51679,geoId/69110,US,United States of America,MP,Northern Mariana Islands,69110,Saipan,US,USA,2,,,,,48220,3218318,15.183333,145.75,1,44,27.293651,25.428571,29.849206,3.513667,24.138889,83.06336
US_MP_69110,2020-03-03,ChIJUVyZkDSx2GYR0OGWcyirmE8,Q51679,geoId/69110,US,United States of America,MP,Northern Mariana Islands,69110,Saipan,US,USA,2,,,,,48220,3218318,15.183333,145.75,1,44,27.380952,25.349206,29.738095,0.036286,23.592593,79.989089
US_MP_69110,2020-03-04,ChIJUVyZkDSx2GYR0OGWcyirmE8,Q51679,geoId/69110,US,United States of America,MP,Northern Mariana Islands,69110,Saipan,US,USA,2,,,,,48220,3218318,15.183333,145.75,1,44,27.134921,25.0,29.698413,0.127,22.435185,75.707183
US_MP_69110,2020-03-05,ChIJUVyZkDSx2GYR0OGWcyirmE8,Q51679,geoId/69110,US,United States of America,MP,Northern Mariana Islands,69110,Saipan,US,USA,2,,,,,48220,3218318,15.183333,145.75,1,44,26.873016,24.126984,29.547619,0.036286,21.416667,72.075234
US_MP_69110,2020-03-06,ChIJUVyZkDSx2GYR0OGWcyirmE8,Q51679,geoId/69110,US,United States of America,MP,Northern Mariana Islands,69110,Saipan,US,USA,2,,,,,48220,3218318,15.183333,145.75,1,44,26.507937,23.666667,28.97619,0.036286,20.564815,69.940795
US_MP_69110,2020-03-07,ChIJUVyZkDSx2GYR0OGWcyirmE8,Q51679,geoId/69110,US,United States of America,MP,Northern Mariana Islands,69110,Saipan,US,USA,2,,,,,48220,3218318,15.183333,145.75,1,44,26.365079,23.412698,29.277778,0.0,20.0,68.169886
US_MP_69110,2020-03-08,ChIJUVyZkDSx2GYR0OGWcyirmE8,Q51679,geoId/69110,US,United States of America,MP,Northern Mariana Islands,69110,Saipan,US,USA,2,,,,,48220,3218318,15.183333,145.75,1,44,26.365079,23.285714,29.15873,0.0,20.435185,70.080492
US_MP_69110,2020-03-09,ChIJUVyZkDSx2GYR0OGWcyirmE8,Q51679,geoId/69110,US,United States of America,MP,Northern Mariana Islands,69110,Saipan,US,USA,2,,,,,48220,3218318,15.183333,145.75,1,44,26.460317,23.357143,29.563492,0.0,20.833333,71.075452
US_MP_69110,2020-03-10,ChIJUVyZkDSx2GYR0OGWcyirmE8,Q51679,geoId/69110,US,United States of America,MP,Northern Mariana Islands,69110,Saipan,US,USA,2,,,,,48220,3218318,15.183333,145.75,1,44,26.944444,23.920635,29.777778,0.0,21.259259,71.03861
US_MP_69110,2020-03-11,ChIJUVyZkDSx2GYR0OGWcyirmE8,Q51679,geoId/69110,US,United States of America,MP,Northern Mariana Islands,69110,Saipan,US,USA,2,,,,,48220,3218318,15.183333,145.75,1,44,26.936508,24.587302,29.404762,0.0,21.898148,73.880839
US_MP_69110,2020-03-12,ChIJUVyZkDSx2GYR0OGWcyirmE8,Q51679,geoId/69110,US,United States of America,MP,Northern Mariana Islands,69110,Saipan,US,USA,2,,,,,48220,3218318,15.183333,145.75,1,44,27.047619,24.468254,29.095238,1.185333,23.342593,79.993973
US_MP_69110,2020-03-13,ChIJUVyZkDSx2GYR0OGWcyirmE8,Q51679,geoId/69110,US,United States of America,MP,Northern Mariana Islands,69110,Saipan,US,USA,2,,,,,48220,3218318,15.183333,145.75,1,44,27.222222,24.269841,30.071429,0.254,23.074074,78.143641
US_MP_69110,2020-03-14,ChIJUVyZkDSx2GYR0OGWcyirmE8,Q51679,geoId/69110,US,United States of America,MP,Northern Mariana Islands,69110,Saipan,US,USA,2,,,,,48220,3218318,15.183333,145.75,1,44,26.801587,23.928571,29.746032,0.072571,21.527778,72.288945
US_MP_69110,2020-03-15,ChIJUVyZkDSx2GYR0OGWcyirmE8,Q51679,geoId/69110,US,United States of America,MP,Northern Mariana Islands,69110,Saipan,US,USA,2,,,,,48220,3218318,15.183333,145.75,1,44,26.833333,23.634921,29.936508,0.0,20.638889,68.642117
US_MP_69110,2020-03-16,ChIJUVyZkDSx2GYR0OGWcyirmE8,Q51679,geoId/69110,US,United States of America,MP,Northern Mariana Islands,69110,Saipan,US,USA,2,,,,,48220,3218318,15.183333,145.75,1,44,27.142857,24.126984,29.690476,1.596571,22.268519,74.391406
US_MP_69110,2020-03-17,ChIJUVyZkDSx2GYR0OGWcyirmE8,Q51679,geoId/69110,US,United States of America,MP,Northern Mariana Islands,69110,Saipan,US,USA,2,,,,,48220,3218318,15.183333,145.75,1,44,27.619048,25.071429,30.087302,0.471714,22.342593,73.040019
US_MP_69110,2020-03-18,ChIJUVyZkDSx2GYR0OGWcyirmE8,Q51679,geoId/69110,US,United States of America,MP,Northern Mariana Islands,69110,Saipan,US,USA,2,,,,,48220,3218318,15.183333,145.75,1,44,27.722222,25.47619,30.349206,0.217714,22.342593,72.616643
US_MP_69110,2020-03-19,ChIJUVyZkDSx2GYR0OGWcyirmE8,Q51679,geoId/69110,US,United States of America,MP,Northern Mariana Islands,69110,Saipan,US,USA,2,,,,,48220,3218318,15.183333,145.75,1,44,27.579365,25.087302,29.920635,0.072571,21.490741,69.423949
US_MP_69110,2020-03-20,ChIJUVyZkDSx2GYR0OGWcyirmE8,Q51679,geoId/69110,US,United States of America,MP,Northern Mariana Islands,69110,Saipan,US,USA,2,,,,,48220,3218318,15.183333,145.75,1,44,27.539683,25.246032,30.230159,0.0,21.268519,68.558533
US_MP_69110,2020-03-21,ChIJUVyZkDSx2GYR0OGWcyirmE8,Q51679,geoId/69110,US,United States of America,MP,Northern Mariana Islands,69110,Saipan,US,USA,2,,,,,48220,3218318,15.183333,145.75,1,44,27.285714,24.873016,29.31746,0.145143,21.398148,70.100829
US_MP_69110,2020-03-22,ChIJUVyZkDSx2GYR0OGWcyirmE8,Q51679,geoId/69110,US,United States of America,MP,Northern Mariana Islands,69110,Saipan,US,USA,2,,,,,48220,3218318,15.183333,145.75,1,44,27.119048,24.285714,29.920635,0.042333,21.768519,72.56824
US_MP_69110,2020-03-23,ChIJUVyZkDSx2GYR0OGWcyirmE8,Q51679,geoId/69110,US,United States of America,MP,Northern Mariana Islands,69110,Saipan,US,USA,2,,,,,48220,3218318,15.183333,145.75,1,44,27.007937,24.587302,29.666667,0.508,21.601852,71.974561
US_MP_69110,2020-03-24,ChIJUVyZkDSx2GYR0OGWcyirmE8,Q51679,geoId/69110,US,United States of America,MP,Northern Mariana Islands,69110,Saipan,US,USA,2,,,,,48220,3218318,15.183333,145.75,1,44,27.166667,24.095238,30.007937,0.0,20.787037,67.868631
US_MP_69110,2020-03-25,ChIJUVyZkDSx2GYR0OGWcyirmE8,Q51679,geoId/69110,US,United States of America,MP,Northern Mariana Islands,69110,Saipan,US,USA,2,,,,,48220,3218318,15.183333,145.75,1,44,27.095238,24.611111,29.420635,0.0,21.018519,69.210225
US_MP_69110,2020-03-26,ChIJUVyZkDSx2GYR0OGWcyirmE8,Q51679,geoId/69110,US,United States of America,MP,Northern Mariana Islands,69110,Saipan,US,USA,2,,,,,48220,3218318,15.183333,145.75,1,44,26.722222,24.166667,29.420635,2.4765,22.12037,75.90673
US_MP_69110,2020-03-27,ChIJUVyZkDSx2GYR0OGWcyirmE8,Q51679,geoId/69110,US,United States of America,MP,Northern Mariana Islands,69110,Saipan,US,USA,2,,,,,48220,3218318,15.183333,145.75,1,44,26.928571,24.857143,29.714286,0.508,22.574074,77.557728
US_MP_69110,2020-03-28,ChIJUVyZkDSx2GYR0OGWcyirmE8,Q51679,geoId/69110,US,United States of America,MP,Northern Mariana Islands,69110,Saipan,US,USA,2,,,,,48220,3218318,15.183333,145.75,1,44,26.738095,24.920635,29.015873,2.0955,23.509259,82.688972
US_MP_69110,2020-03-29,ChIJUVyZkDSx2GYR0OGWcyirmE8,Q51679,geoId/69110,US,United States of America,MP,Northern Mariana Islands,69110,Saipan,US,USA,2,,,,,48220,3218318,15.183333,145.75,1,44,27.912698,25.444444,30.595238,0.362857,22.5,72.360305
US_MP_69110,2020-03-30,ChIJUVyZkDSx2GYR0OGWcyirmE8,Q51679,geoId/69110,US,United States of America,MP,Northern Mariana Islands,69110,Saipan,US,USA,2,,,,,48220,3218318,15.183333,145.75,1,44,27.277778,24.642857,30.531746,1.9304,22.953704,77.206248
US_MP_69110,2020-03-31,ChIJUVyZkDSx2GYR0OGWcyirmE8,Q51679,geoId/69110,US,United States of America,MP,Northern Mariana Islands,69110,Saipan,US,USA,2,,,,,48220,3218318,15.183333,145.75,1,44,27.428571,25.0,29.992063,1.378857,22.814815,75.876318
US_MP_69110,2020-04-01,ChIJUVyZkDSx2GYR0OGWcyirmE8,Q51679,geoId/69110,US,United States of America,MP,Northern Mariana Islands,69110,Saipan,US,USA,2,,,,,48220,3218318,15.183333,145.75,1,44,27.626984,25.698413,29.857143,0.108857,22.388889,72.997736
US_MP_69110,2020-04-02,ChIJUVyZkDSx2GYR0OGWcyirmE8,Q51679,geoId/69110,US,United States of America,MP,Northern Mariana Islands,69110,Saipan,US,USA,2,,,,,48220,3218318,15.183333,145.75,1,44,27.452381,24.928571,30.214286,0.0,22.425926,74.107899
US_MP_69110,2020-04-03,ChIJUVyZkDSx2GYR0OGWcyirmE8,Q51679,geoId/69110,US,United States of America,MP,Northern Mariana Islands,69110,Saipan,US,USA,2,,,,,48220,3218318,15.183333,145.75,1,44,27.126984,24.81746,29.52381,2.921,21.62963,71.795428
