location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IL_17057,2020-01-27,ChIJU2k49As64IcRYTBtqtBmlAM,Q490999,geoId/17057,US,United States of America,IL,Illinois,17057,Fulton County,US,USA,2,,,,,,,35104,18270,16834,3617,4064,4099,4468,4472,4870,4626,2911,1977,1800719,40.48,-90.21,2286,77.754545,,,,,3.93,7.12,6.87,7.12,4.42,5.4,18.41,9.57,7.85,9.57,,4.17,7.85,8.59,3.68,9.57,38.53,8.84,7.61,,3.93,34.12,,6.87,6.38,5.15,4.17,-2.066667,-3.683333,-0.222222,0.0,54.61,-3.117284,93.247726
US_IL_17057,2020-01-28,ChIJU2k49As64IcRYTBtqtBmlAM,Q490999,geoId/17057,US,United States of America,IL,Illinois,17057,Fulton County,US,USA,2,,,,,,,35104,18270,16834,3617,4064,4099,4468,4472,4870,4626,2911,1977,1800719,40.48,-90.21,2286,77.754545,,,,,,5.97,10.7,13.19,7.96,6.47,25.39,9.71,5.23,12.2,5.23,4.48,4.98,3.48,,8.71,35.59,7.96,5.72,,6.22,38.33,4.23,9.96,6.47,7.71,,-2.094444,-3.611111,-0.683333,0.0,78.74,-3.6,89.542793
US_IL_17057,2020-01-29,ChIJU2k49As64IcRYTBtqtBmlAM,Q490999,geoId/17057,US,United States of America,IL,Illinois,17057,Fulton County,US,USA,2,,,,,,,35104,18270,16834,3617,4064,4099,4468,4472,4870,4626,2911,1977,1800719,40.48,-90.21,2286,77.754545,,,,,6.5,8.25,10.25,9.5,5.5,4.25,26.99,9.0,,7.25,4.75,6.25,5.0,4.75,4.75,11.25,37.99,6.5,6.25,5.0,3.5,35.74,3.75,9.0,6.25,4.25,4.0,-3.205556,-4.177778,-1.338889,0.0,78.74,-4.65,89.935931
US_IL_17057,2020-01-30,ChIJU2k49As64IcRYTBtqtBmlAM,Q490999,geoId/17057,US,United States of America,IL,Illinois,17057,Fulton County,US,USA,2,,,,,,,35104,18270,16834,3617,4064,4099,4468,4472,4870,4626,2911,1977,1800719,40.48,-90.21,2286,77.754545,,,,,6.18,8.91,10.64,5.69,7.67,3.71,29.94,6.93,3.96,9.4,3.96,7.17,7.17,,6.18,8.91,36.37,3.46,5.94,,6.68,33.9,5.2,4.45,4.7,5.2,4.21,-1.694444,-3.011111,0.311111,0.112889,78.74,-3.555556,87.24995
US_IL_17057,2020-01-31,ChIJU2k49As64IcRYTBtqtBmlAM,Q490999,geoId/17057,US,United States of America,IL,Illinois,17057,Fulton County,US,USA,2,,,,,,,35104,18270,16834,3617,4064,4099,4468,4472,4870,4626,2911,1977,1800719,40.48,-90.21,2286,77.754545,,,,,7.84,9.36,8.35,7.34,5.06,5.82,28.59,10.88,6.07,11.38,4.81,4.3,4.81,,,5.06,35.17,5.31,5.82,4.55,10.63,30.36,3.79,5.57,6.07,5.06,4.3,0.261111,-2.433333,3.055556,0.127,78.74,-1.322222,89.226945
US_IL_17057,2020-02-01,ChIJU2k49As64IcRYTBtqtBmlAM,Q490999,geoId/17057,US,United States of America,IL,Illinois,17057,Fulton County,US,USA,2,,,,,,,35104,18270,16834,3617,4064,4099,4468,4472,4870,4626,2911,1977,1800719,40.48,-90.21,2286,77.754545,,,,,4.57,9.14,10.36,6.4,4.57,4.27,22.25,11.89,5.49,11.58,7.92,5.18,5.18,6.09,,5.49,29.56,9.14,6.4,,,36.27,4.27,7.01,4.57,8.53,,1.644444,0.45,3.038889,0.677333,78.74,0.144444,89.852961
US_IL_17057,2020-02-02,ChIJU2k49As64IcRYTBtqtBmlAM,Q490999,geoId/17057,US,United States of America,IL,Illinois,17057,Fulton County,US,USA,2,,,,,,,35104,18270,16834,3617,4064,4099,4468,4472,4870,4626,2911,1977,1800719,40.48,-90.21,2286,77.754545,,,,,4.75,7.12,,11.27,,,16.91,8.6,5.04,7.12,5.93,,,4.75,5.34,9.2,22.84,,7.71,7.12,5.34,35.3,,6.23,,5.04,4.45,5.955556,0.972222,15.038889,0.0254,50.8,0.644444,68.838978
US_IL_17057,2020-02-03,ChIJU2k49As64IcRYTBtqtBmlAM,Q490999,geoId/17057,US,United States of America,IL,Illinois,17057,Fulton County,US,USA,2,,,,,,,35104,18270,16834,3617,4064,4099,4468,4472,4870,4626,2911,1977,1800719,40.48,-90.21,2286,77.754545,,,,,3.94,6.4,9.36,7.39,,8.62,19.21,7.14,6.16,8.37,4.68,5.17,5.66,4.92,,,32.01,8.87,8.13,5.17,6.4,34.48,3.45,6.89,8.13,5.17,,5.011111,-0.016667,12.916667,0.0,50.8,1.477778,78.053087
US_IL_17057,2020-02-04,ChIJU2k49As64IcRYTBtqtBmlAM,Q490999,geoId/17057,US,United States of America,IL,Illinois,17057,Fulton County,US,USA,2,,,,,,,35104,18270,16834,3617,4064,4099,4468,4472,4870,4626,2911,1977,1800719,40.48,-90.21,2286,77.754545,,,,,4.97,8.7,10.44,11.19,5.47,6.22,20.89,8.21,7.96,11.69,3.73,7.71,5.22,4.23,,7.96,31.58,3.73,6.22,6.22,8.95,39.29,4.23,4.72,7.46,4.23,5.22,2.455556,-0.061111,7.644444,0.0,,-1.333333,76.220919
US_IL_17057,2020-02-05,ChIJU2k49As64IcRYTBtqtBmlAM,Q490999,geoId/17057,US,United States of America,IL,Illinois,17057,Fulton County,US,USA,2,,,,,,,35104,18270,16834,3617,4064,4099,4468,4472,4870,4626,2911,1977,1800719,40.48,-90.21,2286,77.754545,,,,,3.42,5.62,7.83,10.03,6.11,5.62,20.79,6.11,5.38,7.83,3.42,6.6,9.05,,3.67,4.89,30.82,5.38,5.38,5.62,7.09,36.93,3.91,4.4,7.09,5.38,4.4,-1.4,-2.972222,0.316667,0.4445,,-6.933333,66.335141
US_IL_17057,2020-02-06,ChIJU2k49As64IcRYTBtqtBmlAM,Q490999,geoId/17057,US,United States of America,IL,Illinois,17057,Fulton County,US,USA,2,,,,,,,35104,18270,16834,3617,4064,4099,4468,4472,4870,4626,2911,1977,1800719,40.48,-90.21,2286,77.754545,,,,,3.6,6.72,8.89,6.0,5.52,4.08,23.54,10.81,3.84,6.96,,4.32,4.32,6.49,4.32,9.61,27.86,3.6,6.25,4.56,8.65,37.23,5.28,7.69,4.08,7.21,5.04,-2.727778,-4.311111,-0.216667,2.4892,,-5.6,80.741978
US_IL_17057,2020-02-07,ChIJU2k49As64IcRYTBtqtBmlAM,Q490999,geoId/17057,US,United States of America,IL,Illinois,17057,Fulton County,US,USA,2,,,,,,,35104,18270,16834,3617,4064,4099,4468,4472,4870,4626,2911,1977,1800719,40.48,-90.21,2286,77.754545,,,,,6.43,6.18,7.66,7.91,5.19,4.2,21.5,7.42,,9.89,4.94,5.19,6.67,4.45,,6.67,43.01,6.67,8.9,3.96,5.44,37.08,4.94,7.91,,,6.43,-2.927778,-6.922222,1.261111,0.3556,78.74,-7.527778,71.02444
US_IL_17057,2020-02-08,ChIJU2k49As64IcRYTBtqtBmlAM,Q490999,geoId/17057,US,United States of America,IL,Illinois,17057,Fulton County,US,USA,2,,,,,,,35104,18270,16834,3617,4064,4099,4468,4472,4870,4626,2911,1977,1800719,40.48,-90.21,2286,77.754545,,,,,4.7,9.09,10.97,9.4,5.01,5.64,22.57,10.97,6.89,8.78,,5.33,10.03,,5.96,8.46,28.21,8.15,5.96,5.01,,39.8,,6.27,4.7,,4.39,-1.994444,-4.177778,0.433333,0.6985,64.77,-4.25,84.595139
US_IL_17057,2020-02-09,ChIJU2k49As64IcRYTBtqtBmlAM,Q490999,geoId/17057,US,United States of America,IL,Illinois,17057,Fulton County,US,USA,2,,,,,,,35104,18270,16834,3617,4064,4099,4468,4472,4870,4626,2911,1977,1800719,40.48,-90.21,2286,77.754545,,,,,4.52,9.95,8.44,8.74,5.43,4.22,23.82,7.54,,6.33,6.33,5.43,5.73,5.43,5.43,7.54,35.27,5.43,6.63,5.43,5.73,36.78,7.24,7.84,9.65,5.12,4.52,-0.4,-3.794444,3.083333,2.685143,50.8,-2.905556,83.253444
US_IL_17057,2020-02-10,ChIJU2k49As64IcRYTBtqtBmlAM,Q490999,geoId/17057,US,United States of America,IL,Illinois,17057,Fulton County,US,USA,2,,,,,,,35104,18270,16834,3617,4064,4099,4468,4472,4870,4626,2911,1977,1800719,40.48,-90.21,2286,77.754545,,,,,7.14,7.39,12.56,7.39,4.19,4.92,27.82,14.77,4.43,10.59,8.87,7.14,7.39,,4.92,8.87,37.92,5.42,5.17,5.66,,33.73,4.92,5.17,4.92,3.45,5.66,-0.205556,-3.055556,3.35,2.1844,40.64,-2.527778,84.417743
US_IL_17057,2020-02-11,ChIJU2k49As64IcRYTBtqtBmlAM,Q490999,geoId/17057,US,United States of America,IL,Illinois,17057,Fulton County,US,USA,2,,,,,,,35104,18270,16834,3617,4064,4099,4468,4472,4870,4626,2911,1977,1800719,40.48,-90.21,2286,77.754545,,,,,5.32,4.84,8.22,6.05,6.53,8.71,22.25,11.13,5.81,11.85,6.77,6.05,5.32,3.63,5.08,7.98,36.28,4.84,6.29,3.63,4.11,34.11,,4.11,5.81,5.32,5.56,0.088889,-2.055556,4.1,0.0,,-3.366667,77.685525
US_IL_17057,2020-02-12,ChIJU2k49As64IcRYTBtqtBmlAM,Q490999,geoId/17057,US,United States of America,IL,Illinois,17057,Fulton County,US,USA,2,,,,,,,35104,18270,16834,3617,4064,4099,4468,4472,4870,4626,2911,1977,1800719,40.48,-90.21,2286,77.754545,,,,,4.26,6.27,13.29,12.53,4.76,5.51,20.31,9.28,7.27,8.27,6.77,5.77,5.01,,5.51,10.28,34.09,8.52,8.52,6.52,6.02,34.85,4.26,10.78,,3.51,6.27,-1.088889,-3.627778,1.888889,2.370667,,-3.816667,81.801481
US_IL_17057,2020-02-13,ChIJU2k49As64IcRYTBtqtBmlAM,Q490999,geoId/17057,US,United States of America,IL,Illinois,17057,Fulton County,US,USA,2,,,,,,,35104,18270,16834,3617,4064,4099,4468,4472,4870,4626,2911,1977,1800719,40.48,-90.21,2286,77.754545,,,,,5.45,9.18,8.89,6.88,5.73,6.31,22.08,8.31,5.45,10.04,4.59,5.73,8.89,,8.31,8.03,36.7,8.6,8.03,5.45,7.45,41.57,,6.31,4.3,,,-7.788889,-16.122222,0.183333,4.6228,,-9.827778,85.331961
