location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_AL_01019,2020-09-06,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,1,0,450,12,,,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,,,,5.73,8.95,6.09,6.44,5.37,20.41,5.73,37.23,6.8,21.722222,14.791667,29.513889,0.0,15.240741,64.741701
US_AL_01019,2020-09-07,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,2,0,452,12,,,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,,,,6.97,12.84,6.97,11.73,8.43,19.07,5.87,40.34,6.6,19.240741,14.979167,29.263889,0.0,15.240741,65.006589
US_AL_01019,2020-09-08,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,1,0,453,12,,,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,,,,6.98,10.09,10.47,9.7,10.09,26.77,14.74,45.38,12.8,22.530864,16.253086,29.820988,0.0,16.865079,68.844402
US_AL_01019,2020-09-09,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,4,0,457,12,,,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,,,,10.18,12.63,5.97,7.72,9.48,18.6,9.12,35.8,6.67,22.790123,16.358025,29.623457,0.0,17.936508,72.760519
US_AL_01019,2020-09-10,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,8,1,465,13,,,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,,,,8.9,15.58,,12.61,9.64,25.59,9.27,40.06,11.13,24.314815,19.061728,30.41358,0.0,20.81746,79.966492
US_AL_01019,2020-09-11,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,11,1,476,14,,,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,-4,,-18,,5.94,10.29,,9.9,11.09,24.15,,35.24,,25.382716,20.246914,32.148148,0.028222,21.420635,76.884147
US_AL_01019,2020-09-12,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,14,0,490,14,,,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,-4,,1,,6.2,13.56,,10.07,6.2,17.82,9.69,40.3,6.2,25.771605,21.845679,31.617284,0.0,21.992063,78.294506
US_AL_01019,2020-09-13,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,26,0,516,14,,,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,,-8,,7.17,11.15,10.75,9.16,7.96,24.28,7.96,44.19,9.55,25.592593,22.265432,31.191358,1.143,21.15873,75.860112
US_AL_01019,2020-09-14,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,2,0,518,14,,,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,2,-13,,7.88,13.78,9.84,7.88,10.63,13.78,,48.43,8.27,24.746914,20.759259,31.296296,0.036286,20.992063,78.851815
US_AL_01019,2020-09-15,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,3,1,521,15,,,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,4,-16,,,12.61,5.73,14.14,,21.02,10.7,38.21,9.17,23.246914,21.04321,27.604938,0.846667,19.777778,80.526499
US_AL_01019,2020-09-16,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,5,0,526,15,,,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,-2,-17,,7.14,11.91,6.46,12.25,11.57,22.11,7.48,36.06,8.5,19.933333,18.288889,22.494444,1.016,16.326389,79.795501
US_AL_01019,2020-09-17,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,2,1,528,16,,,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,-5,-16,,9.33,8.97,5.38,9.33,12.92,22.25,5.38,38.04,6.82,22.561111,19.538889,28.733333,14.478,19.0625,80.617132
US_AL_01019,2020-09-18,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,20,0,548,16,,,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,0,-6,-17,,,10.69,6.11,9.16,12.21,22.52,6.87,43.89,7.63,22.083333,17.655556,26.655556,2.0828,17.3125,73.261447
US_AL_01019,2020-09-19,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,7,0,555,16,,,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,10,,0,,,10.73,,6.61,9.5,18.17,,37.16,,19.272222,16.527778,23.538889,0.0254,13.840278,70.091083
US_AL_01019,2020-09-20,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,10,0,565,16,,,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,,-8,,8.34,12.71,,,9.53,19.06,6.75,46.06,5.96,18.361111,13.533333,23.455556,0.0,11.173611,62.719676
US_AL_01019,2020-09-21,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,4,0,569,16,,,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,1,-16,,7.16,15.03,10.38,,9.3,19.68,7.51,36.13,,16.827778,12.555556,22.777778,0.0,8.444444,57.394163
US_AL_01019,2020-09-22,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,6,0,575,16,,,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,-1,-16,,,12.49,8.74,9.99,8.32,31.63,7.91,41.2,9.57,15.322222,9.705556,22.244444,0.0,8.701389,64.773322
US_AL_01019,2020-09-23,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,8,-1,583,15,,,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,0,-17,4,,14.81,7.4,11.52,8.23,30.44,6.58,39.9,,17.516667,11.322222,24.016667,0.0,12.270833,69.774878
US_AL_01019,2020-09-24,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,8,0,591,15,,,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,-8,-17,7,7.47,14.95,13.77,,10.23,13.77,9.44,42.49,9.44,16.538889,13.394444,20.638889,2.213429,15.041667,89.332749
US_AL_01019,2020-09-25,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,12,-2,603,13,,,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,0,-7,-14,5,6.83,,,7.63,14.06,20.49,8.04,41.79,6.03,19.722222,17.427778,22.772222,23.948571,18.347222,90.288038
US_AL_01019,2020-09-26,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,5,0,608,13,,,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,-4,,-2,,,,7.7,,6.89,15.8,7.7,40.91,,20.655556,18.588889,24.633333,0.2794,17.965278,83.407283
US_AL_01019,2020-09-27,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,4,0,612,13,,,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,,-7,,,11.72,,,,18.59,7.28,40.42,,21.405556,16.977778,28.222222,0.0,17.958333,79.309727
US_AL_01019,2020-09-28,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,2,0,614,13,,,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,-12,-14,7,,9.5,6.33,9.9,6.73,28.5,6.33,37.21,6.33,22.722222,17.594444,28.177778,0.084667,19.041667,78.569619
US_AL_01019,2020-09-29,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,3,0,617,13,,,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,-7,-15,5,8.69,9.09,,10.67,9.48,24.1,7.11,36.74,,15.688889,13.666667,20.905556,9.470571,12.881944,82.156696
US_AL_01019,2020-09-30,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,3,0,620,13,,,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,0,-16,1,7.7,14.19,6.08,11.35,14.59,22.7,,36.48,,14.388889,7.481481,23.228395,0.620889,9.142857,69.316299
US_AL_01019,2020-10-01,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,4,0,624,13,,,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,13,-13,-1,5.98,7.18,,,7.58,23.53,6.78,43.47,8.77,16.148148,9.537037,24.333333,0.0,10.507937,67.706474
US_AL_01019,2020-10-02,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,7,0,631,13,,,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,25,3,-15,1,,7.4,6.62,8.96,11.68,17.91,6.23,36.21,,13.419753,6.358025,20.259259,0.0,5.52381,57.149016
US_AL_01019,2020-10-03,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,8,0,639,13,,,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,,-3,,,10.94,,11.35,6.89,23.51,6.89,36.88,,12.283951,4.962963,21.703704,0.0,6.428571,65.739165
US_AL_01019,2020-10-04,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,0,0,639,13,,,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,,-7,,7.69,7.69,,7.29,9.72,21.46,8.1,37.25,6.48,14.45679,7.851852,22.783951,0.0,9.087302,69.402382
US_AL_01019,2020-10-05,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,3,0,642,13,,,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,2,-16,1,,6.29,9.82,9.04,9.43,22.79,,41.65,9.04,15.777778,8.82716,24.185185,0.0,11.349206,73.146257
US_AL_01019,2020-10-06,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,2,0,644,13,,,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,-2,-17,2,,,6.45,11.29,16.93,22.97,,42.32,,17.527778,11.066667,25.933333,0.0,12.347222,70.016411
US_AL_01019,2020-10-07,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,7,0,651,13,,,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,4,-15,2,6.68,11.39,,11.79,9.04,20.04,,45.18,6.29,17.794444,10.383333,27.133333,0.0,13.409722,73.538037
US_AL_01019,2020-10-08,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,3,0,654,13,,,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,7,-15,3,,,,7.75,8.98,31.02,14.69,37.14,8.57,17.883333,10.327778,28.116667,0.0,13.673611,74.807699
US_AL_01019,2020-10-09,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,8,0,662,13,,,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,-6,-6,-13,6,,8.79,6.11,9.93,10.7,22.54,6.88,37.44,9.55,19.75,16.222222,23.511111,0.0,17.270833,84.886826
US_AL_01019,2020-10-10,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,4,0,666,13,,,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,-18,,-8,,5.52,5.15,,8.46,5.52,19.5,5.52,35.69,6.25,19.544444,16.788889,22.605556,7.62,18.361111,91.95268
US_AL_01019,2020-10-11,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,4,0,670,13,,,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,,0,,,6.5,8.79,8.41,7.65,21.03,10.32,34.03,6.12,21.205556,19.138889,23.827778,17.822333,19.840278,91.066257
US_AL_01019,2020-10-12,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,4,0,674,13,,,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,-6,-19,5,13.52,16.22,7.72,9.65,10.43,27.81,10.43,39.78,7.34,22.055556,19.877778,26.577778,2.483556,19.5,84.412974
US_AL_01019,2020-10-13,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,13,0,687,13,,,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,-6,-16,5,,13.46,,9.11,7.92,24.94,7.13,41.57,12.67,19.877778,14.288889,24.538889,0.0,14.513889,70.083031
US_AL_01019,2020-10-14,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,0,1,687,14,,,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,4,-15,4,9.15,8.36,5.97,,15.52,16.71,7.56,39.39,5.97,15.772222,7.633333,26.3,0.0,10.361111,68.72615
US_AL_01019,2020-10-15,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,9,0,696,14,,,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,4,-16,4,6.8,11.21,12.41,6.0,10.81,25.61,6.8,44.83,,18.9,12.594444,25.638889,0.0,14.694444,76.235289
US_AL_01019,2020-10-16,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,6,0,702,14,,,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,-3,-8,-13,4,,11.47,7.79,7.38,12.29,15.98,,37.29,8.2,15.544444,11.472222,20.544444,0.0,9.305556,65.547413
US_AL_01019,2020-10-17,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,11,0,713,14,,,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,1,,-2,,6.74,9.91,,9.12,13.08,20.22,,33.7,8.72,10.244444,2.705556,19.327778,0.3048,2.472222,57.00071
US_AL_01019,2020-10-18,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,1,0,714,14,,,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,,-6,,7.72,12.99,6.9,8.12,11.78,19.09,,34.52,6.9,14.238889,7.55,22.661111,0.0,8.013889,65.739552
US_AL_01019,2020-10-19,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,1,0,715,14,,,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,1,-12,3,,12.94,9.02,6.28,13.34,23.54,7.45,43.93,7.84,17.805556,11.383333,25.05,0.0,13.0625,73.277578
US_AL_01019,2020-10-20,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,7,0,722,14,,,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,-7,-12,4,6.89,11.75,8.1,8.91,6.48,24.71,6.48,40.91,8.91,18.738889,12.694444,26.133333,0.0,14.138889,74.106426
US_AL_01019,2020-10-21,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,1,0,723,14,,,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,-3,-16,4,6.84,12.07,9.25,8.85,7.24,31.37,9.65,39.41,7.24,19.705556,13.766667,27.038889,0.0,15.916667,78.259157
US_AL_01019,2020-10-22,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,3,0,726,14,,,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,3,-13,3,6.43,14.87,10.04,11.65,6.83,24.91,10.85,42.99,9.64,19.855556,15.261111,25.927778,0.0,16.555556,81.409638
US_AL_01019,2020-10-23,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,5,0,731,14,,,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,1,-9,-13,4,9.91,11.9,,12.29,7.54,24.59,7.54,35.69,7.93,20.951389,16.486111,27.166667,0.0,16.675926,76.358699
US_AL_01019,2020-10-24,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,2,0,733,14,,,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,-9,,-11,,7.11,11.22,,7.48,10.48,20.95,10.85,38.91,9.73,18.811111,16.133333,22.588889,0.042333,17.673611,92.330403
US_AL_01019,2020-10-25,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,5,0,738,14,,,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,,-4,,6.42,7.22,,,10.43,20.46,6.82,43.73,8.02,18.538889,16.277778,22.238889,11.43,17.118056,91.088693
US_AL_01019,2020-10-26,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,7,0,745,14,,,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,-7,-10,5,,11.06,12.25,10.27,10.67,30.42,8.69,38.72,7.51,19.494444,17.155556,23.583333,0.1778,17.479167,87.253074
US_AL_01019,2020-10-27,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,11,0,756,14,,,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,-6,-15,4,,12.94,7.06,5.88,10.59,27.84,13.72,37.65,10.59,19.45,16.972222,23.577778,0.0,17.736111,89.100557
US_AL_01019,2020-10-28,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,5,0,761,14,,,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,-9,-14,8,7.19,10.97,,12.1,13.99,32.15,,38.95,8.32,21.594444,19.533333,24.011111,11.345333,20.402778,91.88158
US_AL_01019,2020-10-29,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,3,0,764,14,,,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,,-26,5,12.96,10.53,10.13,6.89,8.1,22.28,7.7,35.65,8.91,21.916667,13.738889,24.361111,15.790333,18.680556,81.451799
US_AL_01019,2020-10-30,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,5,1,769,15,,,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,3,-9,-12,2,,6.73,,11.35,11.77,23.54,8.41,35.31,,11.322222,8.927778,15.4,11.8618,5.520833,66.573382
US_AL_01019,2020-10-31,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,14,0,783,15,,,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,17,,1,,7.23,12.33,,,8.08,18.29,,37.0,,10.483333,4.211111,19.027778,0.0,5.055556,67.83865
US_AL_01019,2020-11-01,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,4,0,787,15,,,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,,-2,,6.91,13.82,17.89,8.54,7.32,17.89,6.5,32.92,,14.888889,11.0,20.35,0.0,8.756944,65.80464
US_AL_01019,2020-11-02,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,4,0,791,15,,,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,-8,-12,5,6.24,11.71,8.98,5.85,12.49,21.46,6.24,35.91,,8.188889,1.127778,15.794444,0.0,-5.118056,37.832818
US_AL_01019,2020-11-03,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,17,0,808,15,,,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,1,-13,1,,7.99,6.17,8.35,9.07,14.88,6.17,35.57,6.17,6.677778,-0.516667,18.527778,0.0,-0.597222,58.954099
US_AL_01019,2020-11-04,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,15,0,823,15,,,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,-9,-13,4,,10.73,6.08,8.58,9.65,20.38,8.58,31.82,7.51,9.816667,1.777778,20.755556,0.0,3.291667,62.8357
