location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_burn,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_dermatitis,search_trends_diabetes,search_trends_diarrhea,search_trends_epilepsy,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_flatulence,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_myocardial_infarction,search_trends_obesity,search_trends_pain,search_trends_scar,search_trends_skin_condition,search_trends_skin_rash,search_trends_sleep_disorder,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_VA_51047,2021-07-07,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,1,0,4736,67,1,5373,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,1,6,-26,6,2.36,3.93,6.55,5.37,12.04,7.07,6.68,1.83,3.67,4.84,3.67,3.27,,,5.76,3.27,4.19,5.37,3.54,,7.07,4.19,,2.36,4.45,3.4,2.1,5.11,4.45,2.75,3.54,7.72,26.45,4.32,2.1,10.6,2.1,3.67,4.06,,4.97,37.97,1.83,4.19,10.47,2.1,2.88,6.55,3.54,5.11,3.27,3.8,3.4,2.1,27.75,20.983333,34.044444,0.0,20.816667,66.212442
US_VA_51047,2021-07-08,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,0,0,4736,67,7,5380,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,-3,-1,-27,7,2.22,4.44,8.35,3.52,13.96,7.18,6.66,,4.17,5.35,6.0,4.57,2.48,3.52,8.61,,4.31,3.13,3.26,,8.09,4.83,2.09,,5.74,3.65,,4.04,5.74,4.44,2.61,8.22,27.4,6.13,4.44,10.83,4.04,3.39,6.39,,4.57,39.67,2.48,6.39,10.31,3.91,,5.87,2.22,4.17,3.52,2.35,2.87,2.09,25.416667,21.616667,31.066667,2.032,21.05,77.07531
US_VA_51047,2021-07-09,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,4,0,4740,67,10,5390,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,-6,-2,-27,6,,4.95,8.43,3.34,12.97,8.56,5.48,2.01,2.81,5.48,3.34,2.67,,,6.55,4.15,3.61,4.41,4.55,2.01,8.29,3.75,3.34,2.54,3.75,2.67,2.01,5.62,2.81,4.28,3.75,7.76,23.41,5.22,2.01,10.83,3.08,4.41,5.35,2.67,5.88,33.17,,3.21,12.17,2.41,1.87,6.15,4.68,4.41,3.21,1.87,2.94,1.87,24.822222,19.083333,32.666667,5.17525,20.127778,75.307412
US_VA_51047,2021-07-10,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,1,0,4741,67,7,5397,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,-4,4,-8,-2,2.31,3.89,7.64,5.05,13.26,6.63,3.32,2.45,3.32,6.49,4.9,3.46,3.03,,7.5,,4.18,5.33,2.6,2.88,5.05,3.75,2.74,,6.34,2.31,,3.75,4.04,5.05,3.32,5.05,17.59,3.75,2.31,11.68,2.74,3.46,4.61,2.16,5.19,33.74,,3.89,12.26,,3.6,5.91,2.45,3.46,,3.89,3.17,2.74,24.7,18.827778,30.788889,4.3942,17.077778,62.749491
US_VA_51047,2021-07-11,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,2,0,4743,67,25,5422,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,1,2,-20,0,2.66,6.15,6.57,4.2,12.58,8.39,5.73,,,4.89,3.08,,2.24,,6.71,5.03,4.61,4.75,3.36,2.94,8.11,5.59,,,6.15,2.66,3.77,3.77,3.36,4.47,2.52,5.73,18.6,6.15,2.24,10.77,1.96,2.1,4.33,2.1,6.43,37.75,5.03,6.43,10.77,,2.66,7.41,3.36,3.22,2.8,3.22,4.2,,25.744444,19.6,32.75,0.056444,20.161111,71.393689
US_VA_51047,2021-07-12,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,0,0,4743,67,14,5436,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,-2,4,-27,6,2.06,5.27,5.79,2.96,11.19,9.39,6.17,,3.09,5.15,3.86,3.35,2.44,2.06,8.62,3.35,5.66,2.96,3.99,2.83,8.36,5.4,2.7,2.19,4.76,2.83,3.35,4.12,3.35,5.15,3.35,7.46,19.94,4.76,2.83,12.99,2.7,3.99,4.12,1.8,6.3,38.21,2.19,3.22,11.06,2.19,2.44,6.95,4.5,4.12,2.57,1.8,3.86,2.06,27.883333,22.244444,33.911111,0.5715,22.194444,71.346494
US_VA_51047,2021-07-13,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,4,0,4747,67,5,5441,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,1,6,-24,5,2.49,6.29,6.03,3.01,15.72,8.78,8.12,2.62,4.19,5.37,1.97,,2.36,3.4,9.3,2.75,6.42,,3.8,1.83,9.56,5.37,2.1,1.97,5.24,3.27,,2.23,3.01,3.93,,7.2,25.15,5.37,2.62,12.44,3.67,3.8,5.63,2.88,5.24,38.51,3.4,4.71,10.87,3.54,1.83,8.25,4.32,4.85,2.36,2.49,3.4,2.1,28.655556,23.011111,34.494444,0.0,21.072222,63.759636
US_VA_51047,2021-07-14,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,0,0,4747,67,10,5451,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,3,4,-24,4,2.27,4.01,8.95,3.87,10.69,6.81,4.94,,4.28,4.54,3.74,2.0,,,7.48,4.01,4.68,3.87,3.87,,7.48,4.14,,,5.08,3.34,2.27,3.34,3.47,3.47,3.34,5.48,19.37,5.34,2.81,11.49,3.74,4.14,4.81,,6.55,36.61,3.07,2.54,7.75,,1.87,5.08,3.74,3.74,2.27,3.07,3.61,2.0,27.027778,21.466667,33.905556,5.9055,20.211111,66.469085
US_VA_51047,2021-07-15,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,3,0,4750,67,7,5458,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,7,7,-25,3,,4.93,6.52,2.26,10.92,7.06,4.39,2.0,3.46,5.46,3.86,,2.0,3.33,5.72,3.19,4.66,3.86,5.46,3.73,8.79,4.39,1.86,3.06,3.86,2.0,2.53,4.39,3.99,3.19,3.06,7.99,23.96,4.39,3.99,9.72,4.26,6.39,3.86,2.13,5.72,33.28,,4.39,6.26,2.26,3.33,8.39,4.13,4.26,2.66,3.99,2.93,,25.333333,19.622222,33.094444,0.79375,20.622222,75.288878
US_VA_51047,2021-07-16,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,-2,0,4748,67,4,5462,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,-4,4,-25,3,,4.31,7.68,2.97,12.81,6.34,5.26,2.43,4.58,4.58,3.5,,3.1,3.1,7.01,2.56,3.1,3.5,2.97,2.56,9.97,5.39,2.83,,4.04,3.77,2.97,2.97,2.56,,2.02,5.53,20.76,5.8,,12.0,3.1,2.43,3.37,2.02,5.66,36.26,2.43,4.04,10.92,2.29,2.02,6.61,3.64,4.72,2.43,,3.64,,27.044444,20.1,34.133333,0.03175,20.288889,66.725133
US_VA_51047,2021-07-17,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,0,0,4748,67,36,5498,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,-5,6,-10,-1,,5.13,6.83,4.27,13.95,5.55,4.41,,6.12,4.13,2.42,2.14,2.42,,5.41,4.7,2.14,4.13,4.13,2.99,6.98,4.7,2.14,2.14,2.85,2.71,,4.7,4.41,4.41,3.13,6.26,18.22,4.7,3.13,12.24,3.84,2.99,4.56,,4.56,35.02,,5.13,9.25,1.99,,5.7,3.13,3.56,2.85,2.14,3.56,2.56,27.311111,21.45,34.055556,1.016,21.683333,71.621092
US_VA_51047,2021-07-18,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,0,0,4748,67,23,5521,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,2,2,-18,-1,3.94,4.64,6.19,3.09,14.62,5.34,5.91,,2.67,5.2,3.66,2.25,3.66,2.25,8.58,3.52,2.67,2.95,3.38,2.67,5.48,7.17,,,4.08,3.38,1.97,3.52,2.53,3.66,2.11,2.53,21.8,5.48,2.81,12.09,1.97,3.38,3.94,,4.5,32.76,,4.5,10.69,2.53,3.8,6.47,3.09,3.23,2.25,2.53,3.23,3.8,24.927778,20.572222,31.483333,1.5748,18.672222,68.474578
US_VA_51047,2021-07-19,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,5,0,4753,67,2,5523,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,-1,2,-25,5,3.27,5.62,7.72,3.27,15.83,6.02,6.02,,3.4,6.67,2.75,2.75,2.88,3.79,7.46,3.66,2.48,2.88,3.79,2.09,7.33,6.28,3.01,2.48,5.36,4.32,2.22,3.53,4.45,3.4,2.88,5.62,21.71,4.32,3.92,10.99,3.66,4.84,4.05,2.35,4.58,36.62,2.48,4.32,8.89,1.83,3.92,6.02,3.92,3.66,3.53,3.27,3.66,,24.155556,18.777778,30.772222,0.0,17.444444,66.372229
US_VA_51047,2021-07-20,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,5,0,4758,67,0,5523,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,4,8,-27,4,2.48,4.32,7.98,3.66,15.04,8.63,6.41,,4.58,5.23,1.96,3.92,,2.62,8.24,2.35,5.36,3.79,3.4,2.35,7.85,4.18,,2.75,5.75,2.62,,3.27,4.84,4.71,2.48,8.37,20.66,6.02,3.79,9.55,3.4,2.62,4.84,2.22,4.58,37.54,2.88,6.02,10.46,2.48,2.48,5.89,2.62,3.92,,3.4,4.05,2.88,24.888889,17.7,32.327778,0.0,17.877778,65.3182
US_VA_51047,2021-07-21,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,4,0,4762,67,17,5540,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,0,5,-26,5,,5.37,8.05,3.62,11.81,6.17,5.5,2.01,1.88,4.16,2.68,3.76,2.15,2.55,6.31,4.56,3.76,2.01,4.16,3.09,9.26,6.04,2.42,3.89,6.04,3.62,,3.76,4.43,3.62,,6.84,19.46,5.91,3.49,9.8,,3.89,5.23,2.82,5.37,37.85,2.82,5.5,8.59,3.09,3.22,7.52,3.76,4.03,2.68,3.22,3.76,3.35,25.944444,18.611111,32.8,1.23825,18.966667,65.701748
US_VA_51047,2021-07-22,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,0,0,4762,67,5,5545,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,3,2,-24,4,,5.35,7.89,2.27,14.58,7.49,5.48,3.34,3.34,6.15,3.34,3.08,,2.01,8.16,1.87,4.95,3.21,6.29,2.67,8.96,4.41,2.54,2.27,5.08,3.34,2.54,4.82,4.68,4.82,3.34,6.29,20.6,6.69,4.82,8.83,3.21,5.08,4.95,2.81,3.75,39.59,4.15,4.55,7.49,,3.21,4.55,3.61,4.15,3.08,2.81,2.67,,23.744444,17.066667,30.316667,0.2032,14.455556,56.323042
US_VA_51047,2021-07-23,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,1,0,4763,67,9,5554,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,-7,-6,-25,4,3.14,7.09,7.23,2.46,11.73,8.05,5.32,,3.96,4.64,4.09,3.82,,5.05,8.05,3.82,4.91,3.41,3.96,,9.55,4.64,2.87,,2.87,3.41,2.32,5.32,2.87,2.46,4.23,7.91,21.7,5.32,,10.23,2.05,4.09,4.5,,3.82,35.2,2.87,3.27,7.09,2.73,3.68,4.5,3.82,5.05,,,3.41,,22.45,16.383333,29.994444,0.0,13.744444,58.057909
US_VA_51047,2021-07-24,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,0,0,4763,67,8,5562,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,-4,2,-9,-2,3.13,4.98,7.26,3.98,14.23,4.7,5.26,,3.27,6.12,2.7,,3.84,3.7,6.97,3.98,4.55,3.56,2.13,,6.54,4.84,,2.85,3.56,,,2.28,4.27,3.7,4.41,5.41,20.06,6.12,2.85,11.67,2.7,2.7,4.7,,4.84,34.43,2.99,3.84,8.54,3.56,2.28,4.41,4.13,5.12,,3.27,2.28,,23.483333,17.577778,30.572222,0.290286,17.961111,71.357882
US_VA_51047,2021-07-25,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,0,0,4763,67,13,5575,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,-1,-4,-16,0,1.93,2.75,6.88,,10.31,6.88,3.58,,4.4,5.36,4.26,4.13,,3.99,8.11,3.58,4.13,2.75,3.3,2.48,8.94,4.95,2.75,2.75,5.5,2.89,,3.16,4.13,4.81,3.02,6.19,20.9,3.71,1.93,9.21,4.13,2.2,2.2,3.02,2.89,33.83,3.71,4.81,8.11,2.61,,4.54,3.99,5.78,3.85,3.3,2.06,,25.927778,20.366667,32.233333,1.052286,20.672222,73.178574
US_VA_51047,2021-07-26,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,8,0,4771,67,7,5582,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,2,-3,-26,6,3.19,4.21,5.11,3.96,13.91,7.02,4.59,2.94,3.45,5.62,4.08,4.08,2.42,3.32,8.17,3.57,4.21,,3.19,2.81,6.64,3.57,,,4.08,2.42,2.68,4.47,5.36,4.34,3.45,5.87,22.34,5.74,4.47,10.08,3.83,3.96,4.98,2.68,4.47,35.99,1.92,3.57,9.19,1.79,2.55,7.28,4.08,5.11,3.32,2.17,3.45,1.92,26.966667,20.672222,33.288889,0.689429,21.15,70.84855
US_VA_51047,2021-07-27,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,2,1,4773,68,2,5584,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,2,1,-25,4,,4.93,7.01,2.6,13.63,8.05,4.54,2.73,4.15,5.84,4.41,2.21,2.47,2.47,9.47,2.47,4.54,3.76,3.76,1.95,8.57,5.06,1.82,1.95,4.28,4.02,1.95,3.5,4.54,4.15,,8.96,22.59,7.14,4.02,11.55,3.25,4.28,4.15,2.6,5.71,38.16,2.6,3.38,10.64,1.82,2.21,7.14,4.28,5.58,3.38,2.98,3.12,,26.038889,20.277778,33.833333,10.442222,20.266667,70.730008
US_VA_51047,2021-07-28,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,8,0,4781,68,2,5586,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,-1,3,-26,5,3.16,4.08,10.13,2.89,14.08,6.58,5.26,,3.03,6.45,3.95,3.55,,3.29,8.81,3.68,5.26,3.95,4.74,3.29,9.08,4.21,,1.84,6.32,3.16,2.5,4.21,4.08,4.6,2.37,7.37,21.44,7.1,2.1,13.29,2.89,3.81,3.95,3.03,6.32,38.15,2.63,3.68,9.34,3.16,,5.92,4.34,4.74,3.29,,3.42,2.37,26.711111,20.055556,33.805556,0.0,18.811111,62.148727
US_VA_51047,2021-07-29,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,3,0,4784,68,5,5591,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,3,8,-25,6,1.95,5.46,7.67,2.34,12.74,7.93,4.29,2.08,2.73,3.9,2.21,,2.08,2.21,7.28,3.25,3.9,3.51,3.9,2.73,10.53,4.55,2.86,2.6,2.21,2.86,,4.94,4.94,2.99,3.38,6.11,21.59,5.46,3.51,10.79,4.03,2.99,3.51,,4.94,37.32,2.6,4.42,8.58,2.21,,6.89,4.16,4.94,2.08,4.42,2.47,,25.516667,19.911111,32.45,4.064,20.616667,74.525445
US_VA_51047,2021-07-30,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,8,1,4792,69,38,5629,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,-3,-4,-27,5,2.41,4.29,6.29,2.41,12.45,8.7,5.49,,2.01,4.02,2.68,4.29,,3.35,9.37,4.55,4.55,2.95,4.02,2.41,7.63,5.09,5.09,2.41,4.69,2.68,1.88,3.75,2.41,2.68,2.54,7.37,20.89,5.62,2.68,8.7,,3.48,2.68,,2.68,38.43,2.41,3.88,8.44,2.01,2.54,6.43,5.36,4.55,,2.81,,2.68,27.194444,20.966667,32.65,6.321778,19.744444,64.053907
US_VA_51047,2021-07-31,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,0,0,4792,69,6,5635,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,-4,5,-13,-2,2.3,4.46,5.47,5.04,15.82,6.91,5.61,2.01,2.73,6.33,3.74,,,2.3,9.06,4.46,3.17,2.88,3.02,2.44,7.48,5.32,,,2.73,2.01,,4.89,4.03,2.3,2.16,5.18,20.71,7.48,2.3,9.21,2.44,3.45,3.02,2.01,5.18,32.51,2.01,3.88,10.07,,2.44,9.49,3.02,2.44,3.6,2.16,2.73,2.73,22.911111,18.144444,30.383333,0.0,14.772222,60.227391
US_VA_51047,2021-08-01,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,0,0,4792,69,27,5662,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,0,1,-21,0,2.72,5.16,7.06,4.08,11.14,8.01,6.66,1.9,3.26,3.94,,2.31,,3.26,8.01,3.67,4.08,3.67,4.48,,8.29,5.16,,3.53,6.11,3.26,,3.26,3.94,4.48,2.17,7.06,20.65,6.52,,11.41,,3.12,5.43,3.4,5.84,36.67,3.8,3.8,9.78,2.72,2.44,7.47,3.26,,2.44,3.53,3.94,2.04,23.505556,19.572222,28.388889,3.96875,19.505556,78.590315
US_VA_51047,2021-08-02,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,19,0,4811,69,13,5675,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,2,7,-24,5,3.32,5.11,7.27,4.59,13.14,8.93,4.98,2.94,3.96,5.49,4.21,2.17,2.55,,8.68,2.55,6.12,3.96,3.96,2.17,8.8,4.34,3.57,2.68,4.59,3.7,2.04,5.23,3.19,4.85,3.19,6.64,20.42,5.11,4.08,11.1,4.34,5.11,3.57,2.04,2.17,39.81,2.17,4.21,9.06,2.55,2.42,7.02,5.36,4.98,1.79,3.32,1.79,,22.566667,15.388889,27.977778,0.028222,14.816667,61.814844
US_VA_51047,2021-08-03,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,4,0,4815,69,3,5678,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,6,6,-25,5,2.1,3.81,8.53,2.23,12.07,8.14,4.99,1.84,4.07,6.04,4.2,3.02,1.84,,8.93,2.1,4.72,3.02,4.86,1.97,5.38,3.81,3.81,,5.78,2.49,3.28,2.23,2.89,4.86,2.36,8.79,25.99,4.72,3.41,9.71,2.36,2.89,5.38,1.84,4.07,39.38,2.23,3.28,7.48,2.89,2.23,6.17,3.28,5.78,4.46,3.81,3.54,2.62,21.016667,16.027778,27.494444,0.0,15.416667,70.645662
US_VA_51047,2021-08-04,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,12,0,4827,69,12,5690,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,5,7,-24,5,2.11,3.95,7.64,3.69,13.18,6.85,5.8,,2.77,5.93,3.95,2.24,2.77,,10.15,3.56,4.61,3.56,5.8,,7.38,5.01,2.24,,4.22,5.01,,4.35,3.56,7.38,3.56,8.7,24.78,7.78,3.43,11.2,2.9,4.09,5.27,2.37,5.14,39.55,3.03,3.43,8.96,1.84,2.77,8.04,5.01,3.56,1.84,2.37,3.29,2.64,21.405556,15.861111,28.0,0.0,14.894444,66.648495
US_VA_51047,2021-08-05,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,4,0,4831,69,21,5711,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,1,6,-26,4,2.59,5.32,5.58,2.33,12.97,7.39,4.8,1.82,3.76,3.63,5.19,3.63,2.46,2.59,9.73,3.11,4.8,3.5,3.24,3.11,7.13,4.41,1.95,,4.41,2.98,,5.32,3.11,3.89,3.89,5.58,20.88,5.58,2.85,11.8,2.21,5.58,4.15,,3.89,38.52,2.72,3.63,9.34,2.21,1.82,8.04,4.28,3.5,2.59,2.08,3.63,2.46,21.677778,13.75,30.488889,0.0,14.455556,63.720732
US_VA_51047,2021-08-06,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,12,0,4843,69,13,5724,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,-3,-1,-25,5,4.13,4.79,7.72,2.4,12.65,6.79,4.39,3.06,3.6,5.06,4.13,2.13,2.93,2.93,9.45,2.26,5.86,3.46,3.73,1.86,7.59,5.33,1.86,,3.6,4.26,2.4,3.33,5.19,3.19,,6.92,23.43,4.93,3.99,9.45,2.0,2.4,3.86,,5.19,35.15,,3.6,8.39,2.53,3.06,6.66,3.99,4.79,2.93,3.46,,2.26,24.2,15.272222,32.183333,0.0,16.694444,63.088015
US_VA_51047,2021-08-07,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,0,0,4843,69,13,5737,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,-3,7,-7,0,1.95,7.1,7.38,3.9,13.64,4.31,2.78,,4.87,5.29,4.31,3.76,,2.37,8.07,5.29,4.73,4.45,4.17,,7.93,4.31,2.09,2.78,4.87,3.06,2.64,3.9,3.06,4.73,3.06,7.65,17.67,4.73,2.78,11.97,4.59,4.04,4.59,3.06,4.45,35.62,,2.37,10.71,2.37,1.95,6.26,3.76,4.73,2.5,2.5,,2.64,21.272222,17.127778,29.061111,5.531556,17.994444,81.906941
US_VA_51047,2021-08-08,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,0,0,4843,69,21,5758,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,2,4,-19,-1,,3.83,7.39,4.25,13.56,7.67,3.83,,3.97,5.07,3.83,2.05,2.19,3.29,7.94,2.88,4.25,2.6,2.88,2.74,7.12,4.25,2.46,2.6,5.48,3.15,1.92,3.97,4.79,4.93,4.11,4.25,21.36,6.44,2.74,12.32,3.42,3.01,5.75,2.6,5.75,33.69,2.74,4.11,8.9,3.29,,3.7,2.6,5.2,2.05,2.6,3.01,2.46,22.272222,15.355556,31.461111,1.721556,17.544444,74.887863
