location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13085,2021-07-13,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,1,0,3154,49,0,1751,0,0,0,0,0,-1,0,0,0,0,35,49,210,548,426,389,440,355,217,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,21,17,0,0,0,0,0,0,0,0,0,0,1,0,4,15,17,24,38,74,52,29,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,21,15,,-23,6,5.78,10.36,15.66,7.23,7.95,8.43,9.16,8.91,3.61,9.16,4.34,5.54,5.54,,6.26,7.95,22.17,9.64,11.56,4.58,6.99,41.44,4.1,7.95,7.95,4.34,6.99,22.95,19.661111,29.066667,3.882571,19.761111,82.354924
US_GA_13085,2021-07-14,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,0,0,3154,49,5,1756,0,0,0,0,0,0,0,0,0,0,35,49,210,548,426,389,440,355,217,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,21,17,0,0,0,0,0,0,0,0,0,0,1,0,4,15,17,24,38,74,52,29,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,26,22,,-23,5,5.55,12.56,15.7,6.28,5.07,7.49,5.55,,5.55,7.49,3.86,4.83,,5.07,6.28,8.94,22.22,5.55,10.38,6.52,6.04,45.88,6.76,10.14,6.28,,4.83,24.511111,20.044444,30.372222,1.233714,20.822222,80.13115
US_GA_13085,2021-07-15,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,2,0,3156,49,0,1756,0,0,1,1,0,0,1,0,0,0,35,49,211,549,426,389,441,355,217,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,21,17,0,0,0,0,0,0,0,0,0,0,1,0,4,15,17,24,38,74,52,29,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,23,16,,-21,6,4.62,8.51,17.74,12.64,7.05,7.78,8.51,3.89,4.13,10.21,5.83,3.89,3.4,6.81,3.65,8.51,27.95,7.05,11.18,4.38,5.59,48.12,,13.61,7.29,,8.26,25.588889,20.172222,31.366667,0.22225,20.761111,74.86633
US_GA_13085,2021-07-16,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,0,0,3156,49,0,1756,0,0,0,0,0,0,0,0,0,0,35,49,211,549,426,389,441,355,217,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,21,17,0,0,0,0,0,0,0,0,0,0,1,0,4,15,17,24,38,74,52,29,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,8,14,,-20,3,5.95,9.42,11.4,7.44,,6.2,6.45,7.93,3.97,10.66,6.2,4.46,4.46,4.46,6.69,8.68,22.31,6.2,13.88,4.96,3.97,40.41,,8.68,3.72,6.2,4.21,26.111111,20.477778,31.777778,0.108857,21.055556,73.877768
US_GA_13085,2021-07-17,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,0,0,3156,49,0,1756,0,0,0,0,0,0,0,0,0,0,35,49,211,549,426,389,441,355,217,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,21,17,0,0,0,0,0,0,0,0,0,0,1,0,4,15,17,24,38,74,52,29,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,11,12,,-3,,3.52,9.81,15.6,7.3,8.05,6.79,5.79,3.77,,9.81,4.78,5.79,,4.03,4.53,8.3,21.13,5.28,11.32,4.28,,37.74,,11.57,4.53,4.78,3.52,24.888889,20.411111,31.061111,1.4605,20.6,77.219525
US_GA_13085,2021-07-18,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,0,0,3156,49,0,1756,0,0,0,0,0,0,0,0,0,0,35,49,211,549,426,389,441,355,217,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,21,17,0,0,0,0,0,0,0,0,0,0,1,0,4,15,17,24,38,74,52,29,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,10,12,12,-6,,6.69,7.43,17.34,5.95,6.94,6.44,5.7,,5.2,6.94,7.68,4.21,,4.96,,8.18,22.05,5.7,8.92,5.2,,43.61,,9.42,7.68,,3.47,23.772222,20.661111,29.688889,2.249714,20.872222,83.973464
US_GA_13085,2021-07-19,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,4,0,3160,49,54,1810,0,0,0,0,1,0,0,0,0,0,35,49,211,549,427,389,441,355,217,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,21,17,0,0,0,0,0,0,0,0,0,0,1,0,4,15,17,24,38,74,52,29,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,15,15,,-22,7,4.33,7.22,15.88,9.14,7.22,9.62,12.27,4.57,4.09,8.9,6.01,,4.81,4.33,,10.34,25.98,7.46,10.1,4.81,6.01,38.72,4.09,8.42,5.77,5.29,5.29,23.105556,21.066667,27.238889,12.083143,21.288889,89.591534
US_GA_13085,2021-07-20,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,1,0,3161,49,0,1810,0,0,0,0,0,0,0,1,0,0,35,49,211,549,427,389,441,356,217,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,21,17,0,0,0,0,0,0,0,0,0,0,1,0,4,15,17,24,38,74,52,29,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,20,13,,-22,8,,9.45,7.56,9.22,8.27,4.96,7.56,,4.96,9.69,4.25,4.49,,7.33,,7.56,24.34,7.56,7.56,,7.09,47.03,3.54,8.04,8.27,5.67,6.62,22.566667,20.8,26.372222,16.002,21.2,92.087578
US_GA_13085,2021-07-21,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,2,0,3163,49,16,1826,0,0,0,0,0,1,1,0,0,0,35,49,211,549,427,390,442,356,217,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,21,17,0,0,0,0,0,0,0,0,0,0,1,0,4,15,17,24,38,74,52,29,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,21,22,,-23,6,5.61,8.53,14.38,5.85,7.8,7.56,7.07,5.12,4.63,10.24,7.56,5.61,4.14,4.14,6.09,11.46,21.45,4.39,9.51,,,48.27,3.9,10.0,7.8,5.85,4.88,24.111111,20.605556,30.455556,6.676571,21.144444,83.610794
US_GA_13085,2021-07-22,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,3,0,3166,49,0,1826,0,0,0,1,1,0,0,1,0,0,35,49,211,550,428,390,442,357,217,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,21,17,0,0,0,0,0,0,0,0,0,0,1,0,4,15,17,24,38,74,52,29,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,20,19,,-21,5,4.14,4.87,16.06,10.22,5.84,,4.87,3.41,7.79,8.03,5.35,7.3,4.14,4.14,5.35,8.76,22.14,4.14,10.7,,5.11,48.17,5.35,7.54,9.97,,6.57,25.358025,20.62963,31.407407,5.23875,21.222222,78.037216
US_GA_13085,2021-07-23,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,1,0,3167,49,0,1826,0,0,0,1,1,0,1,-1,0,0,35,49,211,551,429,390,443,356,217,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,21,17,0,0,0,0,0,0,0,-1,0,0,1,0,4,15,17,24,38,73,52,29,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,9,16,,-19,3,4.14,7.8,12.92,8.29,3.9,4.39,9.02,3.9,4.63,9.99,3.41,5.12,3.41,4.14,3.41,9.02,24.62,5.36,8.29,3.66,5.61,40.96,3.66,9.26,7.07,4.88,5.61,25.844444,21.427778,31.466667,0.0,21.327778,76.296309
US_GA_13085,2021-07-24,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,0,0,3167,49,0,1826,0,0,0,0,0,0,0,0,0,0,35,49,211,551,429,390,443,356,217,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,21,17,0,0,0,0,0,0,0,0,0,0,1,0,4,15,17,24,38,73,52,29,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,9,9,,-5,,4.33,9.42,12.47,5.35,3.82,6.37,9.16,5.86,4.58,,,4.58,4.33,3.56,,7.13,22.15,8.4,10.69,4.07,4.84,44.05,5.35,7.89,6.62,3.82,,26.011111,21.322222,31.905556,7.309556,21.816667,77.823392
US_GA_13085,2021-07-25,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,0,0,3167,49,0,1826,0,0,0,0,0,0,0,0,0,0,35,49,211,551,429,390,443,356,217,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,21,17,0,0,0,0,0,0,0,0,0,0,1,0,4,15,17,24,38,73,52,29,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,13,18,,-8,,5.45,7.92,18.82,6.44,5.45,7.18,6.44,3.47,,7.92,5.2,5.2,4.95,,5.2,5.94,23.53,5.94,9.41,6.44,3.71,39.13,4.71,9.91,7.68,5.45,4.71,26.088889,21.644444,31.888889,2.95275,22.216667,79.552592
US_GA_13085,2021-07-26,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,8,0,3175,49,0,1826,1,1,0,0,2,1,1,1,1,0,36,50,211,551,431,391,444,357,218,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,21,17,0,0,0,0,0,0,0,0,0,0,1,0,4,15,17,24,38,73,52,29,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,20,17,,-20,5,8.02,7.55,16.04,5.42,5.9,7.55,12.5,6.6,6.13,8.02,6.13,4.25,4.72,5.66,5.42,9.43,26.41,4.48,11.32,4.48,4.48,39.62,7.31,8.49,8.96,3.77,6.6,26.641975,22.320988,32.580247,1.30175,22.604938,78.830337
US_GA_13085,2021-07-27,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,6,0,3181,49,0,1826,1,0,0,5,0,0,1,0,0,0,37,50,211,556,431,391,445,357,218,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,21,17,0,0,0,0,0,0,0,0,0,0,1,0,4,15,17,24,38,73,52,29,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,21,18,,-20,5,5.19,8.49,17.7,6.37,4.96,8.02,9.67,,,6.84,3.77,5.9,4.01,,3.77,9.91,25.48,7.55,9.44,3.77,7.08,39.4,,8.49,8.97,3.3,6.84,26.030864,22.0,33.179012,0.03175,22.006173,78.655646
US_GA_13085,2021-07-28,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,14,0,3195,49,57,1883,0,0,3,0,3,3,1,1,0,0,37,50,214,556,434,394,446,358,218,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,21,17,0,0,0,0,0,0,0,0,0,0,1,0,4,15,17,24,38,73,52,29,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,24,22,,-22,5,3.89,7.53,13.85,8.99,8.99,6.8,7.78,7.05,,9.48,,3.4,,4.86,4.86,11.42,23.81,5.83,9.23,3.89,4.86,41.55,3.64,9.48,9.23,6.32,3.89,26.802469,21.882716,33.580247,0.47625,22.08642,75.582033
US_GA_13085,2021-07-29,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,5,0,3200,49,7,1890,0,0,1,1,0,2,0,0,1,0,37,50,215,557,434,396,446,358,219,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,21,17,1,0,0,0,0,0,0,0,0,0,2,0,4,15,17,24,38,73,52,29,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,23,19,,-19,5,4.64,9.04,15.88,9.29,5.62,5.87,10.26,4.64,5.13,6.11,5.13,5.13,3.91,,5.13,9.04,24.44,6.35,10.75,5.62,4.89,40.57,4.64,9.04,6.6,,3.67,27.790123,21.555556,34.111111,0.0,21.635802,69.434127
US_GA_13085,2021-07-30,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,5,0,3205,49,8,1898,0,0,0,1,2,0,1,0,2,0,37,50,215,558,436,396,447,358,221,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,21,17,0,0,0,0,0,0,0,0,0,0,2,0,4,15,17,24,38,73,52,29,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,9,17,,-22,5,5.64,5.4,13.74,9.32,5.89,,10.79,4.66,,8.1,,,3.92,5.64,4.91,10.79,24.04,4.66,5.64,5.15,3.68,44.15,5.64,7.36,7.85,3.43,6.62,27.055556,22.364198,33.648148,0.03175,22.123457,74.572958
US_GA_13085,2021-07-31,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,0,0,3205,49,0,1898,0,0,0,0,0,0,0,0,0,0,37,50,215,558,436,396,447,358,221,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,21,17,0,0,0,0,0,0,0,0,0,0,2,0,4,15,17,24,38,73,52,29,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,15,23,,-8,,5.53,6.78,12.05,5.53,6.03,3.52,13.56,5.53,,7.53,5.27,,,3.77,4.77,9.54,28.12,5.02,11.05,,5.78,37.67,3.52,9.04,5.02,4.02,4.52,27.006173,22.481481,32.765432,0.0,21.969136,74.15289
US_GA_13085,2021-08-01,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,0,0,3205,49,0,1898,0,0,0,0,0,0,0,0,0,0,37,50,215,558,436,396,447,358,221,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,21,17,0,0,0,0,0,0,0,0,0,0,2,0,4,15,17,24,38,73,52,29,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,19,23,27,-5,,6.15,9.59,16.48,7.87,6.15,5.66,11.31,3.69,3.69,8.12,4.43,4.18,4.18,,4.67,6.64,26.07,5.41,13.77,3.94,,40.09,5.16,10.08,8.36,3.69,6.64,26.351852,22.160494,31.530864,1.451429,21.493827,74.836305
US_GA_13085,2021-08-02,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,9,0,3214,49,0,1898,0,0,0,1,1,4,1,2,0,0,37,50,215,559,437,400,448,360,221,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,21,17,0,0,0,0,0,0,0,0,0,0,2,0,4,15,17,24,38,73,52,29,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,24,22,,-18,4,3.28,7.97,16.17,7.5,5.86,5.86,9.84,5.39,5.62,8.2,5.62,6.09,4.92,4.92,4.22,6.33,23.2,5.16,11.01,4.45,4.69,37.72,5.86,10.07,7.97,,5.86,24.530864,19.253086,30.530864,0.366889,18.598765,69.690941
US_GA_13085,2021-08-03,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,16,0,3230,49,2,1900,1,0,1,3,7,0,1,0,2,0,38,50,216,562,444,400,449,360,223,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,21,17,0,0,0,0,1,0,0,0,0,0,2,0,4,15,18,24,38,73,52,29,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,31,21,,-16,5,5.59,6.75,17.7,7.92,5.82,6.52,9.08,5.59,3.73,10.25,3.73,4.42,3.73,4.66,6.52,7.92,29.58,5.59,12.58,7.45,,38.43,4.42,11.88,7.69,8.85,4.66,23.382716,19.975309,29.203704,0.689429,19.617284,79.613375
US_GA_13085,2021-08-04,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,4,0,3234,49,0,1900,0,0,0,1,0,0,0,0,1,0,38,50,216,563,444,400,449,360,224,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,21,17,0,0,0,0,0,0,0,0,0,0,2,0,4,15,18,24,38,73,52,29,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,33,37,,-20,4,,6.28,18.83,9.17,5.31,7.97,10.38,5.31,5.79,7.97,,5.07,5.55,,3.38,5.79,30.66,5.55,11.11,3.38,4.34,39.83,5.79,9.41,6.04,5.79,4.1,22.907407,19.697531,28.302469,1.0795,18.271605,75.294702
US_GA_13085,2021-08-05,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,8,0,3242,49,44,1944,0,0,0,2,1,0,2,1,2,0,38,50,216,565,445,400,451,361,226,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,21,17,0,0,0,0,0,0,0,0,0,0,2,0,4,15,18,24,38,73,52,29,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,18,25,,-18,6,4.67,6.88,20.14,9.09,8.1,4.91,9.33,3.44,,8.84,5.4,6.88,4.17,3.68,,6.14,27.01,7.37,8.6,,6.63,37.33,6.63,13.02,3.93,,5.16,23.160494,18.253086,29.506173,0.141111,18.067901,73.229029
US_GA_13085,2021-08-06,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,10,0,3252,49,0,1944,0,0,0,2,2,1,1,1,0,0,38,50,216,567,447,401,452,362,226,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,21,17,0,0,0,0,0,1,0,0,0,0,2,0,4,15,18,25,38,73,52,29,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,4,27,,-22,2,4.63,7.31,12.91,9.5,7.8,4.87,9.5,4.87,3.9,5.61,8.77,,5.61,5.61,5.12,7.55,22.91,5.36,9.26,,4.14,36.55,5.36,7.31,5.85,,5.61,23.975309,18.450617,29.876543,0.0,18.32716,70.827963
US_GA_13085,2021-08-07,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,0,0,3252,49,1,1945,0,0,0,0,0,0,0,0,0,0,38,50,216,567,447,401,452,362,226,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,21,17,0,0,0,0,0,0,0,0,0,0,2,0,4,15,18,25,38,73,52,29,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,8,16,,-7,,4.18,6.64,16.97,9.59,6.39,7.62,10.57,5.16,3.44,8.36,4.18,3.93,3.69,3.44,5.16,6.64,23.11,8.85,9.59,3.93,,37.38,,7.87,11.31,4.18,5.16,24.111111,19.469136,30.351852,0.804333,19.617284,76.151071
US_GA_13085,2021-08-08,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,0,0,3252,49,2,1947,0,0,0,0,0,0,0,0,0,0,38,50,216,567,447,401,452,362,226,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,21,17,0,0,0,0,0,0,0,0,0,0,2,0,4,15,18,25,38,73,52,29,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,11,25,,-6,,6.42,10.38,15.56,8.65,5.19,7.91,10.13,3.71,3.95,8.15,4.94,4.45,5.19,,7.66,,26.19,7.41,11.37,4.94,4.69,42.25,6.67,9.39,8.89,,,23.975309,18.716049,31.518519,1.3335,19.611111,76.78225
