location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,search_trends_allergy,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13023,2020-09-06,ChIJKVxd_W9r8YgRxt1vFh91Xow,Q486843,geoId/13023,US,United States of America,GA,Georgia,13023,Bleckley County,US,USA,2,1,0,398,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12764,6110,6654,1395,2040,1831,1396,1445,1760,1368,944,585,1027981,32.44,-83.33,568,75.533333,,,,,13.03,26.83,39.1,26.188889,20.761111,32.611111,0.0,18.266667,61.853734
US_GA_13023,2020-09-07,ChIJKVxd_W9r8YgRxt1vFh91Xow,Q486843,geoId/13023,US,United States of America,GA,Georgia,13023,Bleckley County,US,USA,2,0,0,398,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12764,6110,6654,1395,2040,1831,1396,1445,1760,1368,944,585,1027981,32.44,-83.33,568,75.533333,,,,,11.94,37.3,41.04,24.616667,18.45,31.861111,0.0,18.022222,66.864371
US_GA_13023,2020-09-08,ChIJKVxd_W9r8YgRxt1vFh91Xow,Q486843,geoId/13023,US,United States of America,GA,Georgia,13023,Bleckley County,US,USA,2,0,0,398,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12764,6110,6654,1395,2040,1831,1396,1445,1760,1368,944,585,1027981,32.44,-83.33,568,75.533333,,,,,12.48,20.8,42.79,25.916667,19.961111,31.944444,0.0,19.25,66.891623
US_GA_13023,2020-09-09,ChIJKVxd_W9r8YgRxt1vFh91Xow,Q486843,geoId/13023,US,United States of America,GA,Georgia,13023,Bleckley County,US,USA,2,0,0,398,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12764,6110,6654,1395,2040,1831,1396,1445,1760,1368,944,585,1027981,32.44,-83.33,568,75.533333,,,,,,25.39,33.86,24.127778,19.733333,30.633333,0.0,20.194444,78.789577
US_GA_13023,2020-09-10,ChIJKVxd_W9r8YgRxt1vFh91Xow,Q486843,geoId/13023,US,United States of America,GA,Georgia,13023,Bleckley County,US,USA,2,2,2,400,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12764,6110,6654,1395,2040,1831,1396,1445,1760,1368,944,585,1027981,32.44,-83.33,568,75.533333,,,,,,23.29,36.35,26.377778,22.794444,32.366667,8.255,23.405556,83.835427
US_GA_13023,2020-09-11,ChIJKVxd_W9r8YgRxt1vFh91Xow,Q486843,geoId/13023,US,United States of America,GA,Georgia,13023,Bleckley County,US,USA,2,6,0,406,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12764,6110,6654,1395,2040,1831,1396,1445,1760,1368,944,585,1027981,32.44,-83.33,568,75.533333,,,,-25,,25.17,30.44,26.738889,22.766667,33.466667,3.4925,23.427778,82.255785
US_GA_13023,2020-09-12,ChIJKVxd_W9r8YgRxt1vFh91Xow,Q486843,geoId/13023,US,United States of America,GA,Georgia,13023,Bleckley County,US,USA,2,9,0,415,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12764,6110,6654,1395,2040,1831,1396,1445,1760,1368,944,585,1027981,32.44,-83.33,568,75.533333,,,,,16.14,12.3,41.52,27.255556,23.75,33.477778,0.084667,23.455556,79.876476
US_GA_13023,2020-09-13,ChIJKVxd_W9r8YgRxt1vFh91Xow,Q486843,geoId/13023,US,United States of America,GA,Georgia,13023,Bleckley County,US,USA,2,3,0,418,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12764,6110,6654,1395,2040,1831,1396,1445,1760,1368,944,585,1027981,32.44,-83.33,568,75.533333,,,,,16.16,19.68,42.87,25.772222,22.85,32.122222,10.329333,22.772222,83.647262
US_GA_13023,2020-09-14,ChIJKVxd_W9r8YgRxt1vFh91Xow,Q486843,geoId/13023,US,United States of America,GA,Georgia,13023,Bleckley County,US,USA,2,0,0,418,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12764,6110,6654,1395,2040,1831,1396,1445,1760,1368,944,585,1027981,32.44,-83.33,568,75.533333,,,,-15,10.8,19.9,46.06,26.161111,22.738889,32.244444,0.550333,22.872222,82.210428
US_GA_13023,2020-09-15,ChIJKVxd_W9r8YgRxt1vFh91Xow,Q486843,geoId/13023,US,United States of America,GA,Georgia,13023,Bleckley County,US,USA,2,-1,0,417,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12764,6110,6654,1395,2040,1831,1396,1445,1760,1368,944,585,1027981,32.44,-83.33,568,75.533333,,,,-18,11.8,18.54,38.77,24.844444,22.916667,28.733333,0.0508,22.5,86.988978
US_GA_13023,2020-09-16,ChIJKVxd_W9r8YgRxt1vFh91Xow,Q486843,geoId/13023,US,United States of America,GA,Georgia,13023,Bleckley County,US,USA,2,2,0,419,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12764,6110,6654,1395,2040,1831,1396,1445,1760,1368,944,585,1027981,32.44,-83.33,568,75.533333,,,-45,-21,,20.55,29.44,21.611111,19.683333,24.866667,3.048,19.122222,85.886828
US_GA_13023,2020-09-17,ChIJKVxd_W9r8YgRxt1vFh91Xow,Q486843,geoId/13023,US,United States of America,GA,Georgia,13023,Bleckley County,US,USA,2,1,0,420,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12764,6110,6654,1395,2040,1831,1396,1445,1760,1368,944,585,1027981,32.44,-83.33,568,75.533333,,,,-25,,19.18,38.91,24.044444,21.0,27.277778,104.648,22.238889,89.833426
US_GA_13023,2020-09-18,ChIJKVxd_W9r8YgRxt1vFh91Xow,Q486843,geoId/13023,US,United States of America,GA,Georgia,13023,Bleckley County,US,USA,2,1,0,421,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12764,6110,6654,1395,2040,1831,1396,1445,1760,1368,944,585,1027981,32.44,-83.33,568,75.533333,,,,-21,,18.92,36.59,23.105556,21.011111,26.755556,0.3175,20.538889,85.648372
US_GA_13023,2020-09-19,ChIJKVxd_W9r8YgRxt1vFh91Xow,Q486843,geoId/13023,US,United States of America,GA,Georgia,13023,Bleckley County,US,USA,2,4,0,425,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12764,6110,6654,1395,2040,1831,1396,1445,1760,1368,944,585,1027981,32.44,-83.33,568,75.533333,,,,,13.81,13.81,27.63,21.722222,19.566667,24.8,0.0,17.744444,78.241529
US_GA_13023,2020-09-20,ChIJKVxd_W9r8YgRxt1vFh91Xow,Q486843,geoId/13023,US,United States of America,GA,Georgia,13023,Bleckley County,US,USA,2,1,0,426,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12764,6110,6654,1395,2040,1831,1396,1445,1760,1368,944,585,1027981,32.44,-83.33,568,75.533333,,,,,,17.73,39.72,18.588889,14.922222,23.766667,0.0,12.561111,68.06492
US_GA_13023,2020-09-21,ChIJKVxd_W9r8YgRxt1vFh91Xow,Q486843,geoId/13023,US,United States of America,GA,Georgia,13023,Bleckley County,US,USA,2,1,0,427,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12764,6110,6654,1395,2040,1831,1396,1445,1760,1368,944,585,1027981,32.44,-83.33,568,75.533333,,,,-21,,24.95,37.42,18.627778,14.155556,24.061111,0.0,11.472222,63.242053
US_GA_13023,2020-09-22,ChIJKVxd_W9r8YgRxt1vFh91Xow,Q486843,geoId/13023,US,United States of America,GA,Georgia,13023,Bleckley County,US,USA,2,0,0,427,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12764,6110,6654,1395,2040,1831,1396,1445,1760,1368,944,585,1027981,32.44,-83.33,568,75.533333,,,,-15,9.59,27.71,32.51,17.627778,12.055556,24.872222,0.0,11.616667,67.965358
US_GA_13023,2020-09-23,ChIJKVxd_W9r8YgRxt1vFh91Xow,Q486843,geoId/13023,US,United States of America,GA,Georgia,13023,Bleckley County,US,USA,2,-1,0,426,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12764,6110,6654,1395,2040,1831,1396,1445,1760,1368,944,585,1027981,32.44,-83.33,568,75.533333,,,,-17,18.08,22.47,27.4,19.538889,13.894444,25.694444,0.0,15.233333,76.295812
US_GA_13023,2020-09-24,ChIJKVxd_W9r8YgRxt1vFh91Xow,Q486843,geoId/13023,US,United States of America,GA,Georgia,13023,Bleckley County,US,USA,2,1,1,427,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12764,6110,6654,1395,2040,1831,1396,1445,1760,1368,944,585,1027981,32.44,-83.33,568,75.533333,,,,-19,10.57,22.25,32.27,21.15,15.805556,28.066667,1.947333,17.8,81.417475
US_GA_13023,2020-09-25,ChIJKVxd_W9r8YgRxt1vFh91Xow,Q486843,geoId/13023,US,United States of America,GA,Georgia,13023,Bleckley County,US,USA,2,4,0,431,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12764,6110,6654,1395,2040,1831,1396,1445,1760,1368,944,585,1027981,32.44,-83.33,568,75.533333,,,,-26,,22.06,29.41,24.7,20.333333,30.288889,3.979333,21.805556,84.09791
US_GA_13023,2020-09-26,ChIJKVxd_W9r8YgRxt1vFh91Xow,Q486843,geoId/13023,US,United States of America,GA,Georgia,13023,Bleckley County,US,USA,2,1,0,432,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12764,6110,6654,1395,2040,1831,1396,1445,1760,1368,944,585,1027981,32.44,-83.33,568,75.533333,,,,,13.79,17.62,46.73,23.377778,20.105556,28.9,0.056444,20.15,82.36961
US_GA_13023,2020-09-27,ChIJKVxd_W9r8YgRxt1vFh91Xow,Q486843,geoId/13023,US,United States of America,GA,Georgia,13023,Bleckley County,US,USA,2,1,1,433,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12764,6110,6654,1395,2040,1831,1396,1445,1760,1368,944,585,1027981,32.44,-83.33,568,75.533333,,,,,,,50.16,21.544444,18.527778,26.505556,0.084667,20.072222,91.494717
US_GA_13023,2020-09-28,ChIJKVxd_W9r8YgRxt1vFh91Xow,Q486843,geoId/13023,US,United States of America,GA,Georgia,13023,Bleckley County,US,USA,2,0,0,433,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12764,6110,6654,1395,2040,1831,1396,1445,1760,1368,944,585,1027981,32.44,-83.33,568,75.533333,,,,-12,,27.83,42.02,23.944444,20.5,30.05,0.3048,21.333333,85.475571
US_GA_13023,2020-09-29,ChIJKVxd_W9r8YgRxt1vFh91Xow,Q486843,geoId/13023,US,United States of America,GA,Georgia,13023,Bleckley County,US,USA,2,1,0,434,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12764,6110,6654,1395,2040,1831,1396,1445,1760,1368,944,585,1027981,32.44,-83.33,568,75.533333,,,,-21,10.47,24.8,35.83,21.688889,15.516667,28.433333,0.0,19.461111,87.203011
US_GA_13023,2020-09-30,ChIJKVxd_W9r8YgRxt1vFh91Xow,Q486843,geoId/13023,US,United States of America,GA,Georgia,13023,Bleckley County,US,USA,2,1,0,435,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12764,6110,6654,1395,2040,1831,1396,1445,1760,1368,944,585,1027981,32.44,-83.33,568,75.533333,,,,-21,,18.49,43.92,17.333333,11.111111,25.077778,0.0,11.344444,68.010324
US_GA_13023,2020-10-01,ChIJKVxd_W9r8YgRxt1vFh91Xow,Q486843,geoId/13023,US,United States of America,GA,Georgia,13023,Bleckley County,US,USA,2,3,0,438,21,,,,,,,,,,,,,2,3,30,109,49,62,60,40,42,41,,,,,,,,,,,0,0,0,0,0,1,2,7,2,9,,,,,,,,,,,0,0,0,3,0,1,3,9,7,4,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12764,6110,6654,1395,2040,1831,1396,1445,1760,1368,944,585,1027981,32.44,-83.33,568,75.533333,,,,-24,,19.06,29.45,18.294444,10.961111,28.527778,0.0,12.238889,68.034272
US_GA_13023,2020-10-02,ChIJKVxd_W9r8YgRxt1vFh91Xow,Q486843,geoId/13023,US,United States of America,GA,Georgia,13023,Bleckley County,US,USA,2,6,0,444,21,,,0,0,1,1,0,0,0,0,0,2,2,3,31,110,49,62,60,40,42,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,3,9,7,4,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12764,6110,6654,1395,2040,1831,1396,1445,1760,1368,944,585,1027981,32.44,-83.33,568,75.533333,,,,-25,11.68,16.6,38.72,18.316667,11.761111,25.388889,0.0,9.822222,58.060747
US_GA_13023,2020-10-03,ChIJKVxd_W9r8YgRxt1vFh91Xow,Q486843,geoId/13023,US,United States of America,GA,Georgia,13023,Bleckley County,US,USA,2,2,0,446,21,,,0,0,0,3,0,1,0,0,0,0,2,3,31,113,49,63,60,40,42,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,3,9,7,4,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12764,6110,6654,1395,2040,1831,1396,1445,1760,1368,944,585,1027981,32.44,-83.33,568,75.533333,,,,,,17.55,37.5,16.272222,9.755556,24.383333,0.0,9.283333,63.554197
US_GA_13023,2020-10-04,ChIJKVxd_W9r8YgRxt1vFh91Xow,Q486843,geoId/13023,US,United States of America,GA,Georgia,13023,Bleckley County,US,USA,2,1,0,447,21,,,0,0,0,0,0,0,0,0,0,0,2,3,31,113,49,63,60,40,42,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,3,9,7,4,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12764,6110,6654,1395,2040,1831,1396,1445,1760,1368,944,585,1027981,32.44,-83.33,568,75.533333,,,,,11.38,20.63,41.97,16.577778,11.222222,23.544444,0.0,10.955556,69.490876
US_GA_13023,2020-10-05,ChIJKVxd_W9r8YgRxt1vFh91Xow,Q486843,geoId/13023,US,United States of America,GA,Georgia,13023,Bleckley County,US,USA,2,81,0,528,21,,,0,0,0,0,0,1,0,0,0,0,2,3,31,113,49,64,60,40,42,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,3,9,7,4,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12764,6110,6654,1395,2040,1831,1396,1445,1760,1368,944,585,1027981,32.44,-83.33,568,75.533333,,,,-23,18.65,19.75,36.21,17.222222,10.561111,26.022222,0.0,11.916667,71.085283
US_GA_13023,2020-10-06,ChIJKVxd_W9r8YgRxt1vFh91Xow,Q486843,geoId/13023,US,United States of America,GA,Georgia,13023,Bleckley County,US,USA,2,3,0,531,21,,,0,0,0,0,1,1,2,1,0,0,2,3,31,113,50,65,62,41,42,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,2,9,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,1,3,9,7,4,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12764,6110,6654,1395,2040,1831,1396,1445,1760,1368,944,585,1027981,32.44,-83.33,568,75.533333,,,,-22,10.4,26.83,29.02,20.527778,14.383333,27.455556,0.0,15.805556,74.437736
US_GA_13023,2020-10-07,ChIJKVxd_W9r8YgRxt1vFh91Xow,Q486843,geoId/13023,US,United States of America,GA,Georgia,13023,Bleckley County,US,USA,2,4,0,535,21,,,0,0,0,2,1,0,1,0,0,0,2,3,31,115,51,65,63,41,42,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,9,7,4,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12764,6110,6654,1395,2040,1831,1396,1445,1760,1368,944,585,1027981,32.44,-83.33,568,75.533333,,,-47,-25,10.07,22.37,35.24,23.622222,17.816667,31.244444,0.0,19.738889,78.945074
US_GA_13023,2020-10-08,ChIJKVxd_W9r8YgRxt1vFh91Xow,Q486843,geoId/13023,US,United States of America,GA,Georgia,13023,Bleckley County,US,USA,2,-13,0,522,21,,,0,0,0,-8,-2,-2,0,-1,0,0,2,3,31,107,49,63,63,40,42,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,2,9,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,3,9,7,5,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12764,6110,6654,1395,2040,1831,1396,1445,1760,1368,944,585,1027981,32.44,-83.33,568,75.533333,,,,-20,8.65,24.23,30.57,23.033333,15.983333,31.483333,0.0,17.988889,73.402875
US_GA_13023,2020-10-09,ChIJKVxd_W9r8YgRxt1vFh91Xow,Q486843,geoId/13023,US,United States of America,GA,Georgia,13023,Bleckley County,US,USA,2,11,0,533,21,,,1,0,1,0,0,0,0,0,0,0,3,3,32,107,49,63,63,40,42,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,9,7,5,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12764,6110,6654,1395,2040,1831,1396,1445,1760,1368,944,585,1027981,32.44,-83.33,568,75.533333,,,,-26,13.45,23.97,40.34,23.133333,18.272222,30.116667,0.084667,19.361111,79.490408
US_GA_13023,2020-10-10,ChIJKVxd_W9r8YgRxt1vFh91Xow,Q486843,geoId/13023,US,United States of America,GA,Georgia,13023,Bleckley County,US,USA,2,3,0,536,21,,,0,0,1,4,0,0,1,0,0,1,3,3,33,111,49,63,64,40,42,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,9,7,5,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12764,6110,6654,1395,2040,1831,1396,1445,1760,1368,944,585,1027981,32.44,-83.33,568,75.533333,,,,,11.47,22.18,36.71,25.233333,21.322222,30.444444,3.132667,21.572222,80.4989
US_GA_13023,2020-10-11,ChIJKVxd_W9r8YgRxt1vFh91Xow,Q486843,geoId/13023,US,United States of America,GA,Georgia,13023,Bleckley County,US,USA,2,8,0,544,21,,,0,0,1,1,0,0,0,0,2,6,3,3,34,112,49,63,64,40,44,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,9,7,5,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12764,6110,6654,1395,2040,1831,1396,1445,1760,1368,944,585,1027981,32.44,-83.33,568,75.533333,,,,,10.61,23.35,35.37,25.077778,22.472222,29.477778,14.308667,22.15,83.976206
US_GA_13023,2020-10-12,ChIJKVxd_W9r8YgRxt1vFh91Xow,Q486843,geoId/13023,US,United States of America,GA,Georgia,13023,Bleckley County,US,USA,2,17,0,561,21,,,0,0,0,1,0,0,0,0,0,1,3,3,34,113,49,63,64,40,44,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,2,9,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,3,9,7,6,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12764,6110,6654,1395,2040,1831,1396,1445,1760,1368,944,585,1027981,32.44,-83.33,568,75.533333,,,,-46,14.34,25.95,37.56,23.844444,21.233333,28.45,0.635,20.716667,82.840656
US_GA_13023,2020-10-13,ChIJKVxd_W9r8YgRxt1vFh91Xow,Q486843,geoId/13023,US,United States of America,GA,Georgia,13023,Bleckley County,US,USA,2,0,0,561,21,,,0,0,-1,2,1,0,0,1,0,0,3,3,33,115,50,63,64,41,44,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,9,7,6,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12764,6110,6654,1395,2040,1831,1396,1445,1760,1368,944,585,1027981,32.44,-83.33,568,75.533333,,,,-35,10.23,23.87,34.1,23.455556,17.888889,31.327778,0.0,19.161111,77.032095
US_GA_13023,2020-10-14,ChIJKVxd_W9r8YgRxt1vFh91Xow,Q486843,geoId/13023,US,United States of America,GA,Georgia,13023,Bleckley County,US,USA,2,7,0,568,21,,,1,0,0,1,0,0,1,0,1,3,4,3,33,116,50,63,65,41,45,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,9,7,6,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12764,6110,6654,1395,2040,1831,1396,1445,1760,1368,944,585,1027981,32.44,-83.33,568,75.533333,,,-43,-23,10.32,10.86,38.01,21.705556,14.233333,30.561111,0.0,15.966667,69.999677
US_GA_13023,2020-10-15,ChIJKVxd_W9r8YgRxt1vFh91Xow,Q486843,geoId/13023,US,United States of America,GA,Georgia,13023,Bleckley County,US,USA,2,3,0,571,21,,,0,0,0,0,0,0,0,0,1,0,4,3,33,116,50,63,65,41,46,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,2,9,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1,3,9,8,6,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12764,6110,6654,1395,2040,1831,1396,1445,1760,1368,944,585,1027981,32.44,-83.33,568,75.533333,,,,-17,10.47,20.94,26.7,23.45,17.322222,30.222222,0.0,19.727778,79.767244
US_GA_13023,2020-10-16,ChIJKVxd_W9r8YgRxt1vFh91Xow,Q486843,geoId/13023,US,United States of America,GA,Georgia,13023,Bleckley County,US,USA,2,14,0,585,21,,,0,0,0,0,1,0,0,0,0,1,4,3,33,116,51,63,65,41,46,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,9,8,6,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12764,6110,6654,1395,2040,1831,1396,1445,1760,1368,944,585,1027981,32.44,-83.33,568,75.533333,,,,-21,,22.02,40.09,21.622222,16.655556,27.727778,0.0,16.716667,73.862969
US_GA_13023,2020-10-17,ChIJKVxd_W9r8YgRxt1vFh91Xow,Q486843,geoId/13023,US,United States of America,GA,Georgia,13023,Bleckley County,US,USA,2,10,0,595,21,,,-1,0,3,13,1,1,0,0,1,2,3,3,36,129,52,64,65,41,47,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,2,9,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,3,9,8,7,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12764,6110,6654,1395,2040,1831,1396,1445,1760,1368,944,585,1027981,32.44,-83.33,568,75.533333,,,,,13.47,14.21,45.64,16.411111,10.327778,24.0,0.0,8.672222,60.372983
