location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_ID_16017,2020-07-07,ChIJ3yj1n4LZY1MR2wl9Ma5gO9I,Q483932,geoId/16017,US,United States of America,ID,Idaho,16017,Bonner County,US,USA,2,0,0,40,0,,,43654,21756,21898,4539,4991,3856,4544,4839,6430,8008,4543,1904,1536525,48.29,-116.6,4972,78.9,40,,,-18,2,6.19,6.01,7.28,12.38,6.55,7.1,7.46,3.82,8.01,2.91,3.82,4.73,,8.92,3.1,5.1,4.55,3.46,3.82,4.92,2.55,9.65,22.75,6.92,2.91,9.1,5.1,4.55,7.83,41.69,3.82,8.01,7.65,4.73,2.73,,17.037037,10.117284,26.91358,1.850571,,7.95679,55.618948
US_ID_16017,2020-07-08,ChIJ3yj1n4LZY1MR2wl9Ma5gO9I,Q483932,geoId/16017,US,United States of America,ID,Idaho,16017,Bonner County,US,USA,2,5,0,45,0,,,43654,21756,21898,4539,4991,3856,4544,4839,6430,8008,4543,1904,1536525,48.29,-116.6,4972,78.9,39,,,-14,2,5.78,7.64,2.98,10.44,6.15,6.34,4.29,,7.27,3.91,,3.17,4.29,6.9,6.15,5.22,6.9,,4.85,4.29,5.59,8.01,26.65,5.59,2.98,8.57,4.1,3.91,6.71,34.85,5.22,5.59,5.03,4.66,4.29,3.17,13.901235,8.037037,21.32716,0.290286,,7.932099,67.769038
US_ID_16017,2020-07-09,ChIJ3yj1n4LZY1MR2wl9Ma5gO9I,Q483932,geoId/16017,US,United States of America,ID,Idaho,16017,Bonner County,US,USA,2,12,0,57,0,,,43654,21756,21898,4539,4991,3856,4544,4839,6430,8008,4543,1904,1536525,48.29,-116.6,4972,78.9,34,,,-17,2,3.94,6.38,3.75,14.26,6.19,6.94,4.69,5.82,6.94,,4.5,4.5,4.88,7.88,4.88,,3.19,3.56,3.0,3.75,3.38,10.51,25.7,4.69,,6.38,3.0,5.25,6.57,33.96,4.5,6.75,5.25,4.13,3.75,,16.462963,7.611111,24.82716,0.0,,8.265432,58.720886
US_ID_16017,2020-07-10,ChIJ3yj1n4LZY1MR2wl9Ma5gO9I,Q483932,geoId/16017,US,United States of America,ID,Idaho,16017,Bonner County,US,USA,2,2,0,59,0,,,43654,21756,21898,4539,4991,3856,4544,4839,6430,8008,4543,1904,1536525,48.29,-116.6,4972,78.9,28,,,-19,0,2.9,8.12,5.03,11.22,8.7,5.22,4.83,4.45,6.96,3.1,2.71,3.1,4.83,7.35,4.64,2.71,6.0,2.9,3.1,4.25,,4.64,24.95,6.0,,8.12,,4.45,5.22,34.43,2.71,7.74,6.19,4.64,,,17.932099,10.259259,24.864198,0.6985,,9.197531,57.818135
US_ID_16017,2020-07-11,ChIJ3yj1n4LZY1MR2wl9Ma5gO9I,Q483932,geoId/16017,US,United States of America,ID,Idaho,16017,Bonner County,US,USA,2,0,0,59,0,,,43654,21756,21898,4539,4991,3856,4544,4839,6430,8008,4543,1904,1536525,48.29,-116.6,4972,78.9,37,,,-1,,4.67,7.01,5.53,11.05,6.59,7.65,,4.89,6.8,3.19,2.98,4.67,3.83,10.2,5.74,3.19,3.4,,3.61,3.61,,5.74,24.65,7.86,,9.14,,4.25,4.89,41.86,4.25,6.8,8.07,3.4,,,19.314815,10.012346,29.567901,0.225778,,8.5,49.7315
US_ID_16017,2020-07-12,ChIJ3yj1n4LZY1MR2wl9Ma5gO9I,Q483932,geoId/16017,US,United States of America,ID,Idaho,16017,Bonner County,US,USA,2,12,0,71,0,,,43654,21756,21898,4539,4991,3856,4544,4839,6430,8008,4543,1904,1536525,48.29,-116.6,4972,78.9,56,,,-7,,3.93,8.65,6.1,13.57,6.88,8.26,6.1,5.7,9.24,4.72,2.95,3.34,3.54,6.49,7.67,4.72,4.13,3.74,4.72,3.34,,6.88,18.88,7.28,,9.63,4.33,2.95,6.29,39.72,3.93,6.29,6.69,2.75,2.95,2.75,19.475309,11.604938,29.62963,0.141111,,5.567901,40.52813
US_ID_16017,2020-07-13,ChIJ3yj1n4LZY1MR2wl9Ma5gO9I,Q483932,geoId/16017,US,United States of America,ID,Idaho,16017,Bonner County,US,USA,2,7,0,78,0,,,43654,21756,21898,4539,4991,3856,4544,4839,6430,8008,4543,1904,1536525,48.29,-116.6,4972,78.9,41,,,-14,1,4.67,6.72,6.72,12.13,7.09,5.79,6.34,5.6,9.71,,3.36,,5.04,7.84,3.17,5.6,6.16,,,3.36,,6.53,22.58,4.11,3.55,10.45,3.92,4.29,5.04,44.23,3.92,9.33,5.97,5.23,,,15.45679,7.191358,22.987654,0.22225,,3.845679,47.210285
US_ID_16017,2020-07-14,ChIJ3yj1n4LZY1MR2wl9Ma5gO9I,Q483932,geoId/16017,US,United States of America,ID,Idaho,16017,Bonner County,US,USA,2,2,0,80,0,,,43654,21756,21898,4539,4991,3856,4544,4839,6430,8008,4543,1904,1536525,48.29,-116.6,4972,78.9,38,,,-16,2,4.99,7.29,4.6,14.0,6.33,6.33,7.29,2.88,5.18,3.84,3.64,,4.99,11.32,4.22,5.95,3.84,4.41,3.26,4.41,3.45,4.99,23.78,6.14,3.45,9.4,5.95,6.33,5.37,38.36,4.79,9.59,7.48,,4.22,,16.407407,6.802469,26.135802,0.0,,3.796296,43.717957
US_ID_16017,2020-07-15,ChIJ3yj1n4LZY1MR2wl9Ma5gO9I,Q483932,geoId/16017,US,United States of America,ID,Idaho,16017,Bonner County,US,USA,2,7,0,87,0,,,43654,21756,21898,4539,4991,3856,4544,4839,6430,8008,4543,1904,1536525,48.29,-116.6,4972,78.9,38,,,-16,2,4.37,5.52,4.95,15.03,8.18,6.47,9.51,3.61,8.75,3.99,4.57,3.61,3.99,8.18,5.33,4.75,3.04,,,3.04,,6.85,26.06,6.09,,9.32,3.42,3.42,6.09,38.04,4.37,8.56,7.42,,3.61,,19.314815,7.987654,28.209877,0.0,,5.259259,40.269098
US_ID_16017,2020-07-16,ChIJ3yj1n4LZY1MR2wl9Ma5gO9I,Q483932,geoId/16017,US,United States of America,ID,Idaho,16017,Bonner County,US,USA,2,4,0,91,0,,,43654,21756,21898,4539,4991,3856,4544,4839,6430,8008,4543,1904,1536525,48.29,-116.6,4972,78.9,30,,,-20,2,5.2,7.71,,12.71,7.13,5.01,5.97,3.47,8.09,,3.08,4.04,7.51,6.16,3.85,3.66,5.39,3.47,4.43,3.47,,6.93,22.73,6.55,5.78,9.63,3.85,,5.59,38.33,6.36,8.47,6.74,3.66,5.59,,21.222222,11.339506,29.91358,0.0,,8.030864,43.353219
US_ID_16017,2020-07-17,ChIJ3yj1n4LZY1MR2wl9Ma5gO9I,Q483932,geoId/16017,US,United States of America,ID,Idaho,16017,Bonner County,US,USA,2,2,0,93,0,,,43654,21756,21898,4539,4991,3856,4544,4839,6430,8008,4543,1904,1536525,48.29,-116.6,4972,78.9,24,,,-21,2,2.89,6.74,,8.86,6.55,7.71,7.13,4.62,6.74,,3.28,,,8.29,3.66,3.66,,3.66,3.85,4.62,,9.44,24.09,8.48,,8.67,4.05,5.39,3.47,43.74,2.7,7.32,6.36,4.62,4.24,3.66,20.12963,13.135802,30.049383,0.112889,,9.018519,49.780654
US_ID_16017,2020-07-18,ChIJ3yj1n4LZY1MR2wl9Ma5gO9I,Q483932,geoId/16017,US,United States of America,ID,Idaho,16017,Bonner County,US,USA,2,0,0,93,0,,,43654,21756,21898,4539,4991,3856,4544,4839,6430,8008,4543,1904,1536525,48.29,-116.6,4972,78.9,38,,,-5,,4.04,8.3,5.32,11.92,6.17,4.89,,5.96,6.17,4.47,,3.4,3.83,6.81,,3.62,4.89,3.19,,2.98,2.98,5.96,21.92,7.45,,10.85,3.83,3.83,,35.96,3.83,7.02,8.51,,,,18.944444,10.351852,27.771605,1.233714,,8.512346,52.154211
US_ID_16017,2020-07-19,ChIJ3yj1n4LZY1MR2wl9Ma5gO9I,Q483932,geoId/16017,US,United States of America,ID,Idaho,16017,Bonner County,US,USA,2,2,0,95,0,,,43654,21756,21898,4539,4991,3856,4544,4839,6430,8008,4543,1904,1536525,48.29,-116.6,4972,78.9,52,,,-10,,4.56,7.46,6.21,13.05,5.8,6.42,5.59,3.31,8.9,3.52,,3.11,4.14,4.76,4.97,3.94,5.38,3.94,4.56,,2.9,7.04,25.68,6.01,4.14,10.36,4.76,5.8,5.8,47.01,5.38,7.87,4.56,5.59,6.01,4.56,20.604938,10.549383,29.740741,0.0,,8.006173,44.658528
US_ID_16017,2020-07-20,ChIJ3yj1n4LZY1MR2wl9Ma5gO9I,Q483932,geoId/16017,US,United States of America,ID,Idaho,16017,Bonner County,US,USA,2,5,0,100,0,,,43654,21756,21898,4539,4991,3856,4544,4839,6430,8008,4543,1904,1536525,48.29,-116.6,4972,78.9,43,,,-18,0,4.01,8.97,4.96,12.22,5.73,5.54,10.12,3.63,9.73,2.67,,2.67,3.44,9.35,4.39,4.2,3.82,4.01,3.44,4.58,3.63,7.06,24.05,8.02,,9.54,5.54,2.67,5.73,42.37,5.15,9.16,7.06,3.82,4.2,3.05,21.975309,11.851852,30.024691,0.0,,9.253086,44.762454
US_ID_16017,2020-07-21,ChIJ3yj1n4LZY1MR2wl9Ma5gO9I,Q483932,geoId/16017,US,United States of America,ID,Idaho,16017,Bonner County,US,USA,2,2,0,102,0,,,43654,21756,21898,4539,4991,3856,4544,4839,6430,8008,4543,1904,1536525,48.29,-116.6,4972,78.9,31,,,-19,1,5.37,7.29,3.84,11.7,7.48,5.56,6.71,3.26,7.29,,,3.65,3.65,9.02,,,,,,3.84,,6.71,27.82,5.18,3.65,11.32,5.18,4.8,4.8,43.17,4.41,9.4,6.71,4.99,2.69,3.45,22.555556,13.08642,32.444444,0.0,,9.018519,43.0667
US_ID_16017,2020-07-22,ChIJ3yj1n4LZY1MR2wl9Ma5gO9I,Q483932,geoId/16017,US,United States of America,ID,Idaho,16017,Bonner County,US,USA,2,1,0,103,0,,,43654,21756,21898,4539,4991,3856,4544,4839,6430,8008,4543,1904,1536525,48.29,-116.6,4972,78.9,38,,,-17,2,3.9,8.77,5.46,12.47,8.38,6.24,4.48,3.9,7.02,4.09,2.73,3.7,4.48,7.6,3.7,6.43,5.46,2.92,,5.07,3.12,6.24,23.58,6.24,3.51,8.77,3.7,4.29,5.85,35.47,5.46,8.19,4.29,3.31,,,24.123457,14.648148,32.574074,0.0,,9.592593,40.240528
US_ID_16017,2020-07-23,ChIJ3yj1n4LZY1MR2wl9Ma5gO9I,Q483932,geoId/16017,US,United States of America,ID,Idaho,16017,Bonner County,US,USA,2,11,0,114,0,,,43654,21756,21898,4539,4991,3856,4544,4839,6430,8008,4543,1904,1536525,48.29,-116.6,4972,78.9,32,,,-19,3,4.0,6.85,,14.66,8.0,6.85,7.42,,9.14,5.71,3.62,4.0,4.57,8.0,4.76,3.81,5.33,4.0,4.19,4.95,3.62,6.85,20.18,8.38,2.67,12.56,3.05,5.71,4.57,40.93,3.81,11.04,8.38,4.38,4.95,2.86,22.320988,14.882716,31.240741,0.028222,,7.660494,39.351354
US_ID_16017,2020-07-24,ChIJ3yj1n4LZY1MR2wl9Ma5gO9I,Q483932,geoId/16017,US,United States of America,ID,Idaho,16017,Bonner County,US,USA,2,9,0,123,0,,,43654,21756,21898,4539,4991,3856,4544,4839,6430,8008,4543,1904,1536525,48.29,-116.6,4972,78.9,24,,,-18,1,3.88,9.13,3.5,11.65,7.38,4.27,6.99,3.3,7.38,,3.3,3.11,5.83,7.58,4.08,3.11,4.08,3.5,3.5,3.88,,6.99,19.62,6.02,,9.91,,3.88,5.83,39.82,4.27,9.52,6.02,,3.3,3.69,19.67284,12.54321,27.716049,0.0,,5.493827,39.984255
US_ID_16017,2020-07-25,ChIJ3yj1n4LZY1MR2wl9Ma5gO9I,Q483932,geoId/16017,US,United States of America,ID,Idaho,16017,Bonner County,US,USA,2,7,0,130,0,,,43654,21756,21898,4539,4991,3856,4544,4839,6430,8008,4543,1904,1536525,48.29,-116.6,4972,78.9,42,,,2,,4.49,4.07,6.21,10.06,7.7,6.42,3.64,3.85,8.13,,,,4.07,7.7,4.28,5.35,,4.71,4.49,3.42,3.64,8.99,19.9,5.78,4.07,9.2,3.85,3.42,5.78,35.52,3.21,8.35,7.49,4.71,3.42,3.0,17.41358,8.592593,26.259259,0.0,,4.401235,42.42483
US_ID_16017,2020-07-26,ChIJ3yj1n4LZY1MR2wl9Ma5gO9I,Q483932,geoId/16017,US,United States of America,ID,Idaho,16017,Bonner County,US,USA,2,1,0,131,0,,,43654,21756,21898,4539,4991,3856,4544,4839,6430,8008,4543,1904,1536525,48.29,-116.6,4972,78.9,58,,,-7,,3.11,8.5,3.94,14.92,5.18,3.32,5.8,4.77,9.12,2.9,3.94,,6.84,7.46,4.14,4.97,5.39,,3.32,3.94,,4.56,18.24,4.35,3.11,8.08,5.39,3.73,4.35,35.85,4.35,7.46,8.08,3.52,3.52,3.52,19.487654,8.91358,29.524691,0.0,,6.166667,42.135148
US_ID_16017,2020-07-27,ChIJ3yj1n4LZY1MR2wl9Ma5gO9I,Q483932,geoId/16017,US,United States of America,ID,Idaho,16017,Bonner County,US,USA,2,4,0,135,0,,,43654,21756,21898,4539,4991,3856,4544,4839,6430,8008,4543,1904,1536525,48.29,-116.6,4972,78.9,45,,,-18,1,3.37,8.42,4.3,12.91,4.68,8.98,4.86,3.18,7.11,3.93,4.12,4.12,5.05,6.36,4.12,3.18,3.56,3.93,2.99,4.3,,7.3,22.82,3.93,,9.73,,4.12,3.74,44.9,7.48,8.79,9.35,4.3,2.81,3.93,22.722222,11.654321,33.358025,0.028222,,7.635802,38.317949
US_ID_16017,2020-07-28,ChIJ3yj1n4LZY1MR2wl9Ma5gO9I,Q483932,geoId/16017,US,United States of America,ID,Idaho,16017,Bonner County,US,USA,2,5,0,140,0,,,43654,21756,21898,4539,4991,3856,4544,4839,6430,8008,4543,1904,1536525,48.29,-116.6,4972,78.9,33,,,-18,1,2.85,9.3,5.13,12.53,10.25,14.81,7.4,,6.83,4.18,3.99,3.8,3.61,7.97,3.8,3.61,3.8,2.66,3.8,3.61,,7.78,24.3,6.08,3.42,11.96,5.13,5.88,3.8,40.62,4.94,8.92,6.64,4.37,3.42,2.85,24.308642,13.993827,34.364198,0.0,,8.098765,36.451599
US_ID_16017,2020-07-29,ChIJ3yj1n4LZY1MR2wl9Ma5gO9I,Q483932,geoId/16017,US,United States of America,ID,Idaho,16017,Bonner County,US,USA,2,1,0,141,0,,,43654,21756,21898,4539,4991,3856,4544,4839,6430,8008,4543,1904,1536525,48.29,-116.6,4972,78.9,42,,,-16,2,,9.93,3.18,14.61,7.68,15.36,5.81,3.93,6.55,4.5,3.18,4.87,3.75,9.55,3.93,3.0,4.68,2.62,5.06,5.24,,5.24,23.78,6.93,4.12,8.24,3.56,4.68,5.99,44.95,4.5,6.55,7.68,4.31,5.62,2.62,25.12963,14.746914,34.061728,0.0,,8.419753,35.219856
US_ID_16017,2020-07-30,ChIJ3yj1n4LZY1MR2wl9Ma5gO9I,Q483932,geoId/16017,US,United States of America,ID,Idaho,16017,Bonner County,US,USA,2,2,0,143,0,,,43654,21756,21898,4539,4991,3856,4544,4839,6430,8008,4543,1904,1536525,48.29,-116.6,4972,78.9,37,,,-21,2,4.99,4.61,3.07,14.97,5.57,10.55,5.37,4.61,9.79,4.41,4.22,,4.22,9.6,3.26,3.84,3.07,4.22,3.84,3.45,3.07,7.29,23.03,6.14,3.84,9.98,3.84,,4.22,36.85,3.84,10.17,6.72,5.18,2.69,,25.333333,15.401235,35.265432,0.0,,9.716049,37.565796
US_ID_16017,2020-07-31,ChIJ3yj1n4LZY1MR2wl9Ma5gO9I,Q483932,geoId/16017,US,United States of America,ID,Idaho,16017,Bonner County,US,USA,2,4,0,147,0,,,43654,21756,21898,4539,4991,3856,4544,4839,6430,8008,4543,1904,1536525,48.29,-116.6,4972,78.9,30,,,-21,0,3.65,7.5,5.0,12.49,6.34,5.19,5.19,3.08,5.19,3.46,,4.04,3.84,6.34,4.61,7.5,4.04,4.42,2.88,3.84,,8.07,21.14,5.96,2.88,9.99,3.27,3.84,4.23,38.24,3.46,8.26,7.69,2.69,,2.88,26.709877,16.012346,37.098765,0.0,,9.506173,34.237398
US_ID_16017,2020-08-01,ChIJ3yj1n4LZY1MR2wl9Ma5gO9I,Q483932,geoId/16017,US,United States of America,ID,Idaho,16017,Bonner County,US,USA,2,5,0,152,0,,,43654,21756,21898,4539,4991,3856,4544,4839,6430,8008,4543,1904,1536525,48.29,-116.6,4972,78.9,45,,,0,,4.49,5.71,4.08,10.82,5.92,8.78,4.29,2.86,5.51,3.67,3.06,4.08,,12.25,5.51,,5.1,3.27,5.71,,3.67,6.74,18.57,3.67,,3.47,,,6.94,34.29,3.47,6.74,7.35,,3.06,4.7,25.759259,17.037037,36.950617,0.0,,10.592593,39.150927
US_ID_16017,2020-08-02,ChIJ3yj1n4LZY1MR2wl9Ma5gO9I,Q483932,geoId/16017,US,United States of America,ID,Idaho,16017,Bonner County,US,USA,2,0,0,152,0,,,43654,21756,21898,4539,4991,3856,4544,4839,6430,8008,4543,1904,1536525,48.29,-116.6,4972,78.9,62,,,-9,,3.8,7.39,4.0,11.19,5.99,8.99,5.0,2.8,6.59,3.2,,3.8,3.0,17.78,6.39,4.79,5.0,4.0,3.2,3.2,,6.19,22.18,4.4,4.0,9.39,2.8,4.0,4.4,41.16,6.19,7.79,7.79,4.0,,5.0,23.351852,14.419753,32.074074,0.0,,9.08642,40.714078
US_ID_16017,2020-08-03,ChIJ3yj1n4LZY1MR2wl9Ma5gO9I,Q483932,geoId/16017,US,United States of America,ID,Idaho,16017,Bonner County,US,USA,2,4,0,156,0,,,43654,21756,21898,4539,4991,3856,4544,4839,6430,8008,4543,1904,1536525,48.29,-116.6,4972,78.9,51,,,-16,1,4.0,6.37,3.09,10.55,6.55,7.64,5.82,3.09,4.91,,2.55,4.37,5.46,8.92,8.19,,5.1,2.55,3.09,4.0,,8.01,26.21,6.73,3.82,7.46,3.28,2.91,6.37,39.67,4.19,9.28,6.55,4.19,4.73,2.55,22.567901,14.0,31.962963,0.0,,6.839506,36.598483
US_ID_16017,2020-08-04,ChIJ3yj1n4LZY1MR2wl9Ma5gO9I,Q483932,geoId/16017,US,United States of America,ID,Idaho,16017,Bonner County,US,USA,2,0,0,156,0,,,43654,21756,21898,4539,4991,3856,4544,4839,6430,8008,4543,1904,1536525,48.29,-116.6,4972,78.9,41,,,-18,1,4.94,5.86,4.39,16.11,7.14,8.79,6.41,2.56,6.04,3.3,4.03,3.66,3.85,6.41,2.75,3.85,3.11,3.48,3.3,3.48,3.48,9.34,25.27,6.23,2.56,10.8,5.31,2.93,6.23,38.82,3.66,11.9,4.94,4.58,4.58,,21.407407,12.012346,30.462963,0.0,,6.796296,39.211765
US_ID_16017,2020-08-05,ChIJ3yj1n4LZY1MR2wl9Ma5gO9I,Q483932,geoId/16017,US,United States of America,ID,Idaho,16017,Bonner County,US,USA,2,15,0,171,0,,,43654,21756,21898,4539,4991,3856,4544,4839,6430,8008,4543,1904,1536525,48.29,-116.6,4972,78.9,39,,,-17,1,3.09,6.18,4.73,13.63,4.73,5.45,6.0,3.27,6.91,5.09,4.0,3.27,5.45,6.18,5.45,6.36,4.0,2.91,5.09,,,4.91,23.09,6.36,3.82,9.27,4.36,2.91,3.45,35.45,6.18,10.36,8.18,,2.91,,22.660494,12.179012,32.740741,0.0,,7.919753,39.250387
US_ID_16017,2020-08-06,ChIJ3yj1n4LZY1MR2wl9Ma5gO9I,Q483932,geoId/16017,US,United States of America,ID,Idaho,16017,Bonner County,US,USA,2,4,0,175,0,,,43654,21756,21898,4539,4991,3856,4544,4839,6430,8008,4543,1904,1536525,48.29,-116.6,4972,78.9,34,,,-20,2,,6.46,4.13,12.93,6.11,7.54,7.36,,6.82,3.05,2.51,,,7.18,5.03,4.85,4.49,5.39,3.95,4.85,,6.46,23.7,5.57,,9.52,3.05,3.05,6.11,41.12,5.21,7.18,7.36,,2.51,3.23,21.104938,13.623457,32.697531,0.28575,,9.635802,48.211476
US_ID_16017,2020-08-07,ChIJ3yj1n4LZY1MR2wl9Ma5gO9I,Q483932,geoId/16017,US,United States of America,ID,Idaho,16017,Bonner County,US,USA,2,3,0,178,0,,,43654,21756,21898,4539,4991,3856,4544,4839,6430,8008,4543,1904,1536525,48.29,-116.6,4972,78.9,27,,,-20,0,,5.79,6.56,12.35,7.14,5.79,4.44,2.89,5.98,3.47,3.28,3.09,4.63,7.14,3.67,4.24,,,3.09,3.47,5.21,8.1,20.84,6.37,,10.22,,4.24,3.47,36.85,3.47,8.49,4.82,2.89,4.05,,15.209877,9.030864,24.234568,2.975429,,6.216049,55.657008
US_ID_16017,2020-08-08,ChIJ3yj1n4LZY1MR2wl9Ma5gO9I,Q483932,geoId/16017,US,United States of America,ID,Idaho,16017,Bonner County,US,USA,2,5,0,183,0,,,43654,21756,21898,4539,4991,3856,4544,4839,6430,8008,4543,1904,1536525,48.29,-116.6,4972,78.9,37,,,-2,,4.24,8.08,10.71,14.14,5.25,6.06,6.67,,6.26,3.44,6.87,3.84,6.87,9.09,4.85,7.48,4.65,,2.83,,,4.24,21.01,11.31,4.24,5.86,,,4.65,37.78,4.45,4.45,6.87,4.85,4.65,,16.981481,9.901235,23.790123,0.0,,5.487654,47.220351
US_ID_16017,2020-08-09,ChIJ3yj1n4LZY1MR2wl9Ma5gO9I,Q483932,geoId/16017,US,United States of America,ID,Idaho,16017,Bonner County,US,USA,2,-2,0,181,0,,,43654,21756,21898,4539,4991,3856,4544,4839,6430,8008,4543,1904,1536525,48.29,-116.6,4972,78.9,59,,,-1,,5.38,8.27,5.79,11.99,6.41,6.0,6.41,4.13,4.34,,3.51,2.89,4.34,6.82,4.55,3.72,,3.72,5.17,4.34,,5.17,22.12,7.65,,9.1,3.51,3.31,,38.86,3.93,6.62,6.62,3.51,3.72,,18.006173,10.314815,25.802469,0.0,,5.790123,45.177404
US_ID_16017,2020-08-10,ChIJ3yj1n4LZY1MR2wl9Ma5gO9I,Q483932,geoId/16017,US,United States of America,ID,Idaho,16017,Bonner County,US,USA,2,1,0,182,0,,,43654,21756,21898,4539,4991,3856,4544,4839,6430,8008,4543,1904,1536525,48.29,-116.6,4972,78.9,39,,,-16,0,4.48,6.91,5.23,15.13,7.85,8.22,6.72,4.48,7.47,6.91,4.48,3.18,5.23,8.59,3.92,2.99,4.86,3.74,,3.74,3.18,9.71,23.91,8.41,,8.03,3.36,3.92,5.04,36.24,6.16,6.54,6.35,3.92,5.6,3.36,18.87037,9.203704,29.283951,0.0,,4.450617,39.062588
US_ID_16017,2020-08-11,ChIJ3yj1n4LZY1MR2wl9Ma5gO9I,Q483932,geoId/16017,US,United States of America,ID,Idaho,16017,Bonner County,US,USA,2,2,0,184,0,,,43654,21756,21898,4539,4991,3856,4544,4839,6430,8008,4543,1904,1536525,48.29,-116.6,4972,78.9,35,,,-16,1,4.05,5.98,5.21,12.74,7.91,10.04,7.91,4.25,7.72,2.7,4.63,2.9,4.25,8.69,3.86,,4.05,,3.86,3.28,,9.84,23.93,8.88,2.7,8.49,4.25,3.47,4.63,38.6,4.44,8.69,6.56,,4.05,,20.969136,10.234568,29.481481,0.0,,5.888889,38.130038
US_ID_16017,2020-08-12,ChIJ3yj1n4LZY1MR2wl9Ma5gO9I,Q483932,geoId/16017,US,United States of America,ID,Idaho,16017,Bonner County,US,USA,2,5,0,189,0,,,43654,21756,21898,4539,4991,3856,4544,4839,6430,8008,4543,1904,1536525,48.29,-116.6,4972,78.9,37,,,-15,2,4.46,6.7,4.28,13.2,5.39,7.44,5.76,3.35,7.44,3.35,,2.79,6.88,7.81,2.98,5.39,3.16,3.16,2.6,2.98,,6.14,24.73,6.51,3.35,7.07,,4.09,3.72,36.08,3.72,5.21,5.95,4.65,6.14,2.6,18.993827,12.950617,28.351852,0.0,,2.598765,33.965107
US_ID_16017,2020-08-13,ChIJ3yj1n4LZY1MR2wl9Ma5gO9I,Q483932,geoId/16017,US,United States of America,ID,Idaho,16017,Bonner County,US,USA,2,0,0,189,0,,,43654,21756,21898,4539,4991,3856,4544,4839,6430,8008,4543,1904,1536525,48.29,-116.6,4972,78.9,32,,,-16,1,6.79,6.6,4.85,11.06,6.6,6.79,11.06,2.91,5.63,3.11,4.66,3.11,5.43,5.82,4.85,3.49,,4.27,,4.66,,6.41,22.13,5.24,4.08,5.24,4.08,4.85,4.08,41.93,4.27,5.43,6.99,3.88,3.88,,14.604938,7.271605,22.851852,0.0,,3.166667,46.724966
US_ID_16017,2020-08-14,ChIJ3yj1n4LZY1MR2wl9Ma5gO9I,Q483932,geoId/16017,US,United States of America,ID,Idaho,16017,Bonner County,US,USA,2,3,0,192,0,,,43654,21756,21898,4539,4991,3856,4544,4839,6430,8008,4543,1904,1536525,48.29,-116.6,4972,78.9,24,,,-19,0,,7.31,7.51,11.86,5.34,3.16,4.15,2.77,6.52,3.16,,,4.15,8.3,2.77,3.75,3.56,3.56,3.95,4.74,,3.75,20.75,4.35,4.35,6.92,2.96,4.35,,33.6,3.16,5.73,6.72,3.56,,,16.555556,6.91358,26.765432,0.0,,2.049383,38.485077
US_ID_16017,2020-08-15,ChIJ3yj1n4LZY1MR2wl9Ma5gO9I,Q483932,geoId/16017,US,United States of America,ID,Idaho,16017,Bonner County,US,USA,2,0,0,192,0,,,43654,21756,21898,4539,4991,3856,4544,4839,6430,8008,4543,1904,1536525,48.29,-116.6,4972,78.9,36,,,3,,,7.86,13.18,12.11,6.8,6.8,5.53,4.25,5.53,2.98,,,,6.8,5.31,4.25,3.19,3.61,,2.98,,7.65,16.79,5.31,,7.86,3.19,4.46,4.04,39.31,,7.44,7.86,3.83,3.61,,20.179012,8.765432,31.006173,0.0,,3.944444,34.844932
