location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_LA_22053,2020-07-23,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,14,2,859,22,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,-15,-1,,-27,,9.08,9.75,5.38,5.71,,6.72,4.71,10.76,28.57,5.71,8.74,37.31,9.08,6.05,27.740741,23.777778,33.703704,0.536222,23.452381,77.472419
US_LA_22053,2020-07-24,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,7,0,866,22,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,-22,-10,41,-28,,7.73,10.75,5.71,8.4,,8.4,9.07,9.07,22.17,,5.37,35.6,4.7,6.05,26.95679,24.592593,31.753086,2.413,23.880952,83.837495
US_LA_22053,2020-07-25,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,0,0,866,22,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,-27,,14,-16,,6.24,11.75,6.24,8.08,,6.98,11.02,5.14,20.93,,10.28,32.69,8.45,5.51,26.253086,24.04321,31.17284,13.861143,23.81746,86.663317
US_LA_22053,2020-07-26,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,37,0,903,22,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,-20,,,-17,,7.52,12.18,,6.45,5.37,8.59,7.88,9.31,23.63,,12.53,42.97,5.01,8.59,25.580247,23.864198,29.277778,5.370286,23.380952,87.805513
US_LA_22053,2020-07-27,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,7,0,910,22,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,-15,-7,,-25,,8.78,8.13,8.46,9.76,4.88,8.46,11.06,8.46,27.0,,7.16,40.66,,,25.074074,22.919753,29.148148,2.794,22.65873,86.667388
US_LA_22053,2020-07-28,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,4,1,914,23,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,-21,-5,,-29,,8.19,13.75,10.8,22.59,5.24,11.13,6.55,6.88,23.57,,9.17,36.67,10.48,7.53,25.561728,23.462963,30.061728,9.216571,23.539683,88.933495
US_LA_22053,2020-07-29,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,10,0,924,23,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,-15,,,-30,,8.9,11.21,9.23,14.17,4.94,7.91,8.24,11.21,28.35,6.59,12.2,40.87,9.56,7.25,26.345679,23.296296,31.524691,38.057667,23.65873,85.866511
US_LA_22053,2020-07-30,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,10,1,934,24,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,-16,-3,,-30,,9.23,11.62,9.23,11.62,,10.94,10.6,8.54,24.95,,8.2,37.26,,5.47,28.061728,24.17284,32.833333,7.20725,24.301587,80.86944
US_LA_22053,2020-07-31,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,10,0,944,24,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,-17,-5,49,-27,,10.45,9.75,,5.92,,7.31,7.31,7.31,27.86,5.57,13.58,31.69,10.45,5.92,28.432099,24.623457,33.0,0.056444,24.055556,77.555379
US_LA_22053,2020-08-01,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,0,0,944,24,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,-21,,,-15,,6.42,10.34,10.34,,,8.2,7.85,7.85,21.4,4.99,8.56,38.16,,6.42,25.111111,22.179012,30.5,2.328333,22.246032,85.191007
US_LA_22053,2020-08-02,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,10,0,954,24,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,-8,,,-23,,11.21,10.85,5.42,,,11.57,16.99,9.4,23.14,6.51,13.74,30.73,12.65,7.59,26.728395,22.839506,32.382716,4.797778,21.912698,75.195284
US_LA_22053,2020-08-03,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,9,0,963,24,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,-5,13,,-24,,12.13,8.2,7.87,9.18,6.89,5.25,7.87,5.9,25.9,,10.16,38.36,6.56,9.18,27.290123,21.839506,33.419753,0.0,21.055556,69.265689
US_LA_22053,2020-08-04,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,11,0,974,24,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,-13,-1,,-30,,9.78,12.39,10.11,4.57,8.15,9.13,10.11,11.41,33.26,,9.46,30.98,5.87,,27.882716,22.91358,33.95679,0.0,21.769841,69.853283
US_LA_22053,2020-08-05,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,9,0,983,24,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,-18,,,-30,,11.16,15.81,5.89,7.44,4.34,8.99,9.92,7.44,25.12,6.2,9.3,37.21,6.2,6.51,27.018519,22.648148,33.54321,1.439333,22.34127,76.209178
US_LA_22053,2020-08-06,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,13,2,996,26,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,-15,2,,-29,,8.41,10.1,8.08,5.72,,9.09,9.76,8.75,23.23,,11.11,35.68,6.73,7.74,26.759259,23.148148,33.04321,8.043333,22.65873,78.751944
US_LA_22053,2020-08-07,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,9,0,1005,26,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,-20,-5,32,-29,,11.04,10.0,8.28,6.9,,11.04,6.21,6.55,25.18,,10.69,27.25,12.41,5.17,27.919753,22.604938,33.820988,0.141111,21.738095,69.914645
US_LA_22053,2020-08-08,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,0,0,1005,26,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,-23,,,-14,,10.99,15.53,9.85,,5.3,7.2,6.82,6.82,31.82,7.58,14.4,37.89,8.34,7.2,27.771605,23.364198,33.858025,0.0,23.293651,77.385888
US_LA_22053,2020-08-09,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,19,2,1024,28,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,-15,,,-18,,8.1,9.5,7.39,6.34,7.39,7.39,10.56,9.15,23.94,6.69,8.8,36.26,5.98,8.8,27.222222,23.617284,32.925926,3.175,23.587302,81.096188
US_LA_22053,2020-08-10,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,4,0,1028,28,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,-13,-4,,-31,,7.81,11.06,6.83,,5.53,7.81,10.74,7.48,24.4,5.21,9.11,36.44,8.13,8.13,28.555556,23.839506,33.759259,5.334,23.18254,72.904137
US_LA_22053,2020-08-11,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,5,0,1033,28,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,-16,-2,,-28,,6.81,11.67,7.78,,6.16,8.43,10.7,9.73,20.75,6.81,10.05,40.53,8.76,5.51,28.240741,22.882716,34.111111,0.197556,23.0,74.101037
US_LA_22053,2020-08-12,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,13,0,1046,28,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,-18,-6,,-27,,4.88,13.68,11.07,5.54,7.16,6.51,5.54,12.05,26.7,6.19,6.84,35.5,9.44,5.54,28.462963,24.08642,33.777778,0.0,23.84127,76.443503
US_LA_22053,2020-08-13,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,10,1,1056,29,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,-12,-7,,-26,,9.63,13.62,9.63,,5.65,,9.3,9.3,22.92,,8.97,45.84,8.3,6.31,28.376543,24.098765,34.407407,0.6985,23.857143,76.906594
US_LA_22053,2020-08-14,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,15,0,1071,29,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,-20,-13,47,-27,,8.11,12.5,6.76,,5.41,6.76,9.46,11.15,23.99,,8.45,35.82,,5.41,28.197531,24.530864,34.432099,2.737556,23.84127,76.486586
US_LA_22053,2020-08-15,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,0,0,1071,29,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,-17,,,-14,,11.15,9.66,6.69,,,8.55,7.43,10.41,22.3,,9.66,33.45,7.8,5.57,29.759259,25.407407,35.549383,0.217714,24.126984,71.801117
US_LA_22053,2020-08-16,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,7,1,1078,30,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,-12,,,-23,,6.02,7.79,8.85,5.66,,8.49,18.05,8.14,23.0,,7.43,33.97,9.2,7.43,28.808642,23.679012,35.561728,1.735667,23.150794,72.525415
US_LA_22053,2020-08-17,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,2,0,1080,30,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,,,,,,9.12,12.59,6.92,8.81,,6.61,25.8,7.55,27.06,7.24,11.01,33.04,6.92,5.98,28.790123,24.055556,33.790123,0.0,21.952381,66.904105
US_LA_22053,2020-08-18,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,4,0,1084,30,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,,,,,,9.95,12.43,8.39,5.59,,6.22,7.46,10.57,21.45,5.91,9.32,34.5,9.63,4.97,27.253086,21.135802,34.277778,0.0,19.349206,62.848123
US_LA_22053,2020-08-19,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,9,1,1093,31,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,,,,,,4.19,9.28,6.89,5.69,6.89,10.18,8.38,10.78,23.65,7.18,9.88,34.43,9.28,6.29,27.382716,21.228395,33.697531,0.0,19.984127,64.665108
US_LA_22053,2020-08-20,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,5,0,1098,31,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,,,,,,8.8,11.83,5.16,4.25,8.8,5.16,6.37,7.58,25.48,,7.28,32.46,9.71,,26.382716,20.049383,32.450617,0.0,18.055556,60.750234
US_LA_22053,2020-08-21,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,13,1,1111,32,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,,,,,,7.17,12.7,6.51,,,6.19,7.82,5.54,26.38,,7.49,40.38,8.14,5.21,25.888889,19.469136,33.407407,0.0,17.888889,62.306096
US_LA_22053,2020-08-22,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,0,0,1111,32,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,,,,,,,9.4,7.52,9.4,8.28,6.02,7.15,5.64,16.55,5.27,8.28,38.74,12.04,7.9,27.141975,20.660494,33.820988,0.0,20.206349,66.457991
US_LA_22053,2020-08-23,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,5,1,1116,33,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,,,,,,,8.47,,6.36,5.65,5.3,6.0,,18.71,7.41,7.06,35.66,,6.36,27.333333,22.17284,34.314815,0.0,20.738095,67.503013
US_LA_22053,2020-08-24,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,4,1,1120,34,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,,,,,,5.76,8.01,6.08,,5.45,,4.8,8.65,25.62,7.37,7.05,32.35,4.8,6.73,27.759259,22.388889,34.135802,0.0,21.214286,68.101476
US_LA_22053,2020-08-25,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,29,0,1149,34,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,,,,,,,8.08,4.72,,,5.39,,7.07,12.46,,7.07,22.23,9.1,,27.382716,23.58642,33.209877,0.169333,22.619048,76.028223
US_LA_22053,2020-08-26,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,4,0,1153,34,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,,,,,,,10.62,8.57,,,,,,12.25,,,19.19,,,26.907407,24.759259,31.623457,5.442857,24.373016,86.40315
US_LA_22053,2020-08-27,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,-7,1,1146,35,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,,,,,,,,,,,,,,,,,14.81,,,26.425926,24.790123,29.901235,76.538667,23.722222,86.567551
US_LA_22053,2020-08-28,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,11,0,1157,35,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,,,,,,,9.5,,,,,,,13.06,,,19.59,,,27.537037,24.351852,30.842593,28.702,24.375,83.722183
US_LA_22053,2020-08-29,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,0,0,1157,35,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,,,,,,,,,,,,,,18.86,,7.94,23.33,,7.94,27.453704,24.657407,32.046296,7.0485,24.402778,84.887471
US_LA_22053,2020-08-30,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,3,0,1160,35,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,,,,,,7.42,9.75,,,,,9.75,,18.1,,15.31,19.49,,6.96,27.5,24.444444,32.222222,3.386667,24.388889,84.209845
US_LA_22053,2020-08-31,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,0,0,1160,35,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,,,,,,,,7.17,5.97,6.37,,,,14.34,6.77,6.37,25.1,5.97,,29.268519,26.064815,33.111111,4.318,25.25,80.437608
US_LA_22053,2020-09-01,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,6,1,1166,36,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,,,,,,,8.65,,,,6.77,,6.39,18.42,,13.16,25.19,9.78,6.39,29.407407,26.972222,32.916667,3.767667,24.972222,78.060604
US_LA_22053,2020-09-02,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,1,0,1167,36,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,,,,,,,9.88,6.95,,7.32,,,6.22,22.68,,10.61,28.53,6.58,7.32,29.194444,25.916667,32.759259,0.0,24.277778,75.716252
US_LA_22053,2020-09-03,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,1,0,1168,36,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,,,,,,4.87,10.45,5.92,,,4.87,,,17.76,,13.93,26.46,8.01,6.62,28.563492,24.119048,33.555556,0.0,23.122222,73.014294
US_LA_22053,2020-09-04,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,1,0,1169,36,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,,,,,,5.21,11.46,6.6,5.56,,,4.86,6.25,22.58,5.21,11.46,33.0,5.21,7.64,28.650794,24.34127,34.31746,0.0,23.588889,75.345511
US_LA_22053,2020-09-05,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,0,0,1169,36,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,,,,,,5.06,14.1,,,,,,6.15,19.53,,16.64,35.8,13.02,6.15,28.039683,24.325397,33.801587,0.0,23.077778,74.458266
US_LA_22053,2020-09-06,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,5,0,1174,36,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,,,,,,6.46,12.55,6.1,,,6.1,,6.1,18.65,5.38,12.19,28.33,10.04,5.38,26.563492,22.190476,32.992063,5.842,21.211111,72.923228
US_LA_22053,2020-09-07,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,-3,0,1171,36,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,,,,,,6.94,10.58,5.62,,,4.63,4.63,,18.84,,10.58,31.73,10.25,,26.68254,20.650794,33.468254,0.072571,20.488889,70.284811
US_LA_22053,2020-09-08,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,0,1,1171,37,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,,,,,,7.81,11.41,6.01,6.31,4.81,4.81,5.41,6.91,19.22,,6.31,25.83,7.51,,26.928571,21.912698,32.396825,0.0,21.411111,73.148636
US_LA_22053,2020-09-09,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,14,0,1185,37,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,,,,,,6.91,6.31,9.61,,,6.91,5.41,6.91,21.02,7.21,7.51,29.13,6.91,7.51,27.492063,23.888889,33.079365,1.016,22.766667,76.147598
US_LA_22053,2020-09-10,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,1,0,1186,37,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,,,,,,9.21,7.43,5.35,,4.46,6.24,5.94,4.75,21.1,5.35,9.51,33.88,5.35,4.16,27.916667,24.208333,33.263889,0.22225,21.953704,70.88995
US_LA_22053,2020-09-11,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,5,0,1191,37,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,10,21,,-39,,9.42,10.64,5.17,,6.08,6.08,6.99,8.51,22.5,,4.86,29.49,7.3,,27.680556,22.993056,33.298611,0.0,21.861111,71.312098
US_LA_22053,2020-09-12,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,0,0,1191,37,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,23,,,-19,,9.9,9.24,6.27,4.62,,5.61,4.62,6.6,18.47,,8.58,30.68,6.93,9.57,27.076389,23.222222,33.243056,2.074333,22.509259,77.379762
US_LA_22053,2020-09-13,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,6,1,1197,38,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,,,,-19,,6.28,10.36,5.34,,,7.22,5.97,5.34,20.1,5.34,9.42,33.6,8.48,4.4,26.736111,23.527778,33.222222,6.458857,23.157407,81.597786
US_LA_22053,2020-09-14,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,3,0,1200,38,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,,35,,-31,,9.03,11.74,7.83,,5.72,6.92,4.82,6.62,20.47,6.02,8.13,35.52,4.21,7.53,27.847222,24.666667,32.381944,0.0,22.305556,72.05807
