location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_IN_18055,2021-03-23,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,3,0,2675,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,-9,-30,5,,8.43,10.62,8.12,5.93,7.5,7.5,4.37,8.74,4.37,,8.74,24.36,5.31,,,37.79,4.68,5.0,14.272222,7.716667,19.35,0.09525,7.358025,63.268242
US_IN_18055,2021-03-24,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,0,0,2675,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,-7,-27,4,5.07,4.76,11.1,8.88,5.71,6.03,7.93,5.07,8.88,5.39,4.76,5.71,18.08,7.61,6.34,6.66,35.84,6.34,5.07,17.0,11.488889,21.938889,0.381,9.919753,63.286787
US_IN_18055,2021-03-25,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,1,0,2676,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,-7,-28,7,6.06,6.97,14.54,9.69,5.45,6.36,7.27,,11.81,,,4.85,23.33,6.06,7.88,5.76,34.84,5.45,6.97,11.9,6.777778,18.694444,3.076222,8.907407,82.905388
US_IN_18055,2021-03-26,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,3,1,2666,86,,,0,0,0,0,0,1,0,1,1,0,9,24,74,142,89,348,363,404,442,347,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,3,1190,1463,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,-1,-10,-29,5,4.95,8.05,11.76,7.74,5.88,,8.98,4.33,8.67,5.88,,5.88,18.88,5.88,6.19,6.19,27.24,8.05,7.74,11.377778,7.855556,16.266667,11.71575,8.734568,84.32172
US_IN_18055,2021-03-27,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,0,2,2676,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,23,,-8,,5.78,7.14,7.82,8.16,8.16,,4.76,,9.18,5.1,,7.14,18.69,5.44,7.14,,26.85,8.16,4.76,12.777778,4.927778,24.038889,0.2032,8.12963,73.343441
US_IN_18055,2021-03-28,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,1,1,2677,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,,-20,,4.72,7.68,6.2,5.91,5.61,7.09,5.31,4.13,8.56,,,5.02,11.81,,6.5,5.61,37.2,4.43,5.91,11.005556,6.116667,21.827778,10.2616,5.117284,67.685359
US_IN_18055,2021-03-29,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,1,0,2667,89,,,0,0,0,0,0,0,0,0,1,0,9,24,74,142,89,348,363,404,443,347,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,1191,1463,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,-10,-15,3,,9.84,7.98,10.9,,3.72,5.58,,9.04,4.52,,8.78,18.88,3.99,5.05,7.45,30.05,5.05,6.65,6.861111,-1.472222,15.95,0.7366,-1.191358,56.795131
US_IN_18055,2021-03-30,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,1,0,2668,89,,,0,0,0,0,0,0,0,0,0,0,9,24,74,142,89,348,363,404,443,347,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,1192,1463,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,-2,-19,2,8.18,4.75,12.93,9.5,5.28,,5.81,,11.09,,,7.66,24.02,4.49,5.54,7.66,37.22,6.07,,13.65,6.816667,22.594444,0.254,2.012346,45.461398
US_IN_18055,2021-03-31,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,1,0,2669,89,,,0,0,0,1,0,0,0,0,0,0,9,24,74,143,89,348,363,404,443,347,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,1193,1463,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,-4,-16,3,6.69,4.89,11.57,9.0,4.63,6.43,7.46,4.63,10.29,5.66,,6.94,16.2,4.37,5.4,4.89,36.77,,8.74,9.288889,4.155556,15.127778,2.2606,-0.703704,50.328549
US_IN_18055,2021-04-01,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,3,0,2672,89,,,0,0,0,0,0,0,0,2,1,0,9,24,74,143,89,348,363,406,444,347,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,1,1195,1464,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,-2,-16,3,5.91,6.17,11.06,9.0,3.6,,5.14,3.86,13.11,5.14,3.86,9.0,15.68,4.88,4.88,6.94,34.71,5.91,5.66,2.261111,-2.216667,8.844444,0.0762,-7.450617,48.750894
US_IN_18055,2021-04-02,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,1,0,2673,89,,,0,0,0,1,0,0,0,0,0,0,9,24,74,144,89,348,363,406,444,347,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,1195,1465,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,19,0,-29,4,5.99,5.71,5.71,9.41,5.99,,5.13,,8.84,5.99,,5.42,13.12,,7.7,7.13,30.52,,7.7,1.811111,-5.677778,9.677778,0.0,-7.938272,48.35123
US_IN_18055,2021-04-03,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,1,0,2674,89,,,0,0,0,0,0,0,0,1,0,0,9,24,74,144,89,348,363,407,444,347,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,1195,1466,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,,-13,,,6.04,10.49,8.26,5.08,,6.04,,9.85,5.72,5.08,6.99,20.66,,6.36,,32.42,4.45,6.67,8.011111,-1.288889,18.788889,0.0,-3.932099,42.921176
US_IN_18055,2021-04-04,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,1,0,2675,89,,,0,0,0,0,0,0,0,1,0,0,9,24,74,144,89,348,363,408,444,347,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,1196,1466,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,,-17,,6.46,7.11,13.89,4.52,6.14,4.52,4.52,,10.66,,,7.75,19.38,,6.78,6.14,37.79,6.78,8.4,14.477778,5.111111,23.455556,0.0,2.376543,44.341357
US_IN_18055,2021-04-05,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,2,0,2677,89,,,0,0,0,0,1,0,0,0,1,0,9,24,74,144,90,348,363,408,445,347,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,1197,1467,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,-9,-14,1,3.97,5.02,12.43,6.34,,4.76,9.25,,11.63,3.7,,6.61,18.51,5.29,,4.5,36.22,6.61,,16.633333,6.722222,24.994444,0.0,5.783951,49.32752
US_IN_18055,2021-04-06,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,3,0,2680,89,,,0,0,0,0,0,0,0,0,2,0,9,24,74,144,90,348,363,408,447,347,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,2,1198,1469,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,1,-17,1,7.52,5.37,8.86,9.4,7.52,4.57,4.83,,8.59,5.64,3.76,8.06,16.92,6.98,7.25,,31.15,7.79,4.57,18.394444,9.311111,26.244444,0.0,9.265432,55.759327
US_IN_18055,2021-04-07,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,1,0,2681,89,,,0,0,0,1,0,0,0,0,0,0,9,24,74,145,90,348,363,408,447,347,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,1199,1469,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,-7,-19,2,4.13,3.88,13.96,9.3,4.13,4.65,5.17,4.65,9.3,8.79,,7.49,13.96,,7.75,5.94,37.21,5.17,3.88,19.394444,11.55,26.811111,1.04775,11.537037,60.525988
US_IN_18055,2021-04-08,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,2,0,2683,89,,,0,0,0,0,0,0,1,1,0,0,9,24,74,145,90,348,364,409,447,347,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,1200,1470,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,-1,-15,3,4.64,6.96,12.12,8.51,7.22,5.42,5.42,4.64,8.51,4.9,4.38,4.9,18.05,4.9,7.74,5.67,41.52,3.61,6.71,17.35,13.894444,23.25,2.173111,12.777778,74.550747
US_IN_18055,2021-04-09,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,2,0,2685,89,,,0,0,0,0,0,0,0,0,1,0,9,24,74,145,90,348,364,409,448,347,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,,1202,1470,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,19,-1,-16,0,5.5,,9.68,7.07,6.02,4.97,6.8,,6.8,4.45,6.28,4.97,16.75,,8.64,6.54,36.12,5.5,4.97,17.144444,9.5,26.716667,1.30175,8.54321,56.807766
US_IN_18055,2021-04-10,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,3,0,2688,89,,,0,0,0,1,2,0,0,0,0,0,9,24,74,146,92,348,364,409,448,347,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,1,1204,1471,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,13,,-10,,5.22,7.07,10.14,7.07,8.91,6.15,7.99,5.53,7.99,6.15,,6.76,16.59,4.3,7.07,5.22,32.26,7.99,,16.861111,12.333333,24.155556,1.411111,12.191358,73.826722
US_IN_18055,2021-04-11,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,4,0,2692,89,,,1,0,0,0,0,0,0,0,1,2,10,24,74,146,92,348,364,409,449,349,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,4,1204,1475,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,,-14,,4.67,8.17,7.3,6.13,4.08,7.0,,4.38,12.26,,,8.17,18.68,,4.96,,38.52,,6.42,10.133333,8.783333,16.4,4.176889,7.5,83.957536
US_IN_18055,2021-04-12,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,3,0,2695,89,,,0,0,0,0,0,0,0,0,0,3,10,24,74,146,92,348,364,409,449,352,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,1,1206,1476,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,-5,-14,3,4.75,5.02,10.57,11.1,4.23,6.6,6.87,3.96,10.57,6.08,4.49,12.41,18.49,4.23,10.83,4.49,38.04,8.72,5.81,11.9,6.116667,19.55,7.112,7.530864,74.5743
US_IN_18055,2021-04-13,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,2,0,2697,89,,,0,0,0,1,0,0,0,0,0,1,10,24,74,147,92,348,364,409,449,353,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,2,1206,1478,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,0,-17,1,4.77,5.04,13.78,7.95,4.77,,5.83,4.24,8.22,3.71,,10.07,21.47,4.51,9.01,7.42,36.84,5.83,3.71,13.261111,8.122222,18.238889,0.366889,4.753086,56.504199
US_IN_18055,2021-04-14,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,3,0,2700,89,,,0,0,0,1,0,0,0,0,2,0,10,24,74,148,92,348,364,409,451,353,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,2,1207,1480,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,-2,-16,1,4.36,5.18,9.54,12.53,5.45,,5.45,,8.99,5.99,,10.35,16.08,,5.99,,29.97,6.54,4.36,12.438889,8.416667,17.4,0.0508,2.993827,53.047552
US_IN_18055,2021-04-15,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,1,0,2701,89,,,0,0,0,0,0,0,0,0,0,0,10,24,74,148,92,348,364,409,451,353,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,1208,1480,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,-6,-14,2,,5.15,13.54,8.94,7.31,4.88,6.5,,11.65,7.04,,11.38,14.35,6.5,8.4,6.5,36.02,5.96,7.58,8.761111,1.794444,15.405556,0.0254,0.506173,56.155522
US_IN_18055,2021-04-16,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,2,0,2703,89,,,0,1,0,0,0,0,0,0,1,0,10,25,74,148,92,348,364,409,452,353,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,,1210,1480,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,17,-4,-18,1,,6.05,8.8,12.1,,5.5,6.05,4.4,9.07,5.22,,8.8,18.7,,7.15,,25.85,9.62,3.85,9.55,1.755556,16.422222,0.0,2.012346,59.278192
US_IN_18055,2021-04-17,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,1,0,2704,89,,,0,0,0,0,0,1,0,0,0,0,10,25,74,148,92,349,364,409,452,353,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,1211,1480,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,27,,-11,,,4.63,11.43,6.49,7.72,6.18,5.87,,,,,6.49,17.91,,4.94,5.56,39.84,9.88,,11.05,6.133333,15.966667,0.0508,4.771605,65.339962
US_IN_18055,2021-04-18,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,0,0,2715,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,,-16,,5.0,7.18,12.81,9.68,7.18,5.93,6.56,,9.68,5.31,,10.31,16.87,5.31,6.87,4.69,35.92,5.93,5.93,10.544444,2.927778,17.588889,0.592667,3.54321,61.959931
US_IN_18055,2021-04-19,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,2,0,2706,89,,,0,0,0,2,0,0,0,0,0,0,10,25,74,150,92,349,364,409,452,353,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,,1211,1480,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,-11,-14,2,6.68,,13.36,11.22,6.95,5.88,6.14,,10.42,4.81,3.74,8.82,20.3,5.61,,7.21,35.8,9.08,4.28,11.855556,3.572222,19.988889,1.61925,3.932099,58.243662
US_IN_18055,2021-04-20,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,3,0,2709,89,,,0,0,0,1,0,0,1,1,0,0,10,25,74,151,92,349,365,410,452,353,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,2,1212,1482,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,2,-16,4,5.5,6.87,9.35,4.67,7.15,8.52,,,10.72,9.07,,7.42,21.17,4.12,6.32,6.6,37.94,8.52,6.6,7.144444,0.722222,16.083333,0.987778,1.728395,69.601583
US_IN_18055,2021-04-21,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,4,0,2713,89,,,1,0,0,0,0,1,0,1,1,0,11,25,74,151,92,350,365,411,453,353,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,3,1213,1485,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,-6,-15,5,6.25,4.95,13.28,9.38,4.17,4.43,9.63,,11.46,5.47,3.91,6.25,18.75,6.25,7.81,5.73,37.5,5.21,6.51,2.916667,-0.916667,10.961111,4.092222,-1.191358,73.961808
US_IN_18055,2021-04-22,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,3,0,2716,89,,,0,0,1,1,0,1,0,0,0,0,11,25,75,152,92,351,365,411,453,353,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,,1215,1485,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,,-15,3,7.03,,10.82,10.82,4.06,,7.03,4.87,9.19,5.41,,8.92,16.23,5.41,8.38,5.41,33.53,7.57,5.14,6.5,0.383333,12.716667,0.1524,-2.401235,52.861427
US_IN_18055,2021-04-23,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,3,0,2719,89,,,0,0,0,1,0,1,0,1,0,0,11,25,75,153,92,352,365,412,453,353,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,2,1216,1487,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,-6,-4,-18,2,,5.74,8.75,9.84,5.47,8.75,9.57,5.2,11.48,4.1,3.83,7.38,22.42,4.92,8.2,4.92,31.44,7.38,4.38,8.833333,1.538889,15.555556,0.0,0.660494,56.515759
US_IN_18055,2021-04-24,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,2,0,2721,89,,,0,1,0,0,0,0,1,0,0,0,11,26,75,153,92,352,366,412,453,353,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,1217,1488,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,-1,,-9,,4.93,6.47,10.48,8.94,4.93,5.55,4.31,8.32,13.25,4.31,,8.32,19.41,4.93,5.24,,31.43,5.24,5.55,11.305556,7.972222,14.327778,2.032,7.098765,75.083588
US_IN_18055,2021-04-25,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,5,0,2729,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,,-19,,5.78,7.39,13.17,8.99,,5.46,7.71,7.39,4.5,4.5,,7.07,22.17,,8.99,5.14,36.3,8.35,4.82,11.372222,6.088889,17.716667,1.0414,6.111111,70.28225
US_IN_18055,2021-04-26,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,3,0,2724,89,,6587,0,0,0,2,0,1,0,0,0,0,11,26,75,155,92,353,366,412,453,353,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,1218,1489,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,-3,-15,2,,6.37,12.46,8.03,7.75,8.58,6.09,4.15,9.96,5.54,,9.41,19.93,5.81,,6.37,40.69,8.58,9.96,14.111111,3.722222,24.811111,0.0,4.530864,52.602595
US_IN_18055,2021-04-27,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,7,0,2731,89,23,6610,0,0,0,0,0,0,1,1,1,3,11,26,75,155,92,353,367,413,454,356,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,4,3,1222,1492,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,1,-18,1,,,18.44,7.54,5.31,,7.26,,9.5,5.31,,7.82,20.67,4.47,7.82,5.59,31.57,10.34,3.91,21.572222,14.655556,27.844444,0.0,9.277778,45.424184
US_IN_18055,2021-04-28,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,5,0,2736,89,91,6701,1,0,0,1,0,1,0,0,1,0,12,26,75,156,92,354,367,413,455,356,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,3,1224,1495,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,-5,-15,3,4.56,5.57,12.91,8.61,5.82,7.34,10.63,5.82,7.85,4.81,5.57,7.59,19.75,3.8,10.63,4.56,34.94,9.87,,21.516667,17.3,26.094444,0.616857,16.648148,74.140259
US_IN_18055,2021-04-29,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,9,0,2745,89,97,6798,0,0,0,2,0,2,1,1,1,2,12,26,75,158,92,356,368,414,456,358,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,5,4,1229,1499,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,-3,-15,4,,4.15,14.8,8.83,5.19,,6.75,5.71,12.2,4.15,3.89,7.53,22.32,5.19,8.57,6.75,35.3,9.61,6.75,18.616667,15.788889,21.561111,16.002,16.703704,89.067079
