location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_allergy,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IN_18117,2021-04-26,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,4,0,1796,56,,6217,0,0,0,1,0,0,0,1,0,0,8,16,57,101,44,255,231,247,269,282,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,4,797,992,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,,,,-5,0,16.32,,6.53,21.22,9.79,33.46,,14.588889,4.594444,24.844444,0.0,,5.444444,54.1904
US_IN_18117,2021-04-27,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,6,1,1802,57,2,6219,0,0,2,1,0,0,2,1,0,0,8,16,59,102,44,255,233,248,269,282,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,5,798,997,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,,,,-10,1,15.43,6.02,6.77,22.2,8.65,38.0,,21.838889,15.516667,27.861111,0.0,,9.0,43.752027
US_IN_18117,2021-04-28,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,13,0,1815,57,65,6284,0,1,7,1,1,0,0,0,1,1,8,17,66,103,45,255,233,248,270,283,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,7,6,805,1003,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,,,,-10,4,12.89,6.62,10.45,19.51,6.62,35.54,8.71,22.0,16.894444,26.966667,0.41275,,15.814815,68.068192
US_IN_18117,2021-04-29,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,2,0,1817,57,74,6358,0,0,1,0,0,0,0,0,1,0,8,17,67,103,45,255,233,248,271,283,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,806,1004,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,,,,-9,,9.1,7.28,8.37,20.02,,41.49,,19.516667,17.222222,23.127778,25.766889,,17.512346,88.085045
US_IN_18117,2021-04-30,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,2,0,1819,57,93,6451,0,0,0,1,0,1,0,0,0,0,8,17,67,104,45,256,233,248,271,283,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,,808,1004,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,,,,-11,2,14.62,6.09,6.9,20.71,10.56,26.8,11.78,16.555556,10.488889,22.888889,12.3444,,8.574074,59.099695
US_IN_18117,2021-05-01,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,10,0,1817,57,88,6539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,31,,,-7,,9.93,9.46,,20.34,7.1,30.28,8.52,14.138889,4.7,23.8,0.254,,2.333333,44.564401
US_IN_18117,2021-05-02,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,1,0,1820,57,0,6539,0,0,0,1,0,0,0,0,0,0,8,17,67,105,45,256,233,248,271,283,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,808,1005,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,,,,-8,,12.36,14.26,,20.44,10.46,38.51,7.13,18.644444,11.538889,23.705556,0.0254,,9.685185,56.436962
US_IN_18117,2021-05-03,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,3,0,1823,57,93,6632,0,0,0,2,0,0,0,1,0,0,8,17,67,107,45,256,233,249,271,283,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,1,810,1006,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,,,,-7,,7.36,10.46,8.91,16.66,6.2,38.74,6.2,18.577778,13.666667,24.633333,6.604,,15.962963,84.046687
US_IN_18117,2021-05-04,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,1,0,1824,57,5,6637,0,0,0,0,0,0,1,0,0,0,8,17,67,107,45,256,234,249,271,283,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,810,1007,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,,,,-8,,9.82,,9.82,17.28,8.64,36.13,,19.272222,14.844444,23.788889,5.842,,16.993827,86.608611
US_IN_18117,2021-05-05,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,1,0,1825,57,39,6676,0,0,0,0,0,0,0,1,0,0,8,17,67,107,45,256,234,250,271,283,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,811,1007,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,,,,-8,3,10.78,,9.12,29.02,10.37,30.68,7.88,13.711111,9.472222,20.022222,11.6078,,8.191358,68.931104
US_IN_18117,2021-05-06,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,6,0,1831,57,46,6722,0,0,1,1,0,0,2,0,0,2,8,17,68,108,45,256,236,250,271,285,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,4,2,815,1009,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,,,,-8,,8.48,7.27,6.46,21.41,6.06,35.55,,11.866667,5.327778,18.127778,2.032,,5.265432,64.189412
US_IN_18117,2021-05-07,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,2,0,1833,57,126,6848,0,0,0,0,0,0,0,0,1,0,8,17,68,108,45,256,236,250,272,285,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,,817,1009,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,,,,-10,2,13.34,12.51,8.34,19.59,8.34,36.27,,11.833333,4.438889,19.438889,2.144889,,5.487654,64.754578
US_IN_18117,2021-05-08,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,3,0,1836,57,67,6915,0,0,1,0,0,0,1,0,1,0,8,17,69,108,45,256,237,250,273,285,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,2,818,1011,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,18,,,-12,,16.65,12.73,,18.12,9.3,36.24,,11.116667,4.205556,18.477778,0.508,,2.796296,56.336298
US_IN_18117,2021-05-09,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,3,0,1833,57,89,7004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,,,,-4,,,8.64,,20.65,,35.05,7.68,13.088889,6.711111,18.622222,0.564444,,8.864198,74.702847
US_IN_18117,2021-05-10,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,2,0,1838,57,20,7024,0,0,0,1,0,0,0,0,0,0,8,17,69,109,45,256,237,250,273,285,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,2,818,1013,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,,,,-7,1,9.38,11.42,13.87,18.36,6.12,45.29,,10.177778,3.677778,18.133333,6.5532,,3.012346,61.565051
US_IN_18117,2021-05-11,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,2,0,1840,57,7,7031,0,0,0,0,0,0,0,0,0,2,8,17,69,109,45,256,237,250,273,287,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,819,1014,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,,,,-5,2,14.5,7.04,7.46,19.88,7.87,41.01,7.46,12.033333,5.25,17.222222,0.0,,3.32716,57.313633
US_IN_18117,2021-05-12,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,1,0,1841,57,24,7055,0,0,0,0,0,0,1,0,0,0,8,17,69,109,45,256,238,250,273,287,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,820,1014,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,,,,-7,3,10.63,,6.54,23.31,,35.16,,12.383333,5.127778,18.011111,0.0,,-0.925926,40.463782
US_IN_18117,2021-05-13,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,1,0,1842,57,15,7070,0,0,0,0,0,0,0,0,0,0,8,17,69,109,45,256,238,250,273,287,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,821,1014,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,,,,-10,4,10.16,10.97,6.09,19.91,8.53,36.15,,13.05,4.833333,19.894444,0.0,,0.691358,42.955655
US_IN_18117,2021-05-14,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,4,0,1846,57,69,7139,0,0,2,0,0,0,1,0,0,1,8,17,71,109,45,256,239,250,273,288,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,1,824,1015,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,,,,-13,2,14.39,15.21,,21.37,14.8,32.47,9.45,14.222222,4.844444,21.522222,0.0,,1.975309,43.682979
US_IN_18117,2021-05-15,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,1,0,1847,57,64,7203,0,0,0,0,0,0,0,1,0,0,8,17,71,109,45,256,239,251,273,288,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,824,1016,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,25,,,-5,,12.6,,,13.09,,31.02,,15.105556,5.388889,22.666667,0.0,,4.191358,48.072409
US_IN_18117,2021-05-16,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,4,0,1851,57,36,7239,0,0,0,0,0,1,0,0,2,0,8,17,71,109,45,257,239,251,275,288,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,2,826,1018,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,,,,-2,,13.17,,,16.47,,35.29,9.41,17.227778,9.044444,22.883333,0.127,,9.919753,62.367813
US_IN_18117,2021-05-17,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,6,0,1857,57,0,7239,0,0,0,1,0,1,0,2,1,0,8,17,71,110,45,258,239,253,276,288,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,3,829,1021,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,,,,-7,,12.97,10.13,,14.6,,38.92,13.38,19.277778,14.205556,24.416667,0.79375,,14.141975,71.571562
US_IN_18117,2021-05-18,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,5,0,1862,57,9,7248,0,0,1,1,0,0,1,1,1,0,8,17,72,111,45,258,240,254,277,288,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,4,1,833,1022,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,,,,-7,3,11.65,6.03,12.05,14.06,7.63,34.95,7.63,20.827778,15.994444,25.988889,0.874889,,15.08642,69.259454
US_IN_18117,2021-05-19,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,1,0,1863,57,17,7265,0,0,0,0,0,1,0,0,0,0,8,17,72,111,45,259,240,254,277,288,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,833,1023,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,,,,-4,3,12.5,8.75,12.09,20.42,10.42,29.59,7.08,22.2,17.183333,27.061111,0.141111,,14.888889,62.842835
US_IN_18117,2021-05-20,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,1,0,1864,57,19,7284,0,0,0,1,0,0,0,0,0,0,8,17,72,112,45,259,240,254,277,288,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,833,1024,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,,,,-5,1,11.01,,7.62,16.52,8.47,33.45,13.55,23.683333,17.322222,29.444444,1.397,,15.333333,59.18991
US_IN_18117,2021-05-21,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,4,0,1868,57,0,7284,0,0,0,1,0,2,0,1,0,0,8,17,72,113,45,261,240,255,277,288,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,3,834,1027,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,,,,-10,2,18.25,,9.13,16.88,10.04,31.94,12.78,23.4,16.2,29.272222,0.0,,13.537037,53.625384
US_IN_18117,2021-05-22,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,1,0,1869,57,101,7385,0,0,0,0,0,0,1,0,0,0,8,17,72,113,45,261,241,255,277,288,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,834,1028,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,20,,,-7,,15.11,,8.06,19.14,10.58,36.77,13.6,22.6,14.327778,29.994444,0.0,,13.901235,57.563856
US_IN_18117,2021-05-23,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,1,0,1870,57,20,7405,0,0,0,0,0,0,0,0,1,0,8,17,72,113,45,261,241,255,278,288,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,834,1029,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,,,,-6,,13.03,,,8.02,15.03,48.1,16.53,23.888889,14.9,30.811111,0.0,,15.265432,58.261497
US_IN_18117,2021-05-24,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,1,0,1871,57,6,7411,0,0,0,0,0,1,0,0,0,0,8,17,72,113,45,262,241,255,278,288,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,835,1029,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,,,,-13,,12.88,,,27.66,11.45,45.79,10.97,24.766667,16.488889,31.233333,0.0,,15.54321,56.202195
US_IN_18117,2021-05-25,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,1,0,1872,57,1,7412,0,0,0,0,0,0,0,0,0,0,8,17,72,113,45,262,241,255,278,288,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,836,1029,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,,,,-16,2,18.76,7.21,8.18,25.49,11.54,37.04,16.35,25.3,17.711111,31.594444,0.0,,15.938272,55.880886
US_IN_18117,2021-05-26,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,1,0,1876,57,12,7424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,,,,-13,4,17.07,8.06,9.01,20.86,7.11,41.24,9.96,23.094444,18.516667,30.327778,4.035778,,17.765432,71.995662
US_IN_18117,2021-05-27,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,0,0,1876,57,9,7433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,,,,-15,3,19.09,11.46,10.02,23.86,11.93,39.14,16.23,22.222222,17.838889,28.072222,6.4008,,18.376543,78.664904
US_IN_18117,2021-05-28,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,1,0,1873,57,20,7453,0,0,0,0,0,1,0,0,0,0,8,17,72,113,45,263,241,255,278,288,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,837,1029,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,,,,-23,4,12.06,,,18.09,9.28,28.3,10.67,19.938889,14.566667,26.188889,9.087556,,17.62963,86.556488
US_IN_18117,2021-05-29,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,0,0,1877,57,17,7470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,17,,,-20,,12.17,9.25,,19.97,7.79,35.06,13.63,11.744444,8.85,15.755556,2.413,,8.506173,80.145083
US_IN_18117,2021-05-30,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,0,0,1877,57,9,7479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,,,,-16,,13.62,,,23.36,10.71,34.06,9.73,13.85,5.705556,21.344444,0.2794,,6.006173,58.79425
US_IN_18117,2021-05-31,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,0,0,1877,57,0,7479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,,,,-63,,10.61,9.09,9.6,16.16,8.59,37.88,11.11,16.494444,7.011111,24.105556,0.0,,8.771605,59.827585
US_IN_18117,2021-06-01,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,2,0,1875,57,9,7488,0,0,0,0,0,0,0,2,0,0,8,17,72,113,45,263,241,257,278,288,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,838,1030,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,,,,-16,3,15.26,8.86,8.86,26.09,12.31,37.41,12.8,18.433333,10.983333,24.272222,0.141111,,12.641975,68.868611
US_IN_18117,2021-06-02,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,0,0,1878,57,1,7489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,,,,-15,,11.68,,13.08,16.81,8.41,41.1,7.01,17.938889,14.9,22.433333,10.696222,,16.763889,92.17773
US_IN_18117,2021-06-03,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,0,0,1878,57,4,7493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,,,,-12,,10.39,,7.56,20.32,10.87,34.02,12.28,19.872222,17.327778,23.683333,23.142222,,18.055556,88.72591
US_IN_18117,2021-06-04,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,2,0,1880,57,15,7508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,,,,-19,2,16.68,,8.83,21.1,12.27,42.69,9.81,22.005556,15.033333,29.438889,12.065,,15.481481,66.316486
US_IN_18117,2021-06-05,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,0,1,1880,58,47,7555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,,,,-6,,11.38,,8.28,25.35,8.79,32.59,14.49,23.261111,15.111111,29.683333,0.0,,16.308642,64.763751
US_IN_18117,2021-06-06,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,0,0,1880,58,28,7583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,,,,-21,,12.3,,7.38,20.17,9.84,31.98,10.33,23.077778,16.666667,29.388889,0.635,,19.197531,78.809948
US_IN_18117,2021-06-07,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,1,0,1876,58,15,7598,0,0,0,1,0,0,0,0,0,0,8,17,72,114,45,263,241,257,278,288,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,838,1031,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,,,,-12,,18.47,8.53,15.63,26.52,10.89,37.42,7.58,23.783333,19.455556,28.311111,9.510889,,20.493827,81.264978
US_IN_18117,2021-06-08,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,2,0,1878,58,10,7608,0,0,0,0,0,1,0,0,0,0,8,17,72,114,45,264,241,257,278,288,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,839,1032,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,,,,-17,5,19.28,,11.29,17.87,8.94,36.21,11.76,23.322222,20.577778,27.394444,3.189111,,21.067901,86.880683
US_IN_18117,2021-06-09,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,0,0,1880,58,15,7623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,,,,-13,5,15.28,,9.55,27.69,13.84,36.76,11.93,23.272222,21.061111,27.25,13.574889,,21.271605,88.012812
