location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anemia,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bloating,search_trends_bone_fracture,search_trends_bruise,search_trends_burn,search_trends_candidiasis,search_trends_chest_pain,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_dementia,search_trends_depression,search_trends_dermatitis,search_trends_diabetes,search_trends_diarrhea,search_trends_dizziness,search_trends_epilepsy,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_flatulence,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_hay_fever,search_trends_headache,search_trends_heart_arrhythmia,search_trends_heartburn,search_trends_hypertension,search_trends_hypothyroidism,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_myocardial_infarction,search_trends_nausea,search_trends_obesity,search_trends_pain,search_trends_paresthesia,search_trends_perspiration,search_trends_psychosis,search_trends_scar,search_trends_sinusitis,search_trends_skin_condition,search_trends_skin_rash,search_trends_skin_ulcer,search_trends_sleep_disorder,search_trends_sore_throat,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13255,2022-03-28,ChIJIetGkwWN9IgRwEJTaAORaAs,Q503486,geoId/13255,US,United States of America,GA,Georgia,13255,Spalding County,US,USA,2,7,1,15808,403,0,26786,0,0,0,1,0,1,0,2,0,3,345,360,828,1961,1705,1552,1483,1112,703,389,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,17,42,86,100,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,65358,31437,33921,8496,8411,8670,8093,7741,8454,7896,5221,2376,1028124,33.26,-84.28,517,73.558333,-7,-6,-6,2,1.92,4.3,5.4,3.48,18.66,2.93,8.23,6.04,2.38,3.11,6.49,4.66,,1.92,1.83,2.47,3.02,1.46,9.88,3.38,4.94,2.74,2.01,4.94,2.65,9.05,4.21,1.55,2.74,2.93,4.66,3.66,2.1,3.57,38.41,5.21,3.75,2.1,1.65,7.96,2.19,17.93,5.58,1.28,6.4,2.74,4.3,3.75,2.65,3.02,4.3,33.2,,,,1.46,3.2,3.75,5.95,1.55,2.74,2.29,3.02,5.49,4.85,4.66,2.65,2.38,2.93,2.56,12.177778,5.288889,19.927778,0.0,-4.366667,31.457003
US_GA_13255,2022-03-29,ChIJIetGkwWN9IgRwEJTaAORaAs,Q503486,geoId/13255,US,United States of America,GA,Georgia,13255,Spalding County,US,USA,2,0,0,15808,403,0,26786,0,0,0,0,0,0,0,0,0,0,345,360,828,1961,1705,1552,1483,1112,703,389,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,17,42,86,100,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,65358,31437,33921,8496,8411,8670,8093,7741,8454,7896,5221,2376,1028124,33.26,-84.28,517,73.558333,-7,-3,-7,3,2.31,4.81,7.58,3.51,21.08,3.61,6.84,5.64,2.68,3.42,5.18,3.33,,3.42,1.39,2.13,2.59,,9.43,3.7,4.25,2.96,2.87,4.34,2.87,8.88,3.79,1.39,1.29,1.48,4.34,2.4,1.66,4.16,11.93,4.9,2.59,1.48,1.85,9.06,2.5,19.97,4.34,3.7,7.67,3.33,2.96,2.96,2.59,2.03,5.64,36.61,1.76,,2.03,1.85,2.59,4.44,6.38,3.05,1.57,1.76,2.77,5.36,5.82,5.36,3.51,2.77,3.61,2.13,14.438889,5.594444,24.188889,0.0,1.561111,41.895003
US_GA_13255,2022-03-30,ChIJIetGkwWN9IgRwEJTaAORaAs,Q503486,geoId/13255,US,United States of America,GA,Georgia,13255,Spalding County,US,USA,2,12,0,15820,403,36,26822,1,0,0,3,2,1,2,2,0,0,346,360,828,1964,1707,1553,1485,1114,703,389,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,17,42,86,100,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,65358,31437,33921,8496,8411,8670,8093,7741,8454,7896,5221,2376,1028124,33.26,-84.28,517,73.558333,-7,-4,-7,2,2.92,6.39,6.12,2.74,20.55,2.19,4.75,4.93,2.92,2.47,5.66,4.93,1.46,2.92,2.74,1.92,2.47,2.19,9.04,3.38,4.93,4.02,2.01,2.37,1.74,10.14,4.02,2.37,2.37,3.83,5.11,3.56,2.56,4.38,8.13,5.48,3.1,1.92,3.1,8.77,2.19,21.83,5.57,3.83,8.68,,2.92,4.66,3.1,1.92,4.66,34.98,3.2,1.37,1.74,2.01,3.47,4.93,5.21,1.28,1.37,2.01,87.76,5.3,3.93,3.83,3.1,2.92,3.1,,18.35,9.87037,27.988889,0.0,9.005556,54.579365
US_GA_13255,2022-03-31,ChIJIetGkwWN9IgRwEJTaAORaAs,Q503486,geoId/13255,US,United States of America,GA,Georgia,13255,Spalding County,US,USA,2,6,0,15826,403,5,26827,0,0,1,0,2,3,0,0,1,0,346,360,829,1964,1709,1556,1485,1114,704,389,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,17,42,86,100,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,65358,31437,33921,8496,8411,8670,8093,7741,8454,7896,5221,2376,1028124,33.26,-84.28,517,73.558333,-9,-6,-10,3,2.28,4.92,5.29,2.92,18.05,2.28,6.29,4.38,3.74,3.28,4.83,3.56,2.37,4.01,1.64,2.19,2.55,1.28,8.66,3.65,5.11,2.55,2.28,4.56,2.28,9.57,4.01,1.28,1.64,2.64,3.19,3.1,,4.28,6.02,5.56,3.1,3.46,2.64,8.93,1.91,16.04,5.38,3.19,5.29,1.73,2.55,3.19,2.19,3.74,5.38,34.37,3.01,1.73,1.91,2.28,2.0,4.92,5.56,1.82,2.1,,21.79,5.29,5.01,3.74,2.92,3.56,2.55,1.64,20.011111,13.511111,26.155556,15.24,12.216667,60.862927
US_GA_13255,2022-04-01,ChIJIetGkwWN9IgRwEJTaAORaAs,Q503486,geoId/13255,US,United States of America,GA,Georgia,13255,Spalding County,US,USA,2,3,1,15829,404,14,26841,0,0,0,1,1,0,0,0,0,1,346,360,829,1965,1710,1556,1485,1114,704,390,0,0,0,0,0,0,0,1,0,0,0,0,0,4,7,17,42,87,100,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,65358,31437,33921,8496,8411,8670,8093,7741,8454,7896,5221,2376,1028124,33.26,-84.28,517,73.558333,-3,-3,-9,1,3.18,2.78,6.56,2.58,16.19,2.68,5.76,5.46,3.18,3.68,4.77,3.38,1.69,2.88,,,2.29,,7.55,3.88,5.46,2.38,2.38,2.58,,10.03,3.48,1.59,1.89,4.37,2.19,3.38,1.99,3.58,6.76,4.07,2.09,2.78,2.68,10.33,1.49,17.78,4.77,2.68,6.36,1.89,4.17,2.88,1.49,2.48,5.07,32.39,1.69,1.49,,1.39,2.48,3.28,4.27,2.68,1.99,2.19,11.03,4.27,7.65,4.27,3.48,2.98,3.28,1.99,13.433333,6.427778,21.472222,0.2032,2.688889,48.238579
US_GA_13255,2022-04-02,ChIJIetGkwWN9IgRwEJTaAORaAs,Q503486,geoId/13255,US,United States of America,GA,Georgia,13255,Spalding County,US,USA,2,0,0,15829,404,5,26846,0,0,0,0,0,0,0,0,0,0,346,360,829,1965,1710,1556,1485,1114,704,390,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,17,42,87,100,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,65358,31437,33921,8496,8411,8670,8093,7741,8454,7896,5221,2376,1028124,33.26,-84.28,517,73.558333,-6,-4,-5,0,2.23,3.99,5.98,2.58,17.94,2.23,6.8,4.34,,3.52,5.28,5.63,2.58,2.58,,,1.64,2.23,10.67,3.4,6.57,4.22,1.99,2.35,2.7,11.14,4.93,1.64,2.58,2.7,4.57,,3.28,4.57,8.68,4.81,5.04,1.88,3.64,8.8,2.23,17.59,3.87,2.35,9.03,1.76,3.05,4.93,1.64,2.93,3.87,34.6,1.64,,,2.23,2.58,3.17,5.98,,,3.99,6.45,4.81,5.51,3.87,3.05,2.23,,,11.977778,4.083333,19.083333,0.0,1.827778,50.118889
US_GA_13255,2022-04-03,ChIJIetGkwWN9IgRwEJTaAORaAs,Q503486,geoId/13255,US,United States of America,GA,Georgia,13255,Spalding County,US,USA,2,0,0,15829,404,0,26846,0,0,0,0,0,0,0,0,0,0,346,360,829,1965,1710,1556,1485,1114,704,390,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,17,42,87,100,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,65358,31437,33921,8496,8411,8670,8093,7741,8454,7896,5221,2376,1028124,33.26,-84.28,517,73.558333,-5,-2,-4,1,,5.32,8.68,3.12,17.01,2.31,7.52,4.86,1.62,4.51,5.44,4.4,1.62,2.78,3.01,2.89,2.2,1.62,10.41,3.35,5.79,4.4,1.97,3.47,2.31,9.14,3.24,,2.08,3.59,5.21,2.54,2.89,3.01,8.33,4.51,3.35,2.66,2.78,7.64,2.08,19.44,4.63,2.08,7.87,3.82,3.82,3.35,2.54,2.08,4.4,37.72,2.43,,,1.85,2.66,4.28,7.4,2.89,,3.12,3.59,7.52,5.21,3.7,2.89,2.31,4.17,3.12,13.911111,5.855556,21.422222,0.0,2.588889,46.688513
US_GA_13255,2022-04-04,ChIJIetGkwWN9IgRwEJTaAORaAs,Q503486,geoId/13255,US,United States of America,GA,Georgia,13255,Spalding County,US,USA,2,4,1,15833,405,1,26847,0,0,0,1,0,0,1,0,0,0,346,360,829,1966,1710,1556,1486,1114,704,390,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,17,42,87,100,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,65358,31437,33921,8496,8411,8670,8093,7741,8454,7896,5221,2376,1028124,33.26,-84.28,517,73.558333,0,-2,-10,2,2.07,4.9,5.93,3.3,18.37,3.01,8.86,4.9,3.86,4.62,4.71,6.12,2.07,2.45,1.51,2.35,2.64,1.88,9.23,3.58,4.05,3.58,2.64,4.24,3.2,8.67,4.05,,2.26,2.92,3.86,2.92,2.26,4.33,5.56,6.22,4.43,,2.64,7.35,2.54,20.91,5.56,3.3,8.29,2.17,4.05,4.43,2.35,2.92,4.33,36.08,2.17,1.41,2.45,2.64,1.88,3.67,6.12,1.79,2.54,2.73,4.24,8.29,4.33,4.8,2.07,3.01,3.86,1.98,13.866667,3.972222,24.3,0.0,0.072222,39.038206
US_GA_13255,2022-04-05,ChIJIetGkwWN9IgRwEJTaAORaAs,Q503486,geoId/13255,US,United States of America,GA,Georgia,13255,Spalding County,US,USA,2,2,1,15835,406,25,26872,0,0,0,0,0,1,-1,1,0,0,346,360,829,1966,1710,1557,1485,1115,704,390,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,17,42,87,100,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,65358,31437,33921,8496,8411,8670,8093,7741,8454,7896,5221,2376,1028124,33.26,-84.28,517,73.558333,-24,-17,-15,9,2.0,5.9,5.17,2.9,14.79,2.9,7.35,4.99,3.99,5.36,5.17,5.17,1.63,1.45,1.27,2.09,1.36,,8.08,3.81,6.35,2.63,1.54,4.63,2.0,8.26,5.99,1.45,2.09,2.9,5.17,3.27,1.91,3.09,6.63,4.54,4.08,2.18,2.0,8.17,1.91,18.43,5.26,2.81,5.99,2.27,3.18,3.72,2.09,2.27,4.81,33.22,2.54,1.54,1.73,1.54,2.9,2.72,4.54,1.73,1.45,,3.0,5.17,4.27,4.17,2.72,3.09,3.81,,12.738889,6.148148,21.327778,15.578667,8.761111,77.129623
US_GA_13255,2022-04-06,ChIJIetGkwWN9IgRwEJTaAORaAs,Q503486,geoId/13255,US,United States of America,GA,Georgia,13255,Spalding County,US,USA,2,3,1,15838,407,9,26881,0,0,0,0,0,0,1,0,0,0,346,360,829,1966,1710,1557,1486,1115,704,390,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,17,42,87,100,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,65358,31437,33921,8496,8411,8670,8093,7741,8454,7896,5221,2376,1028124,33.26,-84.28,517,73.558333,-14,-9,-13,7,,4.34,6.16,4.34,14.12,3.17,7.24,6.25,2.26,3.35,5.16,4.34,,2.99,,2.99,3.98,1.27,8.69,2.53,6.43,2.99,2.71,3.98,2.81,10.68,4.71,2.08,1.36,2.62,3.62,2.81,2.26,3.8,4.98,3.53,3.44,2.99,2.71,8.42,1.45,19.55,4.98,2.71,6.88,2.53,3.53,3.98,2.08,3.35,4.16,37.38,1.9,1.81,1.27,1.81,1.72,4.62,5.43,,3.44,2.08,4.07,4.89,5.61,4.07,2.81,3.71,3.44,1.45,17.783333,13.703704,23.766667,37.465,16.677778,93.286132
US_GA_13255,2022-04-07,ChIJIetGkwWN9IgRwEJTaAORaAs,Q503486,geoId/13255,US,United States of America,GA,Georgia,13255,Spalding County,US,USA,2,2,1,15840,408,0,26881,0,0,0,1,0,0,0,1,0,0,346,360,829,1967,1710,1557,1486,1116,704,390,0,0,0,0,0,0,0,1,0,0,0,0,0,4,7,17,42,88,100,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,65358,31437,33921,8496,8411,8670,8093,7741,8454,7896,5221,2376,1028124,33.26,-84.28,517,73.558333,-4,-2,-14,3,2.92,4.05,7.16,3.11,15.82,2.83,8.1,5.46,3.48,4.99,4.8,4.33,2.45,2.35,1.51,2.54,3.77,1.32,8.67,2.83,6.41,2.92,,3.01,2.45,9.98,3.48,,3.01,3.86,4.14,3.77,1.51,4.05,4.9,4.33,3.86,1.98,2.07,8.29,1.79,20.82,5.75,1.88,7.44,1.6,3.39,2.83,,1.32,4.24,36.45,1.88,3.11,2.45,2.83,1.98,3.77,7.07,1.79,1.6,2.73,2.64,6.22,4.8,4.52,3.58,3.3,3.86,1.88,17.044444,12.216049,21.716667,23.071667,8.205556,56.439745
US_GA_13255,2022-04-08,ChIJIetGkwWN9IgRwEJTaAORaAs,Q503486,geoId/13255,US,United States of America,GA,Georgia,13255,Spalding County,US,USA,2,2,2,15842,410,0,26881,0,0,0,1,0,1,0,0,0,0,346,360,829,1968,1710,1558,1486,1116,704,390,0,0,0,0,0,0,0,1,0,0,0,0,0,4,7,17,42,89,100,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,65358,31437,33921,8496,8411,8670,8093,7741,8454,7896,5221,2376,1028124,33.26,-84.28,517,73.558333,-10,-5,-13,3,2.27,5.14,7.12,2.87,14.53,2.77,7.51,5.73,1.48,4.15,5.14,2.57,2.08,2.27,1.78,1.88,2.87,1.98,9.69,4.84,5.44,3.16,3.16,3.66,,7.91,4.94,,2.87,2.96,3.26,2.17,2.87,4.65,4.75,3.95,2.57,1.98,3.16,8.6,1.88,18.88,5.63,2.27,7.61,3.76,3.85,3.76,1.68,2.27,3.76,34.4,2.87,,1.78,2.57,3.56,2.77,6.82,1.58,1.48,1.68,2.37,5.93,5.04,5.34,2.47,2.77,2.67,2.47,10.405556,6.524691,18.694444,0.1016,-1.211111,44.451312
US_GA_13255,2022-04-09,ChIJIetGkwWN9IgRwEJTaAORaAs,Q503486,geoId/13255,US,United States of America,GA,Georgia,13255,Spalding County,US,USA,2,0,0,15842,410,0,26881,0,0,0,0,0,0,0,0,0,0,346,360,829,1968,1710,1558,1486,1116,704,390,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,17,42,89,100,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,65358,31437,33921,8496,8411,8670,8093,7741,8454,7896,5221,2376,1028124,33.26,-84.28,517,73.558333,-13,-8,-5,2,1.99,4.68,7.14,4.22,14.52,1.87,7.73,4.22,2.69,3.51,6.56,5.62,2.34,2.81,2.23,1.76,2.23,,10.19,3.75,5.62,3.75,,2.93,2.46,8.43,3.28,,2.23,3.4,5.86,2.23,2.69,3.4,5.97,3.98,3.63,2.46,3.75,7.85,2.34,17.45,6.21,2.69,5.62,4.22,2.81,4.33,3.75,2.69,4.22,38.07,2.69,,3.16,2.23,2.81,3.28,5.5,,1.99,1.99,2.93,5.04,4.57,3.75,3.28,4.1,3.4,1.87,7.361111,3.604938,14.505556,0.0,-2.211111,50.748804
US_GA_13255,2022-04-10,ChIJIetGkwWN9IgRwEJTaAORaAs,Q503486,geoId/13255,US,United States of America,GA,Georgia,13255,Spalding County,US,USA,2,0,0,15842,410,0,26881,0,0,0,0,0,0,0,0,0,0,346,360,829,1968,1710,1558,1486,1116,704,390,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,17,42,89,100,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,65358,31437,33921,8496,8411,8670,8093,7741,8454,7896,5221,2376,1028124,33.26,-84.28,517,73.558333,-5,-2,-6,0,2.83,6.48,6.84,5.07,14.14,2.12,8.25,4.83,1.65,2.24,5.66,2.95,2.12,3.65,,2.71,4.01,1.65,9.9,4.83,4.01,2.83,1.77,2.83,2.83,7.78,5.3,2.36,3.18,2.95,5.3,3.3,2.0,4.12,4.71,4.24,3.18,2.59,2.95,7.78,2.48,21.81,3.3,2.48,8.25,2.36,2.71,3.3,2.24,1.65,5.89,42.9,3.65,,,4.01,2.48,2.36,5.89,2.0,1.89,1.65,2.83,6.13,5.3,3.3,2.83,4.12,2.12,2.71,10.805556,0.244444,23.25,0.0508,-0.211111,46.632724
US_GA_13255,2022-04-11,ChIJIetGkwWN9IgRwEJTaAORaAs,Q503486,geoId/13255,US,United States of America,GA,Georgia,13255,Spalding County,US,USA,2,10,2,15852,412,0,26881,0,0,0,0,0,0,1,1,3,1,346,360,829,1968,1710,1558,1487,1117,707,391,0,0,0,0,0,0,0,0,1,1,0,0,0,4,7,17,42,89,101,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,65358,31437,33921,8496,8411,8670,8093,7741,8454,7896,5221,2376,1028124,33.26,-84.28,517,73.558333,-7,-3,-15,3,2.6,4.99,8.13,3.69,18.11,2.6,7.81,7.37,2.93,3.47,5.75,4.01,,3.69,,1.74,4.01,2.17,9.65,2.6,5.1,3.8,2.17,2.82,1.95,10.63,4.88,2.17,2.49,3.8,5.31,3.47,1.84,5.1,5.86,4.66,4.88,1.74,3.36,11.06,3.36,21.15,5.21,3.8,8.03,3.8,3.47,4.34,3.36,3.36,6.83,42.19,2.39,1.74,1.95,3.25,1.95,4.55,5.64,,2.93,,2.93,5.96,6.29,5.21,4.34,4.34,3.58,,14.983333,4.522222,22.294444,0.0,6.294444,56.27323
US_GA_13255,2022-04-12,ChIJIetGkwWN9IgRwEJTaAORaAs,Q503486,geoId/13255,US,United States of America,GA,Georgia,13255,Spalding County,US,USA,2,1,0,15853,412,38,26919,-1,0,1,0,0,0,-1,1,1,0,345,360,830,1968,1710,1558,1486,1118,708,391,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,17,42,89,101,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,65358,31437,33921,8496,8411,8670,8093,7741,8454,7896,5221,2376,1028124,33.26,-84.28,517,73.558333,-8,-7,-16,3,,4.82,6.89,2.63,19.26,3.94,5.58,4.82,2.19,3.17,4.82,4.16,1.75,3.06,1.64,1.53,2.52,2.74,9.74,4.27,5.47,3.17,2.3,4.05,2.08,11.82,4.38,,4.27,3.17,6.57,2.63,1.86,3.83,4.82,5.25,5.25,3.94,2.63,10.4,,20.9,4.71,2.52,9.63,2.96,2.85,3.72,,1.86,5.47,38.63,2.41,,2.41,2.52,2.74,4.05,7.77,2.08,2.3,2.63,1.97,6.89,6.35,5.91,3.17,3.39,3.28,1.53,18.161111,8.544444,27.716667,0.0,10.877778,62.652286
US_GA_13255,2022-04-13,ChIJIetGkwWN9IgRwEJTaAORaAs,Q503486,geoId/13255,US,United States of America,GA,Georgia,13255,Spalding County,US,USA,2,0,0,15853,412,8,26927,0,0,0,0,-1,1,0,0,0,0,345,360,830,1968,1709,1559,1486,1118,708,391,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,17,42,89,101,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,65358,31437,33921,8496,8411,8670,8093,7741,8454,7896,5221,2376,1028124,33.26,-84.28,517,73.558333,-6,-4,-17,4,2.74,3.83,7.77,2.19,17.84,3.17,6.68,6.24,3.94,1.53,4.38,5.04,3.61,3.94,,2.19,2.85,,8.21,3.72,4.38,2.96,,4.71,3.72,11.06,3.94,1.86,2.52,4.38,6.24,2.74,1.53,4.82,6.46,4.27,3.17,2.74,3.61,9.74,2.85,22.33,4.71,3.94,8.65,2.52,2.85,4.16,,,5.14,39.19,2.41,2.3,1.53,3.06,1.97,4.82,8.76,1.64,2.41,,3.06,5.14,7.77,4.71,3.5,3.61,3.17,1.97,20.138889,13.388889,26.488889,0.0,13.877778,67.425548
US_GA_13255,2022-04-14,ChIJIetGkwWN9IgRwEJTaAORaAs,Q503486,geoId/13255,US,United States of America,GA,Georgia,13255,Spalding County,US,USA,2,4,1,15857,413,2,26929,0,0,0,0,1,0,1,1,0,0,345,360,830,1968,1710,1559,1487,1119,708,391,0,0,0,0,0,0,0,0,0,1,0,0,0,4,7,17,42,89,101,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,65358,31437,33921,8496,8411,8670,8093,7741,8454,7896,5221,2376,1028124,33.26,-84.28,517,73.558333,-6,-7,-19,4,2.39,5.33,6.96,2.94,14.79,2.5,8.37,4.79,3.04,3.92,5.98,4.68,2.94,3.92,,,3.37,1.74,10.22,4.13,7.07,3.81,1.52,4.13,2.39,10.88,3.48,1.85,1.85,3.92,5.55,2.5,3.37,4.35,5.44,4.57,5.44,1.85,1.74,9.13,2.17,23.82,5.55,2.72,8.48,3.15,3.48,4.68,2.5,2.28,3.15,40.67,2.17,1.85,,2.83,1.74,4.35,6.53,1.85,1.85,,2.72,5.98,5.22,7.5,,2.72,4.35,2.07,20.061111,16.188889,25.222222,1.312333,13.388889,65.581195
US_GA_13255,2022-04-15,ChIJIetGkwWN9IgRwEJTaAORaAs,Q503486,geoId/13255,US,United States of America,GA,Georgia,13255,Spalding County,US,USA,2,4,1,15861,414,8,26937,0,0,0,0,0,1,0,0,0,0,345,360,830,1968,1710,1560,1487,1119,708,391,0,0,0,0,0,0,0,1,0,0,0,0,0,4,7,17,42,90,101,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,65358,31437,33921,8496,8411,8670,8093,7741,8454,7896,5221,2376,1028124,33.26,-84.28,517,73.558333,-7,1,-28,5,1.96,5.18,3.92,2.65,14.74,1.96,6.56,4.61,2.07,2.3,4.38,4.72,3.22,2.53,2.07,1.96,1.73,,8.64,4.49,5.64,2.65,2.07,3.34,2.07,7.48,3.45,2.65,2.19,3.11,3.92,2.88,2.42,3.57,4.49,3.11,4.03,2.3,2.53,9.1,,20.15,3.57,2.19,8.29,1.96,3.57,3.69,2.53,2.99,4.72,39.95,,,,2.19,2.65,3.69,6.22,1.84,1.73,,1.96,5.18,4.03,4.14,3.8,3.57,4.14,,16.305556,5.483333,25.222222,0.0,2.138889,38.585646
