location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_transit_stations,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_NE_31185,2020-09-02,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,0,0,114,0,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,,,,16.24,,,17.29,8.38,40.34,,21.861111,12.172222,31.988889,0.0508,,12.493056,55.510902
US_NE_31185,2020-09-03,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,5,0,119,0,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,,,,14.35,8.5,12.76,17.01,,32.42,,21.766667,15.977778,29.911111,0.0,,10.486111,49.053296
US_NE_31185,2020-09-04,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,1,0,120,0,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,,,,10.22,,9.15,20.45,12.38,32.29,,18.611111,9.361111,30.111111,0.0,,8.694444,52.023268
US_NE_31185,2020-09-05,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,0,0,120,0,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,,,,,,10.85,19.52,10.85,41.22,,23.1,12.755556,35.338889,0.0,,14.861111,59.53798
US_NE_31185,2020-09-06,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,1,0,121,0,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,,,,14.97,,,25.67,12.83,42.06,,28.161111,23.605556,34.361111,0.0,,17.534722,52.662909
US_NE_31185,2020-09-07,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,-1,0,120,0,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,,,,10.02,14.03,10.02,15.36,13.36,30.73,,20.4,12.944444,31.666667,0.0,,11.284722,56.412658
US_NE_31185,2020-09-08,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,3,0,123,0,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,,,,11.92,8.81,8.29,22.8,,35.24,,10.427778,6.311111,20.194444,3.2766,,6.131944,75.471373
US_NE_31185,2020-09-09,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,2,0,125,0,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,,,,8.56,8.56,11.59,17.13,,34.26,,6.861111,5.338889,9.683333,22.0472,,5.0625,88.337512
US_NE_31185,2020-09-10,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,3,1,128,1,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,,,,,11.36,,19.1,,34.58,,8.827778,6.716667,12.666667,9.779,,7.180556,88.798809
US_NE_31185,2020-09-11,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,2,0,130,1,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,14,31,-13,9.61,11.22,8.01,15.49,,36.32,,12.233333,10.266667,15.316667,1.3462,,10.875,90.936424
US_NE_31185,2020-09-12,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,4,0,134,1,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,2,41,-5,,,,19.85,,29.07,,15.866667,11.405556,23.994444,1.8796,,11.756944,76.364221
US_NE_31185,2020-09-13,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,1,0,135,1,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,3,22,-4,10.6,,,16.57,,42.42,11.93,17.1,8.522222,28.677778,0.0,,10.819444,65.785462
US_NE_31185,2020-09-14,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,2,0,137,1,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,1,14,-5,12.27,8.37,14.5,18.96,15.06,45.18,,18.816667,10.188889,27.45,0.0,,13.034722,68.892065
US_NE_31185,2020-09-15,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,2,0,139,1,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,5,16,-8,18.18,9.37,,28.65,,40.22,11.02,19.0,12.0,27.077778,0.0,,13.597222,70.608954
US_NE_31185,2020-09-16,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,1,0,140,1,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,5,22,-8,9.77,13.03,16.83,24.43,,40.72,,18.533333,11.372222,25.55,0.0,,13.0,70.977834
US_NE_31185,2020-09-17,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,2,0,142,1,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,-2,33,-5,,10.29,12.46,21.66,8.12,41.7,,15.055556,7.544444,23.316667,0.0,,9.729167,70.544355
US_NE_31185,2020-09-18,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,3,0,145,1,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,14,37,-10,,,9.8,22.86,,25.59,,14.961111,8.844444,22.405556,0.0762,,9.215278,67.555852
US_NE_31185,2020-09-19,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,3,0,148,1,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,-4,39,-15,15.08,11.49,,23.7,,35.91,,17.105556,11.627778,24.794444,0.0762,,10.979167,66.788768
US_NE_31185,2020-09-20,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,0,0,148,1,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,6,21,-9,13.32,,,17.99,9.99,35.31,,19.044444,13.233333,26.8,0.0,,12.409722,64.483956
US_NE_31185,2020-09-21,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,0,1,148,2,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,-4,18,-8,12.78,10.0,13.89,16.12,,32.79,,19.505556,12.427778,28.261111,0.0,,11.784722,60.384386
US_NE_31185,2020-09-22,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,3,0,151,2,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,-4,19,-8,8.36,,,24.52,8.36,42.35,,19.872222,12.0,28.544444,0.0,,12.652778,62.966808
US_NE_31185,2020-09-23,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,8,0,159,2,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,-1,18,-9,10.9,10.35,9.81,25.61,,44.69,,19.994444,13.966667,28.05,0.0,,14.805556,71.91726
US_NE_31185,2020-09-24,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,2,0,161,2,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,-1,37,-11,12.5,,11.96,25.55,,34.79,,21.072222,13.611111,30.377778,0.0,,14.902778,67.95608
US_NE_31185,2020-09-25,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,1,0,162,2,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,7,47,-19,,,11.16,18.8,,36.43,,21.788889,14.327778,31.622222,0.0,,14.597222,64.583639
US_NE_31185,2020-09-26,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,3,0,165,2,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,-5,37,-7,,,10.59,16.23,12.71,39.53,,22.522222,15.188889,32.705556,0.0,,13.506944,58.12603
US_NE_31185,2020-09-27,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,2,0,167,2,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,4,25,-12,,12.2,,19.65,,40.65,,17.466667,12.905556,28.144444,0.0,,7.458333,51.635914
US_NE_31185,2020-09-28,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,2,0,169,2,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,-1,13,-9,15.12,,18.48,21.85,8.96,41.45,,13.283333,8.038889,19.783333,0.7112,,2.625,48.337417
US_NE_31185,2020-09-29,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,5,0,174,2,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,5,19,-9,12.19,13.86,19.4,20.51,,41.01,,13.205556,3.161111,27.638889,0.0762,,1.645833,45.675708
US_NE_31185,2020-09-30,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,8,0,182,2,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,-1,18,-8,14.4,,15.51,19.94,,30.47,10.53,16.694444,9.638889,24.916667,0.0,,3.097222,40.171448
US_NE_31185,2020-10-01,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,2,0,184,2,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,-2,34,-8,10.07,11.13,11.66,15.37,11.66,39.22,8.48,10.933333,5.261111,18.161111,0.0,,-0.736111,44.651718
US_NE_31185,2020-10-02,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,13,0,197,2,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,10,33,-10,8.85,,11.62,18.81,,32.64,,8.494444,0.233333,19.055556,0.0,,0.284722,55.597651
US_NE_31185,2020-10-03,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,13,0,210,2,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,8,44,-15,,10.37,,13.13,,37.33,,11.033333,4.444444,17.316667,0.2794,,4.638889,64.774875
US_NE_31185,2020-10-04,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,1,0,211,2,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,11,21,-17,10.64,10.64,,19.94,,34.57,,9.633333,0.855556,20.927778,0.0,,3.652778,65.061917
US_NE_31185,2020-10-05,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,2,0,213,2,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,-4,13,-9,10.51,9.98,7.88,28.37,,36.77,,16.0,9.933333,26.761111,0.0,,5.576389,49.457072
US_NE_31185,2020-10-06,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,11,0,224,2,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,-1,17,-10,11.38,15.71,,23.83,,33.58,,17.15,6.516667,29.488889,0.0,,6.993056,50.591371
US_NE_31185,2020-10-07,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,8,0,232,2,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,-1,12,-7,16.1,14.43,8.88,28.31,,41.63,,19.661111,8.055556,29.472222,0.0,,6.090278,41.49399
US_NE_31185,2020-10-08,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,13,0,245,2,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,-6,31,-9,12.35,14.49,9.12,23.08,9.12,34.35,9.66,18.272222,9.861111,29.488889,0.0,,7.256944,48.23836
US_NE_31185,2020-10-09,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,0,0,245,2,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,2,38,-11,11.37,11.37,10.8,15.35,9.1,25.02,,22.766667,15.011111,31.194444,0.0254,,11.597222,49.426635
US_NE_31185,2020-10-10,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,37,0,282,2,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,-11,34,-1,13.74,12.3,,26.77,,36.17,,18.777778,10.266667,28.444444,0.0,,8.708333,53.031803
US_NE_31185,2020-10-11,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,5,0,287,2,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,-2,25,-20,10.06,10.73,,14.08,11.4,36.21,,20.883333,13.622222,30.805556,0.0,,13.368056,62.151451
US_NE_31185,2020-10-12,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,2,0,289,2,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,-8,23,-23,13.98,,,26.74,14.59,51.66,9.72,15.027778,6.372222,27.994444,4.2672,,4.277778,49.08097
US_NE_31185,2020-10-13,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,13,0,302,2,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,-6,26,-15,10.7,11.26,12.95,25.34,,44.48,,15.133333,7.727778,21.611111,0.0,,0.951389,38.499331
US_NE_31185,2020-10-14,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,27,0,329,2,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,-3,12,-12,8.65,11.36,8.65,23.79,,36.23,,15.733333,9.555556,24.066667,0.0,,2.784722,41.842068
US_NE_31185,2020-10-15,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,18,0,347,2,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,-8,30,-12,9.85,13.13,8.21,25.71,8.75,36.11,,10.255556,2.983333,18.488889,0.0,,-1.465278,44.485369
US_NE_31185,2020-10-16,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,17,0,364,2,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,3,40,-16,,8.18,,22.89,,29.98,,6.938889,0.288889,16.133333,0.0,,-3.097222,48.823539
US_NE_31185,2020-10-17,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,12,0,376,2,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,-7,31,-17,12.55,11.16,,12.55,11.85,41.84,,14.227778,8.877778,21.572222,0.0,,-0.465278,36.633276
US_NE_31185,2020-10-18,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,4,0,380,2,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,-2,22,-22,,11.3,,26.6,,37.9,,4.666667,1.216667,14.411111,0.254,,-1.472222,65.554087
US_NE_31185,2020-10-19,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,7,0,387,2,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,-6,12,-11,,8.52,13.84,17.57,,29.81,,4.261111,1.05,9.994444,0.889,,-2.020833,63.526858
US_NE_31185,2020-10-20,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,11,0,398,2,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,-3,11,-14,,9.88,,9.88,10.43,47.75,12.07,5.472222,2.261111,10.994444,0.028222,,1.180556,72.141018
US_NE_31185,2020-10-21,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,16,0,414,2,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,-5,19,-9,11.27,13.95,,13.42,9.66,35.42,,5.777778,1.527778,10.883333,0.0254,,3.270833,82.370074
US_NE_31185,2020-10-22,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,25,0,439,2,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,-5,17,-9,,10.45,10.45,11.49,8.88,33.42,,6.561111,2.622222,8.711111,0.254,,5.659722,94.958542
US_NE_31185,2020-10-23,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,18,0,457,2,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,5,41,-14,,9.62,,17.1,,30.46,,1.783333,0.6,4.194444,0.3302,,-1.458333,79.649045
US_NE_31185,2020-10-24,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,6,0,463,2,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,-15,23,-9,9.86,12.49,9.86,13.8,,33.52,,-1.344444,-5.016667,1.905556,0.0,,-5.138889,74.603861
US_NE_31185,2020-10-25,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,1,0,464,2,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,-21,-16,-21,11.11,9.81,12.42,26.15,,39.23,,-1.022222,-3.55,0.8,0.0,,-4.333333,78.916642
US_NE_31185,2020-10-26,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,3,0,467,2,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,-16,-7,-9,,9.66,9.13,21.47,11.81,33.82,,-4.633333,-7.483333,-1.022222,1.905,,-8.715278,73.646982
US_NE_31185,2020-10-27,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,12,0,479,2,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,-5,7,-12,,8.64,,18.91,,37.81,9.18,-2.805556,-8.838889,4.811111,0.635,53.34,-8.895833,62.846578
US_NE_31185,2020-10-28,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,13,0,492,2,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,6,5,-9,15.94,13.09,13.66,16.51,,33.59,,1.983333,-6.45,15.372222,0.1524,50.8,-5.694444,56.98031
US_NE_31185,2020-10-29,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,30,0,522,2,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,-11,16,-8,,10.22,9.08,22.14,,37.47,,5.072222,-2.411111,11.55,0.0,,-1.270833,63.614445
US_NE_31185,2020-10-30,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,12,0,534,2,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,3,12,-12,,8.84,,24.87,10.5,37.03,9.4,6.183333,-2.138889,18.661111,0.0,,-0.847222,59.691351
US_NE_31185,2020-10-31,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,17,0,551,2,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,-11,8,-16,,,,26.89,,33.43,,11.738889,4.677778,20.166667,0.0,,2.645833,53.88967
US_NE_31185,2020-11-01,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,7,0,558,2,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,-9,2,-23,,12.08,12.08,22.81,,42.27,,5.938889,-2.261111,15.861111,0.0,,-5.479167,44.389142
US_NE_31185,2020-11-02,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,13,0,571,2,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,-12,-2,-11,,10.99,,26.38,8.24,36.83,,7.366667,-1.377778,22.005556,0.0,,-5.013889,40.733651
US_NE_31185,2020-11-03,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,28,0,599,2,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,-2,2,-11,,8.65,7.63,20.86,,36.13,,12.822222,2.833333,27.896825,0.0,,0.118056,42.323559
US_NE_31185,2020-11-04,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,21,0,620,2,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,-5,-8,-10,8.45,,7.46,21.88,,37.8,9.45,14.366667,4.533333,27.227778,0.0,,2.409722,46.065137
US_NE_31185,2020-11-05,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,30,0,650,2,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,-11,13,-11,10.74,9.72,,20.47,9.72,35.3,,13.655556,3.161111,25.383333,0.0,,2.479167,47.101827
