location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_parks,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_VA_51017,2020-09-11,ChIJ37fScgKjTIgR1a3nxXmUSL8,Q495165,geoId/51017,US,United States of America,VA,Virginia,51017,Bath County,US,USA,2,0,0,4,0,,,4266,2150,2116,354,375,440,379,486,723,713,527,269,2532614,38.06,-79.74,1384,77.4,-73,23.648148,19.697531,28.919753,0.705556,,20.0625,80.546193
US_VA_51017,2020-09-12,ChIJ37fScgKjTIgR1a3nxXmUSL8,Q495165,geoId/51017,US,United States of America,VA,Virginia,51017,Bath County,US,USA,2,0,0,4,0,,,4266,2150,2116,354,375,440,379,486,723,713,527,269,2532614,38.06,-79.74,1384,77.4,-63,21.141975,18.783951,27.617284,0.53975,,18.847222,86.065486
US_VA_51017,2020-09-13,ChIJ37fScgKjTIgR1a3nxXmUSL8,Q495165,geoId/51017,US,United States of America,VA,Virginia,51017,Bath County,US,USA,2,0,0,4,0,,,4266,2150,2116,354,375,440,379,486,723,713,527,269,2532614,38.06,-79.74,1384,77.4,-72,20.87037,16.944444,26.691358,0.79375,,17.777778,81.858143
US_VA_51017,2020-09-14,ChIJ37fScgKjTIgR1a3nxXmUSL8,Q495165,geoId/51017,US,United States of America,VA,Virginia,51017,Bath County,US,USA,2,0,0,4,0,,,4266,2150,2116,354,375,440,379,486,723,713,527,269,2532614,38.06,-79.74,1384,77.4,,21.679012,17.5,26.179012,1.632857,,17.618056,77.701846
US_VA_51017,2020-09-15,ChIJ37fScgKjTIgR1a3nxXmUSL8,Q495165,geoId/51017,US,United States of America,VA,Virginia,51017,Bath County,US,USA,2,0,0,4,0,,,4266,2150,2116,354,375,440,379,486,723,713,527,269,2532614,38.06,-79.74,1384,77.4,,15.876543,11.864198,24.37037,0.0,,11.097222,73.228201
US_VA_51017,2020-09-16,ChIJ37fScgKjTIgR1a3nxXmUSL8,Q495165,geoId/51017,US,United States of America,VA,Virginia,51017,Bath County,US,USA,2,0,0,4,0,,,4266,2150,2116,354,375,440,379,486,723,713,527,269,2532614,38.06,-79.74,1384,77.4,,13.944444,8.123457,21.197531,0.169333,,10.645833,80.984685
US_VA_51017,2020-09-17,ChIJ37fScgKjTIgR1a3nxXmUSL8,Q495165,geoId/51017,US,United States of America,VA,Virginia,51017,Bath County,US,USA,2,2,1,6,1,,,4266,2150,2116,354,375,440,379,486,723,713,527,269,2532614,38.06,-79.74,1384,77.4,,15.62963,9.419753,20.567901,2.12725,,14.083333,91.537987
US_VA_51017,2020-09-18,ChIJ37fScgKjTIgR1a3nxXmUSL8,Q495165,geoId/51017,US,United States of America,VA,Virginia,51017,Bath County,US,USA,2,0,0,6,1,,,4266,2150,2116,354,375,440,379,486,723,713,527,269,2532614,38.06,-79.74,1384,77.4,-76,17.981481,13.67284,22.481481,25.527,,14.881944,82.268007
US_VA_51017,2020-09-19,ChIJ37fScgKjTIgR1a3nxXmUSL8,Q495165,geoId/51017,US,United States of America,VA,Virginia,51017,Bath County,US,USA,2,0,0,6,1,,,4266,2150,2116,354,375,440,379,486,723,713,527,269,2532614,38.06,-79.74,1384,77.4,-60,12.522222,7.466667,20.572222,0.0254,,5.881944,63.428371
US_VA_51017,2020-09-20,ChIJ37fScgKjTIgR1a3nxXmUSL8,Q495165,geoId/51017,US,United States of America,VA,Virginia,51017,Bath County,US,USA,2,0,0,6,1,,,4266,2150,2116,354,375,440,379,486,723,713,527,269,2532614,38.06,-79.74,1384,77.4,-68,9.738889,3.044444,17.483333,0.0,,3.826389,65.352251
US_VA_51017,2020-09-21,ChIJ37fScgKjTIgR1a3nxXmUSL8,Q495165,geoId/51017,US,United States of America,VA,Virginia,51017,Bath County,US,USA,2,0,0,6,1,,,4266,2150,2116,354,375,440,379,486,723,713,527,269,2532614,38.06,-79.74,1384,77.4,,10.416667,3.222222,17.844444,0.0,,4.326389,65.271594
US_VA_51017,2020-09-22,ChIJ37fScgKjTIgR1a3nxXmUSL8,Q495165,geoId/51017,US,United States of America,VA,Virginia,51017,Bath County,US,USA,2,1,0,7,1,,,4266,2150,2116,354,375,440,379,486,723,713,527,269,2532614,38.06,-79.74,1384,77.4,,10.538889,2.711111,20.633333,0.0,,5.979167,72.72482
US_VA_51017,2020-09-23,ChIJ37fScgKjTIgR1a3nxXmUSL8,Q495165,geoId/51017,US,United States of America,VA,Virginia,51017,Bath County,US,USA,2,-1,-1,6,0,,,4266,2150,2116,354,375,440,379,486,723,713,527,269,2532614,38.06,-79.74,1384,77.4,-69,14.277778,4.294444,22.955556,0.0,,8.590278,68.838962
US_VA_51017,2020-09-24,ChIJ37fScgKjTIgR1a3nxXmUSL8,Q495165,geoId/51017,US,United States of America,VA,Virginia,51017,Bath County,US,USA,2,1,0,7,0,,,4266,2150,2116,354,375,440,379,486,723,713,527,269,2532614,38.06,-79.74,1384,77.4,,15.705556,9.077778,21.894444,0.036286,,12.416667,80.84211
US_VA_51017,2020-09-25,ChIJ37fScgKjTIgR1a3nxXmUSL8,Q495165,geoId/51017,US,United States of America,VA,Virginia,51017,Bath County,US,USA,2,0,0,7,0,,,4266,2150,2116,354,375,440,379,486,723,713,527,269,2532614,38.06,-79.74,1384,77.4,,14.894444,12.066667,19.522222,3.132667,,13.527778,90.121824
US_VA_51017,2020-09-26,ChIJ37fScgKjTIgR1a3nxXmUSL8,Q495165,geoId/51017,US,United States of America,VA,Virginia,51017,Bath County,US,USA,2,0,0,7,0,,,4266,2150,2116,354,375,440,379,486,723,713,527,269,2532614,38.06,-79.74,1384,77.4,-60,16.955556,13.288889,22.127778,14.3002,,14.944444,85.849146
US_VA_51017,2020-09-27,ChIJ37fScgKjTIgR1a3nxXmUSL8,Q495165,geoId/51017,US,United States of America,VA,Virginia,51017,Bath County,US,USA,2,2,0,9,0,,,4266,2150,2116,354,375,440,379,486,723,713,527,269,2532614,38.06,-79.74,1384,77.4,-68,17.272222,12.405556,24.177778,0.381,,14.722222,84.15123
US_VA_51017,2020-09-28,ChIJ37fScgKjTIgR1a3nxXmUSL8,Q495165,geoId/51017,US,United States of America,VA,Virginia,51017,Bath County,US,USA,2,0,0,9,0,,,4266,2150,2116,354,375,440,379,486,723,713,527,269,2532614,38.06,-79.74,1384,77.4,-71,18.533333,12.716667,25.05,0.41275,,16.284722,85.21671
US_VA_51017,2020-09-29,ChIJ37fScgKjTIgR1a3nxXmUSL8,Q495165,geoId/51017,US,United States of America,VA,Virginia,51017,Bath County,US,USA,2,1,0,10,0,,,4266,2150,2116,354,375,440,379,486,723,713,527,269,2532614,38.06,-79.74,1384,77.4,,17.177778,12.044444,23.316667,3.386667,,15.673611,89.550999
US_VA_51017,2020-09-30,ChIJ37fScgKjTIgR1a3nxXmUSL8,Q495165,geoId/51017,US,United States of America,VA,Virginia,51017,Bath County,US,USA,2,5,0,15,0,,,4266,2150,2116,354,375,440,379,486,723,713,527,269,2532614,38.06,-79.74,1384,77.4,-70,13.072222,8.783333,20.438889,22.267333,,8.597222,72.372152
US_VA_51017,2020-10-01,ChIJ37fScgKjTIgR1a3nxXmUSL8,Q495165,geoId/51017,US,United States of America,VA,Virginia,51017,Bath County,US,USA,2,1,0,16,0,,,4266,2150,2116,354,375,440,379,486,723,713,527,269,2532614,38.06,-79.74,1384,77.4,-71,15.016667,8.761111,20.816667,0.4064,,10.055556,71.580401
US_VA_51017,2020-10-02,ChIJ37fScgKjTIgR1a3nxXmUSL8,Q495165,geoId/51017,US,United States of America,VA,Virginia,51017,Bath County,US,USA,2,0,0,16,0,,,4266,2150,2116,354,375,440,379,486,723,713,527,269,2532614,38.06,-79.74,1384,77.4,-69,12.133333,6.883333,19.555556,2.249714,,6.326389,65.534433
US_VA_51017,2020-10-03,ChIJ37fScgKjTIgR1a3nxXmUSL8,Q495165,geoId/51017,US,United States of America,VA,Virginia,51017,Bath County,US,USA,2,-1,0,15,0,,,4266,2150,2116,354,375,440,379,486,723,713,527,269,2532614,38.06,-79.74,1384,77.4,-55,9.416667,3.544444,17.3,0.2286,,4.548611,70.407777
US_VA_51017,2020-10-04,ChIJ37fScgKjTIgR1a3nxXmUSL8,Q495165,geoId/51017,US,United States of America,VA,Virginia,51017,Bath County,US,USA,2,0,0,15,0,,,4266,2150,2116,354,375,440,379,486,723,713,527,269,2532614,38.06,-79.74,1384,77.4,-71,10.511111,3.583333,18.461111,0.0,,6.881944,77.110265
US_VA_51017,2020-10-05,ChIJ37fScgKjTIgR1a3nxXmUSL8,Q495165,geoId/51017,US,United States of America,VA,Virginia,51017,Bath County,US,USA,2,0,0,15,0,,,4266,2150,2116,354,375,440,379,486,723,713,527,269,2532614,38.06,-79.74,1384,77.4,,12.161111,5.233333,17.738889,1.905,,7.666667,72.209415
US_VA_51017,2020-10-06,ChIJ37fScgKjTIgR1a3nxXmUSL8,Q495165,geoId/51017,US,United States of America,VA,Virginia,51017,Bath County,US,USA,2,1,0,16,0,,,4266,2150,2116,354,375,440,379,486,723,713,527,269,2532614,38.06,-79.74,1384,77.4,,11.761111,4.6,21.588889,0.4318,,6.888889,71.4441
US_VA_51017,2020-10-07,ChIJ37fScgKjTIgR1a3nxXmUSL8,Q495165,geoId/51017,US,United States of America,VA,Virginia,51017,Bath County,US,USA,2,2,0,18,0,,,4266,2150,2116,354,375,440,379,486,723,713,527,269,2532614,38.06,-79.74,1384,77.4,,16.794444,6.988889,24.733333,1.1684,,10.0625,64.615897
US_VA_51017,2020-10-08,ChIJ37fScgKjTIgR1a3nxXmUSL8,Q495165,geoId/51017,US,United States of America,VA,Virginia,51017,Bath County,US,USA,2,1,0,19,0,,,4266,2150,2116,354,375,440,379,486,723,713,527,269,2532614,38.06,-79.74,1384,77.4,,17.472222,9.405556,23.844444,0.0,,8.555556,54.463318
US_VA_51017,2020-10-09,ChIJ37fScgKjTIgR1a3nxXmUSL8,Q495165,geoId/51017,US,United States of America,VA,Virginia,51017,Bath County,US,USA,2,0,0,19,0,,,4266,2150,2116,354,375,440,379,486,723,713,527,269,2532614,38.06,-79.74,1384,77.4,-70,12.555556,6.238889,22.183333,0.0,,6.930556,68.215825
US_VA_51017,2020-10-10,ChIJ37fScgKjTIgR1a3nxXmUSL8,Q495165,geoId/51017,US,United States of America,VA,Virginia,51017,Bath County,US,USA,2,0,0,19,0,,,4266,2150,2116,354,375,440,379,486,723,713,527,269,2532614,38.06,-79.74,1384,77.4,-70,15.155556,8.122222,19.522222,0.733778,,13.097222,87.429268
US_VA_51017,2020-10-11,ChIJ37fScgKjTIgR1a3nxXmUSL8,Q495165,geoId/51017,US,United States of America,VA,Virginia,51017,Bath County,US,USA,2,0,0,19,0,,,4266,2150,2116,354,375,440,379,486,723,713,527,269,2532614,38.06,-79.74,1384,77.4,,16.566667,13.727778,18.727778,8.240889,,15.701389,93.306799
US_VA_51017,2020-10-12,ChIJ37fScgKjTIgR1a3nxXmUSL8,Q495165,geoId/51017,US,United States of America,VA,Virginia,51017,Bath County,US,USA,2,0,0,19,0,,,4266,2150,2116,354,375,440,379,486,723,713,527,269,2532614,38.06,-79.74,1384,77.4,,16.683333,14.294444,18.805556,24.779111,,15.611111,91.051383
US_VA_51017,2020-10-13,ChIJ37fScgKjTIgR1a3nxXmUSL8,Q495165,geoId/51017,US,United States of America,VA,Virginia,51017,Bath County,US,USA,2,0,0,19,0,,,4266,2150,2116,354,375,440,379,486,723,713,527,269,2532614,38.06,-79.74,1384,77.4,-73,15.394444,11.588889,20.561111,2.398889,,12.027778,77.073102
US_VA_51017,2020-10-14,ChIJ37fScgKjTIgR1a3nxXmUSL8,Q495165,geoId/51017,US,United States of America,VA,Virginia,51017,Bath County,US,USA,2,1,0,20,0,,,4266,2150,2116,354,375,440,379,486,723,713,527,269,2532614,38.06,-79.74,1384,77.4,,12.727778,5.872222,21.8,0.3302,,5.493056,61.457896
US_VA_51017,2020-10-15,ChIJ37fScgKjTIgR1a3nxXmUSL8,Q495165,geoId/51017,US,United States of America,VA,Virginia,51017,Bath County,US,USA,2,0,0,20,0,,,4266,2150,2116,354,375,440,379,486,723,713,527,269,2532614,38.06,-79.74,1384,77.4,-70,14.722222,6.05,23.9,0.8636,,8.638889,68.189839
US_VA_51017,2020-10-16,ChIJ37fScgKjTIgR1a3nxXmUSL8,Q495165,geoId/51017,US,United States of America,VA,Virginia,51017,Bath County,US,USA,2,1,0,21,0,,,4266,2150,2116,354,375,440,379,486,723,713,527,269,2532614,38.06,-79.74,1384,77.4,-72,13.394444,6.127778,22.477778,4.680857,,8.236111,68.488388
US_VA_51017,2020-10-17,ChIJ37fScgKjTIgR1a3nxXmUSL8,Q495165,geoId/51017,US,United States of America,VA,Virginia,51017,Bath County,US,USA,2,1,0,22,0,,,4266,2150,2116,354,375,440,379,486,723,713,527,269,2532614,38.06,-79.74,1384,77.4,-60,7.394444,1.205556,15.616667,0.254,,0.215278,59.641296
US_VA_51017,2020-10-18,ChIJ37fScgKjTIgR1a3nxXmUSL8,Q495165,geoId/51017,US,United States of America,VA,Virginia,51017,Bath County,US,USA,2,0,0,22,0,,,4266,2150,2116,354,375,440,379,486,723,713,527,269,2532614,38.06,-79.74,1384,77.4,-64,8.6,1.455556,16.822222,0.0,,2.097222,64.393469
US_VA_51017,2020-10-19,ChIJ37fScgKjTIgR1a3nxXmUSL8,Q495165,geoId/51017,US,United States of America,VA,Virginia,51017,Bath County,US,USA,2,0,0,22,0,,,4266,2150,2116,354,375,440,379,486,723,713,527,269,2532614,38.06,-79.74,1384,77.4,,12.577778,3.105556,20.744444,0.0,,6.8125,68.31299
US_VA_51017,2020-10-20,ChIJ37fScgKjTIgR1a3nxXmUSL8,Q495165,geoId/51017,US,United States of America,VA,Virginia,51017,Bath County,US,USA,2,0,0,22,0,,,4266,2150,2116,354,375,440,379,486,723,713,527,269,2532614,38.06,-79.74,1384,77.4,-72,15.861111,7.894444,24.722222,0.0,,10.604167,71.781104
US_VA_51017,2020-10-21,ChIJ37fScgKjTIgR1a3nxXmUSL8,Q495165,geoId/51017,US,United States of America,VA,Virginia,51017,Bath County,US,USA,2,0,0,22,0,,,4266,2150,2116,354,375,440,379,486,723,713,527,269,2532614,38.06,-79.74,1384,77.4,-66,17.405556,9.083333,26.022222,0.0,,11.736111,70.258804
US_VA_51017,2020-10-22,ChIJ37fScgKjTIgR1a3nxXmUSL8,Q495165,geoId/51017,US,United States of America,VA,Virginia,51017,Bath County,US,USA,2,1,0,23,0,,,4266,2150,2116,354,375,440,379,486,723,713,527,269,2532614,38.06,-79.74,1384,77.4,-69,17.488889,9.772222,26.494444,0.0,,12.541667,73.435049
US_VA_51017,2020-10-23,ChIJ37fScgKjTIgR1a3nxXmUSL8,Q495165,geoId/51017,US,United States of America,VA,Virginia,51017,Bath County,US,USA,2,1,0,24,0,,,4266,2150,2116,354,375,440,379,486,723,713,527,269,2532614,38.06,-79.74,1384,77.4,-67,17.4,10.627778,25.505556,0.0,,12.784722,74.72212
US_VA_51017,2020-10-24,ChIJ37fScgKjTIgR1a3nxXmUSL8,Q495165,geoId/51017,US,United States of America,VA,Virginia,51017,Bath County,US,USA,2,0,0,24,0,,,4266,2150,2116,354,375,440,379,486,723,713,527,269,2532614,38.06,-79.74,1384,77.4,-57,17.1,11.544444,23.316667,0.338667,,13.854167,80.123831
US_VA_51017,2020-10-25,ChIJ37fScgKjTIgR1a3nxXmUSL8,Q495165,geoId/51017,US,United States of America,VA,Virginia,51017,Bath County,US,USA,2,0,0,24,0,,,4266,2150,2116,354,375,440,379,486,723,713,527,269,2532614,38.06,-79.74,1384,77.4,,10.994444,7.872222,17.861111,9.398,,9.993056,88.918048
US_VA_51017,2020-10-26,ChIJ37fScgKjTIgR1a3nxXmUSL8,Q495165,geoId/51017,US,United States of America,VA,Virginia,51017,Bath County,US,USA,2,0,0,24,0,,,4266,2150,2116,354,375,440,379,486,723,713,527,269,2532614,38.06,-79.74,1384,77.4,,12.416667,8.05,19.894444,4.7244,,10.493056,85.172207
US_VA_51017,2020-10-27,ChIJ37fScgKjTIgR1a3nxXmUSL8,Q495165,geoId/51017,US,United States of America,VA,Virginia,51017,Bath County,US,USA,2,0,0,24,0,,,4266,2150,2116,354,375,440,379,486,723,713,527,269,2532614,38.06,-79.74,1384,77.4,,14.761111,10.388889,20.2,0.0762,,12.625,84.18178
US_VA_51017,2020-10-28,ChIJ37fScgKjTIgR1a3nxXmUSL8,Q495165,geoId/51017,US,United States of America,VA,Virginia,51017,Bath County,US,USA,2,0,0,24,0,,,4266,2150,2116,354,375,440,379,486,723,713,527,269,2532614,38.06,-79.74,1384,77.4,,15.822222,11.605556,20.388889,0.084667,,13.972222,86.828192
US_VA_51017,2020-10-29,ChIJ37fScgKjTIgR1a3nxXmUSL8,Q495165,geoId/51017,US,United States of America,VA,Virginia,51017,Bath County,US,USA,2,0,0,24,0,,,4266,2150,2116,354,375,440,379,486,723,713,527,269,2532614,38.06,-79.74,1384,77.4,,17.616667,12.25,21.533333,15.494,,16.611111,91.198556
US_VA_51017,2020-10-30,ChIJ37fScgKjTIgR1a3nxXmUSL8,Q495165,geoId/51017,US,United States of America,VA,Virginia,51017,Bath County,US,USA,2,1,0,25,0,,,4266,2150,2116,354,375,440,379,486,723,713,527,269,2532614,38.06,-79.74,1384,77.4,-75,10.9,6.344444,19.783333,36.5252,,7.138889,74.406332
US_VA_51017,2020-10-31,ChIJ37fScgKjTIgR1a3nxXmUSL8,Q495165,geoId/51017,US,United States of America,VA,Virginia,51017,Bath County,US,USA,2,1,0,26,0,,,4266,2150,2116,354,375,440,379,486,723,713,527,269,2532614,38.06,-79.74,1384,77.4,-63,5.111111,0.183333,13.322222,5.207,,0.152778,68.794772
US_VA_51017,2020-11-01,ChIJ37fScgKjTIgR1a3nxXmUSL8,Q495165,geoId/51017,US,United States of America,VA,Virginia,51017,Bath County,US,USA,2,0,0,26,0,,,4266,2150,2116,354,375,440,379,486,723,713,527,269,2532614,38.06,-79.74,1384,77.4,-76,8.383333,1.961111,16.033333,1.044222,,3.819444,70.837167
US_VA_51017,2020-11-02,ChIJ37fScgKjTIgR1a3nxXmUSL8,Q495165,geoId/51017,US,United States of America,VA,Virginia,51017,Bath County,US,USA,2,1,0,27,0,,,4266,2150,2116,354,375,440,379,486,723,713,527,269,2532614,38.06,-79.74,1384,77.4,,3.216667,-0.583333,12.488889,8.164286,,-8.979167,39.409397
US_VA_51017,2020-11-03,ChIJ37fScgKjTIgR1a3nxXmUSL8,Q495165,geoId/51017,US,United States of America,VA,Virginia,51017,Bath County,US,USA,2,0,0,27,0,,,4266,2150,2116,354,375,440,379,486,723,713,527,269,2532614,38.06,-79.74,1384,77.4,-72,7.194444,0.361111,15.966667,0.0,,-7.972222,32.455954
US_VA_51017,2020-11-04,ChIJ37fScgKjTIgR1a3nxXmUSL8,Q495165,geoId/51017,US,United States of America,VA,Virginia,51017,Bath County,US,USA,2,1,0,28,0,,,4266,2150,2116,354,375,440,379,486,723,713,527,269,2532614,38.06,-79.74,1384,77.4,,9.438889,1.172222,19.512346,0.0508,,-0.520833,52.194551
US_VA_51017,2020-11-05,ChIJ37fScgKjTIgR1a3nxXmUSL8,Q495165,geoId/51017,US,United States of America,VA,Virginia,51017,Bath County,US,USA,2,0,0,28,0,,,4266,2150,2116,354,375,440,379,486,723,713,527,269,2532614,38.06,-79.74,1384,77.4,-67,10.961111,2.677778,19.994444,0.0,,2.020833,56.179679
US_VA_51017,2020-11-06,ChIJ37fScgKjTIgR1a3nxXmUSL8,Q495165,geoId/51017,US,United States of America,VA,Virginia,51017,Bath County,US,USA,2,3,0,31,0,,,4266,2150,2116,354,375,440,379,486,723,713,527,269,2532614,38.06,-79.74,1384,77.4,-73,12.261111,4.066667,21.322222,0.0,,3.548611,57.136293
US_VA_51017,2020-11-07,ChIJ37fScgKjTIgR1a3nxXmUSL8,Q495165,geoId/51017,US,United States of America,VA,Virginia,51017,Bath County,US,USA,2,1,0,32,0,,,4266,2150,2116,354,375,440,379,486,723,713,527,269,2532614,38.06,-79.74,1384,77.4,-67,12.45,4.677778,22.592593,0.0,,4.659722,61.917588
US_VA_51017,2020-11-08,ChIJ37fScgKjTIgR1a3nxXmUSL8,Q495165,geoId/51017,US,United States of America,VA,Virginia,51017,Bath County,US,USA,2,0,0,32,0,,,4266,2150,2116,354,375,440,379,486,723,713,527,269,2532614,38.06,-79.74,1384,77.4,-73,13.555556,5.038889,23.055556,0.0,,8.388889,73.396044
US_VA_51017,2020-11-09,ChIJ37fScgKjTIgR1a3nxXmUSL8,Q495165,geoId/51017,US,United States of America,VA,Virginia,51017,Bath County,US,USA,2,0,0,32,0,,,4266,2150,2116,354,375,440,379,486,723,713,527,269,2532614,38.06,-79.74,1384,77.4,,14.733333,6.844444,23.15,0.0,,10.222222,76.10659
US_VA_51017,2020-11-10,ChIJ37fScgKjTIgR1a3nxXmUSL8,Q495165,geoId/51017,US,United States of America,VA,Virginia,51017,Bath County,US,USA,2,-2,0,30,0,,,4266,2150,2116,354,375,440,379,486,723,713,527,269,2532614,38.06,-79.74,1384,77.4,,16.566667,9.6,22.9,0.22225,,12.5625,77.29804
US_VA_51017,2020-11-11,ChIJ37fScgKjTIgR1a3nxXmUSL8,Q495165,geoId/51017,US,United States of America,VA,Virginia,51017,Bath County,US,USA,2,0,0,30,0,,,4266,2150,2116,354,375,440,379,486,723,713,527,269,2532614,38.06,-79.74,1384,77.4,,18.283333,14.833333,21.438889,10.3886,,16.611111,88.314203
US_VA_51017,2020-11-12,ChIJ37fScgKjTIgR1a3nxXmUSL8,Q495165,geoId/51017,US,United States of America,VA,Virginia,51017,Bath County,US,USA,2,2,0,32,0,,,4266,2150,2116,354,375,440,379,486,723,713,527,269,2532614,38.06,-79.74,1384,77.4,,15.211111,10.422222,20.288889,58.1914,,14.263889,91.264776
US_VA_51017,2020-11-13,ChIJ37fScgKjTIgR1a3nxXmUSL8,Q495165,geoId/51017,US,United States of America,VA,Virginia,51017,Bath County,US,USA,2,2,0,34,0,,,4266,2150,2116,354,375,440,379,486,723,713,527,269,2532614,38.06,-79.74,1384,77.4,-73,11.161111,7.766667,16.916667,8.7884,,6.020833,67.431561
US_VA_51017,2020-11-14,ChIJ37fScgKjTIgR1a3nxXmUSL8,Q495165,geoId/51017,US,United States of America,VA,Virginia,51017,Bath County,US,USA,2,2,0,36,0,,,4266,2150,2116,354,375,440,379,486,723,713,527,269,2532614,38.06,-79.74,1384,77.4,-60,7.777778,2.161111,15.761111,0.0,,0.861111,61.219195
US_VA_51017,2020-11-15,ChIJ37fScgKjTIgR1a3nxXmUSL8,Q495165,geoId/51017,US,United States of America,VA,Virginia,51017,Bath County,US,USA,2,0,0,36,0,,,4266,2150,2116,354,375,440,379,486,723,713,527,269,2532614,38.06,-79.74,1384,77.4,,11.227778,3.316667,18.111111,0.508,,6.965278,74.025618
US_VA_51017,2020-11-16,ChIJ37fScgKjTIgR1a3nxXmUSL8,Q495165,geoId/51017,US,United States of America,VA,Virginia,51017,Bath County,US,USA,2,3,0,39,0,,,4266,2150,2116,354,375,440,379,486,723,713,527,269,2532614,38.06,-79.74,1384,77.4,-69,8.888889,4.266667,15.861111,0.9144,,-4.979167,36.334751
US_VA_51017,2020-11-17,ChIJ37fScgKjTIgR1a3nxXmUSL8,Q495165,geoId/51017,US,United States of America,VA,Virginia,51017,Bath County,US,USA,2,3,0,42,0,,,4266,2150,2116,354,375,440,379,486,723,713,527,269,2532614,38.06,-79.74,1384,77.4,-73,5.377778,0.766667,11.427778,0.0,,-5.458333,45.446866
US_VA_51017,2020-11-18,ChIJ37fScgKjTIgR1a3nxXmUSL8,Q495165,geoId/51017,US,United States of America,VA,Virginia,51017,Bath County,US,USA,2,3,0,45,0,,,4266,2150,2116,354,375,440,379,486,723,713,527,269,2532614,38.06,-79.74,1384,77.4,-66,1.55,-2.816667,7.927778,0.8636,,-8.027778,47.552817
US_VA_51017,2020-11-19,ChIJ37fScgKjTIgR1a3nxXmUSL8,Q495165,geoId/51017,US,United States of America,VA,Virginia,51017,Bath County,US,USA,2,1,0,46,0,,,4266,2150,2116,354,375,440,379,486,723,713,527,269,2532614,38.06,-79.74,1384,77.4,-71,3.605556,-3.611111,13.697531,0.0,,-5.590278,51.607125
US_VA_51017,2020-11-20,ChIJ37fScgKjTIgR1a3nxXmUSL8,Q495165,geoId/51017,US,United States of America,VA,Virginia,51017,Bath County,US,USA,2,2,0,48,0,,,4266,2150,2116,354,375,440,379,486,723,713,527,269,2532614,38.06,-79.74,1384,77.4,-70,9.022222,-0.183333,19.233333,0.0,,-2.020833,47.435961
US_VA_51017,2020-11-21,ChIJ37fScgKjTIgR1a3nxXmUSL8,Q495165,geoId/51017,US,United States of America,VA,Virginia,51017,Bath County,US,USA,2,3,0,51,0,,,4266,2150,2116,354,375,440,379,486,723,713,527,269,2532614,38.06,-79.74,1384,77.4,-64,11.994444,3.938889,18.772222,0.0,,4.743056,62.828199
US_VA_51017,2020-11-22,ChIJ37fScgKjTIgR1a3nxXmUSL8,Q495165,geoId/51017,US,United States of America,VA,Virginia,51017,Bath County,US,USA,2,5,0,56,0,,,4266,2150,2116,354,375,440,379,486,723,713,527,269,2532614,38.06,-79.74,1384,77.4,-73,11.411111,6.583333,17.55,0.4064,,7.527778,76.448815
US_VA_51017,2020-11-23,ChIJ37fScgKjTIgR1a3nxXmUSL8,Q495165,geoId/51017,US,United States of America,VA,Virginia,51017,Bath County,US,USA,2,2,0,58,0,,,4266,2150,2116,354,375,440,379,486,723,713,527,269,2532614,38.06,-79.74,1384,77.4,,8.266667,2.955556,13.888889,2.286,,2.958333,67.847239
US_VA_51017,2020-11-24,ChIJ37fScgKjTIgR1a3nxXmUSL8,Q495165,geoId/51017,US,United States of America,VA,Virginia,51017,Bath County,US,USA,2,1,0,59,0,,,4266,2150,2116,354,375,440,379,486,723,713,527,269,2532614,38.06,-79.74,1384,77.4,-72,3.611111,-0.95,10.727778,1.9558,,-1.972222,65.850445
US_VA_51017,2020-11-25,ChIJ37fScgKjTIgR1a3nxXmUSL8,Q495165,geoId/51017,US,United States of America,VA,Virginia,51017,Bath County,US,USA,2,0,0,59,0,,,4266,2150,2116,354,375,440,379,486,723,713,527,269,2532614,38.06,-79.74,1384,77.4,-70,6.5,0.011111,13.233333,0.0,,1.361111,68.952651
US_VA_51017,2020-11-26,ChIJ37fScgKjTIgR1a3nxXmUSL8,Q495165,geoId/51017,US,United States of America,VA,Virginia,51017,Bath County,US,USA,2,1,0,60,0,,,4266,2150,2116,354,375,440,379,486,723,713,527,269,2532614,38.06,-79.74,1384,77.4,-69,13.288889,5.655556,18.75,1.185333,,8.881944,72.400259
US_VA_51017,2020-11-27,ChIJ37fScgKjTIgR1a3nxXmUSL8,Q495165,geoId/51017,US,United States of America,VA,Virginia,51017,Bath County,US,USA,2,0,0,60,0,,,4266,2150,2116,354,375,440,379,486,723,713,527,269,2532614,38.06,-79.74,1384,77.4,-61,9.794444,5.45,17.416667,0.8636,,6.131944,77.99521
