location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_itch,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_VA_51678,2021-05-12,ChIJ5aWwV9DITIgRYACD4tSBGOg,Q501761,geoId/51678,US,United States of America,VA,Virginia,51678,Lexington,US,USA,2,1,0,1199,32,0,0,7154,4084,3070,430,1656,2256,505,435,492,576,473,331,3864635,37.784021,-79.442816,324,6,78.6,,,,18.48,19.57,25.37,7.97,32.25,11.772222,7.338889,19.455556,0.0,,-0.074074,44.319277
US_VA_51678,2021-05-13,ChIJ5aWwV9DITIgRYACD4tSBGOg,Q501761,geoId/51678,US,United States of America,VA,Virginia,51678,Lexington,US,USA,2,1,0,1200,32,0,0,7154,4084,3070,430,1656,2256,505,435,492,576,473,331,3864635,37.784021,-79.442816,324,6,78.6,,,,16.5,13.13,26.63,6.75,31.5,11.355556,2.955556,19.461111,0.0,,0.716049,48.847208
US_VA_51678,2021-05-14,ChIJ5aWwV9DITIgRYACD4tSBGOg,Q501761,geoId/51678,US,United States of America,VA,Virginia,51678,Lexington,US,USA,2,1,0,1201,32,0,0,7154,4084,3070,430,1656,2256,505,435,492,576,473,331,3864635,37.784021,-79.442816,324,6,78.6,,4,,9.72,16.34,31.8,,31.8,12.638889,3.961111,20.144444,0.0,,1.203704,46.793025
US_VA_51678,2021-05-15,ChIJ5aWwV9DITIgRYACD4tSBGOg,Q501761,geoId/51678,US,United States of America,VA,Virginia,51678,Lexington,US,USA,2,4,0,1205,32,0,0,7154,4084,3070,430,1656,2256,505,435,492,576,473,331,3864635,37.784021,-79.442816,324,6,78.6,,,,15.66,12.64,18.07,13.25,35.53,13.711111,4.361111,22.566667,0.0,,2.432099,47.655339
US_VA_51678,2021-05-16,ChIJ5aWwV9DITIgRYACD4tSBGOg,Q501761,geoId/51678,US,United States of America,VA,Virginia,51678,Lexington,US,USA,2,0,0,1205,32,0,0,7154,4084,3070,430,1656,2256,505,435,492,576,473,331,3864635,37.784021,-79.442816,324,6,78.6,,,,8.15,11.21,29.55,,26.49,12.622222,5.472222,21.177778,0.296333,,6.777778,69.250557
US_VA_51678,2021-05-17,ChIJ5aWwV9DITIgRYACD4tSBGOg,Q501761,geoId/51678,US,United States of America,VA,Virginia,51678,Lexington,US,USA,2,0,0,1205,32,0,0,7154,4084,3070,430,1656,2256,505,435,492,576,473,331,3864635,37.784021,-79.442816,324,6,78.6,,,,17.42,16.15,26.77,8.93,30.17,13.772222,7.055556,19.538889,0.762,,10.061728,79.17559
US_VA_51678,2021-05-18,ChIJ5aWwV9DITIgRYACD4tSBGOg,Q501761,geoId/51678,US,United States of America,VA,Virginia,51678,Lexington,US,USA,2,1,0,1206,32,0,0,7154,4084,3070,430,1656,2256,505,435,492,576,473,331,3864635,37.784021,-79.442816,324,6,78.6,,,,12.99,14.67,29.34,6.71,25.98,16.366667,10.0,23.211111,0.036286,,11.648148,75.030507
US_VA_51678,2021-05-19,ChIJ5aWwV9DITIgRYACD4tSBGOg,Q501761,geoId/51678,US,United States of America,VA,Virginia,51678,Lexington,US,USA,2,0,0,1206,32,0,0,7154,4084,3070,430,1656,2256,505,435,492,576,473,331,3864635,37.784021,-79.442816,324,6,78.6,,,,11.67,12.12,28.73,8.98,28.73,18.3,10.016667,26.944444,0.2794,,11.469136,65.565774
US_VA_51678,2021-05-20,ChIJ5aWwV9DITIgRYACD4tSBGOg,Q501761,geoId/51678,US,United States of America,VA,Virginia,51678,Lexington,US,USA,2,1,0,1207,32,0,0,7154,4084,3070,430,1656,2256,505,435,492,576,473,331,3864635,37.784021,-79.442816,324,6,78.6,,,,17.35,9.79,22.69,9.79,28.92,19.805556,10.161111,28.916667,0.0,,10.074074,54.728077
US_VA_51678,2021-05-21,ChIJ5aWwV9DITIgRYACD4tSBGOg,Q501761,geoId/51678,US,United States of America,VA,Virginia,51678,Lexington,US,USA,2,0,0,1207,32,0,0,7154,4084,3070,430,1656,2256,505,435,492,576,473,331,3864635,37.784021,-79.442816,324,6,78.6,,3,,18.91,9.19,31.34,8.11,34.04,20.211111,10.85,28.761111,0.0,,10.555556,54.024191
US_VA_51678,2021-05-22,ChIJ5aWwV9DITIgRYACD4tSBGOg,Q501761,geoId/51678,US,United States of America,VA,Virginia,51678,Lexington,US,USA,2,0,0,1207,32,0,0,7154,4084,3070,430,1656,2256,505,435,492,576,473,331,3864635,37.784021,-79.442816,324,6,78.6,,,,15.4,14.06,23.43,,40.83,20.777778,12.05,29.838889,0.0,,11.753086,57.589704
US_VA_51678,2021-05-23,ChIJ5aWwV9DITIgRYACD4tSBGOg,Q501761,geoId/51678,US,United States of America,VA,Virginia,51678,Lexington,US,USA,2,0,0,1207,32,0,0,7154,4084,3070,430,1656,2256,505,435,492,576,473,331,3864635,37.784021,-79.442816,324,6,78.6,,,,15.34,11.86,28.59,12.55,38.36,23.7,14.333333,30.772222,0.0,,13.530864,53.64652
US_VA_51678,2021-05-24,ChIJ5aWwV9DITIgRYACD4tSBGOg,Q501761,geoId/51678,US,United States of America,VA,Virginia,51678,Lexington,US,USA,2,0,0,1207,32,0,0,7154,4084,3070,430,1656,2256,505,435,492,576,473,331,3864635,37.784021,-79.442816,324,6,78.6,,,,15.97,9.48,21.96,7.49,29.94,22.327778,16.188889,29.772222,0.423333,,16.17284,68.623313
US_VA_51678,2021-05-25,ChIJ5aWwV9DITIgRYACD4tSBGOg,Q501761,geoId/51678,US,United States of America,VA,Virginia,51678,Lexington,US,USA,2,-2,0,1205,32,0,0,7154,4084,3070,430,1656,2256,505,435,492,576,473,331,3864635,37.784021,-79.442816,324,6,78.6,,,,16.36,9.71,23.0,,31.69,20.494444,15.538889,28.511111,1.23825,,17.08642,79.322701
US_VA_51678,2021-05-26,ChIJ5aWwV9DITIgRYACD4tSBGOg,Q501761,geoId/51678,US,United States of America,VA,Virginia,51678,Lexington,US,USA,2,2,0,1207,32,0,0,7154,4084,3070,430,1656,2256,505,435,492,576,473,331,3864635,37.784021,-79.442816,324,6,78.6,,,,9.31,10.86,21.71,10.86,31.02,24.487654,17.648148,32.37037,2.177143,,18.472222,69.719675
US_VA_51678,2021-05-27,ChIJ5aWwV9DITIgRYACD4tSBGOg,Q501761,geoId/51678,US,United States of America,VA,Virginia,51678,Lexington,US,USA,2,0,0,1207,32,0,0,7154,4084,3070,430,1656,2256,505,435,492,576,473,331,3864635,37.784021,-79.442816,324,6,78.6,,,,20.3,,12.62,8.23,29.07,23.481481,16.679012,31.351852,0.0,,15.104167,59.94747
US_VA_51678,2021-05-28,ChIJ5aWwV9DITIgRYACD4tSBGOg,Q501761,geoId/51678,US,United States of America,VA,Virginia,51678,Lexington,US,USA,2,-2,0,1205,32,0,0,7154,4084,3070,430,1656,2256,505,435,492,576,473,331,3864635,37.784021,-79.442816,324,6,78.6,,12,,16.39,9.84,20.33,,30.82,21.135802,15.709877,28.518519,3.6195,,15.243056,69.508606
US_VA_51678,2021-05-29,ChIJ5aWwV9DITIgRYACD4tSBGOg,Q501761,geoId/51678,US,United States of America,VA,Virginia,51678,Lexington,US,USA,2,0,0,1205,32,0,0,7154,4084,3070,430,1656,2256,505,435,492,576,473,331,3864635,37.784021,-79.442816,324,6,78.6,,,,17.45,,19.11,,37.39,16.296296,11.62963,23.969136,9.107714,,14.888889,90.645178
US_VA_51678,2021-05-30,ChIJ5aWwV9DITIgRYACD4tSBGOg,Q501761,geoId/51678,US,United States of America,VA,Virginia,51678,Lexington,US,USA,2,-1,0,1204,32,0,0,7154,4084,3070,430,1656,2256,505,435,492,576,473,331,3864635,37.784021,-79.442816,324,6,78.6,,,,,,21.77,21.77,31.35,11.401235,8.969136,18.320988,6.00075,,9.097222,84.882849
US_VA_51678,2021-05-31,ChIJ5aWwV9DITIgRYACD4tSBGOg,Q501761,geoId/51678,US,United States of America,VA,Virginia,51678,Lexington,US,USA,2,0,0,1204,32,0,0,7154,4084,3070,430,1656,2256,505,435,492,576,473,331,3864635,37.784021,-79.442816,324,6,78.6,,,,,,20.92,,33.99,14.882716,8.259259,22.574074,0.479778,,9.305556,69.267973
US_VA_51678,2021-06-01,ChIJ5aWwV9DITIgRYACD4tSBGOg,Q501761,geoId/51678,US,United States of America,VA,Virginia,51678,Lexington,US,USA,2,1,0,1205,32,0,0,7154,4084,3070,430,1656,2256,505,435,492,576,473,331,3864635,37.784021,-79.442816,324,6,78.6,,,,16.79,,24.54,,32.93,17.796296,9.203704,25.796296,0.0,,11.847222,68.969532
US_VA_51678,2021-06-02,ChIJ5aWwV9DITIgRYACD4tSBGOg,Q501761,geoId/51678,US,United States of America,VA,Virginia,51678,Lexington,US,USA,2,3,0,1208,32,0,0,7154,4084,3070,430,1656,2256,505,435,492,576,473,331,3864635,37.784021,-79.442816,324,6,78.6,,,,19.29,,26.13,9.96,37.33,20.666667,11.62963,26.438272,0.47625,,14.770833,68.802254
US_VA_51678,2021-06-03,ChIJ5aWwV9DITIgRYACD4tSBGOg,Q501761,geoId/51678,US,United States of America,VA,Virginia,51678,Lexington,US,USA,2,3,0,1211,32,0,0,7154,4084,3070,430,1656,2256,505,435,492,576,473,331,3864635,37.784021,-79.442816,324,6,78.6,,,,12.11,,21.03,9.56,29.96,21.592593,16.320988,27.567901,1.227667,,17.680556,78.125648
US_VA_51678,2021-06-04,ChIJ5aWwV9DITIgRYACD4tSBGOg,Q501761,geoId/51678,US,United States of America,VA,Virginia,51678,Lexington,US,USA,2,0,0,1211,32,0,0,7154,4084,3070,430,1656,2256,505,435,492,576,473,331,3864635,37.784021,-79.442816,324,6,78.6,,6,,15.05,,15.05,,34.41,22.271605,17.444444,28.679012,2.0955,,16.4375,69.510716
US_VA_51678,2021-06-05,ChIJ5aWwV9DITIgRYACD4tSBGOg,Q501761,geoId/51678,US,United States of America,VA,Virginia,51678,Lexington,US,USA,2,-1,0,1210,32,0,0,7154,4084,3070,430,1656,2256,505,435,492,576,473,331,3864635,37.784021,-79.442816,324,6,78.6,,,,,,14.84,22.27,39.89,23.061728,14.493827,31.333333,1.213556,,14.493056,59.508566
US_VA_51678,2021-06-06,ChIJ5aWwV9DITIgRYACD4tSBGOg,Q501761,geoId/51678,US,United States of America,VA,Virginia,51678,Lexington,US,USA,2,1,0,1211,32,0,0,7154,4084,3070,430,1656,2256,505,435,492,576,473,331,3864635,37.784021,-79.442816,324,6,78.6,,,,,,15.2,,27.02,24.734568,14.901235,32.123457,0.733778,,17.145833,63.762367
US_VA_51678,2021-06-07,ChIJ5aWwV9DITIgRYACD4tSBGOg,Q501761,geoId/51678,US,United States of America,VA,Virginia,51678,Lexington,US,USA,2,-2,0,1209,32,0,0,7154,4084,3070,430,1656,2256,505,435,492,576,473,331,3864635,37.784021,-79.442816,324,6,78.6,,,,,,17.39,15.3,40.34,24.444444,18.407407,31.216049,0.09525,,20.020833,76.854589
US_VA_51678,2021-06-08,ChIJ5aWwV9DITIgRYACD4tSBGOg,Q501761,geoId/51678,US,United States of America,VA,Virginia,51678,Lexington,US,USA,2,-1,0,1208,32,0,0,7154,4084,3070,430,1656,2256,505,435,492,576,473,331,3864635,37.784021,-79.442816,324,6,78.6,,,,16.27,,23.05,14.92,31.19,24.783951,20.074074,31.197531,3.90525,,20.027778,75.635233
US_VA_51678,2021-06-09,ChIJ5aWwV9DITIgRYACD4tSBGOg,Q501761,geoId/51678,US,United States of America,VA,Virginia,51678,Lexington,US,USA,2,0,0,1208,32,0,0,7154,4084,3070,430,1656,2256,505,435,492,576,473,331,3864635,37.784021,-79.442816,324,6,78.6,,,,15.17,,27.59,10.35,42.07,23.67284,19.858025,30.320988,11.7856,,20.333333,82.22685
US_VA_51678,2021-06-10,ChIJ5aWwV9DITIgRYACD4tSBGOg,Q501761,geoId/51678,US,United States of America,VA,Virginia,51678,Lexington,US,USA,2,1,0,1209,32,0,0,7154,4084,3070,430,1656,2256,505,435,492,576,473,331,3864635,37.784021,-79.442816,324,6,78.6,,,,18.14,,22.33,18.14,31.4,23.154321,20.179012,29.425926,4.28625,,20.861111,87.143646
US_VA_51678,2021-06-11,ChIJ5aWwV9DITIgRYACD4tSBGOg,Q501761,geoId/51678,US,United States of America,VA,Virginia,51678,Lexington,US,USA,2,0,0,1209,32,0,0,7154,4084,3070,430,1656,2256,505,435,492,576,473,331,3864635,37.784021,-79.442816,324,6,78.6,,7,,,,21.61,,32.04,22.265432,19.666667,26.969136,20.28825,,20.576389,89.499646
US_VA_51678,2021-06-12,ChIJ5aWwV9DITIgRYACD4tSBGOg,Q501761,geoId/51678,US,United States of America,VA,Virginia,51678,Lexington,US,USA,2,-3,0,1206,32,0,0,7154,4084,3070,430,1656,2256,505,435,492,576,473,331,3864635,37.784021,-79.442816,324,6,78.6,,,,19.83,,24.34,24.34,32.45,20.530864,18.012346,26.0,12.8905,,18.506944,86.87282
US_VA_51678,2021-06-13,ChIJ5aWwV9DITIgRYACD4tSBGOg,Q501761,geoId/51678,US,United States of America,VA,Virginia,51678,Lexington,US,USA,2,1,0,1207,32,0,0,7154,4084,3070,430,1656,2256,505,435,492,576,473,331,3864635,37.784021,-79.442816,324,6,78.6,,,,,,23.21,,49.99,22.067901,18.160494,28.388889,1.36525,,18.909722,81.617062
US_VA_51678,2021-06-14,ChIJ5aWwV9DITIgRYACD4tSBGOg,Q501761,geoId/51678,US,United States of America,VA,Virginia,51678,Lexington,US,USA,2,0,0,1207,32,0,0,7154,4084,3070,430,1656,2256,505,435,492,576,473,331,3864635,37.784021,-79.442816,324,6,78.6,,,,14.5,,20.71,13.81,27.62,22.691358,16.993827,30.654321,12.337143,,17.715278,73.743445
US_VA_51678,2021-06-15,ChIJ5aWwV9DITIgRYACD4tSBGOg,Q501761,geoId/51678,US,United States of America,VA,Virginia,51678,Lexington,US,USA,2,1,0,1208,32,0,0,7154,4084,3070,430,1656,2256,505,435,492,576,473,331,3864635,37.784021,-79.442816,324,6,78.6,,,,11.5,,16.23,,36.52,22.141975,16.246914,29.419753,2.44475,,14.902778,63.972562
US_VA_51678,2021-06-16,ChIJ5aWwV9DITIgRYACD4tSBGOg,Q501761,geoId/51678,US,United States of America,VA,Virginia,51678,Lexington,US,USA,2,1,0,1209,32,0,0,7154,4084,3070,430,1656,2256,505,435,492,576,473,331,3864635,37.784021,-79.442816,324,6,78.6,,,,14.9,,18.96,13.55,38.6,20.333333,14.314815,25.944444,0.197556,,10.083333,52.179266
US_VA_51678,2021-06-17,ChIJ5aWwV9DITIgRYACD4tSBGOg,Q501761,geoId/51678,US,United States of America,VA,Virginia,51678,Lexington,US,USA,2,-2,0,1207,32,0,0,7154,4084,3070,430,1656,2256,505,435,492,576,473,331,3864635,37.784021,-79.442816,324,6,78.6,,,,23.48,,28.61,,35.95,18.703704,10.450617,26.154321,0.0,,7.506944,48.965153
US_VA_51678,2021-06-18,ChIJ5aWwV9DITIgRYACD4tSBGOg,Q501761,geoId/51678,US,United States of America,VA,Virginia,51678,Lexington,US,USA,2,2,0,1209,32,0,0,7154,4084,3070,430,1656,2256,505,435,492,576,473,331,3864635,37.784021,-79.442816,324,6,78.6,,9,,13.53,,19.45,,28.76,20.067901,10.512346,29.561728,0.0,,11.819444,60.053735
US_VA_51678,2021-06-19,ChIJ5aWwV9DITIgRYACD4tSBGOg,Q501761,geoId/51678,US,United States of America,VA,Virginia,51678,Lexington,US,USA,2,-2,0,1207,32,0,0,7154,4084,3070,430,1656,2256,505,435,492,576,473,331,3864635,37.784021,-79.442816,324,6,78.6,,,,,,,,40.47,25.012346,18.425926,30.135802,0.0,,17.0625,62.047883
US_VA_51678,2021-06-20,ChIJ5aWwV9DITIgRYACD4tSBGOg,Q501761,geoId/51678,US,United States of America,VA,Virginia,51678,Lexington,US,USA,2,0,0,1207,32,0,0,7154,4084,3070,430,1656,2256,505,435,492,576,473,331,3864635,37.784021,-79.442816,324,6,78.6,,,,13.2,,,,45.77,24.709877,18.882716,30.839506,0.0,,18.979167,71.297918
US_VA_51678,2021-06-21,ChIJ5aWwV9DITIgRYACD4tSBGOg,Q501761,geoId/51678,US,United States of America,VA,Virginia,51678,Lexington,US,USA,2,0,0,1207,32,0,0,7154,4084,3070,430,1656,2256,505,435,492,576,473,331,3864635,37.784021,-79.442816,324,6,78.6,,,,16.35,,14.99,13.63,35.43,25.771605,19.037037,32.95679,0.0,,20.069444,70.998901
US_VA_51678,2021-06-22,ChIJ5aWwV9DITIgRYACD4tSBGOg,Q501761,geoId/51678,US,United States of America,VA,Virginia,51678,Lexington,US,USA,2,-1,1,1206,33,0,0,7154,4084,3070,430,1656,2256,505,435,492,576,473,331,3864635,37.784021,-79.442816,324,6,78.6,,,,15.11,,22.33,10.51,36.78,22.469136,17.203704,29.530864,1.669143,,17.159722,72.450444
US_VA_51678,2021-06-23,ChIJ5aWwV9DITIgRYACD4tSBGOg,Q501761,geoId/51678,US,United States of America,VA,Virginia,51678,Lexington,US,USA,2,-1,0,1205,33,0,0,7154,4084,3070,430,1656,2256,505,435,492,576,473,331,3864635,37.784021,-79.442816,324,6,78.6,,,,11.65,,26.94,,37.14,18.055556,12.141975,23.814815,7.65175,,10.520833,61.992303
US_VA_51678,2021-06-24,ChIJ5aWwV9DITIgRYACD4tSBGOg,Q501761,geoId/51678,US,United States of America,VA,Virginia,51678,Lexington,US,USA,2,0,0,1205,33,0,0,7154,4084,3070,430,1656,2256,505,435,492,576,473,331,3864635,37.784021,-79.442816,324,6,78.6,,,,11.89,,23.09,,46.18,17.969136,10.580247,24.944444,0.0,,11.5,66.413695
US_VA_51678,2021-06-25,ChIJ5aWwV9DITIgRYACD4tSBGOg,Q501761,geoId/51678,US,United States of America,VA,Virginia,51678,Lexington,US,USA,2,0,0,1205,33,0,0,7154,4084,3070,430,1656,2256,505,435,492,576,473,331,3864635,37.784021,-79.442816,324,6,78.6,,8,,18.56,,23.97,,39.44,19.117284,11.030864,26.790123,0.0,,12.958333,67.868279
US_VA_51678,2021-06-26,ChIJ5aWwV9DITIgRYACD4tSBGOg,Q501761,geoId/51678,US,United States of America,VA,Virginia,51678,Lexington,US,USA,2,1,0,1206,33,0,0,7154,4084,3070,430,1656,2256,505,435,492,576,473,331,3864635,37.784021,-79.442816,324,6,78.6,,,,,,23.81,,40.3,23.197531,17.425926,29.333333,0.145143,,17.625,70.508911
US_VA_51678,2021-06-27,ChIJ5aWwV9DITIgRYACD4tSBGOg,Q501761,geoId/51678,US,United States of America,VA,Virginia,51678,Lexington,US,USA,2,0,0,1206,33,0,0,7154,4084,3070,430,1656,2256,505,435,492,576,473,331,3864635,37.784021,-79.442816,324,6,78.6,,,,14.21,,16.87,14.21,39.07,24.882716,19.160494,30.981481,0.41275,,19.770833,73.188954
US_VA_51678,2021-06-28,ChIJ5aWwV9DITIgRYACD4tSBGOg,Q501761,geoId/51678,US,United States of America,VA,Virginia,51678,Lexington,US,USA,2,0,0,1206,33,0,0,7154,4084,3070,430,1656,2256,505,435,492,576,473,331,3864635,37.784021,-79.442816,324,6,78.6,,,,21.27,,24.7,14.4,46.65,25.697531,19.425926,32.567901,3.20675,,20.208333,72.186042
US_VA_51678,2021-06-29,ChIJ5aWwV9DITIgRYACD4tSBGOg,Q501761,geoId/51678,US,United States of America,VA,Virginia,51678,Lexington,US,USA,2,1,0,1207,33,0,0,7154,4084,3070,430,1656,2256,505,435,492,576,473,331,3864635,37.784021,-79.442816,324,6,78.6,,,,13.94,,19.51,,36.24,26.030864,19.216049,32.845679,0.0,,19.3125,66.950465
US_VA_51678,2021-06-30,ChIJ5aWwV9DITIgRYACD4tSBGOg,Q501761,geoId/51678,US,United States of America,VA,Virginia,51678,Lexington,US,USA,2,0,0,1207,33,0,0,7154,4084,3070,430,1656,2256,505,435,492,576,473,331,3864635,37.784021,-79.442816,324,6,78.6,,,,14.2,,29.1,,46.85,26.216049,19.783951,33.259259,0.451556,,19.201389,66.671448
US_VA_51678,2021-07-01,ChIJ5aWwV9DITIgRYACD4tSBGOg,Q501761,geoId/51678,US,United States of America,VA,Virginia,51678,Lexington,US,USA,2,-1,0,1206,33,0,0,7154,4084,3070,430,1656,2256,505,435,492,576,473,331,3864635,37.784021,-79.442816,324,6,78.6,,,,11.09,,20.09,10.39,31.87,24.611111,19.623457,32.783951,3.156857,,20.347222,78.474484
US_VA_51678,2021-07-02,ChIJ5aWwV9DITIgRYACD4tSBGOg,Q501761,geoId/51678,US,United States of America,VA,Virginia,51678,Lexington,US,USA,2,0,0,1206,33,0,0,7154,4084,3070,430,1656,2256,505,435,492,576,473,331,3864635,37.784021,-79.442816,324,6,78.6,,,,,,17.23,,36.03,21.753086,18.660494,28.154321,28.86075,,17.493056,76.467794
US_VA_51678,2021-07-03,ChIJ5aWwV9DITIgRYACD4tSBGOg,Q501761,geoId/51678,US,United States of America,VA,Virginia,51678,Lexington,US,USA,2,0,0,1206,33,0,0,7154,4084,3070,430,1656,2256,505,435,492,576,473,331,3864635,37.784021,-79.442816,324,6,78.6,,,,20.73,,21.71,,38.49,19.709877,13.117284,26.475309,4.628444,,11.8125,60.710901
US_VA_51678,2021-07-04,ChIJ5aWwV9DITIgRYACD4tSBGOg,Q501761,geoId/51678,US,United States of America,VA,Virginia,51678,Lexington,US,USA,2,0,0,1206,33,0,0,7154,4084,3070,430,1656,2256,505,435,492,576,473,331,3864635,37.784021,-79.442816,324,6,78.6,,,,,,20.1,,31.15,21.154321,13.111111,28.537037,0.0,,13.611111,62.72133
US_VA_51678,2021-07-05,ChIJ5aWwV9DITIgRYACD4tSBGOg,Q501761,geoId/51678,US,United States of America,VA,Virginia,51678,Lexington,US,USA,2,-1,0,1205,33,0,0,7154,4084,3070,430,1656,2256,505,435,492,576,473,331,3864635,37.784021,-79.442816,324,6,78.6,,,,17.55,,,,26.32,23.962963,14.820988,31.401235,0.564444,,17.243056,66.578707
US_VA_51678,2021-07-06,ChIJ5aWwV9DITIgRYACD4tSBGOg,Q501761,geoId/51678,US,United States of America,VA,Virginia,51678,Lexington,US,USA,2,0,0,1205,33,0,0,7154,4084,3070,430,1656,2256,505,435,492,576,473,331,3864635,37.784021,-79.442816,324,6,78.6,,,,18.07,,22.41,10.84,35.42,25.339506,17.722222,33.234568,0.0,,18.361111,66.403683
US_VA_51678,2021-07-07,ChIJ5aWwV9DITIgRYACD4tSBGOg,Q501761,geoId/51678,US,United States of America,VA,Virginia,51678,Lexington,US,USA,2,0,0,1205,33,0,0,7154,4084,3070,430,1656,2256,505,435,492,576,473,331,3864635,37.784021,-79.442816,324,6,78.6,,,,19.71,,21.12,11.97,38.72,25.740741,18.425926,32.759259,0.362857,,19.625,70.070605
US_VA_51678,2021-07-08,ChIJ5aWwV9DITIgRYACD4tSBGOg,Q501761,geoId/51678,US,United States of America,VA,Virginia,51678,Lexington,US,USA,2,0,0,1205,33,0,0,7154,4084,3070,430,1656,2256,505,435,492,576,473,331,3864635,37.784021,-79.442816,324,6,78.6,,,,14.33,,27.98,,34.12,23.530864,19.993827,30.12963,2.50825,,19.965278,81.262913
US_VA_51678,2021-07-09,ChIJ5aWwV9DITIgRYACD4tSBGOg,Q501761,geoId/51678,US,United States of America,VA,Virginia,51678,Lexington,US,USA,2,0,0,1205,33,0,0,7154,4084,3070,430,1656,2256,505,435,492,576,473,331,3864635,37.784021,-79.442816,324,6,78.6,,16,,17.02,,17.76,,42.91,23.993827,18.697531,30.932099,4.826,,19.3125,75.489115
US_VA_51678,2021-07-10,ChIJ5aWwV9DITIgRYACD4tSBGOg,Q501761,geoId/51678,US,United States of America,VA,Virginia,51678,Lexington,US,USA,2,0,0,1205,33,0,0,7154,4084,3070,430,1656,2256,505,435,492,576,473,331,3864635,37.784021,-79.442816,324,6,78.6,,,,,,22.02,,34.47,24.111111,18.296296,30.240741,1.721556,,17.430556,67.266902
US_VA_51678,2021-07-11,ChIJ5aWwV9DITIgRYACD4tSBGOg,Q501761,geoId/51678,US,United States of America,VA,Virginia,51678,Lexington,US,USA,2,0,0,1205,33,0,0,7154,4084,3070,430,1656,2256,505,435,492,576,473,331,3864635,37.784021,-79.442816,324,6,78.6,,,,14.33,,24.18,,40.29,23.888889,18.333333,31.135802,6.096,,19.944444,78.961822
US_VA_51678,2021-07-12,ChIJ5aWwV9DITIgRYACD4tSBGOg,Q501761,geoId/51678,US,United States of America,VA,Virginia,51678,Lexington,US,USA,2,0,0,1205,33,0,0,7154,4084,3070,430,1656,2256,505,435,492,576,473,331,3864635,37.784021,-79.442816,324,6,78.6,,,,12.36,,24.72,,39.82,25.932099,19.45679,32.487654,1.68275,,21.104167,75.063321
US_VA_51678,2021-07-13,ChIJ5aWwV9DITIgRYACD4tSBGOg,Q501761,geoId/51678,US,United States of America,VA,Virginia,51678,Lexington,US,USA,2,0,0,1205,33,0,0,7154,4084,3070,430,1656,2256,505,435,492,576,473,331,3864635,37.784021,-79.442816,324,6,78.6,,,,18.22,,23.43,,41.66,26.240741,20.518519,32.104938,0.254,,20.097222,69.708249
US_VA_51678,2021-07-14,ChIJ5aWwV9DITIgRYACD4tSBGOg,Q501761,geoId/51678,US,United States of America,VA,Virginia,51678,Lexington,US,USA,2,-1,0,1204,33,0,0,7154,4084,3070,430,1656,2256,505,435,492,576,473,331,3864635,37.784021,-79.442816,324,6,78.6,,,,12.63,,23.86,13.33,48.42,25.259259,20.061728,31.58642,0.399143,,19.486111,71.151643
US_VA_51678,2021-07-15,ChIJ5aWwV9DITIgRYACD4tSBGOg,Q501761,geoId/51678,US,United States of America,VA,Virginia,51678,Lexington,US,USA,2,1,0,1205,33,0,0,7154,4084,3070,430,1656,2256,505,435,492,576,473,331,3864635,37.784021,-79.442816,324,6,78.6,,,,15.41,,19.62,,39.23,24.919753,19.512346,32.17284,2.286,,19.951389,74.740566
US_VA_51678,2021-07-16,ChIJ5aWwV9DITIgRYACD4tSBGOg,Q501761,geoId/51678,US,United States of America,VA,Virginia,51678,Lexington,US,USA,2,1,0,1206,33,0,0,7154,4084,3070,430,1656,2256,505,435,492,576,473,331,3864635,37.784021,-79.442816,324,6,78.6,,10,,,,19.76,11.4,35.72,25.87037,18.962963,33.265432,0.0,,19.395833,68.400261
US_VA_51678,2021-07-17,ChIJ5aWwV9DITIgRYACD4tSBGOg,Q501761,geoId/51678,US,United States of America,VA,Virginia,51678,Lexington,US,USA,2,0,0,1206,33,0,0,7154,4084,3070,430,1656,2256,505,435,492,576,473,331,3864635,37.784021,-79.442816,324,6,78.6,,,,19.77,,22.46,21.57,32.35,25.876543,19.771605,33.074074,2.902857,,20.5625,73.592557
US_VA_51678,2021-07-18,ChIJ5aWwV9DITIgRYACD4tSBGOg,Q501761,geoId/51678,US,United States of America,VA,Virginia,51678,Lexington,US,USA,2,0,0,1206,33,0,0,7154,4084,3070,430,1656,2256,505,435,492,576,473,331,3864635,37.784021,-79.442816,324,6,78.6,,,,16.5,,22.58,16.5,36.48,24.04321,20.018519,30.925926,3.156857,,18.576389,72.028739
