location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_6,cumulative_confirmed_age_6,cumulative_deceased_age_6,new_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_6,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_WA_53055,2020-07-08,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,0,0,20,0,,,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,-25,,20.53,,11.2,12.6,26.13,8.87,46.66,10.27,13.988889,10.6,18.511111,0.0,,10.201389,76.521648
US_WA_53055,2020-07-09,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,0,0,20,0,,,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,-21,12.34,12.8,10.06,6.4,10.97,18.29,10.97,37.95,12.34,14.066667,11.072222,18.566667,2.032,,11.486111,83.243997
US_WA_53055,2020-07-10,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,0,0,20,0,,,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,-20,,19.0,,9.73,,30.13,9.73,36.15,,14.038889,10.95,18.038889,0.4572,,9.597222,73.290425
US_WA_53055,2020-07-11,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,0,0,20,0,,,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,-6,7.3,16.88,8.67,6.84,8.67,22.35,,45.15,10.03,13.661111,10.694444,17.688889,0.0,,10.020833,77.47672
US_WA_53055,2020-07-12,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,0,0,20,0,,,0,1,0,,0,0-11,12-19,20-34,35-49,50-64,65-79,80-,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,-5,6.73,15.37,10.09,7.21,9.13,24.98,14.89,47.08,13.45,13.95679,10.728395,18.179012,0.47625,,10.5,79.039125
US_WA_53055,2020-07-13,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,2,0,22,0,,,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,-16,9.69,17.54,8.31,8.77,10.15,17.54,,42.47,7.85,14.37037,10.253086,18.932099,0.028222,,9.611111,72.222428
US_WA_53055,2020-07-14,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,0,0,22,0,,,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,-23,7.34,19.72,6.42,,8.71,22.01,6.42,44.02,11.92,15.256944,10.798611,19.965278,0.0,,10.150794,70.83221
US_WA_53055,2020-07-15,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,0,0,22,0,,,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,-21,,10.99,10.99,8.24,,21.98,,40.76,6.41,15.611111,11.625,20.4375,0.0,,10.880952,72.935334
US_WA_53055,2020-07-16,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,0,0,22,0,,,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,-19,8.76,12.71,9.2,7.01,8.33,24.54,11.83,36.81,6.57,16.243056,12.520833,21.798611,0.0,,12.690476,78.996566
US_WA_53055,2020-07-17,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,2,0,24,0,,,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,-17,7.43,17.49,7.87,,12.24,21.86,10.93,29.73,7.87,16.654321,12.864198,21.839506,0.0,,11.801587,72.151513
US_WA_53055,2020-07-18,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,0,0,24,0,,,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,-4,6.92,19.39,6.92,,8.77,19.39,,42.47,10.62,15.685185,11.382716,20.901235,0.0,,11.063492,73.263857
US_WA_53055,2020-07-19,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,0,0,24,0,,,0,1,0,,0,0-11,12-19,20-34,35-49,50-64,65-79,80-,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,-3,8.37,18.07,,,8.37,21.15,7.05,39.66,8.37,16.425926,11.506173,22.228395,0.0,,12.34127,75.417771
US_WA_53055,2020-07-20,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,0,0,24,0,,,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,-14,7.94,14.12,8.38,,8.83,24.27,11.92,47.66,8.83,18.746914,13.228395,24.197531,0.0,,13.507937,71.551457
US_WA_53055,2020-07-21,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,0,0,24,0,,,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,-17,6.57,15.76,,6.13,7.44,25.4,16.2,45.1,10.07,16.895062,12.802469,24.512346,0.0,,12.595238,73.392918
US_WA_53055,2020-07-22,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,1,0,25,0,,,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,-21,,12.68,10.5,8.31,7.43,26.24,9.18,35.86,6.12,16.351852,12.481481,21.604938,0.0,,12.650794,77.35213
US_WA_53055,2020-07-23,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,0,0,25,0,,,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,-19,,13.03,10.93,9.25,,17.66,7.99,37.84,5.89,14.796296,12.320988,19.006173,0.0,,11.468254,79.252203
US_WA_53055,2020-07-24,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,1,0,26,0,,,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,-21,,12.91,8.61,9.04,10.33,14.63,8.18,40.03,,15.12963,12.351852,19.240741,0.0,,10.238095,72.225707
US_WA_53055,2020-07-25,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,2,0,28,0,,,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,-2,,11.61,7.74,,7.74,17.62,8.17,32.67,,14.604938,10.395062,19.901235,0.0,,9.698413,72.322195
US_WA_53055,2020-07-26,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,0,0,28,0,,,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,,6.86,18.85,7.71,6.43,8.57,18.85,14.57,43.28,11.57,17.154321,11.382716,24.641975,0.0,,10.769841,65.231973
US_WA_53055,2020-07-27,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,0,0,28,0,,,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,-20,5.74,13.12,6.97,9.02,7.79,27.06,14.76,37.72,11.07,20.117284,13.691358,25.561728,0.0,,12.269841,61.377324
US_WA_53055,2020-07-28,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,0,0,28,0,,,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,-18,11.2,16.18,6.22,8.3,,28.22,12.45,37.34,9.96,17.259259,12.91358,24.679012,0.0,,10.690476,64.585807
US_WA_53055,2020-07-29,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,0,0,28,0,,,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,-23,7.51,12.94,7.51,7.93,6.26,22.54,7.51,37.15,,15.555556,10.858025,21.462963,0.0,,9.428571,66.27243
US_WA_53055,2020-07-30,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,0,0,28,0,,,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,-22,,16.7,13.36,,8.77,23.38,7.51,37.99,9.6,17.462963,11.839506,24.691358,0.0,,10.650794,64.240606
US_WA_53055,2020-07-31,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,0,0,28,0,,,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,-19,7.38,15.59,6.97,5.74,9.43,24.61,6.97,36.09,10.25,17.925926,12.82716,25.617284,0.0,,10.761905,62.189563
US_WA_53055,2020-08-01,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,0,0,28,0,,,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,-3,,14.21,6.46,,9.04,23.26,11.2,38.76,12.06,16.290123,12.722222,21.364198,0.0,,12.222222,75.298093
US_WA_53055,2020-08-02,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,0,0,28,0,,,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,,,13.43,,,18.46,18.04,10.49,34.83,,15.709877,11.82716,19.987654,0.0,,11.97619,76.923485
US_WA_53055,2020-08-03,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,0,0,28,0,,,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,-17,5.93,11.47,5.54,,6.33,26.11,11.07,30.06,9.89,16.160494,12.314815,21.074074,0.435429,,13.0,79.490787
US_WA_53055,2020-08-04,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,1,0,29,0,,,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,-21,,16.12,6.85,5.64,6.04,25.39,8.87,44.32,8.06,16.765432,12.925926,22.148148,0.0,,13.126984,78.25235
US_WA_53055,2020-08-05,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,0,0,29,0,,,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,-19,5.62,14.05,,,9.23,18.86,9.23,30.5,5.62,15.975309,11.382716,21.981481,0.0,,11.333333,72.480958
US_WA_53055,2020-08-06,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,0,0,29,0,,,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,-15,,15.15,10.1,,7.38,20.59,9.71,33.4,,16.487654,11.716049,21.216049,2.721429,,11.587302,72.460248
US_WA_53055,2020-08-07,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,-1,0,28,0,,,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,-19,6.09,13.8,7.31,,,22.74,8.12,38.57,5.68,15.462963,12.45679,19.290123,0.653143,,10.81746,72.869105
US_WA_53055,2020-08-08,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,0,0,28,0,,,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,2,8.0,16.0,7.58,,6.74,26.54,9.27,44.22,8.42,14.888889,12.263889,19.236111,0.846667,,12.462963,84.522687
US_WA_53055,2020-08-09,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,0,0,28,0,,,0,1,0,,0,0-11,12-19,20-34,35-49,50-64,65-79,80-,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,-9,5.83,13.74,10.41,6.66,8.74,19.15,11.65,39.55,7.49,14.395833,10.583333,19.625,0.0,,10.694444,77.835725
US_WA_53055,2020-08-10,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,0,0,28,0,,,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,-18,9.26,14.5,8.46,,,13.29,9.67,35.84,8.46,15.583333,11.090278,20.381944,0.0,,11.398148,75.820906
US_WA_53055,2020-08-11,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,0,0,28,0,,,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,-22,,9.2,,,7.53,20.91,8.78,30.53,11.71,14.849206,11.285714,20.579365,0.0,,11.5,78.451384
US_WA_53055,2020-08-12,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,0,0,28,0,,,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,-20,7.89,7.89,9.56,7.48,14.13,28.25,9.14,37.81,,14.642857,11.007937,19.15873,0.0,,9.101852,69.021011
US_WA_53055,2020-08-13,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,2,0,30,0,,,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,-15,9.44,14.37,7.39,6.16,9.03,21.35,9.03,39.41,8.62,14.309524,9.47619,19.087302,0.0,,9.092593,70.40351
US_WA_53055,2020-08-14,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,0,0,30,0,,,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,-19,6.2,12.8,6.2,,5.78,27.26,5.78,35.52,6.2,15.301587,10.373016,20.436508,0.0,,10.296296,71.803593
US_WA_53055,2020-08-15,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,0,0,30,0,,,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,7,,14.96,,6.84,8.55,14.53,9.4,35.48,6.41,18.111111,12.388889,24.777778,0.0,,12.342593,68.311642
US_WA_53055,2020-08-16,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,0,0,30,0,,,,1,0,0,0,0-11,12-19,20-34,35-49,50-64,65-79,80-,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,,9.81,18.78,10.24,,8.54,16.64,10.67,40.54,9.39,20.761905,14.404762,27.777778,0.0,,13.37963,62.294505
US_WA_53055,2020-08-17,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,0,0,30,0,,,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,,7.55,12.32,,5.96,10.73,19.48,11.93,34.59,9.14,19.547619,14.333333,27.15873,0.0,,13.388889,67.075307
US_WA_53055,2020-08-18,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,0,0,30,0,,,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,,6.1,15.86,,,8.13,24.0,7.73,42.71,7.32,17.777778,14.238095,23.150794,0.0,,13.555556,75.074995
US_WA_53055,2020-08-19,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,0,0,30,0,,,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,,6.82,14.84,6.82,5.62,,18.85,6.02,41.31,6.42,15.579365,11.809524,21.047619,0.0,,12.842593,83.158368
US_WA_53055,2020-08-20,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,0,0,30,0,,,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,,7.92,13.06,7.52,7.12,,20.58,6.33,39.58,,16.103175,12.325397,21.801587,1.524,,13.740741,85.339379
US_WA_53055,2020-08-21,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,0,0,30,0,,,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,,5.46,10.91,8.58,6.24,7.02,24.56,8.97,33.91,12.08,16.095238,12.84127,20.380952,0.9652,,14.87963,92.601786
US_WA_53055,2020-08-22,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,0,0,30,0,,,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,,14.14,16.79,6.19,9.28,7.96,21.21,8.84,41.1,8.4,15.484127,11.18254,20.039683,1.481667,,12.018519,78.903109
US_WA_53055,2020-08-23,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,0,0,30,0,,,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,,,14.9,,8.94,,23.84,,34.48,6.81,15.039683,10.761905,19.380952,0.0,,10.37037,73.557436
US_WA_53055,2020-08-24,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,0,0,30,0,,,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,,,11.96,7.42,7.01,7.01,20.2,13.61,42.88,8.66,15.071429,11.484127,20.007937,0.0,,11.12963,77.017032
US_WA_53055,2020-08-25,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,0,0,30,0,,,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,,9.01,17.21,9.83,,5.74,19.66,11.06,29.5,13.93,14.31746,10.166667,19.642857,0.042333,,10.787037,78.348832
US_WA_53055,2020-08-26,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,0,0,30,0,,,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,,6.5,16.66,7.32,,10.57,25.2,7.32,35.77,8.13,14.309524,10.095238,19.444444,0.0,,10.75,78.318859
US_WA_53055,2020-08-27,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,0,0,30,0,,,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,,8.8,10.48,,5.87,9.22,19.7,6.71,39.81,6.29,14.325397,10.253968,19.888889,0.0,,11.018519,80.029388
US_WA_53055,2020-08-28,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,0,0,30,0,,,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,,,9.05,11.52,,,18.93,6.58,38.68,,14.650794,10.920635,19.928571,0.0,,11.740741,81.208464
US_WA_53055,2020-08-29,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,0,0,30,0,,,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,,,16.99,,,6.8,19.11,6.37,31.86,6.8,14.904762,11.444444,20.333333,0.0,,11.611111,80.239632
US_WA_53055,2020-08-30,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,0,0,30,0,,,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,,9.24,14.28,,6.72,6.3,13.86,8.4,43.26,9.24,13.333333,9.222222,18.126984,0.0,,9.694444,78.24315
US_WA_53055,2020-08-31,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,0,0,30,0,,,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,,11.69,12.53,7.52,7.52,,16.7,,40.92,7.93,13.309524,9.968254,17.809524,0.9652,,11.064815,85.761284
US_WA_53055,2020-09-01,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,0,0,30,0,,,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,,6.5,16.89,7.8,8.66,6.93,16.03,7.8,32.49,8.66,14.460317,10.722222,19.388889,0.036286,,11.296296,81.018732
US_WA_53055,2020-09-02,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,0,0,30,0,,,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,,,11.23,6.91,,7.77,13.39,9.93,36.7,9.5,15.68254,11.420635,20.880952,0.0,,12.861111,81.786062
US_WA_53055,2020-09-03,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,0,0,30,0,,,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,,,11.9,6.8,8.08,7.65,15.73,6.8,33.16,,15.666667,10.65873,23.119048,0.0,,11.962963,77.993075
