location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anemia,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bloating,search_trends_bone_fracture,search_trends_bruise,search_trends_burn,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_dementia,search_trends_depression,search_trends_dermatitis,search_trends_diabetes,search_trends_diarrhea,search_trends_dizziness,search_trends_epilepsy,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_flatulence,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_hay_fever,search_trends_headache,search_trends_heart_arrhythmia,search_trends_heartburn,search_trends_hypertension,search_trends_hypothyroidism,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_myocardial_infarction,search_trends_nausea,search_trends_obesity,search_trends_pain,search_trends_paresthesia,search_trends_perspiration,search_trends_scar,search_trends_sinusitis,search_trends_skin_condition,search_trends_skin_rash,search_trends_skin_ulcer,search_trends_sleep_disorder,search_trends_sore_throat,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_TN_47147,2021-03-09,ChIJSZoDIMxVZIgRCM0qa83_1KA,Q495043,geoId/47147,US,United States of America,TN,Tennessee,47147,Robertson County,US,USA,2,17,1,9067,122,,,70328,34719,35609,9081,9471,8424,9238,9193,10340,8016,4499,2066,1847641,36.53,-86.87,1235,75.25,10,1,1,-15,6,3.56,5.12,7.46,4.12,13.25,1.89,7.35,6.91,3.34,4.79,5.12,3.67,2.23,2.9,1.56,2.12,2.78,6.91,3.56,3.79,3.01,2.78,5.68,3.01,11.92,4.34,,2.45,2.67,4.34,4.12,2.45,4.9,3.67,2.9,5.35,1.56,5.12,9.24,2.0,21.5,5.79,4.68,8.24,3.12,4.01,5.57,2.23,2.45,11.03,39.43,3.67,,2.67,2.0,5.35,7.02,2.67,2.9,2.45,1.56,3.79,6.13,5.24,1.78,3.45,4.68,2.9,12.238889,3.077778,21.622222,0.0,,-1.95679,38.491586
US_TN_47147,2021-03-10,ChIJSZoDIMxVZIgRCM0qa83_1KA,Q495043,geoId/47147,US,United States of America,TN,Tennessee,47147,Robertson County,US,USA,2,8,0,9075,122,,,70328,34719,35609,9081,9471,8424,9238,9193,10340,8016,4499,2066,1847641,36.53,-86.87,1235,75.25,12,7,7,-17,6,3.4,5.7,7.78,4.5,13.92,2.63,10.09,5.7,4.39,3.95,4.93,4.06,1.86,2.41,,2.19,3.29,7.78,3.18,4.28,4.61,2.19,7.35,3.07,9.1,4.93,,3.51,3.73,5.81,3.73,1.86,4.06,3.95,2.19,3.73,,3.95,8.99,2.85,21.05,5.04,3.73,7.46,1.65,3.51,3.29,2.85,1.75,10.42,43.31,,,2.19,2.08,4.39,6.25,2.19,2.74,,4.39,6.36,3.73,5.92,4.39,1.86,4.5,1.65,15.65,9.422222,22.211111,0.0,,3.04321,43.423101
US_TN_47147,2021-03-11,ChIJSZoDIMxVZIgRCM0qa83_1KA,Q495043,geoId/47147,US,United States of America,TN,Tennessee,47147,Robertson County,US,USA,2,11,1,9086,123,,,70328,34719,35609,9081,9471,8424,9238,9193,10340,8016,4499,2066,1847641,36.53,-86.87,1235,75.25,11,3,2,-16,6,4.97,3.65,8.95,3.1,12.71,2.21,8.29,5.42,2.87,4.53,6.52,3.98,2.76,4.75,3.21,2.21,2.1,7.29,4.42,5.75,1.99,1.77,4.09,1.88,11.49,5.42,2.65,3.1,3.1,5.42,3.43,2.54,4.86,4.53,2.32,4.75,2.98,2.98,9.39,1.77,19.01,6.08,4.09,6.52,3.32,4.09,6.3,2.98,1.99,7.85,39.57,2.1,,,2.43,4.64,6.63,1.77,2.32,,3.32,6.52,4.64,2.87,2.21,2.98,4.2,3.32,18.611111,14.322222,23.111111,0.0,,8.82716,52.750765
US_TN_47147,2021-03-12,ChIJSZoDIMxVZIgRCM0qa83_1KA,Q495043,geoId/47147,US,United States of America,TN,Tennessee,47147,Robertson County,US,USA,2,13,0,9099,123,,,70328,34719,35609,9081,9471,8424,9238,9193,10340,8016,4499,2066,1847641,36.53,-86.87,1235,75.25,3,-2,3,-16,7,2.04,6.77,8.05,2.47,13.75,2.04,8.59,4.3,1.83,5.48,5.05,3.76,2.47,4.3,1.61,,2.15,7.62,4.08,2.9,2.9,1.93,4.72,,9.99,3.87,2.04,2.69,2.15,3.11,3.76,3.01,4.19,4.94,1.72,4.51,1.83,3.44,6.77,2.04,21.91,5.58,2.36,6.34,3.33,5.16,4.08,2.58,2.04,7.41,35.98,1.61,,3.11,2.69,3.11,5.48,1.83,,,2.36,6.44,3.87,3.44,1.93,2.69,2.36,2.69,16.138889,12.977778,21.35,3.27025,,12.135802,76.271439
US_TN_47147,2021-03-13,ChIJSZoDIMxVZIgRCM0qa83_1KA,Q495043,geoId/47147,US,United States of America,TN,Tennessee,47147,Robertson County,US,USA,2,0,0,9099,123,,,70328,34719,35609,9081,9471,8424,9238,9193,10340,8016,4499,2066,1847641,36.53,-86.87,1235,75.25,9,-2,28,-2,3,3.42,4.44,8.77,4.44,10.93,,8.08,8.31,2.16,3.42,5.01,4.67,3.07,2.96,2.16,2.62,2.96,7.63,3.64,4.44,2.96,1.94,4.89,2.16,7.74,4.55,1.94,2.62,2.96,3.87,3.07,2.73,4.44,6.6,1.71,3.98,,3.98,7.17,,18.33,6.72,3.76,7.06,2.96,2.96,5.35,2.05,2.5,6.49,37.68,2.39,,4.33,2.85,3.76,4.89,2.05,,1.71,1.71,6.6,3.64,2.96,4.1,2.85,3.98,2.05,11.666667,9.911111,15.038889,10.8585,,8.833333,83.117539
US_TN_47147,2021-03-14,ChIJSZoDIMxVZIgRCM0qa83_1KA,Q495043,geoId/47147,US,United States of America,TN,Tennessee,47147,Robertson County,US,USA,2,0,0,9099,123,,,70328,34719,35609,9081,9471,8424,9238,9193,10340,8016,4499,2066,1847641,36.53,-86.87,1235,75.25,5,-1,28,-9,3,3.93,6.0,7.85,2.89,10.51,2.31,5.77,5.08,1.96,2.66,3.35,3.35,,4.27,1.62,1.73,3.46,7.04,3.23,4.62,3.35,1.73,3.12,2.08,7.97,3.12,1.85,3.23,2.77,5.2,3.81,2.08,3.46,4.04,2.42,4.73,2.08,,6.24,,19.63,5.31,2.66,7.16,2.08,3.81,3.69,3.23,2.08,5.54,40.18,2.54,2.89,3.35,1.96,4.39,6.47,1.73,2.31,,1.96,7.04,4.96,4.39,2.66,3.58,3.81,2.08,11.505556,8.744444,16.05,4.5466,,3.654321,57.944203
US_TN_47147,2021-03-15,ChIJSZoDIMxVZIgRCM0qa83_1KA,Q495043,geoId/47147,US,United States of America,TN,Tennessee,47147,Robertson County,US,USA,2,42,0,9141,123,,,70328,34719,35609,9081,9471,8424,9238,9193,10340,8016,4499,2066,1847641,36.53,-86.87,1235,75.25,12,-4,5,-16,10,2.1,5.29,9.15,5.4,13.12,2.43,7.61,6.28,,5.29,5.4,4.41,1.65,2.54,,1.99,2.31,7.94,3.53,4.19,3.86,2.54,3.64,,10.7,4.63,2.31,2.98,2.76,5.4,2.43,2.43,5.51,4.52,2.54,4.74,1.87,3.75,11.14,,20.84,5.73,1.87,6.62,4.63,5.07,3.64,2.65,2.21,8.93,44.65,2.87,1.54,2.98,2.31,3.97,5.95,2.54,2.98,,2.98,6.06,5.95,4.52,1.65,2.98,3.86,1.87,12.933333,9.083333,18.383333,0.5715,,5.37037,59.025752
US_TN_47147,2021-03-16,ChIJSZoDIMxVZIgRCM0qa83_1KA,Q495043,geoId/47147,US,United States of America,TN,Tennessee,47147,Robertson County,US,USA,2,19,0,9160,123,,,70328,34719,35609,9081,9471,8424,9238,9193,10340,8016,4499,2066,1847641,36.53,-86.87,1235,75.25,16,4,5,-25,6,2.71,5.3,9.31,2.95,12.96,2.47,7.3,5.18,2.83,2.59,6.13,3.3,2.59,4.48,2.12,1.77,3.65,8.25,5.3,3.77,3.42,2.47,3.06,4.71,8.25,3.65,1.89,1.65,2.83,5.07,4.48,1.65,4.83,4.59,2.0,4.83,2.59,4.36,11.43,2.36,20.97,8.13,3.89,8.48,2.47,4.83,4.95,2.0,3.18,7.3,45.95,3.06,2.12,2.36,2.71,5.66,6.95,1.65,2.0,1.65,5.07,7.42,4.01,5.54,4.01,3.06,3.3,4.01,16.605556,10.433333,23.75,7.112,,11.524691,71.588101
US_TN_47147,2021-03-17,ChIJSZoDIMxVZIgRCM0qa83_1KA,Q495043,geoId/47147,US,United States of America,TN,Tennessee,47147,Robertson County,US,USA,2,15,0,9175,123,,,70328,34719,35609,9081,9471,8424,9238,9193,10340,8016,4499,2066,1847641,36.53,-86.87,1235,75.25,12,-1,-4,-25,10,1.96,6.09,8.05,5.33,10.44,2.5,8.05,6.42,3.26,4.02,6.2,5.33,2.83,3.7,,1.96,1.74,5.87,3.7,2.61,3.04,1.63,5.98,2.83,10.22,2.83,1.63,2.17,2.17,3.91,2.61,2.28,3.7,5.11,2.94,4.24,2.28,3.26,9.46,2.83,17.94,4.89,3.81,6.63,4.24,3.48,3.04,2.39,3.26,7.5,42.19,2.17,2.61,2.5,2.28,3.59,6.96,,,1.52,3.59,8.92,5.98,4.68,1.96,1.96,2.83,1.85,14.0,10.472222,20.061111,0.92075,,11.512346,84.863512
US_TN_47147,2021-03-18,ChIJSZoDIMxVZIgRCM0qa83_1KA,Q495043,geoId/47147,US,United States of America,TN,Tennessee,47147,Robertson County,US,USA,2,8,1,9183,124,,,70328,34719,35609,9081,9471,8424,9238,9193,10340,8016,4499,2066,1847641,36.53,-86.87,1235,75.25,16,3,11,-25,7,2.51,7.65,9.93,4.45,11.53,2.28,10.27,5.94,2.51,4.34,6.62,3.54,1.94,2.97,1.71,2.4,3.54,7.99,4.91,5.25,3.88,2.28,5.82,,9.13,4.11,,1.83,4.11,4.34,4.22,3.2,3.42,4.57,2.17,4.57,2.06,2.97,9.59,2.4,21.57,6.62,2.62,7.19,3.54,3.65,5.02,4.34,3.42,8.45,42.23,2.74,2.06,2.85,1.83,3.88,5.94,2.06,2.51,2.51,2.06,6.05,3.42,4.68,3.2,3.88,4.57,1.6,14.177778,7.844444,17.144444,18.513778,,11.216049,82.655955
US_TN_47147,2021-03-19,ChIJSZoDIMxVZIgRCM0qa83_1KA,Q495043,geoId/47147,US,United States of America,TN,Tennessee,47147,Robertson County,US,USA,2,21,0,9204,124,,,70328,34719,35609,9081,9471,8424,9238,9193,10340,8016,4499,2066,1847641,36.53,-86.87,1235,75.25,7,1,19,-25,6,2.32,6.04,9.53,4.18,12.2,1.86,8.48,4.76,3.02,3.02,7.67,4.41,,2.9,2.44,,2.21,7.32,4.76,4.76,4.3,2.09,4.3,1.86,9.87,3.72,,2.9,3.72,2.79,3.72,3.02,5.11,3.48,2.56,3.72,2.56,2.79,10.22,2.32,19.17,5.34,3.37,7.43,2.67,2.09,4.18,1.86,1.63,7.2,41.35,,2.09,2.21,,2.67,4.41,1.86,2.21,,1.86,5.34,5.23,4.07,2.32,3.02,2.67,1.86,7.361111,4.338889,13.394444,0.846667,,2.419753,70.874808
US_TN_47147,2021-03-20,ChIJSZoDIMxVZIgRCM0qa83_1KA,Q495043,geoId/47147,US,United States of America,TN,Tennessee,47147,Robertson County,US,USA,2,0,0,9204,124,,,70328,34719,35609,9081,9471,8424,9238,9193,10340,8016,4499,2066,1847641,36.53,-86.87,1235,75.25,19,5,50,4,-2,2.37,4.61,8.35,3.49,13.59,1.75,7.11,5.98,2.62,3.49,5.24,3.12,1.87,1.75,,2.24,1.87,6.11,,2.99,3.62,,3.99,2.12,9.1,5.11,1.75,2.74,4.74,4.49,3.74,1.75,4.24,5.11,3.12,5.24,,2.62,6.48,,19.32,4.61,2.99,9.22,,3.24,6.11,2.87,2.12,6.73,43.5,1.75,,2.62,2.74,4.24,8.48,1.87,2.87,1.99,,6.11,4.61,1.99,2.99,2.99,3.62,2.62,8.9,1.777778,18.094444,0.0,,-2.049383,46.179712
US_TN_47147,2021-03-21,ChIJSZoDIMxVZIgRCM0qa83_1KA,Q495043,geoId/47147,US,United States of America,TN,Tennessee,47147,Robertson County,US,USA,2,0,0,9204,124,,,70328,34719,35609,9081,9471,8424,9238,9193,10340,8016,4499,2066,1847641,36.53,-86.87,1235,75.25,16,9,37,-2,0,3.61,5.41,7.82,4.33,10.83,,7.82,6.5,1.68,3.37,7.34,5.17,2.53,2.53,,2.04,2.29,9.51,5.41,5.53,3.97,2.53,4.69,2.29,9.99,3.13,2.04,,3.25,4.45,3.37,3.49,3.49,4.69,2.65,5.29,2.29,2.53,7.58,1.8,19.25,7.7,3.37,6.5,3.85,3.37,3.73,3.25,3.25,6.98,45.12,2.17,,3.25,2.17,3.97,7.7,1.68,2.89,1.8,3.25,7.22,5.53,3.37,,3.49,3.49,,10.561111,1.105556,20.016667,0.0,,-1.018519,45.584004
US_TN_47147,2021-03-22,ChIJSZoDIMxVZIgRCM0qa83_1KA,Q495043,geoId/47147,US,United States of America,TN,Tennessee,47147,Robertson County,US,USA,2,27,0,9231,124,,,70328,34719,35609,9081,9471,8424,9238,9193,10340,8016,4499,2066,1847641,36.53,-86.87,1235,75.25,23,4,8,-4,4,2.57,6.04,7.27,4.25,11.75,2.8,9.29,5.71,2.46,5.93,6.15,4.47,1.9,3.36,2.35,2.46,3.24,8.5,3.58,5.26,2.57,1.57,3.47,2.8,9.4,5.26,3.58,2.57,3.02,5.59,5.03,2.24,4.36,4.25,2.57,5.37,1.9,2.91,8.73,2.46,21.7,4.03,3.69,7.83,3.02,4.36,4.14,2.91,3.02,6.71,43.3,2.91,1.9,,,5.26,6.82,,2.8,2.01,,7.16,5.15,4.81,2.01,4.36,3.69,2.24,13.611111,5.372222,21.372222,0.0,,4.851852,56.258374
US_TN_47147,2021-03-23,ChIJSZoDIMxVZIgRCM0qa83_1KA,Q495043,geoId/47147,US,United States of America,TN,Tennessee,47147,Robertson County,US,USA,2,14,1,9245,125,,,70328,34719,35609,9081,9471,8424,9238,9193,10340,8016,4499,2066,1847641,36.53,-86.87,1235,75.25,18,5,11,-12,6,2.58,5.37,8.16,4.29,12.24,2.79,9.56,5.48,2.47,4.4,7.19,5.15,2.04,2.79,1.72,2.15,3.01,6.76,3.33,4.29,3.33,2.25,4.51,2.79,11.7,3.01,2.79,2.04,3.33,6.23,2.79,3.33,4.08,5.26,2.36,2.58,4.08,3.97,9.98,,21.05,6.55,3.76,7.62,2.9,4.51,4.29,3.22,2.79,5.91,42.63,1.93,,3.33,,5.05,5.8,2.58,3.22,2.58,3.54,6.44,8.38,5.58,2.79,3.87,3.87,1.82,16.1,11.566667,19.677778,0.112889,,7.802469,58.409389
US_TN_47147,2021-03-24,ChIJSZoDIMxVZIgRCM0qa83_1KA,Q495043,geoId/47147,US,United States of America,TN,Tennessee,47147,Robertson County,US,USA,2,28,0,9273,125,,,70328,34719,35609,9081,9471,8424,9238,9193,10340,8016,4499,2066,1847641,36.53,-86.87,1235,75.25,22,10,2,-12,4,1.77,5.31,7.74,3.32,10.51,,10.62,5.75,2.99,4.09,6.42,3.65,2.1,4.2,1.77,2.43,1.99,7.19,3.87,4.09,2.43,2.43,5.53,2.99,11.28,4.87,2.21,2.21,2.32,4.76,3.87,2.54,3.54,4.2,2.32,6.86,3.65,,8.29,3.87,22.01,4.98,3.43,5.86,3.1,4.09,5.75,,2.43,8.29,42.69,2.88,,3.98,2.1,2.32,7.19,1.77,,,1.99,7.85,6.53,5.2,3.43,3.1,3.98,1.77,17.611111,13.1,23.988889,0.0762,,11.067901,65.378953
US_TN_47147,2021-03-25,ChIJSZoDIMxVZIgRCM0qa83_1KA,Q495043,geoId/47147,US,United States of America,TN,Tennessee,47147,Robertson County,US,USA,2,16,0,9289,125,,,70328,34719,35609,9081,9471,8424,9238,9193,10340,8016,4499,2066,1847641,36.53,-86.87,1235,75.25,8,-3,15,-15,11,2.17,4.34,8.26,3.31,8.68,3.2,10.02,4.75,3.0,5.78,5.27,4.44,2.27,3.62,,,3.0,7.33,3.0,3.92,4.54,2.38,4.65,1.76,12.08,3.82,1.96,2.89,2.58,5.89,3.82,2.06,3.2,4.13,2.79,3.72,,1.65,9.19,2.38,18.59,4.03,3.51,6.09,2.27,4.96,3.72,3.2,2.27,7.33,40.07,2.17,1.55,1.55,2.06,3.41,5.99,2.38,2.17,1.76,2.89,7.64,6.2,3.82,3.31,2.06,3.0,2.69,16.05,10.35,22.683333,4.797778,,11.740741,76.538663
US_TN_47147,2021-03-26,ChIJSZoDIMxVZIgRCM0qa83_1KA,Q495043,geoId/47147,US,United States of America,TN,Tennessee,47147,Robertson County,US,USA,2,18,0,9307,125,,,70328,34719,35609,9081,9471,8424,9238,9193,10340,8016,4499,2066,1847641,36.53,-86.87,1235,75.25,19,14,47,-12,3,2.36,5.06,6.75,4.72,10.91,2.02,6.97,5.17,2.02,3.83,5.17,4.16,2.36,3.15,1.57,1.91,2.25,6.64,3.38,3.71,2.25,2.25,3.94,1.91,8.77,3.71,,5.17,2.7,4.61,3.94,2.02,4.28,4.5,2.02,3.49,2.48,2.92,7.54,1.57,23.17,4.61,2.92,6.41,2.48,4.84,5.29,3.15,2.14,4.72,37.46,2.02,1.57,1.69,2.48,5.74,6.75,2.25,2.25,,2.14,6.75,4.16,4.72,2.48,2.48,3.15,2.36,16.133333,10.516667,21.783333,15.24,,10.395062,68.795732
US_TN_47147,2021-03-27,ChIJSZoDIMxVZIgRCM0qa83_1KA,Q495043,geoId/47147,US,United States of America,TN,Tennessee,47147,Robertson County,US,USA,2,0,0,9307,125,,,70328,34719,35609,9081,9471,8424,9238,9193,10340,8016,4499,2066,1847641,36.53,-86.87,1235,75.25,12,-2,83,1,4,2.0,5.67,6.45,4.67,12.23,1.56,6.56,6.67,,3.33,5.22,3.0,2.89,2.67,,3.11,3.33,7.34,3.89,4.78,5.11,2.11,5.78,1.89,9.45,3.78,1.78,2.0,4.56,4.45,3.78,1.78,2.33,5.45,2.11,4.22,1.56,2.44,7.0,,18.12,5.22,,8.67,2.78,3.89,4.56,2.89,2.56,5.78,38.01,,,2.67,1.67,4.89,6.33,,1.67,2.22,2.11,7.22,5.0,3.45,3.0,2.89,1.78,2.56,14.161111,8.566667,21.5,2.8448,,11.271605,83.42475
US_TN_47147,2021-03-28,ChIJSZoDIMxVZIgRCM0qa83_1KA,Q495043,geoId/47147,US,United States of America,TN,Tennessee,47147,Robertson County,US,USA,2,0,0,9307,125,,,70328,34719,35609,9081,9471,8424,9238,9193,10340,8016,4499,2066,1847641,36.53,-86.87,1235,75.25,17,13,47,1,2,3.45,4.95,7.71,4.14,11.62,2.07,9.78,4.6,2.42,3.11,5.06,3.22,2.19,3.8,,,3.68,6.44,3.8,4.03,4.95,3.34,6.21,2.3,10.12,3.57,2.99,1.96,2.99,5.18,3.34,1.73,3.57,4.6,,3.68,1.61,3.57,6.33,2.19,18.86,6.56,3.11,6.79,3.91,3.8,3.91,3.22,2.88,6.44,38.53,3.22,2.65,2.07,,3.22,6.21,1.61,2.76,2.65,2.99,4.83,5.75,4.26,3.11,2.3,2.42,2.07,14.922222,10.322222,18.455556,46.792444,,8.950617,67.288143
US_TN_47147,2021-03-29,ChIJSZoDIMxVZIgRCM0qa83_1KA,Q495043,geoId/47147,US,United States of America,TN,Tennessee,47147,Robertson County,US,USA,2,28,2,9335,127,,,70328,34719,35609,9081,9471,8424,9238,9193,10340,8016,4499,2066,1847641,36.53,-86.87,1235,75.25,21,5,17,-4,4,4.11,5.44,10.77,2.89,12.44,4.0,13.21,5.55,,4.55,6.55,3.55,1.67,3.33,2.0,,2.89,7.0,4.66,4.44,3.55,2.22,7.77,2.0,9.66,3.89,2.22,2.44,2.89,5.88,4.0,2.44,5.55,3.78,2.78,4.11,4.0,4.33,7.22,3.22,22.65,7.66,3.33,8.11,2.67,2.22,4.33,2.11,,6.66,40.64,3.66,,2.67,2.33,6.22,6.88,1.78,2.67,2.55,3.22,5.66,4.0,5.88,2.44,2.55,5.11,3.22,8.783333,0.861111,18.1,10.2108,,-0.808642,50.836814
US_TN_47147,2021-03-30,ChIJSZoDIMxVZIgRCM0qa83_1KA,Q495043,geoId/47147,US,United States of America,TN,Tennessee,47147,Robertson County,US,USA,2,11,0,9346,127,,,70328,34719,35609,9081,9471,8424,9238,9193,10340,8016,4499,2066,1847641,36.53,-86.87,1235,75.25,20,13,13,-12,5,2.31,5.49,7.36,2.75,14.83,2.2,9.22,6.92,2.53,4.39,5.49,3.29,1.65,3.73,2.09,2.2,2.96,8.02,3.29,4.39,4.06,2.96,5.38,2.64,9.34,4.61,1.76,2.64,3.29,7.14,4.72,1.76,5.71,3.95,2.75,5.16,4.06,4.39,8.79,1.54,23.28,6.59,3.51,8.35,3.51,5.05,4.61,4.72,2.64,7.58,45.36,2.86,1.98,3.4,2.2,5.16,7.03,2.31,3.29,2.53,2.86,8.68,4.61,3.08,4.5,3.29,4.61,2.42,14.766667,5.255556,24.75,0.084667,,2.487654,44.134445
US_TN_47147,2021-03-31,ChIJSZoDIMxVZIgRCM0qa83_1KA,Q495043,geoId/47147,US,United States of America,TN,Tennessee,47147,Robertson County,US,USA,2,15,0,9361,127,,,70328,34719,35609,9081,9471,8424,9238,9193,10340,8016,4499,2066,1847641,36.53,-86.87,1235,75.25,21,9,19,-14,7,1.85,5.76,7.49,4.13,12.71,2.5,8.25,6.41,,4.45,6.41,5.21,2.61,4.67,2.06,3.04,1.74,8.36,4.89,3.04,2.71,2.06,5.1,1.63,10.32,3.48,1.74,1.96,2.5,4.24,2.82,2.28,3.8,5.21,2.82,5.21,2.82,3.26,8.14,1.74,24.76,5.76,4.34,6.41,3.58,3.8,4.02,2.39,1.74,7.38,43.66,3.15,2.39,3.15,,5.1,5.97,1.85,2.5,2.28,4.24,8.04,6.73,4.56,2.61,4.02,3.58,2.71,13.005556,7.177778,20.644444,23.819556,,5.030864,58.318596
US_TN_47147,2021-04-01,ChIJSZoDIMxVZIgRCM0qa83_1KA,Q495043,geoId/47147,US,United States of America,TN,Tennessee,47147,Robertson County,US,USA,2,32,0,9393,127,,,70328,34719,35609,9081,9471,8424,9238,9193,10340,8016,4499,2066,1847641,36.53,-86.87,1235,75.25,26,12,33,-14,4,2.43,4.75,7.74,3.43,12.05,1.55,10.06,6.52,2.43,5.2,5.2,4.97,2.65,3.43,,,2.76,7.41,2.76,4.31,3.21,,6.19,1.66,12.71,4.64,2.76,2.43,3.43,4.75,5.86,2.88,3.87,4.2,2.76,4.2,4.31,4.2,10.17,1.66,21.12,6.63,2.76,7.08,2.76,3.54,4.42,3.1,3.87,7.96,41.46,2.1,2.43,2.54,1.88,5.42,5.64,2.43,2.21,2.54,2.21,6.86,5.53,5.2,,2.43,3.43,2.54,4.777778,0.011111,9.855556,2.5146,,-6.888889,42.278369
US_TN_47147,2021-04-02,ChIJSZoDIMxVZIgRCM0qa83_1KA,Q495043,geoId/47147,US,United States of America,TN,Tennessee,47147,Robertson County,US,USA,2,0,0,9393,127,,,70328,34719,35609,9081,9471,8424,9238,9193,10340,8016,4499,2066,1847641,36.53,-86.87,1235,75.25,18,13,49,-40,10,3.18,5.19,8.02,4.13,13.32,2.48,7.31,5.3,,3.18,5.42,4.13,,3.18,,,2.12,8.72,5.78,3.65,3.65,2.83,5.19,2.12,10.49,6.72,2.71,3.06,3.65,3.65,4.13,,4.24,4.95,2.12,2.95,,2.95,7.78,1.65,20.27,5.54,2.36,4.24,1.89,4.13,3.65,2.0,1.65,4.71,38.43,2.48,2.24,2.24,2.71,4.01,4.95,2.12,2.95,2.12,3.42,6.13,4.48,4.95,2.0,3.77,3.06,1.77,3.638889,-2.422222,10.583333,0.0,,-6.907407,45.714862
US_TN_47147,2021-04-03,ChIJSZoDIMxVZIgRCM0qa83_1KA,Q495043,geoId/47147,US,United States of America,TN,Tennessee,47147,Robertson County,US,USA,2,0,0,9393,127,,,70328,34719,35609,9081,9471,8424,9238,9193,10340,8016,4499,2066,1847641,36.53,-86.87,1235,75.25,28,25,74,-7,0,1.76,6.92,7.68,3.65,14.85,,8.05,5.03,2.14,3.9,5.92,3.4,3.15,3.02,1.89,2.39,3.15,8.18,3.15,4.41,3.27,1.76,4.03,2.39,8.68,5.16,,,2.27,3.52,3.02,2.77,3.52,4.15,2.39,4.53,,2.9,6.92,2.14,17.12,6.04,2.9,6.8,2.64,3.02,5.16,2.01,1.89,5.54,36.75,,2.27,2.27,2.9,4.53,8.05,2.64,2.01,2.27,2.64,5.66,3.52,4.03,2.39,2.39,2.77,3.15,7.733333,-1.183333,18.605556,0.0,,-4.148148,43.094819
US_TN_47147,2021-04-04,ChIJSZoDIMxVZIgRCM0qa83_1KA,Q495043,geoId/47147,US,United States of America,TN,Tennessee,47147,Robertson County,US,USA,2,0,0,9393,127,,,70328,34719,35609,9081,9471,8424,9238,9193,10340,8016,4499,2066,1847641,36.53,-86.87,1235,75.25,-7,11,42,-15,1,2.03,4.05,8.74,4.18,14.45,,7.1,4.94,,2.91,6.59,3.8,2.41,2.53,2.53,1.77,3.17,9.38,3.55,4.69,2.91,,6.21,3.17,6.84,3.42,1.77,2.91,2.28,4.94,5.2,3.17,5.2,4.82,2.79,3.67,,2.91,5.58,,16.22,5.07,2.66,7.22,2.41,4.31,2.79,2.53,2.03,5.2,39.03,3.17,,2.28,2.66,3.67,6.72,2.28,2.15,2.53,2.15,4.82,4.31,2.53,2.28,,2.53,3.29,13.183333,2.9,23.088889,0.0,,0.055556,41.028877
US_TN_47147,2021-04-05,ChIJSZoDIMxVZIgRCM0qa83_1KA,Q495043,geoId/47147,US,United States of America,TN,Tennessee,47147,Robertson County,US,USA,2,51,0,9444,127,,,70328,34719,35609,9081,9471,8424,9238,9193,10340,8016,4499,2066,1847641,36.53,-86.87,1235,75.25,29,9,25,-6,4,2.94,5.43,7.58,3.17,17.31,2.26,8.94,6.22,2.04,5.2,7.01,6.45,2.6,4.07,2.49,2.38,3.85,9.16,3.85,5.77,2.26,2.04,4.53,2.26,10.18,3.85,2.26,3.85,3.73,6.11,3.39,,4.19,3.17,4.53,5.43,2.04,3.17,9.28,1.92,22.63,6.33,2.83,8.48,3.51,4.64,4.98,2.6,2.83,5.66,40.16,3.28,,2.26,,5.32,9.84,2.49,4.19,2.38,1.7,6.67,3.62,3.51,2.26,4.53,3.96,3.06,15.855556,5.911111,25.305556,0.0,,4.425926,47.261339
