location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_ND_38053,2020-06-19,ChIJ-zUjNk2BJlMRNd79YrreYUM,Q280844,geoId/38053,US,United States of America,ND,North Dakota,38053,McKenzie County,US,USA,2,1,0,23,0,,,12688,6712,5976,2347,1862,1874,1923,1333,1529,1091,453,276,1271254,47.73,-103.39,7410,81.5,,,-42,-32,7.12,8.79,7.12,,10.05,,15.08,7.12,25.55,6.7,12.172222,4.016667,21.85,1.11125,5.876543,65.815003
US_ND_38053,2020-06-20,ChIJ-zUjNk2BJlMRNd79YrreYUM,Q280844,geoId/38053,US,United States of America,ND,North Dakota,38053,McKenzie County,US,USA,2,1,0,24,0,,,12688,6712,5976,2347,1862,1874,1923,1333,1529,1091,453,276,1271254,47.73,-103.39,7410,81.5,,,-43,-31,,9.62,,,,,16.71,8.61,31.89,,15.555556,7.272222,23.211111,0.435429,8.351852,62.586272
US_ND_38053,2020-06-21,ChIJ-zUjNk2BJlMRNd79YrreYUM,Q280844,geoId/38053,US,United States of America,ND,North Dakota,38053,McKenzie County,US,USA,2,0,0,24,0,,,12688,6712,5976,2347,1862,1874,1923,1333,1529,1091,453,276,1271254,47.73,-103.39,7410,81.5,,,-41,-18,,9.14,,,,,12.03,7.21,29.34,13.95,14.533333,7.088889,22.422222,0.0,7.604938,64.289942
US_ND_38053,2020-06-22,ChIJ-zUjNk2BJlMRNd79YrreYUM,Q280844,geoId/38053,US,United States of America,ND,North Dakota,38053,McKenzie County,US,USA,2,0,0,24,0,,,12688,6712,5976,2347,1862,1874,1923,1333,1529,1091,453,276,1271254,47.73,-103.39,7410,81.5,,,-37,-31,7.8,9.44,6.16,,,6.97,8.62,6.97,34.88,6.16,15.183333,7.966667,21.855556,0.889,7.82716,62.215483
US_ND_38053,2020-06-23,ChIJ-zUjNk2BJlMRNd79YrreYUM,Q280844,geoId/38053,US,United States of America,ND,North Dakota,38053,McKenzie County,US,USA,2,0,0,24,0,,,12688,6712,5976,2347,1862,1874,1923,1333,1529,1091,453,276,1271254,47.73,-103.39,7410,81.5,-19,,-43,-33,,12.72,,,,,16.0,8.62,32.82,6.15,16.811111,7.033333,27.094444,0.0,8.296296,57.813235
US_ND_38053,2020-06-24,ChIJ-zUjNk2BJlMRNd79YrreYUM,Q280844,geoId/38053,US,United States of America,ND,North Dakota,38053,McKenzie County,US,USA,2,1,0,25,0,,,12688,6712,5976,2347,1862,1874,1923,1333,1529,1091,453,276,1271254,47.73,-103.39,7410,81.5,-16,,-38,-30,,11.47,,,,,15.71,10.19,28.03,,22.066667,12.188889,31.45,0.0,11.660494,52.177885
US_ND_38053,2020-06-25,ChIJ-zUjNk2BJlMRNd79YrreYUM,Q280844,geoId/38053,US,United States of America,ND,North Dakota,38053,McKenzie County,US,USA,2,2,0,27,0,,,12688,6712,5976,2347,1862,1874,1923,1333,1529,1091,453,276,1271254,47.73,-103.39,7410,81.5,,,-43,-29,6.63,6.22,,,,,22.79,10.36,33.15,,22.727778,16.716667,30.333333,5.630333,14.654321,61.517999
US_ND_38053,2020-06-26,ChIJ-zUjNk2BJlMRNd79YrreYUM,Q280844,geoId/38053,US,United States of America,ND,North Dakota,38053,McKenzie County,US,USA,2,0,0,27,0,,,12688,6712,5976,2347,1862,1874,1923,1333,1529,1091,453,276,1271254,47.73,-103.39,7410,81.5,,,-43,-28,,7.26,,,,,16.34,,30.86,8.17,20.516667,11.938889,29.183333,0.141111,12.098765,58.822648
US_ND_38053,2020-06-27,ChIJ-zUjNk2BJlMRNd79YrreYUM,Q280844,geoId/38053,US,United States of America,ND,North Dakota,38053,McKenzie County,US,USA,2,0,0,27,0,,,12688,6712,5976,2347,1862,1874,1923,1333,1529,1091,453,276,1271254,47.73,-103.39,7410,81.5,,,-44,-28,,7.43,,,,,18.33,,30.72,7.43,24.522222,14.833333,35.261111,0.874889,11.864198,45.750527
US_ND_38053,2020-06-28,ChIJ-zUjNk2BJlMRNd79YrreYUM,Q280844,geoId/38053,US,United States of America,ND,North Dakota,38053,McKenzie County,US,USA,2,0,0,27,0,,,12688,6712,5976,2347,1862,1874,1923,1333,1529,1091,453,276,1271254,47.73,-103.39,7410,81.5,,,-30,-20,,14.17,,,,,10.86,10.39,31.65,7.56,22.604938,16.876543,31.469136,3.048,16.263889,68.045775
US_ND_38053,2020-06-29,ChIJ-zUjNk2BJlMRNd79YrreYUM,Q280844,geoId/38053,US,United States of America,ND,North Dakota,38053,McKenzie County,US,USA,2,0,0,27,0,,,12688,6712,5976,2347,1862,1874,1923,1333,1529,1091,453,276,1271254,47.73,-103.39,7410,81.5,,,-41,-31,6.98,,,6.98,,6.16,10.67,,37.35,,21.024691,16.04321,30.185185,0.036286,17.402778,80.53389
US_ND_38053,2020-06-30,ChIJ-zUjNk2BJlMRNd79YrreYUM,Q280844,geoId/38053,US,United States of America,ND,North Dakota,38053,McKenzie County,US,USA,2,0,0,27,0,,,12688,6712,5976,2347,1862,1874,1923,1333,1529,1091,453,276,1271254,47.73,-103.39,7410,81.5,-24,,-47,-31,,9.04,5.89,5.89,6.29,5.89,18.86,6.29,27.12,,18.95679,16.432099,26.45679,20.6248,17.8125,92.963606
US_ND_38053,2020-07-01,ChIJ-zUjNk2BJlMRNd79YrreYUM,Q280844,geoId/38053,US,United States of America,ND,North Dakota,38053,McKenzie County,US,USA,2,0,0,27,0,,,12688,6712,5976,2347,1862,1874,1923,1333,1529,1091,453,276,1271254,47.73,-103.39,7410,81.5,,,-43,-29,6.65,7.1,,6.65,8.43,,17.3,9.76,33.27,,17.697531,11.654321,25.753086,13.716,13.284722,75.086076
US_ND_38053,2020-07-02,ChIJ-zUjNk2BJlMRNd79YrreYUM,Q280844,geoId/38053,US,United States of America,ND,North Dakota,38053,McKenzie County,US,USA,2,0,0,27,0,,,12688,6712,5976,2347,1862,1874,1923,1333,1529,1091,453,276,1271254,47.73,-103.39,7410,81.5,,,-44,-33,,,9.77,,,,19.54,,27.92,,21.444444,13.716049,29.771605,0.0,13.104167,59.791254
US_ND_38053,2020-07-03,ChIJ-zUjNk2BJlMRNd79YrreYUM,Q280844,geoId/38053,US,United States of America,ND,North Dakota,38053,McKenzie County,US,USA,2,0,0,27,0,,,12688,6712,5976,2347,1862,1874,1923,1333,1529,1091,453,276,1271254,47.73,-103.39,7410,81.5,-17,,-56,-54,,,,9.54,,,15.37,,26.49,,21.771605,14.617284,29.660494,1.923143,15.8125,70.121979
US_ND_38053,2020-07-04,ChIJ-zUjNk2BJlMRNd79YrreYUM,Q280844,geoId/38053,US,United States of America,ND,North Dakota,38053,McKenzie County,US,USA,2,0,0,27,0,,,12688,6712,5976,2347,1862,1874,1923,1333,1529,1091,453,276,1271254,47.73,-103.39,7410,81.5,,,-54,-44,,,,,,,13.22,,24.64,,23.58642,16.320988,30.549383,2.116667,16.694444,65.662362
US_ND_38053,2020-07-05,ChIJ-zUjNk2BJlMRNd79YrreYUM,Q280844,geoId/38053,US,United States of America,ND,North Dakota,38053,McKenzie County,US,USA,2,0,0,27,0,,,12688,6712,5976,2347,1862,1874,1923,1333,1529,1091,453,276,1271254,47.73,-103.39,7410,81.5,,,-45,-27,7.46,8.96,,10.45,,,17.41,,35.82,,22.111111,15.969136,30.030864,8.128,16.993056,73.827485
US_ND_38053,2020-07-06,ChIJ-zUjNk2BJlMRNd79YrreYUM,Q280844,geoId/38053,US,United States of America,ND,North Dakota,38053,McKenzie County,US,USA,2,0,0,27,0,,,12688,6712,5976,2347,1862,1874,1923,1333,1529,1091,453,276,1271254,47.73,-103.39,7410,81.5,,,-44,-37,8.19,13.79,,7.76,,,21.55,8.62,33.19,6.9,21.888889,15.652778,26.944444,1.378857,14.301587,62.901476
US_ND_38053,2020-07-07,ChIJ-zUjNk2BJlMRNd79YrreYUM,Q280844,geoId/38053,US,United States of America,ND,North Dakota,38053,McKenzie County,US,USA,2,1,0,28,0,,,12688,6712,5976,2347,1862,1874,1923,1333,1529,1091,453,276,1271254,47.73,-103.39,7410,81.5,-25,,-44,-33,,,7.83,6.18,6.59,,18.54,7.42,33.79,10.71,21.305556,14.8,27.277778,0.22225,16.246914,73.058835
US_ND_38053,2020-07-08,ChIJ-zUjNk2BJlMRNd79YrreYUM,Q280844,geoId/38053,US,United States of America,ND,North Dakota,38053,McKenzie County,US,USA,2,1,0,29,0,,,12688,6712,5976,2347,1862,1874,1923,1333,1529,1091,453,276,1271254,47.73,-103.39,7410,81.5,-18,,-30,-28,7.0,7.83,,8.65,,,16.89,8.24,31.72,10.71,19.333333,12.572222,26.211111,11.726333,13.395062,68.712138
US_ND_38053,2020-07-09,ChIJ-zUjNk2BJlMRNd79YrreYUM,Q280844,geoId/38053,US,United States of America,ND,North Dakota,38053,McKenzie County,US,USA,2,2,0,31,0,,,12688,6712,5976,2347,1862,1874,1923,1333,1529,1091,453,276,1271254,47.73,-103.39,7410,81.5,,,-34,-32,9.67,10.09,6.73,7.57,6.31,,18.5,6.73,33.64,15.56,17.866667,12.666667,25.055556,0.0,10.333333,62.568128
US_ND_38053,2020-07-10,ChIJ-zUjNk2BJlMRNd79YrreYUM,Q280844,geoId/38053,US,United States of America,ND,North Dakota,38053,McKenzie County,US,USA,2,0,0,31,0,,,12688,6712,5976,2347,1862,1874,1923,1333,1529,1091,453,276,1271254,47.73,-103.39,7410,81.5,-14,,-38,-32,8.23,,,,,,18.2,7.8,24.7,10.4,17.416667,9.711111,26.166667,0.0,12.691358,74.772909
US_ND_38053,2020-07-11,ChIJ-zUjNk2BJlMRNd79YrreYUM,Q280844,geoId/38053,US,United States of America,ND,North Dakota,38053,McKenzie County,US,USA,2,2,0,33,0,,,12688,6712,5976,2347,1862,1874,1923,1333,1529,1091,453,276,1271254,47.73,-103.39,7410,81.5,,,-31,-33,,7.42,,7.42,,,12.37,12.37,36.61,8.41,18.683333,12.8,24.938889,3.048,13.709877,73.496761
US_ND_38053,2020-07-12,ChIJ-zUjNk2BJlMRNd79YrreYUM,Q280844,geoId/38053,US,United States of America,ND,North Dakota,38053,McKenzie County,US,USA,2,0,0,33,0,,,12688,6712,5976,2347,1862,1874,1923,1333,1529,1091,453,276,1271254,47.73,-103.39,7410,81.5,,,-26,-25,8.03,13.22,,,,,14.64,15.11,23.14,10.86,20.366667,11.283333,30.311111,0.028222,13.987654,68.015426
US_ND_38053,2020-07-13,ChIJ-zUjNk2BJlMRNd79YrreYUM,Q280844,geoId/38053,US,United States of America,ND,North Dakota,38053,McKenzie County,US,USA,2,5,0,38,0,,,12688,6712,5976,2347,1862,1874,1923,1333,1529,1091,453,276,1271254,47.73,-103.39,7410,81.5,,,-34,-35,6.35,8.34,,6.35,,10.32,25.8,11.51,38.5,8.34,21.833333,15.155556,29.222222,1.481667,13.950617,61.603716
US_ND_38053,2020-07-14,ChIJ-zUjNk2BJlMRNd79YrreYUM,Q280844,geoId/38053,US,United States of America,ND,North Dakota,38053,McKenzie County,US,USA,2,1,0,39,0,,,12688,6712,5976,2347,1862,1874,1923,1333,1529,1091,453,276,1271254,47.73,-103.39,7410,81.5,-18,,-38,-34,,11.22,8.41,6.81,,,24.84,7.61,30.45,10.42,16.755556,8.083333,25.227778,0.112889,7.067901,53.532424
US_ND_38053,2020-07-15,ChIJ-zUjNk2BJlMRNd79YrreYUM,Q280844,geoId/38053,US,United States of America,ND,North Dakota,38053,McKenzie County,US,USA,2,4,0,43,0,,,12688,6712,5976,2347,1862,1874,1923,1333,1529,1091,453,276,1271254,47.73,-103.39,7410,81.5,-19,,-28,-32,8.38,9.58,,,,,18.36,7.18,33.52,,18.572222,8.844444,27.655556,0.0,7.123457,48.045491
US_ND_38053,2020-07-16,ChIJ-zUjNk2BJlMRNd79YrreYUM,Q280844,geoId/38053,US,United States of America,ND,North Dakota,38053,McKenzie County,US,USA,2,2,0,45,0,,,12688,6712,5976,2347,1862,1874,1923,1333,1529,1091,453,276,1271254,47.73,-103.39,7410,81.5,,,-35,-34,6.26,,,,,,20.46,10.44,33.4,10.02,19.933333,9.85,28.461111,0.0,9.746914,53.082323
US_ND_38053,2020-07-17,ChIJ-zUjNk2BJlMRNd79YrreYUM,Q280844,geoId/38053,US,United States of America,ND,North Dakota,38053,McKenzie County,US,USA,2,1,0,46,0,,,12688,6712,5976,2347,1862,1874,1923,1333,1529,1091,453,276,1271254,47.73,-103.39,7410,81.5,-18,,-36,-35,,8.53,6.4,,6.4,,23.46,8.96,29.85,7.25,23.272222,14.533333,32.127778,0.550333,14.407407,59.244185
US_ND_38053,2020-07-18,ChIJ-zUjNk2BJlMRNd79YrreYUM,Q280844,geoId/38053,US,United States of America,ND,North Dakota,38053,McKenzie County,US,USA,2,5,0,51,0,,,12688,6712,5976,2347,1862,1874,1923,1333,1529,1091,453,276,1271254,47.73,-103.39,7410,81.5,,,-44,-34,,9.77,,7.33,,,15.63,10.26,26.38,,20.177778,15.35,29.916667,2.370667,14.388889,70.715027
US_ND_38053,2020-07-19,ChIJ-zUjNk2BJlMRNd79YrreYUM,Q280844,geoId/38053,US,United States of America,ND,North Dakota,38053,McKenzie County,US,USA,2,1,0,52,0,,,12688,6712,5976,2347,1862,1874,1923,1333,1529,1091,453,276,1271254,47.73,-103.39,7410,81.5,,,-37,-25,7.36,,,,,,17.02,8.74,26.68,,17.883333,10.755556,24.444444,0.536222,11.197531,66.269297
US_ND_38053,2020-07-20,ChIJ-zUjNk2BJlMRNd79YrreYUM,Q280844,geoId/38053,US,United States of America,ND,North Dakota,38053,McKenzie County,US,USA,2,0,0,52,0,,,12688,6712,5976,2347,1862,1874,1923,1333,1529,1091,453,276,1271254,47.73,-103.39,7410,81.5,,,-38,-38,,,,,,7.07,13.75,9.82,29.85,,16.794444,11.588889,23.85,1.905,13.469136,81.762147
US_ND_38053,2020-07-21,ChIJ-zUjNk2BJlMRNd79YrreYUM,Q280844,geoId/38053,US,United States of America,ND,North Dakota,38053,McKenzie County,US,USA,2,4,0,56,0,,,12688,6712,5976,2347,1862,1874,1923,1333,1529,1091,453,276,1271254,47.73,-103.39,7410,81.5,-23,,-37,-36,,,,,,,21.2,6.53,24.06,,16.894444,9.833333,24.883333,3.414889,12.41358,75.933578
US_ND_38053,2020-07-22,ChIJ-zUjNk2BJlMRNd79YrreYUM,Q280844,geoId/38053,US,United States of America,ND,North Dakota,38053,McKenzie County,US,USA,2,2,0,58,0,,,12688,6712,5976,2347,1862,1874,1923,1333,1529,1091,453,276,1271254,47.73,-103.39,7410,81.5,-20,,-30,-32,,,,9.58,,,19.95,,27.13,,20.839506,12.95679,29.592593,0.0,15.340278,72.062643
US_ND_38053,2020-07-23,ChIJ-zUjNk2BJlMRNd79YrreYUM,Q280844,geoId/38053,US,United States of America,ND,North Dakota,38053,McKenzie County,US,USA,2,3,0,61,0,,,12688,6712,5976,2347,1862,1874,1923,1333,1529,1091,453,276,1271254,47.73,-103.39,7410,81.5,,,-32,-34,,6.78,,,8.78,8.38,13.17,7.58,36.71,6.38,24.709877,17.62963,32.734568,0.0,19.680556,74.391078
US_ND_38053,2020-07-24,ChIJ-zUjNk2BJlMRNd79YrreYUM,Q280844,geoId/38053,US,United States of America,ND,North Dakota,38053,McKenzie County,US,USA,2,0,0,61,0,,,12688,6712,5976,2347,1862,1874,1923,1333,1529,1091,453,276,1271254,47.73,-103.39,7410,81.5,,,-33,-33,,9.23,,,,,20.21,9.23,39.11,,23.641975,17.759259,30.265432,1.4732,18.826389,74.741921
US_ND_38053,2020-07-25,ChIJ-zUjNk2BJlMRNd79YrreYUM,Q280844,geoId/38053,US,United States of America,ND,North Dakota,38053,McKenzie County,US,USA,2,1,0,62,0,,,12688,6712,5976,2347,1862,1874,1923,1333,1529,1091,453,276,1271254,47.73,-103.39,7410,81.5,,,-28,-35,,7.53,,10.54,,,16.57,,22.09,9.04,21.938272,15.08642,29.401235,0.0,15.736111,69.347248
US_ND_38053,2020-07-26,ChIJ-zUjNk2BJlMRNd79YrreYUM,Q280844,geoId/38053,US,United States of America,ND,North Dakota,38053,McKenzie County,US,USA,2,3,0,65,0,,,12688,6712,5976,2347,1862,1874,1923,1333,1529,1091,453,276,1271254,47.73,-103.39,7410,81.5,,,-25,-29,,7.56,7.09,,,,16.55,13.24,29.79,7.09,18.733333,9.772222,26.961111,0.1778,10.061728,58.583662
US_ND_38053,2020-07-27,ChIJ-zUjNk2BJlMRNd79YrreYUM,Q280844,geoId/38053,US,United States of America,ND,North Dakota,38053,McKenzie County,US,USA,2,0,0,65,0,,,12688,6712,5976,2347,1862,1874,1923,1333,1529,1091,453,276,1271254,47.73,-103.39,7410,81.5,,,-27,-36,,12.71,,,6.15,9.02,15.17,7.38,34.43,,19.666667,11.533333,27.222222,0.0,10.524691,57.411662
US_ND_38053,2020-07-28,ChIJ-zUjNk2BJlMRNd79YrreYUM,Q280844,geoId/38053,US,United States of America,ND,North Dakota,38053,McKenzie County,US,USA,2,1,1,66,1,,,12688,6712,5976,2347,1862,1874,1923,1333,1529,1091,453,276,1271254,47.73,-103.39,7410,81.5,-19,,-36,-36,9.82,10.23,6.96,6.96,6.55,,18.41,10.23,35.18,6.55,20.116667,9.827778,29.522222,0.0,10.604938,55.738564
US_ND_38053,2020-07-29,ChIJ-zUjNk2BJlMRNd79YrreYUM,Q280844,geoId/38053,US,United States of America,ND,North Dakota,38053,McKenzie County,US,USA,2,5,0,71,1,,,12688,6712,5976,2347,1862,1874,1923,1333,1529,1091,453,276,1271254,47.73,-103.39,7410,81.5,-24,,-29,-33,,7.38,,6.97,,,16.81,7.79,32.8,,22.283333,13.655556,30.416667,0.0,13.882716,59.967094
US_ND_38053,2020-07-30,ChIJ-zUjNk2BJlMRNd79YrreYUM,Q280844,geoId/38053,US,United States of America,ND,North Dakota,38053,McKenzie County,US,USA,2,2,0,73,1,,,12688,6712,5976,2347,1862,1874,1923,1333,1529,1091,453,276,1271254,47.73,-103.39,7410,81.5,,,-25,-37,,10.05,7.87,8.31,7.0,,16.18,9.18,37.16,,23.638889,15.588889,33.455556,0.0,15.425926,60.222891
US_ND_38053,2020-07-31,ChIJ-zUjNk2BJlMRNd79YrreYUM,Q280844,geoId/38053,US,United States of America,ND,North Dakota,38053,McKenzie County,US,USA,2,0,0,73,1,,,12688,6712,5976,2347,1862,1874,1923,1333,1529,1091,453,276,1271254,47.73,-103.39,7410,81.5,-28,,-33,-31,8.78,,,10.09,6.58,,17.11,,39.93,8.34,22.6,16.283333,31.572222,1.608667,15.685185,64.69774
US_ND_38053,2020-08-01,ChIJ-zUjNk2BJlMRNd79YrreYUM,Q280844,geoId/38053,US,United States of America,ND,North Dakota,38053,McKenzie County,US,USA,2,5,0,78,1,,,12688,6712,5976,2347,1862,1874,1923,1333,1529,1091,453,276,1271254,47.73,-103.39,7410,81.5,,,-31,-29,9.48,7.49,,,7.99,,15.47,,32.45,,19.9,11.938889,26.366667,0.381,12.345679,62.41895
US_ND_38053,2020-08-02,ChIJ-zUjNk2BJlMRNd79YrreYUM,Q280844,geoId/38053,US,United States of America,ND,North Dakota,38053,McKenzie County,US,USA,2,1,0,79,1,,,12688,6712,5976,2347,1862,1874,1923,1333,1529,1091,453,276,1271254,47.73,-103.39,7410,81.5,,,-30,-22,,9.38,,8.91,15.94,,11.26,,27.2,7.03,18.505556,10.205556,25.655556,0.0,10.123457,58.930481
US_ND_38053,2020-08-03,ChIJ-zUjNk2BJlMRNd79YrreYUM,Q280844,geoId/38053,US,United States of America,ND,North Dakota,38053,McKenzie County,US,USA,2,0,0,79,1,,,12688,6712,5976,2347,1862,1874,1923,1333,1529,1091,453,276,1271254,47.73,-103.39,7410,81.5,,,-32,-38,,,,,10.78,8.78,13.57,6.79,31.13,5.99,18.827778,10.394444,26.605556,0.0,9.932099,56.899519
US_ND_38053,2020-08-04,ChIJ-zUjNk2BJlMRNd79YrreYUM,Q280844,geoId/38053,US,United States of America,ND,North Dakota,38053,McKenzie County,US,USA,2,5,0,84,1,,,12688,6712,5976,2347,1862,1874,1923,1333,1529,1091,453,276,1271254,47.73,-103.39,7410,81.5,-30,,-36,-36,6.83,6.43,10.05,,6.43,,11.26,,35.77,,19.305556,12.55,27.533333,0.1016,11.314815,60.451006
US_ND_38053,2020-08-05,ChIJ-zUjNk2BJlMRNd79YrreYUM,Q280844,geoId/38053,US,United States of America,ND,North Dakota,38053,McKenzie County,US,USA,2,0,0,84,1,,,12688,6712,5976,2347,1862,1874,1923,1333,1529,1091,453,276,1271254,47.73,-103.39,7410,81.5,-31,,-30,-33,,7.44,,,,,14.46,7.03,33.47,7.44,20.127778,11.833333,27.905556,0.09525,12.37037,62.419725
US_ND_38053,2020-08-06,ChIJ-zUjNk2BJlMRNd79YrreYUM,Q280844,geoId/38053,US,United States of America,ND,North Dakota,38053,McKenzie County,US,USA,2,1,0,85,1,,,12688,6712,5976,2347,1862,1874,1923,1333,1529,1091,453,276,1271254,47.73,-103.39,7410,81.5,,,-33,-37,9.38,8.95,11.93,8.1,,6.39,20.03,,30.68,,20.755556,10.855556,30.866667,0.0,11.055556,54.766704
US_ND_38053,2020-08-07,ChIJ-zUjNk2BJlMRNd79YrreYUM,Q280844,geoId/38053,US,United States of America,ND,North Dakota,38053,McKenzie County,US,USA,2,1,0,86,1,,,12688,6712,5976,2347,1862,1874,1923,1333,1529,1091,453,276,1271254,47.73,-103.39,7410,81.5,-30,,-36,-36,8.58,,,,7.29,,17.59,,32.17,,24.7,15.733333,33.783333,0.0,14.685185,54.59987
US_ND_38053,2020-08-08,ChIJ-zUjNk2BJlMRNd79YrreYUM,Q280844,geoId/38053,US,United States of America,ND,North Dakota,38053,McKenzie County,US,USA,2,3,0,89,1,,,12688,6712,5976,2347,1862,1874,1923,1333,1529,1091,453,276,1271254,47.73,-103.39,7410,81.5,,,-29,-36,,7.46,,,,15.42,19.4,,37.81,,20.283333,8.572222,30.905556,0.0,7.419753,45.008332
US_ND_38053,2020-08-09,ChIJ-zUjNk2BJlMRNd79YrreYUM,Q280844,geoId/38053,US,United States of America,ND,North Dakota,38053,McKenzie County,US,USA,2,0,0,89,1,,,12688,6712,5976,2347,1862,1874,1923,1333,1529,1091,453,276,1271254,47.73,-103.39,7410,81.5,,,-28,-32,,12.23,8.61,8.61,,,14.95,9.51,29.45,8.61,20.759259,14.080247,29.771605,0.60325,8.583333,46.532121
US_ND_38053,2020-08-10,ChIJ-zUjNk2BJlMRNd79YrreYUM,Q280844,geoId/38053,US,United States of America,ND,North Dakota,38053,McKenzie County,US,USA,2,1,0,90,1,,,12688,6712,5976,2347,1862,1874,1923,1333,1529,1091,453,276,1271254,47.73,-103.39,7410,81.5,,,-29,-39,,6.1,,,,,20.32,,28.45,,17.994444,7.644444,28.555556,0.0254,2.030864,35.097345
US_ND_38053,2020-08-11,ChIJ-zUjNk2BJlMRNd79YrreYUM,Q280844,geoId/38053,US,United States of America,ND,North Dakota,38053,McKenzie County,US,USA,2,1,1,91,2,,,12688,6712,5976,2347,1862,1874,1923,1333,1529,1091,453,276,1271254,47.73,-103.39,7410,81.5,-32,,-35,-36,6.47,7.28,,8.08,6.47,,14.96,,33.55,,20.655556,8.988889,31.727778,0.0,6.759259,41.882936
US_ND_38053,2020-08-12,ChIJ-zUjNk2BJlMRNd79YrreYUM,Q280844,geoId/38053,US,United States of America,ND,North Dakota,38053,McKenzie County,US,USA,2,0,0,91,2,,,12688,6712,5976,2347,1862,1874,1923,1333,1529,1091,453,276,1271254,47.73,-103.39,7410,81.5,-31,,-30,-35,6.46,8.08,,6.06,8.48,,15.35,7.27,35.55,6.06,23.038889,13.316667,33.144444,0.0,12.469136,51.883013
US_ND_38053,2020-08-13,ChIJ-zUjNk2BJlMRNd79YrreYUM,Q280844,geoId/38053,US,United States of America,ND,North Dakota,38053,McKenzie County,US,USA,2,0,0,91,2,,,12688,6712,5976,2347,1862,1874,1923,1333,1529,1091,453,276,1271254,47.73,-103.39,7410,81.5,,,-33,-33,6.81,8.82,,,,,15.23,6.41,31.26,9.62,24.302469,17.561728,30.975309,0.09525,14.159722,53.532219
US_ND_38053,2020-08-14,ChIJ-zUjNk2BJlMRNd79YrreYUM,Q280844,geoId/38053,US,United States of America,ND,North Dakota,38053,McKenzie County,US,USA,2,1,0,92,2,,,12688,6712,5976,2347,1862,1874,1923,1333,1529,1091,453,276,1271254,47.73,-103.39,7410,81.5,-14,,-37,-33,,7.89,,,,,16.62,,28.66,7.48,20.116667,14.822222,27.605556,9.180286,10.154321,55.313883
US_ND_38053,2020-08-15,ChIJ-zUjNk2BJlMRNd79YrreYUM,Q280844,geoId/38053,US,United States of America,ND,North Dakota,38053,McKenzie County,US,USA,2,0,0,92,2,,,12688,6712,5976,2347,1862,1874,1923,1333,1529,1091,453,276,1271254,47.73,-103.39,7410,81.5,,,-37,-36,,,,,8.23,,,7.26,27.59,,18.694444,10.533333,28.35,3.3274,7.901235,50.6829
US_ND_38053,2020-08-16,ChIJ-zUjNk2BJlMRNd79YrreYUM,Q280844,geoId/38053,US,United States of America,ND,North Dakota,38053,McKenzie County,US,USA,2,1,0,93,2,,,12688,6712,5976,2347,1862,1874,1923,1333,1529,1091,453,276,1271254,47.73,-103.39,7410,81.5,,,-27,-29,,7.81,,7.35,8.27,,18.38,9.65,28.04,,20.622222,11.155556,29.205556,0.0254,9.302469,49.462694
US_ND_38053,2020-08-17,ChIJ-zUjNk2BJlMRNd79YrreYUM,Q280844,geoId/38053,US,United States of America,ND,North Dakota,38053,McKenzie County,US,USA,2,1,0,94,2,,,12688,6712,5976,2347,1862,1874,1923,1333,1529,1091,453,276,1271254,47.73,-103.39,7410,81.5,,,,,,10.11,5.83,7.39,12.06,,17.5,6.61,38.51,7.0,21.911111,11.761111,33.138889,0.0,10.469136,49.760502
US_ND_38053,2020-08-18,ChIJ-zUjNk2BJlMRNd79YrreYUM,Q280844,geoId/38053,US,United States of America,ND,North Dakota,38053,McKenzie County,US,USA,2,0,0,94,2,,,12688,6712,5976,2347,1862,1874,1923,1333,1529,1091,453,276,1271254,47.73,-103.39,7410,81.5,,,,,7.2,9.6,7.2,,8.0,,17.19,,27.99,,25.166667,14.203704,35.876543,0.0,11.479167,43.150713
US_ND_38053,2020-08-19,ChIJ-zUjNk2BJlMRNd79YrreYUM,Q280844,geoId/38053,US,United States of America,ND,North Dakota,38053,McKenzie County,US,USA,2,0,0,94,2,,,12688,6712,5976,2347,1862,1874,1923,1333,1529,1091,453,276,1271254,47.73,-103.39,7410,81.5,,,,,,8.29,6.31,,7.89,,16.96,,29.2,,26.12963,15.209877,35.845679,0.0,11.847222,42.208062
