location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_AK_02105,2021-06-12,ChIJjY64IlEKAVQR07LV-Nz07zE,Q500827,geoId/02105,US,United States of America,AK,Alaska,02105,Hoonah-Angoon,US,USA,2,39,1232,2139,1137,1002,223,218,185,213,255,372,398,204,71,2605280,58.133333,-135.15,10914,79.3,11.7,9.705556,15.216667,0.4572,,9.380952,85.738723
US_AK_02105,2021-06-13,ChIJjY64IlEKAVQR07LV-Nz07zE,Q500827,geoId/02105,US,United States of America,AK,Alaska,02105,Hoonah-Angoon,US,USA,2,3,1235,2139,1137,1002,223,218,185,213,255,372,398,204,71,2605280,58.133333,-135.15,10914,79.3,12.505556,8.1,18.238889,0.5842,,8.738095,77.581922
US_AK_02105,2021-06-14,ChIJjY64IlEKAVQR07LV-Nz07zE,Q500827,geoId/02105,US,United States of America,AK,Alaska,02105,Hoonah-Angoon,US,USA,2,0,1235,2139,1137,1002,223,218,185,213,255,372,398,204,71,2605280,58.133333,-135.15,10914,79.3,14.316667,9.016667,19.327778,0.0,,8.484127,67.765911
US_AK_02105,2021-06-15,ChIJjY64IlEKAVQR07LV-Nz07zE,Q500827,geoId/02105,US,United States of America,AK,Alaska,02105,Hoonah-Angoon,US,USA,2,3,1238,2139,1137,1002,223,218,185,213,255,372,398,204,71,2605280,58.133333,-135.15,10914,79.3,14.072222,10.194444,19.944444,1.905,,10.47619,78.950427
US_AK_02105,2021-06-16,ChIJjY64IlEKAVQR07LV-Nz07zE,Q500827,geoId/02105,US,United States of America,AK,Alaska,02105,Hoonah-Angoon,US,USA,2,1,1239,2139,1137,1002,223,218,185,213,255,372,398,204,71,2605280,58.133333,-135.15,10914,79.3,12.477778,10.788889,15.555556,12.7254,,10.373016,87.227719
US_AK_02105,2021-06-17,ChIJjY64IlEKAVQR07LV-Nz07zE,Q500827,geoId/02105,US,United States of America,AK,Alaska,02105,Hoonah-Angoon,US,USA,2,2,1241,2139,1137,1002,223,218,185,213,255,372,398,204,71,2605280,58.133333,-135.15,10914,79.3,13.077778,8.066667,19.027778,1.4732,,8.928571,75.835879
US_AK_02105,2021-06-18,ChIJjY64IlEKAVQR07LV-Nz07zE,Q500827,geoId/02105,US,United States of America,AK,Alaska,02105,Hoonah-Angoon,US,USA,2,0,1241,2139,1137,1002,223,218,185,213,255,372,398,204,71,2605280,58.133333,-135.15,10914,79.3,13.883333,9.766667,19.816667,0.1524,,9.428571,74.552447
US_AK_02105,2021-06-19,ChIJjY64IlEKAVQR07LV-Nz07zE,Q500827,geoId/02105,US,United States of America,AK,Alaska,02105,Hoonah-Angoon,US,USA,2,12,1253,2139,1137,1002,223,218,185,213,255,372,398,204,71,2605280,58.133333,-135.15,10914,79.3,12.833333,8.677778,19.405556,0.254,,9.547619,80.241075
US_AK_02105,2021-06-20,ChIJjY64IlEKAVQR07LV-Nz07zE,Q500827,geoId/02105,US,United States of America,AK,Alaska,02105,Hoonah-Angoon,US,USA,2,9,1262,2139,1137,1002,223,218,185,213,255,372,398,204,71,2605280,58.133333,-135.15,10914,79.3,14.955556,10.3,20.45,0.2032,,9.738095,70.464257
US_AK_02105,2021-06-21,ChIJjY64IlEKAVQR07LV-Nz07zE,Q500827,geoId/02105,US,United States of America,AK,Alaska,02105,Hoonah-Angoon,US,USA,2,0,1262,2139,1137,1002,223,218,185,213,255,372,398,204,71,2605280,58.133333,-135.15,10914,79.3,12.655556,10.911111,14.322222,5.6642,,11.5,92.681982
US_AK_02105,2021-06-22,ChIJjY64IlEKAVQR07LV-Nz07zE,Q500827,geoId/02105,US,United States of America,AK,Alaska,02105,Hoonah-Angoon,US,USA,2,0,1262,2139,1137,1002,223,218,185,213,255,372,398,204,71,2605280,58.133333,-135.15,10914,79.3,11.694444,9.861111,15.261111,0.5588,,9.174603,84.567292
US_AK_02105,2021-06-23,ChIJjY64IlEKAVQR07LV-Nz07zE,Q500827,geoId/02105,US,United States of America,AK,Alaska,02105,Hoonah-Angoon,US,USA,2,0,1262,2139,1137,1002,223,218,185,213,255,372,398,204,71,2605280,58.133333,-135.15,10914,79.3,13.0,10.427778,16.138889,0.0,,9.150794,77.326444
US_AK_02105,2021-06-24,ChIJjY64IlEKAVQR07LV-Nz07zE,Q500827,geoId/02105,US,United States of America,AK,Alaska,02105,Hoonah-Angoon,US,USA,2,4,1266,2139,1137,1002,223,218,185,213,255,372,398,204,71,2605280,58.133333,-135.15,10914,79.3,13.577778,11.544444,15.383333,5.2832,,12.206349,91.800786
US_AK_02105,2021-06-25,ChIJjY64IlEKAVQR07LV-Nz07zE,Q500827,geoId/02105,US,United States of America,AK,Alaska,02105,Hoonah-Angoon,US,USA,2,0,1266,2139,1137,1002,223,218,185,213,255,372,398,204,71,2605280,58.133333,-135.15,10914,79.3,13.172222,12.033333,14.972222,3.81,,12.595238,95.800821
US_AK_02105,2021-06-26,ChIJjY64IlEKAVQR07LV-Nz07zE,Q500827,geoId/02105,US,United States of America,AK,Alaska,02105,Hoonah-Angoon,US,USA,2,2,1268,2139,1137,1002,223,218,185,213,255,372,398,204,71,2605280,58.133333,-135.15,10914,79.3,13.9,11.683333,18.172222,1.0414,,13.039683,94.219845
US_AK_02105,2021-06-27,ChIJjY64IlEKAVQR07LV-Nz07zE,Q500827,geoId/02105,US,United States of America,AK,Alaska,02105,Hoonah-Angoon,US,USA,2,0,1268,2139,1137,1002,223,218,185,213,255,372,398,204,71,2605280,58.133333,-135.15,10914,79.3,15.622222,11.183333,21.783333,0.0254,,13.166667,85.614916
US_AK_02105,2021-06-28,ChIJjY64IlEKAVQR07LV-Nz07zE,Q500827,geoId/02105,US,United States of America,AK,Alaska,02105,Hoonah-Angoon,US,USA,2,0,1268,2139,1137,1002,223,218,185,213,255,372,398,204,71,2605280,58.133333,-135.15,10914,79.3,17.811111,11.455556,23.95,0.0,,12.722222,72.043243
US_AK_02105,2021-06-29,ChIJjY64IlEKAVQR07LV-Nz07zE,Q500827,geoId/02105,US,United States of America,AK,Alaska,02105,Hoonah-Angoon,US,USA,2,0,1268,2139,1137,1002,223,218,185,213,255,372,398,204,71,2605280,58.133333,-135.15,10914,79.3,16.955556,11.383333,24.533333,0.0,,11.65873,69.93215
US_AK_02105,2021-06-30,ChIJjY64IlEKAVQR07LV-Nz07zE,Q500827,geoId/02105,US,United States of America,AK,Alaska,02105,Hoonah-Angoon,US,USA,2,0,1268,2139,1137,1002,223,218,185,213,255,372,398,204,71,2605280,58.133333,-135.15,10914,79.3,14.122222,10.944444,19.522222,0.0254,,9.865079,73.950935
US_AK_02105,2021-07-01,ChIJjY64IlEKAVQR07LV-Nz07zE,Q500827,geoId/02105,US,United States of America,AK,Alaska,02105,Hoonah-Angoon,US,USA,2,0,1268,2139,1137,1002,223,218,185,213,255,372,398,204,71,2605280,58.133333,-135.15,10914,79.3,13.661111,11.516667,16.811111,0.0254,,9.81746,76.571636
US_AK_02105,2021-07-02,ChIJjY64IlEKAVQR07LV-Nz07zE,Q500827,geoId/02105,US,United States of America,AK,Alaska,02105,Hoonah-Angoon,US,USA,2,19,1287,2139,1137,1002,223,218,185,213,255,372,398,204,71,2605280,58.133333,-135.15,10914,79.3,13.005556,11.338889,16.133333,0.0,,10.0,81.11322
US_AK_02105,2021-07-03,ChIJjY64IlEKAVQR07LV-Nz07zE,Q500827,geoId/02105,US,United States of America,AK,Alaska,02105,Hoonah-Angoon,US,USA,2,0,1287,2139,1137,1002,223,218,185,213,255,372,398,204,71,2605280,58.133333,-135.15,10914,79.3,12.888889,10.244444,16.244444,0.0,,9.079365,76.452269
US_AK_02105,2021-07-04,ChIJjY64IlEKAVQR07LV-Nz07zE,Q500827,geoId/02105,US,United States of America,AK,Alaska,02105,Hoonah-Angoon,US,USA,2,0,1287,2139,1137,1002,223,218,185,213,255,372,398,204,71,2605280,58.133333,-135.15,10914,79.3,14.144444,11.761111,17.1,0.0,,9.992063,75.01005
US_AK_02105,2021-07-05,ChIJjY64IlEKAVQR07LV-Nz07zE,Q500827,geoId/02105,US,United States of America,AK,Alaska,02105,Hoonah-Angoon,US,USA,2,0,1287,2139,1137,1002,223,218,185,213,255,372,398,204,71,2605280,58.133333,-135.15,10914,79.3,14.194444,9.2,19.411111,0.0,,9.984127,74.391912
US_AK_02105,2021-07-06,ChIJjY64IlEKAVQR07LV-Nz07zE,Q500827,geoId/02105,US,United States of America,AK,Alaska,02105,Hoonah-Angoon,US,USA,2,0,1287,2139,1137,1002,223,218,185,213,255,372,398,204,71,2605280,58.133333,-135.15,10914,79.3,14.927778,10.0,20.416667,0.0,,10.507937,73.601466
US_AK_02105,2021-07-07,ChIJjY64IlEKAVQR07LV-Nz07zE,Q500827,geoId/02105,US,United States of America,AK,Alaska,02105,Hoonah-Angoon,US,USA,2,0,1287,2139,1137,1002,223,218,185,213,255,372,398,204,71,2605280,58.133333,-135.15,10914,79.3,14.1,10.716667,18.327778,0.0,,9.603175,73.077513
US_AK_02105,2021-07-08,ChIJjY64IlEKAVQR07LV-Nz07zE,Q500827,geoId/02105,US,United States of America,AK,Alaska,02105,Hoonah-Angoon,US,USA,2,2,1289,2139,1137,1002,223,218,185,213,255,372,398,204,71,2605280,58.133333,-135.15,10914,79.3,13.255556,10.883333,16.961111,0.127,,10.396825,81.752066
US_AK_02105,2021-07-09,ChIJjY64IlEKAVQR07LV-Nz07zE,Q500827,geoId/02105,US,United States of America,AK,Alaska,02105,Hoonah-Angoon,US,USA,2,0,1289,2139,1137,1002,223,218,185,213,255,372,398,204,71,2605280,58.133333,-135.15,10914,79.3,13.483333,11.666667,16.155556,0.508,,11.460317,87.417851
US_AK_02105,2021-07-10,ChIJjY64IlEKAVQR07LV-Nz07zE,Q500827,geoId/02105,US,United States of America,AK,Alaska,02105,Hoonah-Angoon,US,USA,2,13,1302,2139,1137,1002,223,218,185,213,255,372,398,204,71,2605280,58.133333,-135.15,10914,79.3,12.961111,10.927778,16.016667,0.1778,,9.611111,79.04756
US_AK_02105,2021-07-11,ChIJjY64IlEKAVQR07LV-Nz07zE,Q500827,geoId/02105,US,United States of America,AK,Alaska,02105,Hoonah-Angoon,US,USA,2,2,1304,2139,1137,1002,223,218,185,213,255,372,398,204,71,2605280,58.133333,-135.15,10914,79.3,11.805556,9.177778,14.105556,0.0762,,9.857143,87.00453
US_AK_02105,2021-07-12,ChIJjY64IlEKAVQR07LV-Nz07zE,Q500827,geoId/02105,US,United States of America,AK,Alaska,02105,Hoonah-Angoon,US,USA,2,1,1305,2139,1137,1002,223,218,185,213,255,372,398,204,71,2605280,58.133333,-135.15,10914,79.3,13.005556,10.561111,15.838889,0.4064,,11.18254,88.370191
US_AK_02105,2021-07-13,ChIJjY64IlEKAVQR07LV-Nz07zE,Q500827,geoId/02105,US,United States of America,AK,Alaska,02105,Hoonah-Angoon,US,USA,2,0,1305,2139,1137,1002,223,218,185,213,255,372,398,204,71,2605280,58.133333,-135.15,10914,79.3,13.216667,11.566667,15.344444,5.0038,,11.904762,92.288025
US_AK_02105,2021-07-14,ChIJjY64IlEKAVQR07LV-Nz07zE,Q500827,geoId/02105,US,United States of America,AK,Alaska,02105,Hoonah-Angoon,US,USA,2,0,1305,2139,1137,1002,223,218,185,213,255,372,398,204,71,2605280,58.133333,-135.15,10914,79.3,12.183333,10.511111,14.594444,2.54,,10.722222,90.542039
US_AK_02105,2021-07-15,ChIJjY64IlEKAVQR07LV-Nz07zE,Q500827,geoId/02105,US,United States of America,AK,Alaska,02105,Hoonah-Angoon,US,USA,2,0,1305,2139,1137,1002,223,218,185,213,255,372,398,204,71,2605280,58.133333,-135.15,10914,79.3,12.238889,8.588889,16.833333,1.143,,10.111111,86.473208
US_AK_02105,2021-07-16,ChIJjY64IlEKAVQR07LV-Nz07zE,Q500827,geoId/02105,US,United States of America,AK,Alaska,02105,Hoonah-Angoon,US,USA,2,2,1307,2139,1137,1002,223,218,185,213,255,372,398,204,71,2605280,58.133333,-135.15,10914,79.3,13.894444,9.911111,19.288889,0.0508,,10.531746,80.384066
US_AK_02105,2021-07-17,ChIJjY64IlEKAVQR07LV-Nz07zE,Q500827,geoId/02105,US,United States of America,AK,Alaska,02105,Hoonah-Angoon,US,USA,2,7,1314,2139,1137,1002,223,218,185,213,255,372,398,204,71,2605280,58.133333,-135.15,10914,79.3,16.144444,10.2,21.65,0.0508,,9.563492,65.182132
US_AK_02105,2021-07-18,ChIJjY64IlEKAVQR07LV-Nz07zE,Q500827,geoId/02105,US,United States of America,AK,Alaska,02105,Hoonah-Angoon,US,USA,2,0,1314,2139,1137,1002,223,218,185,213,255,372,398,204,71,2605280,58.133333,-135.15,10914,79.3,15.638889,11.627778,21.322222,0.0508,,11.18254,74.372329
US_AK_02105,2021-07-19,ChIJjY64IlEKAVQR07LV-Nz07zE,Q500827,geoId/02105,US,United States of America,AK,Alaska,02105,Hoonah-Angoon,US,USA,2,0,1314,2139,1137,1002,223,218,185,213,255,372,398,204,71,2605280,58.133333,-135.15,10914,79.3,14.427778,11.55,19.877778,0.5588,,12.174603,87.19437
US_AK_02105,2021-07-20,ChIJjY64IlEKAVQR07LV-Nz07zE,Q500827,geoId/02105,US,United States of America,AK,Alaska,02105,Hoonah-Angoon,US,USA,2,0,1314,2139,1137,1002,223,218,185,213,255,372,398,204,71,2605280,58.133333,-135.15,10914,79.3,15.966667,11.083333,21.494444,0.0,,11.563492,74.438462
US_AK_02105,2021-07-21,ChIJjY64IlEKAVQR07LV-Nz07zE,Q500827,geoId/02105,US,United States of America,AK,Alaska,02105,Hoonah-Angoon,US,USA,2,1,1315,2139,1137,1002,223,218,185,213,255,372,398,204,71,2605280,58.133333,-135.15,10914,79.3,15.122222,11.205556,21.466667,0.0,,11.238095,76.132202
US_AK_02105,2021-07-22,ChIJjY64IlEKAVQR07LV-Nz07zE,Q500827,geoId/02105,US,United States of America,AK,Alaska,02105,Hoonah-Angoon,US,USA,2,0,1315,2139,1137,1002,223,218,185,213,255,372,398,204,71,2605280,58.133333,-135.15,10914,79.3,13.427778,11.65,15.466667,0.254,,11.253968,86.774209
US_AK_02105,2021-07-23,ChIJjY64IlEKAVQR07LV-Nz07zE,Q500827,geoId/02105,US,United States of America,AK,Alaska,02105,Hoonah-Angoon,US,USA,2,1,1316,2139,1137,1002,223,218,185,213,255,372,398,204,71,2605280,58.133333,-135.15,10914,79.3,13.333333,11.794444,15.6,0.1016,,10.952381,85.817879
US_AK_02105,2021-07-24,ChIJjY64IlEKAVQR07LV-Nz07zE,Q500827,geoId/02105,US,United States of America,AK,Alaska,02105,Hoonah-Angoon,US,USA,2,2,1318,2139,1137,1002,223,218,185,213,255,372,398,204,71,2605280,58.133333,-135.15,10914,79.3,13.111111,11.738889,15.366667,1.4478,,12.0,93.483947
US_AK_02105,2021-07-25,ChIJjY64IlEKAVQR07LV-Nz07zE,Q500827,geoId/02105,US,United States of America,AK,Alaska,02105,Hoonah-Angoon,US,USA,2,0,1318,2139,1137,1002,223,218,185,213,255,372,398,204,71,2605280,58.133333,-135.15,10914,79.3,13.077778,10.744444,16.205556,1.1684,,11.349206,89.589026
US_AK_02105,2021-07-26,ChIJjY64IlEKAVQR07LV-Nz07zE,Q500827,geoId/02105,US,United States of America,AK,Alaska,02105,Hoonah-Angoon,US,USA,2,0,1318,2139,1137,1002,223,218,185,213,255,372,398,204,71,2605280,58.133333,-135.15,10914,79.3,13.488889,10.461111,17.777778,0.9144,,10.650794,83.529971
US_AK_02105,2021-07-27,ChIJjY64IlEKAVQR07LV-Nz07zE,Q500827,geoId/02105,US,United States of America,AK,Alaska,02105,Hoonah-Angoon,US,USA,2,0,1318,2139,1137,1002,223,218,185,213,255,372,398,204,71,2605280,58.133333,-135.15,10914,79.3,14.094444,10.155556,18.5,0.0762,,10.960317,80.856573
US_AK_02105,2021-07-28,ChIJjY64IlEKAVQR07LV-Nz07zE,Q500827,geoId/02105,US,United States of America,AK,Alaska,02105,Hoonah-Angoon,US,USA,2,1,1319,2139,1137,1002,223,218,185,213,255,372,398,204,71,2605280,58.133333,-135.15,10914,79.3,14.188889,10.244444,18.755556,0.0,,11.166667,81.632831
US_AK_02105,2021-07-29,ChIJjY64IlEKAVQR07LV-Nz07zE,Q500827,geoId/02105,US,United States of America,AK,Alaska,02105,Hoonah-Angoon,US,USA,2,0,1319,2139,1137,1002,223,218,185,213,255,372,398,204,71,2605280,58.133333,-135.15,10914,79.3,14.422222,8.655556,20.644444,0.0,,10.166667,74.646792
US_AK_02105,2021-07-30,ChIJjY64IlEKAVQR07LV-Nz07zE,Q500827,geoId/02105,US,United States of America,AK,Alaska,02105,Hoonah-Angoon,US,USA,2,1,1320,2139,1137,1002,223,218,185,213,255,372,398,204,71,2605280,58.133333,-135.15,10914,79.3,16.45,10.583333,22.527778,0.0,,10.769841,67.779577
US_AK_02105,2021-07-31,ChIJjY64IlEKAVQR07LV-Nz07zE,Q500827,geoId/02105,US,United States of America,AK,Alaska,02105,Hoonah-Angoon,US,USA,2,0,1320,2139,1137,1002,223,218,185,213,255,372,398,204,71,2605280,58.133333,-135.15,10914,79.3,17.933333,11.816667,24.672222,0.0,,12.253968,68.591346
US_AK_02105,2021-08-01,ChIJjY64IlEKAVQR07LV-Nz07zE,Q500827,geoId/02105,US,United States of America,AK,Alaska,02105,Hoonah-Angoon,US,USA,2,0,1320,2139,1137,1002,223,218,185,213,255,372,398,204,71,2605280,58.133333,-135.15,10914,79.3,18.205556,13.477778,25.105556,0.0,,13.484127,73.218038
US_AK_02105,2021-08-02,ChIJjY64IlEKAVQR07LV-Nz07zE,Q500827,geoId/02105,US,United States of America,AK,Alaska,02105,Hoonah-Angoon,US,USA,2,0,1320,2139,1137,1002,223,218,185,213,255,372,398,204,71,2605280,58.133333,-135.15,10914,79.3,16.911111,14.1,21.25,0.0,,13.428571,78.990604
US_AK_02105,2021-08-03,ChIJjY64IlEKAVQR07LV-Nz07zE,Q500827,geoId/02105,US,United States of America,AK,Alaska,02105,Hoonah-Angoon,US,USA,2,2,1322,2139,1137,1002,223,218,185,213,255,372,398,204,71,2605280,58.133333,-135.15,10914,79.3,15.155556,11.7,18.777778,0.3048,,12.126984,81.295863
US_AK_02105,2021-08-04,ChIJjY64IlEKAVQR07LV-Nz07zE,Q500827,geoId/02105,US,United States of America,AK,Alaska,02105,Hoonah-Angoon,US,USA,2,0,1322,2139,1137,1002,223,218,185,213,255,372,398,204,71,2605280,58.133333,-135.15,10914,79.3,14.911111,12.705556,17.416667,1.1176,,13.253968,89.990133
US_AK_02105,2021-08-05,ChIJjY64IlEKAVQR07LV-Nz07zE,Q500827,geoId/02105,US,United States of America,AK,Alaska,02105,Hoonah-Angoon,US,USA,2,0,1322,2139,1137,1002,223,218,185,213,255,372,398,204,71,2605280,58.133333,-135.15,10914,79.3,15.516667,13.694444,18.505556,1.4478,,14.015873,90.884804
US_AK_02105,2021-08-06,ChIJjY64IlEKAVQR07LV-Nz07zE,Q500827,geoId/02105,US,United States of America,AK,Alaska,02105,Hoonah-Angoon,US,USA,2,1,1323,2139,1137,1002,223,218,185,213,255,372,398,204,71,2605280,58.133333,-135.15,10914,79.3,15.105556,13.483333,18.611111,1.3208,,13.02381,87.920988
US_AK_02105,2021-08-07,ChIJjY64IlEKAVQR07LV-Nz07zE,Q500827,geoId/02105,US,United States of America,AK,Alaska,02105,Hoonah-Angoon,US,USA,2,12,1335,2139,1137,1002,223,218,185,213,255,372,398,204,71,2605280,58.133333,-135.15,10914,79.3,14.133333,12.861111,16.638889,4.699,,13.126984,93.830643
US_AK_02105,2021-08-08,ChIJjY64IlEKAVQR07LV-Nz07zE,Q500827,geoId/02105,US,United States of America,AK,Alaska,02105,Hoonah-Angoon,US,USA,2,0,1335,2139,1137,1002,223,218,185,213,255,372,398,204,71,2605280,58.133333,-135.15,10914,79.3,14.666667,13.127778,17.266667,0.3302,,12.730159,87.905668
US_AK_02105,2021-08-09,ChIJjY64IlEKAVQR07LV-Nz07zE,Q500827,geoId/02105,US,United States of America,AK,Alaska,02105,Hoonah-Angoon,US,USA,2,0,1335,2139,1137,1002,223,218,185,213,255,372,398,204,71,2605280,58.133333,-135.15,10914,79.3,13.611111,12.566667,15.483333,8.3566,,11.81746,89.363941
US_AK_02105,2021-08-10,ChIJjY64IlEKAVQR07LV-Nz07zE,Q500827,geoId/02105,US,United States of America,AK,Alaska,02105,Hoonah-Angoon,US,USA,2,0,1335,2139,1137,1002,223,218,185,213,255,372,398,204,71,2605280,58.133333,-135.15,10914,79.3,12.661111,11.766667,14.111111,0.6858,,11.246032,91.753343
US_AK_02105,2021-08-11,ChIJjY64IlEKAVQR07LV-Nz07zE,Q500827,geoId/02105,US,United States of America,AK,Alaska,02105,Hoonah-Angoon,US,USA,2,0,1335,2139,1137,1002,223,218,185,213,255,372,398,204,71,2605280,58.133333,-135.15,10914,79.3,12.866667,12.1,13.85,1.1684,,11.325397,90.150366
US_AK_02105,2021-08-12,ChIJjY64IlEKAVQR07LV-Nz07zE,Q500827,geoId/02105,US,United States of America,AK,Alaska,02105,Hoonah-Angoon,US,USA,2,0,1335,2139,1137,1002,223,218,185,213,255,372,398,204,71,2605280,58.133333,-135.15,10914,79.3,14.066667,12.322222,17.261111,2.413,,13.111111,94.016768
US_AK_02105,2021-08-13,ChIJjY64IlEKAVQR07LV-Nz07zE,Q500827,geoId/02105,US,United States of America,AK,Alaska,02105,Hoonah-Angoon,US,USA,2,2,1337,2139,1137,1002,223,218,185,213,255,372,398,204,71,2605280,58.133333,-135.15,10914,79.3,15.666667,13.922222,17.75,9.9822,,14.84127,94.031285
US_AK_02105,2021-08-14,ChIJjY64IlEKAVQR07LV-Nz07zE,Q500827,geoId/02105,US,United States of America,AK,Alaska,02105,Hoonah-Angoon,US,USA,2,3,1340,2139,1137,1002,223,218,185,213,255,372,398,204,71,2605280,58.133333,-135.15,10914,79.3,13.438889,11.472222,16.744444,10.5156,,11.880952,89.840858
US_AK_02105,2021-08-15,ChIJjY64IlEKAVQR07LV-Nz07zE,Q500827,geoId/02105,US,United States of America,AK,Alaska,02105,Hoonah-Angoon,US,USA,2,1,1341,2139,1137,1002,223,218,185,213,255,372,398,204,71,2605280,58.133333,-135.15,10914,79.3,11.605556,9.438889,14.833333,4.3434,,9.865079,88.687233
US_AK_02105,2021-08-16,ChIJjY64IlEKAVQR07LV-Nz07zE,Q500827,geoId/02105,US,United States of America,AK,Alaska,02105,Hoonah-Angoon,US,USA,2,1,1342,2139,1137,1002,223,218,185,213,255,372,398,204,71,2605280,58.133333,-135.15,10914,79.3,12.561111,10.272222,15.588889,0.2794,,10.34127,86.795797
US_AK_02105,2021-08-17,ChIJjY64IlEKAVQR07LV-Nz07zE,Q500827,geoId/02105,US,United States of America,AK,Alaska,02105,Hoonah-Angoon,US,USA,2,0,1342,2139,1137,1002,223,218,185,213,255,372,398,204,71,2605280,58.133333,-135.15,10914,79.3,12.272222,10.822222,15.338889,1.0414,,10.055556,86.633333
US_AK_02105,2021-08-18,ChIJjY64IlEKAVQR07LV-Nz07zE,Q500827,geoId/02105,US,United States of America,AK,Alaska,02105,Hoonah-Angoon,US,USA,2,0,1342,2139,1137,1002,223,218,185,213,255,372,398,204,71,2605280,58.133333,-135.15,10914,79.3,11.955556,10.977778,13.661111,3.556,,11.02381,94.769162
US_AK_02105,2021-08-19,ChIJjY64IlEKAVQR07LV-Nz07zE,Q500827,geoId/02105,US,United States of America,AK,Alaska,02105,Hoonah-Angoon,US,USA,2,0,1342,2139,1137,1002,223,218,185,213,255,372,398,204,71,2605280,58.133333,-135.15,10914,79.3,12.916667,11.55,15.772222,1.016,,11.992063,94.371683
US_AK_02105,2021-08-20,ChIJjY64IlEKAVQR07LV-Nz07zE,Q500827,geoId/02105,US,United States of America,AK,Alaska,02105,Hoonah-Angoon,US,USA,2,2,1344,2139,1137,1002,223,218,185,213,255,372,398,204,71,2605280,58.133333,-135.15,10914,79.3,12.666667,10.033333,15.644444,0.0,,11.055556,90.869713
US_AK_02105,2021-08-21,ChIJjY64IlEKAVQR07LV-Nz07zE,Q500827,geoId/02105,US,United States of America,AK,Alaska,02105,Hoonah-Angoon,US,USA,2,1,1345,2139,1137,1002,223,218,185,213,255,372,398,204,71,2605280,58.133333,-135.15,10914,79.3,12.7,10.405556,16.244444,0.028222,,10.492063,86.525209
US_AK_02105,2021-08-22,ChIJjY64IlEKAVQR07LV-Nz07zE,Q500827,geoId/02105,US,United States of America,AK,Alaska,02105,Hoonah-Angoon,US,USA,2,0,1345,2139,1137,1002,223,218,185,213,255,372,398,204,71,2605280,58.133333,-135.15,10914,79.3,12.677778,6.794444,19.905556,0.0,,8.063492,72.926111
US_AK_02105,2021-08-23,ChIJjY64IlEKAVQR07LV-Nz07zE,Q500827,geoId/02105,US,United States of America,AK,Alaska,02105,Hoonah-Angoon,US,USA,2,0,1345,2139,1137,1002,223,218,185,213,255,372,398,204,71,2605280,58.133333,-135.15,10914,79.3,13.055556,6.644444,20.638889,0.0,,7.825397,69.807282
US_AK_02105,2021-08-24,ChIJjY64IlEKAVQR07LV-Nz07zE,Q500827,geoId/02105,US,United States of America,AK,Alaska,02105,Hoonah-Angoon,US,USA,2,2,1347,2139,1137,1002,223,218,185,213,255,372,398,204,71,2605280,58.133333,-135.15,10914,79.3,13.761111,9.833333,19.405556,0.3048,,9.849206,76.862475
US_AK_02105,2021-08-25,ChIJjY64IlEKAVQR07LV-Nz07zE,Q500827,geoId/02105,US,United States of America,AK,Alaska,02105,Hoonah-Angoon,US,USA,2,0,1347,2139,1137,1002,223,218,185,213,255,372,398,204,71,2605280,58.133333,-135.15,10914,79.3,12.922222,11.822222,14.566667,0.6096,,11.849206,93.579376
US_AK_02105,2021-08-26,ChIJjY64IlEKAVQR07LV-Nz07zE,Q500827,geoId/02105,US,United States of America,AK,Alaska,02105,Hoonah-Angoon,US,USA,2,0,1347,2139,1137,1002,223,218,185,213,255,372,398,204,71,2605280,58.133333,-135.15,10914,79.3,12.916667,11.211111,15.777778,0.0762,,11.587302,92.101725
US_AK_02105,2021-08-27,ChIJjY64IlEKAVQR07LV-Nz07zE,Q500827,geoId/02105,US,United States of America,AK,Alaska,02105,Hoonah-Angoon,US,USA,2,2,1349,2139,1137,1002,223,218,185,213,255,372,398,204,71,2605280,58.133333,-135.15,10914,79.3,13.344444,11.683333,15.461111,0.5334,,11.944444,91.288446
US_AK_02105,2021-08-28,ChIJjY64IlEKAVQR07LV-Nz07zE,Q500827,geoId/02105,US,United States of America,AK,Alaska,02105,Hoonah-Angoon,US,USA,2,0,1349,2139,1137,1002,223,218,185,213,255,372,398,204,71,2605280,58.133333,-135.15,10914,79.3,12.316667,11.222222,14.544444,4.6482,,11.015873,92.192808
US_AK_02105,2021-08-29,ChIJjY64IlEKAVQR07LV-Nz07zE,Q500827,geoId/02105,US,United States of America,AK,Alaska,02105,Hoonah-Angoon,US,USA,2,5,1354,2139,1137,1002,223,218,185,213,255,372,398,204,71,2605280,58.133333,-135.15,10914,79.3,11.244444,9.861111,13.327778,8.382,,9.698413,90.788219
