location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_SC_45027,2021-04-22,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,8,0,3378,109,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,9,,-16,4,4.84,6.83,12.81,7.97,5.98,4.27,10.53,4.55,8.82,5.69,6.26,11.96,23.63,6.26,8.26,7.12,34.16,4.84,4.84,11.522222,1.961111,19.033333,0.0,-4.988889,31.205969
US_SC_45027,2021-04-23,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,6,0,3384,109,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,23,10,,-17,3,,8.36,8.66,5.97,4.78,4.48,5.97,4.78,8.06,,,8.96,22.7,8.06,4.78,4.18,32.26,5.97,,11.2,1.388889,21.788889,0.0,0.827778,49.282812
US_SC_45027,2021-04-24,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,3,0,3387,109,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,11,,,-12,,,6.89,12.75,,5.86,5.86,7.92,5.51,6.89,5.86,,6.89,21.36,6.89,8.96,6.89,38.94,6.55,6.2,14.227778,5.533333,20.788889,1.5875,10.838889,80.287158
US_SC_45027,2021-04-25,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,3,2,3390,111,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,,,-13,,6.61,9.75,9.75,6.27,4.87,,8.01,,11.49,,,10.1,20.89,6.27,10.44,4.87,42.82,8.35,5.92,19.133333,14.677778,24.444444,6.4135,14.827778,76.337266
US_SC_45027,2021-04-26,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,1,0,3391,111,,8086,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,3,,-18,3,4.49,7.02,10.67,,7.02,,4.77,4.49,11.79,4.21,,10.67,25.82,6.74,8.98,4.49,36.21,11.79,7.02,17.016667,7.9,25.183333,0.084667,7.672222,54.40462
US_SC_45027,2021-04-27,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,1,0,3392,111,110,8196,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,4,,-15,4,,7.78,11.24,,,,7.49,,12.68,7.21,5.19,9.8,26.81,6.63,10.38,4.61,34.88,6.34,4.32,18.011111,8.0,28.088889,0.0,9.761111,58.747413
US_SC_45027,2021-04-28,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,2,0,3394,111,75,8271,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,5,,-16,4,6.43,7.27,14.54,5.87,8.11,4.75,4.2,3.92,13.98,,,8.67,22.65,5.59,6.43,5.87,39.43,,4.75,21.622222,12.316667,29.066667,0.0,14.788889,65.292957
US_SC_45027,2021-04-29,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,5,0,3399,111,105,8376,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,24,4,,-20,5,,4.77,10.67,6.18,7.3,,6.74,,11.23,5.34,,5.9,22.75,9.27,8.14,8.99,36.79,10.95,4.77,23.005556,16.672222,30.216667,0.0,16.188889,65.93547
US_SC_45027,2021-04-30,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,11,0,3410,111,69,8445,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,29,13,,-19,2,6.96,9.28,17.4,5.8,,4.06,7.54,5.51,10.15,,,4.64,21.17,5.8,10.15,,33.35,6.09,11.31,24.172222,19.666667,29.016667,0.0,12.877778,49.681735
US_SC_45027,2021-05-01,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,0,1,3410,112,49,8494,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,36,,,-14,,,8.73,10.55,6.55,,5.46,6.18,,7.64,,,8.37,18.91,8.0,10.55,5.09,41.1,7.64,5.46,19.25,10.766667,26.561111,0.0,6.088889,42.505675
US_SC_45027,2021-05-02,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,3,0,3413,112,0,8494,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,,,-10,,4.87,10.09,14.61,9.74,7.3,,11.83,5.91,8.7,5.91,,7.65,23.3,8.0,11.13,9.04,37.91,5.57,8.35,19.272222,10.238889,28.25,0.0,12.061111,63.217171
US_SC_45027,2021-05-03,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,1,0,3414,112,99,8593,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,10,,-21,4,4.15,8.31,12.74,6.65,5.82,4.71,7.2,6.09,13.02,4.99,,10.25,21.32,4.99,10.8,4.43,36.55,8.59,4.71,23.05,18.7,29.861111,3.4544,18.905556,77.613219
US_SC_45027,2021-05-04,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,0,0,3414,112,0,8593,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,12,,-18,4,3.92,6.72,11.2,7.56,7.56,4.2,5.6,,10.36,4.48,,6.16,14.84,4.76,8.12,7.28,39.48,7.0,8.12,22.677778,18.005556,31.255556,13.335,18.833333,79.100402
US_SC_45027,2021-05-05,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,4,0,3418,112,29,8622,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,11,,-15,5,4.6,5.75,11.22,7.77,5.75,4.6,9.78,4.89,7.77,5.46,,5.75,19.85,6.9,9.49,7.19,35.38,5.46,6.04,22.411111,18.805556,28.794444,2.8575,18.35,77.950197
US_SC_45027,2021-05-06,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,1,0,3419,112,106,8728,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,20,9,,-20,3,,5.79,10.72,8.98,4.06,,8.11,5.21,10.14,6.08,,8.69,15.07,,6.37,,34.77,4.35,4.06,20.383333,14.683333,25.688889,0.0508,13.066667,63.410898
US_SC_45027,2021-05-07,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,0,0,3419,112,109,8837,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,28,21,,-17,1,4.46,6.54,10.4,8.02,6.84,4.16,7.73,,6.84,,,5.35,20.8,5.05,10.7,4.16,32.1,8.32,7.43,17.555556,12.055556,23.677778,0.0,9.483333,59.741265
US_SC_45027,2021-05-08,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,1,0,3420,112,73,8910,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,37,,,-4,,,5.23,14.94,,5.23,,10.83,,,7.84,,8.59,16.06,,6.72,,27.64,9.34,6.72,16.438889,6.305556,26.272222,0.0,4.716667,45.931165
US_SC_45027,2021-05-09,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,3,0,3423,112,46,8956,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,,,-13,,,6.57,12.05,6.57,5.11,6.21,12.05,,6.57,8.03,,8.4,21.91,,8.03,,42.72,11.69,,19.811111,9.405556,28.9,0.0,9.927778,53.067975
US_SC_45027,2021-05-10,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,1,0,3424,112,23,8979,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,5,,-23,4,4.73,6.4,17.25,4.17,4.73,5.84,7.79,4.17,10.3,4.17,5.01,11.41,20.04,5.84,11.41,5.84,42.3,13.08,6.12,23.1,19.572222,26.8,0.0,16.772222,67.778547
US_SC_45027,2021-05-11,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,0,0,3424,112,14,8993,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,16,,-19,4,7.11,4.55,11.1,3.98,7.4,6.26,4.27,4.27,13.37,,5.12,7.68,21.91,5.69,6.54,5.41,39.83,,6.26,21.294444,16.338889,27.033333,0.254,17.35,78.299711
US_SC_45027,2021-05-12,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,4,0,3428,112,43,9036,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,5,,-21,10,,8.2,9.02,5.74,7.38,4.1,7.38,6.56,9.3,,,8.2,22.15,4.38,6.56,,35.82,4.65,4.38,16.127778,9.077778,23.15,10.3505,14.666667,91.167432
US_SC_45027,2021-05-13,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,-5,1,3423,113,28,9064,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,19,14,,-22,4,5.23,9.3,14.83,10.18,6.39,6.11,7.56,6.11,10.46,4.07,7.27,8.14,20.64,4.94,8.72,4.07,32.56,6.11,6.98,12.544444,7.0,20.75,4.934857,6.1,65.645437
US_SC_45027,2021-05-14,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,1,0,3424,113,31,9095,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,24,15,,-17,4,7.24,5.13,13.28,7.54,6.94,4.22,6.64,5.43,9.05,5.43,6.64,7.84,19.01,7.54,7.54,,33.19,6.94,5.13,15.91358,7.333333,23.709877,0.0,5.87037,51.512257
US_SC_45027,2021-05-15,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,4,0,3428,113,42,9137,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,21,,,-5,,,9.52,10.99,6.59,5.49,,6.59,,7.33,,,9.16,19.04,7.33,9.52,,41.38,6.96,,16.308642,7.135802,25.487654,0.0,6.32716,51.89009
US_SC_45027,2021-05-16,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,3,0,3431,113,43,9180,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,,,-5,,,5.55,12.84,10.76,5.9,,9.02,,6.94,,4.86,7.29,25.67,6.59,9.02,,41.29,10.06,5.9,18.240741,8.320988,27.382716,0.0,9.203704,55.884427
US_SC_45027,2021-05-17,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,1,0,3432,113,0,9180,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,10,,-18,4,4.51,5.92,13.25,10.43,7.05,5.92,5.07,5.07,8.18,,,12.4,21.43,5.64,7.89,5.64,37.77,4.23,7.33,20.538889,12.027778,28.044444,0.0,10.894444,54.94484
US_SC_45027,2021-05-18,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,0,0,3432,113,31,9211,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,20,,-15,5,4.61,7.77,13.53,8.93,7.49,5.76,11.8,8.93,10.94,7.2,,9.5,16.7,5.18,7.49,6.62,49.23,6.62,4.89,21.388889,13.944444,27.744444,0.0,14.116667,63.401326
US_SC_45027,2021-05-19,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,0,1,3432,114,24,9235,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,11,,-13,5,5.82,6.98,13.1,13.68,7.86,5.82,11.35,6.98,13.1,6.11,,8.73,24.73,6.69,9.02,6.4,38.7,6.11,7.86,21.688889,15.672222,27.933333,0.0,14.627778,64.299495
US_SC_45027,2021-05-20,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,1,0,3433,114,47,9282,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,23,22,,-16,3,4.44,7.99,15.1,10.66,5.92,7.11,7.7,4.74,9.77,,,12.14,23.68,,9.18,5.62,39.97,8.59,6.22,21.072222,13.316667,29.088889,0.0,13.555556,62.456399
US_SC_45027,2021-05-21,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,6,0,3439,114,0,9282,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,25,15,,-13,4,5.11,8.12,14.14,6.02,4.21,,7.82,4.21,8.12,,,7.52,21.06,7.22,8.42,4.21,36.1,8.72,6.02,21.055556,12.722222,29.344444,0.0,11.722222,55.977217
US_SC_45027,2021-05-22,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,6,0,3445,114,71,9353,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,26,,,-7,,5.21,6.69,14.88,9.3,5.21,,11.16,5.21,9.3,5.95,,10.04,21.2,5.95,12.27,,39.05,8.18,6.69,21.161111,12.35,29.75,0.0,12.538889,58.12334
US_SC_45027,2021-05-23,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,0,0,3445,114,42,9395,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,,,-12,,,11.94,17.2,10.88,10.18,,11.59,,9.48,,,5.27,20.36,5.97,10.53,,42.83,10.18,7.02,23.855556,14.6,33.15,0.0,14.777778,57.146867
US_SC_45027,2021-05-24,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,0,0,3445,114,66,9461,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,10,,-16,3,6.12,7.87,11.37,6.71,4.67,7.87,11.37,5.83,7.87,4.96,,7.0,25.07,4.67,11.66,6.41,45.48,9.62,6.41,26.027778,17.372222,34.511111,0.0,16.233333,54.988988
US_SC_45027,2021-05-25,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,1,0,3446,114,6,9467,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,7,,-15,5,5.99,5.99,10.49,5.39,7.79,,11.39,,8.09,,,8.09,22.48,4.5,9.29,5.39,38.66,9.29,8.39,26.838889,18.777778,34.311111,0.0,17.961111,58.510844
US_SC_45027,2021-05-26,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,3,0,3449,114,36,9503,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,11,,-14,5,7.16,4.17,13.42,8.65,4.47,4.17,8.95,,14.32,5.07,,9.54,25.05,,9.24,4.77,44.14,7.75,8.05,26.261111,18.883333,34.311111,0.056444,17.433333,58.688886
US_SC_45027,2021-05-27,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,2,0,3451,114,30,9533,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,13,,-11,5,6.91,8.48,16.95,9.42,5.34,6.91,7.85,6.59,13.81,,,5.34,22.29,,10.05,5.65,42.38,8.16,6.28,27.394444,19.966667,34.222222,0.0,17.455556,54.806738
US_SC_45027,2021-05-28,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,2,0,3453,114,25,9558,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,45,27,,-8,3,5.17,,14.87,,,,7.43,,8.08,4.53,,7.11,20.68,7.11,9.37,,43.31,10.99,7.43,27.1,19.966667,34.011111,0.0,17.116667,54.66913
US_SC_45027,2021-05-29,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,3,0,3456,114,155,9713,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,41,,,-7,,,8.64,15.84,5.76,6.84,5.4,11.52,9.72,,5.04,,6.12,16.56,7.92,11.16,,46.79,7.92,5.4,25.638889,20.761111,31.038889,0.0,18.088889,63.201518
US_SC_45027,2021-05-30,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,1,0,3457,114,22,9735,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,,,-26,,,7.27,14.89,9.35,,4.85,14.54,10.38,10.04,6.23,6.58,8.31,17.66,8.31,14.54,5.54,45.35,9.35,6.58,18.972222,14.116667,27.261111,0.338667,13.833333,72.368259
US_SC_45027,2021-05-31,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,1,0,3458,114,0,9735,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,13,,-57,15,5.4,11.13,13.15,7.08,5.73,4.72,10.79,5.4,7.42,,5.4,5.73,17.54,5.73,9.11,7.42,44.18,11.47,6.75,17.527778,9.961111,25.633333,0.0,11.15,66.527266
US_SC_45027,2021-06-01,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,0,0,3458,114,7,9742,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,20,,-9,5,,6.24,11.82,6.89,7.88,6.89,10.84,,6.24,,4.6,7.22,25.94,8.87,8.54,4.92,40.71,6.89,4.92,19.755556,10.861111,27.733333,0.0,13.116667,65.888163
US_SC_45027,2021-06-02,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,1,0,3459,114,14,9756,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,12,,-3,7,6.46,,16.15,9.37,8.07,,10.98,,13.24,,,9.37,24.55,9.69,9.69,10.01,39.73,9.04,7.11,22.1,15.027778,27.988889,4.953,19.305556,84.27482
US_SC_45027,2021-06-03,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,2,0,3461,114,39,9795,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,24,20,,-7,6,6.62,9.27,16.56,4.97,8.94,,8.61,8.61,9.6,,,7.62,22.52,9.93,9.93,7.29,51.66,6.29,10.27,23.233333,19.461111,27.327778,13.9065,22.183333,93.868511
US_SC_45027,2021-06-04,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,0,0,3461,114,147,9942,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,29,16,,-4,5,5.18,7.61,11.41,6.57,4.84,5.18,8.64,6.91,10.37,5.53,,9.33,21.43,5.18,4.84,,44.59,7.26,4.84,25.455556,21.905556,31.355556,3.937,21.677778,80.001042
US_SC_45027,2021-06-05,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,1,0,3462,114,23,9965,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,30,,,10,,6.89,6.89,9.43,6.17,6.89,,8.71,6.17,,7.98,,7.98,19.59,6.53,6.89,9.07,39.55,6.89,10.88,23.988889,20.722222,30.677778,2.1336,21.383333,85.622362
US_SC_45027,2021-06-06,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,1,0,3463,114,33,9998,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,,,-16,,7.06,7.74,8.74,9.75,6.05,6.39,11.77,5.04,11.77,8.07,,6.05,22.2,7.06,8.74,5.72,48.77,10.43,6.73,24.122222,21.622222,29.433333,2.413,22.888889,92.926951
US_SC_45027,2021-06-07,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,1,0,3464,114,20,10018,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,10,,-11,5,,8.89,15.47,7.57,,7.24,6.58,,9.87,7.57,,12.18,22.05,9.87,8.56,7.9,44.43,7.9,7.57,25.638889,22.311111,31.122222,1.9304,23.322222,87.143383
US_SC_45027,2021-06-08,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,0,0,3464,114,11,10029,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,9,,-9,6,7.3,5.91,13.55,6.26,6.95,5.91,7.65,5.21,12.51,6.95,,7.3,29.89,6.6,13.55,7.3,45.53,8.69,12.16,24.411111,22.544444,30.422222,5.969,22.9,91.400781
US_SC_45027,2021-06-09,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,1,0,3465,114,33,10062,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,8,,-8,7,8.69,9.04,13.9,5.91,6.26,,9.04,6.6,10.78,5.56,,8.34,22.94,7.65,12.51,6.26,44.49,5.91,9.04,25.466667,21.861111,31.788889,19.939,22.327778,82.991005
US_SC_45027,2021-06-10,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,3,0,3468,114,66,10128,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,25,12,,-11,4,5.22,6.61,11.84,9.75,7.66,,6.96,,12.18,,,11.49,24.71,7.31,9.75,,39.34,5.57,5.57,25.977778,21.683333,32.727778,3.5052,21.977778,78.746841
US_SC_45027,2021-06-11,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,1,0,3469,114,0,10128,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,26,18,,-12,5,6.73,8.86,8.5,7.79,8.15,,9.57,,7.79,,,6.73,26.93,12.76,10.63,4.96,47.84,4.96,10.28,26.0,22.294444,31.727778,1.651,22.6,81.806675
