location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_IA_19157,2020-05-16,ChIJ2Rtb-YRj74cRoDQaj8Jlfnw,Q485470,geoId/19157,US,United States of America,IA,Iowa,19157,Poweshiek County,US,USA,2,2,0,85,8,,,18334,8872,9462,1985,2564,2614,1862,1831,2463,2372,1496,1147,1790345,41.684167,-92.53,293,1518,79.04,,,-31,-14,,,8.59,,,,,,18.61,13.36,7.64,28.64,,7.64,17.537037,10.024691,23.858025,0.03175,11.666667,68.391351
US_IA_19157,2020-05-17,ChIJ2Rtb-YRj74cRoDQaj8Jlfnw,Q485470,geoId/19157,US,United States of America,IA,Iowa,19157,Poweshiek County,US,USA,2,1,0,86,8,,,18334,8872,9462,1985,2564,2614,1862,1831,2463,2372,1496,1147,1790345,41.684167,-92.53,293,1518,79.04,,,-22,-27,,10.99,11.9,6.87,,,,,19.23,,,45.78,,12.82,16.222222,12.833333,21.845679,8.28675,14.236111,88.141242
US_IA_19157,2020-05-18,ChIJ2Rtb-YRj74cRoDQaj8Jlfnw,Q485470,geoId/19157,US,United States of America,IA,Iowa,19157,Poweshiek County,US,USA,2,0,0,86,8,,,18334,8872,9462,1985,2564,2614,1862,1831,2463,2372,1496,1147,1790345,41.684167,-92.53,293,1518,79.04,,,-25,-34,,6.11,11.41,,,,7.74,,16.3,,6.92,35.03,8.15,6.92,12.790123,10.759259,15.808642,5.08,11.722222,93.194049
US_IA_19157,2020-05-19,ChIJ2Rtb-YRj74cRoDQaj8Jlfnw,Q485470,geoId/19157,US,United States of America,IA,Iowa,19157,Poweshiek County,US,USA,2,1,0,87,8,,,18334,8872,9462,1985,2564,2614,1862,1831,2463,2372,1496,1147,1790345,41.684167,-92.53,293,1518,79.04,,,-25,-34,,9.27,8.43,6.32,9.69,7.16,7.16,,27.81,6.74,,33.71,12.64,,13.234568,10.820988,17.160494,0.254,11.388889,88.467956
US_IA_19157,2020-05-20,ChIJ2Rtb-YRj74cRoDQaj8Jlfnw,Q485470,geoId/19157,US,United States of America,IA,Iowa,19157,Poweshiek County,US,USA,2,2,0,89,8,,,18334,8872,9462,1985,2564,2614,1862,1831,2463,2372,1496,1147,1790345,41.684167,-92.53,293,1518,79.04,,,-31,-37,,,13.2,,6.81,10.22,,,19.58,,8.09,29.8,,,14.796296,13.506173,17.166667,0.0,13.25,90.523793
US_IA_19157,2020-05-21,ChIJ2Rtb-YRj74cRoDQaj8Jlfnw,Q485470,geoId/19157,US,United States of America,IA,Iowa,19157,Poweshiek County,US,USA,2,0,0,89,8,,,18334,8872,9462,1985,2564,2614,1862,1831,2463,2372,1496,1147,1790345,41.684167,-92.53,293,1518,79.04,,,-22,-37,,,,,,,7.23,,18.29,,,32.74,,,14.580247,12.58642,16.487654,0.108857,12.569444,87.641661
US_IA_19157,2020-05-22,ChIJ2Rtb-YRj74cRoDQaj8Jlfnw,Q485470,geoId/19157,US,United States of America,IA,Iowa,19157,Poweshiek County,US,USA,2,-1,0,88,8,,,18334,8872,9462,1985,2564,2614,1862,1831,2463,2372,1496,1147,1790345,41.684167,-92.53,293,1518,79.04,,,-24,-31,,6.69,14.28,9.81,,7.14,6.69,,17.84,8.48,,38.37,9.81,7.14,16.679012,13.623457,22.382716,0.15875,13.868056,83.445528
US_IA_19157,2020-05-23,ChIJ2Rtb-YRj74cRoDQaj8Jlfnw,Q485470,geoId/19157,US,United States of America,IA,Iowa,19157,Poweshiek County,US,USA,2,0,0,88,8,,,18334,8872,9462,1985,2564,2614,1862,1831,2463,2372,1496,1147,1790345,41.684167,-92.53,293,1518,79.04,,,-6,-26,,7.07,11.31,7.54,10.37,,,,15.55,,7.07,33.94,,,18.981481,15.919753,23.753086,3.683,16.340278,84.578827
US_IA_19157,2020-05-24,ChIJ2Rtb-YRj74cRoDQaj8Jlfnw,Q485470,geoId/19157,US,United States of America,IA,Iowa,19157,Poweshiek County,US,USA,2,0,0,88,8,,,18334,8872,9462,1985,2564,2614,1862,1831,2463,2372,1496,1147,1790345,41.684167,-92.53,293,1518,79.04,,,-23,-29,,7.79,15.13,7.79,,7.79,,,16.05,,11.92,32.55,8.71,,20.265432,14.611111,27.320988,3.330222,16.993056,81.579618
US_IA_19157,2020-05-25,ChIJ2Rtb-YRj74cRoDQaj8Jlfnw,Q485470,geoId/19157,US,United States of America,IA,Iowa,19157,Poweshiek County,US,USA,2,0,0,88,8,,,18334,8872,9462,1985,2564,2614,1862,1831,2463,2372,1496,1147,1790345,41.684167,-92.53,293,1518,79.04,,,-32,-78,,10.76,12.56,8.97,6.73,,,,17.04,,8.52,31.39,8.07,,21.87037,17.58642,29.592593,2.3495,18.75,82.066573
US_IA_19157,2020-05-26,ChIJ2Rtb-YRj74cRoDQaj8Jlfnw,Q485470,geoId/19157,US,United States of America,IA,Iowa,19157,Poweshiek County,US,USA,2,0,0,88,8,,,18334,8872,9462,1985,2564,2614,1862,1831,2463,2372,1496,1147,1790345,41.684167,-92.53,293,1518,79.04,,,-35,-33,,8.8,,,,6.7,7.54,,14.24,,7.12,38.53,6.28,8.8,22.037037,17.641975,28.839506,3.175,19.208333,83.446097
US_IA_19157,2020-05-27,ChIJ2Rtb-YRj74cRoDQaj8Jlfnw,Q485470,geoId/19157,US,United States of America,IA,Iowa,19157,Poweshiek County,US,USA,2,0,0,88,8,,,18334,8872,9462,1985,2564,2614,1862,1831,2463,2372,1496,1147,1790345,41.684167,-92.53,293,1518,79.04,,,-29,-35,,,13.01,,,,10.84,,16.91,,6.94,39.47,7.81,,21.91358,17.41358,27.006173,2.342444,18.9375,82.931893
US_IA_19157,2020-05-28,ChIJ2Rtb-YRj74cRoDQaj8Jlfnw,Q485470,geoId/19157,US,United States of America,IA,Iowa,19157,Poweshiek County,US,USA,2,1,0,89,8,,,18334,8872,9462,1985,2564,2614,1862,1831,2463,2372,1496,1147,1790345,41.684167,-92.53,293,1518,79.04,,,-24,-33,,9.51,9.51,9.51,,9.51,6.48,9.07,17.28,8.21,6.48,39.32,,10.37,20.705556,18.25,23.927778,4.064,18.753086,88.996959
US_IA_19157,2020-05-29,ChIJ2Rtb-YRj74cRoDQaj8Jlfnw,Q485470,geoId/19157,US,United States of America,IA,Iowa,19157,Poweshiek County,US,USA,2,0,0,89,8,,,18334,8872,9462,1985,2564,2614,1862,1831,2463,2372,1496,1147,1790345,41.684167,-92.53,293,1518,79.04,,,-14,-28,,10.07,10.07,11.04,,,10.07,,13.91,,,32.62,9.6,8.16,17.105556,11.422222,22.333333,6.9342,10.382716,64.751219
US_IA_19157,2020-05-30,ChIJ2Rtb-YRj74cRoDQaj8Jlfnw,Q485470,geoId/19157,US,United States of America,IA,Iowa,19157,Poweshiek County,US,USA,2,1,0,90,8,,,18334,8872,9462,1985,2564,2614,1862,1831,2463,2372,1496,1147,1790345,41.684167,-92.53,293,1518,79.04,,,-14,3,,,8.48,9.01,,,10.07,,16.96,,,32.32,11.13,,17.022222,10.216667,23.344444,0.0,9.296296,60.507382
US_IA_19157,2020-05-31,ChIJ2Rtb-YRj74cRoDQaj8Jlfnw,Q485470,geoId/19157,US,United States of America,IA,Iowa,19157,Poweshiek County,US,USA,2,0,0,90,8,,,18334,8872,9462,1985,2564,2614,1862,1831,2463,2372,1496,1147,1790345,41.684167,-92.53,293,1518,79.04,,,-4,-30,,8.1,13.67,,,,,10.63,19.24,,12.15,40.01,9.12,,18.233333,11.233333,24.561111,0.0,8.790123,53.926311
US_IA_19157,2020-06-01,ChIJ2Rtb-YRj74cRoDQaj8Jlfnw,Q485470,geoId/19157,US,United States of America,IA,Iowa,19157,Poweshiek County,US,USA,2,0,0,90,8,,,18334,8872,9462,1985,2564,2614,1862,1831,2463,2372,1496,1147,1790345,41.684167,-92.53,293,1518,79.04,,,-10,-30,,,11.96,8.28,,,9.66,7.36,13.34,,9.66,32.19,10.12,7.82,21.766667,16.883333,29.427778,0.0,13.098765,57.7489
US_IA_19157,2020-06-02,ChIJ2Rtb-YRj74cRoDQaj8Jlfnw,Q485470,geoId/19157,US,United States of America,IA,Iowa,19157,Poweshiek County,US,USA,2,0,0,90,8,,,18334,8872,9462,1985,2564,2614,1862,1831,2463,2372,1496,1147,1790345,41.684167,-92.53,293,1518,79.04,,,-25,-31,,8.73,10.56,,,,,,11.94,6.89,7.81,41.34,7.81,,26.083333,19.794444,33.116667,0.0508,18.179012,61.567382
US_IA_19157,2020-06-03,ChIJ2Rtb-YRj74cRoDQaj8Jlfnw,Q485470,geoId/19157,US,United States of America,IA,Iowa,19157,Poweshiek County,US,USA,2,1,0,91,8,,,18334,8872,9462,1985,2564,2614,1862,1831,2463,2372,1496,1147,1790345,41.684167,-92.53,293,1518,79.04,,,-27,-31,,8.66,10.49,,,,,,13.22,,6.84,31.46,7.29,,25.511111,20.994444,31.161111,1.17475,20.024691,71.824981
US_IA_19157,2020-06-04,ChIJ2Rtb-YRj74cRoDQaj8Jlfnw,Q485470,geoId/19157,US,United States of America,IA,Iowa,19157,Poweshiek County,US,USA,2,1,0,92,8,,,18334,8872,9462,1985,2564,2614,1862,1831,2463,2372,1496,1147,1790345,41.684167,-92.53,293,1518,79.04,,,-20,-31,,,12.08,8.36,,,7.43,,25.09,,,34.84,,,25.511111,19.988889,31.877778,0.282222,19.339506,68.899403
US_IA_19157,2020-06-05,ChIJ2Rtb-YRj74cRoDQaj8Jlfnw,Q485470,geoId/19157,US,United States of America,IA,Iowa,19157,Poweshiek County,US,USA,2,0,0,92,8,,,18334,8872,9462,1985,2564,2614,1862,1831,2463,2372,1496,1147,1790345,41.684167,-92.53,293,1518,79.04,,,-20,-24,,11.04,13.8,,,,,,17.94,,11.5,37.25,11.96,,25.265432,19.092593,31.537037,6.265333,19.368056,69.989987
US_IA_19157,2020-06-06,ChIJ2Rtb-YRj74cRoDQaj8Jlfnw,Q485470,geoId/19157,US,United States of America,IA,Iowa,19157,Poweshiek County,US,USA,2,0,0,92,8,,,18334,8872,9462,1985,2564,2614,1862,1831,2463,2372,1496,1147,1790345,41.684167,-92.53,293,1518,79.04,,,-10,-11,,,14.79,,,,,,15.32,,12.15,31.16,11.09,,24.969136,19.32716,30.54321,0.592667,14.944444,53.442287
US_IA_19157,2020-06-07,ChIJ2Rtb-YRj74cRoDQaj8Jlfnw,Q485470,geoId/19157,US,United States of America,IA,Iowa,19157,Poweshiek County,US,USA,2,1,0,93,8,,,18334,8872,9462,1985,2564,2614,1862,1831,2463,2372,1496,1147,1790345,41.684167,-92.53,293,1518,79.04,,,-15,-15,,,17.38,,,,,,16.38,,12.91,36.74,,,25.049383,18.722222,31.709877,0.0,14.875,53.386375
US_IA_19157,2020-06-08,ChIJ2Rtb-YRj74cRoDQaj8Jlfnw,Q485470,geoId/19157,US,United States of America,IA,Iowa,19157,Poweshiek County,US,USA,2,1,0,94,8,,,18334,8872,9462,1985,2564,2614,1862,1831,2463,2372,1496,1147,1790345,41.684167,-92.53,293,1518,79.04,,,-10,-26,,8.73,13.78,7.81,,,6.89,7.81,22.97,,11.95,42.27,9.65,,26.987654,20.481481,32.5,0.0,16.972222,54.371693
US_IA_19157,2020-06-09,ChIJ2Rtb-YRj74cRoDQaj8Jlfnw,Q485470,geoId/19157,US,United States of America,IA,Iowa,19157,Poweshiek County,US,USA,2,0,0,94,8,,,18334,8872,9462,1985,2564,2614,1862,1831,2463,2372,1496,1147,1790345,41.684167,-92.53,293,1518,79.04,,,-22,-30,,7.7,15.4,8.98,8.56,6.42,8.56,,18.4,8.56,9.84,35.51,,,22.290123,19.117284,30.179012,10.16,16.138889,67.958135
US_IA_19157,2020-06-10,ChIJ2Rtb-YRj74cRoDQaj8Jlfnw,Q485470,geoId/19157,US,United States of America,IA,Iowa,19157,Poweshiek County,US,USA,2,1,0,95,8,,,18334,8872,9462,1985,2564,2614,1862,1831,2463,2372,1496,1147,1790345,41.684167,-92.53,293,1518,79.04,,,-22,-30,,,10.72,6.43,7.72,,11.15,,16.73,,11.15,37.75,8.15,6.43,19.351852,15.024691,22.734568,33.2105,17.097222,86.58407
US_IA_19157,2020-06-11,ChIJ2Rtb-YRj74cRoDQaj8Jlfnw,Q485470,geoId/19157,US,United States of America,IA,Iowa,19157,Poweshiek County,US,USA,2,0,0,95,8,,,18334,8872,9462,1985,2564,2614,1862,1831,2463,2372,1496,1147,1790345,41.684167,-92.53,293,1518,79.04,,,-18,-30,,6.89,7.81,,6.89,,,,20.67,7.35,8.73,32.61,,,19.882716,12.524691,28.024691,4.176889,10.833333,55.834716
US_IA_19157,2020-06-12,ChIJ2Rtb-YRj74cRoDQaj8Jlfnw,Q485470,geoId/19157,US,United States of America,IA,Iowa,19157,Poweshiek County,US,USA,2,0,0,95,8,,,18334,8872,9462,1985,2564,2614,1862,1831,2463,2372,1496,1147,1790345,41.684167,-92.53,293,1518,79.04,,,2,-24,,,14.84,,,,9.09,,17.71,,11.01,29.67,,,22.092593,13.345679,29.376543,0.0,11.527778,51.565868
US_IA_19157,2020-06-13,ChIJ2Rtb-YRj74cRoDQaj8Jlfnw,Q485470,geoId/19157,US,United States of America,IA,Iowa,19157,Poweshiek County,US,USA,2,0,0,95,8,,,18334,8872,9462,1985,2564,2614,1862,1831,2463,2372,1496,1147,1790345,41.684167,-92.53,293,1518,79.04,,,-3,-6,,,13.1,,,,,,15.72,,7.86,27.24,,,20.709877,14.055556,28.487654,0.0,11.965278,57.335448
US_IA_19157,2020-06-14,ChIJ2Rtb-YRj74cRoDQaj8Jlfnw,Q485470,geoId/19157,US,United States of America,IA,Iowa,19157,Poweshiek County,US,USA,2,0,0,95,8,,,18334,8872,9462,1985,2564,2614,1862,1831,2463,2372,1496,1147,1790345,41.684167,-92.53,293,1518,79.04,,,-5,-11,,,11.15,,,,,,15.03,,10.67,32.01,,8.73,19.54321,13.320988,25.777778,0.0,10.888889,57.43412
US_IA_19157,2020-06-15,ChIJ2Rtb-YRj74cRoDQaj8Jlfnw,Q485470,geoId/19157,US,United States of America,IA,Iowa,19157,Poweshiek County,US,USA,2,0,0,95,8,,,18334,8872,9462,1985,2564,2614,1862,1831,2463,2372,1496,1147,1790345,41.684167,-92.53,293,1518,79.04,,,-12,-26,,,,10.08,,,,,15.58,,11.45,41.69,,,21.759259,15.814815,28.006173,0.028222,11.479167,52.260433
US_IA_19157,2020-06-16,ChIJ2Rtb-YRj74cRoDQaj8Jlfnw,Q485470,geoId/19157,US,United States of America,IA,Iowa,19157,Poweshiek County,US,USA,2,0,0,95,8,,,18334,8872,9462,1985,2564,2614,1862,1831,2463,2372,1496,1147,1790345,41.684167,-92.53,293,1518,79.04,,,-13,-27,,8.8,7.87,,,,11.58,,26.4,,,36.59,9.73,,22.796296,16.209877,28.123457,0.0,10.666667,46.346647
US_IA_19157,2020-06-17,ChIJ2Rtb-YRj74cRoDQaj8Jlfnw,Q485470,geoId/19157,US,United States of America,IA,Iowa,19157,Poweshiek County,US,USA,2,0,0,95,8,,,18334,8872,9462,1985,2564,2614,1862,1831,2463,2372,1496,1147,1790345,41.684167,-92.53,293,1518,79.04,,,-21,-30,,7.01,13.09,,,7.94,7.01,8.88,26.64,9.81,11.22,31.31,,,22.222222,14.283951,29.117284,0.0,12.909722,55.570573
US_IA_19157,2020-06-18,ChIJ2Rtb-YRj74cRoDQaj8Jlfnw,Q485470,geoId/19157,US,United States of America,IA,Iowa,19157,Poweshiek County,US,USA,2,0,0,95,8,,,18334,8872,9462,1985,2564,2614,1862,1831,2463,2372,1496,1147,1790345,41.684167,-92.53,293,1518,79.04,,,-13,-31,,,14.21,11.0,,8.25,,8.71,19.71,,9.62,35.75,10.54,,23.895062,17.191358,29.685185,0.0,16.701389,64.096912
US_IA_19157,2020-06-19,ChIJ2Rtb-YRj74cRoDQaj8Jlfnw,Q485470,geoId/19157,US,United States of America,IA,Iowa,19157,Poweshiek County,US,USA,2,0,0,95,8,,,18334,8872,9462,1985,2564,2614,1862,1831,2463,2372,1496,1147,1790345,41.684167,-92.53,293,1518,79.04,,,0,-25,,7.58,11.15,9.81,,,7.58,,24.52,,10.25,35.22,8.03,8.92,23.166667,19.969136,28.123457,12.337143,19.784722,81.669423
US_IA_19157,2020-06-20,ChIJ2Rtb-YRj74cRoDQaj8Jlfnw,Q485470,geoId/19157,US,United States of America,IA,Iowa,19157,Poweshiek County,US,USA,2,0,0,95,8,,,18334,8872,9462,1985,2564,2614,1862,1831,2463,2372,1496,1147,1790345,41.684167,-92.53,293,1518,79.04,,,-2,1,,7.98,11.47,,,,,,25.44,7.98,11.97,33.42,11.97,,22.04321,19.08642,27.283951,8.79475,19.798611,86.889966
US_IA_19157,2020-06-21,ChIJ2Rtb-YRj74cRoDQaj8Jlfnw,Q485470,geoId/19157,US,United States of America,IA,Iowa,19157,Poweshiek County,US,USA,2,1,0,96,8,,,18334,8872,9462,1985,2564,2614,1862,1831,2463,2372,1496,1147,1790345,41.684167,-92.53,293,1518,79.04,,,10,-15,,,11.91,,,,,8.44,23.82,,10.42,31.27,14.89,,23.358025,17.709877,29.783951,4.3815,19.409722,78.951246
US_IA_19157,2020-06-22,ChIJ2Rtb-YRj74cRoDQaj8Jlfnw,Q485470,geoId/19157,US,United States of America,IA,Iowa,19157,Poweshiek County,US,USA,2,1,0,97,8,,,18334,8872,9462,1985,2564,2614,1862,1831,2463,2372,1496,1147,1790345,41.684167,-92.53,293,1518,79.04,,,-16,-31,,7.69,11.97,8.12,,9.83,10.26,,32.49,8.98,10.26,32.91,8.55,6.84,20.958333,17.590278,28.319444,12.192,18.81746,87.874621
US_IA_19157,2020-06-23,ChIJ2Rtb-YRj74cRoDQaj8Jlfnw,Q485470,geoId/19157,US,United States of America,IA,Iowa,19157,Poweshiek County,US,USA,2,0,0,97,8,,,18334,8872,9462,1985,2564,2614,1862,1831,2463,2372,1496,1147,1790345,41.684167,-92.53,293,1518,79.04,,,-19,-31,,7.34,12.39,,,,6.89,,22.04,,12.39,43.61,9.18,11.48,18.826389,14.319444,23.833333,9.906,14.857143,77.552013
US_IA_19157,2020-06-24,ChIJ2Rtb-YRj74cRoDQaj8Jlfnw,Q485470,geoId/19157,US,United States of America,IA,Iowa,19157,Poweshiek County,US,USA,2,1,0,98,8,,,18334,8872,9462,1985,2564,2614,1862,1831,2463,2372,1496,1147,1790345,41.684167,-92.53,293,1518,79.04,,,-7,-30,,8.64,8.64,8.64,,,8.64,7.74,26.39,,,33.21,10.01,,19.638889,12.944444,26.701389,0.0635,13.912698,69.542699
US_IA_19157,2020-06-25,ChIJ2Rtb-YRj74cRoDQaj8Jlfnw,Q485470,geoId/19157,US,United States of America,IA,Iowa,19157,Poweshiek County,US,USA,2,3,0,101,8,,,18334,8872,9462,1985,2564,2614,1862,1831,2463,2372,1496,1147,1790345,41.684167,-92.53,293,1518,79.04,,,-14,-30,,,14.66,,,,,,26.56,,10.99,29.77,11.45,8.24,22.740741,15.969136,29.04321,0.028222,14.930556,61.352582
US_IA_19157,2020-06-26,ChIJ2Rtb-YRj74cRoDQaj8Jlfnw,Q485470,geoId/19157,US,United States of America,IA,Iowa,19157,Poweshiek County,US,USA,2,1,0,102,8,,,18334,8872,9462,1985,2564,2614,1862,1831,2463,2372,1496,1147,1790345,41.684167,-92.53,293,1518,79.04,,,11,-28,,,11.15,7.58,,8.92,8.03,6.69,18.29,,16.06,34.79,12.04,,24.740741,20.41358,29.37037,0.616857,20.3125,76.456881
US_IA_19157,2020-06-27,ChIJ2Rtb-YRj74cRoDQaj8Jlfnw,Q485470,geoId/19157,US,United States of America,IA,Iowa,19157,Poweshiek County,US,USA,2,2,0,104,8,,,18334,8872,9462,1985,2564,2614,1862,1831,2463,2372,1496,1147,1790345,41.684167,-92.53,293,1518,79.04,,,7,-2,,,10.69,7.78,7.78,8.26,,,23.81,,,36.94,11.18,8.26,24.148148,20.104938,29.382716,5.624286,21.180556,83.840581
US_IA_19157,2020-06-28,ChIJ2Rtb-YRj74cRoDQaj8Jlfnw,Q485470,geoId/19157,US,United States of America,IA,Iowa,19157,Poweshiek County,US,USA,2,0,0,104,8,,,18334,8872,9462,1985,2564,2614,1862,1831,2463,2372,1496,1147,1790345,41.684167,-92.53,293,1518,79.04,,,-5,-14,,8.66,9.14,11.06,,8.66,,,18.75,,10.1,34.15,10.1,7.21,23.62963,19.419753,29.388889,1.959429,21.145833,86.042438
US_IA_19157,2020-06-29,ChIJ2Rtb-YRj74cRoDQaj8Jlfnw,Q485470,geoId/19157,US,United States of America,IA,Iowa,19157,Poweshiek County,US,USA,2,0,0,104,8,,,18334,8872,9462,1985,2564,2614,1862,1831,2463,2372,1496,1147,1790345,41.684167,-92.53,293,1518,79.04,,,-9,-33,,,13.5,,,8.1,9.0,7.2,27.9,,9.9,36.45,8.1,,26.481481,22.716049,30.987654,0.705556,22.902778,80.869616
US_IA_19157,2020-06-30,ChIJ2Rtb-YRj74cRoDQaj8Jlfnw,Q485470,geoId/19157,US,United States of America,IA,Iowa,19157,Poweshiek County,US,USA,2,0,0,104,8,,,18334,8872,9462,1985,2564,2614,1862,1831,2463,2372,1496,1147,1790345,41.684167,-92.53,293,1518,79.04,,,-8,-28,,,11.47,8.26,,,,,18.36,,7.34,41.77,10.1,9.64,25.0,22.080247,29.882716,0.0,22.375,85.652281
US_IA_19157,2020-07-01,ChIJ2Rtb-YRj74cRoDQaj8Jlfnw,Q485470,geoId/19157,US,United States of America,IA,Iowa,19157,Poweshiek County,US,USA,2,0,0,104,8,,,18334,8872,9462,1985,2564,2614,1862,1831,2463,2372,1496,1147,1790345,41.684167,-92.53,293,1518,79.04,,,-10,-33,,,12.32,10.95,7.3,,9.12,8.21,20.99,,,29.2,7.3,7.76,22.895062,20.216049,26.975309,7.765143,20.986111,89.369669
US_IA_19157,2020-07-02,ChIJ2Rtb-YRj74cRoDQaj8Jlfnw,Q485470,geoId/19157,US,United States of America,IA,Iowa,19157,Poweshiek County,US,USA,2,0,0,104,8,,,18334,8872,9462,1985,2564,2614,1862,1831,2463,2372,1496,1147,1790345,41.684167,-92.53,293,1518,79.04,,,-9,-34,,9.93,12.18,,,,9.02,,23.46,,9.02,29.32,,7.67,24.851852,20.141975,31.141975,5.08,21.722222,82.473209
US_IA_19157,2020-07-03,ChIJ2Rtb-YRj74cRoDQaj8Jlfnw,Q485470,geoId/19157,US,United States of America,IA,Iowa,19157,Poweshiek County,US,USA,2,0,0,104,8,,,18334,8872,9462,1985,2564,2614,1862,1831,2463,2372,1496,1147,1790345,41.684167,-92.53,293,1518,79.04,,,3,-59,,7.51,13.02,,8.51,,,,17.03,,12.52,35.56,9.52,,25.617284,20.358025,30.771605,0.0,20.298611,72.384473
US_IA_19157,2020-07-04,ChIJ2Rtb-YRj74cRoDQaj8Jlfnw,Q485470,geoId/19157,US,United States of America,IA,Iowa,19157,Poweshiek County,US,USA,2,0,0,104,8,,,18334,8872,9462,1985,2564,2614,1862,1831,2463,2372,1496,1147,1790345,41.684167,-92.53,293,1518,79.04,,,-21,-33,,,9.04,,,,,,22.33,,11.17,39.88,11.7,,25.734568,19.901235,31.160494,0.0,19.729167,69.199956
US_IA_19157,2020-07-05,ChIJ2Rtb-YRj74cRoDQaj8Jlfnw,Q485470,geoId/19157,US,United States of America,IA,Iowa,19157,Poweshiek County,US,USA,2,1,0,105,8,,,18334,8872,9462,1985,2564,2614,1862,1831,2463,2372,1496,1147,1790345,41.684167,-92.53,293,1518,79.04,,,-4,-14,,,13.93,7.43,,6.97,10.22,,24.61,,13.47,40.87,13.93,,25.993056,19.034722,31.729167,0.0,20.18254,70.167195
US_IA_19157,2020-07-06,ChIJ2Rtb-YRj74cRoDQaj8Jlfnw,Q485470,geoId/19157,US,United States of America,IA,Iowa,19157,Poweshiek County,US,USA,2,1,0,106,8,,,18334,8872,9462,1985,2564,2614,1862,1831,2463,2372,1496,1147,1790345,41.684167,-92.53,293,1518,79.04,,,-8,-35,,,16.43,11.41,,10.04,,,24.18,,21.9,41.98,19.16,7.3,26.340278,19.708333,31.777778,0.0,20.626984,70.67178
US_IA_19157,2020-07-07,ChIJ2Rtb-YRj74cRoDQaj8Jlfnw,Q485470,geoId/19157,US,United States of America,IA,Iowa,19157,Poweshiek County,US,USA,2,1,0,107,8,,,18334,8872,9462,1985,2564,2614,1862,1831,2463,2372,1496,1147,1790345,41.684167,-92.53,293,1518,79.04,,,-14,-35,,,12.04,,8.47,,7.14,11.15,24.09,8.47,,26.76,12.04,7.58,27.351852,22.314815,32.197531,0.0,22.465278,74.640771
US_IA_19157,2020-07-08,ChIJ2Rtb-YRj74cRoDQaj8Jlfnw,Q485470,geoId/19157,US,United States of America,IA,Iowa,19157,Poweshiek County,US,USA,2,0,0,107,8,,,18334,8872,9462,1985,2564,2614,1862,1831,2463,2372,1496,1147,1790345,41.684167,-92.53,293,1518,79.04,,,-12,-32,,,15.82,9.95,7.23,,,7.68,19.89,,9.49,36.62,11.3,,27.709877,21.845679,33.358025,0.0,22.694444,74.360712
US_IA_19157,2020-07-09,ChIJ2Rtb-YRj74cRoDQaj8Jlfnw,Q485470,geoId/19157,US,United States of America,IA,Iowa,19157,Poweshiek County,US,USA,2,2,0,109,8,,,18334,8872,9462,1985,2564,2614,1862,1831,2463,2372,1496,1147,1790345,41.684167,-92.53,293,1518,79.04,,,-12,-32,,9.04,12.06,7.32,,,6.89,,19.38,9.47,11.63,36.61,7.32,,26.08642,22.04321,32.024691,1.42875,22.291667,79.774372
US_IA_19157,2020-07-10,ChIJ2Rtb-YRj74cRoDQaj8Jlfnw,Q485470,geoId/19157,US,United States of America,IA,Iowa,19157,Poweshiek County,US,USA,2,1,0,110,8,,,18334,8872,9462,1985,2564,2614,1862,1831,2463,2372,1496,1147,1790345,41.684167,-92.53,293,1518,79.04,,,-3,-27,,7.37,15.65,9.67,,,,,14.73,,9.21,36.37,,,23.388889,17.339506,30.759259,5.926667,18.409722,73.56186
US_IA_19157,2020-07-11,ChIJ2Rtb-YRj74cRoDQaj8Jlfnw,Q485470,geoId/19157,US,United States of America,IA,Iowa,19157,Poweshiek County,US,USA,2,2,0,112,8,,,18334,8872,9462,1985,2564,2614,1862,1831,2463,2372,1496,1147,1790345,41.684167,-92.53,293,1518,79.04,,,9,-2,,8.36,,9.84,,,,,18.2,,11.81,40.83,,,25.796296,19.555556,31.617284,0.0,20.270833,72.026883
US_IA_19157,2020-07-12,ChIJ2Rtb-YRj74cRoDQaj8Jlfnw,Q485470,geoId/19157,US,United States of America,IA,Iowa,19157,Poweshiek County,US,USA,2,1,0,113,8,,,18334,8872,9462,1985,2564,2614,1862,1831,2463,2372,1496,1147,1790345,41.684167,-92.53,293,1518,79.04,,,2,-18,,8.83,9.32,,,,,9.81,24.52,,,42.17,10.3,7.85,22.481481,16.987654,29.876543,1.197429,17.361111,72.760238
