location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_6,cumulative_confirmed_age_6,new_deceased_age_6,cumulative_deceased_age_6,new_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_6,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_WA_53039,2021-12-22,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,1,2,2325,33,2,10241,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-30,5,,7.31,,12.99,8.93,7.72,23.55,10.56,32.9,8.12,1.733333,-1.344444,6.105556,1.2192,78.74,-0.477778,85.415431
US_WA_53039,2021-12-23,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,2,1,2327,34,5,10246,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-38,,,10.34,6.62,12.82,7.03,,21.5,,32.67,,4.727778,-0.216667,8.205556,2.286,78.74,1.427778,79.321648
US_WA_53039,2021-12-24,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,2327,34,0,10246,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-61,,,,10.68,,,,15.79,6.97,27.4,,3.955556,0.472222,8.627778,0.9652,,-0.716667,72.262089
US_WA_53039,2021-12-25,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,2327,34,0,10246,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-63,,,7.08,,7.53,,,15.94,,28.78,,2.666667,-0.3,6.361111,2.1082,,-1.827778,73.044079
US_WA_53039,2021-12-26,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,2327,34,0,10246,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-19,,,11.01,6.61,13.65,,,23.34,9.69,31.27,6.61,0.5,-3.411111,5.283333,0.225778,,-3.872222,72.751991
US_WA_53039,2021-12-27,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,16,0,2343,34,8,10254,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-40,,7.54,8.73,,11.51,,9.12,24.2,5.95,30.94,7.54,-4.766667,-7.705556,1.638889,0.254,,-9.077778,72.036755
US_WA_53039,2021-12-28,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,4,0,2347,34,9,10263,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-35,,7.88,9.38,,7.5,8.63,,26.64,,34.9,,-5.561111,-8.338889,-2.716667,0.846667,30.48,-9.067901,78.391622
US_WA_53039,2021-12-29,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,1,0,2348,34,2,10265,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-37,,,6.65,,15.65,,5.87,25.82,8.21,38.72,6.26,-4.95,-7.438889,-2.705556,0.959556,50.8,-9.161111,72.627799
US_WA_53039,2021-12-30,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,10,0,2358,34,20,10285,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-40,,6.6,8.54,,16.69,,6.6,23.29,6.99,26.4,,-4.311111,-8.616667,0.438889,1.0922,54.61,-7.727778,77.181785
US_WA_53039,2021-12-31,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,2358,34,0,10285,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-53,,,8.42,7.62,10.83,8.82,,17.24,6.42,28.47,,-3.544444,-7.427778,0.638889,2.8956,90.17,-7.2,75.901737
US_WA_53039,2022-01-01,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,2358,34,0,10285,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-37,,,6.33,10.97,15.19,10.12,,19.4,7.17,32.48,8.02,-9.383333,-13.855556,-2.572222,0.169333,149.86,-14.25,68.436909
US_WA_53039,2022-01-02,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,2358,34,0,10285,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-21,,8.33,8.73,,,12.69,,17.85,,36.89,7.54,-7.283333,-12.527778,-3.194444,0.0,129.54,-11.455556,72.845932
US_WA_53039,2022-01-03,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,35,0,2393,34,0,10285,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-63,,,6.05,12.47,12.09,7.56,,13.98,7.56,32.12,6.42,-2.111111,-8.955556,3.761111,9.3726,99.06,-5.494444,78.077383
US_WA_53039,2022-01-04,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,14,0,2407,34,26,10311,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-46,,12.0,8.63,8.25,,7.88,6.38,21.38,7.5,30.76,6.38,-1.111111,-4.766667,3.788889,9.144,99.06,-3.2,85.865618
US_WA_53039,2022-01-05,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,-1,0,2406,34,8,10319,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-27,,5.52,8.46,6.99,8.46,9.93,6.25,23.18,7.36,36.79,,0.677778,-2.438889,3.455556,4.713111,180.34,-0.805556,89.896973
US_WA_53039,2022-01-06,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,11,1,2417,35,0,10319,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-46,,5.86,10.95,10.56,9.77,7.82,,22.28,,30.89,,1.255556,-2.094444,4.672222,16.2814,99.06,-0.361111,89.167368
US_WA_53039,2022-01-07,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,15,0,2432,35,6,10325,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-25,,,7.96,5.97,10.35,7.96,,16.32,,32.65,,4.827778,-0.933333,10.261111,6.223,149.86,1.205556,77.630235
US_WA_53039,2022-01-08,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,2432,35,2,10327,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-15,,,,,13.75,7.09,8.43,15.96,,39.02,7.09,3.788889,-0.388889,9.533333,2.7178,78.74,-1.322222,69.310995
US_WA_53039,2022-01-09,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,2432,35,0,10327,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-20,,,10.32,,9.89,,,18.07,,35.7,,-0.144444,-4.6,7.322222,0.0,,-3.316667,79.512983
US_WA_53039,2022-01-10,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,30,0,2462,35,0,10327,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-15,,,8.96,5.6,11.95,8.59,,23.9,9.71,30.25,7.09,-1.111111,-5.661111,5.211111,0.0,,-4.572222,78.121299
US_WA_53039,2022-01-11,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,19,0,2481,35,2,10329,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-11,5,,10.35,,8.5,8.5,5.55,25.51,5.92,35.49,6.29,0.916667,-4.444444,5.233333,0.4318,,-2.272222,79.582543
US_WA_53039,2022-01-12,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,25,1,2506,36,13,10342,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-13,4,5.61,6.73,9.72,12.71,,7.1,25.42,5.61,40.38,,4.322222,0.155556,9.533333,0.564444,,0.527778,77.150778
US_WA_53039,2022-01-13,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,14,0,2520,36,4,10346,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-15,5,5.61,9.34,7.85,12.33,8.6,6.35,26.16,,36.25,,3.322222,-0.416667,9.827778,0.084667,,0.922222,84.648347
US_WA_53039,2022-01-14,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,14,0,2534,36,4,10350,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-18,,,9.09,9.09,8.71,6.44,,22.35,6.44,35.23,,2.566667,-0.505556,6.944444,1.6002,,1.005556,89.68789
US_WA_53039,2022-01-15,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,2534,36,0,10350,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-20,,,9.12,7.53,9.91,,,21.41,,31.71,6.74,2.272222,-0.766667,4.761111,0.0254,,0.794444,90.367511
US_WA_53039,2022-01-16,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,2534,36,10,10360,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-19,,,6.77,,10.59,,10.16,23.71,,41.07,7.2,1.822222,0.594444,3.688889,0.0,,-0.022222,87.869819
US_WA_53039,2022-01-17,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,2534,36,0,10360,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-38,,8.92,7.75,,15.51,8.53,,27.14,,41.87,5.82,1.611111,0.338889,3.738889,0.0,,-0.4,86.877642
US_WA_53039,2022-01-18,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,57,1,2591,37,0,10360,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-18,,6.23,8.56,8.18,14.79,,9.73,24.91,,35.43,9.73,2.588889,-0.177778,6.516667,0.2286,,0.638889,87.270163
US_WA_53039,2022-01-19,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,26,0,2617,37,26,10386,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-16,5,,10.7,8.02,15.28,8.41,5.73,18.34,,33.24,7.26,2.938889,0.227778,6.494444,1.1176,,1.466667,90.178578
US_WA_53039,2022-01-20,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,14,0,2631,37,0,10386,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-18,5,,11.47,6.72,13.05,,,27.28,7.51,35.59,7.12,5.105556,1.088889,13.877778,4.0894,,3.111111,87.092838
US_WA_53039,2022-01-21,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,44,0,2675,37,8,10394,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-17,,5.99,9.58,7.59,10.38,,7.19,16.37,,35.14,6.79,6.1,0.877778,13.138889,1.0668,,1.511111,72.718276
US_WA_53039,2022-01-22,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,2675,37,0,10394,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-16,,,,,14.24,,,23.42,,36.74,7.81,2.272222,-2.355556,9.022222,0.0,,-0.761111,80.664921
US_WA_53039,2022-01-23,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,2675,37,0,10394,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-25,,,14.58,9.24,13.61,,,18.96,,36.46,8.26,0.038889,-3.55,5.961111,0.0,,-1.822222,87.65832
US_WA_53039,2022-01-24,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,138,0,2813,37,0,10394,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-16,,,10.32,,11.51,,6.75,23.41,,38.09,5.95,0.305556,-2.633333,3.022222,0.0,,-1.65,86.965066
US_WA_53039,2022-01-25,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,2813,37,27,10421,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-15,5,5.82,8.53,7.76,10.86,,8.53,20.95,6.98,40.34,9.31,0.322222,-1.544444,3.183333,0.0,,-2.016667,84.806746
US_WA_53039,2022-01-26,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,124,0,2937,37,1,10422,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-18,5,,9.03,6.67,11.78,10.21,12.17,22.37,7.07,37.29,,0.044444,-2.055556,2.538889,0.0,,-2.7,82.172091
US_WA_53039,2022-01-27,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,2937,37,2,10424,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-16,5,6.74,10.3,,13.47,6.74,,21.4,6.74,37.65,6.34,0.661111,-1.944444,2.927778,0.0,,-3.183333,76.166425
US_WA_53039,2022-01-28,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,80,0,3017,37,7,10431,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-18,,,12.37,8.25,14.02,10.31,6.6,26.39,,33.82,8.25,0.7,-1.444444,2.966667,0.0,,-3.772222,72.64324
US_WA_53039,2022-01-29,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,3017,37,6,10437,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-17,,6.73,,,9.43,8.08,,13.91,,36.8,,0.555556,-1.633333,2.994444,0.0,,-4.005556,71.936149
US_WA_53039,2022-01-30,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,3017,37,1,10438,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-18,,,7.33,,8.19,,,18.54,7.33,28.02,7.33,1.022222,-1.722222,4.616667,0.0,,-3.116667,74.323025
US_WA_53039,2022-01-31,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,137,1,3154,38,0,10438,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-17,,7.31,11.93,,10.39,8.08,5.77,17.32,7.7,31.95,5.77,4.622222,-0.95,9.377778,2.229556,,-0.283333,70.574573
US_WA_53039,2022-02-01,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,3154,38,14,10452,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-13,3,,11.56,,8.26,11.97,7.43,19.41,8.67,30.14,8.26,2.683333,-2.005556,8.705556,0.4064,,-1.916667,72.030968
US_WA_53039,2022-02-02,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,71,0,3225,38,0,10452,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-16,4,7.29,8.82,7.67,8.82,8.05,,24.55,9.21,33.75,7.29,1.761111,-2.583333,7.561111,0.564444,,-3.816667,67.358089
US_WA_53039,2022-02-03,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,3225,38,0,10452,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-11,3,,11.94,,,7.41,9.88,18.94,7.0,31.29,,3.033333,-2.072222,7.516667,0.508,,-1.022222,75.033654
US_WA_53039,2022-02-04,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,43,1,3268,39,7,10459,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-16,,10.88,7.26,7.26,12.5,6.85,10.08,26.6,11.29,33.05,,0.838889,-3.322222,7.627778,0.2032,,-1.844444,82.348875
US_WA_53039,2022-02-05,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,3268,39,16,10475,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-24,,,9.67,11.51,,7.37,,20.27,,28.09,,5.977778,-2.622222,12.022222,0.0254,,1.311111,72.387069
US_WA_53039,2022-02-06,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,3268,39,0,10475,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-19,,9.53,11.8,7.71,9.53,,,19.52,,31.32,9.08,3.038889,-2.694444,12.872222,0.0,,-0.477778,77.842007
US_WA_53039,2022-02-07,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,30,0,3298,39,1,10476,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-13,2,9.21,13.43,6.52,,11.12,,26.08,6.14,42.58,6.14,4.072222,-2.894444,15.038889,0.0,,-0.25,73.956062
US_WA_53039,2022-02-08,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,3298,39,9,10485,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-13,3,,7.78,8.56,6.62,10.9,,15.96,7.78,31.13,,5.688889,-0.922222,14.116667,0.028222,,1.0,72.467231
US_WA_53039,2022-02-09,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,33,0,3331,39,3,10488,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-14,2,,11.7,,6.24,8.58,,26.92,,38.23,,8.194444,0.205556,16.811111,0.0,,1.788889,65.728339
US_WA_53039,2022-02-10,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,3331,39,4,10492,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-14,3,,10.35,14.32,7.56,8.75,,27.06,7.96,29.05,9.15,8.65,1.288889,18.666667,0.0,,3.683333,71.798895
US_WA_53039,2022-02-11,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,60,0,3391,39,5,10497,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-12,,6.67,7.92,,,12.51,10.84,17.93,7.92,35.45,,7.783333,-0.822222,20.027778,0.0,,1.116667,62.860812
US_WA_53039,2022-02-12,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,3391,39,9,10506,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-20,,9.41,10.35,,7.53,,,15.05,,31.99,7.06,4.766667,-3.144444,15.283333,0.0,,-4.027778,54.367055
US_WA_53039,2022-02-13,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,3391,39,0,10506,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-15,,,13.05,12.6,6.75,,7.2,18.45,9.45,35.1,7.65,3.872222,-3.305556,13.572222,0.0,,-3.472222,60.069071
US_WA_53039,2022-02-14,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,11,1,3402,40,0,10506,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-15,3,,11.39,6.07,9.49,10.63,8.35,23.54,,39.86,6.83,6.022222,-1.688889,13.338889,0.0,,0.7,68.925312
US_WA_53039,2022-02-15,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,3402,40,0,10506,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-12,2,,12.23,9.17,6.12,,10.7,27.14,9.17,37.84,10.7,7.011111,1.744444,12.55,2.3114,,1.372222,67.999235
