location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_AK_02282,2020-09-29,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,,,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,6.895833,1.965278,12.034722,3.2385,,2.546296,75.898357
US_AK_02282,2020-09-30,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,,,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,9.284722,5.194444,13.1875,0.28575,,3.907407,71.605928
US_AK_02282,2020-10-01,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,,,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,10.881944,8.104167,13.993056,8.73125,,7.324074,80.476064
US_AK_02282,2020-10-02,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,,,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,10.159722,7.916667,13.826389,5.42925,,6.722222,82.465618
US_AK_02282,2020-10-03,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,,,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,10.888889,8.0625,13.145833,5.04825,,6.731481,78.183295
US_AK_02282,2020-10-04,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,,,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,7.729167,5.3125,11.548611,5.93725,,4.768519,83.572137
US_AK_02282,2020-10-05,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,,,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,8.895833,6.972222,10.930556,19.2405,,6.342593,86.910752
US_AK_02282,2020-10-06,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,,,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,7.340278,5.166667,10.944444,18.51025,,4.62037,84.216018
US_AK_02282,2020-10-07,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,,,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,6.284722,3.243056,10.368056,13.68425,,3.296296,83.45915
US_AK_02282,2020-10-08,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,,,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,5.069444,2.4375,9.4375,4.03225,,2.166667,85.552459
US_AK_02282,2020-10-09,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,,,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,5.909722,2.756944,7.958333,6.12775,,2.472222,80.720036
US_AK_02282,2020-10-10,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,,,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,6.090278,3.847222,9.388889,4.60375,,2.944444,82.583508
US_AK_02282,2020-10-11,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,,,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,5.972222,3.479167,9.569444,5.9055,,3.314815,84.003089
US_AK_02282,2020-10-12,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,,,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,5.069444,2.736111,8.263889,6.00075,,2.453704,85.226376
US_AK_02282,2020-10-13,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,,,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,3.840278,0.923611,8.5,5.3975,,1.314815,85.023012
US_AK_02282,2020-10-14,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,,,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,2.5625,-0.590278,7.75,0.09525,,-0.138889,83.891224
US_AK_02282,2020-10-15,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,,,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,2.9375,-0.930556,7.180556,0.4445,,-0.611111,81.96747
US_AK_02282,2020-10-16,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,,,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,2.666667,-1.305556,7.083333,1.49225,,-1.981481,75.130869
US_AK_02282,2020-10-17,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,,,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,-1.881944,-6.534722,4.048611,0.0635,,-13.988889,49.570397
US_AK_02282,2020-10-18,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,,,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,-1.569444,-5.895833,2.916667,0.0,,-8.361111,65.104159
US_AK_02282,2020-10-19,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,,,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,-0.388889,-4.118056,3.354167,0.22225,,-5.731481,71.507164
US_AK_02282,2020-10-20,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,,,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,0.708333,-3.152778,4.25,2.159,,-3.027778,79.502021
US_AK_02282,2020-10-21,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,,,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,-0.284722,-4.111111,4.0,0.0635,,-9.388889,54.46406
US_AK_02282,2020-10-22,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,,,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,-3.659722,-8.125,2.631944,0.0,,-13.12037,53.866645
US_AK_02282,2020-10-23,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,,,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,-1.979167,-7.145833,3.25,0.0,,-13.314815,48.569812
US_AK_02282,2020-10-24,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,,,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,-2.076389,-6.930556,3.270833,0.0,,-10.537037,57.798145
US_AK_02282,2020-10-25,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,,,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,0.451389,-2.916667,2.784722,1.524,,-5.824074,66.088205
US_AK_02282,2020-10-26,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,,,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,4.472222,-0.152778,10.125,25.3365,30.48,0.888889,80.6575
US_AK_02282,2020-10-27,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,,,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,5.534722,2.402778,9.881944,8.89,,1.009259,75.595558
US_AK_02282,2020-10-28,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,,,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,3.229167,1.125,6.763889,3.77825,,0.268519,83.815442
US_AK_02282,2020-10-29,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,,,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,2.486111,0.819444,4.951389,2.3495,10.16,-0.12037,86.375119
US_AK_02282,2020-10-30,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,,,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,0.47619,-1.634921,3.492063,6.277429,,-2.755556,86.16952
US_AK_02282,2020-10-31,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,,,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,0.801587,-2.126984,5.126984,13.824857,,-3.5,85.634559
US_AK_02282,2020-11-01,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,,,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,-2.555556,-4.912698,2.507937,8.599714,40.64,-8.3,78.779703
US_AK_02282,2020-11-02,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,,,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,-6.071429,-7.968254,-3.325397,12.409714,149.86,-11.455556,76.927559
US_AK_02282,2020-11-03,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,,,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,-7.291667,-9.638889,-4.236111,2.3495,88.9,-12.824074,75.536998
US_AK_02282,2020-11-04,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,,,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,-7.090278,-11.571429,-5.468254,4.15925,199.39,-11.703704,81.373772
US_AK_02282,2020-11-05,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,,,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,-10.083333,-13.731481,-6.037037,3.175,194.31,-15.044444,70.397092
US_AK_02282,2020-11-06,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,,,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,-6.888889,-11.243056,-3.0,0.22225,88.9,-12.759259,70.515605
US_AK_02282,2020-11-07,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,,,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,-7.798611,-11.291667,-2.4375,0.0,194.31,-12.62037,79.029361
US_AK_02282,2020-11-08,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,,,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,-2.680556,-8.0625,2.960317,1.7145,194.31,-6.287037,82.024633
US_AK_02282,2020-11-09,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,,,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,2.111111,-0.826389,4.798611,17.907,163.83,-0.759259,83.778285
US_AK_02282,2020-11-10,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,,,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,-1.756944,-5.840278,4.076389,0.381,163.83,-6.342593,75.062016
US_AK_02282,2020-11-11,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,,,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,-1.104167,-4.208333,3.548611,2.06375,163.83,-5.314815,78.835599
US_AK_02282,2020-11-12,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,,,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,0.541667,-3.548611,3.673611,7.14375,163.83,-2.240741,85.842463
US_AK_02282,2020-11-13,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,,,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,-1.430556,-3.194444,2.284722,4.47675,154.94,-3.925926,90.605721
US_AK_02282,2020-11-14,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,,,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,-1.625,-3.479167,0.25,2.286,160.02,-3.87037,90.551977
US_AK_02282,2020-11-15,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,,,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,-2.986111,-5.534722,-0.5,2.54,160.02,-5.962963,84.433626
US_AK_02282,2020-11-16,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,,,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,-4.097222,-6.041667,-1.270833,0.0,160.02,-9.527778,70.598031
US_AK_02282,2020-11-17,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,,,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,-8.201389,-11.472222,-1.826389,0.0,160.02,-16.287037,62.830428
US_AK_02282,2020-11-18,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,,,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,-5.576389,-11.638889,-2.5,0.0,144.78,-14.5,57.387037
US_AK_02282,2020-11-19,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,,,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,-8.222222,-11.256944,-3.590278,0.0,144.78,-15.185185,66.354647
US_AK_02282,2020-11-20,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,,,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,-9.6875,-12.020833,-4.722222,0.03175,144.78,-14.722222,76.635595
US_AK_02282,2020-11-21,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,,,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,-5.944444,-9.972222,-1.958333,1.778,144.78,-10.611111,80.184615
US_AK_02282,2020-11-22,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,,,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,-4.173611,-7.493056,-1.138889,8.6995,135.89,-7.675926,87.667355
US_AK_02282,2020-11-23,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,,,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,-3.666667,-7.173611,0.048611,2.921,125.73,-7.018519,86.537784
US_AK_02282,2020-11-24,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,,,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,-0.784722,-3.715278,1.270833,17.634857,144.78,-3.740741,86.444269
US_AK_02282,2020-11-25,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,,,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,-5.97619,-9.055556,-0.142857,0.217714,139.7,-11.255556,81.561738
US_AK_02282,2020-11-26,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,,,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,1.986111,-3.513889,4.784722,12.16025,119.38,-1.833333,79.085783
US_AK_02282,2020-11-27,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,,,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,-2.020833,-5.333333,4.006944,1.68275,119.38,-6.509259,78.993428
US_AK_02282,2020-11-28,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,,,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,0.333333,-2.847222,3.291667,7.01675,114.3,-3.333333,80.11736
US_AK_02282,2020-11-29,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,,,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,3.055556,0.520833,4.791667,12.28725,78.74,-0.212963,82.084869
US_AK_02282,2020-11-30,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,,,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,-1.770833,-5.326389,3.319444,3.01625,163.83,-4.666667,86.989629
US_AK_02282,2020-12-01,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,,,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,3.326389,-1.541667,6.333333,20.85975,245.11,0.759259,87.133125
US_AK_02282,2020-12-02,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,,,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,7.174603,4.5,8.484127,21.547667,,5.2,90.616044
US_AK_02282,2020-12-03,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,,,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,3.722222,0.986111,6.333333,29.7815,,0.5,81.641996
US_AK_02282,2020-12-04,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,,,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,-1.055556,-2.680556,3.361111,5.1435,340.36,-3.555556,88.890808
US_AK_02282,2020-12-05,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,,,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,-1.152778,-3.1875,0.902778,9.5885,398.78,-3.537037,89.865749
US_AK_02282,2020-12-06,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,,,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,-1.52381,-4.007937,2.047619,8.926286,408.94,-5.0,88.456493
US_AK_02282,2020-12-07,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,,,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,2.458333,-2.631944,4.819444,15.5575,429.26,-0.305556,88.159691
US_AK_02282,2020-12-08,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,,,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,3.527778,0.951389,5.416667,7.90575,439.42,0.731481,83.333001
US_AK_02282,2020-12-09,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,,,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,-0.8125,-3.347222,3.826389,6.25475,429.26,-3.472222,86.930248
US_AK_02282,2020-12-10,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,,,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,-3.039683,-5.15873,0.579365,3.084286,429.26,-6.722222,86.609903
US_AK_02282,2020-12-11,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,,,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,-3.326389,-6.131944,-1.034722,2.612571,429.26,-6.064815,89.667618
US_AK_02282,2020-12-12,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,,,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,-5.125,-7.270833,-2.854167,0.5715,419.1,-9.398148,83.188216
US_AK_02282,2020-12-13,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,,,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,-3.972222,-6.263889,-2.194444,0.22225,419.1,-8.555556,79.521051
US_AK_02282,2020-12-14,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,,,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,-3.347222,-5.4375,-1.652778,1.451429,419.1,-7.12037,84.180312
US_AK_02282,2020-12-15,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,,,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,-3.430556,-5.152778,-1.381944,3.52425,419.1,-7.212963,84.428567
US_AK_02282,2020-12-16,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,,,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,-3.631944,-6.263889,-1.902778,0.34925,429.26,-7.203704,84.024222
US_AK_02282,2020-12-17,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,,,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,-4.923611,-7.715278,-1.965278,3.2385,469.9,-9.175926,83.732458
US_AK_02282,2020-12-18,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,,,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,-4.666667,-6.881944,-1.805556,9.62025,490.22,-8.703704,86.248282
US_AK_02282,2020-12-19,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,,,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,-3.944444,-6.326389,-1.277778,11.7475,,-8.5,83.579002
US_AK_02282,2020-12-20,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,,,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,0.015873,-3.896825,1.531746,11.756571,,-4.666667,79.291118
