location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13287,2020-11-20,ChIJuUOFrMwd8ogRqPj63o9aWIs,Q498336,geoId/13287,US,United States of America,GA,Georgia,13287,Turner County,US,USA,2,2,0,427,26,,,0,0,0,0,0,1,0,0,1,0,1,4,13,51,71,55,66,49,28,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,6,11,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,3,8,17,10,8,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,7895,3837,4058,1049,1048,1047,913,848,1002,920,698,370,1073777,31.72,-83.63,751,74.9,,,,-19,14.88,30.75,16.15,8.761111,24.6,0.0,10.283951,67.341464
US_GA_13287,2020-11-21,ChIJuUOFrMwd8ogRqPj63o9aWIs,Q498336,geoId/13287,US,United States of America,GA,Georgia,13287,Turner County,US,USA,2,2,0,429,26,,,0,0,0,0,0,1,0,0,0,0,1,4,13,51,71,56,66,49,28,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,6,11,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,3,8,17,10,8,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,7895,3837,4058,1049,1048,1047,913,848,1002,920,698,370,1073777,31.72,-83.63,751,74.9,,,,,19.91,31.61,17.322222,11.055556,24.35,0.0,12.654321,73.402198
US_GA_13287,2020-11-22,ChIJuUOFrMwd8ogRqPj63o9aWIs,Q498336,geoId/13287,US,United States of America,GA,Georgia,13287,Turner County,US,USA,2,1,0,430,26,,,0,0,0,0,0,0,0,0,0,0,1,4,13,51,71,56,66,49,28,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,6,11,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,3,8,17,10,8,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,7895,3837,4058,1049,1048,1047,913,848,1002,920,698,370,1073777,31.72,-83.63,751,74.9,,,,,23.63,31.9,17.488889,11.555556,25.533333,0.0,12.703704,72.808741
US_GA_13287,2020-11-23,ChIJuUOFrMwd8ogRqPj63o9aWIs,Q498336,geoId/13287,US,United States of America,GA,Georgia,13287,Turner County,US,USA,2,1,0,431,26,,,0,0,0,0,0,0,0,0,0,0,1,4,13,51,71,56,66,49,28,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,6,11,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,3,8,17,10,8,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,7895,3837,4058,1049,1048,1047,913,848,1002,920,698,370,1073777,31.72,-83.63,751,74.9,,,,-29,,45.72,15.55,10.655556,22.133333,0.0,10.216049,69.973561
US_GA_13287,2020-11-24,ChIJuUOFrMwd8ogRqPj63o9aWIs,Q498336,geoId/13287,US,United States of America,GA,Georgia,13287,Turner County,US,USA,2,8,0,439,26,,,0,0,0,1,0,1,0,0,0,0,1,4,13,52,71,57,66,49,28,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,6,11,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,3,8,17,10,8,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,7895,3837,4058,1049,1048,1047,913,848,1002,920,698,370,1073777,31.72,-83.63,751,74.9,,,,-22,,34.44,12.622222,5.888889,22.183333,0.0,6.759259,66.676523
US_GA_13287,2020-11-25,ChIJuUOFrMwd8ogRqPj63o9aWIs,Q498336,geoId/13287,US,United States of America,GA,Georgia,13287,Turner County,US,USA,2,5,0,444,26,,,0,0,1,0,0,2,0,0,1,0,1,4,14,52,71,59,66,49,29,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,6,11,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,3,8,17,10,8,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,7895,3837,4058,1049,1048,1047,913,848,1002,920,698,370,1073777,31.72,-83.63,751,74.9,,,,-31,,27.7,17.844444,11.255556,26.194444,0.0,13.41358,75.26806
US_GA_13287,2020-11-26,ChIJuUOFrMwd8ogRqPj63o9aWIs,Q498336,geoId/13287,US,United States of America,GA,Georgia,13287,Turner County,US,USA,2,5,-1,449,25,,,0,0,0,1,0,1,0,1,0,0,1,4,14,53,71,60,66,50,29,23,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,2,6,5,11,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,3,8,17,10,8,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,7895,3837,4058,1049,1048,1047,913,848,1002,920,698,370,1073777,31.72,-83.63,751,74.9,,,,-78,25.55,31.93,19.977778,15.1,26.955556,0.762,16.944444,82.979127
US_GA_13287,2020-11-27,ChIJuUOFrMwd8ogRqPj63o9aWIs,Q498336,geoId/13287,US,United States of America,GA,Georgia,13287,Turner County,US,USA,2,0,0,449,25,,,0,0,0,0,0,2,0,0,1,0,1,4,14,53,71,62,66,50,30,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,5,11,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,3,8,17,10,8,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,7895,3837,4058,1049,1048,1047,913,848,1002,920,698,370,1073777,31.72,-83.63,751,74.9,,,,-55,18.58,39.48,20.188889,17.105556,24.783333,1.088571,18.135802,87.454063
US_GA_13287,2020-11-28,ChIJuUOFrMwd8ogRqPj63o9aWIs,Q498336,geoId/13287,US,United States of America,GA,Georgia,13287,Turner County,US,USA,2,0,0,449,25,,,0,0,0,0,0,-1,1,0,0,0,1,4,14,53,71,61,67,50,30,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,5,11,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,3,8,17,10,8,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,7895,3837,4058,1049,1048,1047,913,848,1002,920,698,370,1073777,31.72,-83.63,751,74.9,,,,,,34.81,18.338889,16.2,20.488889,6.4008,16.901235,91.642579
US_GA_13287,2020-11-29,ChIJuUOFrMwd8ogRqPj63o9aWIs,Q498336,geoId/13287,US,United States of America,GA,Georgia,13287,Turner County,US,USA,2,0,0,449,25,,,0,0,0,0,0,0,0,0,0,0,1,4,14,53,71,61,67,50,30,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,5,11,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,3,8,17,10,8,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,7895,3837,4058,1049,1048,1047,913,848,1002,920,698,370,1073777,31.72,-83.63,751,74.9,,,,,,23.94,15.472222,14.383333,17.527778,1.27,14.277778,92.744064
US_GA_13287,2020-11-30,ChIJuUOFrMwd8ogRqPj63o9aWIs,Q498336,geoId/13287,US,United States of America,GA,Georgia,13287,Turner County,US,USA,2,1,0,450,25,,,0,0,0,0,1,0,0,0,0,0,1,4,14,53,72,61,67,50,30,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,5,11,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,3,8,17,10,8,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,7895,3837,4058,1049,1048,1047,913,848,1002,920,698,370,1073777,31.72,-83.63,751,74.9,,,,-16,21.11,41.26,15.155556,8.988889,21.027778,14.1605,12.154321,81.916162
US_GA_13287,2020-12-01,ChIJuUOFrMwd8ogRqPj63o9aWIs,Q498336,geoId/13287,US,United States of America,GA,Georgia,13287,Turner County,US,USA,2,7,0,457,25,,,0,0,0,0,1,1,1,0,0,0,1,4,14,53,73,62,68,50,30,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,5,11,0,0,0,0,0,1,0,0,0,0,1,0,0,1,6,4,8,17,10,8,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,7895,3837,4058,1049,1048,1047,913,848,1002,920,698,370,1073777,31.72,-83.63,751,74.9,,,,-16,19.75,27.83,4.648148,-0.006173,9.135802,3.838222,-2.75,58.33237
US_GA_13287,2020-12-02,ChIJuUOFrMwd8ogRqPj63o9aWIs,Q498336,geoId/13287,US,United States of America,GA,Georgia,13287,Turner County,US,USA,2,6,0,463,25,,,0,0,0,-1,1,0,1,2,0,0,1,4,14,52,74,62,69,52,30,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,5,11,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,4,8,17,10,8,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,7895,3837,4058,1049,1048,1047,913,848,1002,920,698,370,1073777,31.72,-83.63,751,74.9,,,,-13,,36.09,3.916667,-2.4375,14.680556,0.0,-3.103175,59.251308
US_GA_13287,2020-12-03,ChIJuUOFrMwd8ogRqPj63o9aWIs,Q498336,geoId/13287,US,United States of America,GA,Georgia,13287,Turner County,US,USA,2,3,0,466,25,,,0,0,0,0,0,1,0,0,0,0,1,4,14,52,74,63,69,52,30,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,5,11,0,0,0,0,0,0,0,1,0,0,1,0,0,1,6,4,8,18,10,8,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,7895,3837,4058,1049,1048,1047,913,848,1002,920,698,370,1073777,31.72,-83.63,751,74.9,,,,-11,14.75,29.5,5.777778,-1.534722,16.138889,0.0,2.126984,76.6223
US_GA_13287,2020-12-04,ChIJuUOFrMwd8ogRqPj63o9aWIs,Q498336,geoId/13287,US,United States of America,GA,Georgia,13287,Turner County,US,USA,2,8,0,474,25,,,0,0,0,0,0,2,0,0,1,0,1,4,14,52,74,65,69,52,31,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,5,11,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,4,8,18,10,8,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,7895,3837,4058,1049,1048,1047,913,848,1002,920,698,370,1073777,31.72,-83.63,751,74.9,,,,-12,25.01,38.48,12.6875,5.944444,21.8125,2.286,10.31746,84.699095
US_GA_13287,2020-12-05,ChIJuUOFrMwd8ogRqPj63o9aWIs,Q498336,geoId/13287,US,United States of America,GA,Georgia,13287,Turner County,US,USA,2,2,0,476,25,,,0,0,0,0,0,0,0,0,0,0,1,4,14,52,74,65,69,52,31,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,5,11,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,4,8,18,10,8,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,7895,3837,4058,1049,1048,1047,913,848,1002,920,698,370,1073777,31.72,-83.63,751,74.9,,,,,25.55,37.66,10.215278,3.513889,18.8125,4.529667,5.142857,69.821857
US_GA_13287,2020-12-06,ChIJuUOFrMwd8ogRqPj63o9aWIs,Q498336,geoId/13287,US,United States of America,GA,Georgia,13287,Turner County,US,USA,2,0,0,476,25,,,0,0,0,0,0,0,0,0,0,0,1,4,14,52,74,65,69,52,31,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,5,11,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,4,8,18,10,8,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,7895,3837,4058,1049,1048,1047,913,848,1002,920,698,370,1073777,31.72,-83.63,751,74.9,,,,,25.0,57.14,10.154321,4.395062,17.759259,0.0,5.451389,72.213513
US_GA_13287,2020-12-07,ChIJuUOFrMwd8ogRqPj63o9aWIs,Q498336,geoId/13287,US,United States of America,GA,Georgia,13287,Turner County,US,USA,2,4,0,480,25,,,0,0,0,1,0,0,0,1,1,1,1,4,14,53,74,65,69,53,32,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,5,11,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,4,8,18,10,8,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,7895,3837,4058,1049,1048,1047,913,848,1002,920,698,370,1073777,31.72,-83.63,751,74.9,,,-11,-21,,19.78,11.185185,7.141975,15.030864,0.508,7.222222,76.069277
US_GA_13287,2020-12-08,ChIJuUOFrMwd8ogRqPj63o9aWIs,Q498336,geoId/13287,US,United States of America,GA,Georgia,13287,Turner County,US,USA,2,2,0,482,25,,,0,0,0,0,0,0,2,0,0,0,1,4,14,53,74,65,71,53,32,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,5,11,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,4,8,18,10,8,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,7895,3837,4058,1049,1048,1047,913,848,1002,920,698,370,1073777,31.72,-83.63,751,74.9,,,,-10,,25.84,5.644444,-0.072222,12.172222,0.0762,-1.197531,61.120904
US_GA_13287,2020-12-09,ChIJuUOFrMwd8ogRqPj63o9aWIs,Q498336,geoId/13287,US,United States of America,GA,Georgia,13287,Turner County,US,USA,2,3,0,485,25,,,0,0,0,0,0,1,0,0,0,0,1,4,14,53,74,66,71,53,32,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,5,11,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,4,8,18,10,8,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,7895,3837,4058,1049,1048,1047,913,848,1002,920,698,370,1073777,31.72,-83.63,751,74.9,,,,-15,23.66,36.48,6.944444,-0.783333,18.3,0.0,1.975309,70.170214
US_GA_13287,2020-12-10,ChIJuUOFrMwd8ogRqPj63o9aWIs,Q498336,geoId/13287,US,United States of America,GA,Georgia,13287,Turner County,US,USA,2,10,0,495,25,,,0,0,0,0,0,0,0,1,0,1,1,4,14,53,74,66,71,54,32,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,5,11,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,4,8,18,10,8,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,7895,3837,4058,1049,1048,1047,913,848,1002,920,698,370,1073777,31.72,-83.63,751,74.9,,,,-14,26.04,35.8,10.888889,2.405556,21.444444,0.0,5.308642,67.666941
US_GA_13287,2020-12-11,ChIJuUOFrMwd8ogRqPj63o9aWIs,Q498336,geoId/13287,US,United States of America,GA,Georgia,13287,Turner County,US,USA,2,11,0,506,25,,,0,0,1,1,2,1,2,1,2,0,1,4,15,54,76,67,73,55,34,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,5,11,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,4,8,18,10,8,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,7895,3837,4058,1049,1048,1047,913,848,1002,920,698,370,1073777,31.72,-83.63,751,74.9,,,,-11,20.35,38.55,10.244444,2.644444,20.927778,0.0,5.993827,74.533566
US_GA_13287,2020-12-12,ChIJuUOFrMwd8ogRqPj63o9aWIs,Q498336,geoId/13287,US,United States of America,GA,Georgia,13287,Turner County,US,USA,2,3,0,509,25,,,0,0,0,0,0,0,0,0,0,0,1,4,15,54,76,67,73,55,34,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,5,11,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,4,8,18,10,8,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,7895,3837,4058,1049,1048,1047,913,848,1002,920,698,370,1073777,31.72,-83.63,751,74.9,,,,,19.36,43.57,13.438889,6.233333,23.627778,0.0,9.277778,75.720292
US_GA_13287,2020-12-13,ChIJuUOFrMwd8ogRqPj63o9aWIs,Q498336,geoId/13287,US,United States of America,GA,Georgia,13287,Turner County,US,USA,2,0,0,509,25,,,0,0,0,0,0,0,0,0,0,0,1,4,15,54,76,67,73,55,34,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,5,11,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,4,8,18,10,8,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,7895,3837,4058,1049,1048,1047,913,848,1002,920,698,370,1073777,31.72,-83.63,751,74.9,,,,,,38.81,17.144444,13.638889,21.738889,0.0,15.191358,88.367273
US_GA_13287,2020-12-14,ChIJuUOFrMwd8ogRqPj63o9aWIs,Q498336,geoId/13287,US,United States of America,GA,Georgia,13287,Turner County,US,USA,2,1,0,510,25,,,0,0,0,0,0,0,1,0,0,0,1,4,15,54,76,67,74,55,34,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,5,11,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,4,8,18,10,8,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,7895,3837,4058,1049,1048,1047,913,848,1002,920,698,370,1073777,31.72,-83.63,751,74.9,,,,-23,,32.3,17.544444,12.477778,21.761111,1.0795,14.037037,79.698128
US_GA_13287,2020-12-15,ChIJuUOFrMwd8ogRqPj63o9aWIs,Q498336,geoId/13287,US,United States of America,GA,Georgia,13287,Turner County,US,USA,2,23,0,533,25,,,0,0,0,0,0,0,0,2,0,1,1,4,15,54,76,67,74,57,34,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,5,11,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,4,8,18,10,8,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,7895,3837,4058,1049,1048,1047,913,848,1002,920,698,370,1073777,31.72,-83.63,751,74.9,,,,-17,17.72,29.54,9.727778,6.372222,14.944444,0.381,5.709877,75.867246
US_GA_13287,2020-12-16,ChIJuUOFrMwd8ogRqPj63o9aWIs,Q498336,geoId/13287,US,United States of America,GA,Georgia,13287,Turner County,US,USA,2,16,0,549,25,,,0,1,0,3,0,2,2,1,0,0,1,5,15,57,76,69,76,58,34,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,5,11,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,4,8,18,10,8,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,7895,3837,4058,1049,1048,1047,913,848,1002,920,698,370,1073777,31.72,-83.63,751,74.9,,,-16,-22,27.22,34.28,8.433333,6.755556,11.233333,5.588,6.438272,87.562257
US_GA_13287,2020-12-17,ChIJuUOFrMwd8ogRqPj63o9aWIs,Q498336,geoId/13287,US,United States of America,GA,Georgia,13287,Turner County,US,USA,2,6,0,555,25,,,1,0,0,1,2,1,2,1,1,0,2,5,15,58,78,70,78,59,35,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,5,11,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,4,8,18,10,8,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,7895,3837,4058,1049,1048,1047,913,848,1002,920,698,370,1073777,31.72,-83.63,751,74.9,,,,-19,44.15,27.72,6.777778,4.1,9.116667,1.6764,4.765432,86.732109
US_GA_13287,2020-12-18,ChIJuUOFrMwd8ogRqPj63o9aWIs,Q498336,geoId/13287,US,United States of America,GA,Georgia,13287,Turner County,US,USA,2,5,0,560,25,,,0,0,0,1,1,3,-1,2,0,0,2,5,15,59,79,73,77,61,35,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,5,11,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,4,8,18,10,8,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,7895,3837,4058,1049,1048,1047,913,848,1002,920,698,370,1073777,31.72,-83.63,751,74.9,,,,-28,22.25,31.61,4.2,-1.583333,12.155556,0.0,-0.67284,69.945223
US_GA_13287,2020-12-19,ChIJuUOFrMwd8ogRqPj63o9aWIs,Q498336,geoId/13287,US,United States of America,GA,Georgia,13287,Turner County,US,USA,2,9,0,569,25,,,0,0,0,1,2,0,2,0,1,0,2,5,15,60,81,73,79,61,36,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,5,11,0,0,0,0,0,0,0,1,0,1,1,0,0,1,6,4,8,19,10,9,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,7895,3837,4058,1049,1048,1047,913,848,1002,920,698,370,1073777,31.72,-83.63,751,74.9,,,,,,30.99,5.15,-1.177778,14.966667,0.0,1.820988,78.398778
US_GA_13287,2020-12-20,ChIJuUOFrMwd8ogRqPj63o9aWIs,Q498336,geoId/13287,US,United States of America,GA,Georgia,13287,Turner County,US,USA,2,1,0,570,25,,,0,0,0,0,0,1,0,0,0,0,2,5,15,60,81,74,79,61,36,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,5,11,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,4,8,19,10,9,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,7895,3837,4058,1049,1048,1047,913,848,1002,920,698,370,1073777,31.72,-83.63,751,74.9,,,,,36.72,24.84,10.427778,8.538889,12.588889,0.3175,8.432099,87.533251
US_GA_13287,2020-12-21,ChIJuUOFrMwd8ogRqPj63o9aWIs,Q498336,geoId/13287,US,United States of America,GA,Georgia,13287,Turner County,US,USA,2,0,0,570,25,,,0,0,0,0,0,0,0,0,0,0,2,5,15,60,81,74,79,61,36,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,5,11,0,0,0,0,1,0,0,0,0,0,1,0,0,1,7,4,8,19,10,9,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,7895,3837,4058,1049,1048,1047,913,848,1002,920,698,370,1073777,31.72,-83.63,751,74.9,,,,-28,,43.25,11.622222,8.544444,15.722222,7.112,9.567901,87.421741
US_GA_13287,2020-12-22,ChIJuUOFrMwd8ogRqPj63o9aWIs,Q498336,geoId/13287,US,United States of America,GA,Georgia,13287,Turner County,US,USA,2,15,0,585,25,,,0,0,0,0,0,0,0,0,0,0,2,5,15,60,81,74,79,61,36,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,5,11,0,0,0,0,0,0,1,0,0,0,1,0,0,1,7,4,9,19,10,9,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,7895,3837,4058,1049,1048,1047,913,848,1002,920,698,370,1073777,31.72,-83.63,751,74.9,,,,-23,24.15,28.75,10.238889,3.727778,19.666667,0.0,3.432099,62.115334
US_GA_13287,2020-12-23,ChIJuUOFrMwd8ogRqPj63o9aWIs,Q498336,geoId/13287,US,United States of America,GA,Georgia,13287,Turner County,US,USA,2,10,0,595,25,,,0,0,0,0,2,0,0,0,0,0,2,5,15,60,83,74,79,61,36,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,5,11,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7,4,9,19,10,9,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,7895,3837,4058,1049,1048,1047,913,848,1002,920,698,370,1073777,31.72,-83.63,751,74.9,,,,-25,22.12,38.42,9.15,1.233333,21.011111,0.0,3.209877,65.946379
US_GA_13287,2020-12-24,ChIJuUOFrMwd8ogRqPj63o9aWIs,Q498336,geoId/13287,US,United States of America,GA,Georgia,13287,Turner County,US,USA,2,7,0,602,25,,,0,0,0,0,1,0,0,1,2,0,2,5,15,60,84,74,79,62,38,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,5,11,0,0,0,0,1,0,0,0,0,0,1,0,0,1,8,4,9,19,10,9,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,7895,3837,4058,1049,1048,1047,913,848,1002,920,698,370,1073777,31.72,-83.63,751,74.9,,,,-57,19.41,49.74,13.216667,5.677778,18.561111,6.180667,11.018519,86.245381
US_GA_13287,2020-12-25,ChIJuUOFrMwd8ogRqPj63o9aWIs,Q498336,geoId/13287,US,United States of America,GA,Georgia,13287,Turner County,US,USA,2,0,0,602,25,,,0,0,0,1,0,0,0,0,0,0,2,5,15,61,84,74,79,62,38,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,5,11,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8,4,9,19,10,9,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,7895,3837,4058,1049,1048,1047,913,848,1002,920,698,370,1073777,31.72,-83.63,751,74.9,,,,-75,27.02,27.02,2.7,-1.555556,7.188889,14.280444,-5.524691,54.538982
