location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_TX_48025,2020-08-21,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,12,0,1450,18,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,,,,,5.17,9.61,8.13,6.65,7.39,11.09,9.98,23.65,,9.24,37.7,8.5,5.17,30.007937,26.095238,34.453704,1.197429,23.533333,68.443098
US_TX_48025,2020-08-22,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,6,0,1456,18,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,,,,,,9.42,,,7.78,10.65,7.37,23.75,,6.14,44.63,7.78,8.19,29.031746,25.587302,33.579365,0.217714,22.866667,70.654351
US_TX_48025,2020-08-23,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,13,0,1469,18,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,,,,,10.13,7.7,8.51,,7.29,18.23,9.72,25.93,5.67,10.13,40.51,8.51,5.67,28.809524,24.063492,33.793651,0.0,22.233333,68.316343
US_TX_48025,2020-08-24,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,4,0,1473,18,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,,,,,5.16,11.69,8.59,,7.91,7.22,7.22,19.59,7.91,12.37,37.12,9.28,6.87,28.190476,24.222222,32.952381,0.508,23.244444,75.560387
US_TX_48025,2020-08-25,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,16,2,1489,20,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,,,,,4.99,8.55,10.33,,5.7,12.47,9.98,20.31,7.13,9.98,34.21,11.05,8.55,29.087302,24.626984,35.126984,1.052286,22.811111,67.981392
US_TX_48025,2020-08-26,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,1,2,1490,22,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,,,,,8.0,10.67,6.0,,,12.67,7.34,25.01,7.0,7.34,31.34,8.34,6.34,30.452381,26.412698,36.087302,0.0,24.044444,68.357578
US_TX_48025,2020-08-27,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,6,0,1496,22,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,,,,,7.82,9.52,7.48,,8.84,15.29,7.82,27.19,,9.52,30.93,9.52,7.48,30.515873,26.674603,35.507937,0.0,25.122222,72.40759
US_TX_48025,2020-08-28,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,20,0,1516,22,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,,,,,6.35,9.69,6.68,,,10.03,6.68,22.39,4.68,5.68,34.09,7.69,,31.420635,28.65873,35.642857,0.108857,25.877778,71.42571
US_TX_48025,2020-08-29,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,75,0,1591,22,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,,,,,11.01,12.97,9.04,,6.68,5.9,8.65,22.4,8.65,6.29,39.7,9.43,8.25,30.968254,27.349206,35.857143,0.0,25.2,70.936279
US_TX_48025,2020-08-30,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,0,0,1591,22,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,,,,,8.16,11.13,8.16,7.42,5.57,7.79,8.16,20.04,6.31,8.9,36.36,7.05,5.94,30.785714,27.071429,35.460317,0.0,25.533333,73.495724
US_TX_48025,2020-08-31,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,14,0,1605,22,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,,,,,6.09,7.61,8.52,,8.83,10.05,4.26,21.61,4.87,7.31,33.49,7.0,,31.420635,28.277778,35.0,0.0,26.444444,74.375665
US_TX_48025,2020-09-01,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,9,0,1614,22,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,,,,,7.03,11.3,6.41,7.03,13.74,9.16,5.19,22.91,,6.41,31.46,11.3,5.19,31.642857,29.412698,35.47619,0.0,26.344444,72.33947
US_TX_48025,2020-09-02,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,7,1,1621,23,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,,,,,5.52,6.44,10.74,5.52,,12.89,6.75,25.16,8.59,6.75,36.51,6.14,7.06,31.007937,28.333333,35.095238,0.0,25.611111,72.280587
US_TX_48025,2020-09-03,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,22,1,1643,24,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,,,,,10.39,11.65,9.45,,5.04,9.45,7.24,24.25,6.61,6.3,40.31,8.82,,30.587302,28.357143,34.416667,0.0,25.766667,75.000941
US_TX_48025,2020-09-04,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,149,0,1792,24,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,,,,,,8.93,8.93,5.29,4.96,7.28,6.61,24.14,5.29,5.95,40.35,8.93,,30.269841,27.095238,34.301587,0.042333,25.122222,74.510983
US_TX_48025,2020-09-05,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,-1,0,1791,24,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,,,,,8.05,11.44,8.9,,8.9,,11.44,20.76,6.78,6.78,40.67,13.98,7.2,28.015873,24.142857,32.611111,7.535333,24.444444,81.623723
US_TX_48025,2020-09-06,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,0,0,1791,24,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,,,,,6.46,9.29,10.1,,,10.1,7.27,24.23,,11.31,35.54,10.1,6.06,28.31746,23.380952,32.81746,0.254,24.444444,80.199867
US_TX_48025,2020-09-07,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,5,0,1796,24,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,,,,,15.06,10.81,7.72,,10.43,7.34,5.41,27.8,,10.43,39.78,6.57,6.57,27.650794,24.095238,32.246032,0.0,23.611111,80.198119
US_TX_48025,2020-09-08,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,1,1,1797,25,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,,,,,4.36,10.9,4.99,6.54,5.92,9.35,9.04,22.43,4.36,9.66,35.52,9.35,6.54,29.126984,25.579365,33.698413,0.592667,24.4,76.216039
US_TX_48025,2020-09-09,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,10,0,1807,25,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,,,,,9.97,9.66,7.48,4.99,6.55,11.84,10.91,25.25,7.48,7.48,40.52,6.23,,29.603175,26.071429,33.801587,6.731,25.544444,79.360771
US_TX_48025,2020-09-10,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,0,0,1807,25,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,,,,,7.94,9.21,9.21,,8.26,11.76,,25.1,6.67,,36.54,,8.9,25.539683,20.031746,30.31746,11.248571,22.633333,86.328463
US_TX_48025,2020-09-11,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,-14,1,1793,26,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,-22,-13,-30,,7.58,9.56,10.55,,6.59,12.53,7.91,23.73,6.26,8.24,36.26,5.27,6.92,23.571429,19.68254,32.198413,1.088571,19.8,79.765232
US_TX_48025,2020-09-12,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,12,1,1805,27,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,-23,-13,-19,,8.46,11.42,8.88,,9.73,8.46,7.61,28.34,7.61,11.0,44.41,8.46,,28.15873,23.150794,34.309524,0.036286,22.644444,72.413142
US_TX_48025,2020-09-13,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,0,0,1805,27,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,-23,-18,-24,,6.04,8.05,11.67,,,6.44,10.46,22.93,,8.05,42.65,8.05,,28.888889,24.293651,34.849206,1.016,23.244444,71.848035
US_TX_48025,2020-09-14,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,9,0,1814,27,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,-29,,-29,,5.88,6.5,9.9,6.19,5.26,10.83,4.33,23.82,5.57,6.19,39.9,6.19,6.8,27.190476,24.698413,32.587302,6.096,24.177778,83.966146
US_TX_48025,2020-09-15,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,1,0,1815,27,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,-10,-7,-33,,8.26,11.57,7.27,6.94,5.95,9.25,9.25,22.81,5.29,7.93,40.98,7.6,7.6,27.31746,25.198413,32.722222,4.934857,24.388889,84.225121
US_TX_48025,2020-09-16,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,-17,2,1798,29,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,-21,,-29,,9.05,11.31,5.82,7.43,,13.25,11.31,29.08,5.82,7.75,33.6,6.79,6.46,27.851852,24.777778,33.675926,3.979333,23.722222,79.588728
US_TX_48025,2020-09-17,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,-7,0,1791,29,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,-23,-18,-33,,8.45,10.4,11.05,6.5,6.5,11.37,9.75,29.24,6.17,6.5,37.69,7.15,,26.47619,22.444444,31.944444,6.180667,23.855556,86.402205
US_TX_48025,2020-09-18,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,2,1,1793,30,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,-19,-15,-27,,6.36,9.04,,,13.06,8.71,8.04,27.46,5.36,,39.51,7.7,7.37,26.222222,22.920635,32.603175,15.324667,22.322222,79.135874
US_TX_48025,2020-09-19,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,20,0,1813,30,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,-20,-9,-21,,6.77,7.61,9.31,7.19,,8.46,10.15,22.42,,8.88,35.53,8.46,,26.015873,21.15873,31.84127,0.108857,17.8,61.458862
US_TX_48025,2020-09-20,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,0,0,1813,30,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,-19,-15,-20,,6.42,12.05,7.23,,5.62,9.64,6.42,25.7,8.43,10.04,42.96,8.03,8.03,24.912698,19.698413,31.142857,0.0,16.9,62.085834
US_TX_48025,2020-09-21,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,21,0,1834,30,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,-23,,-29,,,10.21,6.38,6.06,10.21,8.29,7.33,27.11,4.78,7.65,41.14,5.42,5.74,22.904762,21.547619,27.373016,9.144,21.1,88.935027
US_TX_48025,2020-09-22,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,0,0,1834,30,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,-19,-14,-29,,8.88,9.51,6.66,5.39,,11.1,9.83,33.61,9.2,6.66,35.19,4.76,9.2,23.785714,21.857143,28.119048,3.937,21.766667,88.001151
US_TX_48025,2020-09-23,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,-16,0,1818,30,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,-17,,-28,9,6.59,9.55,7.91,4.61,12.19,11.53,8.24,36.9,6.26,11.2,40.85,6.59,10.21,25.009259,22.138889,29.62037,0.169333,21.875,82.8991
US_TX_48025,2020-09-24,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,-3,1,1815,31,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,-22,-17,-30,9,7.61,8.93,,,5.95,15.21,8.6,28.44,,5.62,32.74,,6.28,24.455556,20.211111,30.377778,0.0,19.962963,77.040294
US_TX_48025,2020-09-25,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,0,0,1815,31,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,-22,-12,-31,10,,8.51,5.11,5.79,5.45,7.83,7.15,25.54,6.13,,34.73,,,24.544444,20.155556,30.477778,0.0,20.314815,80.656205
US_TX_48025,2020-09-26,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,-1,1,1814,32,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,-23,-10,-19,,7.19,,11.0,6.77,,8.04,7.62,28.77,,6.77,39.78,6.77,8.89,26.986111,23.152778,31.916667,0.0,22.388889,77.070026
US_TX_48025,2020-09-27,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,0,1,1814,33,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,-26,-14,-17,,,12.3,6.35,6.35,5.55,9.12,,23.8,6.35,12.3,38.47,9.12,6.74,28.180556,24.916667,32.125,0.0,23.916667,77.539018
US_TX_48025,2020-09-28,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,6,0,1820,33,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,-25,,-28,9,8.72,13.56,8.39,,9.36,10.01,,33.9,4.52,8.07,43.26,7.75,5.17,26.527778,22.597222,30.027778,0.0,20.805556,72.080062
US_TX_48025,2020-09-29,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,0,0,1820,33,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,-17,-8,-31,8,,11.36,,5.51,8.44,10.38,6.81,28.22,5.51,4.54,39.58,6.49,,24.233333,18.1,28.566667,0.0,6.314815,31.454292
US_TX_48025,2020-09-30,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,-3,1,1817,34,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,-17,,-30,7,8.89,11.85,6.58,5.93,7.57,8.56,6.25,23.05,9.55,8.89,40.16,7.57,4.94,22.435185,15.685185,29.527778,0.0,7.708333,41.301187
US_TX_48025,2020-10-01,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,-1,0,1816,34,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,-13,-6,-31,5,7.67,13.42,7.03,,7.99,9.27,8.63,23.01,7.99,9.91,32.28,,6.39,22.842593,15.12037,30.407407,0.0,13.388889,58.461007
US_TX_48025,2020-10-02,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,2,1,1818,35,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,-21,-7,-31,6,8.88,11.01,6.75,,7.82,7.46,6.75,23.44,,5.68,39.43,,4.97,22.407407,16.277778,29.148148,0.0,14.958333,65.828868
US_TX_48025,2020-10-03,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,20,0,1838,35,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,-19,-9,-19,,10.31,10.74,11.17,6.88,6.88,9.02,,21.91,,12.03,39.53,6.88,,23.787037,18.166667,29.916667,0.0,16.458333,67.055921
US_TX_48025,2020-10-04,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,0,1,1838,36,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,-22,-13,-19,,7.61,10.41,,,10.41,8.41,,20.43,5.61,12.02,42.06,8.01,,23.824074,17.611111,30.018519,0.0,17.236111,69.864439
US_TX_48025,2020-10-05,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,-15,0,1823,36,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,-19,,-29,6,,11.19,9.27,8.95,8.31,10.55,9.59,31.01,,11.51,37.72,7.03,,23.666667,17.638889,30.555556,0.0,17.444444,70.545983
US_TX_48025,2020-10-06,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,17,0,1840,36,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,-17,-8,-29,7,7.1,11.61,10.32,9.03,8.71,9.03,9.03,28.39,6.13,6.78,38.39,9.03,6.78,24.740741,19.259259,30.898148,0.0,18.875,72.821605
US_TX_48025,2020-10-07,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,-21,0,1819,36,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,-22,,-29,7,5.75,7.99,7.67,,6.71,15.34,10.23,31.33,6.39,4.47,35.16,7.03,5.75,24.148148,17.657407,31.083333,0.0,16.388889,63.893511
US_TX_48025,2020-10-08,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,7,0,1826,36,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,-26,-13,-29,7,6.99,13.34,10.8,5.4,6.03,13.34,7.94,36.2,5.4,10.8,35.57,6.03,6.99,26.361111,21.203704,32.166667,0.0,20.430556,70.722178
US_TX_48025,2020-10-09,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,-3,0,1823,36,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,-22,-11,-27,8,6.1,13.89,8.47,4.74,9.15,12.54,7.79,30.16,7.12,14.91,37.95,10.51,,27.333333,23.722222,33.740741,0.042333,22.388889,74.365772
US_TX_48025,2020-10-10,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,1,0,1824,36,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,-25,-13,-17,,9.59,12.09,8.75,,,6.25,9.17,29.59,7.5,9.59,35.85,10.84,9.17,27.787037,22.462963,34.490741,0.0,20.75,66.714381
US_TX_48025,2020-10-11,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,2,0,1826,36,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,-26,-18,-13,,8.7,10.67,,8.3,6.33,14.23,6.33,18.58,5.93,9.49,40.32,8.7,,27.62963,23.231481,33.018519,0.0,22.333333,73.313201
US_TX_48025,2020-10-12,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,0,0,1826,36,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,-27,,-30,7,9.82,11.85,7.79,6.43,8.12,11.17,8.46,27.42,5.08,7.79,36.56,6.77,7.45,27.425926,23.537037,33.055556,0.0,22.958333,77.65927
US_TX_48025,2020-10-13,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,4,0,1830,36,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,-15,-10,-26,7,6.5,9.1,6.82,,12.02,16.24,7.8,27.29,4.55,8.12,42.55,7.15,4.87,26.490741,21.287037,32.296296,0.0,20.847222,72.294198
US_TX_48025,2020-10-14,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,1,1,1831,37,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,-18,,-24,7,,14.92,8.76,4.54,9.41,10.38,9.73,21.41,,5.51,39.57,5.51,5.51,26.175926,20.87037,31.657407,0.0,21.180556,75.450493
US_TX_48025,2020-10-15,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,0,0,1831,37,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,-17,-9,-27,6,,13.03,7.01,4.68,7.35,8.69,7.01,29.06,,8.02,41.42,9.02,6.68,27.333333,23.907407,32.694444,0.0,22.666667,76.036862
US_TX_48025,2020-10-16,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,0,0,1831,37,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,-23,-13,-25,8,10.71,12.14,,,6.07,8.93,8.57,22.85,5.36,6.78,33.2,7.5,5.36,21.277778,16.037037,29.240741,4.614333,18.194444,85.249003
US_TX_48025,2020-10-17,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,1,0,1832,37,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,-24,-14,-24,,9.18,11.02,8.27,,9.18,7.81,,20.2,,10.1,38.12,,,19.955556,15.844444,29.5,5.2832,17.277778,85.042728
