location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13053,2021-07-05,ChIJ8YiD4iAv84gRWxk-M6yGMoE,Q486394,geoId/13053,US,United States of America,GA,Georgia,13053,Chattahoochee County,US,USA,2,0,0,4546,17,0,25477,0,0,0,0,0,0,0,0,0,0,17,10,132,3291,306,55,30,18,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,6,4,0,8,4,4,5,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,10205,6677,3528,1488,1270,3927,1541,759,517,338,233,132,1059842,32.35,-84.79,651,73.4,,,-81,,14.78,,10.47,,,30.8,11.7,51.13,,10.47,25.105556,19.172222,31.022222,0.0,19.272222,70.459772
US_GA_13053,2021-07-06,ChIJ8YiD4iAv84gRWxk-M6yGMoE,Q486394,geoId/13053,US,United States of America,GA,Georgia,13053,Chattahoochee County,US,USA,2,1,0,4547,17,2,25479,0,0,1,0,0,0,0,0,0,0,17,10,133,3291,306,55,30,18,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,6,4,0,8,4,4,5,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,10205,6677,3528,1488,1270,3927,1541,759,517,338,233,132,1059842,32.35,-84.79,651,73.4,-28,,-39,8.2,17.63,8.61,9.43,6.15,,28.29,10.25,42.63,12.3,9.43,25.294444,21.55,31.172222,0.804333,21.161111,78.01421
US_GA_13053,2021-07-07,ChIJ8YiD4iAv84gRWxk-M6yGMoE,Q486394,geoId/13053,US,United States of America,GA,Georgia,13053,Chattahoochee County,US,USA,2,0,0,4547,17,2,25481,0,0,0,0,0,0,0,0,0,0,17,10,133,3291,306,55,30,18,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,6,4,0,8,4,4,5,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,10205,6677,3528,1488,1270,3927,1541,759,517,338,233,132,1059842,32.35,-84.79,651,73.4,,,-38,6.65,13.71,,9.14,6.65,7.89,20.36,11.22,46.95,7.06,,23.977778,21.433333,30.094444,13.335,21.161111,84.378576
US_GA_13053,2021-07-08,ChIJ8YiD4iAv84gRWxk-M6yGMoE,Q486394,geoId/13053,US,United States of America,GA,Georgia,13053,Chattahoochee County,US,USA,2,65,0,4612,17,367,25848,0,0,1,59,4,0,0,0,0,0,17,10,134,3350,310,55,30,18,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,6,4,0,8,4,4,5,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,10205,6677,3528,1488,1270,3927,1541,759,517,338,233,132,1059842,32.35,-84.79,651,73.4,-4,,-38,,12.53,,9.6,,,26.3,12.53,33.4,10.44,6.68,24.688889,21.461111,30.711111,1.905,21.133333,80.791781
US_GA_13053,2021-07-09,ChIJ8YiD4iAv84gRWxk-M6yGMoE,Q486394,geoId/13053,US,United States of America,GA,Georgia,13053,Chattahoochee County,US,USA,2,34,0,4646,17,99,25947,0,0,0,31,2,0,0,0,0,0,17,10,134,3381,312,55,30,18,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,6,4,0,8,4,4,5,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,10205,6677,3528,1488,1270,3927,1541,759,517,338,233,132,1059842,32.35,-84.79,651,73.4,-22,-46,-33,7.18,16.89,6.33,10.98,6.75,6.75,22.37,8.02,37.57,11.4,6.33,25.994444,22.233333,32.238889,1.778,22.033333,78.974527
US_GA_13053,2021-07-10,ChIJ8YiD4iAv84gRWxk-M6yGMoE,Q486394,geoId/13053,US,United States of America,GA,Georgia,13053,Chattahoochee County,US,USA,2,0,0,4646,17,193,26140,0,0,0,0,0,0,0,0,0,0,17,10,134,3381,312,55,30,18,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,6,4,0,8,4,4,5,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,10205,6677,3528,1488,1270,3927,1541,759,517,338,233,132,1059842,32.35,-84.79,651,73.4,,,,,8.41,9.46,9.99,,,27.86,16.3,34.7,10.51,,25.538889,21.144444,32.25,3.598333,20.738889,74.930574
US_GA_13053,2021-07-11,ChIJ8YiD4iAv84gRWxk-M6yGMoE,Q486394,geoId/13053,US,United States of America,GA,Georgia,13053,Chattahoochee County,US,USA,2,0,0,4646,17,291,26431,0,0,0,0,0,0,0,0,0,0,17,10,134,3381,312,55,30,18,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,6,4,0,8,4,4,5,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,10205,6677,3528,1488,1270,3927,1541,759,517,338,233,132,1059842,32.35,-84.79,651,73.4,,,,,13.08,8.55,10.06,,,24.65,15.59,42.76,11.57,,24.361111,21.355556,30.633333,3.6068,21.211111,82.980277
US_GA_13053,2021-07-12,ChIJ8YiD4iAv84gRWxk-M6yGMoE,Q486394,geoId/13053,US,United States of America,GA,Georgia,13053,Chattahoochee County,US,USA,2,35,0,4681,17,12,26443,0,0,0,34,1,0,0,0,0,0,17,10,134,3415,313,55,30,18,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,6,4,0,8,4,4,5,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,10205,6677,3528,1488,1270,3927,1541,759,517,338,233,132,1059842,32.35,-84.79,651,73.4,,,-41,9.52,11.5,9.52,9.12,9.52,9.12,28.55,15.86,51.55,7.14,8.33,24.333333,21.0,30.65,5.4864,21.061111,82.143005
US_GA_13053,2021-07-13,ChIJ8YiD4iAv84gRWxk-M6yGMoE,Q486394,geoId/13053,US,United States of America,GA,Georgia,13053,Chattahoochee County,US,USA,2,1,0,4682,17,0,26443,0,0,0,1,0,0,0,0,0,0,17,10,134,3416,313,55,30,18,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,6,4,0,8,4,4,5,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,10205,6677,3528,1488,1270,3927,1541,759,517,338,233,132,1059842,32.35,-84.79,651,73.4,-16,,-47,,14.2,6.9,11.77,9.74,13.39,20.69,,41.38,9.33,7.3,24.311111,20.816667,30.861111,5.799667,20.561111,79.923496
US_GA_13053,2021-07-14,ChIJ8YiD4iAv84gRWxk-M6yGMoE,Q486394,geoId/13053,US,United States of America,GA,Georgia,13053,Chattahoochee County,US,USA,2,9,0,4691,17,27,26470,0,0,0,9,0,0,0,0,0,0,17,10,134,3425,313,55,30,18,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,6,4,0,8,4,4,5,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,10205,6677,3528,1488,1270,3927,1541,759,517,338,233,132,1059842,32.35,-84.79,651,73.4,,,-46,11.41,13.77,7.48,10.62,6.3,5.9,28.72,16.53,51.55,8.66,10.62,25.972222,20.966667,32.227778,0.28575,21.227778,75.319933
US_GA_13053,2021-07-15,ChIJ8YiD4iAv84gRWxk-M6yGMoE,Q486394,geoId/13053,US,United States of America,GA,Georgia,13053,Chattahoochee County,US,USA,2,85,0,4776,17,64,26534,0,0,0,74,5,0,0,0,0,0,17,10,134,3499,318,55,30,18,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,6,4,0,8,4,4,5,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,10205,6677,3528,1488,1270,3927,1541,759,517,338,233,132,1059842,32.35,-84.79,651,73.4,-4,,-41,6.39,13.16,8.27,11.28,9.02,7.52,22.55,13.16,40.59,10.15,,26.194444,21.45,32.555556,0.451556,21.522222,75.697252
US_GA_13053,2021-07-16,ChIJ8YiD4iAv84gRWxk-M6yGMoE,Q486394,geoId/13053,US,United States of America,GA,Georgia,13053,Chattahoochee County,US,USA,2,19,0,4795,17,184,26718,0,0,0,16,2,0,1,0,0,0,17,10,134,3515,320,55,31,18,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,2,6,5,0,8,4,4,5,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,10205,6677,3528,1488,1270,3927,1541,759,517,338,233,132,1059842,32.35,-84.79,651,73.4,-12,-41,-29,8.63,18.83,7.45,14.51,6.67,,29.42,16.08,44.71,14.9,5.88,26.177778,21.5,32.627778,29.548667,21.516667,75.73701
US_GA_13053,2021-07-17,ChIJ8YiD4iAv84gRWxk-M6yGMoE,Q486394,geoId/13053,US,United States of America,GA,Georgia,13053,Chattahoochee County,US,USA,2,0,0,4795,17,38,26756,0,0,0,0,0,0,0,0,0,0,17,10,134,3515,320,55,31,18,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,6,5,0,8,4,4,5,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,10205,6677,3528,1488,1270,3927,1541,759,517,338,233,132,1059842,32.35,-84.79,651,73.4,,,,8.21,14.38,7.7,17.97,,,22.59,8.73,36.97,10.78,,26.322222,21.366667,32.094444,1.197429,21.416667,74.73199
US_GA_13053,2021-07-18,ChIJ8YiD4iAv84gRWxk-M6yGMoE,Q486394,geoId/13053,US,United States of America,GA,Georgia,13053,Chattahoochee County,US,USA,2,0,0,4795,17,118,26874,0,0,0,0,0,0,0,0,0,0,17,10,134,3515,320,55,31,18,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,6,5,0,8,4,4,5,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,10205,6677,3528,1488,1270,3927,1541,759,517,338,233,132,1059842,32.35,-84.79,651,73.4,,,,10.52,12.02,,10.52,,,31.05,10.02,46.57,10.02,,24.95,21.25,30.95,26.585333,21.088889,79.350227
US_GA_13053,2021-07-19,ChIJ8YiD4iAv84gRWxk-M6yGMoE,Q486394,geoId/13053,US,United States of America,GA,Georgia,13053,Chattahoochee County,US,USA,2,15,0,4810,17,25,26899,0,0,0,17,-1,0,0,0,0,0,17,10,134,3532,319,55,31,18,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,1,3,0,0,0,0,-1,0,0,0,0,0,0,0,2,6,4,0,8,4,4,5,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,10205,6677,3528,1488,1270,3927,1541,759,517,338,233,132,1059842,32.35,-84.79,651,73.4,,,-37,7.91,11.51,5.39,8.27,7.55,6.83,23.01,14.02,49.26,9.35,,24.216667,21.794444,29.65,4.360333,21.816667,86.626531
US_GA_13053,2021-07-20,ChIJ8YiD4iAv84gRWxk-M6yGMoE,Q486394,geoId/13053,US,United States of America,GA,Georgia,13053,Chattahoochee County,US,USA,2,1,0,4811,17,0,26899,0,0,0,0,1,0,0,0,0,0,17,10,134,3532,320,55,31,18,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,6,4,0,8,4,4,5,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,10205,6677,3528,1488,1270,3927,1541,759,517,338,233,132,1059842,32.35,-84.79,651,73.4,-17,,-38,7.86,11.44,7.15,14.3,8.94,9.29,26.81,10.37,38.96,9.29,,24.65,22.205556,30.177778,13.6144,21.983333,85.241007
US_GA_13053,2021-07-21,ChIJ8YiD4iAv84gRWxk-M6yGMoE,Q486394,geoId/13053,US,United States of America,GA,Georgia,13053,Chattahoochee County,US,USA,2,0,0,4811,17,-455,26444,0,0,0,0,0,0,0,0,0,0,17,10,134,3532,320,55,31,18,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,6,4,0,8,4,4,5,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,10205,6677,3528,1488,1270,3927,1541,759,517,338,233,132,1059842,32.35,-84.79,651,73.4,,,-38,11.67,8.39,11.67,,5.11,5.84,21.52,11.31,40.49,7.66,8.03,25.172222,22.483333,30.533333,7.916333,22.272222,84.092059
US_GA_13053,2021-07-22,ChIJ8YiD4iAv84gRWxk-M6yGMoE,Q486394,geoId/13053,US,United States of America,GA,Georgia,13053,Chattahoochee County,US,USA,2,2,0,4813,17,28,26472,0,0,0,1,0,0,1,0,0,0,17,10,134,3533,320,55,32,18,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,2,6,4,0,9,4,4,5,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,10205,6677,3528,1488,1270,3927,1541,759,517,338,233,132,1059842,32.35,-84.79,651,73.4,-3,,-35,7.77,12.58,7.4,12.95,5.55,9.25,25.9,8.88,51.8,8.51,8.51,26.244444,22.266667,32.083333,9.652,22.816667,81.589125
US_GA_13053,2021-07-23,ChIJ8YiD4iAv84gRWxk-M6yGMoE,Q486394,geoId/13053,US,United States of America,GA,Georgia,13053,Chattahoochee County,US,USA,2,1,0,4814,17,46,26518,0,0,0,0,0,0,0,0,0,0,17,10,134,3533,320,55,32,18,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,6,4,0,9,4,4,5,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,10205,6677,3528,1488,1270,3927,1541,759,517,338,233,132,1059842,32.35,-84.79,651,73.4,-19,-42,-30,,17.2,,12.12,6.64,5.47,28.54,12.9,48.86,12.12,9.77,26.911111,22.544444,32.666667,0.725714,22.466667,76.889665
US_GA_13053,2021-07-24,ChIJ8YiD4iAv84gRWxk-M6yGMoE,Q486394,geoId/13053,US,United States of America,GA,Georgia,13053,Chattahoochee County,US,USA,2,0,0,4814,17,23,26541,0,0,0,0,0,0,0,0,0,0,17,10,134,3533,320,55,32,18,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,6,4,0,9,4,4,5,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,10205,6677,3528,1488,1270,3927,1541,759,517,338,233,132,1059842,32.35,-84.79,651,73.4,,,,,16.16,10.42,9.38,,,33.88,13.03,54.2,11.99,,26.661111,22.011111,32.838889,2.455333,22.038889,75.982903
US_GA_13053,2021-07-25,ChIJ8YiD4iAv84gRWxk-M6yGMoE,Q486394,geoId/13053,US,United States of America,GA,Georgia,13053,Chattahoochee County,US,USA,2,0,0,4814,17,24,26565,0,0,0,0,0,0,0,0,0,0,17,10,134,3533,320,55,32,18,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,6,4,0,9,4,4,5,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,10205,6677,3528,1488,1270,3927,1541,759,517,338,233,132,1059842,32.35,-84.79,651,73.4,,,,,20.36,,9.92,,,21.41,15.66,43.34,13.05,,27.283333,22.055556,32.938889,0.0,22.261111,74.245649
US_GA_13053,2021-07-26,ChIJ8YiD4iAv84gRWxk-M6yGMoE,Q486394,geoId/13053,US,United States of America,GA,Georgia,13053,Chattahoochee County,US,USA,2,31,0,4845,17,2,26567,0,0,1,28,1,0,0,0,0,0,17,10,135,3561,321,55,32,18,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,6,4,0,9,4,4,5,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,10205,6677,3528,1488,1270,3927,1541,759,517,338,233,132,1059842,32.35,-84.79,651,73.4,,,-34,,14.91,9.17,14.53,7.64,5.73,30.2,15.29,35.55,12.61,6.12,27.95,22.861111,34.072222,3.344333,23.027778,74.769242
US_GA_13053,2021-07-27,ChIJ8YiD4iAv84gRWxk-M6yGMoE,Q486394,geoId/13053,US,United States of America,GA,Georgia,13053,Chattahoochee County,US,USA,2,6,0,4851,17,0,26567,0,0,0,0,1,1,0,0,0,0,17,10,135,3561,322,56,32,18,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,6,4,0,9,4,4,5,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,10205,6677,3528,1488,1270,3927,1541,759,517,338,233,132,1059842,32.35,-84.79,651,73.4,-18,,-31,6.3,15.94,7.78,11.49,,5.56,22.24,10.75,43.73,9.64,5.56,26.866667,22.866667,33.922222,4.318,23.022222,79.630033
US_GA_13053,2021-07-28,ChIJ8YiD4iAv84gRWxk-M6yGMoE,Q486394,geoId/13053,US,United States of America,GA,Georgia,13053,Chattahoochee County,US,USA,2,16,0,4867,17,16,26583,0,0,0,13,1,0,0,0,0,0,17,10,135,3574,323,56,32,18,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,6,4,0,9,4,4,5,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,10205,6677,3528,1488,1270,3927,1541,759,517,338,233,132,1059842,32.35,-84.79,651,73.4,,,-34,7.68,15.37,8.45,11.53,,6.53,19.6,12.3,38.81,6.92,,27.072222,23.261111,34.077778,14.351,22.477778,76.804003
US_GA_13053,2021-07-29,ChIJ8YiD4iAv84gRWxk-M6yGMoE,Q486394,geoId/13053,US,United States of America,GA,Georgia,13053,Chattahoochee County,US,USA,2,22,0,4889,17,189,26772,0,0,0,20,1,0,0,0,0,0,17,10,135,3594,324,56,32,18,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,2,7,4,0,9,4,4,5,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,10205,6677,3528,1488,1270,3927,1541,759,517,338,233,132,1059842,32.35,-84.79,651,73.4,-7,,-39,7.66,16.08,9.57,11.1,5.74,5.36,26.41,12.25,34.83,9.95,,28.288889,22.305556,34.966667,1.044222,22.788889,72.244455
US_GA_13053,2021-07-30,ChIJ8YiD4iAv84gRWxk-M6yGMoE,Q486394,geoId/13053,US,United States of America,GA,Georgia,13053,Chattahoochee County,US,USA,2,12,0,4901,17,83,26855,0,0,0,10,2,0,0,0,0,0,17,10,135,3604,326,56,32,18,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,7,4,0,9,4,4,5,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,10205,6677,3528,1488,1270,3927,1541,759,517,338,233,132,1059842,32.35,-84.79,651,73.4,-8,-40,-33,7.61,14.02,7.21,9.62,9.62,,30.05,12.82,44.47,16.02,,28.444444,22.766667,34.35,0.0,23.283333,73.877397
US_GA_13053,2021-07-31,ChIJ8YiD4iAv84gRWxk-M6yGMoE,Q486394,geoId/13053,US,United States of America,GA,Georgia,13053,Chattahoochee County,US,USA,2,0,0,4901,17,167,27022,0,0,0,0,0,0,0,0,0,0,17,10,135,3604,326,56,32,18,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,7,4,0,9,4,4,5,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,10205,6677,3528,1488,1270,3927,1541,759,517,338,233,132,1059842,32.35,-84.79,651,73.4,,,,,18.61,,8.46,,,27.64,14.66,41.74,10.72,12.41,28.266667,23.616667,34.388889,0.211667,23.555556,75.786185
US_GA_13053,2021-08-01,ChIJ8YiD4iAv84gRWxk-M6yGMoE,Q486394,geoId/13053,US,United States of America,GA,Georgia,13053,Chattahoochee County,US,USA,2,0,0,4901,17,24,27046,0,0,0,0,0,0,0,0,0,0,17,10,135,3604,326,56,32,18,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,7,4,0,9,4,4,5,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,10205,6677,3528,1488,1270,3927,1541,759,517,338,233,132,1059842,32.35,-84.79,651,73.4,,,,9.41,16.21,,12.55,,,20.92,13.07,40.8,15.69,,26.894444,22.811111,33.883333,1.439333,22.622222,77.626309
US_GA_13053,2021-08-02,ChIJ8YiD4iAv84gRWxk-M6yGMoE,Q486394,geoId/13053,US,United States of America,GA,Georgia,13053,Chattahoochee County,US,USA,2,0,0,4901,17,2,27048,0,0,0,-1,0,0,0,0,0,0,17,10,135,3603,326,56,32,18,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,7,4,0,9,4,4,5,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,10205,6677,3528,1488,1270,3927,1541,759,517,338,233,132,1059842,32.35,-84.79,651,73.4,,,-41,,12.35,,10.8,,5.79,16.59,11.19,39.36,8.1,7.72,26.255556,22.127778,32.844444,3.640667,21.672222,76.149561
US_GA_13053,2021-08-03,ChIJ8YiD4iAv84gRWxk-M6yGMoE,Q486394,geoId/13053,US,United States of America,GA,Georgia,13053,Chattahoochee County,US,USA,2,5,0,4906,17,1,27049,0,0,0,2,1,0,0,0,0,0,17,10,135,3605,327,56,32,18,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,7,4,0,9,4,4,5,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,10205,6677,3528,1488,1270,3927,1541,759,517,338,233,132,1059842,32.35,-84.79,651,73.4,-22,,-41,7.1,12.63,9.07,9.86,11.05,,22.09,6.71,45.37,5.92,6.71,24.761111,21.888889,30.483333,6.966857,21.077778,80.19351
US_GA_13053,2021-08-04,ChIJ8YiD4iAv84gRWxk-M6yGMoE,Q486394,geoId/13053,US,United States of America,GA,Georgia,13053,Chattahoochee County,US,USA,2,10,0,4916,17,197,27246,0,0,0,7,1,0,0,0,0,0,17,10,135,3612,328,56,32,18,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,7,4,0,9,4,4,5,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,10205,6677,3528,1488,1270,3927,1541,759,517,338,233,132,1059842,32.35,-84.79,651,73.4,,,-40,9.98,12.38,,12.78,8.38,,28.74,9.18,46.71,9.58,11.18,25.038889,21.111111,30.222222,0.09525,20.205556,74.797996
US_GA_13053,2021-08-05,ChIJ8YiD4iAv84gRWxk-M6yGMoE,Q486394,geoId/13053,US,United States of America,GA,Georgia,13053,Chattahoochee County,US,USA,2,3,0,4919,17,75,27321,0,0,0,1,0,0,1,0,0,0,17,10,135,3613,328,56,33,18,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,7,4,0,9,4,4,5,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,10205,6677,3528,1488,1270,3927,1541,759,517,338,233,132,1059842,32.35,-84.79,651,73.4,-8,,-42,7.57,12.61,,10.93,,,30.27,10.51,53.38,13.03,,25.261111,20.494444,30.566667,0.0,19.783333,71.812517
