location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13261,2020-11-03,ChIJPwlL9uNZ8ogRPkGrfuYIwSo,Q503076,geoId/13261,US,United States of America,GA,Georgia,13261,Sumter County,US,USA,2,1,0,1153,68,,,0,0,0,0,0,0,0,1,0,0,9,14,24,171,136,126,155,154,110,70,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,19,20,22,0,0,0,0,0,0,0,0,0,0,0,0,2,6,16,18,37,56,36,35,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,29901,14091,15810,3735,4242,4895,3262,3221,3819,3422,2170,1135,1073780,32.04,-84.2,1276,75.9,0,8,-22,4,5.25,4.98,9.13,6.64,6.91,5.53,7.47,,4.42,10.23,,4.98,4.98,,4.98,26.27,5.81,8.02,4.98,6.91,33.19,,3.87,5.81,,9.561111,1.083333,20.894444,0.0,0.987654,54.770449
US_GA_13261,2020-11-04,ChIJPwlL9uNZ8ogRPkGrfuYIwSo,Q503076,geoId/13261,US,United States of America,GA,Georgia,13261,Sumter County,US,USA,2,4,2,1157,70,,,0,0,0,0,1,0,0,0,0,0,9,14,24,171,137,126,155,154,110,70,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,19,20,22,0,0,0,0,0,0,0,0,0,0,0,0,2,6,16,18,37,56,36,35,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,29901,14091,15810,3735,4242,4895,3262,3221,3819,3422,2170,1135,1073780,32.04,-84.2,1276,75.9,-4,-5,-23,5,6.13,8.27,11.73,10.4,,5.07,10.4,5.33,6.93,8.8,3.73,5.6,4.53,4.27,7.47,24.0,4.53,6.67,,4.8,31.2,4.8,5.6,5.33,7.47,11.9,2.327778,23.138889,0.0,4.932099,61.828065
US_GA_13261,2020-11-05,ChIJPwlL9uNZ8ogRPkGrfuYIwSo,Q503076,geoId/13261,US,United States of America,GA,Georgia,13261,Sumter County,US,USA,2,3,0,1160,70,,,0,0,0,2,1,0,0,0,0,0,9,14,24,173,138,126,155,154,110,70,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,19,20,22,0,0,0,0,0,0,0,0,0,0,0,0,2,6,16,18,37,56,36,35,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,29901,14091,15810,3735,4242,4895,3262,3221,3819,3422,2170,1135,1073780,32.04,-84.2,1276,75.9,-10,-1,-22,4,,6.04,8.64,12.67,,6.91,10.07,4.61,7.2,9.79,5.76,4.03,4.89,6.33,11.8,25.04,5.18,4.03,6.33,5.18,38.0,5.18,,4.61,4.32,14.972222,6.344444,24.944444,0.0,9.592593,70.269991
US_GA_13261,2020-11-06,ChIJPwlL9uNZ8ogRPkGrfuYIwSo,Q503076,geoId/13261,US,United States of America,GA,Georgia,13261,Sumter County,US,USA,2,2,0,1162,70,,,0,0,0,1,0,0,0,0,1,0,9,14,24,174,138,126,155,154,111,70,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,19,20,22,0,0,0,0,0,0,0,0,0,0,0,0,2,6,16,18,37,56,36,35,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,29901,14091,15810,3735,4242,4895,3262,3221,3819,3422,2170,1135,1073780,32.04,-84.2,1276,75.9,-6,-6,-23,3,,8.34,11.23,9.62,8.98,4.49,11.23,,5.45,8.02,4.49,4.49,,,,27.27,4.49,8.34,4.81,,41.38,,6.74,4.49,5.77,19.122222,11.483333,26.144444,0.0,14.04321,72.250063
US_GA_13261,2020-11-07,ChIJPwlL9uNZ8ogRPkGrfuYIwSo,Q503076,geoId/13261,US,United States of America,GA,Georgia,13261,Sumter County,US,USA,2,0,0,1162,70,,,0,0,0,-1,0,0,0,0,0,1,9,14,24,173,138,126,155,154,111,71,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,19,20,22,0,0,0,0,0,0,0,0,0,1,0,0,2,6,16,18,37,56,36,36,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,29901,14091,15810,3735,4242,4895,3262,3221,3819,3422,2170,1135,1073780,32.04,-84.2,1276,75.9,-7,4,-11,,6.9,7.99,11.63,,,,13.81,8.72,6.18,9.81,,,,,10.17,22.53,,9.45,,,39.97,,,5.45,5.45,20.655556,15.916667,25.961111,0.66675,17.524691,82.16256
US_GA_13261,2020-11-08,ChIJPwlL9uNZ8ogRPkGrfuYIwSo,Q503076,geoId/13261,US,United States of America,GA,Georgia,13261,Sumter County,US,USA,2,2,0,1164,70,,,0,0,0,0,0,0,0,0,0,0,9,14,24,173,138,126,155,154,111,71,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,19,20,22,0,0,0,0,0,0,0,0,0,0,0,0,2,6,16,18,37,56,36,36,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,29901,14091,15810,3735,4242,4895,3262,3221,3819,3422,2170,1135,1073780,32.04,-84.2,1276,75.9,0,,-19,,5.99,7.4,8.81,9.86,,5.28,5.28,5.64,,10.92,5.64,,,,6.69,23.25,,11.98,,6.69,35.93,,7.4,,5.28,21.461111,18.383333,26.444444,1.100667,18.203704,81.84439
US_GA_13261,2020-11-09,ChIJPwlL9uNZ8ogRPkGrfuYIwSo,Q503076,geoId/13261,US,United States of America,GA,Georgia,13261,Sumter County,US,USA,2,1,0,1165,70,,,0,0,0,0,0,0,0,0,0,0,9,14,24,173,138,126,155,154,111,71,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,19,20,22,0,0,0,0,0,0,0,0,0,0,0,0,2,6,16,18,37,56,36,36,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,29901,14091,15810,3735,4242,4895,3262,3221,3819,3422,2170,1135,1073780,32.04,-84.2,1276,75.9,-9,-3,-19,3,7.33,4.23,11.27,11.55,,6.48,7.61,6.2,6.48,7.33,5.07,5.92,,7.04,9.3,23.95,6.76,10.43,4.51,8.73,39.16,,9.02,4.23,8.17,22.705556,19.672222,27.8,0.635,18.975309,79.823189
US_GA_13261,2020-11-10,ChIJPwlL9uNZ8ogRPkGrfuYIwSo,Q503076,geoId/13261,US,United States of America,GA,Georgia,13261,Sumter County,US,USA,2,2,0,1167,70,,,0,0,0,0,0,0,0,-1,0,1,9,14,24,173,138,126,155,153,111,72,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,19,20,22,0,0,0,0,0,0,0,-1,0,0,0,0,2,6,16,18,37,55,36,36,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,29901,14091,15810,3735,4242,4895,3262,3221,3819,3422,2170,1135,1073780,32.04,-84.2,1276,75.9,-8,-8,-20,6,5.31,10.06,8.67,10.62,,6.43,11.18,8.95,11.46,12.58,,7.55,,6.43,10.9,29.64,5.31,9.51,,,45.01,4.19,6.43,6.71,8.11,22.95,20.744444,26.9,0.0635,20.530864,86.652691
US_GA_13261,2020-11-11,ChIJPwlL9uNZ8ogRPkGrfuYIwSo,Q503076,geoId/13261,US,United States of America,GA,Georgia,13261,Sumter County,US,USA,2,1,0,1168,70,,,0,0,0,0,0,0,1,0,0,0,9,14,24,173,138,126,156,153,111,72,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,19,20,22,0,0,0,0,0,0,0,0,0,0,0,0,2,6,16,18,37,55,36,36,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,29901,14091,15810,3735,4242,4895,3262,3221,3819,3422,2170,1135,1073780,32.04,-84.2,1276,75.9,-8,-7,-25,7,6.34,9.1,14.61,9.1,6.06,9.1,9.1,6.89,9.37,9.92,,8.27,4.96,6.06,8.27,29.49,4.69,11.03,6.06,6.06,38.04,4.41,7.72,7.17,6.34,24.788889,21.855556,29.761111,4.064,22.598765,87.533963
US_GA_13261,2020-11-12,ChIJPwlL9uNZ8ogRPkGrfuYIwSo,Q503076,geoId/13261,US,United States of America,GA,Georgia,13261,Sumter County,US,USA,2,6,1,1174,71,,,0,0,1,2,0,0,0,1,1,0,9,14,25,175,138,126,156,154,112,72,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3,2,20,20,22,0,0,0,0,0,0,0,0,0,0,0,0,2,6,16,18,37,55,36,36,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,29901,14091,15810,3735,4242,4895,3262,3221,3819,3422,2170,1135,1073780,32.04,-84.2,1276,75.9,-8,3,-21,6,5.12,5.98,10.82,10.82,5.41,3.98,6.55,9.96,8.54,11.67,,6.26,6.55,6.26,9.39,24.77,,10.53,4.27,,44.69,5.41,9.11,5.41,6.83,23.222222,20.877778,28.194444,22.479,20.845679,86.178823
US_GA_13261,2020-11-13,ChIJPwlL9uNZ8ogRPkGrfuYIwSo,Q503076,geoId/13261,US,United States of America,GA,Georgia,13261,Sumter County,US,USA,2,1,0,1175,71,,,0,0,0,0,0,0,0,0,0,0,9,14,25,175,138,126,156,154,112,72,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,20,20,22,0,0,0,0,0,0,0,1,0,0,0,0,2,6,16,18,37,56,36,36,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,29901,14091,15810,3735,4242,4895,3262,3221,3819,3422,2170,1135,1073780,32.04,-84.2,1276,75.9,-7,-9,-20,4,,7.36,11.71,7.36,,6.36,5.69,,5.02,7.36,5.02,,,5.35,11.04,33.12,5.02,6.36,,,42.82,,5.35,9.03,8.7,18.561111,13.416667,25.8,3.7592,13.740741,73.595897
US_GA_13261,2020-11-14,ChIJPwlL9uNZ8ogRPkGrfuYIwSo,Q503076,geoId/13261,US,United States of America,GA,Georgia,13261,Sumter County,US,USA,2,3,0,1178,71,,,0,0,0,0,0,0,1,0,0,0,9,14,25,175,138,126,157,154,112,72,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,20,20,22,0,0,0,0,0,0,0,0,0,0,0,0,2,6,16,18,37,56,36,36,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,29901,14091,15810,3735,4242,4895,3262,3221,3819,3422,2170,1135,1073780,32.04,-84.2,1276,75.9,1,2,-11,,,7.03,7.81,8.59,,,8.2,,,10.55,6.64,6.25,,7.42,13.28,25.0,5.47,8.2,,,39.84,,,7.81,5.47,16.188889,8.938889,25.938889,0.0,9.580247,65.111234
US_GA_13261,2020-11-15,ChIJPwlL9uNZ8ogRPkGrfuYIwSo,Q503076,geoId/13261,US,United States of America,GA,Georgia,13261,Sumter County,US,USA,2,1,0,1179,71,,,0,0,0,0,0,0,0,0,0,1,9,14,25,175,138,126,157,154,112,73,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,20,20,22,0,0,0,0,0,0,0,0,1,0,0,0,2,6,16,18,37,56,37,36,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,29901,14091,15810,3735,4242,4895,3262,3221,3819,3422,2170,1135,1073780,32.04,-84.2,1276,75.9,3,,-23,,6.75,9.95,11.37,8.88,4.97,8.88,,5.68,6.04,7.46,7.1,6.75,5.33,,7.46,23.44,,9.95,5.33,7.1,44.4,6.75,9.23,11.37,,17.444444,10.25,26.355556,0.0,14.561728,83.210978
US_GA_13261,2020-11-16,ChIJPwlL9uNZ8ogRPkGrfuYIwSo,Q503076,geoId/13261,US,United States of America,GA,Georgia,13261,Sumter County,US,USA,2,2,0,1181,71,,,0,0,0,0,1,0,0,1,1,0,9,14,25,175,139,126,157,155,113,73,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,20,20,22,0,0,0,0,0,0,0,0,0,0,0,0,2,6,16,18,37,56,37,36,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,29901,14091,15810,3735,4242,4895,3262,3221,3819,3422,2170,1135,1073780,32.04,-84.2,1276,75.9,-7,-2,-18,3,6.43,5.55,10.52,10.52,6.43,6.43,7.89,,4.38,13.74,6.14,6.14,,5.55,9.35,33.32,5.84,7.6,7.6,6.72,43.55,5.84,4.68,10.81,7.01,14.994444,7.366667,23.672222,0.0,3.802469,47.851095
US_GA_13261,2020-11-17,ChIJPwlL9uNZ8ogRPkGrfuYIwSo,Q503076,geoId/13261,US,United States of America,GA,Georgia,13261,Sumter County,US,USA,2,2,0,1183,71,,,0,0,0,1,1,0,0,1,-1,0,9,14,25,176,140,126,157,156,112,73,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,20,20,22,0,0,0,0,0,0,0,0,0,0,0,0,2,6,16,18,37,56,37,36,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,29901,14091,15810,3735,4242,4895,3262,3221,3819,3422,2170,1135,1073780,32.04,-84.2,1276,75.9,-5,-2,-19,4,6.8,10.35,13.9,9.46,7.1,6.8,7.99,4.73,7.69,10.94,5.62,6.21,,,10.65,31.05,5.03,7.99,4.44,4.44,45.54,,7.99,8.87,10.05,11.877778,3.638889,21.672222,0.0,0.814815,46.563862
US_GA_13261,2020-11-18,ChIJPwlL9uNZ8ogRPkGrfuYIwSo,Q503076,geoId/13261,US,United States of America,GA,Georgia,13261,Sumter County,US,USA,2,3,0,1186,71,,,0,0,0,0,0,0,0,0,0,0,9,14,25,176,140,126,157,156,112,73,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,20,20,22,0,0,0,0,0,0,0,0,0,0,0,0,2,6,16,18,37,56,37,36,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,29901,14091,15810,3735,4242,4895,3262,3221,3819,3422,2170,1135,1073780,32.04,-84.2,1276,75.9,-6,-3,-23,5,10.14,4.47,7.75,6.26,6.86,,13.12,5.96,,9.24,6.86,7.46,,5.67,12.82,30.42,6.56,10.74,5.67,,34.0,6.56,6.86,8.95,8.35,10.905556,3.577778,19.416667,0.0,-2.290123,39.706504
US_GA_13261,2020-11-19,ChIJPwlL9uNZ8ogRPkGrfuYIwSo,Q503076,geoId/13261,US,United States of America,GA,Georgia,13261,Sumter County,US,USA,2,2,0,1188,71,,,0,0,0,0,2,0,0,1,0,0,9,14,25,176,142,126,157,157,112,73,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,20,20,22,0,0,0,0,0,0,0,0,0,0,0,0,2,6,16,18,37,56,37,36,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,29901,14091,15810,3735,4242,4895,3262,3221,3819,3422,2170,1135,1073780,32.04,-84.2,1276,75.9,-7,6,-21,5,6.0,7.5,10.81,10.21,6.3,6.0,10.51,6.0,7.8,11.11,,4.2,6.0,6.9,15.01,32.72,,8.71,5.1,6.0,40.52,4.5,6.9,5.1,8.11,9.572222,2.0,19.816667,0.0,2.604938,61.796587
US_GA_13261,2020-11-20,ChIJPwlL9uNZ8ogRPkGrfuYIwSo,Q503076,geoId/13261,US,United States of America,GA,Georgia,13261,Sumter County,US,USA,2,5,0,1193,71,,,0,0,0,0,0,0,0,0,2,1,9,14,25,176,142,126,157,157,114,74,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,20,20,22,0,0,0,0,0,0,0,0,0,0,0,0,2,6,16,18,37,56,37,36,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,29901,14091,15810,3735,4242,4895,3262,3221,3819,3422,2170,1135,1073780,32.04,-84.2,1276,75.9,-9,-4,-21,4,7.24,6.89,12.41,8.62,5.86,,11.37,5.86,,8.96,5.51,8.27,,,9.65,29.64,6.2,9.65,4.83,7.58,40.32,8.27,,6.89,4.83,14.394444,5.05,24.316667,0.0,8.623457,68.372293
US_GA_13261,2020-11-21,ChIJPwlL9uNZ8ogRPkGrfuYIwSo,Q503076,geoId/13261,US,United States of America,GA,Georgia,13261,Sumter County,US,USA,2,3,0,1196,71,,,0,0,0,1,1,0,0,0,0,0,9,14,25,177,143,126,157,157,114,74,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,20,20,22,0,0,0,0,0,0,0,0,1,0,0,0,2,6,16,18,37,56,38,36,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,29901,14091,15810,3735,4242,4895,3262,3221,3819,3422,2170,1135,1073780,32.04,-84.2,1276,75.9,-4,9,-6,,8.4,8.8,15.61,8.4,5.6,6.0,11.21,,,9.6,,,,,8.8,25.21,6.4,7.6,,,46.42,,5.6,,,16.361111,8.177778,24.316667,0.0,11.58642,73.274431
US_GA_13261,2020-11-22,ChIJPwlL9uNZ8ogRPkGrfuYIwSo,Q503076,geoId/13261,US,United States of America,GA,Georgia,13261,Sumter County,US,USA,2,4,0,1200,71,,,0,1,0,0,0,1,1,1,0,0,9,15,25,177,143,127,158,158,114,74,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,20,20,22,0,0,0,0,0,0,0,0,0,0,0,0,2,6,16,18,37,56,38,36,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,29901,14091,15810,3735,4242,4895,3262,3221,3819,3422,2170,1135,1073780,32.04,-84.2,1276,75.9,6,,-19,,10.61,9.82,11.39,9.03,7.46,6.28,6.28,,8.25,9.82,8.64,,,,10.21,21.6,,10.21,,,37.31,5.89,9.82,8.25,5.5,16.533333,10.011111,25.255556,0.0,11.87037,73.77432
US_GA_13261,2020-11-23,ChIJPwlL9uNZ8ogRPkGrfuYIwSo,Q503076,geoId/13261,US,United States of America,GA,Georgia,13261,Sumter County,US,USA,2,4,0,1204,71,,,2,0,0,0,0,1,0,1,0,0,11,15,25,177,143,128,158,159,114,74,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,20,20,22,0,0,0,0,0,0,0,0,0,0,0,0,2,6,16,18,37,56,38,36,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,29901,14091,15810,3735,4242,4895,3262,3221,3819,3422,2170,1135,1073780,32.04,-84.2,1276,75.9,2,14,-28,4,9.35,9.35,12.82,10.74,5.89,5.54,9.7,5.54,5.2,7.62,6.58,,,5.89,4.85,29.1,,9.7,4.85,7.62,45.03,,7.62,5.89,7.62,14.822222,9.6,22.944444,0.0,8.919753,67.629421
US_GA_13261,2020-11-24,ChIJPwlL9uNZ8ogRPkGrfuYIwSo,Q503076,geoId/13261,US,United States of America,GA,Georgia,13261,Sumter County,US,USA,2,6,0,1210,71,,,0,0,0,0,3,0,1,0,0,0,11,15,25,177,146,128,159,159,114,74,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,20,20,22,0,0,0,0,0,0,0,1,0,0,0,0,2,6,16,18,37,57,38,36,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,29901,14091,15810,3735,4242,4895,3262,3221,3819,3422,2170,1135,1073780,32.04,-84.2,1276,75.9,11,24,-30,5,7.04,11.27,9.51,9.16,,7.4,10.56,4.93,,8.8,6.34,,,6.34,13.38,26.41,5.28,7.4,,,39.44,,,9.86,7.04,11.116667,3.716667,21.338889,0.0,5.074074,66.324954
US_GA_13261,2020-11-25,ChIJPwlL9uNZ8ogRPkGrfuYIwSo,Q503076,geoId/13261,US,United States of America,GA,Georgia,13261,Sumter County,US,USA,2,9,0,1219,71,,,0,2,1,0,0,1,0,2,0,0,11,17,26,177,146,129,159,161,114,74,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,20,20,22,0,0,0,0,0,0,0,0,0,0,0,0,2,6,16,18,37,57,38,36,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,29901,14091,15810,3735,4242,4895,3262,3221,3819,3422,2170,1135,1073780,32.04,-84.2,1276,75.9,18,36,-38,4,,8.96,14.93,7.84,,,8.96,5.6,,6.72,,,,,10.82,19.03,,5.97,7.09,7.46,33.96,,,6.34,7.09,17.222222,9.15,25.927778,0.1524,12.320988,73.245672
US_GA_13261,2020-11-26,ChIJPwlL9uNZ8ogRPkGrfuYIwSo,Q503076,geoId/13261,US,United States of America,GA,Georgia,13261,Sumter County,US,USA,2,3,0,1222,71,,,0,0,1,-1,0,-1,1,0,0,2,11,17,27,176,146,128,160,161,114,76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,20,20,22,0,0,0,0,0,0,0,0,0,0,0,0,2,6,16,18,37,57,38,36,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,29901,14091,15810,3735,4242,4895,3262,3221,3819,3422,2170,1135,1073780,32.04,-84.2,1276,75.9,-75,-45,-79,19,6.53,,6.53,7.76,,,12.25,,,,,,,,,23.69,,7.76,,,29.4,,7.76,11.44,,20.244444,14.466667,26.055556,8.0645,17.814815,86.147461
US_GA_13261,2020-11-27,ChIJPwlL9uNZ8ogRPkGrfuYIwSo,Q503076,geoId/13261,US,United States of America,GA,Georgia,13261,Sumter County,US,USA,2,7,0,1229,71,,,0,0,0,4,0,0,0,1,0,0,11,17,27,180,146,128,160,162,114,76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,20,20,22,0,0,0,0,0,0,0,0,0,1,0,0,2,6,16,18,37,57,38,37,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,29901,14091,15810,3735,4242,4895,3262,3221,3819,3422,2170,1135,1073780,32.04,-84.2,1276,75.9,-22,-16,-55,15,7.43,6.68,11.51,9.65,6.68,5.2,7.43,5.57,6.68,10.77,,8.17,,,13.74,24.51,5.2,9.28,,5.57,43.45,5.57,,14.85,11.14,19.027778,15.75,24.405556,8.918222,16.17284,83.747445
US_GA_13261,2020-11-28,ChIJPwlL9uNZ8ogRPkGrfuYIwSo,Q503076,geoId/13261,US,United States of America,GA,Georgia,13261,Sumter County,US,USA,2,7,0,1236,71,,,0,0,3,2,0,3,1,0,0,0,11,17,30,182,146,131,161,162,114,76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,20,20,22,0,0,0,0,0,0,0,0,0,0,0,0,2,6,16,18,37,57,38,37,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,29901,14091,15810,3735,4242,4895,3262,3221,3819,3422,2170,1135,1073780,32.04,-84.2,1276,75.9,-15,-12,-24,,7.99,12.94,9.89,,,,6.85,,,,,,,,9.13,19.4,,7.99,,,35.76,,9.13,6.85,7.99,17.611111,14.905556,21.577778,12.22375,15.425926,87.811851
US_GA_13261,2020-11-29,ChIJPwlL9uNZ8ogRPkGrfuYIwSo,Q503076,geoId/13261,US,United States of America,GA,Georgia,13261,Sumter County,US,USA,2,2,0,1238,71,,,0,0,0,0,0,0,0,1,0,1,11,17,30,182,146,131,161,163,114,77,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,20,20,22,0,0,0,1,0,0,0,0,0,0,0,0,2,7,16,18,37,57,38,37,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,29901,14091,15810,3735,4242,4895,3262,3221,3819,3422,2170,1135,1073780,32.04,-84.2,1276,75.9,-8,-13,-28,,,7.89,15.79,,6.82,,14.35,6.82,,12.56,6.1,,9.69,5.02,8.61,22.96,,8.25,,,41.26,6.1,7.17,12.2,6.1,14.85,13.322222,17.566667,3.07975,13.580247,92.683826
US_GA_13261,2020-11-30,ChIJPwlL9uNZ8ogRPkGrfuYIwSo,Q503076,geoId/13261,US,United States of America,GA,Georgia,13261,Sumter County,US,USA,2,5,0,1243,71,,,2,0,1,0,0,0,0,0,0,0,13,17,31,182,146,131,161,163,114,77,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,20,20,22,0,0,0,0,0,0,0,0,0,0,0,0,2,7,16,18,37,57,38,37,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,29901,14091,15810,3735,4242,4895,3262,3221,3819,3422,2170,1135,1073780,32.04,-84.2,1276,75.9,-6,1,-19,6,,5.73,6.58,8.02,6.3,4.87,8.88,6.01,,9.73,5.15,4.58,,5.15,6.87,32.35,4.29,8.59,6.01,7.73,41.8,5.73,5.44,9.73,6.87,13.961111,7.483333,20.833333,20.211143,10.518519,80.103574
