location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_SC_45023,2021-05-14,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,0,0,4200,76,65,7769,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,-3,-11,,-16,2,6.46,5.9,13.21,7.03,4.21,4.5,8.99,4.5,4.21,7.31,4.21,,7.03,10.12,19.95,5.34,8.43,7.31,9.27,35.69,,8.99,6.18,15.122222,6.1,22.977778,0.0,,4.743056,51.449
US_SC_45023,2021-05-15,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,10,0,4210,76,37,7806,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,3,,,-8,,5.29,5.29,11.91,10.92,4.63,4.96,7.94,5.96,5.96,6.95,,,5.63,,20.52,5.96,8.27,4.96,8.94,42.69,6.95,6.29,5.29,16.661111,7.716667,24.555556,0.0,,6.229167,51.410911
US_SC_45023,2021-05-16,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,5,0,4215,76,39,7845,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,16,,,-17,,4.69,7.33,14.65,6.15,5.28,4.4,7.91,4.4,4.69,6.15,,,4.1,,20.51,4.1,11.43,,,39.56,4.1,9.96,7.91,18.472222,9.633333,26.444444,0.0,,9.215278,55.687264
US_SC_45023,2021-05-17,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,1,0,4216,76,0,7845,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,8,-9,,-12,3,3.7,10.36,13.07,7.89,6.17,4.93,12.33,6.91,6.41,9.62,3.7,,,10.85,24.17,4.93,10.6,6.91,5.67,39.7,5.42,7.4,6.41,20.138889,12.172222,27.15,0.0,,11.951389,60.587639
US_SC_45023,2021-05-18,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,0,0,4216,76,57,7902,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,7,-3,,-16,4,,7.11,12.44,6.6,4.32,5.33,8.38,,4.06,8.63,6.86,,,8.13,16.25,,10.92,,5.59,37.84,4.32,8.63,6.35,20.25,14.566667,26.188889,0.0,,14.013889,68.209629
US_SC_45023,2021-05-19,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,4,0,4220,76,41,7943,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,5,,,-15,5,5.71,5.71,10.93,5.96,5.22,4.72,7.7,4.22,,7.2,,,5.71,10.18,22.36,,11.92,4.47,,40.98,3.73,7.2,8.45,21.616667,15.444444,27.516667,0.0,,12.715278,57.583739
US_SC_45023,2021-05-20,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,5,0,4225,76,59,8002,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,2,,,-16,4,4.02,6.79,13.58,7.04,6.79,3.52,7.54,,4.78,6.54,,4.02,,8.3,23.38,5.28,7.54,,4.78,37.21,3.77,8.04,6.54,21.677778,13.838889,28.283333,0.0,,12.8125,57.943746
US_SC_45023,2021-05-21,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,5,0,4230,76,0,8002,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,-5,,,-15,3,,6.23,18.16,5.71,,,6.74,4.67,,6.74,3.63,,,8.56,18.94,5.97,9.6,3.63,4.15,30.35,3.89,7.78,7.0,21.555556,13.583333,29.016667,0.0,,12.444444,56.959241
US_SC_45023,2021-05-22,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,3,0,4233,76,129,8131,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,1,,,-6,,6.58,7.52,11.28,7.83,5.33,8.14,9.08,,,6.26,,,6.26,5.33,15.66,5.01,8.46,4.7,5.01,33.83,,9.08,8.46,21.327778,12.083333,29.327778,0.0,,10.930556,52.611557
US_SC_45023,2021-05-23,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,11,0,4244,76,46,8177,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,11,,,-18,,4.65,6.98,13.96,4.65,4.36,6.69,5.24,5.82,,6.98,,,,5.82,15.71,6.4,8.72,,,29.38,,5.24,5.53,24.4,14.983333,32.555556,0.0,,13.833333,52.00323
US_SC_45023,2021-05-24,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,1,0,4245,76,30,8207,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,0,-8,,-14,5,,8.34,14.71,3.43,6.62,6.38,4.41,,,9.32,4.41,,4.66,9.07,28.69,6.13,10.54,4.41,9.07,37.03,,9.07,8.34,26.161111,17.505556,33.566667,0.0,,14.777778,50.346466
US_SC_45023,2021-05-25,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,0,0,4245,76,8,8215,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,8,-10,,-15,5,4.1,8.72,15.39,9.49,4.62,4.1,4.1,5.39,5.39,10.0,4.62,4.1,,7.18,20.77,5.13,11.54,4.1,,36.16,3.85,9.23,6.41,25.205556,19.033333,33.25,0.0,,18.305556,66.752151
US_SC_45023,2021-05-26,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,5,0,4250,76,41,8256,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,2,,,-15,5,4.82,4.06,13.44,6.84,5.07,4.06,5.32,,4.82,7.86,4.06,,4.31,14.71,25.1,7.61,10.9,8.37,3.8,38.03,4.06,6.84,7.1,25.916667,19.994444,32.944444,0.5588,,18.166667,63.051443
US_SC_45023,2021-05-27,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,3,0,4253,76,51,8307,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,1,,,-16,3,,7.49,13.42,7.74,8.78,4.39,7.49,,,9.29,4.39,,,8.78,24.0,7.74,7.49,,,40.52,8.0,5.68,8.78,25.905556,18.066667,32.755556,0.0762,,15.694444,54.181875
US_SC_45023,2021-05-28,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,7,0,4260,76,46,8353,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,1,5,,-20,3,,8.76,13.84,6.78,,6.21,10.45,5.08,,10.73,4.52,,4.24,8.76,24.3,6.78,12.43,,4.24,39.83,,10.45,5.37,25.116667,18.305556,32.355556,0.0,,17.048611,62.096032
US_SC_45023,2021-05-29,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,-2,0,4258,76,41,8394,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,2,,,-16,,7.59,5.94,10.9,8.26,4.62,7.59,6.93,,,7.92,8.59,,,12.22,18.82,,10.9,,6.93,39.29,,4.95,7.26,23.808642,19.598765,31.061728,1.632857,,17.84127,71.02964
US_SC_45023,2021-05-30,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,3,0,4261,76,32,8426,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,6,,,-32,,5.02,,16.63,5.65,7.22,6.28,10.04,,5.02,7.53,6.28,,8.16,6.59,23.85,5.96,12.87,7.22,,35.15,,7.53,5.65,18.355556,14.044444,26.544444,0.1016,,10.916667,63.684655
US_SC_45023,2021-05-31,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,3,0,4264,76,0,8426,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,-18,,,-63,18,4.85,6.85,11.71,,6.0,6.28,10.56,6.57,,6.57,,,,5.71,20.84,4.57,13.13,,,40.83,4.28,13.13,8.28,18.122222,11.733333,24.75,0.0,,10.791667,63.449959
US_SC_45023,2021-06-01,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,0,0,4264,76,44,8470,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,9,7,,-14,4,5.52,6.52,13.55,4.26,5.77,6.02,7.53,3.51,,6.02,6.02,4.77,4.01,7.03,21.07,7.28,8.78,3.51,6.77,36.38,4.01,9.53,5.52,18.845679,11.345679,27.006173,0.0,,11.761905,61.824221
US_SC_45023,2021-06-02,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,0,0,4264,76,13,8483,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,-1,,,-14,5,6.72,,14.74,6.98,3.62,4.39,6.98,6.72,4.65,10.86,3.62,3.88,4.14,10.08,21.72,5.95,10.08,,4.91,41.37,7.5,7.5,6.21,22.211111,15.277778,27.744444,0.0,,16.520833,73.456848
US_SC_45023,2021-06-03,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,5,0,4269,76,41,8524,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,6,,,-16,6,6.59,6.59,7.86,6.59,5.32,5.07,5.32,5.83,5.58,9.63,7.1,4.05,3.55,8.11,19.52,7.1,10.64,3.8,4.05,33.96,5.07,7.35,5.32,23.144444,18.883333,28.944444,1.016,,19.798611,82.324487
US_SC_45023,2021-06-04,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,-2,0,4267,76,93,8617,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,-1,6,,-13,3,7.56,7.02,10.8,9.18,8.1,4.86,9.99,8.64,,8.64,5.13,,5.13,6.48,19.98,5.94,11.34,5.94,6.75,41.31,,7.83,5.13,23.483333,19.244444,29.611111,6.392333,,19.375,78.780493
US_SC_45023,2021-06-05,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,-2,0,4265,76,108,8725,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,4,,,-9,,4.75,7.28,10.12,4.43,,,7.28,6.01,6.64,7.91,8.54,,4.75,6.01,20.24,,10.44,,9.17,27.52,,7.59,5.06,24.641975,19.746914,31.08642,4.499429,,19.555556,73.774146
US_SC_45023,2021-06-06,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,-1,0,4264,76,49,8774,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,11,,,-23,,5.81,5.23,12.79,7.56,4.36,6.1,8.43,9.01,4.07,9.01,5.52,,,5.52,21.51,4.36,11.04,,7.27,31.68,,8.72,6.39,24.438272,20.006173,31.074074,0.296333,,20.650794,79.715941
US_SC_45023,2021-06-07,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,-2,0,4262,76,21,8795,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,-3,-5,,-14,6,4.96,5.21,11.66,5.96,4.96,4.71,6.2,3.47,3.47,6.7,4.96,,4.96,8.44,23.07,4.47,7.2,5.71,6.45,41.93,6.45,6.7,7.69,24.4,21.322222,31.322222,4.354286,,21.277778,84.133157
US_SC_45023,2021-06-08,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,2,0,4264,76,42,8837,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,4,2,,-15,6,3.75,6.5,16.26,7.0,5.25,4.25,11.75,4.5,,7.0,4.5,4.25,5.5,6.75,22.26,,12.26,4.25,5.5,39.52,,9.0,5.75,23.544444,21.138889,29.966667,12.119429,,21.208333,87.069403
US_SC_45023,2021-06-09,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,11,0,4275,76,54,8891,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,0,,,-16,5,,3.96,11.1,7.14,5.29,5.55,8.99,8.19,4.23,11.1,8.46,,5.55,7.4,25.37,5.82,6.34,3.96,9.52,35.42,,6.34,8.46,24.405556,20.638889,29.894444,0.056444,,20.979167,82.591978
US_SC_45023,2021-06-10,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,1,0,4276,76,39,8930,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,-2,,,-16,5,5.05,3.99,13.82,8.24,5.58,3.99,7.44,,,7.71,5.05,,,7.18,24.19,6.38,11.96,4.25,5.32,42.27,4.52,8.24,8.77,25.316667,21.044444,30.8,0.0,,21.208333,78.991609
US_SC_45023,2021-06-11,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,-1,0,4275,76,0,8930,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,-6,,,-16,3,,10.72,9.31,5.64,,4.51,8.18,,,11.57,4.23,,,5.64,23.14,5.93,11.85,,7.05,37.81,4.8,7.34,5.64,25.377778,21.377778,31.261111,0.395111,,20.909722,76.833787
US_SC_45023,2021-06-12,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,0,0,4275,76,42,8972,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,1,,,-12,,5.95,8.77,11.58,9.08,,7.83,6.89,,,10.02,4.7,,5.64,5.64,26.93,,11.27,4.38,,37.26,,9.08,7.83,24.411111,20.916667,30.966667,0.907143,,21.145833,83.958657
US_SC_45023,2021-06-13,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,-1,0,4274,76,85,9057,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,14,,,-29,,8.95,9.57,13.27,8.33,5.25,4.94,11.42,4.94,,8.33,5.25,,,7.41,16.98,4.63,7.72,,5.25,37.97,,9.26,8.03,23.655556,20.55,29.65,6.9215,,20.048611,81.580282
US_SC_45023,2021-06-14,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,5,0,4279,76,32,9089,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,-2,-6,,-14,5,5.37,8.6,13.7,7.25,7.79,4.83,8.33,,,7.25,6.71,,,9.67,22.56,10.21,8.06,,4.3,41.36,6.18,8.06,9.67,24.91358,19.419753,32.444444,0.0,,20.444444,78.371682
US_SC_45023,2021-06-15,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,0,0,4279,76,23,9112,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,8,2,,-13,4,3.87,8.01,14.09,8.29,8.01,5.8,10.22,7.74,5.8,8.01,4.97,,,8.29,23.76,10.22,8.29,,8.01,36.2,7.74,5.8,11.61,25.877778,19.983333,31.905556,0.169333,,18.069444,64.215304
US_SC_45023,2021-06-16,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,-5,0,4274,76,42,9154,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,2,,,-17,4,6.54,8.99,15.26,8.72,5.72,4.63,6.54,4.36,3.81,12.8,4.63,4.36,,7.36,24.52,4.63,10.35,4.36,7.08,34.87,5.18,7.08,5.45,24.255556,18.105556,30.666667,0.0,,13.652778,52.641168
US_SC_45023,2021-06-17,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,-2,0,4272,76,37,9191,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,1,,,-14,4,6.9,11.87,10.77,8.84,4.14,6.07,6.63,5.52,,11.04,5.8,,4.42,7.73,20.71,,10.22,4.97,6.63,32.03,6.35,6.63,3.87,23.544444,17.055556,29.705556,0.0,,9.951389,43.112264
US_SC_45023,2021-06-18,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,-4,0,4268,76,53,9244,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,-6,6,,-16,2,4.35,8.98,11.88,6.38,6.67,,7.25,5.22,4.06,13.04,,,4.35,5.51,16.23,5.51,6.96,6.38,5.8,35.36,4.93,7.25,6.67,23.75,15.211111,32.111111,0.0,,13.368056,53.245166
US_SC_45023,2021-06-19,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,0,0,4268,76,36,9280,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,5,,,-15,,7.67,7.67,11.83,7.35,6.07,4.47,7.03,5.75,6.39,4.79,,,4.79,7.03,15.66,,9.27,,5.43,28.77,5.43,8.31,4.79,25.566667,18.072222,32.055556,0.0,,18.923611,67.99569
US_SC_45023,2021-06-20,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,0,0,4268,76,28,9308,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,-4,,,-28,,6.53,4.75,11.58,6.24,8.91,5.05,12.47,7.12,5.05,6.83,6.53,,,9.5,17.52,6.24,8.61,5.64,,36.22,,7.42,7.72,23.088889,20.572222,29.994444,17.907,,20.805556,88.575537
US_SC_45023,2021-06-21,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,0,0,4268,76,36,9344,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,-2,2,,-17,5,6.37,8.04,14.13,6.37,4.99,4.71,8.04,5.27,4.16,9.42,4.71,,4.71,8.59,21.89,6.65,13.58,6.37,4.71,41.57,4.99,13.58,8.31,24.983333,20.811111,31.177778,2.159,,21.555556,83.055464
US_SC_45023,2021-06-22,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,0,0,4268,76,18,9362,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,-1,-1,,-17,7,8.44,5.07,13.51,7.6,5.63,6.19,7.04,,4.78,12.66,3.94,,,9.01,25.32,7.88,12.1,4.22,5.07,44.46,,11.82,9.01,24.672222,21.783333,29.694444,0.181429,,20.833333,80.304166
US_SC_45023,2021-06-23,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,-1,0,4267,76,61,9423,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,-1,,,-20,5,,7.19,15.49,6.64,3.87,,8.85,,4.43,10.51,4.98,,5.81,5.25,19.91,6.92,9.68,5.81,6.92,36.23,5.53,8.3,8.02,22.808642,17.888889,28.080247,1.4605,,16.452381,69.191813
US_SC_45023,2021-06-24,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,-2,0,4265,76,34,9457,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,4,,,-18,5,,7.54,13.34,6.09,6.09,5.51,7.83,4.64,4.93,8.12,7.25,4.64,4.06,8.99,19.72,5.51,11.02,5.22,6.09,34.8,,8.7,4.93,22.011111,16.866667,27.35,0.0,,14.875,65.329813
US_SC_45023,2021-06-25,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,-1,0,4264,76,24,9481,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,-9,3,,-19,4,5.66,5.36,14.9,7.45,4.47,,10.43,6.56,,5.36,4.17,,,13.41,21.75,,10.13,,5.36,42.32,5.66,10.43,5.66,21.648148,14.265432,28.154321,0.0,,14.388889,65.009047
US_SC_45023,2021-06-26,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,0,0,4264,76,25,9506,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,0,,,-11,,,10.06,15.26,,,7.14,8.77,,,8.12,7.79,,5.19,7.79,17.21,8.44,10.06,,6.17,41.88,6.82,9.41,9.09,24.166667,17.294444,31.005556,0.0,,19.527778,77.190644
US_SC_45023,2021-06-27,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,0,0,4264,76,82,9588,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,8,,,-26,,7.48,9.66,14.33,10.9,,4.67,9.04,5.61,,6.85,,,,11.22,19.0,4.99,14.02,,,38.32,7.17,4.99,7.17,25.633333,21.011111,31.333333,0.0,,20.951389,75.972235
US_SC_45023,2021-06-28,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,4,0,4268,76,46,9634,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,-1,4,,-17,4,4.79,8.46,17.77,8.18,4.79,4.79,9.03,,,10.15,5.36,,,9.59,21.43,4.23,16.36,,5.64,38.08,,13.54,11.0,26.144444,20.466667,31.594444,0.0,,19.944444,69.150782
US_SC_45023,2021-06-29,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,0,0,4268,76,11,9645,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,-3,0,,-19,5,4.17,6.11,14.44,10.27,5.83,5.0,8.33,5.0,4.44,9.72,4.17,,4.72,10.27,24.71,6.39,14.44,,4.44,40.82,5.28,9.72,8.89,25.805556,21.311111,31.661111,0.169333,,21.0,75.722901
US_SC_45023,2021-06-30,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,-1,0,4267,76,36,9681,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,-2,,,-21,7,6.73,8.97,14.3,7.57,3.92,6.17,9.25,4.77,4.49,9.81,6.45,,4.77,11.49,22.71,6.17,13.46,5.89,,39.25,4.21,7.57,9.53,26.311111,21.483333,32.427778,0.22225,,21.305556,75.092359
