location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_itch,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_AL_01133,2021-03-06,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,0,0,2585,68,,,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-4,,8.66,,21.94,,36.38,8.228395,2.993827,14.018519,0.0,,-6.5,34.389702
US_AL_01133,2021-03-07,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,1,0,2586,68,,,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-6,,11.85,8.46,23.7,,38.36,7.030864,-2.907407,16.351852,0.0,,-5.322222,40.488701
US_AL_01133,2021-03-08,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,1,0,2587,68,,,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-12,,9.55,,19.57,,39.15,8.160494,-2.475309,20.697531,0.0,,-2.566667,45.562172
US_AL_01133,2021-03-09,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,5,0,2592,68,,,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-15,4,11.12,,17.89,,40.13,10.444444,-0.037037,20.888889,0.0,,-0.788889,45.220331
US_AL_01133,2021-03-10,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,4,0,2596,68,,,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-14,4,14.89,,21.05,,35.94,14.104938,5.845679,22.876543,0.0,,3.611111,47.494241
US_AL_01133,2021-03-11,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,3,0,2599,68,,,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-15,5,10.21,8.82,25.53,,31.1,17.155556,11.783333,22.383333,0.0,,8.518519,56.620409
US_AL_01133,2021-03-12,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,3,0,2602,68,,,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-18,,11.23,11.69,21.05,,33.21,17.383333,11.605556,24.733333,0.0,,12.259259,72.068782
US_AL_01133,2021-03-13,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,1,1,2603,69,,,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,0,,12.18,,18.82,11.07,34.32,18.138889,13.611111,24.35,0.1016,,14.472222,78.546239
US_AL_01133,2021-03-14,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,1,0,2604,69,,,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-16,,21.2,10.87,19.57,,41.85,18.177778,10.772222,26.261111,0.0254,,12.240741,67.180828
US_AL_01133,2021-03-15,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,75,0,2679,69,,,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-12,,10.95,,23.16,12.21,41.27,18.377778,14.394444,23.9,1.397,,12.888889,71.042689
US_AL_01133,2021-03-16,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,3,0,2682,69,,,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-13,4,8.11,,18.35,7.68,35.85,18.583333,15.1,23.233333,19.304,,16.407407,87.539237
US_AL_01133,2021-03-17,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,7,1,2689,70,,,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-30,,9.72,,19.91,7.41,30.09,16.3,14.5,20.566667,13.518444,,14.788889,93.888051
US_AL_01133,2021-03-18,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,4,1,2693,71,,,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-16,5,,,16.25,,35.45,14.611111,7.305556,18.827778,77.413556,,11.314815,80.044932
US_AL_01133,2021-03-19,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,8,0,2701,71,,,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-17,,9.24,,16.64,,37.43,7.566667,6.627778,9.438889,0.6604,,4.537037,80.275854
US_AL_01133,2021-03-20,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,1,0,2702,71,,,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,5,,,,17.71,,45.7,10.627778,7.15,17.038889,0.0254,,1.5,52.134308
US_AL_01133,2021-03-21,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,0,0,2702,71,,,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-11,,,,18.01,,42.98,9.322222,0.727778,18.544444,0.0254,,2.490741,60.89949
US_AL_01133,2021-03-22,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,0,0,2702,71,,,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-17,2,14.16,,18.52,10.35,36.5,13.272222,5.044444,21.994444,0.0,,6.481481,62.04966
US_AL_01133,2021-03-23,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,0,0,2702,71,,,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-21,,13.17,7.9,17.39,8.43,37.94,15.955556,12.294444,19.694444,1.3208,,9.509259,65.860311
US_AL_01133,2021-03-24,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,2,0,2704,71,,,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-20,2,,,21.88,,36.1,16.155556,10.316667,24.405556,4.9276,,11.990741,75.108344
US_AL_01133,2021-03-25,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,2,0,2706,71,,,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-30,,9.08,7.57,13.12,8.58,41.88,17.772222,13.944444,22.911111,6.321778,,15.314815,84.769527
US_AL_01133,2021-03-26,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,4,0,2710,71,,,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-23,,13.52,,28.16,,34.92,17.827778,9.061111,24.35,50.8,,12.333333,68.098277
US_AL_01133,2021-03-27,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,4,0,2714,71,,,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-5,,14.48,,16.71,,33.98,20.566667,13.75,27.188889,0.0762,,15.694444,71.686083
US_AL_01133,2021-03-28,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,0,0,2714,71,,,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-8,,11.0,,20.35,8.25,31.35,18.633333,13.583333,24.522222,14.393333,,12.712963,68.235637
US_AL_01133,2021-03-29,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,2,0,2716,71,,,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-11,1,14.63,9.91,21.71,,39.65,10.95,2.35,19.688889,16.764,,0.194444,45.785242
US_AL_01133,2021-03-30,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,1,0,2717,71,,,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-15,2,17.07,,21.34,9.96,37.47,14.822222,4.316667,25.366667,0.0,,6.425926,54.36478
US_AL_01133,2021-03-31,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,0,0,2717,71,,,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-20,,14.02,12.51,21.52,8.01,52.56,16.388889,9.016667,22.816667,18.372667,,12.555556,77.444211
US_AL_01133,2021-04-01,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,0,0,2717,71,,,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-15,2,12.69,12.22,22.56,,37.12,6.744444,1.588889,11.205556,22.1234,,-4.981481,43.085064
US_AL_01133,2021-04-02,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,1,0,2718,71,,,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-25,,22.78,7.59,16.61,7.59,38.45,6.044444,0.127778,12.594444,0.0,,-6.296296,40.304685
US_AL_01133,2021-04-03,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,0,0,2718,71,,,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-13,,18.62,,18.04,,39.57,7.75,-1.6,18.95,0.0,,-2.833333,45.583473
US_AL_01133,2021-04-04,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,0,0,2718,71,,,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-16,,14.83,,16.02,14.83,37.97,12.05,1.094444,22.811111,0.0,,1.314815,46.246265
US_AL_01133,2021-04-05,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,0,0,2718,71,,,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-10,2,13.62,,18.62,8.17,31.33,14.911111,4.116667,25.344444,0.0254,,4.861111,49.369324
US_AL_01133,2021-04-06,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,-1,0,2717,71,,,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-14,1,17.48,,19.84,,39.2,18.177778,9.5,26.427778,0.0,,8.712963,53.04533
US_AL_01133,2021-04-07,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,3,0,2720,71,,,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-14,1,11.88,,21.03,9.14,35.2,19.138889,12.055556,27.05,0.0,,12.472222,64.202767
US_AL_01133,2021-04-08,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,2,0,2722,71,,,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-13,1,16.42,,25.09,10.95,36.5,20.355556,15.255556,26.111111,22.6314,,13.796296,65.378956
US_AL_01133,2021-04-09,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,0,0,2722,71,,,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-18,,9.32,,20.98,,46.16,17.422222,9.316667,26.711111,11.627556,,11.925926,69.767544
US_AL_01133,2021-04-10,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,0,1,2722,72,,,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-14,,12.78,,22.23,8.34,46.13,18.083333,14.005556,23.877778,9.539111,,14.157407,77.259803
US_AL_01133,2021-04-11,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,1,0,2723,72,,,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-8,,12.77,,15.67,,34.82,16.427778,7.455556,23.205556,6.3246,,7.777778,55.40517
US_AL_01133,2021-04-12,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,0,0,2723,72,,,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-9,1,13.81,8.39,22.69,10.85,39.46,17.133333,7.966667,27.516667,0.0,,7.972222,54.296401
US_AL_01133,2021-04-13,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,2,0,2725,72,,,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-13,1,17.19,11.3,16.7,8.84,40.28,18.922222,9.65,28.438889,0.0254,,10.611111,57.163326
US_AL_01133,2021-04-14,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,3,0,2728,72,,,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-19,4,18.8,,23.85,7.8,35.31,16.15,9.733333,25.561111,1.016,,11.138889,71.240283
US_AL_01133,2021-04-15,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,2,0,2730,72,,,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-15,0,18.62,,21.56,,44.09,14.845679,10.814815,20.203704,1.636889,,8.766667,65.469975
US_AL_01133,2021-04-16,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,1,0,2731,72,,,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-20,,9.0,8.5,16.0,,38.51,13.166667,7.955556,18.577778,0.0,,3.074074,48.526294
US_AL_01133,2021-04-17,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,1,0,2732,72,,,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-17,,15.2,,18.71,8.77,43.27,14.622222,10.383333,20.088889,0.0,,7.175926,59.463673
US_AL_01133,2021-04-18,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,0,0,2732,72,,,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-14,,17.48,,21.43,,39.48,12.617284,5.567901,19.117284,0.028222,,6.466667,64.18422
US_AL_01133,2021-04-19,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,0,0,2732,72,,,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-13,2,16.93,7.53,19.28,10.82,40.45,13.35,6.572222,20.561111,0.0,,5.87963,58.189686
US_AL_01133,2021-04-20,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,0,0,2732,72,,,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-11,1,13.91,8.63,23.02,,40.29,14.277778,5.277778,23.296296,0.0,,6.655556,57.839392
US_AL_01133,2021-04-21,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,0,0,2732,72,,,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-13,4,15.05,10.82,23.05,8.0,36.7,9.376543,3.234568,21.104938,0.084667,,1.066667,55.141859
US_AL_01133,2021-04-22,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,0,0,2732,72,,,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-10,3,19.67,,30.23,8.64,42.7,8.08642,-0.666667,17.938272,0.084667,,-0.644444,52.232121
US_AL_01133,2021-04-23,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,1,0,2733,72,,,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-18,,8.45,8.45,15.41,8.95,35.79,13.372222,5.777778,21.672222,0.0,,3.953704,51.098193
US_AL_01133,2021-04-24,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,-4,0,2729,72,,,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-4,,14.36,,25.27,14.93,44.79,16.177778,10.994444,24.438889,13.2842,,11.046296,71.594131
US_AL_01133,2021-04-25,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,0,0,2729,72,,,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-14,,16.66,13.22,17.24,,42.52,15.505556,11.477778,22.361111,12.0904,,9.287037,65.486662
US_AL_01133,2021-04-26,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,1,0,2730,72,,2208,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-13,2,19.4,10.19,30.55,8.24,46.56,15.488889,6.244444,26.4,0.0,,8.953704,63.372919
US_AL_01133,2021-04-27,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,1,0,2731,72,52,2260,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-11,2,20.33,11.35,25.54,12.29,33.1,19.705556,10.011111,27.483333,0.0254,,11.814815,59.546274
US_AL_01133,2021-04-28,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,-1,0,2730,72,20,2280,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-15,4,10.3,9.37,18.73,7.03,31.85,22.75,17.205556,28.133333,0.0,,16.222222,65.705873
US_AL_01133,2021-04-29,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,2,0,2732,72,67,2347,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-16,2,12.55,11.62,19.99,11.16,34.86,21.605556,18.172222,26.605556,0.0,,17.731481,78.479845
US_AL_01133,2021-04-30,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,1,0,2733,72,52,2399,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-15,,14.42,8.17,23.07,,32.2,20.055556,14.333333,24.883333,1.975556,,13.638889,65.648616
US_AL_01133,2021-05-01,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,0,0,2733,72,51,2450,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-3,,16.33,14.0,31.5,,43.74,18.022222,8.872222,26.622222,0.0,,7.75,49.239781
US_AL_01133,2021-05-02,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,1,0,2734,72,0,2450,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-6,,15.26,19.21,20.34,13.56,54.81,18.355556,11.816667,25.194444,0.1778,,11.842593,64.119893
US_AL_01133,2021-05-03,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,1,0,2735,72,9,2459,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-9,,21.15,9.45,28.35,12.15,37.8,22.372222,18.166667,28.683333,2.159,,18.916667,80.567226
US_AL_01133,2021-05-04,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,0,0,2735,72,29,2488,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-19,,16.16,9.3,28.39,13.71,40.15,22.066667,17.755556,26.766667,2.257778,,20.287037,89.57163
US_AL_01133,2021-05-05,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,1,0,2736,72,26,2514,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-14,1,19.74,,30.88,11.14,35.44,17.62963,15.419753,21.845679,45.889333,,14.4,80.732452
US_AL_01133,2021-05-06,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,1,0,2737,72,0,2514,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-13,1,14.51,,29.01,,45.86,14.635802,7.049383,21.987654,0.197556,,7.533333,62.137129
US_AL_01133,2021-05-07,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,3,0,2740,72,119,2633,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-18,,9.8,9.31,28.91,,30.37,13.228395,7.234568,20.858025,1.890889,,6.555556,62.705139
US_AL_01133,2021-05-08,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,2,0,2742,72,49,2682,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-13,,16.43,,20.54,,39.32,14.617284,8.654321,22.938272,0.0,,8.244444,64.332012
