location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,population,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_VI_78020,2020-07-03,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,0,0,4,0,4170,254585,18.333333,-64.733333,121,50,29.641975,27.932099,31.796296,0.0,23.888889,70.110877
US_VI_78020,2020-07-04,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,0,0,4,0,4170,254585,18.333333,-64.733333,121,50,29.358025,27.012346,31.765432,0.112889,23.430556,69.26189
US_VI_78020,2020-07-05,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,0,0,4,0,4170,254585,18.333333,-64.733333,121,50,28.907407,26.197531,31.302469,0.987778,22.916667,68.979882
US_VI_78020,2020-07-06,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,0,0,4,0,4170,254585,18.333333,-64.733333,121,50,29.487654,27.358025,31.938272,0.310444,24.069444,70.966531
US_VI_78020,2020-07-07,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,0,0,4,0,4170,254585,18.333333,-64.733333,121,50,29.08642,25.549383,32.030864,0.3175,24.347222,74.561847
US_VI_78020,2020-07-08,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,2,0,6,0,4170,254585,18.333333,-64.733333,121,50,29.314815,26.641975,31.598765,1.100667,24.736111,75.119302
US_VI_78020,2020-07-09,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,0,0,6,0,4170,254585,18.333333,-64.733333,121,50,29.45679,27.41358,31.641975,0.225778,23.055556,67.051861
US_VI_78020,2020-07-10,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,0,0,6,0,4170,254585,18.333333,-64.733333,121,50,29.5,26.938272,31.925926,0.508,23.222222,67.631377
US_VI_78020,2020-07-11,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,0,0,6,0,4170,254585,18.333333,-64.733333,121,50,29.481481,26.944444,32.135802,0.225778,22.694444,65.188306
US_VI_78020,2020-07-12,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,0,0,6,0,4170,254585,18.333333,-64.733333,121,50,28.802469,25.351852,31.808642,12.304889,24.569444,76.462174
US_VI_78020,2020-07-13,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,1,0,7,0,4170,254585,18.333333,-64.733333,121,50,29.216049,27.08642,31.518519,4.261556,24.319444,73.302225
US_VI_78020,2020-07-14,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,2,0,9,0,4170,254585,18.333333,-64.733333,121,50,29.708333,27.291667,32.458333,0.8255,23.208333,68.162972
US_VI_78020,2020-07-15,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,0,0,9,0,4170,254585,18.333333,-64.733333,121,50,29.208333,27.027778,32.458333,0.0,22.625,67.742876
US_VI_78020,2020-07-16,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,1,0,10,0,4170,254585,18.333333,-64.733333,121,50,29.138889,26.736111,32.194444,4.0005,22.958333,69.376264
US_VI_78020,2020-07-17,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,1,0,11,0,4170,254585,18.333333,-64.733333,121,50,29.277778,26.765432,31.179012,2.159,22.805556,69.246548
US_VI_78020,2020-07-18,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,1,0,12,0,4170,254585,18.333333,-64.733333,121,50,28.135802,25.055556,31.141975,1.185333,22.291667,70.343377
US_VI_78020,2020-07-19,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,0,0,12,0,4170,254585,18.333333,-64.733333,121,50,28.753086,26.166667,31.487654,1.834444,22.888889,70.001461
US_VI_78020,2020-07-20,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,0,0,12,0,4170,254585,18.333333,-64.733333,121,50,29.111111,26.679012,31.604938,0.0,23.152778,69.635593
US_VI_78020,2020-07-21,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,0,0,12,0,4170,254585,18.333333,-64.733333,121,50,29.006173,26.919753,31.314815,0.47625,23.611111,72.711738
US_VI_78020,2020-07-22,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,3,0,15,0,4170,254585,18.333333,-64.733333,121,50,28.555556,26.203704,31.191358,2.2225,23.527778,72.915427
US_VI_78020,2020-07-23,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,0,0,15,0,4170,254585,18.333333,-64.733333,121,50,28.901235,26.253086,31.716049,1.11125,23.444444,70.997682
US_VI_78020,2020-07-24,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,0,0,15,0,4170,254585,18.333333,-64.733333,121,50,29.45679,26.858025,32.104938,1.5875,24.430556,73.553006
US_VI_78020,2020-07-25,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,0,0,15,0,4170,254585,18.333333,-64.733333,121,50,29.697531,27.858025,31.62963,0.381,24.152778,71.398097
US_VI_78020,2020-07-26,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,0,0,15,0,4170,254585,18.333333,-64.733333,121,50,29.604938,28.024691,31.82716,0.423333,24.097222,71.302237
US_VI_78020,2020-07-27,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,1,0,16,0,4170,254585,18.333333,-64.733333,121,50,29.388889,27.154321,32.024691,0.3175,22.930556,66.826993
US_VI_78020,2020-07-28,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,0,0,16,0,4170,254585,18.333333,-64.733333,121,50,29.41358,26.660494,31.882716,1.467556,24.527778,73.562753
US_VI_78020,2020-07-29,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,0,0,16,0,4170,254585,18.333333,-64.733333,121,50,28.574074,26.697531,30.734568,0.338667,24.166667,76.641172
US_VI_78020,2020-07-30,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,0,0,16,0,4170,254585,18.333333,-64.733333,121,50,28.753086,26.839506,30.450617,4.430889,24.888889,78.767046
US_VI_78020,2020-07-31,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,0,0,16,0,4170,254585,18.333333,-64.733333,121,50,29.243056,27.458333,31.3125,2.54,23.444444,70.275496
US_VI_78020,2020-08-01,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,0,0,16,0,4170,254585,18.333333,-64.733333,121,50,29.041667,26.902778,31.368056,0.0635,23.814815,72.787321
US_VI_78020,2020-08-02,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,0,0,16,0,4170,254585,18.333333,-64.733333,121,50,29.0625,26.868056,31.493056,0.0,24.185185,75.062682
US_VI_78020,2020-08-03,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,1,0,17,0,4170,254585,18.333333,-64.733333,121,50,29.631944,27.583333,31.833333,0.181429,24.648148,73.625368
US_VI_78020,2020-08-04,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,0,0,17,0,4170,254585,18.333333,-64.733333,121,50,29.888889,28.277778,31.759259,0.0,24.611111,72.112348
US_VI_78020,2020-08-05,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,0,0,17,0,4170,254585,18.333333,-64.733333,121,50,29.296296,27.401235,31.438272,0.0,22.972222,67.684663
US_VI_78020,2020-08-06,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,1,0,18,0,4170,254585,18.333333,-64.733333,121,50,29.271605,27.049383,31.833333,0.0,22.5,65.924725
US_VI_78020,2020-08-07,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,0,0,18,0,4170,254585,18.333333,-64.733333,121,50,29.314815,27.333333,31.907407,0.056444,23.638889,70.031197
US_VI_78020,2020-08-08,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,0,0,18,0,4170,254585,18.333333,-64.733333,121,50,29.759259,28.006173,32.055556,0.282222,23.819444,68.884307
US_VI_78020,2020-08-09,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,1,0,19,0,4170,254585,18.333333,-64.733333,121,50,29.54321,27.759259,32.055556,0.0,23.194444,67.304292
US_VI_78020,2020-08-10,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,0,0,19,0,4170,254585,18.333333,-64.733333,121,50,28.993827,26.555556,31.802469,0.084667,23.513889,70.849431
US_VI_78020,2020-08-11,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,1,0,20,0,4170,254585,18.333333,-64.733333,121,50,29.141975,26.493827,31.777778,0.620889,22.902778,67.679047
US_VI_78020,2020-08-12,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,0,0,20,0,4170,254585,18.333333,-64.733333,121,50,29.37037,26.549383,31.783951,0.8255,24.916667,76.268348
US_VI_78020,2020-08-13,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,2,0,22,0,4170,254585,18.333333,-64.733333,121,50,29.709877,27.716049,32.333333,0.4445,23.486111,68.349428
US_VI_78020,2020-08-14,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,1,0,23,0,4170,254585,18.333333,-64.733333,121,50,29.018519,27.561728,30.765432,0.0,23.666667,70.299008
US_VI_78020,2020-08-15,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,0,0,23,0,4170,254585,18.333333,-64.733333,121,50,29.277778,27.160494,31.691358,0.03175,24.013889,71.72686
US_VI_78020,2020-08-16,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,0,0,23,0,4170,254585,18.333333,-64.733333,121,50,29.759259,27.080247,32.41358,0.254,25.138889,75.130865
US_VI_78020,2020-08-17,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,0,0,23,0,4170,254585,18.333333,-64.733333,121,50,30.154321,28.092593,32.339506,0.03175,24.194444,68.872352
US_VI_78020,2020-08-18,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,0,0,23,0,4170,254585,18.333333,-64.733333,121,50,30.135802,28.37037,32.54321,0.028222,23.361111,65.483058
US_VI_78020,2020-08-19,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,2,0,25,0,4170,254585,18.333333,-64.733333,121,50,29.882716,28.32716,32.401235,0.0,23.222222,66.230524
US_VI_78020,2020-08-20,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,2,0,27,0,4170,254585,18.333333,-64.733333,121,50,29.432099,27.611111,32.012346,0.0,23.430556,68.593839
US_VI_78020,2020-08-21,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,5,0,32,0,4170,254585,18.333333,-64.733333,121,50,29.358025,27.234568,31.925926,2.6035,24.888889,75.923151
US_VI_78020,2020-08-22,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,0,0,32,0,4170,254585,18.333333,-64.733333,121,50,27.173611,25.125,29.930556,6.19125,24.425926,84.889202
US_VI_78020,2020-08-23,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,0,0,32,0,4170,254585,18.333333,-64.733333,121,50,29.401235,26.753086,31.604938,8.664222,24.541667,74.376358
US_VI_78020,2020-08-24,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,0,0,32,0,4170,254585,18.333333,-64.733333,121,50,28.246914,25.450617,30.907407,0.310444,23.736111,76.530414
US_VI_78020,2020-08-25,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,2,0,34,0,4170,254585,18.333333,-64.733333,121,50,28.41358,25.876543,31.030864,2.159,24.458333,76.55503
US_VI_78020,2020-08-26,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,0,0,34,0,4170,254585,18.333333,-64.733333,121,50,29.604938,27.419753,31.734568,0.366889,24.236111,72.621268
US_VI_78020,2020-08-27,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,1,0,35,0,4170,254585,18.333333,-64.733333,121,50,29.098765,26.91358,31.308642,0.762,25.083333,78.449584
US_VI_78020,2020-08-28,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,0,0,35,0,4170,254585,18.333333,-64.733333,121,50,29.555556,27.777778,31.555556,1.157111,24.347222,72.425038
US_VI_78020,2020-08-29,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,2,0,37,0,4170,254585,18.333333,-64.733333,121,50,29.518519,27.808642,31.475309,0.0,24.236111,71.94952
US_VI_78020,2020-08-30,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,0,0,37,0,4170,254585,18.333333,-64.733333,121,50,29.592593,27.648148,31.493827,0.0,23.791667,69.360682
US_VI_78020,2020-08-31,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,0,0,37,0,4170,254585,18.333333,-64.733333,121,50,29.54321,27.611111,32.018519,0.451556,24.972222,76.163693
US_VI_78020,2020-09-01,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,0,0,37,0,4170,254585,18.333333,-64.733333,121,50,28.691358,26.925926,31.240741,4.79425,25.097222,80.791471
US_VI_78020,2020-09-02,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,0,0,37,0,4170,254585,18.333333,-64.733333,121,50,29.351852,27.580247,31.734568,1.524,24.583333,74.678818
US_VI_78020,2020-09-03,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,3,1,40,1,4170,254585,18.333333,-64.733333,121,50,28.888889,26.740741,31.851852,1.36525,24.194444,76.52597
US_VI_78020,2020-09-04,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,0,0,40,1,4170,254585,18.333333,-64.733333,121,50,29.271605,26.975309,31.691358,0.254,24.194444,73.596531
US_VI_78020,2020-09-05,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,3,0,43,1,4170,254585,18.333333,-64.733333,121,50,29.345679,27.351852,31.685185,0.423333,24.055556,72.771425
US_VI_78020,2020-09-06,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,0,0,43,1,4170,254585,18.333333,-64.733333,121,50,29.061728,26.882716,31.333333,0.084667,23.680556,72.087565
US_VI_78020,2020-09-07,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,1,0,44,1,4170,254585,18.333333,-64.733333,121,50,28.981481,26.512346,31.512346,0.112889,24.069444,75.236578
US_VI_78020,2020-09-08,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,0,0,44,1,4170,254585,18.333333,-64.733333,121,50,28.771605,25.814815,31.549383,1.806222,24.375,77.172267
US_VI_78020,2020-09-09,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,-1,0,43,1,4170,254585,18.333333,-64.733333,121,50,29.475309,26.888889,31.808642,1.665111,24.402778,74.203323
US_VI_78020,2020-09-10,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,0,0,43,1,4170,254585,18.333333,-64.733333,121,50,29.08642,27.111111,31.62963,0.395111,23.388889,70.904642
US_VI_78020,2020-09-11,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,0,0,43,1,4170,254585,18.333333,-64.733333,121,50,28.438272,25.796296,31.537037,0.028222,23.416667,73.814827
US_VI_78020,2020-09-12,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,1,0,44,1,4170,254585,18.333333,-64.733333,121,50,28.407407,25.5,31.277778,4.543778,23.875,76.033767
US_VI_78020,2020-09-13,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,0,0,44,1,4170,254585,18.333333,-64.733333,121,50,28.425926,25.487654,31.444444,1.862667,24.083333,77.155973
US_VI_78020,2020-09-14,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,0,0,44,1,4170,254585,18.333333,-64.733333,121,50,29.395062,26.734568,31.895062,3.725333,24.694444,75.904148
US_VI_78020,2020-09-15,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,1,0,45,1,4170,254585,18.333333,-64.733333,121,50,29.481481,27.185185,32.0,0.254,24.402778,74.260306
US_VI_78020,2020-09-16,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,0,0,45,1,4170,254585,18.333333,-64.733333,121,50,29.783951,27.395062,32.148148,0.225778,24.722222,73.43113
US_VI_78020,2020-09-17,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,0,0,45,1,4170,254585,18.333333,-64.733333,121,50,29.41358,27.339506,31.858025,0.28575,24.055556,72.459202
US_VI_78020,2020-09-18,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,0,0,45,1,4170,254585,18.333333,-64.733333,121,50,29.179012,26.592593,31.685185,1.778,23.319444,69.951992
US_VI_78020,2020-09-19,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,0,0,45,1,4170,254585,18.333333,-64.733333,121,50,28.049383,25.308642,31.290123,0.0,23.5,76.619258
US_VI_78020,2020-09-20,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,8,0,53,1,4170,254585,18.333333,-64.733333,121,50,28.08642,25.074074,31.604938,0.818444,23.305556,75.073275
US_VI_78020,2020-09-21,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,0,0,53,1,4170,254585,18.333333,-64.733333,121,50,29.067901,25.802469,31.876543,0.112889,23.638889,72.738323
US_VI_78020,2020-09-22,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,4,0,57,1,4170,254585,18.333333,-64.733333,121,50,28.691358,25.518519,31.481481,1.397,24.541667,78.657401
US_VI_78020,2020-09-23,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,0,0,57,1,4170,254585,18.333333,-64.733333,121,50,28.67284,25.845679,31.487654,1.27,24.75,79.642811
US_VI_78020,2020-09-24,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,0,0,57,1,4170,254585,18.333333,-64.733333,121,50,28.228395,25.32716,31.907407,1.80975,24.152778,79.839923
US_VI_78020,2020-09-25,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,0,0,57,1,4170,254585,18.333333,-64.733333,121,50,28.851852,26.339506,31.537037,1.04775,24.819444,79.094895
US_VI_78020,2020-09-26,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,3,0,60,1,4170,254585,18.333333,-64.733333,121,50,29.222222,26.783951,31.537037,2.483556,24.277778,74.300499
US_VI_78020,2020-09-27,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,0,0,60,1,4170,254585,18.333333,-64.733333,121,50,28.91358,26.530864,31.493827,0.5715,24.333333,76.160897
US_VI_78020,2020-09-28,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,0,0,60,1,4170,254585,18.333333,-64.733333,121,50,27.919753,24.549383,31.345679,3.556,23.472222,75.62064
US_VI_78020,2020-09-29,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,0,0,60,1,4170,254585,18.333333,-64.733333,121,50,28.5,25.037037,31.444444,3.894667,24.25,77.503913
US_VI_78020,2020-09-30,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,0,0,60,1,4170,254585,18.333333,-64.733333,121,50,29.117284,25.962963,31.660494,2.8575,24.638889,77.275849
US_VI_78020,2020-10-01,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,4,0,64,1,4170,254585,18.333333,-64.733333,121,50,28.333333,24.376543,31.135802,3.58775,23.347222,75.237387
US_VI_78020,2020-10-02,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,0,0,64,1,4170,254585,18.333333,-64.733333,121,50,28.37037,25.302469,30.851852,1.143,23.541667,74.953172
US_VI_78020,2020-10-03,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,0,0,64,1,4170,254585,18.333333,-64.733333,121,50,27.530864,25.271605,30.055556,1.17475,23.347222,78.540659
US_VI_78020,2020-10-04,ChIJlXiAd5ASBYwRmmnTJdolT7U,Q849441,geoid/78020,US,United States of America,VI,Virgin Islands,78020,Saint John,US,USA,2,0,0,64,1,4170,254585,18.333333,-64.733333,121,50,27.419753,24.364198,29.592593,2.38125,23.638889,81.13232
