location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vomiting,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_MO_29027,2020-09-07,ChIJwW7F7wSxw4cR3_IDVcX9V0U,Q485213,geoId/29027,US,United States of America,MO,Missouri,29027,Callaway County,US,USA,2,4,0,432,2,,,44982,23087,21895,5090,5865,6469,5816,5493,6310,5358,3005,1576,1180450,38.84,-91.92,2194,77.5875,,,,-69,,5.48,6.8,3.97,15.5,7.37,7.56,5.67,3.02,4.16,12.47,4.16,4.91,5.1,5.48,6.99,4.35,6.24,4.72,5.29,5.29,5.86,,4.72,23.06,6.24,,13.04,3.21,3.4,3.78,6.8,40.25,3.78,11.53,6.62,2.83,3.59,5.1,,26.216049,21.796296,31.864198,0.0,,20.04321,69.055684
US_MO_29027,2020-09-08,ChIJwW7F7wSxw4cR3_IDVcX9V0U,Q485213,geoId/29027,US,United States of America,MO,Missouri,29027,Callaway County,US,USA,2,7,0,439,2,,,44982,23087,21895,5090,5865,6469,5816,5493,6310,5358,3005,1576,1180450,38.84,-91.92,2194,77.5875,,,,-28,3,5.72,7.45,3.81,11.78,9.01,4.33,4.85,5.72,5.37,9.35,4.33,3.64,,6.06,8.31,5.2,5.37,7.79,4.5,3.46,3.46,2.6,7.79,19.4,3.98,2.6,9.53,,4.33,3.98,6.76,38.63,3.29,7.62,6.76,3.12,,,2.94,22.746914,17.858025,29.839506,0.0,,19.197531,80.602105
US_MO_29027,2020-09-09,ChIJwW7F7wSxw4cR3_IDVcX9V0U,Q485213,geoId/29027,US,United States of America,MO,Missouri,29027,Callaway County,US,USA,2,3,0,442,2,,,44982,23087,21895,5090,5865,6469,5816,5493,6310,5358,3005,1576,1180450,38.84,-91.92,2194,77.5875,,,,-23,0,5.17,7.67,5.35,10.17,6.42,3.75,5.17,3.93,3.39,9.81,2.85,5.35,,4.64,6.42,5.0,7.67,7.5,,2.5,3.93,3.03,5.71,22.31,6.25,3.57,8.39,,2.68,5.71,4.82,36.4,4.1,7.85,5.53,4.28,3.75,3.21,,18.024691,15.179012,24.117284,15.856857,,16.395062,90.342258
US_MO_29027,2020-09-10,ChIJwW7F7wSxw4cR3_IDVcX9V0U,Q485213,geoId/29027,US,United States of America,MO,Missouri,29027,Callaway County,US,USA,2,16,0,458,2,,,44982,23087,21895,5090,5865,6469,5816,5493,6310,5358,3005,1576,1180450,38.84,-91.92,2194,77.5875,,,,-23,1,3.67,4.72,3.32,12.06,7.51,4.02,4.19,4.02,2.97,7.51,3.32,6.99,4.89,6.29,6.29,5.07,4.37,7.51,3.32,2.97,4.37,,6.99,23.59,6.29,2.62,7.16,4.19,4.89,4.89,4.19,37.92,2.8,7.69,5.24,2.62,6.12,2.8,2.8,18.740741,16.123457,23.240741,0.0,,17.228395,91.151871
US_MO_29027,2020-09-11,ChIJwW7F7wSxw4cR3_IDVcX9V0U,Q485213,geoId/29027,US,United States of America,MO,Missouri,29027,Callaway County,US,USA,2,16,0,474,2,,,44982,23087,21895,5090,5865,6469,5816,5493,6310,5358,3005,1576,1180450,38.84,-91.92,2194,77.5875,12,-2,-23,-10,2,5.23,6.1,3.49,12.9,9.76,7.15,4.01,4.36,3.66,8.19,4.36,2.44,,4.71,9.24,3.31,3.31,4.88,,2.79,6.28,,7.67,19.17,2.44,3.14,6.28,3.66,3.83,4.71,4.53,40.09,4.01,8.37,6.62,5.05,4.71,4.01,,20.580247,18.148148,25.314815,1.3335,,18.308642,87.391727
US_MO_29027,2020-09-12,ChIJwW7F7wSxw4cR3_IDVcX9V0U,Q485213,geoId/29027,US,United States of America,MO,Missouri,29027,Callaway County,US,USA,2,18,0,492,2,,,44982,23087,21895,5090,5865,6469,5816,5493,6310,5358,3005,1576,1180450,38.84,-91.92,2194,77.5875,13,,,-6,,4.14,10.14,4.97,9.93,7.66,7.45,5.17,,,9.73,,5.38,3.52,2.9,10.76,4.14,4.14,6.83,,,5.59,,5.79,26.49,6.0,,8.28,3.73,2.9,7.87,,37.46,,6.42,3.93,,4.35,,,20.277778,17.919753,23.777778,14.332857,,18.234568,88.159513
US_MO_29027,2020-09-13,ChIJwW7F7wSxw4cR3_IDVcX9V0U,Q485213,geoId/29027,US,United States of America,MO,Missouri,29027,Callaway County,US,USA,2,14,0,506,2,,,44982,23087,21895,5090,5865,6469,5816,5493,6310,5358,3005,1576,1180450,38.84,-91.92,2194,77.5875,26,,,-10,,4.7,6.26,4.7,14.1,8.61,5.29,5.68,5.29,3.72,8.03,2.74,6.26,,3.13,11.94,4.89,3.13,,4.89,2.94,5.48,3.92,4.31,21.73,7.83,4.31,11.16,3.13,,3.52,5.68,36.41,4.11,9.4,6.46,3.52,4.5,3.72,3.92,18.938272,14.253086,24.185185,2.342444,,15.080247,78.572011
US_MO_29027,2020-09-14,ChIJwW7F7wSxw4cR3_IDVcX9V0U,Q485213,geoId/29027,US,United States of America,MO,Missouri,29027,Callaway County,US,USA,2,20,0,526,2,,,44982,23087,21895,5090,5865,6469,5816,5493,6310,5358,3005,1576,1180450,38.84,-91.92,2194,77.5875,12,-6,,-26,2,4.12,5.06,4.31,14.99,6.93,5.81,6.0,5.06,,10.68,4.31,5.06,5.06,4.68,6.37,5.06,5.06,5.62,5.06,4.12,5.06,3.19,6.37,24.54,5.43,,7.87,2.62,2.81,5.25,3.0,37.47,3.37,8.43,3.37,2.81,3.93,2.81,2.81,18.765432,12.722222,26.487654,0.0,,14.302469,75.445138
US_MO_29027,2020-09-15,ChIJwW7F7wSxw4cR3_IDVcX9V0U,Q485213,geoId/29027,US,United States of America,MO,Missouri,29027,Callaway County,US,USA,2,6,0,532,2,,,44982,23087,21895,5090,5865,6469,5816,5493,6310,5358,3005,1576,1180450,38.84,-91.92,2194,77.5875,22,1,-23,-22,2,2.6,6.06,4.85,14.04,6.06,4.85,3.29,4.5,3.64,8.84,,5.2,3.12,4.68,9.18,2.43,4.68,6.24,3.64,3.29,4.68,2.77,6.06,23.22,8.84,3.12,6.93,,5.2,4.68,7.28,37.25,4.16,9.7,7.45,4.5,3.81,2.95,3.64,19.04321,12.641975,26.401235,0.0,,14.851852,76.813023
US_MO_29027,2020-09-16,ChIJwW7F7wSxw4cR3_IDVcX9V0U,Q485213,geoId/29027,US,United States of America,MO,Missouri,29027,Callaway County,US,USA,2,13,0,545,2,,,44982,23087,21895,5090,5865,6469,5816,5493,6310,5358,3005,1576,1180450,38.84,-91.92,2194,77.5875,29,-7,-12,-21,-1,4.54,6.47,3.5,12.06,8.56,5.24,6.47,4.72,4.02,8.21,,5.24,,4.54,7.86,3.5,5.77,6.29,,4.54,5.77,,6.99,27.61,3.67,4.19,11.88,3.5,2.97,5.07,2.97,32.68,6.47,9.79,4.37,4.54,5.24,,4.37,20.228395,13.839506,28.135802,0.0,,15.598765,74.926832
US_MO_29027,2020-09-17,ChIJwW7F7wSxw4cR3_IDVcX9V0U,Q485213,geoId/29027,US,United States of America,MO,Missouri,29027,Callaway County,US,USA,2,8,0,553,2,,,44982,23087,21895,5090,5865,6469,5816,5493,6310,5358,3005,1576,1180450,38.84,-91.92,2194,77.5875,13,,-34,-20,2,2.53,9.57,4.52,13.01,9.21,4.88,6.14,4.16,2.53,9.03,3.61,5.42,2.53,6.87,10.12,3.07,4.7,6.14,4.34,6.14,4.52,,8.67,26.38,8.49,3.07,8.13,3.43,7.05,3.98,5.24,41.91,5.24,7.05,4.7,4.7,4.88,,3.79,19.314815,14.648148,24.709877,0.0,,14.716049,75.112364
US_MO_29027,2020-09-18,ChIJwW7F7wSxw4cR3_IDVcX9V0U,Q485213,geoId/29027,US,United States of America,MO,Missouri,29027,Callaway County,US,USA,2,9,0,562,2,,,44982,23087,21895,5090,5865,6469,5816,5493,6310,5358,3005,1576,1180450,38.84,-91.92,2194,77.5875,21,-1,-27,-8,2,4.9,6.17,2.54,12.88,9.98,,3.81,4.36,3.27,7.8,4.17,3.81,3.27,5.81,5.99,5.44,5.81,2.54,3.08,4.36,5.44,,3.27,23.95,5.08,3.27,6.17,,4.9,4.72,3.99,33.39,5.62,5.99,7.62,3.99,4.54,3.27,,16.703704,11.981481,22.382716,0.0,,11.345679,70.9022
US_MO_29027,2020-09-19,ChIJwW7F7wSxw4cR3_IDVcX9V0U,Q485213,geoId/29027,US,United States of America,MO,Missouri,29027,Callaway County,US,USA,2,7,0,569,2,,,44982,23087,21895,5090,5865,6469,5816,5493,6310,5358,3005,1576,1180450,38.84,-91.92,2194,77.5875,23,,,-7,,6.17,7.93,4.85,11.24,6.17,3.08,5.73,4.63,,8.15,,4.41,,4.19,7.05,3.75,3.97,4.63,3.52,,4.63,,4.63,20.05,4.63,,10.57,,3.52,4.85,5.29,32.38,4.41,8.59,5.29,4.85,5.07,3.52,,14.234568,7.925926,20.91358,0.0,,7.117284,62.505959
US_MO_29027,2020-09-20,ChIJwW7F7wSxw4cR3_IDVcX9V0U,Q485213,geoId/29027,US,United States of America,MO,Missouri,29027,Callaway County,US,USA,2,11,0,580,2,,,44982,23087,21895,5090,5865,6469,5816,5493,6310,5358,3005,1576,1180450,38.84,-91.92,2194,77.5875,,,,-14,,,6.12,3.75,14.61,7.5,6.71,3.55,6.52,3.36,11.06,3.16,4.74,3.95,2.76,5.13,3.75,5.92,5.13,3.55,4.74,3.36,,6.52,17.77,5.73,4.94,9.08,3.16,4.34,4.34,3.95,37.91,5.73,11.06,4.94,,3.36,3.16,2.76,14.358025,7.450617,23.401235,0.0,,7.771605,64.82747
US_MO_29027,2020-09-21,ChIJwW7F7wSxw4cR3_IDVcX9V0U,Q485213,geoId/29027,US,United States of America,MO,Missouri,29027,Callaway County,US,USA,2,4,0,584,2,,,44982,23087,21895,5090,5865,6469,5816,5493,6310,5358,3005,1576,1180450,38.84,-91.92,2194,77.5875,14,,,-22,4,7.83,8.93,4.19,11.3,8.74,4.37,6.19,4.74,3.46,11.66,2.92,4.01,,5.65,10.57,4.37,4.19,5.83,,5.28,7.11,,7.11,26.96,5.28,,7.65,2.73,3.83,5.1,5.1,34.25,6.74,7.29,3.28,6.74,3.28,2.92,3.1,16.018519,8.203704,25.604938,0.0,,9.641975,66.183135
US_MO_29027,2020-09-22,ChIJwW7F7wSxw4cR3_IDVcX9V0U,Q485213,geoId/29027,US,United States of America,MO,Missouri,29027,Callaway County,US,USA,2,5,0,589,2,,,44982,23087,21895,5090,5865,6469,5816,5493,6310,5358,3005,1576,1180450,38.84,-91.92,2194,77.5875,18,3,-24,-22,4,4.5,7.19,3.42,14.57,10.79,4.5,3.96,6.12,4.32,9.89,4.32,4.32,3.78,4.86,8.63,5.22,4.86,5.04,,4.68,4.14,3.24,6.12,24.64,5.58,,8.45,,6.29,3.96,5.04,35.79,4.68,6.83,7.01,4.68,5.22,3.42,,17.524691,11.506173,24.493827,0.0,,12.814815,74.160551
US_MO_29027,2020-09-23,ChIJwW7F7wSxw4cR3_IDVcX9V0U,Q485213,geoId/29027,US,United States of America,MO,Missouri,29027,Callaway County,US,USA,2,13,0,602,2,,,44982,23087,21895,5090,5865,6469,5816,5493,6310,5358,3005,1576,1180450,38.84,-91.92,2194,77.5875,25,-2,-27,-18,1,5.14,6.92,3.02,10.82,6.74,4.08,5.14,5.32,3.02,11.0,2.66,4.97,3.19,3.19,10.29,6.39,5.86,3.55,2.66,,3.9,,7.45,23.07,4.61,2.48,7.27,3.37,3.9,3.55,4.26,37.08,4.97,7.27,4.79,6.74,4.08,,3.02,18.765432,13.851852,24.444444,0.0,,14.796296,77.955839
US_MO_29027,2020-09-24,ChIJwW7F7wSxw4cR3_IDVcX9V0U,Q485213,geoId/29027,US,United States of America,MO,Missouri,29027,Callaway County,US,USA,2,16,0,618,2,,,44982,23087,21895,5090,5865,6469,5816,5493,6310,5358,3005,1576,1180450,38.84,-91.92,2194,77.5875,10,,-32,-19,3,3.73,7.47,3.38,13.33,6.58,3.73,4.44,2.49,4.98,9.6,,6.58,4.09,3.56,9.6,3.56,2.67,5.33,,4.98,4.62,,6.93,24.89,5.87,3.2,7.29,2.84,2.49,4.8,3.2,30.93,5.33,5.51,4.62,3.02,5.87,4.98,,17.240741,11.814815,24.296296,0.0,,13.141975,77.263796
US_MO_29027,2020-09-25,ChIJwW7F7wSxw4cR3_IDVcX9V0U,Q485213,geoId/29027,US,United States of America,MO,Missouri,29027,Callaway County,US,USA,2,20,0,638,2,,,44982,23087,21895,5090,5865,6469,5816,5493,6310,5358,3005,1576,1180450,38.84,-91.92,2194,77.5875,14,6,-24,-4,3,5.05,5.41,3.97,12.44,8.83,3.42,7.39,,5.05,7.39,,3.79,,4.15,7.03,,3.06,3.42,,2.88,3.25,3.61,5.05,17.67,5.95,,8.29,3.06,4.15,4.15,3.79,30.47,,4.33,6.85,3.42,3.42,3.25,3.42,18.839506,12.481481,28.253086,0.0,,13.759259,72.580497
US_MO_29027,2020-09-26,ChIJwW7F7wSxw4cR3_IDVcX9V0U,Q485213,geoId/29027,US,United States of America,MO,Missouri,29027,Callaway County,US,USA,2,14,1,652,3,,,44982,23087,21895,5090,5865,6469,5816,5493,6310,5358,3005,1576,1180450,38.84,-91.92,2194,77.5875,22,,,-1,-2,,9.5,3.67,12.52,8.21,5.18,4.32,4.75,3.02,11.01,,5.61,4.75,,7.99,3.02,4.97,3.89,4.32,,,4.1,7.56,21.16,6.26,,9.93,,,3.89,5.4,35.63,4.1,9.5,4.1,4.32,5.61,,4.32,21.746914,15.858025,30.203704,0.0,,15.574074,68.21602
US_MO_29027,2020-09-27,ChIJwW7F7wSxw4cR3_IDVcX9V0U,Q485213,geoId/29027,US,United States of America,MO,Missouri,29027,Callaway County,US,USA,2,10,0,662,3,,,44982,23087,21895,5090,5865,6469,5816,5493,6310,5358,3005,1576,1180450,38.84,-91.92,2194,77.5875,18,,,-14,,3.69,6.41,4.08,13.6,6.6,5.63,4.47,6.6,,12.43,2.72,5.24,4.08,3.3,4.66,2.91,,2.72,,2.91,4.66,,3.5,21.36,4.27,3.11,12.23,3.3,,4.86,8.16,40.59,4.86,8.54,6.02,4.08,5.44,,3.5,19.790123,13.148148,24.993827,0.0,,15.234568,75.387843
US_MO_29027,2020-09-28,ChIJwW7F7wSxw4cR3_IDVcX9V0U,Q485213,geoId/29027,US,United States of America,MO,Missouri,29027,Callaway County,US,USA,2,10,0,672,3,,,44982,23087,21895,5090,5865,6469,5816,5493,6310,5358,3005,1576,1180450,38.84,-91.92,2194,77.5875,12,,,-21,5,6.62,7.33,3.58,13.95,10.02,5.37,5.72,3.58,3.4,7.33,3.58,2.86,3.04,4.65,7.51,5.01,5.01,3.58,3.4,4.83,3.04,3.04,9.12,24.5,5.9,4.47,7.15,3.04,5.19,3.04,3.93,38.27,,5.9,6.26,3.93,4.83,3.4,2.86,13.641975,10.135802,19.950617,15.748,,9.709877,77.24603
US_MO_29027,2020-09-29,ChIJwW7F7wSxw4cR3_IDVcX9V0U,Q485213,geoId/29027,US,United States of America,MO,Missouri,29027,Callaway County,US,USA,2,0,0,672,3,,,44982,23087,21895,5090,5865,6469,5816,5493,6310,5358,3005,1576,1180450,38.84,-91.92,2194,77.5875,14,-1,-33,-20,4,2.64,4.41,5.64,10.93,7.58,,3.7,5.29,4.05,10.58,2.82,4.94,3.17,4.05,8.46,,7.23,5.11,5.11,3.0,3.7,3.0,8.46,22.57,4.76,,7.23,2.64,5.11,2.82,7.58,35.26,,6.35,5.11,3.17,7.05,,2.47,12.623457,7.296296,18.907407,0.0,,6.734568,67.607156
US_MO_29027,2020-09-30,ChIJwW7F7wSxw4cR3_IDVcX9V0U,Q485213,geoId/29027,US,United States of America,MO,Missouri,29027,Callaway County,US,USA,2,1,0,673,3,,,44982,23087,21895,5090,5865,6469,5816,5493,6310,5358,3005,1576,1180450,38.84,-91.92,2194,77.5875,28,,-22,-17,0,4.64,4.28,4.82,9.28,9.28,5.17,5.89,3.92,3.92,11.6,3.92,4.46,3.92,5.0,6.07,3.57,3.21,5.53,3.57,4.28,4.46,,8.03,22.83,6.78,3.75,4.64,,4.1,4.82,6.07,35.86,3.75,5.0,5.0,3.92,4.28,,3.39,16.660494,10.030864,24.962963,0.0,,6.012346,49.712302
US_MO_29027,2020-10-01,ChIJwW7F7wSxw4cR3_IDVcX9V0U,Q485213,geoId/29027,US,United States of America,MO,Missouri,29027,Callaway County,US,USA,2,11,0,684,3,,,44982,23087,21895,5090,5865,6469,5816,5493,6310,5358,3005,1576,1180450,38.84,-91.92,2194,77.5875,18,,-17,-16,1,4.25,7.61,2.83,12.92,8.14,5.66,5.66,5.84,3.01,10.09,5.49,5.84,3.54,5.49,7.26,,3.54,4.6,3.19,3.01,3.01,4.6,7.61,22.65,6.72,,6.55,3.72,4.6,3.72,5.31,36.81,,6.37,4.96,3.36,4.25,,3.54,12.333333,6.333333,18.91358,0.0,,3.518519,55.288584
US_MO_29027,2020-10-02,ChIJwW7F7wSxw4cR3_IDVcX9V0U,Q485213,geoId/29027,US,United States of America,MO,Missouri,29027,Callaway County,US,USA,2,14,0,698,3,,,44982,23087,21895,5090,5865,6469,5816,5493,6310,5358,3005,1576,1180450,38.84,-91.92,2194,77.5875,20,10,-27,-3,1,4.3,6.45,5.91,9.85,7.7,6.09,4.48,5.02,2.51,6.63,3.58,5.2,,5.2,7.17,,4.12,,4.48,2.51,3.94,3.4,5.73,15.05,3.76,,7.52,,5.73,4.12,6.45,31.17,5.37,5.37,3.4,2.87,2.69,,,9.598765,3.512346,16.512346,0.0,,3.080247,64.020891
US_MO_29027,2020-10-03,ChIJwW7F7wSxw4cR3_IDVcX9V0U,Q485213,geoId/29027,US,United States of America,MO,Missouri,29027,Callaway County,US,USA,2,20,0,718,3,,,44982,23087,21895,5090,5865,6469,5816,5493,6310,5358,3005,1576,1180450,38.84,-91.92,2194,77.5875,30,,,-7,-2,4.37,4.37,4.99,10.4,4.79,4.99,4.37,3.12,,9.57,,5.83,,3.33,8.32,3.54,2.91,6.03,,4.99,4.79,4.16,5.62,20.59,,,5.2,,3.95,4.79,6.24,35.37,2.91,4.99,3.54,4.37,4.79,3.54,,10.333333,6.123457,16.018519,0.0635,,6.092593,75.330446
US_MO_29027,2020-10-04,ChIJwW7F7wSxw4cR3_IDVcX9V0U,Q485213,geoId/29027,US,United States of America,MO,Missouri,29027,Callaway County,US,USA,2,10,0,728,3,,,44982,23087,21895,5090,5865,6469,5816,5493,6310,5358,3005,1576,1180450,38.84,-91.92,2194,77.5875,29,,,-12,-3,4.15,7.12,3.56,13.45,4.75,6.92,5.54,5.74,3.16,9.89,6.13,5.54,,,8.9,3.56,3.96,,6.13,4.55,3.96,4.55,6.33,18.98,3.96,,7.51,,,,5.54,39.55,3.56,8.11,7.91,3.16,4.35,3.16,3.56,11.604938,7.574074,15.876543,0.3175,,5.617284,66.814936
US_MO_29027,2020-10-05,ChIJwW7F7wSxw4cR3_IDVcX9V0U,Q485213,geoId/29027,US,United States of America,MO,Missouri,29027,Callaway County,US,USA,2,17,0,745,3,,,44982,23087,21895,5090,5865,6469,5816,5493,6310,5358,3005,1576,1180450,38.84,-91.92,2194,77.5875,7,,,-21,3,4.82,6.42,2.67,11.95,6.78,5.35,3.39,3.75,,12.84,,4.64,2.67,3.92,7.85,3.75,5.88,6.24,,4.82,3.92,2.67,,23.72,5.53,4.46,7.13,3.03,4.1,3.03,6.42,35.13,3.75,7.31,5.53,4.99,2.5,3.92,2.5,9.549383,1.987654,20.148148,0.0,,2.04321,59.776185
US_MO_29027,2020-10-06,ChIJwW7F7wSxw4cR3_IDVcX9V0U,Q485213,geoId/29027,US,United States of America,MO,Missouri,29027,Callaway County,US,USA,2,6,0,751,3,,,44982,23087,21895,5090,5865,6469,5816,5493,6310,5358,3005,1576,1180450,38.84,-91.92,2194,77.5875,14,5,-24,-19,2,5.78,4.38,2.98,12.26,5.78,8.06,4.73,4.2,2.8,9.63,2.98,6.13,2.8,4.2,8.93,,5.26,6.83,4.38,4.38,4.38,4.2,7.01,26.1,6.66,3.15,6.83,3.85,4.2,5.61,6.13,35.74,6.31,7.18,5.08,5.61,3.5,,3.85,16.04321,8.67284,25.604938,0.0,,7.944444,59.023775
US_MO_29027,2020-10-07,ChIJwW7F7wSxw4cR3_IDVcX9V0U,Q485213,geoId/29027,US,United States of America,MO,Missouri,29027,Callaway County,US,USA,2,13,0,764,3,,,44982,23087,21895,5090,5865,6469,5816,5493,6310,5358,3005,1576,1180450,38.84,-91.92,2194,77.5875,19,-7,-27,-17,0,6.49,8.42,3.16,14.38,6.49,4.56,5.44,4.56,3.51,11.23,2.81,3.51,2.63,5.44,7.89,4.56,4.04,5.79,3.68,4.56,3.51,4.21,6.32,24.56,5.79,2.46,8.6,2.63,6.49,4.04,6.14,34.21,5.09,6.84,6.67,3.33,3.33,,3.68,19.580247,12.154321,29.777778,0.0,,13.277778,67.51011
US_MO_29027,2020-10-08,ChIJwW7F7wSxw4cR3_IDVcX9V0U,Q485213,geoId/29027,US,United States of America,MO,Missouri,29027,Callaway County,US,USA,2,10,0,774,3,,,44982,23087,21895,5090,5865,6469,5816,5493,6310,5358,3005,1576,1180450,38.84,-91.92,2194,77.5875,6,,-32,-17,3,4.2,6.83,3.15,14.36,7.88,5.08,6.13,,2.8,11.04,3.5,5.96,,5.43,7.18,3.85,5.08,4.91,4.55,3.68,5.43,2.8,7.71,20.67,4.03,,8.58,,4.55,5.61,4.55,34.16,3.68,6.83,4.91,4.03,3.33,,2.8,19.635802,12.04321,28.703704,0.0,,12.876543,65.96145
US_MO_29027,2020-10-09,ChIJwW7F7wSxw4cR3_IDVcX9V0U,Q485213,geoId/29027,US,United States of America,MO,Missouri,29027,Callaway County,US,USA,2,38,1,812,4,,,44982,23087,21895,5090,5865,6469,5816,5493,6310,5358,3005,1576,1180450,38.84,-91.92,2194,77.5875,16,2,-30,-4,2,5.92,6.82,2.87,9.52,6.46,4.85,5.39,2.87,,8.8,,4.13,2.69,4.49,8.98,4.85,4.13,,2.51,,2.51,,6.1,18.67,5.03,,7.9,,2.87,5.21,3.59,33.93,4.13,7.36,4.49,5.03,3.77,,,20.320988,13.746914,28.746914,0.0,,14.493827,69.555245
US_MO_29027,2020-10-10,ChIJwW7F7wSxw4cR3_IDVcX9V0U,Q485213,geoId/29027,US,United States of America,MO,Missouri,29027,Callaway County,US,USA,2,46,0,858,4,,,44982,23087,21895,5090,5865,6469,5816,5493,6310,5358,3005,1576,1180450,38.84,-91.92,2194,77.5875,22,,,1,-3,4.64,7.6,4.86,8.87,6.33,4.86,5.28,4.01,3.17,8.66,5.28,5.28,2.96,4.01,9.71,,2.96,3.38,5.28,,3.17,,5.07,17.73,5.28,,7.6,4.43,,3.17,3.38,33.57,4.86,5.91,4.43,5.91,4.86,3.38,,20.802469,14.450617,28.691358,0.0,,16.006173,74.272654
US_MO_29027,2020-10-11,ChIJwW7F7wSxw4cR3_IDVcX9V0U,Q485213,geoId/29027,US,United States of America,MO,Missouri,29027,Callaway County,US,USA,2,0,0,858,4,,,44982,23087,21895,5090,5865,6469,5816,5493,6310,5358,3005,1576,1180450,38.84,-91.92,2194,77.5875,24,,,-10,-2,7.12,5.93,3.17,10.09,7.52,4.95,4.55,3.56,10.09,8.11,3.76,3.56,,5.93,8.11,3.76,5.74,4.35,4.35,3.76,,,6.53,19.38,6.72,,10.29,4.95,,2.97,4.95,36.79,3.76,9.49,7.52,3.36,3.76,3.36,3.17,20.666667,13.54321,29.364198,0.0,,15.376543,71.871457
US_MO_29027,2020-10-12,ChIJwW7F7wSxw4cR3_IDVcX9V0U,Q485213,geoId/29027,US,United States of America,MO,Missouri,29027,Callaway County,US,USA,2,0,0,858,4,,,44982,23087,21895,5090,5865,6469,5816,5493,6310,5358,3005,1576,1180450,38.84,-91.92,2194,77.5875,6,,,-35,7,4.89,8.08,4.13,12.96,9.77,7.33,5.45,6.2,5.07,7.89,4.32,4.32,3.19,3.38,9.02,9.77,4.7,3.76,3.57,3.76,4.13,3.57,8.27,24.8,4.51,2.63,7.7,,3.01,7.89,6.95,38.71,3.95,8.64,6.95,4.51,4.51,4.32,4.32,20.135802,15.080247,24.308642,0.0,,10.45679,53.994003
US_MO_29027,2020-10-13,ChIJwW7F7wSxw4cR3_IDVcX9V0U,Q485213,geoId/29027,US,United States of America,MO,Missouri,29027,Callaway County,US,USA,2,0,0,858,4,,,44982,23087,21895,5090,5865,6469,5816,5493,6310,5358,3005,1576,1180450,38.84,-91.92,2194,77.5875,8,5,-26,-20,3,6.45,6.63,3.59,12.01,8.61,3.94,5.2,4.66,5.02,11.83,3.94,4.48,2.69,6.99,8.61,4.84,3.94,,4.12,4.12,4.48,,6.45,20.98,6.63,,6.09,2.51,6.63,5.56,5.74,39.62,3.77,5.92,2.87,5.2,3.23,,3.41,14.616667,5.7,26.277778,0.0,,3.183333,46.674312
US_MO_29027,2020-10-14,ChIJwW7F7wSxw4cR3_IDVcX9V0U,Q485213,geoId/29027,US,United States of America,MO,Missouri,29027,Callaway County,US,USA,2,72,0,930,4,,,44982,23087,21895,5090,5865,6469,5816,5493,6310,5358,3005,1576,1180450,38.84,-91.92,2194,77.5875,20,-2,-33,-16,2,3.96,5.17,,11.02,8.96,4.48,6.2,4.13,6.37,9.13,2.76,3.79,3.1,5.34,9.13,2.76,6.54,2.41,3.1,3.27,,3.1,7.06,21.36,6.03,3.96,5.86,,4.31,3.27,6.37,37.72,,9.47,6.37,3.27,3.1,,,17.433333,7.966667,30.222222,0.0,,6.005556,47.459362
US_MO_29027,2020-10-15,ChIJwW7F7wSxw4cR3_IDVcX9V0U,Q485213,geoId/29027,US,United States of America,MO,Missouri,29027,Callaway County,US,USA,2,20,0,950,4,,,44982,23087,21895,5090,5865,6469,5816,5493,6310,5358,3005,1576,1180450,38.84,-91.92,2194,77.5875,12,,-32,-17,4,4.88,6.1,4.88,8.37,5.58,5.05,5.75,2.44,,6.97,2.96,4.71,3.31,4.88,8.37,5.58,6.1,5.75,3.31,3.49,6.1,,6.1,18.83,8.89,4.01,6.28,4.18,4.18,7.67,5.93,39.57,3.66,4.36,3.83,3.49,3.49,,,15.672222,9.561111,25.95,0.036286,,1.888889,39.734588
