location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_TX_48003,2020-05-31,ChIJB0YjgK6N-4YRULmdScI_-9o,Q108534,geoId/48003,US,United States of America,TX,Texas,48003,Andrews County,US,USA,2,0,0,27,0,,,17603,8958,8645,3080,2793,2462,2538,2045,2018,1431,748,488,1812339,32.3,-102.64,3888,75.975,,,,-14,,8.67,,,10.29,9.75,11.38,29.8,,24.127778,15.5,31.405556,0.0,,8.574074,37.334065
US_TX_48003,2020-06-01,ChIJB0YjgK6N-4YRULmdScI_-9o,Q108534,geoId/48003,US,United States of America,TX,Texas,48003,Andrews County,US,USA,2,0,0,27,0,,,17603,8958,8645,3080,2793,2462,2538,2045,2018,1431,748,488,1812339,32.3,-102.64,3888,75.975,,,-8,-29,7.08,9.91,,,,20.77,9.91,42.01,,23.833333,17.522222,30.683333,0.0,,13.179012,51.57853
US_TX_48003,2020-06-02,ChIJB0YjgK6N-4YRULmdScI_-9o,Q108534,geoId/48003,US,United States of America,TX,Texas,48003,Andrews County,US,USA,2,0,0,27,0,,,17603,8958,8645,3080,2793,2462,2538,2045,2018,1431,748,488,1812339,32.3,-102.64,3888,75.975,,,-9,-27,11.98,,7.67,7.19,10.06,26.84,8.15,34.98,7.19,24.144444,17.461111,33.127778,0.2794,,15.055556,57.14141
US_TX_48003,2020-06-03,ChIJB0YjgK6N-4YRULmdScI_-9o,Q108534,geoId/48003,US,United States of America,TX,Texas,48003,Andrews County,US,USA,2,0,0,27,0,,,17603,8958,8645,3080,2793,2462,2538,2045,2018,1431,748,488,1812339,32.3,-102.64,3888,75.975,,,-1,-29,9.62,8.66,,,12.99,25.5,11.06,34.64,12.03,27.144444,19.372222,35.2,0.0,,14.845679,47.351345
US_TX_48003,2020-06-04,ChIJB0YjgK6N-4YRULmdScI_-9o,Q108534,geoId/48003,US,United States of America,TX,Texas,48003,Andrews County,US,USA,2,0,0,27,0,,,17603,8958,8645,3080,2793,2462,2538,2045,2018,1431,748,488,1812339,32.3,-102.64,3888,75.975,,,-10,-28,7.81,14.65,7.33,,11.72,22.95,,48.84,,29.4,20.688889,38.185185,0.0,,13.604938,38.247625
US_TX_48003,2020-06-05,ChIJB0YjgK6N-4YRULmdScI_-9o,Q108534,geoId/48003,US,United States of America,TX,Texas,48003,Andrews County,US,USA,2,0,0,27,0,,,17603,8958,8645,3080,2793,2462,2538,2045,2018,1431,748,488,1812339,32.3,-102.64,3888,75.975,-21,,-17,-33,7.84,12.55,,,,19.34,,38.69,8.89,30.25,22.111111,38.135802,0.0,,13.716049,36.779999
US_TX_48003,2020-06-06,ChIJB0YjgK6N-4YRULmdScI_-9o,Q108534,geoId/48003,US,United States of America,TX,Texas,48003,Andrews County,US,USA,2,0,0,27,0,,,17603,8958,8645,3080,2793,2462,2538,2045,2018,1431,748,488,1812339,32.3,-102.64,3888,75.975,,,-20,-22,15.81,9.37,,10.54,,16.98,9.95,32.79,,29.366667,21.455556,37.166667,0.0,,13.716049,38.578388
US_TX_48003,2020-06-07,ChIJB0YjgK6N-4YRULmdScI_-9o,Q108534,geoId/48003,US,United States of America,TX,Texas,48003,Andrews County,US,USA,2,0,0,27,0,,,17603,8958,8645,3080,2793,2462,2538,2045,2018,1431,748,488,1812339,32.3,-102.64,3888,75.975,,,,-20,9.43,9.98,9.43,,,21.07,8.32,34.93,,29.494444,21.35,37.933333,0.0,,11.666667,33.553541
US_TX_48003,2020-06-08,ChIJB0YjgK6N-4YRULmdScI_-9o,Q108534,geoId/48003,US,United States of America,TX,Texas,48003,Andrews County,US,USA,2,0,0,27,0,,,17603,8958,8645,3080,2793,2462,2538,2045,2018,1431,748,488,1812339,32.3,-102.64,3888,75.975,,,-17,-32,,8.33,,,9.31,21.57,,36.27,,30.783333,20.755556,39.916667,0.0,,9.530864,27.514056
US_TX_48003,2020-06-09,ChIJB0YjgK6N-4YRULmdScI_-9o,Q108534,geoId/48003,US,United States of America,TX,Texas,48003,Andrews County,US,USA,2,0,0,27,0,,,17603,8958,8645,3080,2793,2462,2538,2045,2018,1431,748,488,1812339,32.3,-102.64,3888,75.975,,,-14,-28,8.29,8.78,,,8.78,22.92,13.17,48.28,,28.111111,19.344444,38.733333,0.0,,-5.259259,11.046444
US_TX_48003,2020-06-10,ChIJB0YjgK6N-4YRULmdScI_-9o,Q108534,geoId/48003,US,United States of America,TX,Texas,48003,Andrews County,US,USA,2,0,0,27,0,,,17603,8958,8645,3080,2793,2462,2538,2045,2018,1431,748,488,1812339,32.3,-102.64,3888,75.975,,,-5,-31,7.91,12.56,,7.44,,26.98,7.44,40.01,6.98,23.138889,12.305556,33.488889,0.0,,-1.91358,19.178848
US_TX_48003,2020-06-11,ChIJB0YjgK6N-4YRULmdScI_-9o,Q108534,geoId/48003,US,United States of America,TX,Texas,48003,Andrews County,US,USA,2,0,0,27,0,,,17603,8958,8645,3080,2793,2462,2538,2045,2018,1431,748,488,1812339,32.3,-102.64,3888,75.975,-12,,-8,-32,10.15,9.13,,,,27.91,,45.66,,27.355556,17.977778,35.227778,0.0,,6.376543,26.63182
US_TX_48003,2020-06-12,ChIJB0YjgK6N-4YRULmdScI_-9o,Q108534,geoId/48003,US,United States of America,TX,Texas,48003,Andrews County,US,USA,2,0,0,27,0,,,17603,8958,8645,3080,2793,2462,2538,2045,2018,1431,748,488,1812339,32.3,-102.64,3888,75.975,-21,,-7,-34,9.56,10.56,,10.56,14.08,17.61,,36.72,,27.444444,17.777778,35.366667,0.0,,4.901235,23.972498
US_TX_48003,2020-06-13,ChIJB0YjgK6N-4YRULmdScI_-9o,Q108534,geoId/48003,US,United States of America,TX,Texas,48003,Andrews County,US,USA,2,1,0,28,0,,,17603,8958,8645,3080,2793,2462,2538,2045,2018,1431,748,488,1812339,32.3,-102.64,3888,75.975,,,-1,-21,15.27,10.99,,,,25.04,,32.36,,27.1,17.205556,35.155556,0.0,,3.58642,22.14928
US_TX_48003,2020-06-14,ChIJB0YjgK6N-4YRULmdScI_-9o,Q108534,geoId/48003,US,United States of America,TX,Texas,48003,Andrews County,US,USA,2,0,0,28,0,,,17603,8958,8645,3080,2793,2462,2538,2045,2018,1431,748,488,1812339,32.3,-102.64,3888,75.975,,,,-21,11.53,14.42,,,,15.57,10.38,42.67,,27.183333,18.916667,34.25,0.0,,5.882716,25.940176
US_TX_48003,2020-06-15,ChIJB0YjgK6N-4YRULmdScI_-9o,Q108534,geoId/48003,US,United States of America,TX,Texas,48003,Andrews County,US,USA,2,0,0,28,0,,,17603,8958,8645,3080,2793,2462,2538,2045,2018,1431,748,488,1812339,32.3,-102.64,3888,75.975,,,-10,-32,,14.77,,,10.18,16.3,7.64,40.74,,26.205556,17.994444,33.366667,0.0,,6.320988,28.175644
US_TX_48003,2020-06-16,ChIJB0YjgK6N-4YRULmdScI_-9o,Q108534,geoId/48003,US,United States of America,TX,Texas,48003,Andrews County,US,USA,2,2,0,30,0,,,17603,8958,8645,3080,2793,2462,2538,2045,2018,1431,748,488,1812339,32.3,-102.64,3888,75.975,-14,,-15,-30,9.6,11.62,9.6,,9.6,23.25,13.14,38.91,,26.755556,19.572222,34.355556,0.0,,11.388889,38.539661
US_TX_48003,2020-06-17,ChIJB0YjgK6N-4YRULmdScI_-9o,Q108534,geoId/48003,US,United States of America,TX,Texas,48003,Andrews County,US,USA,2,0,0,30,0,,,17603,8958,8645,3080,2793,2462,2538,2045,2018,1431,748,488,1812339,32.3,-102.64,3888,75.975,,,-2,-33,8.91,,8.91,,10.39,17.82,12.37,52.46,8.91,28.616667,21.3,37.083333,0.084667,,13.919753,40.938348
US_TX_48003,2020-06-18,ChIJB0YjgK6N-4YRULmdScI_-9o,Q108534,geoId/48003,US,United States of America,TX,Texas,48003,Andrews County,US,USA,2,3,0,33,0,,,17603,8958,8645,3080,2793,2462,2538,2045,2018,1431,748,488,1812339,32.3,-102.64,3888,75.975,,,0,-31,10.08,12.6,,10.59,9.07,27.22,10.59,34.28,8.57,28.822222,20.555556,39.355556,0.3175,,10.549383,33.043913
US_TX_48003,2020-06-19,ChIJB0YjgK6N-4YRULmdScI_-9o,Q108534,geoId/48003,US,United States of America,TX,Texas,48003,Andrews County,US,USA,2,2,0,35,0,,,17603,8958,8645,3080,2793,2462,2538,2045,2018,1431,748,488,1812339,32.3,-102.64,3888,75.975,-31,,-15,-39,,8.6,12.36,,11.82,27.95,10.21,37.08,,29.133333,20.838889,38.555556,2.257778,,12.555556,37.926497
US_TX_48003,2020-06-20,ChIJB0YjgK6N-4YRULmdScI_-9o,Q108534,geoId/48003,US,United States of America,TX,Texas,48003,Andrews County,US,USA,2,7,0,42,0,,,17603,8958,8645,3080,2793,2462,2538,2045,2018,1431,748,488,1812339,32.3,-102.64,3888,75.975,,,-5,-22,,,,17.4,,28.2,,39.6,,27.033333,19.655556,36.722222,0.1778,,14.339506,47.916773
US_TX_48003,2020-06-21,ChIJB0YjgK6N-4YRULmdScI_-9o,Q108534,geoId/48003,US,United States of America,TX,Texas,48003,Andrews County,US,USA,2,2,0,44,0,,,17603,8958,8645,3080,2793,2462,2538,2045,2018,1431,748,488,1812339,32.3,-102.64,3888,75.975,,,,-14,9.68,9.68,,,,26.63,13.31,38.13,10.89,29.688889,20.144444,40.555556,0.112889,,11.91358,34.425574
US_TX_48003,2020-06-22,ChIJB0YjgK6N-4YRULmdScI_-9o,Q108534,geoId/48003,US,United States of America,TX,Texas,48003,Andrews County,US,USA,2,0,0,44,0,,,17603,8958,8645,3080,2793,2462,2538,2045,2018,1431,748,488,1812339,32.3,-102.64,3888,75.975,,,-5,-34,11.08,11.59,9.57,8.56,,24.69,9.57,45.34,10.08,31.816667,21.9,40.972222,0.0,,10.111111,27.11171
US_TX_48003,2020-06-23,ChIJB0YjgK6N-4YRULmdScI_-9o,Q108534,geoId/48003,US,United States of America,TX,Texas,48003,Andrews County,US,USA,2,0,0,44,0,,,17603,8958,8645,3080,2793,2462,2538,2045,2018,1431,748,488,1812339,32.3,-102.64,3888,75.975,,,4,-33,8.24,12.87,,7.72,14.41,24.19,11.32,42.21,,28.094444,20.488889,39.133333,2.568222,,13.216049,41.367375
US_TX_48003,2020-06-24,ChIJB0YjgK6N-4YRULmdScI_-9o,Q108534,geoId/48003,US,United States of America,TX,Texas,48003,Andrews County,US,USA,2,2,0,46,0,,,17603,8958,8645,3080,2793,2462,2538,2045,2018,1431,748,488,1812339,32.3,-102.64,3888,75.975,,,-3,-33,15.49,,,8.5,10.0,25.49,9.0,46.48,,25.988889,18.744444,33.994444,4.0894,,13.567901,46.333761
US_TX_48003,2020-06-25,ChIJB0YjgK6N-4YRULmdScI_-9o,Q108534,geoId/48003,US,United States of America,TX,Texas,48003,Andrews County,US,USA,2,5,0,51,0,,,17603,8958,8645,3080,2793,2462,2538,2045,2018,1431,748,488,1812339,32.3,-102.64,3888,75.975,,,-4,-30,10.74,11.25,,12.78,11.76,32.21,8.69,47.55,,27.3,18.844444,35.544444,2.794,,11.518519,37.555442
US_TX_48003,2020-06-26,ChIJB0YjgK6N-4YRULmdScI_-9o,Q108534,geoId/48003,US,United States of America,TX,Texas,48003,Andrews County,US,USA,2,5,0,56,0,,,17603,8958,8645,3080,2793,2462,2538,2045,2018,1431,748,488,1812339,32.3,-102.64,3888,75.975,-32,,-21,-34,9.61,10.67,10.14,,,28.28,,42.69,9.07,29.216667,21.2,36.594444,0.0,,12.641975,36.215638
US_TX_48003,2020-06-27,ChIJB0YjgK6N-4YRULmdScI_-9o,Q108534,geoId/48003,US,United States of America,TX,Texas,48003,Andrews County,US,USA,2,7,0,63,0,,,17603,8958,8645,3080,2793,2462,2538,2045,2018,1431,748,488,1812339,32.3,-102.64,3888,75.975,,,-19,-21,11.18,9.41,9.41,10.59,8.82,31.18,8.82,37.66,,28.755556,21.761111,36.277778,0.0,,15.487654,44.736182
US_TX_48003,2020-06-28,ChIJB0YjgK6N-4YRULmdScI_-9o,Q108534,geoId/48003,US,United States of America,TX,Texas,48003,Andrews County,US,USA,2,10,0,73,0,,,17603,8958,8645,3080,2793,2462,2538,2045,2018,1431,748,488,1812339,32.3,-102.64,3888,75.975,,,,-11,9.21,,,14.96,,25.9,20.72,39.13,,29.644444,22.527778,37.388889,0.0,,12.475309,35.147593
US_TX_48003,2020-06-29,ChIJB0YjgK6N-4YRULmdScI_-9o,Q108534,geoId/48003,US,United States of America,TX,Texas,48003,Andrews County,US,USA,2,0,0,73,0,,,17603,8958,8645,3080,2793,2462,2538,2045,2018,1431,748,488,1812339,32.3,-102.64,3888,75.975,,,-11,-32,8.04,9.54,8.54,8.54,16.08,37.18,12.06,50.74,8.54,31.05,22.477778,38.677778,0.0,,10.395062,28.369809
US_TX_48003,2020-06-30,ChIJB0YjgK6N-4YRULmdScI_-9o,Q108534,geoId/48003,US,United States of America,TX,Texas,48003,Andrews County,US,USA,2,2,0,75,0,,,17603,8958,8645,3080,2793,2462,2538,2045,2018,1431,748,488,1812339,32.3,-102.64,3888,75.975,-21,,-11,-34,7.67,7.67,8.69,11.76,,29.14,,41.41,,31.105556,22.872222,38.744444,0.0,,11.574074,30.665736
US_TX_48003,2020-07-01,ChIJB0YjgK6N-4YRULmdScI_-9o,Q108534,geoId/48003,US,United States of America,TX,Texas,48003,Andrews County,US,USA,2,7,0,82,0,,,17603,8958,8645,3080,2793,2462,2538,2045,2018,1431,748,488,1812339,32.3,-102.64,3888,75.975,-12,,-16,-33,10.57,12.58,,8.55,9.06,30.69,12.58,38.24,7.55,31.166667,23.172222,39.138889,0.0,,10.685185,28.997229
US_TX_48003,2020-07-02,ChIJB0YjgK6N-4YRULmdScI_-9o,Q108534,geoId/48003,US,United States of America,TX,Texas,48003,Andrews County,US,USA,2,7,0,89,0,,,17603,8958,8645,3080,2793,2462,2538,2045,2018,1431,748,488,1812339,32.3,-102.64,3888,75.975,,,-12,-36,12.33,14.9,,16.44,10.79,34.93,11.82,37.5,7.71,28.938889,22.161111,37.761111,0.0,,14.320988,41.365975
US_TX_48003,2020-07-03,ChIJB0YjgK6N-4YRULmdScI_-9o,Q108534,geoId/48003,US,United States of America,TX,Texas,48003,Andrews County,US,USA,2,1,0,90,0,,,17603,8958,8645,3080,2793,2462,2538,2045,2018,1431,748,488,1812339,32.3,-102.64,3888,75.975,-36,,-17,-55,9.77,9.77,,9.77,9.2,30.46,,44.26,,29.95,23.344444,37.259259,4.064,,15.537037,41.827829
US_TX_48003,2020-07-04,ChIJB0YjgK6N-4YRULmdScI_-9o,Q108534,geoId/48003,US,United States of America,TX,Texas,48003,Andrews County,US,USA,2,8,1,98,1,,,17603,8958,8645,3080,2793,2462,2538,2045,2018,1431,748,488,1812339,32.3,-102.64,3888,75.975,,,,-38,12.14,15.51,,12.82,,31.7,,37.77,,30.7,23.288889,38.0,0.0,,12.469136,32.998531
US_TX_48003,2020-07-05,ChIJB0YjgK6N-4YRULmdScI_-9o,Q108534,geoId/48003,US,United States of America,TX,Texas,48003,Andrews County,US,USA,2,5,0,103,1,,,17603,8958,8645,3080,2793,2462,2538,2045,2018,1431,748,488,1812339,32.3,-102.64,3888,75.975,,,,-30,11.73,10.56,,,,34.62,12.91,44.59,,30.844444,23.761111,38.261111,0.0,,12.598765,33.005867
US_TX_48003,2020-07-06,ChIJB0YjgK6N-4YRULmdScI_-9o,Q108534,geoId/48003,US,United States of America,TX,Texas,48003,Andrews County,US,USA,2,0,0,103,1,,,17603,8958,8645,3080,2793,2462,2538,2045,2018,1431,748,488,1812339,32.3,-102.64,3888,75.975,,,-18,-36,,20.62,7.73,11.86,8.25,35.05,10.82,47.42,8.25,26.844444,20.266667,36.738889,4.7498,,16.660494,54.240749
US_TX_48003,2020-07-07,ChIJB0YjgK6N-4YRULmdScI_-9o,Q108534,geoId/48003,US,United States of America,TX,Texas,48003,Andrews County,US,USA,2,0,0,103,1,,,17603,8958,8645,3080,2793,2462,2538,2045,2018,1431,748,488,1812339,32.3,-102.64,3888,75.975,-25,,-14,-31,10.09,17.14,10.59,10.09,14.12,39.84,,43.87,12.1,29.155556,22.033333,36.961111,0.0254,,16.888889,48.748492
US_TX_48003,2020-07-08,ChIJB0YjgK6N-4YRULmdScI_-9o,Q108534,geoId/48003,US,United States of America,TX,Texas,48003,Andrews County,US,USA,2,17,1,120,2,,,17603,8958,8645,3080,2793,2462,2538,2045,2018,1431,748,488,1812339,32.3,-102.64,3888,75.975,,,-6,-35,12.55,17.57,,13.55,14.05,26.6,10.04,52.2,,29.966667,21.761111,39.344444,0.0,,15.185185,41.123639
US_TX_48003,2020-07-09,ChIJB0YjgK6N-4YRULmdScI_-9o,Q108534,geoId/48003,US,United States of America,TX,Texas,48003,Andrews County,US,USA,2,12,0,132,2,,,17603,8958,8645,3080,2793,2462,2538,2045,2018,1431,748,488,1812339,32.3,-102.64,3888,75.975,-19,,-12,-31,8.73,12.84,10.27,13.36,11.81,36.98,,45.72,,33.011111,24.394444,41.683333,0.0,,13.938272,31.912268
US_TX_48003,2020-07-10,ChIJB0YjgK6N-4YRULmdScI_-9o,Q108534,geoId/48003,US,United States of America,TX,Texas,48003,Andrews County,US,USA,2,0,0,132,2,,,17603,8958,8645,3080,2793,2462,2538,2045,2018,1431,748,488,1812339,32.3,-102.64,3888,75.975,-33,,-22,-37,,,7.97,10.63,14.89,33.5,8.51,48.38,,33.244444,24.355556,41.355556,0.0,,14.444444,32.636876
US_TX_48003,2020-07-11,ChIJB0YjgK6N-4YRULmdScI_-9o,Q108534,geoId/48003,US,United States of America,TX,Texas,48003,Andrews County,US,USA,2,23,0,155,2,,,17603,8958,8645,3080,2793,2462,2538,2045,2018,1431,748,488,1812339,32.3,-102.64,3888,75.975,-21,,-11,-22,11.88,,9.62,,10.18,31.68,9.05,40.74,8.49,33.527778,24.355556,42.011111,0.0,,13.555556,30.195154
US_TX_48003,2020-07-12,ChIJB0YjgK6N-4YRULmdScI_-9o,Q108534,geoId/48003,US,United States of America,TX,Texas,48003,Andrews County,US,USA,2,14,0,169,2,,,17603,8958,8645,3080,2793,2462,2538,2045,2018,1431,748,488,1812339,32.3,-102.64,3888,75.975,,,,-20,13.05,,10.44,16.18,12.53,26.63,8.35,43.33,,33.388889,23.2,41.561111,0.0,,7.716049,20.604408
US_TX_48003,2020-07-13,ChIJB0YjgK6N-4YRULmdScI_-9o,Q108534,geoId/48003,US,United States of America,TX,Texas,48003,Andrews County,US,USA,2,0,0,169,2,,,17603,8958,8645,3080,2793,2462,2538,2045,2018,1431,748,488,1812339,32.3,-102.64,3888,75.975,,,-17,-34,9.87,14.31,,7.9,9.38,22.7,11.35,37.02,,33.861111,24.338889,43.338889,0.0,,5.635802,17.37023
US_TX_48003,2020-07-14,ChIJB0YjgK6N-4YRULmdScI_-9o,Q108534,geoId/48003,US,United States of America,TX,Texas,48003,Andrews County,US,USA,2,1,0,170,2,,,17603,8958,8645,3080,2793,2462,2538,2045,2018,1431,748,488,1812339,32.3,-102.64,3888,75.975,,,-13,-34,10.21,15.55,7.78,11.66,16.04,30.62,13.12,40.34,8.75,35.783333,26.788889,43.911111,0.0,,5.617284,15.623443
US_TX_48003,2020-07-15,ChIJB0YjgK6N-4YRULmdScI_-9o,Q108534,geoId/48003,US,United States of America,TX,Texas,48003,Andrews County,US,USA,2,4,0,174,2,,,17603,8958,8645,3080,2793,2462,2538,2045,2018,1431,748,488,1812339,32.3,-102.64,3888,75.975,,,-4,-33,,17.0,11.0,11.5,12.0,29.5,8.5,33.5,,34.333333,25.838889,42.422222,0.0,,7.135802,18.782967
US_TX_48003,2020-07-16,ChIJB0YjgK6N-4YRULmdScI_-9o,Q108534,geoId/48003,US,United States of America,TX,Texas,48003,Andrews County,US,USA,2,2,0,176,2,,,17603,8958,8645,3080,2793,2462,2538,2045,2018,1431,748,488,1812339,32.3,-102.64,3888,75.975,,,-15,-35,10.87,8.8,9.32,,16.05,26.4,13.98,49.7,7.77,31.655556,23.95,40.333333,0.0,,10.537037,27.400488
US_TX_48003,2020-07-17,ChIJB0YjgK6N-4YRULmdScI_-9o,Q108534,geoId/48003,US,United States of America,TX,Texas,48003,Andrews County,US,USA,2,5,0,181,2,,,17603,8958,8645,3080,2793,2462,2538,2045,2018,1431,748,488,1812339,32.3,-102.64,3888,75.975,-20,,-14,-38,13.11,9.83,,14.21,9.29,31.14,9.83,36.6,10.38,31.7,23.738889,39.516667,0.0,,12.222222,30.514132
US_TX_48003,2020-07-18,ChIJB0YjgK6N-4YRULmdScI_-9o,Q108534,geoId/48003,US,United States of America,TX,Texas,48003,Andrews County,US,USA,2,6,0,187,2,,,17603,8958,8645,3080,2793,2462,2538,2045,2018,1431,748,488,1812339,32.3,-102.64,3888,75.975,,,-9,-20,9.8,,10.38,8.65,13.26,28.83,14.99,40.94,,31.75,24.055556,38.594444,0.0,,13.018519,32.07329
US_TX_48003,2020-07-19,ChIJB0YjgK6N-4YRULmdScI_-9o,Q108534,geoId/48003,US,United States of America,TX,Texas,48003,Andrews County,US,USA,2,2,0,189,2,,,17603,8958,8645,3080,2793,2462,2538,2045,2018,1431,748,488,1812339,32.3,-102.64,3888,75.975,,,,-23,11.99,9.13,,9.13,9.13,26.83,,42.24,,29.422222,22.233333,37.227778,0.0,,15.049383,41.808891
US_TX_48003,2020-07-20,ChIJB0YjgK6N-4YRULmdScI_-9o,Q108534,geoId/48003,US,United States of America,TX,Texas,48003,Andrews County,US,USA,2,0,0,189,2,,,17603,8958,8645,3080,2793,2462,2538,2045,2018,1431,748,488,1812339,32.3,-102.64,3888,75.975,,,-15,-33,,12.21,8.65,10.17,10.68,24.92,14.24,42.22,8.65,29.766667,23.372222,36.444444,0.0,,13.561728,37.221294
US_TX_48003,2020-07-21,ChIJB0YjgK6N-4YRULmdScI_-9o,Q108534,geoId/48003,US,United States of America,TX,Texas,48003,Andrews County,US,USA,2,9,1,198,3,,,17603,8958,8645,3080,2793,2462,2538,2045,2018,1431,748,488,1812339,32.3,-102.64,3888,75.975,,,-20,-35,16.28,12.34,,13.32,7.89,25.16,8.39,38.48,,30.1,23.644444,36.772222,0.0,,12.790123,34.809616
US_TX_48003,2020-07-22,ChIJB0YjgK6N-4YRULmdScI_-9o,Q108534,geoId/48003,US,United States of America,TX,Texas,48003,Andrews County,US,USA,2,14,0,212,3,,,17603,8958,8645,3080,2793,2462,2538,2045,2018,1431,748,488,1812339,32.3,-102.64,3888,75.975,,,-10,-34,7.6,11.15,7.6,11.66,13.18,33.45,,47.13,,28.666667,23.166667,36.261111,0.5715,,15.777778,46.136539
US_TX_48003,2020-07-23,ChIJB0YjgK6N-4YRULmdScI_-9o,Q108534,geoId/48003,US,United States of America,TX,Texas,48003,Andrews County,US,USA,2,3,0,215,3,,,17603,8958,8645,3080,2793,2462,2538,2045,2018,1431,748,488,1812339,32.3,-102.64,3888,75.975,,,-16,-31,10.05,10.05,,9.05,15.58,26.64,7.54,40.2,,28.405556,22.2,36.005556,0.733778,,16.524691,49.310436
US_TX_48003,2020-07-24,ChIJB0YjgK6N-4YRULmdScI_-9o,Q108534,geoId/48003,US,United States of America,TX,Texas,48003,Andrews County,US,USA,2,4,0,219,3,,,17603,8958,8645,3080,2793,2462,2538,2045,2018,1431,748,488,1812339,32.3,-102.64,3888,75.975,-28,,-21,-36,8.18,12.78,,8.69,13.8,26.07,,41.4,,29.461111,22.794444,36.588889,0.0,,16.222222,45.707235
US_TX_48003,2020-07-25,ChIJB0YjgK6N-4YRULmdScI_-9o,Q108534,geoId/48003,US,United States of America,TX,Texas,48003,Andrews County,US,USA,2,6,1,225,4,,,17603,8958,8645,3080,2793,2462,2538,2045,2018,1431,748,488,1812339,32.3,-102.64,3888,75.975,-17,,-26,-24,17.8,14.93,10.91,,12.63,27.57,11.48,42.49,9.19,30.155556,23.438889,36.580247,0.0,,15.777778,42.249858
US_TX_48003,2020-07-26,ChIJB0YjgK6N-4YRULmdScI_-9o,Q108534,geoId/48003,US,United States of America,TX,Texas,48003,Andrews County,US,USA,2,0,0,225,4,,,17603,8958,8645,3080,2793,2462,2538,2045,2018,1431,748,488,1812339,32.3,-102.64,3888,75.975,,,,-18,8.96,10.08,,,16.23,22.39,9.52,39.75,10.08,28.872222,22.438889,35.511111,0.0,,16.191358,46.66258
US_TX_48003,2020-07-27,ChIJB0YjgK6N-4YRULmdScI_-9o,Q108534,geoId/48003,US,United States of America,TX,Texas,48003,Andrews County,US,USA,2,3,1,228,5,,,17603,8958,8645,3080,2793,2462,2538,2045,2018,1431,748,488,1812339,32.3,-102.64,3888,75.975,,,-15,-31,16.76,11.18,10.67,12.19,9.14,31.49,,37.59,12.7,28.727778,22.027778,35.211111,0.0,,15.345679,44.256431
US_TX_48003,2020-07-28,ChIJB0YjgK6N-4YRULmdScI_-9o,Q108534,geoId/48003,US,United States of America,TX,Texas,48003,Andrews County,US,USA,2,4,0,232,5,,,17603,8958,8645,3080,2793,2462,2538,2045,2018,1431,748,488,1812339,32.3,-102.64,3888,75.975,-17,,-17,-35,,10.47,10.97,15.46,11.47,22.94,10.47,40.9,9.97,29.977778,22.755556,37.072222,0.0,,14.074074,38.129334
US_TX_48003,2020-07-29,ChIJB0YjgK6N-4YRULmdScI_-9o,Q108534,geoId/48003,US,United States of America,TX,Texas,48003,Andrews County,US,USA,2,6,1,238,6,,,17603,8958,8645,3080,2793,2462,2538,2045,2018,1431,748,488,1812339,32.3,-102.64,3888,75.975,-15,,-11,-36,9.87,7.4,8.88,14.31,11.85,29.62,9.38,31.1,,30.75,24.0,38.75,0.0,,14.049383,36.601724
US_TX_48003,2020-07-30,ChIJB0YjgK6N-4YRULmdScI_-9o,Q108534,geoId/48003,US,United States of America,TX,Texas,48003,Andrews County,US,USA,2,15,0,253,6,,,17603,8958,8645,3080,2793,2462,2538,2045,2018,1431,748,488,1812339,32.3,-102.64,3888,75.975,,,-17,-33,10.12,11.64,11.13,12.65,13.16,32.38,16.7,44.02,,30.761111,22.866667,39.455556,0.0,,14.401235,37.145026
US_TX_48003,2020-07-31,ChIJB0YjgK6N-4YRULmdScI_-9o,Q108534,geoId/48003,US,United States of America,TX,Texas,48003,Andrews County,US,USA,2,2,0,255,6,,,17603,8958,8645,3080,2793,2462,2538,2045,2018,1431,748,488,1812339,32.3,-102.64,3888,75.975,-17,,-17,-38,,,11.28,8.05,,21.48,9.13,39.2,,27.827778,19.922222,38.538889,1.806222,,16.104938,49.456559
US_TX_48003,2020-08-01,ChIJB0YjgK6N-4YRULmdScI_-9o,Q108534,geoId/48003,US,United States of America,TX,Texas,48003,Andrews County,US,USA,2,0,0,255,6,,,17603,8958,8645,3080,2793,2462,2538,2045,2018,1431,748,488,1812339,32.3,-102.64,3888,75.975,,,-22,-25,12.43,10.66,,15.98,14.21,18.95,,47.36,,28.288889,20.411111,36.672222,2.4892,,13.759259,41.065612
