location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_VA_51830,2021-03-05,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,-1,0,540,11,,,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,-18,3,,-35,4.16,9.27,5.86,11.73,9.27,3.97,3.59,3.4,,4.35,4.73,2.84,3.4,5.67,7.19,3.21,4.54,4.35,4.35,4.92,5.86,,5.11,16.83,5.11,3.59,4.92,,3.21,6.24,8.51,32.91,2.84,4.73,4.92,,3.21,5.67,4.366667,-0.355556,11.905556,0.0,,-8.825397,37.678191
US_VA_51830,2021-03-06,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,4,1,544,12,,,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,-11,9,,-23,3.55,5.63,7.93,7.3,12.73,5.01,5.63,,4.8,7.3,,3.76,2.92,5.43,6.47,3.96,7.51,3.96,,6.26,4.8,3.55,6.68,15.86,4.59,,8.77,,3.55,4.8,8.77,37.36,,4.8,3.34,3.55,3.34,6.26,4.122222,-1.338889,10.494444,0.0,,-7.373016,44.562277
US_VA_51830,2021-03-07,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,1,0,545,12,,,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,-8,11,,-32,5.94,10.1,4.16,8.12,12.67,4.55,4.55,3.37,2.97,6.53,3.76,,3.56,8.71,8.12,3.56,6.34,3.37,3.96,6.14,3.96,,8.31,19.6,6.34,4.95,6.53,,5.74,4.75,26.13,38.8,,4.75,5.54,5.15,4.16,4.36,3.594444,-1.111111,9.261111,0.0,,-4.753968,56.248396
US_VA_51830,2021-03-08,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,3,0,548,12,,,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,-15,4,,-29,4.61,10.25,5.3,12.82,14.18,4.44,5.98,3.42,2.9,5.64,3.42,,3.59,10.08,8.54,5.13,5.47,3.42,3.25,4.96,3.76,2.39,6.66,17.77,6.49,6.32,6.83,3.25,5.81,3.76,11.62,37.42,2.73,3.76,8.54,4.1,2.9,4.44,3.822222,-2.455556,12.238889,0.0,,-4.960317,55.015572
US_VA_51830,2021-03-09,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,-4,-1,544,11,,,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,-10,10,,-33,3.23,8.34,5.11,13.44,12.42,6.3,6.47,3.91,3.23,6.98,3.23,3.74,3.57,7.83,5.11,3.06,7.49,3.4,4.08,5.11,4.08,3.06,6.98,19.74,6.3,3.74,4.59,3.91,5.45,3.91,9.02,35.91,3.57,7.83,4.08,2.89,,4.76,7.677778,-0.394444,18.305556,0.0,,-2.396825,49.093075
US_VA_51830,2021-03-10,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,3,0,547,11,,,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,-5,13,,-39,,8.48,6.28,15.1,11.37,3.39,5.26,3.9,3.39,3.39,3.22,2.38,2.54,5.43,7.64,3.39,4.41,3.05,4.41,5.43,4.07,2.38,4.07,17.48,4.58,3.05,10.01,2.38,5.6,2.54,10.18,32.41,4.41,6.79,5.77,3.73,3.9,4.92,12.907407,0.231481,23.203704,0.0,,1.351852,45.353379
US_VA_51830,2021-03-11,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,-1,0,546,11,,,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,-9,18,,-36,3.97,8.63,4.32,15.54,12.43,4.49,5.01,5.35,3.62,7.08,3.8,3.28,,5.7,4.83,4.66,5.01,3.97,,3.62,5.01,,3.97,22.44,3.8,3.62,6.39,3.62,5.18,4.14,8.98,32.46,3.11,8.29,6.91,2.76,,3.28,16.25,5.759259,24.027778,0.0,,2.981481,41.042342
US_VA_51830,2021-03-12,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,1,0,547,11,,,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,-7,16,,-27,2.69,9.7,4.67,15.8,14.19,6.64,3.59,,2.51,6.82,3.23,,,5.03,6.82,2.69,4.67,,,4.85,4.49,,4.85,17.6,3.23,4.67,7.36,,4.13,3.59,8.62,29.99,3.77,5.93,5.39,3.59,4.13,5.03,17.925926,10.861111,24.87037,0.0,,9.222222,56.85196
US_VA_51830,2021-03-13,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,1,0,548,11,,,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,2,23,,-14,3.42,7.66,7.66,12.69,10.47,4.03,5.44,3.42,,6.04,3.22,3.42,3.02,7.66,6.85,6.25,5.44,5.84,3.63,6.25,4.63,,4.23,16.32,6.25,5.64,4.83,,5.44,3.63,9.06,35.25,,7.05,5.84,,2.82,3.83,12.62963,8.12037,20.462963,0.042333,,2.444444,49.987479
US_VA_51830,2021-03-14,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,0,0,548,11,,,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,19,30,,-22,3.67,12.19,4.64,11.8,10.64,6.58,6.38,,3.87,3.87,3.67,3.87,3.29,6.19,8.51,4.25,6.0,4.06,3.29,6.19,3.1,3.29,4.25,20.89,4.25,4.06,7.16,3.1,6.0,2.71,6.58,36.94,3.1,4.25,7.16,5.61,4.06,4.84,10.12963,0.62037,18.518519,0.0,,0.009259,49.485553
US_VA_51830,2021-03-15,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,2,0,550,11,,,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,1,16,,-30,,8.85,4.27,12.49,10.75,5.69,5.22,2.69,,7.9,2.37,3.0,4.27,5.85,8.22,3.16,7.59,2.37,3.48,5.22,3.32,2.21,4.58,21.5,4.27,3.64,5.85,3.79,5.85,3.64,8.85,29.56,3.48,5.06,4.58,2.85,4.43,5.06,8.101852,1.685185,17.203704,0.0,,-9.509259,27.753886
US_VA_51830,2021-03-16,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,2,0,552,11,,,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,-13,5,,-32,4.88,7.72,6.14,9.93,9.77,4.25,4.88,4.1,5.51,8.82,3.78,6.78,2.36,7.88,6.14,4.1,7.25,3.62,3.47,6.78,3.78,,7.25,22.53,4.57,3.47,5.99,,5.51,3.62,9.29,31.04,4.1,5.04,4.41,2.52,2.84,4.25,4.544444,2.422222,7.75,2.8956,,1.896825,84.051325
US_VA_51830,2021-03-17,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,6,0,558,11,,,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,4,15,,-35,4.01,8.35,6.52,10.36,12.36,2.84,4.68,4.85,3.68,5.35,3.01,4.18,,8.52,8.52,5.01,5.01,3.51,3.68,6.01,5.01,,6.01,20.39,5.35,4.34,5.18,2.67,4.01,5.85,6.85,34.92,3.51,8.86,5.35,5.01,3.51,4.01,7.388889,4.755556,9.733333,0.7366,,6.952381,96.501756
US_VA_51830,2021-03-18,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,1,0,559,11,,,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,-15,11,,-31,4.43,8.07,4.59,10.29,13.61,3.01,6.65,3.8,2.53,6.33,5.7,4.27,,8.39,6.96,6.49,6.33,4.27,7.44,4.59,4.59,5.54,5.7,21.69,6.49,4.43,4.91,4.75,5.7,3.8,7.44,34.83,3.01,5.07,6.33,3.64,3.48,3.96,10.339506,7.617284,15.265432,0.903111,,10.675926,98.173324
US_VA_51830,2021-03-19,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,5,0,564,11,,,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,-7,9,,-31,2.38,6.97,7.14,9.86,8.33,2.89,5.27,3.91,,7.48,3.4,4.76,3.57,7.14,5.61,5.1,3.23,2.38,5.27,3.91,4.76,,7.48,21.58,4.42,3.74,6.46,4.42,3.57,3.57,7.82,32.8,3.4,4.76,4.08,,4.42,2.72,7.5,2.635802,13.660494,16.227778,,5.12963,80.243676
US_VA_51830,2021-03-20,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,0,0,564,11,,,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,8,20,,-13,3.71,10.15,5.86,7.42,8.78,4.29,5.27,5.47,,6.64,3.32,4.88,,6.83,6.05,4.1,7.81,3.9,4.29,4.49,4.49,4.49,3.9,22.25,5.47,,4.49,4.1,4.68,4.88,6.05,42.36,3.71,2.73,7.81,2.73,4.29,,5.45679,1.530864,11.222222,2.201333,,-1.824074,60.881778
US_VA_51830,2021-03-21,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,19,0,583,11,,,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,19,16,,-25,5.46,9.22,6.21,9.97,10.35,3.95,6.02,3.58,3.95,7.34,3.01,4.14,2.63,5.46,7.34,6.02,6.96,3.95,3.58,4.14,4.14,3.39,2.82,29.93,5.27,2.63,5.65,,3.76,4.52,8.28,41.78,4.14,3.76,5.08,,4.33,4.71,7.58642,1.753086,14.62963,0.0,,0.648148,63.045884
US_VA_51830,2021-03-22,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,1,0,584,11,,,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,3,11,,-16,3.19,8.46,,12.61,11.33,3.67,5.75,4.63,3.19,7.82,4.95,5.43,3.99,7.5,5.43,3.67,7.34,4.15,4.95,5.91,3.03,3.99,5.27,21.23,4.15,5.27,6.07,4.47,6.07,5.11,8.46,33.68,3.83,4.15,6.07,,3.03,4.63,10.660494,3.944444,16.728395,0.0,,6.407407,74.890614
US_VA_51830,2021-03-23,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,9,0,593,11,,,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,-1,16,,-27,4.23,9.28,4.56,14.32,11.72,4.07,5.21,4.23,2.77,6.51,3.58,6.51,2.6,2.44,7.81,3.42,6.83,6.35,3.09,6.02,6.35,3.42,7.16,21.32,5.21,2.28,6.83,4.07,5.21,8.14,10.25,38.24,,7.0,5.86,,4.39,2.77,12.344444,8.111111,16.816667,0.0254,,9.365079,79.590027
US_VA_51830,2021-03-24,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,5,0,598,11,,,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,-9,12,,-34,3.75,11.56,5.94,12.03,11.4,3.44,6.72,4.06,,7.03,4.06,5.0,2.97,6.72,4.37,5.31,4.06,3.44,5.0,4.06,5.16,2.97,6.25,19.21,4.84,3.59,5.94,2.97,5.16,5.31,9.06,33.74,5.47,4.69,4.69,,4.69,3.75,13.644444,10.45,18.961111,1.9304,,13.769841,97.666217
US_VA_51830,2021-03-25,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,7,0,605,11,,,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,1,29,,-29,4.55,7.79,4.71,12.99,14.78,3.41,5.36,,3.73,6.33,3.08,2.92,3.41,8.61,7.47,3.25,5.68,3.73,2.44,4.55,2.92,2.76,,21.27,5.03,,4.38,,5.52,4.87,8.77,34.91,2.76,4.87,4.22,3.57,4.06,4.06,16.455556,10.533333,23.238889,8.9408,,14.34127,86.035882
US_VA_51830,2021-03-26,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,7,0,612,11,,,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,8,25,,-18,3.0,9.17,5.29,9.35,10.58,4.94,5.64,3.53,2.65,7.58,,3.88,,6.53,6.7,,5.29,6.53,3.7,4.94,4.06,,5.47,18.87,5.82,3.35,5.82,3.0,4.23,4.23,9.0,32.99,,6.0,6.53,3.53,,3.17,22.45,17.883333,27.827778,0.1524,,17.380952,70.335565
US_VA_51830,2021-03-27,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,28,0,640,11,,,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,10,23,,-10,4.0,7.04,4.76,11.98,10.65,4.57,6.66,3.23,4.18,5.52,5.9,,5.71,4.57,4.0,3.23,3.42,3.8,3.23,5.71,4.57,,3.61,19.97,4.76,2.85,4.76,2.66,4.38,5.9,5.14,37.28,3.61,5.9,7.8,,,4.76,16.455556,10.566667,25.894444,1.3208,,9.34127,62.378146
US_VA_51830,2021-03-28,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,4,0,644,11,,,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,18,27,,-20,5.59,9.38,6.86,10.83,13.71,4.87,6.5,3.07,,7.4,3.97,4.87,2.89,5.41,5.23,3.25,3.61,3.07,3.07,7.4,5.23,3.61,2.53,17.68,3.79,2.71,5.05,3.43,5.78,3.43,7.4,34.83,2.71,5.78,5.05,,,6.14,18.333333,11.766667,26.255556,2.0066,,15.412698,81.508673
US_VA_51830,2021-03-29,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,3,0,647,11,,,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,34,36,,-17,3.17,8.91,5.44,12.24,13.75,3.93,5.44,4.23,2.87,8.46,2.87,3.17,2.72,10.73,6.65,3.78,4.83,4.23,4.08,2.72,3.48,2.27,6.04,24.63,4.38,3.63,4.99,4.08,5.74,4.08,7.1,31.73,3.48,5.74,4.38,4.23,3.48,4.83,13.405556,8.277778,24.605556,1.0922,,1.81746,45.205135
US_VA_51830,2021-03-30,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,24,0,671,11,,,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,28,34,,-19,5.27,7.38,4.67,14.0,12.35,4.82,4.67,2.56,2.71,5.57,4.52,3.77,2.86,6.63,7.38,3.61,3.92,2.41,3.92,2.11,4.52,,6.02,20.78,5.57,2.11,6.17,2.41,5.57,4.22,7.53,37.34,2.86,8.43,4.82,3.16,5.42,3.77,12.255556,7.155556,18.938889,0.0,,5.698413,63.549869
US_VA_51830,2021-03-31,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,13,0,684,11,,,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,18,28,,-29,6.2,6.04,5.29,12.09,10.58,4.53,4.83,3.78,3.17,9.67,2.12,2.27,3.32,5.89,6.65,6.04,5.74,3.78,3.78,5.29,5.14,2.42,4.53,19.79,2.12,2.72,5.44,4.08,3.78,3.93,7.4,34.45,4.38,7.86,7.55,3.02,2.27,3.17,17.811111,13.95,23.7,3.1496,,14.246032,77.491506
US_VA_51830,2021-04-01,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,-2,0,682,11,,,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,16,37,,-25,,8.92,5.42,11.79,12.27,4.78,6.85,4.3,3.03,7.8,3.66,4.14,,7.8,6.21,3.35,5.73,2.87,3.98,4.94,6.37,2.39,4.62,20.71,5.58,2.55,5.73,4.14,4.94,4.46,7.17,36.48,,3.03,5.42,3.5,4.94,3.35,11.183333,6.277778,15.961111,5.7658,,6.769841,74.365333
US_VA_51830,2021-04-02,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,9,0,691,11,,,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,23,36,,-20,3.46,7.45,6.93,12.82,10.39,5.2,6.76,,,7.1,4.68,3.98,2.6,5.54,6.58,3.64,4.16,3.29,2.6,3.98,5.02,,5.89,19.4,4.68,,4.5,,5.2,4.33,8.14,32.91,,3.98,5.02,2.42,3.98,3.64,4.194444,0.466667,9.655556,0.2032,,-7.690476,41.923442
US_VA_51830,2021-04-03,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,4,0,695,11,,,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,14,39,,-4,,5.27,3.45,10.14,6.49,4.26,5.27,3.45,,6.69,3.85,,3.04,6.29,5.48,,4.06,4.46,5.27,4.06,3.65,,5.07,16.23,4.06,,8.32,3.25,3.45,,3.04,33.06,,5.68,4.67,,4.87,,5.722222,0.4,12.3,0.0,,-7.039683,40.233335
US_VA_51830,2021-04-04,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,2,0,697,11,,,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,10,12,,-23,,9.8,3.7,15.46,9.14,4.57,5.01,3.7,,7.62,,,,3.27,6.1,3.92,5.01,,,4.57,4.14,5.44,3.92,18.07,4.79,3.7,8.05,,5.88,,3.05,31.79,,5.88,9.14,,3.48,3.7,11.777778,2.983333,22.544444,0.0,,0.02381,44.792718
US_VA_51830,2021-04-05,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,2,0,699,11,,,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,43,35,,-21,4.27,7.8,4.27,17.84,8.36,3.72,2.97,2.6,3.53,8.55,3.9,2.79,,4.83,8.18,4.27,4.64,2.79,4.64,4.46,,,4.64,18.77,4.27,,7.99,3.16,4.83,2.79,6.87,32.88,4.09,5.39,4.27,3.16,,2.79,14.083333,6.322222,22.177778,0.0,,2.68254,46.900545
US_VA_51830,2021-04-06,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,8,0,707,11,,,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,43,42,,-29,4.18,7.96,2.79,19.32,9.56,4.78,3.98,,2.79,9.96,,5.97,,6.17,6.37,3.19,3.78,6.17,,3.58,4.18,,4.78,17.13,6.17,,9.56,3.38,4.58,4.18,8.16,36.24,4.98,4.78,4.98,,5.97,3.98,15.566667,9.127778,21.95,0.0,,5.301587,50.146733
US_VA_51830,2021-04-07,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,4,0,711,11,,,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,41,39,,-36,3.78,10.02,4.35,19.1,9.83,3.59,6.24,3.59,,7.75,3.21,4.16,2.84,4.92,7.18,3.4,4.73,4.92,5.48,5.48,5.67,3.4,4.54,20.04,7.37,3.4,6.81,3.21,5.48,4.35,4.73,38.95,3.78,5.11,6.81,4.54,3.02,,16.005556,9.327778,24.594444,0.0,,7.190476,54.706798
US_VA_51830,2021-04-08,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,8,0,719,11,,,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,34,37,,-22,4.51,10.06,4.68,21.34,10.41,6.94,5.55,2.6,2.78,8.33,,3.3,2.43,6.76,7.29,4.68,4.16,2.43,3.47,5.03,4.34,,5.9,19.26,6.59,4.16,6.07,2.78,4.51,4.34,5.38,44.06,3.99,6.25,4.51,3.82,4.16,4.68,15.572222,10.85,21.716667,0.0,,9.968254,67.652438
US_VA_51830,2021-04-09,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,2,0,721,11,,,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,14,19,,-21,3.21,9.63,3.92,19.63,8.03,6.42,4.46,3.21,5.17,5.53,2.68,2.85,,6.6,8.74,3.75,3.39,3.39,,3.75,2.68,,5.0,22.12,3.92,3.03,7.14,3.57,5.0,,5.89,35.15,2.85,5.35,8.03,4.46,2.68,3.75,16.605556,13.011111,22.811111,1.241778,,13.880952,81.633075
US_VA_51830,2021-04-10,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,6,0,727,11,,,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,18,27,,0,3.41,8.82,4.01,15.03,10.82,3.81,5.61,3.41,3.41,7.22,4.01,4.81,,7.22,6.41,4.21,3.21,4.21,3.81,4.41,4.81,3.01,4.01,20.04,5.41,,6.01,5.21,4.01,5.21,7.42,34.88,2.81,4.01,7.82,5.61,3.21,4.01,17.333333,12.311111,23.355556,10.9982,,14.857143,82.860943
US_VA_51830,2021-04-11,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,2,0,729,11,,,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,32,19,,-13,4.19,12.17,5.79,21.95,10.78,4.59,3.39,4.19,,6.58,4.59,5.19,3.99,5.79,5.19,3.99,7.98,3.79,,4.39,6.98,,4.79,22.35,5.59,3.59,7.98,,4.19,3.99,9.58,34.92,3.59,4.99,5.79,4.59,4.99,5.19,20.122222,14.35,25.172222,1.3462,,15.968254,74.985486
US_VA_51830,2021-04-12,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,1,0,730,11,,,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,9,25,,-17,5.11,8.85,7.15,24.0,10.55,3.06,4.08,3.92,,6.64,4.43,3.92,2.55,8.0,8.17,3.75,6.47,4.08,2.89,4.77,2.38,,4.25,16.51,4.77,2.72,7.32,2.72,5.96,4.25,5.79,35.74,4.43,3.92,4.77,4.6,2.38,4.43,16.75,12.044444,23.005556,0.2032,,12.571429,76.383017
