location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13311,2020-08-12,ChIJc2y6bU9GX4gR1390JFcqz50,Q389365,geoId/13311,US,United States of America,GA,Georgia,13311,White County,US,USA,2,11,1,370,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29445,14400,15045,3007,3768,3388,2914,3521,4196,4179,3078,1394,1074327,34.683333,-83.75,242,78.28,31,19,,-24,4,5.29,5.29,5.29,13.61,11.59,4.54,8.82,,9.07,5.8,,8.06,,,4.28,8.06,5.8,10.33,23.44,6.05,12.1,4.03,4.28,,39.31,4.54,7.31,5.54,,5.8,25.738889,20.211111,32.85,1.8034,20.888889,74.781349
US_GA_13311,2020-08-13,ChIJc2y6bU9GX4gR1390JFcqz50,Q389365,geoId/13311,US,United States of America,GA,Georgia,13311,White County,US,USA,2,6,0,376,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29445,14400,15045,3007,3768,3388,2914,3521,4196,4179,3078,1394,1074327,34.683333,-83.75,242,78.28,21,,,-22,,4.9,9.28,3.87,15.46,5.15,6.96,6.44,4.64,11.6,4.9,,8.76,5.15,4.12,4.38,6.7,4.12,7.99,27.06,6.96,10.57,,,5.67,45.87,6.44,10.31,5.67,5.41,5.41,25.288889,20.3,32.572222,5.878286,20.977778,77.220666
US_GA_13311,2020-08-14,ChIJc2y6bU9GX4gR1390JFcqz50,Q389365,geoId/13311,US,United States of America,GA,Georgia,13311,White County,US,USA,2,5,0,381,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29445,14400,15045,3007,3768,3388,2914,3521,4196,4179,3078,1394,1074327,34.683333,-83.75,242,78.28,20,,,-21,,,,4.19,11.4,7.21,6.98,,,4.42,3.96,4.66,7.68,,4.42,3.72,,,6.52,19.55,5.35,11.4,,4.42,4.66,37.01,4.89,9.78,6.05,5.12,3.96,23.677778,20.261111,30.538889,11.938,21.177778,86.032848
US_GA_13311,2020-08-15,ChIJc2y6bU9GX4gR1390JFcqz50,Q389365,geoId/13311,US,United States of America,GA,Georgia,13311,White County,US,USA,2,10,0,391,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29445,14400,15045,3007,3768,3388,2914,3521,4196,4179,3078,1394,1074327,34.683333,-83.75,242,78.28,31,,68,-3,,4.23,6.47,6.72,16.68,7.47,5.23,5.47,,8.96,4.48,3.48,10.7,,7.47,3.73,3.73,5.72,7.96,23.89,7.22,9.46,6.47,4.23,5.47,39.07,4.48,10.45,7.96,5.23,3.48,23.788889,20.811111,29.022222,14.435667,21.638889,87.860191
US_GA_13311,2020-08-16,ChIJc2y6bU9GX4gR1390JFcqz50,Q389365,geoId/13311,US,United States of America,GA,Georgia,13311,White County,US,USA,2,3,0,394,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29445,14400,15045,3007,3768,3388,2914,3521,4196,4179,3078,1394,1074327,34.683333,-83.75,242,78.28,43,,107,-4,,4.57,9.91,13.21,12.96,7.88,6.1,5.08,3.81,8.89,5.59,,12.2,,4.32,,3.81,4.32,6.86,21.85,4.32,10.67,,3.81,7.62,39.38,3.81,8.89,7.11,4.83,3.81,24.277778,19.472222,30.716667,3.019778,19.85,76.494265
US_GA_13311,2020-08-17,ChIJc2y6bU9GX4gR1390JFcqz50,Q389365,geoId/13311,US,United States of America,GA,Georgia,13311,White County,US,USA,2,1,0,395,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29445,14400,15045,3007,3768,3388,2914,3521,4196,4179,3078,1394,1074327,34.683333,-83.75,242,78.28,,,,,,5.05,5.05,9.87,12.4,11.02,5.97,7.35,3.21,8.96,6.2,3.9,10.33,,3.44,4.13,4.59,5.74,9.18,26.64,7.58,8.96,3.67,4.36,6.2,36.97,,8.27,6.2,3.44,,24.111111,19.366667,30.288889,0.0,20.122222,78.599982
US_GA_13311,2020-08-18,ChIJc2y6bU9GX4gR1390JFcqz50,Q389365,geoId/13311,US,United States of America,GA,Georgia,13311,White County,US,USA,2,5,1,400,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29445,14400,15045,3007,3768,3388,2914,3521,4196,4179,3078,1394,1074327,34.683333,-83.75,242,78.28,,,,,,3.25,5.57,5.34,9.75,8.82,4.87,7.66,,10.91,3.25,3.94,8.35,3.48,5.11,8.12,,,8.82,25.76,6.03,8.35,3.71,5.57,3.25,36.2,3.71,7.19,7.43,,3.94,23.161111,16.633333,30.433333,2.4765,17.05,68.906793
US_GA_13311,2020-08-19,ChIJc2y6bU9GX4gR1390JFcqz50,Q389365,geoId/13311,US,United States of America,GA,Georgia,13311,White County,US,USA,2,13,1,413,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29445,14400,15045,3007,3768,3388,2914,3521,4196,4179,3078,1394,1074327,34.683333,-83.75,242,78.28,,,,,4,4.63,5.09,,10.65,6.71,4.17,6.95,,9.26,5.09,5.56,6.95,3.94,,3.7,4.4,,8.33,25.93,5.56,9.26,5.79,4.4,4.86,41.21,3.7,7.41,5.56,3.47,5.79,23.011111,17.822222,30.133333,0.0508,19.172222,79.160229
US_GA_13311,2020-08-20,ChIJc2y6bU9GX4gR1390JFcqz50,Q389365,geoId/13311,US,United States of America,GA,Georgia,13311,White County,US,USA,2,7,1,420,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29445,14400,15045,3007,3768,3388,2914,3521,4196,4179,3078,1394,1074327,34.683333,-83.75,242,78.28,,,,,4,3.44,5.72,,13.05,8.02,3.89,4.81,3.66,7.56,,5.95,8.93,4.12,5.04,6.41,4.35,5.27,7.79,24.5,6.87,3.44,3.44,,4.12,35.95,5.27,8.02,6.87,6.64,,22.088889,18.294444,28.761111,12.8016,19.277778,84.234438
US_GA_13311,2020-08-21,ChIJc2y6bU9GX4gR1390JFcqz50,Q389365,geoId/13311,US,United States of America,GA,Georgia,13311,White County,US,USA,2,11,-1,431,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29445,14400,15045,3007,3768,3388,2914,3521,4196,4179,3078,1394,1074327,34.683333,-83.75,242,78.28,,,,,,,5.32,5.1,13.3,8.87,4.88,3.1,,7.98,4.66,5.54,11.75,4.43,4.21,6.65,4.66,,4.66,24.61,5.32,8.42,3.77,5.1,4.66,36.8,4.21,9.31,6.43,6.65,7.09,21.233333,18.877778,26.322222,25.527,19.711111,91.058793
US_GA_13311,2020-08-22,ChIJc2y6bU9GX4gR1390JFcqz50,Q389365,geoId/13311,US,United States of America,GA,Georgia,13311,White County,US,USA,2,9,1,440,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29445,14400,15045,3007,3768,3388,2914,3521,4196,4179,3078,1394,1074327,34.683333,-83.75,242,78.28,,,,,,5.8,7.81,3.78,13.86,7.81,6.3,4.03,,9.83,,,8.57,4.03,6.55,3.53,,5.29,6.05,19.91,8.57,9.32,,4.79,6.55,41.58,,7.81,6.05,6.05,,22.405556,18.666667,28.466667,14.266333,19.716667,84.846963
US_GA_13311,2020-08-23,ChIJc2y6bU9GX4gR1390JFcqz50,Q389365,geoId/13311,US,United States of America,GA,Georgia,13311,White County,US,USA,2,1,0,441,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29445,14400,15045,3007,3768,3388,2914,3521,4196,4179,3078,1394,1074327,34.683333,-83.75,242,78.28,,,,,,5.25,8.25,3.5,14.74,7.0,6.5,6.75,,12.75,6.25,5.5,12.0,4.75,5.25,5.25,,4.25,6.75,26.49,7.75,8.5,,,6.0,42.98,,9.5,10.25,7.0,7.0,23.4,19.644444,28.883333,2.4765,20.322222,82.938377
US_GA_13311,2020-08-24,ChIJc2y6bU9GX4gR1390JFcqz50,Q389365,geoId/13311,US,United States of America,GA,Georgia,13311,White County,US,USA,2,1,0,442,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29445,14400,15045,3007,3768,3388,2914,3521,4196,4179,3078,1394,1074327,34.683333,-83.75,242,78.28,,,,,3,7.9,5.11,4.65,16.5,12.09,6.51,6.74,3.72,11.85,4.65,3.95,10.46,6.04,5.11,4.18,4.42,4.65,10.46,23.7,5.58,11.39,4.18,4.65,3.95,42.06,6.51,10.23,6.51,5.11,4.18,23.394444,20.405556,28.616667,2.286,21.088889,86.98284
US_GA_13311,2020-08-25,ChIJc2y6bU9GX4gR1390JFcqz50,Q389365,geoId/13311,US,United States of America,GA,Georgia,13311,White County,US,USA,2,8,0,450,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29445,14400,15045,3007,3768,3388,2914,3521,4196,4179,3078,1394,1074327,34.683333,-83.75,242,78.28,,,,,,4.09,5.0,4.09,15.45,7.04,6.82,6.82,,7.95,4.54,,9.77,3.86,5.23,8.86,4.54,,6.59,20.68,7.04,8.41,5.45,4.54,,37.72,7.27,8.18,6.36,3.18,5.45,22.827778,21.161111,26.05,2.243667,21.688889,93.377828
US_GA_13311,2020-08-26,ChIJc2y6bU9GX4gR1390JFcqz50,Q389365,geoId/13311,US,United States of America,GA,Georgia,13311,White County,US,USA,2,12,0,462,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29445,14400,15045,3007,3768,3388,2914,3521,4196,4179,3078,1394,1074327,34.683333,-83.75,242,78.28,,,,,4,6.82,7.05,5.17,13.16,6.82,6.35,5.41,,11.05,4.0,4.94,10.34,,7.29,6.35,5.17,4.7,8.46,26.33,6.11,9.4,4.23,4.0,7.52,36.44,4.23,7.29,5.64,5.17,6.35,24.15,20.977778,30.561111,5.55625,21.927778,87.595797
US_GA_13311,2020-08-27,ChIJc2y6bU9GX4gR1390JFcqz50,Q389365,geoId/13311,US,United States of America,GA,Georgia,13311,White County,US,USA,2,16,1,478,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29445,14400,15045,3007,3768,3388,2914,3521,4196,4179,3078,1394,1074327,34.683333,-83.75,242,78.28,,,,,4,5.92,8.29,3.79,13.5,9.71,6.39,4.97,,11.84,6.16,4.03,10.18,4.5,5.45,4.74,4.74,4.26,6.63,27.0,4.03,7.82,5.21,5.92,7.82,39.31,4.5,9.0,9.95,4.26,4.74,24.755556,20.166667,31.244444,4.346222,21.888889,84.224279
US_GA_13311,2020-08-28,ChIJc2y6bU9GX4gR1390JFcqz50,Q389365,geoId/13311,US,United States of America,GA,Georgia,13311,White County,US,USA,2,14,2,492,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29445,14400,15045,3007,3768,3388,2914,3521,4196,4179,3078,1394,1074327,34.683333,-83.75,242,78.28,,,,,,8.46,5.94,3.88,11.88,8.69,7.31,4.57,3.66,10.28,5.26,4.34,7.77,3.88,3.88,,,5.49,6.86,18.74,5.03,9.14,5.03,3.88,,34.74,,6.63,5.49,3.43,4.34,25.288889,21.727778,30.427778,2.830286,22.622222,85.292774
US_GA_13311,2020-08-29,ChIJc2y6bU9GX4gR1390JFcqz50,Q389365,geoId/13311,US,United States of America,GA,Georgia,13311,White County,US,USA,2,18,1,510,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29445,14400,15045,3007,3768,3388,2914,3521,4196,4179,3078,1394,1074327,34.683333,-83.75,242,78.28,,,,,,5.07,9.88,5.07,11.41,8.87,4.56,4.56,,10.14,5.58,5.32,7.1,3.55,4.31,4.06,4.31,5.32,6.84,20.79,4.56,11.41,4.56,6.34,6.34,42.33,4.82,9.12,4.56,5.83,,25.505556,22.655556,30.327778,6.4008,21.716667,79.735651
US_GA_13311,2020-08-30,ChIJc2y6bU9GX4gR1390JFcqz50,Q389365,geoId/13311,US,United States of America,GA,Georgia,13311,White County,US,USA,2,1,0,511,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29445,14400,15045,3007,3768,3388,2914,3521,4196,4179,3078,1394,1074327,34.683333,-83.75,242,78.28,,,,,,7.04,7.04,6.54,16.84,,6.54,5.53,4.53,11.56,8.55,4.78,8.3,5.53,5.53,5.03,4.78,5.53,5.28,25.64,4.53,10.06,4.53,7.04,7.54,42.99,3.77,8.8,4.53,4.02,7.04,25.788889,21.788889,31.972222,0.4318,21.7,78.368509
US_GA_13311,2020-08-31,ChIJc2y6bU9GX4gR1390JFcqz50,Q389365,geoId/13311,US,United States of America,GA,Georgia,13311,White County,US,USA,2,6,0,517,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29445,14400,15045,3007,3768,3388,2914,3521,4196,4179,3078,1394,1074327,34.683333,-83.75,242,78.28,,,,,,,8.94,6.35,13.65,10.83,5.88,5.18,4.94,9.88,7.53,3.77,9.65,5.65,4.24,6.35,4.71,3.77,10.36,25.65,6.83,13.65,6.83,6.83,,45.19,4.71,9.65,6.59,3.53,6.59,23.966667,20.455556,30.4,17.737667,21.288889,85.065566
US_GA_13311,2020-09-01,ChIJc2y6bU9GX4gR1390JFcqz50,Q389365,geoId/13311,US,United States of America,GA,Georgia,13311,White County,US,USA,2,12,0,529,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29445,14400,15045,3007,3768,3388,2914,3521,4196,4179,3078,1394,1074327,34.683333,-83.75,242,78.28,,,,,3,3.6,8.65,4.32,16.09,11.77,7.21,7.93,4.08,8.41,,5.04,8.41,3.84,5.53,,3.6,5.04,9.85,29.31,4.08,10.33,7.93,6.49,4.08,45.64,5.29,8.65,7.93,4.32,4.32,25.633333,21.183333,31.472222,0.127,22.422222,82.555584
US_GA_13311,2020-09-02,ChIJc2y6bU9GX4gR1390JFcqz50,Q389365,geoId/13311,US,United States of America,GA,Georgia,13311,White County,US,USA,2,9,0,538,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29445,14400,15045,3007,3768,3388,2914,3521,4196,4179,3078,1394,1074327,34.683333,-83.75,242,78.28,,,,,4,4.07,5.74,6.22,17.93,8.61,6.93,5.98,3.83,8.61,3.83,,10.28,6.93,,5.98,6.46,5.26,7.41,29.17,5.5,7.89,3.83,5.02,8.37,44.23,4.3,8.61,8.61,4.78,3.35,26.105556,21.733333,31.916667,0.112889,22.316667,79.781048
US_GA_13311,2020-09-03,ChIJc2y6bU9GX4gR1390JFcqz50,Q389365,geoId/13311,US,United States of America,GA,Georgia,13311,White County,US,USA,2,22,1,560,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29445,14400,15045,3007,3768,3388,2914,3521,4196,4179,3078,1394,1074327,34.683333,-83.75,242,78.28,,,,,4,5.77,5.29,4.09,12.99,13.71,4.81,6.25,5.53,7.94,7.22,7.22,6.01,3.61,4.57,5.29,4.81,6.01,8.66,25.74,5.29,9.14,5.29,4.81,4.57,37.05,5.53,9.62,4.57,,4.33,25.627778,20.733333,31.983333,0.0,20.994444,75.802934
US_GA_13311,2020-09-04,ChIJc2y6bU9GX4gR1390JFcqz50,Q389365,geoId/13311,US,United States of America,GA,Georgia,13311,White County,US,USA,2,11,0,571,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29445,14400,15045,3007,3768,3388,2914,3521,4196,4179,3078,1394,1074327,34.683333,-83.75,242,78.28,,,,,,5.52,8.88,3.84,12.71,9.12,4.56,4.8,,9.84,7.2,7.2,7.2,6.24,5.04,4.32,,7.44,6.24,28.07,6.48,8.88,3.84,4.08,4.08,33.34,6.0,8.16,3.36,5.28,3.6,26.05,20.966667,31.988889,0.0,20.922222,73.757886
US_GA_13311,2020-09-05,ChIJc2y6bU9GX4gR1390JFcqz50,Q389365,geoId/13311,US,United States of America,GA,Georgia,13311,White County,US,USA,2,19,1,590,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29445,14400,15045,3007,3768,3388,2914,3521,4196,4179,3078,1394,1074327,34.683333,-83.75,242,78.28,,,,,,3.71,3.71,7.18,16.59,8.17,4.7,5.2,,9.16,5.94,3.96,7.18,9.41,4.95,4.95,3.71,3.96,4.21,20.79,4.46,9.9,4.46,4.7,6.44,38.37,,7.92,6.44,4.21,4.21,24.15,18.372222,30.061111,0.0,18.188889,69.585388
US_GA_13311,2020-09-06,ChIJc2y6bU9GX4gR1390JFcqz50,Q389365,geoId/13311,US,United States of America,GA,Georgia,13311,White County,US,USA,2,2,0,592,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29445,14400,15045,3007,3768,3388,2914,3521,4196,4179,3078,1394,1074327,34.683333,-83.75,242,78.28,,,,,,4.17,,6.86,20.59,9.31,5.39,3.43,5.15,10.29,4.17,,5.88,4.66,4.41,,5.64,5.39,6.62,26.96,5.64,12.25,4.66,,7.84,35.29,,9.8,7.6,5.64,7.11,21.366667,15.088889,28.466667,0.0,14.655556,65.881586
US_GA_13311,2020-09-07,ChIJc2y6bU9GX4gR1390JFcqz50,Q389365,geoId/13311,US,United States of America,GA,Georgia,13311,White County,US,USA,2,0,0,592,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29445,14400,15045,3007,3768,3388,2914,3521,4196,4179,3078,1394,1074327,34.683333,-83.75,242,78.28,,,,,,4.71,7.19,,14.63,7.69,,4.22,,6.7,3.97,4.96,9.42,3.47,5.7,4.46,,4.71,9.18,27.03,5.95,12.9,4.22,,4.46,40.42,,9.42,7.19,,7.19,20.938889,14.294444,28.805556,0.0,15.0,69.177361
US_GA_13311,2020-09-08,ChIJc2y6bU9GX4gR1390JFcqz50,Q389365,geoId/13311,US,United States of America,GA,Georgia,13311,White County,US,USA,2,1,1,593,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29445,14400,15045,3007,3768,3388,2914,3521,4196,4179,3078,1394,1074327,34.683333,-83.75,242,78.28,,,,,2,,9.69,4.73,17.25,9.69,7.8,5.67,5.91,10.4,3.54,4.73,9.45,3.31,4.96,5.91,4.02,6.38,5.44,27.65,7.09,8.51,4.73,,8.04,41.12,3.78,8.98,6.85,5.44,3.31,21.322222,15.566667,28.655556,0.0,15.811111,71.260891
US_GA_13311,2020-09-09,ChIJc2y6bU9GX4gR1390JFcqz50,Q389365,geoId/13311,US,United States of America,GA,Georgia,13311,White County,US,USA,2,5,0,598,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29445,14400,15045,3007,3768,3388,2914,3521,4196,4179,3078,1394,1074327,34.683333,-83.75,242,78.28,,,,,2,4.48,6.37,4.71,16.74,10.14,6.6,4.24,3.3,10.14,,4.24,8.49,4.48,4.71,5.89,4.71,4.24,10.84,24.28,8.96,8.49,3.77,5.89,4.01,44.32,,8.49,5.42,3.54,3.54,22.033333,16.338889,29.105556,0.0,17.5,75.706067
US_GA_13311,2020-09-10,ChIJc2y6bU9GX4gR1390JFcqz50,Q389365,geoId/13311,US,United States of America,GA,Georgia,13311,White County,US,USA,2,31,1,629,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29445,14400,15045,3007,3768,3388,2914,3521,4196,4179,3078,1394,1074327,34.683333,-83.75,242,78.28,,,,,1,5.67,7.55,3.78,12.75,10.62,7.55,11.1,3.31,9.44,4.01,,9.21,4.25,4.01,3.31,5.43,,6.61,29.98,8.97,10.62,3.31,3.54,4.01,39.9,4.49,11.8,6.14,3.78,7.32,24.3,19.961111,29.861111,0.028222,20.583333,79.919348
US_GA_13311,2020-09-11,ChIJc2y6bU9GX4gR1390JFcqz50,Q389365,geoId/13311,US,United States of America,GA,Georgia,13311,White County,US,USA,2,10,0,639,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29445,14400,15045,3007,3768,3388,2914,3521,4196,4179,3078,1394,1074327,34.683333,-83.75,242,78.28,17,7,,-17,0,3.75,6.8,5.39,11.25,9.84,3.52,3.98,3.98,5.16,,,7.97,6.09,8.2,3.98,3.75,,9.84,20.39,5.62,8.67,5.16,,7.03,35.16,,4.45,6.09,6.56,7.97,24.911111,20.288889,31.533333,0.4826,21.255556,80.312646
US_GA_13311,2020-09-12,ChIJc2y6bU9GX4gR1390JFcqz50,Q389365,geoId/13311,US,United States of America,GA,Georgia,13311,White County,US,USA,2,14,0,653,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29445,14400,15045,3007,3768,3388,2914,3521,4196,4179,3078,1394,1074327,34.683333,-83.75,242,78.28,27,,52,-6,,7.17,7.42,3.96,10.13,6.43,6.18,4.7,,7.17,6.67,5.68,7.66,6.67,5.93,,4.7,4.2,6.18,22.0,8.65,9.15,3.46,,3.96,35.59,4.45,8.16,10.13,3.96,5.44,23.827778,20.95,29.666667,6.011333,21.755556,88.293011
US_GA_13311,2020-09-13,ChIJc2y6bU9GX4gR1390JFcqz50,Q389365,geoId/13311,US,United States of America,GA,Georgia,13311,White County,US,USA,2,6,0,659,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29445,14400,15045,3007,3768,3388,2914,3521,4196,4179,3078,1394,1074327,34.683333,-83.75,242,78.28,15,,43,-12,,3.81,5.59,3.81,15.5,8.89,4.07,5.84,,8.13,4.83,3.81,11.94,3.81,4.83,,4.07,4.57,7.12,24.39,5.84,10.42,3.56,4.57,4.57,43.45,4.07,9.4,5.34,8.39,4.83,23.766667,21.05,29.027778,9.863667,21.066667,84.90515
US_GA_13311,2020-09-14,ChIJc2y6bU9GX4gR1390JFcqz50,Q389365,geoId/13311,US,United States of America,GA,Georgia,13311,White County,US,USA,2,0,0,659,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29445,14400,15045,3007,3768,3388,2914,3521,4196,4179,3078,1394,1074327,34.683333,-83.75,242,78.28,8,,,-13,0,4.93,10.56,4.46,15.95,8.21,7.51,9.62,3.99,9.15,,,10.32,4.22,7.04,5.39,3.99,3.52,11.96,26.74,4.22,8.45,5.39,5.39,5.16,47.62,,7.74,7.74,6.33,6.8,23.733333,19.733333,30.716667,0.508,20.377778,81.680424
