location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_IN_18111,2020-06-07,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,0,0,82,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,,14.75,8.85,23.6,34.81,20.209877,14.45679,27.234568,0.0,10.753086,55.832869
US_IN_18111,2020-06-08,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,0,0,82,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,-22,10.51,,21.6,35.03,23.402778,14.902778,31.368056,0.0,10.9375,46.171163
US_IN_18111,2020-06-09,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,1,0,84,11,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,6,5,9,14,15,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,47,37,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,-20,14.72,,23.22,26.61,25.770833,20.888889,31.777778,0.0,15.444444,52.943544
US_IN_18111,2020-06-10,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,2,0,86,11,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,6,6,9,14,15,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,48,38,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,-21,12.65,,13.8,25.3,25.472222,19.965278,28.8125,7.5692,20.222222,73.115564
US_IN_18111,2020-06-11,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,1,0,87,11,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,7,6,9,14,15,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,49,38,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,-22,,,12.02,42.67,20.765432,14.487654,27.611111,0.0635,11.0,54.098312
US_IN_18111,2020-06-12,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,1,0,88,11,,,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,7,6,9,14,15,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,49,39,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,-24,,,17.72,25.67,21.08642,13.308642,28.04321,0.0,10.518519,51.562407
US_IN_18111,2020-06-13,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,0,0,88,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,5,13.9,,17.06,32.86,17.320988,12.993827,23.814815,0.550333,10.987654,66.932252
US_IN_18111,2020-06-14,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,0,0,88,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,,15.87,,13.43,30.51,16.981481,11.623457,22.228395,0.056444,7.567901,54.96557
US_IN_18111,2020-06-15,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,1,0,89,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,-22,13.42,,18.08,36.75,17.617284,10.450617,24.555556,0.0,7.623457,53.292081
US_IN_18111,2020-06-16,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,0,0,89,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,-15,13.6,,16.55,35.47,20.320988,13.154321,27.802469,0.0,12.067901,59.957076
US_IN_18111,2020-06-17,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,0,0,89,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,-22,,,17.29,37.57,22.118056,15.354167,28.798611,0.0,13.388889,58.191719
US_IN_18111,2020-06-18,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,0,0,89,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,-22,12.01,,21.62,31.23,23.173611,15.090278,29.75,0.0,12.756944,52.306243
US_IN_18111,2020-06-19,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,-1,0,88,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,-26,,,20.95,22.8,25.58642,19.006173,32.08642,0.0,15.111111,53.259319
US_IN_18111,2020-06-20,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,2,0,90,11,,,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1,7,7,9,14,16,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,2,49,41,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,-3,10.19,,18.57,30.56,25.851852,18.839506,32.944444,0.943429,16.333333,55.926786
US_IN_18111,2020-06-21,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,0,0,89,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,,8.87,,21.88,35.48,22.481481,19.561728,27.271605,1.378857,19.314815,82.408138
US_IN_18111,2020-06-22,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,1,0,90,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,-23,9.47,,23.39,27.29,23.012346,18.407407,30.148148,2.394857,19.135802,78.909881
US_IN_18111,2020-06-23,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,0,0,90,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,-19,13.95,,20.93,33.14,20.228395,17.364198,25.351852,14.76375,16.04321,77.033455
US_IN_18111,2020-06-24,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,1,0,91,11,,,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,8,7,9,14,16,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,50,41,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,-21,16.31,,13.89,31.4,19.808642,14.462963,25.648148,0.03175,13.58642,67.494373
US_IN_18111,2020-06-25,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,2,0,93,11,,,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,10,7,9,14,16,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,,52,41,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,-21,11.76,,20.0,33.53,20.972222,14.744444,27.388889,0.8382,14.098765,64.520564
US_IN_18111,2020-06-26,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,2,0,95,11,,,0,1,0,0,0,1,0,0,0,0,0,1,0,2,1,11,7,9,14,16,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,2,52,43,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,-25,,,22.51,23.11,23.227778,17.272222,30.688889,1.27,17.407407,69.681468
US_IN_18111,2020-06-27,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,1,0,92,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,5,10.27,9.06,17.52,29.6,24.407407,20.209877,30.388889,19.685,20.611111,79.460156
US_IN_18111,2020-06-28,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,2,0,94,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,,8.97,,11.97,30.52,23.580247,19.864198,28.944444,1.721556,20.907407,85.046705
US_IN_18111,2020-06-29,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,2,0,97,11,,,0,0,0,0,0,1,0,0,1,0,0,1,0,2,1,12,7,9,15,16,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,2,52,45,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,-20,,10.96,16.15,36.92,25.351852,20.814815,31.487654,1.11125,22.104938,82.290177
US_IN_18111,2020-06-30,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,1,0,95,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,-21,,11.32,22.05,37.54,24.660494,20.746914,30.265432,4.41325,21.506173,82.789156
US_IN_18111,2020-07-01,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,1,0,96,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,-24,13.5,,18.78,33.45,24.709877,19.54321,30.049383,2.060222,20.524691,77.749331
US_IN_18111,2020-07-02,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,1,0,98,11,,,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,12,7,9,16,16,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,53,45,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,-22,10.42,,23.45,31.26,25.037037,19.006173,30.907407,0.0,18.703704,68.197213
US_IN_18111,2020-07-03,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,1,0,98,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,-47,13.62,,19.82,27.86,24.901235,18.944444,30.654321,0.0,18.376543,67.389049
US_IN_18111,2020-07-04,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,1,0,99,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,-18,11.54,,,27.82,25.314815,19.135802,31.283951,0.0,19.654321,71.429135
US_IN_18111,2020-07-05,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,0,0,99,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,,19.53,,22.97,34.46,25.561728,19.932099,31.074074,0.0,20.5,73.845513
US_IN_18111,2020-07-06,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,1,0,99,11,,,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1,13,7,9,16,16,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,54,45,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,-26,13.08,,19.34,34.7,26.796296,20.283951,32.641975,0.479778,19.012346,62.7591
US_IN_18111,2020-07-07,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,1,0,100,11,,,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,13,7,9,17,16,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,54,46,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,-20,12.3,,30.46,36.31,26.845679,21.067901,32.864198,0.834571,21.166667,71.229705
US_IN_18111,2020-07-08,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,0,0,100,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,-24,9.01,9.01,26.44,28.24,26.475309,20.882716,32.54321,0.564444,21.592593,74.737745
US_IN_18111,2020-07-09,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,0,0,100,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,-22,13.04,,17.18,33.78,26.17284,20.734568,32.5,0.0,20.969136,73.188025
US_IN_18111,2020-07-10,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,1,0,101,11,,,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,13,7,10,17,16,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,54,47,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,-22,,,20.34,28.11,25.450617,21.055556,30.518519,1.439333,20.783951,75.476996
US_IN_18111,2020-07-11,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,0,0,101,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,0,,,16.89,25.94,23.882716,18.67284,29.277778,1.778,18.061728,70.058732
US_IN_18111,2020-07-12,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,1,0,102,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,,13.32,13.92,32.08,34.5,22.201389,18.402778,27.701389,8.085667,18.388889,79.143218
US_IN_18111,2020-07-13,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,0,0,102,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,-21,10.78,,18.71,35.16,21.493827,15.814815,26.339506,2.935111,15.679012,69.729463
US_IN_18111,2020-07-14,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,0,0,102,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,-20,14.36,,18.55,30.52,21.631944,14.118056,28.465278,0.0,15.652778,68.912987
US_IN_18111,2020-07-15,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,0,0,102,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,-21,11.72,,24.6,43.94,23.902778,18.027778,29.694444,0.0,18.659722,72.690655
US_IN_18111,2020-07-16,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,0,0,102,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,-17,13.43,,24.53,27.45,23.118056,19.9375,27.166667,12.403667,20.472222,85.141529
US_IN_18111,2020-07-17,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,1,0,102,11,,,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,13,7,10,18,16,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,55,47,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,-22,20.68,9.73,23.12,35.28,23.611111,17.209877,29.703704,0.03175,19.080247,75.910041
US_IN_18111,2020-07-18,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,0,0,102,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,5,9.1,,24.27,35.8,26.160494,20.87037,31.506173,0.0,22.32716,79.520694
US_IN_18111,2020-07-19,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,0,0,102,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,,20.03,,16.69,28.37,25.981481,21.506173,29.938272,1.905,22.91358,83.24136
US_IN_18111,2020-07-20,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,2,0,104,11,,,0,0,0,0,0,1,0,1,0,0,0,1,0,2,1,14,7,11,18,16,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,2,55,49,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,-18,9.75,12.62,22.37,25.24,23.561728,19.333333,28.407407,7.3025,19.228395,76.867993
US_IN_18111,2020-07-21,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,1,0,105,11,,,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,14,8,11,18,16,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,55,50,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,-19,8.77,11.1,23.38,35.65,23.012346,20.098765,26.796296,2.582333,19.790123,82.225737
US_IN_18111,2020-07-22,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,1,0,103,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,-19,,,22.54,31.68,23.895062,20.833333,29.290123,2.667,21.432099,86.17637
US_IN_18111,2020-07-23,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,1,0,106,11,,,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,14,8,11,18,17,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,56,50,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,-18,10.78,,17.36,24.55,23.487654,18.666667,27.895062,0.0,18.969136,75.897509
US_IN_18111,2020-07-24,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,1,0,107,11,,,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,14,8,11,18,18,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,56,51,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,-21,16.61,16.02,20.76,32.04,22.339506,16.895062,27.802469,0.0,18.438272,78.745244
US_IN_18111,2020-07-25,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,1,0,108,11,,,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,14,8,11,18,19,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,57,51,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,5,,,17.76,31.71,23.555556,16.950617,30.123457,0.0,18.975309,75.557516
US_IN_18111,2020-07-26,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,1,0,106,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,,10.96,10.39,16.16,24.82,26.37037,20.148148,32.851852,0.0,21.54321,75.000649
US_IN_18111,2020-07-27,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,0,0,106,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,-20,9.51,,15.11,32.46,25.790123,22.290123,31.283951,3.664857,23.191358,85.637438
US_IN_18111,2020-07-28,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,2,0,110,11,,,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1,15,8,11,18,19,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,58,52,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,-16,11.31,10.12,16.07,29.76,23.567901,17.358025,29.487654,1.806222,17.518519,69.133144
