location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13145,2021-04-25,ChIJxzfX3sBN84gRJbSa83uVdb4,Q486133,geoId/13145,US,United States of America,GA,Georgia,13145,Harris County,US,USA,2,2,0,2515,58,,,0,0,0,0,0,1,1,0,0,0,35,32,190,337,245,358,378,319,185,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,14,22,11,0,0,0,0,0,0,0,0,0,0,0,0,2,6,7,10,24,51,43,12,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,33943,16994,16949,3584,4512,3535,3635,4623,5292,4853,2762,1147,1073863,32.74,-84.91,1225,80.975,,,,-9,,4.08,7.57,,18.64,10.19,6.41,8.74,4.08,12.23,5.83,4.95,10.78,,5.53,,,6.7,7.57,24.75,,13.69,,6.41,,45.43,5.83,9.61,12.81,6.41,,17.733333,12.088889,24.316667,20.574,11.394444,66.543221
US_GA_13145,2021-04-26,ChIJxzfX3sBN84gRJbSa83uVdb4,Q486133,geoId/13145,US,United States of America,GA,Georgia,13145,Harris County,US,USA,2,6,0,2521,58,,3177,0,0,1,0,1,2,0,2,0,0,35,32,191,337,246,360,378,321,185,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,14,22,11,0,0,0,0,0,0,0,0,0,0,0,0,2,6,7,10,24,51,43,12,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,33943,16994,16949,3584,4512,3535,3635,4623,5292,4853,2762,1147,1073863,32.74,-84.91,1225,80.975,,,,-19,4,5.21,10.42,6.45,15.38,9.68,6.45,8.43,3.72,8.93,6.2,7.19,9.18,7.19,5.95,5.46,4.22,5.95,7.94,27.78,7.19,9.18,4.71,3.47,8.19,40.68,4.71,11.41,7.44,,,16.883333,8.122222,26.6,0.0,9.444444,61.653967
US_GA_13145,2021-04-27,ChIJxzfX3sBN84gRJbSa83uVdb4,Q486133,geoId/13145,US,United States of America,GA,Georgia,13145,Harris County,US,USA,2,8,0,2529,58,18,3195,0,0,0,0,1,0,2,1,0,0,35,32,191,337,247,360,380,322,185,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,14,22,11,0,0,0,0,0,0,0,0,0,0,0,0,2,6,7,10,24,51,43,12,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,33943,16994,16949,3584,4512,3535,3635,4623,5292,4853,2762,1147,1073863,32.74,-84.91,1225,80.975,,,,-18,6,7.7,9.75,13.86,15.91,8.73,6.93,3.59,3.85,10.52,7.7,6.16,11.55,4.36,7.44,5.39,6.16,8.21,10.01,31.06,8.47,12.58,8.47,4.36,6.42,46.46,8.98,12.32,9.24,6.16,5.13,20.005556,11.005556,28.0,0.0,14.0,68.517837
US_GA_13145,2021-04-28,ChIJxzfX3sBN84gRJbSa83uVdb4,Q486133,geoId/13145,US,United States of America,GA,Georgia,13145,Harris County,US,USA,2,3,0,2532,58,29,3224,0,0,0,1,0,0,1,-1,0,1,35,32,191,338,247,360,381,321,185,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,14,22,11,0,0,0,0,0,0,0,0,0,0,0,0,2,6,7,10,24,51,43,12,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,33943,16994,16949,3584,4512,3535,3635,4623,5292,4853,2762,1147,1073863,32.74,-84.91,1225,80.975,,,,-18,5,5.05,10.35,6.56,13.62,7.57,7.32,7.32,,14.89,7.07,5.3,10.09,4.29,6.81,3.53,5.8,5.05,9.59,23.97,5.8,10.09,,7.07,8.33,49.2,4.04,9.08,6.06,5.55,4.54,21.894444,15.1,28.605556,0.0,16.0,69.39096
US_GA_13145,2021-04-29,ChIJxzfX3sBN84gRJbSa83uVdb4,Q486133,geoId/13145,US,United States of America,GA,Georgia,13145,Harris County,US,USA,2,2,0,2534,58,54,3278,0,0,0,0,0,1,0,0,0,0,35,32,191,338,247,361,381,321,185,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,14,22,11,0,0,0,0,0,0,0,0,0,1,0,0,2,6,7,10,24,51,43,13,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,33943,16994,16949,3584,4512,3535,3635,4623,5292,4853,2762,1147,1073863,32.74,-84.91,1225,80.975,,,,-17,6,5.76,7.77,10.02,13.03,8.27,7.01,5.01,4.01,8.77,8.52,3.76,11.02,5.51,4.76,,,5.26,9.27,29.56,6.26,10.27,6.26,5.51,6.26,40.09,4.51,10.27,7.01,5.51,,21.177778,16.444444,27.333333,0.0,16.522222,74.952142
US_GA_13145,2021-04-30,ChIJxzfX3sBN84gRJbSa83uVdb4,Q486133,geoId/13145,US,United States of America,GA,Georgia,13145,Harris County,US,USA,2,2,0,2536,58,66,3344,1,0,0,1,0,0,0,0,0,0,36,32,191,339,247,361,381,321,185,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,14,22,11,0,0,0,0,0,0,0,0,0,0,0,0,2,6,7,10,24,51,43,13,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,33943,16994,16949,3584,4512,3535,3635,4623,5292,4853,2762,1147,1073863,32.74,-84.91,1225,80.975,,,,-19,4,3.88,6.72,4.39,20.42,10.6,6.72,4.39,3.62,11.11,,6.2,16.28,3.62,5.69,5.17,3.62,5.17,10.34,21.19,6.46,11.37,5.43,4.91,6.46,39.28,4.39,9.3,5.17,6.98,,21.705556,17.3,25.661111,0.084667,14.166667,62.358828
US_GA_13145,2021-05-01,ChIJxzfX3sBN84gRJbSa83uVdb4,Q486133,geoId/13145,US,United States of America,GA,Georgia,13145,Harris County,US,USA,2,0,0,2536,58,34,3378,0,0,0,0,0,0,0,0,0,0,36,32,191,339,247,361,381,321,185,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,14,22,11,0,0,0,0,0,0,0,0,0,0,0,0,2,6,7,10,24,51,43,13,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,33943,16994,16949,3584,4512,3535,3635,4623,5292,4853,2762,1147,1073863,32.74,-84.91,1225,80.975,,,,2,,,7.79,5.3,19.64,10.6,6.86,8.1,6.86,6.54,,5.92,9.66,,5.3,4.36,,,9.04,14.96,4.67,9.97,4.36,,,45.2,,11.84,8.42,6.23,,19.572222,12.238889,27.272222,0.0,8.288889,48.226396
US_GA_13145,2021-05-02,ChIJxzfX3sBN84gRJbSa83uVdb4,Q486133,geoId/13145,US,United States of America,GA,Georgia,13145,Harris County,US,USA,2,2,0,2538,58,0,3378,0,0,0,0,0,0,1,0,0,1,36,32,191,339,247,361,382,321,185,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,14,22,11,0,0,0,0,0,0,0,0,0,0,0,0,2,6,7,10,24,51,43,13,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,33943,16994,16949,3584,4512,3535,3635,4623,5292,4853,2762,1147,1073863,32.74,-84.91,1225,80.975,,,,-12,,6.46,6.75,,17.32,8.8,7.63,6.16,,7.63,6.75,,10.56,,9.39,,,4.7,7.63,24.07,5.28,17.9,4.11,7.63,10.27,43.44,5.87,15.26,6.16,7.92,7.04,20.355556,12.9,28.333333,0.0,13.577778,65.276973
US_GA_13145,2021-05-03,ChIJxzfX3sBN84gRJbSa83uVdb4,Q486133,geoId/13145,US,United States of America,GA,Georgia,13145,Harris County,US,USA,2,3,1,2541,59,138,3516,0,0,0,1,1,0,1,0,0,0,36,32,191,340,248,361,383,321,185,61,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,7,14,22,12,0,0,0,0,0,0,0,0,0,1,0,0,2,6,7,10,24,51,43,14,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,33943,16994,16949,3584,4512,3535,3635,4623,5292,4853,2762,1147,1073863,32.74,-84.91,1225,80.975,,,,-21,7,4.08,9.11,11.03,18.22,6.71,5.27,8.63,5.03,11.03,7.67,4.32,9.35,5.27,7.67,5.03,,4.32,10.07,24.21,5.03,12.46,4.08,5.03,10.31,31.16,8.39,12.94,6.71,4.08,4.32,22.655556,17.161111,27.977778,1.481667,18.816667,79.17352
US_GA_13145,2021-05-04,ChIJxzfX3sBN84gRJbSa83uVdb4,Q486133,geoId/13145,US,United States of America,GA,Georgia,13145,Harris County,US,USA,2,0,0,2541,59,11,3527,0,0,0,0,0,0,0,0,0,0,36,32,191,340,248,361,383,321,185,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,14,22,12,0,0,0,0,0,0,0,0,0,0,0,0,2,6,7,10,24,51,43,14,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,33943,16994,16949,3584,4512,3535,3635,4623,5292,4853,2762,1147,1073863,32.74,-84.91,1225,80.975,,,,-18,7,3.47,10.65,,15.6,11.14,4.46,6.44,,7.92,5.45,5.94,10.15,4.95,5.7,3.47,4.71,3.47,8.91,32.44,4.21,8.67,6.44,6.19,6.68,40.61,5.45,8.42,6.93,3.71,5.7,21.320988,17.111111,29.790123,27.6352,18.648148,84.927516
US_GA_13145,2021-05-05,ChIJxzfX3sBN84gRJbSa83uVdb4,Q486133,geoId/13145,US,United States of America,GA,Georgia,13145,Harris County,US,USA,2,3,0,2544,59,21,3548,0,0,0,0,1,1,0,0,0,0,36,32,191,340,249,362,383,321,185,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,14,22,12,0,0,0,0,0,0,0,0,0,0,0,0,2,6,7,10,24,51,43,14,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,33943,16994,16949,3584,4512,3535,3635,4623,5292,4853,2762,1147,1073863,32.74,-84.91,1225,80.975,,,,-17,6,5.0,8.5,7.0,16.25,7.25,6.75,5.0,,10.5,,5.75,7.25,3.75,6.0,,3.5,6.0,5.75,22.0,5.25,9.25,6.0,6.75,7.0,40.0,5.25,12.25,6.75,4.75,3.75,20.344444,17.283333,26.938889,14.224,17.377778,83.163573
US_GA_13145,2021-05-06,ChIJxzfX3sBN84gRJbSa83uVdb4,Q486133,geoId/13145,US,United States of America,GA,Georgia,13145,Harris County,US,USA,2,2,0,2546,59,1,3549,0,0,0,0,0,0,1,1,0,0,36,32,191,340,249,362,384,322,185,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,14,22,12,0,0,0,0,0,0,0,0,0,0,0,0,2,6,7,10,24,51,43,14,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,33943,16994,16949,3584,4512,3535,3635,4623,5292,4853,2762,1147,1073863,32.74,-84.91,1225,80.975,,,,-15,5,6.51,7.29,5.21,10.94,11.72,6.25,7.55,,10.94,5.21,4.43,14.07,3.91,5.73,,5.21,5.47,6.25,27.36,8.86,7.55,5.21,6.25,5.99,42.73,5.99,7.55,7.29,5.99,5.47,18.061111,11.411111,23.988889,0.0762,10.433333,61.214501
US_GA_13145,2021-05-07,ChIJxzfX3sBN84gRJbSa83uVdb4,Q486133,geoId/13145,US,United States of America,GA,Georgia,13145,Harris County,US,USA,2,4,0,2550,59,87,3636,0,0,0,0,1,1,1,0,0,0,36,32,191,340,250,363,385,322,185,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,14,22,12,0,0,0,0,0,0,0,0,0,0,0,0,2,6,7,10,24,51,43,14,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,33943,16994,16949,3584,4512,3535,3635,4623,5292,4853,2762,1147,1073863,32.74,-84.91,1225,80.975,,,,-18,5,6.49,9.09,5.71,9.87,7.53,5.71,6.23,,8.57,5.97,5.71,8.05,4.67,5.97,5.45,4.67,5.71,4.42,28.31,5.45,9.87,3.64,4.67,4.16,38.18,3.9,8.31,7.27,6.49,,16.016667,9.505556,22.272222,0.0,5.855556,51.150585
US_GA_13145,2021-05-08,ChIJxzfX3sBN84gRJbSa83uVdb4,Q486133,geoId/13145,US,United States of America,GA,Georgia,13145,Harris County,US,USA,2,-1,0,2549,59,44,3680,0,0,0,0,0,0,0,0,0,0,36,32,191,340,250,363,385,322,185,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,14,22,12,0,0,0,0,0,0,0,0,0,0,0,0,2,6,7,10,24,51,43,14,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,33943,16994,16949,3584,4512,3535,3635,4623,5292,4853,2762,1147,1073863,32.74,-84.91,1225,80.975,,,,3,,4.95,9.58,7.11,17.62,8.96,7.11,5.56,7.73,11.44,7.42,,10.2,4.95,7.11,,,4.33,7.11,24.11,10.2,11.74,,4.33,4.95,42.65,5.25,13.6,6.49,,8.96,15.672222,6.738889,25.488889,0.0,5.522222,51.096179
US_GA_13145,2021-05-09,ChIJxzfX3sBN84gRJbSa83uVdb4,Q486133,geoId/13145,US,United States of America,GA,Georgia,13145,Harris County,US,USA,2,5,0,2554,59,28,3708,0,0,0,0,0,0,3,1,0,0,36,32,191,340,250,363,388,323,185,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,14,22,12,0,0,0,0,0,0,0,0,0,0,0,0,2,6,7,10,24,51,43,14,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,33943,16994,16949,3584,4512,3535,3635,4623,5292,4853,2762,1147,1073863,32.74,-84.91,1225,80.975,,,,-6,,,6.35,,16.16,9.52,4.91,6.06,,7.21,,5.48,9.81,,5.2,,,6.35,8.08,22.8,4.91,13.56,4.91,,6.64,46.75,4.33,14.14,9.52,5.2,5.77,19.483333,9.2,29.55,0.0,11.172222,59.018387
US_GA_13145,2021-05-10,ChIJxzfX3sBN84gRJbSa83uVdb4,Q486133,geoId/13145,US,United States of America,GA,Georgia,13145,Harris County,US,USA,2,0,0,2554,59,15,3723,0,0,0,1,0,0,0,0,0,0,36,32,191,341,250,363,388,323,185,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,14,22,12,0,0,0,0,0,0,0,0,0,0,0,0,2,6,7,10,24,51,43,14,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,33943,16994,16949,3584,4512,3535,3635,4623,5292,4853,2762,1147,1073863,32.74,-84.91,1225,80.975,,,,-20,6,9.47,8.5,7.28,17.72,11.41,6.8,6.31,3.88,10.2,7.28,5.58,9.71,8.5,4.37,4.13,10.93,4.86,8.98,38.85,5.58,12.14,5.58,5.34,3.88,44.19,11.17,14.08,8.26,6.07,6.56,22.222222,15.416667,27.422222,1.850571,16.8,71.549096
US_GA_13145,2021-05-11,ChIJxzfX3sBN84gRJbSa83uVdb4,Q486133,geoId/13145,US,United States of America,GA,Georgia,13145,Harris County,US,USA,2,5,0,2559,59,4,3727,0,1,2,0,0,1,0,2,0,0,36,33,193,341,250,364,388,325,185,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,14,22,12,0,0,0,0,0,0,0,0,0,0,0,0,2,6,7,10,24,51,43,14,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,33943,16994,16949,3584,4512,3535,3635,4623,5292,4853,2762,1147,1073863,32.74,-84.91,1225,80.975,,,,-20,6,7.0,9.51,6.5,10.26,10.01,5.0,5.0,,10.76,4.75,3.75,11.01,5.25,5.5,3.5,11.01,6.0,9.0,34.77,6.25,9.25,4.25,5.25,7.0,51.02,4.75,10.01,8.25,,6.25,21.761111,17.788889,26.95,1.27,18.127778,80.00073
US_GA_13145,2021-05-12,ChIJxzfX3sBN84gRJbSa83uVdb4,Q486133,geoId/13145,US,United States of America,GA,Georgia,13145,Harris County,US,USA,2,6,0,2565,59,16,3743,0,0,0,1,0,2,1,0,2,0,36,33,193,342,250,366,389,325,187,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,14,22,12,0,0,0,0,0,0,0,0,0,0,0,0,2,6,7,10,24,51,43,14,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,33943,16994,16949,3584,4512,3535,3635,4623,5292,4853,2762,1147,1073863,32.74,-84.91,1225,80.975,,,,-20,9,3.71,8.89,8.15,13.83,8.15,8.15,4.94,5.19,8.4,6.67,3.46,9.88,,5.68,4.69,5.93,4.45,9.63,28.65,5.19,13.34,3.46,,,43.72,3.71,7.9,9.39,,7.16,18.011111,12.811111,24.216667,10.704286,16.45,90.723726
US_GA_13145,2021-05-13,ChIJxzfX3sBN84gRJbSa83uVdb4,Q486133,geoId/13145,US,United States of America,GA,Georgia,13145,Harris County,US,USA,2,1,0,2566,59,29,3772,0,0,0,0,0,0,1,0,0,0,36,33,193,342,250,366,390,325,187,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,14,22,12,0,0,0,0,0,0,0,0,0,0,0,0,2,6,7,10,24,51,43,14,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,33943,16994,16949,3584,4512,3535,3635,4623,5292,4853,2762,1147,1073863,32.74,-84.91,1225,80.975,,,,-21,7,5.67,7.47,7.21,14.42,8.24,7.98,8.24,3.6,7.98,5.41,,14.42,5.41,,,5.15,5.41,6.95,24.72,5.41,11.33,3.86,5.15,5.67,43.26,3.86,12.1,6.95,,6.18,13.827778,8.366667,21.85,2.3114,7.166667,64.304815
US_GA_13145,2021-05-14,ChIJxzfX3sBN84gRJbSa83uVdb4,Q486133,geoId/13145,US,United States of America,GA,Georgia,13145,Harris County,US,USA,2,0,0,2566,59,14,3786,0,0,0,0,0,0,0,0,0,0,36,33,193,342,250,366,390,325,187,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,14,22,12,0,0,0,0,0,0,0,2,0,0,0,0,2,6,7,10,24,53,43,14,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,33943,16994,16949,3584,4512,3535,3635,4623,5292,4853,2762,1147,1073863,32.74,-84.91,1225,80.975,,,,-19,4,4.13,8.01,6.98,17.57,7.5,5.43,4.65,,8.79,7.5,3.88,10.6,4.39,7.24,3.88,5.69,4.91,13.18,21.71,7.75,8.79,,3.88,6.46,42.39,6.46,13.96,9.05,6.2,5.69,15.883333,7.972222,24.033333,0.0254,7.527778,57.778816
US_GA_13145,2021-05-15,ChIJxzfX3sBN84gRJbSa83uVdb4,Q486133,geoId/13145,US,United States of America,GA,Georgia,13145,Harris County,US,USA,2,2,0,2568,59,17,3803,0,0,0,0,1,0,0,0,0,0,36,33,193,342,251,366,390,325,187,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,14,22,12,0,0,0,0,0,0,0,0,1,0,0,0,2,6,7,10,24,53,44,14,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,33943,16994,16949,3584,4512,3535,3635,4623,5292,4853,2762,1147,1073863,32.74,-84.91,1225,80.975,,,,4,,7.52,6.27,6.58,20.68,9.71,5.95,5.33,,9.4,,6.89,7.52,6.58,5.95,,5.33,,9.4,26.95,,12.85,,,,35.41,,12.85,7.21,5.33,8.15,17.138889,8.616667,25.566667,0.0,8.694444,57.767283
US_GA_13145,2021-05-16,ChIJxzfX3sBN84gRJbSa83uVdb4,Q486133,geoId/13145,US,United States of America,GA,Georgia,13145,Harris County,US,USA,2,0,0,2568,59,0,3803,0,0,0,0,0,0,0,0,0,0,36,33,193,342,251,366,390,325,187,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,14,22,12,0,0,0,0,0,0,0,0,0,0,0,0,2,6,7,10,24,53,44,14,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,33943,16994,16949,3584,4512,3535,3635,4623,5292,4853,2762,1147,1073863,32.74,-84.91,1225,80.975,,,,-8,,4.98,6.16,,14.66,9.68,7.04,6.74,,10.26,,,12.02,5.86,,,4.4,4.11,5.86,20.52,4.4,13.78,,5.86,8.21,49.26,4.11,7.62,6.16,4.4,4.98,18.627778,10.116667,26.694444,0.0,9.505556,55.540346
US_GA_13145,2021-05-17,ChIJxzfX3sBN84gRJbSa83uVdb4,Q486133,geoId/13145,US,United States of America,GA,Georgia,13145,Harris County,US,USA,2,1,0,2569,59,0,3803,1,0,0,0,0,0,0,0,0,0,37,33,193,342,251,366,390,325,187,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,14,22,12,0,0,0,0,0,0,0,0,0,0,0,0,2,6,7,10,24,53,44,14,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,33943,16994,16949,3584,4512,3535,3635,4623,5292,4853,2762,1147,1073863,32.74,-84.91,1225,80.975,,,,-17,6,5.47,8.96,3.73,17.91,5.72,5.47,7.21,4.98,9.45,6.97,5.47,12.44,6.97,,4.98,5.22,5.47,7.71,30.11,5.72,9.45,,5.72,5.97,47.27,7.21,11.69,7.21,6.22,4.48,19.855556,11.394444,27.688889,0.0,11.483333,58.786586
US_GA_13145,2021-05-18,ChIJxzfX3sBN84gRJbSa83uVdb4,Q486133,geoId/13145,US,United States of America,GA,Georgia,13145,Harris County,US,USA,2,3,0,2572,59,31,3834,0,0,0,0,1,1,0,0,0,0,37,33,193,342,252,367,390,325,187,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,14,22,12,0,0,0,0,0,0,0,0,0,0,0,0,2,6,7,10,24,53,44,14,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,33943,16994,16949,3584,4512,3535,3635,4623,5292,4853,2762,1147,1073863,32.74,-84.91,1225,80.975,,,,-17,6,7.24,10.49,5.99,16.23,11.98,3.75,8.24,,8.24,5.24,5.24,9.74,4.99,5.49,4.49,4.25,,8.49,27.46,3.5,11.48,5.24,5.49,7.99,41.45,5.74,13.23,5.74,4.49,4.25,21.633333,14.716667,27.722222,0.0,14.177778,62.751216
US_GA_13145,2021-05-19,ChIJxzfX3sBN84gRJbSa83uVdb4,Q486133,geoId/13145,US,United States of America,GA,Georgia,13145,Harris County,US,USA,2,7,0,2579,59,0,3834,0,0,0,3,0,2,0,1,0,0,37,33,193,345,252,369,390,326,187,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,14,22,12,0,0,0,0,0,0,0,0,0,0,0,0,2,6,7,10,24,53,44,14,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,33943,16994,16949,3584,4512,3535,3635,4623,5292,4853,2762,1147,1073863,32.74,-84.91,1225,80.975,,,,-17,7,7.48,9.48,,13.97,8.73,6.73,7.98,6.48,8.48,5.49,4.49,9.48,,5.49,3.99,5.99,5.99,7.23,31.67,8.73,14.21,6.73,3.49,4.24,43.14,4.49,9.73,7.48,3.49,5.49,22.805556,16.938889,28.155556,0.0,15.183333,62.357286
US_GA_13145,2021-05-20,ChIJxzfX3sBN84gRJbSa83uVdb4,Q486133,geoId/13145,US,United States of America,GA,Georgia,13145,Harris County,US,USA,2,5,0,2584,59,55,3889,0,0,0,1,1,0,2,0,1,0,37,33,193,346,253,369,392,326,188,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,14,22,12,0,0,0,0,0,1,0,0,0,0,0,0,2,6,7,11,24,53,44,14,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,33943,16994,16949,3584,4512,3535,3635,4623,5292,4853,2762,1147,1073863,32.74,-84.91,1225,80.975,,,,-15,6,3.87,8.26,6.71,17.29,13.42,5.42,3.87,4.39,7.48,8.26,4.39,11.61,7.22,6.45,5.16,4.13,,7.74,36.9,5.68,11.35,5.16,3.87,4.64,37.67,5.68,12.13,7.22,,8.26,22.538889,16.866667,28.144444,0.0,14.566667,60.800985
US_GA_13145,2021-05-21,ChIJxzfX3sBN84gRJbSa83uVdb4,Q486133,geoId/13145,US,United States of America,GA,Georgia,13145,Harris County,US,USA,2,8,0,2592,59,0,3889,0,1,0,1,0,2,1,1,1,0,37,34,193,347,253,371,393,327,189,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,14,22,12,0,0,0,0,0,0,0,0,0,0,0,0,2,6,7,11,24,53,44,14,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,33943,16994,16949,3584,4512,3535,3635,4623,5292,4853,2762,1147,1073863,32.74,-84.91,1225,80.975,,,,-16,5,4.4,6.32,9.9,14.85,7.97,,5.77,4.67,13.47,3.85,5.5,6.6,,,4.12,,7.7,5.77,27.22,,11.82,5.5,3.85,8.25,42.62,4.4,12.65,9.62,,4.95,22.366667,14.761111,29.3,0.0,13.333333,56.728706
