location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_MO_29009,2020-02-14,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,,,,,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,,,,,5.02,7.39,7.98,7.09,4.43,5.91,21.87,8.87,6.21,7.09,5.02,6.5,6.21,4.43,,11.52,22.46,,8.87,,6.8,,41.07,5.02,6.21,4.73,4.14,4.14,-5.407407,-11.382716,4.358025,0.310444,,-13.080247,54.889571
US_MO_29009,2020-02-15,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,,,,,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,6,-2,1,,,9.22,9.22,4.78,,,21.17,7.85,,7.85,,,6.83,5.46,5.46,10.24,32.43,7.51,9.56,5.12,,,46.09,5.12,13.31,7.85,,5.46,3.623457,-1.703704,11.555556,0.479778,,-6.234568,48.682319
US_MO_29009,2020-02-16,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,,,,,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,6,1,-2,,4.79,6.16,11.28,6.84,9.57,6.5,23.25,9.57,,11.28,,,6.5,8.55,7.18,6.16,31.8,11.63,6.5,5.13,7.52,5.81,47.19,,9.92,8.55,7.52,5.47,7.561728,0.87037,14.296296,0.0,,0.91358,62.993689
US_MO_29009,2020-02-17,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,,,,,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,-1,-16,-15,6,7.11,,10.67,12.45,,8.6,24.01,9.78,6.52,11.26,,8.0,7.11,4.45,9.19,9.19,34.97,8.0,7.41,7.41,5.63,6.52,41.79,4.15,7.41,,6.22,,12.123457,9.197531,15.740741,0.028222,,8.790123,80.182057
US_MO_29009,2020-02-18,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,,,,,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,-2,-10,1,0,4.56,,8.86,11.39,4.3,6.58,23.04,11.14,7.09,9.11,5.82,7.34,5.57,,,8.86,25.06,7.59,5.32,7.09,,6.08,42.02,4.81,8.61,3.8,4.3,4.81,7.04321,2.685185,14.364198,0.127,,3.259259,77.021864
US_MO_29009,2020-02-19,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,,,,,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,13,-4,7,-2,,4.71,8.64,11.26,4.97,6.55,21.99,11.26,4.19,11.52,,7.86,4.97,4.71,4.45,10.47,31.16,8.64,5.76,5.5,4.19,7.07,28.8,,5.76,4.45,5.5,4.71,3.094444,-2.111111,9.8,0.0254,,-5.511111,53.82267
US_MO_29009,2020-02-20,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,,,,,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,0,-4,7,0,,6.16,10.78,7.18,9.49,8.21,20.52,10.52,5.39,6.93,5.9,4.36,4.36,,,7.7,26.94,9.24,7.18,6.67,5.9,8.21,40.28,4.11,,5.39,,5.13,2.494444,-1.066667,7.572222,0.0635,,-4.433333,60.448575
US_MO_29009,2020-02-21,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,,,,,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,15,6,5,-1,5.0,7.1,12.36,7.1,5.0,4.21,17.36,7.37,6.05,11.31,4.74,6.31,5.26,,4.74,6.84,26.3,6.58,5.52,6.58,,4.74,39.45,,5.79,5.52,5.52,5.26,-2.283333,-9.7,6.977778,0.0,,-12.211111,46.717356
US_MO_29009,2020-02-22,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,,,,,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,4,7,0,,7.44,10.82,13.19,7.78,,,16.91,5.41,4.74,9.13,,,5.75,,,9.81,26.72,8.12,11.84,,,6.77,39.24,5.75,8.46,5.41,,6.09,3.444444,-4.666667,13.3,0.0,,-8.922222,40.123057
US_MO_29009,2020-02-23,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,,,,,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,-3,1,1,,4.95,6.6,14.53,10.23,5.28,,21.46,9.9,5.94,10.57,,,7.92,5.94,,6.93,29.39,6.93,9.9,4.95,6.6,7.26,43.25,,7.92,4.95,6.93,5.94,7.55,5.444444,10.083333,0.0,,0.461111,61.005445
US_MO_29009,2020-02-24,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,,,,,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,-4,-1,4,3,4.32,7.12,10.68,10.94,4.32,5.09,19.07,11.44,6.61,7.38,5.34,,8.14,5.85,,6.87,40.18,4.32,7.63,7.63,4.83,5.85,40.69,4.58,10.17,5.09,5.34,5.09,8.827778,6.383333,13.527778,11.575143,,7.722222,92.885414
US_MO_29009,2020-02-25,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,,,,,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,-1,-3,5,1,5.57,7.86,10.89,9.88,4.56,3.8,30.15,10.89,6.84,9.38,6.33,7.09,7.09,5.32,,6.08,47.13,6.84,5.83,5.07,5.32,7.6,33.7,5.57,6.33,6.59,,6.08,4.733333,3.216667,7.511111,0.653143,,3.577778,92.340255
US_MO_29009,2020-02-26,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,,,,,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,26,11,8,-1,4.29,6.06,11.36,10.61,,6.06,28.54,12.37,6.57,9.6,,6.06,5.55,4.04,6.82,9.34,40.4,,8.33,5.3,4.8,4.8,32.32,4.29,4.8,5.3,3.54,4.04,0.994444,-0.655556,3.783333,0.762,,-1.961111,80.736866
US_MO_29009,2020-02-27,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,,,,,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,14,1,5,-1,4.38,4.12,10.04,7.98,5.67,4.38,33.48,9.27,7.73,7.98,4.12,8.24,10.82,,5.41,10.56,43.27,4.89,5.15,6.18,5.67,6.18,35.54,4.64,9.53,3.86,,6.95,0.866667,-5.577778,9.177778,0.1016,,-5.911111,60.82033
US_MO_29009,2020-02-28,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,,,,,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,27,25,5,-4,5.61,6.42,9.89,7.48,4.81,5.08,24.86,8.29,7.22,8.02,5.88,6.15,6.42,,5.35,10.16,42.23,4.54,5.88,5.35,4.81,3.74,33.41,,8.02,8.02,,4.81,6.088889,-1.277778,13.294444,0.34925,,-0.877778,61.373001
US_MO_29009,2020-02-29,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,,,,,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,18,22,8,,6.98,8.73,10.12,5.59,,,30.73,11.52,,8.03,5.93,8.38,8.73,5.24,6.98,7.68,39.45,6.98,5.59,,,5.59,38.41,4.89,5.24,,8.03,,8.766667,-1.133333,19.266667,0.0,,-2.311111,46.025216
US_MO_29009,2020-03-01,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,,,,,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,23,23,3,,4.91,8.84,9.83,8.52,10.81,10.48,26.86,15.39,5.24,6.88,5.24,,8.19,,6.22,6.88,40.94,7.53,6.22,,,,47.49,,7.53,4.59,,4.91,13.461111,10.022222,17.066667,0.0,,5.227778,57.601109
US_MO_29009,2020-03-02,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,,,,,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,13,-3,3,1,5.3,6.9,9.28,9.28,3.71,6.9,22.55,9.02,4.24,6.9,,6.63,5.04,,5.83,11.67,43.5,4.24,8.49,7.43,6.1,5.04,36.34,4.24,10.61,7.16,5.04,3.71,14.288889,10.25,19.5,6.313714,,10.411111,77.739851
US_MO_29009,2020-03-03,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,,,,,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,16,14,6,-2,6.02,7.07,12.04,8.9,5.5,4.19,26.44,7.86,9.95,7.07,5.24,5.24,8.64,8.12,,7.33,38.49,5.5,7.59,6.28,6.28,3.93,36.66,,7.86,,,,9.766667,3.127778,17.316667,3.6068,,1.65,57.180087
US_MO_29009,2020-03-04,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,,,,,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,26,3,10,-3,6.49,6.49,8.05,7.27,4.93,5.46,18.44,7.53,,8.83,5.2,6.49,4.16,5.2,3.9,12.47,40.52,4.93,5.71,,4.67,7.27,40.0,,7.53,6.49,5.71,6.75,9.022222,3.744444,14.2,0.0,,-1.866667,46.707589
US_MO_29009,2020-03-05,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,,,,,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,16,12,8,-3,,4.79,10.64,9.58,6.65,5.32,18.36,7.18,4.26,10.91,,5.59,3.73,6.39,6.12,10.11,46.56,5.05,5.59,4.26,5.59,6.12,37.25,3.99,6.65,13.57,7.18,7.18,8.872222,0.233333,17.466667,0.0,,-1.472222,48.70346
US_MO_29009,2020-03-06,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,,,,,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,26,14,7,-3,4.03,5.64,8.33,11.55,4.84,,23.38,6.99,5.91,6.99,,5.11,4.57,4.3,3.76,9.67,38.16,,5.37,5.64,4.57,,33.86,4.57,5.64,6.18,4.57,3.76,7.533333,0.45,13.938889,0.0,,-7.25,34.601579
US_MO_29009,2020-03-07,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,,,,,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,13,18,3,,,5.73,10.03,,,7.88,28.66,10.03,,6.09,,6.09,5.38,,,8.6,43.0,,5.38,,5.02,6.81,35.11,,8.6,5.38,,5.02,8.877778,0.955556,18.205556,0.0,,-5.794444,35.087486
US_MO_29009,2020-03-08,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,,,,,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,21,18,1,,,7.38,10.73,7.04,7.04,,33.19,13.75,5.37,9.39,6.37,7.71,5.7,,,7.38,46.94,,6.71,7.04,,,34.53,4.69,8.72,5.37,4.69,4.69,12.0,4.911111,19.527778,0.0,,-3.544444,33.733824
US_MO_29009,2020-03-09,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,,,,,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,2,-5,4,2,5.32,4.06,15.21,9.63,5.07,,26.37,13.18,6.84,12.68,4.56,5.32,8.37,,,6.08,51.21,5.83,6.34,4.31,,6.59,36.76,,8.11,7.86,4.82,,13.605556,10.388889,17.422222,1.233714,,6.888889,64.088352
US_MO_29009,2020-03-10,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,,,,,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,13,3,5,-1,6.25,7.03,10.42,8.33,4.17,,29.95,9.9,,11.72,5.47,4.95,4.69,7.55,4.43,8.33,43.23,5.21,8.33,3.65,3.65,5.47,34.12,,7.29,5.99,5.73,3.91,8.633333,3.4,17.127778,3.937,,5.488889,80.833458
US_MO_29009,2020-03-11,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,,,,,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,25,25,8,-3,3.61,5.41,10.05,15.98,4.9,6.19,33.26,11.09,,8.51,5.67,7.22,8.51,6.45,3.87,5.41,81.47,7.22,7.73,4.12,4.38,10.83,35.58,,7.99,6.7,4.9,,13.877778,8.438889,21.144444,7.958667,,8.838889,71.714158
US_MO_29009,2020-03-12,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,,,,,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,18,34,4,-3,,5.97,13.51,7.79,4.16,7.27,58.7,12.99,,8.05,6.49,4.16,10.65,,,4.42,96.1,7.53,5.71,5.2,,5.2,38.44,,7.53,6.23,4.93,,18.027778,12.738889,26.372222,1.8034,,12.727778,71.356199
US_MO_29009,2020-03-13,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,,,,,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,22,35,5,-2,4.02,6.03,12.31,,,4.77,58.29,17.09,,7.54,4.52,5.78,6.03,4.02,4.02,3.77,100.0,5.28,6.53,3.52,4.77,5.53,31.41,4.27,7.29,4.77,4.52,3.52,9.75,6.138889,18.477778,0.0,,2.683333,61.530892
US_MO_29009,2020-03-14,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,,,,,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,2,19,9,,,6.25,9.99,6.25,4.37,5.93,45.28,11.87,,7.18,4.37,5.93,10.93,,,5.93,72.45,5.0,,4.68,4.68,6.25,40.28,,5.93,,,,5.372222,3.277778,8.738889,17.598571,,2.711111,83.30081
US_MO_29009,2020-03-15,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,,,,,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,8,30,1,,4.57,5.18,7.0,8.53,5.18,5.79,39.59,13.1,6.39,6.09,,,14.92,,,,87.1,4.26,7.31,,4.57,,39.29,,4.57,7.31,,,4.688889,3.166667,7.011111,8.579556,,3.65,93.115393
US_MO_29009,2020-03-16,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,,,,,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,4,18,-1,4,3.37,6.51,9.16,6.26,3.86,,38.8,13.49,4.58,6.99,4.1,3.62,17.83,,6.26,8.43,89.4,4.82,5.06,3.37,4.34,3.37,34.94,4.58,5.06,,4.1,,5.205556,3.061111,8.983333,9.398,,4.416667,94.733812
US_MO_29009,2020-03-17,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,,,,,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,-4,14,-16,5,5.28,4.44,12.77,7.22,,5.28,36.66,18.33,3.89,7.78,,4.72,13.05,,,5.83,74.7,5.55,5.28,,,5.0,38.04,,7.78,5.83,4.17,,8.966667,6.622222,13.172222,5.207,,7.705556,91.890976
US_MO_29009,2020-03-18,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,,,,,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,3,25,-12,5,4.64,4.64,8.74,5.19,,,37.16,13.12,4.37,7.92,4.92,5.46,17.49,5.19,4.92,6.56,65.85,6.01,6.83,6.28,,6.01,38.52,6.56,7.65,,4.1,3.83,14.338889,9.383333,22.794444,8.466667,,11.938889,85.606975
US_MO_29009,2020-03-19,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,,,,,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,-21,5,-19,9,,4.58,12.13,6.47,12.13,,37.74,14.82,7.01,7.01,6.2,,18.06,4.31,5.66,9.16,68.73,6.2,8.36,4.85,4.58,,36.39,4.04,6.47,4.04,,7.01,17.605556,14.711111,20.855556,17.610667,,16.011111,90.538592
US_MO_29009,2020-03-20,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,,,,,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,-8,27,-20,8,4.74,6.69,13.65,12.26,8.08,,32.04,11.7,,4.74,4.74,,15.32,6.41,,8.91,55.72,6.69,4.46,3.9,,,37.89,,6.69,5.29,,,10.672222,3.272222,18.3,17.8435,,7.6,81.688973
US_MO_29009,2020-03-21,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,,,,,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,-20,18,-14,,,10.31,13.55,4.71,9.13,,29.16,10.9,,7.66,,,8.84,,7.07,7.66,55.37,5.89,6.77,,5.6,6.18,36.81,4.12,7.95,,,,3.388889,-2.138889,11.4,0.0,,-2.144444,67.273052
US_MO_29009,2020-03-22,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,,,,,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,-26,7,-20,,,11.18,12.65,10.59,5.59,,30.59,7.36,,7.06,6.47,,12.65,4.12,6.18,6.18,52.07,4.71,5.29,,5.29,4.71,35.3,6.47,8.82,,,4.41,7.194444,3.5,10.294444,5.630333,,3.888889,79.610723
US_MO_29009,2020-03-23,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,,,,,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,-25,0,-20,10,6.69,6.97,10.6,6.97,11.99,4.18,34.58,13.11,,6.14,5.02,5.86,11.99,,4.46,6.97,52.15,6.69,6.69,,4.74,6.42,39.32,4.18,6.42,4.74,4.46,7.81,10.283333,7.244444,15.738889,2.286,,7.983333,85.731565
US_MO_29009,2020-03-24,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,,,,,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,-26,-7,-25,12,,6.5,10.56,12.18,6.22,,30.86,12.45,5.68,7.31,6.77,4.06,13.53,,5.41,10.02,59.01,5.68,8.39,,5.68,3.79,30.05,5.41,9.2,3.79,5.14,5.96,12.638889,9.483333,16.888889,6.265333,,10.022222,84.293578
US_MO_29009,2020-03-25,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,,,,,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,-14,15,-23,8,,7.49,11.09,9.43,5.27,7.49,30.49,9.98,,5.54,5.82,3.88,11.64,3.88,5.54,5.54,57.38,4.71,9.98,4.16,4.71,6.38,37.98,,8.59,4.99,,,12.655556,6.666667,22.772222,6.223,,8.261111,74.849975
US_MO_29009,2020-03-26,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,,,,,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,-17,8,-24,7,,7.57,13.17,7.57,,,24.38,10.65,4.48,5.33,3.92,,9.25,,7.01,5.88,42.04,,8.41,4.48,5.88,4.76,33.63,,9.53,5.88,4.2,4.76,20.316667,12.744444,29.966667,0.0,,12.944444,62.768114
US_MO_29009,2020-03-27,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,,,1,0,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,-15,15,-27,9,5.48,9.31,14.25,6.85,4.93,,25.48,7.4,,8.49,,,10.96,5.21,4.93,7.67,44.66,,5.21,5.21,4.66,4.11,33.97,,6.58,7.95,,3.83,22.922222,18.711111,27.416667,0.0,,16.761111,68.458784
US_MO_29009,2020-03-28,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,0,0,1,0,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,-25,10,-12,,5.49,8.38,15.31,4.91,9.53,,26.58,5.49,4.91,7.51,5.2,4.91,12.42,5.78,,4.04,45.65,6.93,9.24,6.07,,5.2,39.87,4.91,10.69,,,4.91,20.988889,18.233333,22.944444,2.794,,13.694444,63.27621
US_MO_29009,2020-03-29,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,0,0,1,0,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,-18,19,-26,,4.78,7.77,14.94,5.68,5.08,,22.41,10.16,,8.66,4.78,,5.08,,,5.68,38.24,6.27,11.05,,,,33.76,4.18,8.66,7.17,5.38,6.87,13.877778,6.805556,20.188889,4.4196,,1.683333,43.796293
US_MO_29009,2020-03-30,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,0,0,1,0,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,-27,-12,-27,11,6.44,8.31,15.29,8.58,5.36,4.83,26.01,10.99,4.29,4.29,6.44,,8.04,,,7.24,41.3,7.24,10.99,4.02,,,31.64,,10.73,5.9,5.09,,12.983333,7.461111,19.105556,0.22225,,3.216667,51.811453
