location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_TX_48149,2020-06-16,ChIJY1VBTcyAQ4YRl4D1vOLKCXM,Q110755,geoId/48149,US,United States of America,TX,Texas,48149,Fayette County,US,USA,2,1,0,45,2,,,25119,12319,12800,2651,2955,2464,2548,2594,3633,3910,2680,1684,1837665,29.86,-96.93,2486,79.157143,-2,,-9,-22,7.73,12.37,9.28,9.28,6.18,5.8,10.44,8.5,26.28,,9.66,41.74,8.89,,27.355556,21.711111,34.544444,0.6096,,20.516667,66.43232
US_TX_48149,2020-06-17,ChIJY1VBTcyAQ4YRl4D1vOLKCXM,Q110755,geoId/48149,US,United States of America,TX,Texas,48149,Fayette County,US,USA,2,7,0,52,2,,,25119,12319,12800,2651,2955,2464,2548,2594,3633,3910,2680,1684,1837665,29.86,-96.93,2486,79.157143,4,,5,-26,5.84,10.9,7.78,,12.45,7.39,12.06,8.17,31.91,,11.29,39.31,,,27.433333,20.033333,34.427778,0.0,,18.344444,57.734975
US_TX_48149,2020-06-18,ChIJY1VBTcyAQ4YRl4D1vOLKCXM,Q110755,geoId/48149,US,United States of America,TX,Texas,48149,Fayette County,US,USA,2,-1,0,51,2,,,25119,12319,12800,2651,2955,2464,2548,2594,3633,3910,2680,1684,1837665,29.86,-96.93,2486,79.157143,-2,,-4,-23,8.86,15.79,5.78,6.16,,13.47,8.47,8.86,26.57,,11.16,34.27,11.55,9.24,27.438889,20.383333,34.666667,0.0,,19.65,62.666694
US_TX_48149,2020-06-19,ChIJY1VBTcyAQ4YRl4D1vOLKCXM,Q110755,geoId/48149,US,United States of America,TX,Texas,48149,Fayette County,US,USA,2,1,0,52,2,,,25119,12319,12800,2651,2955,2464,2548,2594,3633,3910,2680,1684,1837665,29.86,-96.93,2486,79.157143,3,0,10,-29,5.58,8.78,,5.98,6.78,5.98,12.76,11.57,23.93,5.98,9.57,32.31,12.37,7.18,28.3,22.705556,34.8,0.0254,,21.95,68.657943
US_TX_48149,2020-06-20,ChIJY1VBTcyAQ4YRl4D1vOLKCXM,Q110755,geoId/48149,US,United States of America,TX,Texas,48149,Fayette County,US,USA,2,6,0,58,2,,,25119,12319,12800,2651,2955,2464,2548,2594,3633,3910,2680,1684,1837665,29.86,-96.93,2486,79.157143,-8,,7,-2,10.69,15.81,8.98,,,11.54,11.11,7.69,22.65,,15.39,35.05,11.97,6.41,27.444444,21.411111,34.305556,7.4422,,22.572222,74.874272
US_TX_48149,2020-06-21,ChIJY1VBTcyAQ4YRl4D1vOLKCXM,Q110755,geoId/48149,US,United States of America,TX,Texas,48149,Fayette County,US,USA,2,2,0,60,2,,,25119,12319,12800,2651,2955,2464,2548,2594,3633,3910,2680,1684,1837665,29.86,-96.93,2486,79.157143,6,,6,-5,10.42,14.59,,7.51,5.84,9.17,8.34,8.34,25.85,6.25,10.01,46.7,7.92,5.84,28.6,23.405556,35.077778,5.4102,,23.077778,72.229938
US_TX_48149,2020-06-22,ChIJY1VBTcyAQ4YRl4D1vOLKCXM,Q110755,geoId/48149,US,United States of America,TX,Texas,48149,Fayette County,US,USA,2,6,0,66,2,,,25119,12319,12800,2651,2955,2464,2548,2594,3633,3910,2680,1684,1837665,29.86,-96.93,2486,79.157143,-7,,3,-27,15.4,8.64,9.01,7.13,6.76,9.76,7.13,7.13,24.03,,15.4,33.8,10.89,6.38,28.444444,25.277778,32.744444,0.8128,,23.833333,76.469447
US_TX_48149,2020-06-23,ChIJY1VBTcyAQ4YRl4D1vOLKCXM,Q110755,geoId/48149,US,United States of America,TX,Texas,48149,Fayette County,US,USA,2,5,0,71,2,,,25119,12319,12800,2651,2955,2464,2548,2594,3633,3910,2680,1684,1837665,29.86,-96.93,2486,79.157143,-7,,5,-25,,8.42,9.96,6.13,6.51,11.1,10.34,11.87,33.31,5.36,9.57,39.05,8.81,5.36,26.716667,21.861111,32.655556,0.2794,,22.622222,78.466982
US_TX_48149,2020-06-24,ChIJY1VBTcyAQ4YRl4D1vOLKCXM,Q110755,geoId/48149,US,United States of America,TX,Texas,48149,Fayette County,US,USA,2,4,0,75,2,,,25119,12319,12800,2651,2955,2464,2548,2594,3633,3910,2680,1684,1837665,29.86,-96.93,2486,79.157143,-1,,-4,-25,8.42,20.67,7.27,8.04,9.19,8.8,,9.19,31.77,5.36,9.19,42.49,7.27,,25.544444,22.533333,30.272222,10.9474,,21.65,79.414844
US_TX_48149,2020-06-25,ChIJY1VBTcyAQ4YRl4D1vOLKCXM,Q110755,geoId/48149,US,United States of America,TX,Texas,48149,Fayette County,US,USA,2,1,0,76,2,,,25119,12319,12800,2651,2955,2464,2548,2594,3633,3910,2680,1684,1837665,29.86,-96.93,2486,79.157143,-2,,-1,-24,9.79,14.09,,,7.83,7.83,10.96,,36.01,8.22,9.79,43.84,10.57,6.26,26.044444,21.972222,32.316667,2.3622,,22.427778,80.919269
US_TX_48149,2020-06-26,ChIJY1VBTcyAQ4YRl4D1vOLKCXM,Q110755,geoId/48149,US,United States of America,TX,Texas,48149,Fayette County,US,USA,2,-1,0,75,2,,,25119,12319,12800,2651,2955,2464,2548,2594,3633,3910,2680,1684,1837665,29.86,-96.93,2486,79.157143,-9,-9,0,-28,6.94,14.65,,6.94,10.02,10.02,8.87,7.32,30.83,5.78,10.79,42.01,6.55,6.55,24.944444,21.977778,29.372222,3.3528,,22.594444,87.000547
US_TX_48149,2020-06-27,ChIJY1VBTcyAQ4YRl4D1vOLKCXM,Q110755,geoId/48149,US,United States of America,TX,Texas,48149,Fayette County,US,USA,2,0,0,75,2,,,25119,12319,12800,2651,2955,2464,2548,2594,3633,3910,2680,1684,1837665,29.86,-96.93,2486,79.157143,-18,,7,-13,8.83,14.72,5.89,,6.31,11.35,6.31,7.99,31.12,6.31,8.83,42.47,11.35,6.73,27.255556,23.327778,33.255556,8.0518,,23.15,78.489892
US_TX_48149,2020-06-28,ChIJY1VBTcyAQ4YRl4D1vOLKCXM,Q110755,geoId/48149,US,United States of America,TX,Texas,48149,Fayette County,US,USA,2,5,0,80,2,,,25119,12319,12800,2651,2955,2464,2548,2594,3633,3910,2680,1684,1837665,29.86,-96.93,2486,79.157143,-5,,-8,-11,10.75,11.58,6.2,6.62,,11.99,,9.51,25.64,6.62,11.58,51.69,10.75,7.44,28.0,25.544444,31.444444,0.0254,,23.994444,78.99409
US_TX_48149,2020-06-29,ChIJY1VBTcyAQ4YRl4D1vOLKCXM,Q110755,geoId/48149,US,United States of America,TX,Texas,48149,Fayette County,US,USA,2,6,0,86,2,,,25119,12319,12800,2651,2955,2464,2548,2594,3633,3910,2680,1684,1837665,29.86,-96.93,2486,79.157143,-12,,1,-27,9.35,18.7,9.74,7.4,8.96,12.86,10.91,8.96,35.46,5.84,17.92,47.93,13.64,5.46,28.538889,25.555556,33.05,5.0546,,23.988889,76.478945
US_TX_48149,2020-06-30,ChIJY1VBTcyAQ4YRl4D1vOLKCXM,Q110755,geoId/48149,US,United States of America,TX,Texas,48149,Fayette County,US,USA,2,0,0,86,2,,,25119,12319,12800,2651,2955,2464,2548,2594,3633,3910,2680,1684,1837665,29.86,-96.93,2486,79.157143,-5,,4,-27,9.91,13.87,8.72,5.55,6.34,13.87,8.72,12.68,34.48,8.32,8.32,45.98,9.91,7.53,29.244444,26.661111,34.183333,0.254,,24.211111,74.409081
US_TX_48149,2020-07-01,ChIJY1VBTcyAQ4YRl4D1vOLKCXM,Q110755,geoId/48149,US,United States of America,TX,Texas,48149,Fayette County,US,USA,2,4,0,90,2,,,25119,12319,12800,2651,2955,2464,2548,2594,3633,3910,2680,1684,1837665,29.86,-96.93,2486,79.157143,0,,7,-29,8.84,16.92,8.84,,6.15,10.0,10.77,8.46,29.22,10.77,12.69,38.06,8.84,6.92,29.761111,26.344444,34.905556,0.0,,24.2,72.162197
US_TX_48149,2020-07-02,ChIJY1VBTcyAQ4YRl4D1vOLKCXM,Q110755,geoId/48149,US,United States of America,TX,Texas,48149,Fayette County,US,USA,2,5,0,95,2,,,25119,12319,12800,2651,2955,2464,2548,2594,3633,3910,2680,1684,1837665,29.86,-96.93,2486,79.157143,6,,5,-32,8.95,14.01,6.23,,7.79,15.96,8.56,8.95,27.64,,6.62,35.81,,7.39,30.172222,25.905556,35.822222,0.0,,23.794444,68.815941
US_TX_48149,2020-07-03,ChIJY1VBTcyAQ4YRl4D1vOLKCXM,Q110755,geoId/48149,US,United States of America,TX,Texas,48149,Fayette County,US,USA,2,1,0,96,2,,,25119,12319,12800,2651,2955,2464,2548,2594,3633,3910,2680,1684,1837665,29.86,-96.93,2486,79.157143,-3,-3,-5,-50,11.3,16.55,6.06,6.46,,10.09,9.69,6.86,29.88,10.9,6.06,31.9,8.07,,29.5,24.5,36.261111,0.0,,22.427778,65.894677
US_TX_48149,2020-07-04,ChIJY1VBTcyAQ4YRl4D1vOLKCXM,Q110755,geoId/48149,US,United States of America,TX,Texas,48149,Fayette County,US,USA,2,8,1,104,3,,,25119,12319,12800,2651,2955,2464,2548,2594,3633,3910,2680,1684,1837665,29.86,-96.93,2486,79.157143,-34,,-13,-29,8.2,10.79,8.63,,,12.09,6.47,,22.88,,17.7,44.45,10.36,,29.383333,23.144444,36.933333,0.0,,21.172222,61.464604
US_TX_48149,2020-07-05,ChIJY1VBTcyAQ4YRl4D1vOLKCXM,Q110755,geoId/48149,US,United States of America,TX,Texas,48149,Fayette County,US,USA,2,0,0,104,3,,,25119,12319,12800,2651,2955,2464,2548,2594,3633,3910,2680,1684,1837665,29.86,-96.93,2486,79.157143,-2,,-5,-16,12.71,12.71,6.56,6.15,8.61,10.66,6.97,5.74,26.66,,18.45,39.37,9.43,11.89,29.644444,23.683333,36.388889,0.0,,22.022222,63.870666
US_TX_48149,2020-07-06,ChIJY1VBTcyAQ4YRl4D1vOLKCXM,Q110755,geoId/48149,US,United States of America,TX,Texas,48149,Fayette County,US,USA,2,0,0,104,3,,,25119,12319,12800,2651,2955,2464,2548,2594,3633,3910,2680,1684,1837665,29.86,-96.93,2486,79.157143,-7,,-9,-32,8.68,22.27,12.08,6.04,7.55,13.21,10.95,7.93,40.01,,11.7,42.65,9.44,6.79,30.338889,25.811111,35.866667,0.127,,23.216667,65.836859
US_TX_48149,2020-07-07,ChIJY1VBTcyAQ4YRl4D1vOLKCXM,Q110755,geoId/48149,US,United States of America,TX,Texas,48149,Fayette County,US,USA,2,0,0,104,3,,,25119,12319,12800,2651,2955,2464,2548,2594,3633,3910,2680,1684,1837665,29.86,-96.93,2486,79.157143,-6,,0,-31,,17.3,6.54,8.46,5.77,15.38,13.46,6.92,31.52,9.23,5.38,54.59,9.99,11.15,30.061111,26.438889,35.383333,1.905,,23.85,69.589981
US_TX_48149,2020-07-08,ChIJY1VBTcyAQ4YRl4D1vOLKCXM,Q110755,geoId/48149,US,United States of America,TX,Texas,48149,Fayette County,US,USA,2,30,0,134,3,,,25119,12319,12800,2651,2955,2464,2548,2594,3633,3910,2680,1684,1837665,29.86,-96.93,2486,79.157143,-10,,-14,-32,9.47,11.44,7.89,,,9.86,11.84,11.84,37.09,9.07,7.89,41.43,7.89,6.31,30.088889,25.855556,36.344444,0.5842,,23.6,68.423719
US_TX_48149,2020-07-09,ChIJY1VBTcyAQ4YRl4D1vOLKCXM,Q110755,geoId/48149,US,United States of America,TX,Texas,48149,Fayette County,US,USA,2,2,0,136,3,,,25119,12319,12800,2651,2955,2464,2548,2594,3633,3910,2680,1684,1837665,29.86,-96.93,2486,79.157143,-11,,-9,-29,10.82,19.32,8.89,6.18,,10.05,8.5,5.8,26.28,,7.73,37.87,,,30.783333,26.25,37.072222,0.0,,23.427778,65.046202
US_TX_48149,2020-07-10,ChIJY1VBTcyAQ4YRl4D1vOLKCXM,Q110755,geoId/48149,US,United States of America,TX,Texas,48149,Fayette County,US,USA,2,6,0,142,3,,,25119,12319,12800,2651,2955,2464,2548,2594,3633,3910,2680,1684,1837665,29.86,-96.93,2486,79.157143,-13,-9,-4,-31,9.14,17.48,7.94,,,12.31,5.96,5.56,27.01,,11.92,34.56,7.55,5.56,30.683333,25.705556,37.944444,0.0,,23.355556,65.116121
US_TX_48149,2020-07-11,ChIJY1VBTcyAQ4YRl4D1vOLKCXM,Q110755,geoId/48149,US,United States of America,TX,Texas,48149,Fayette County,US,USA,2,9,0,151,3,,,25119,12319,12800,2651,2955,2464,2548,2594,3633,3910,2680,1684,1837665,29.86,-96.93,2486,79.157143,-20,,-9,-16,10.06,15.09,12.57,7.54,9.64,12.15,7.54,6.29,22.63,,13.83,37.3,8.38,7.96,31.15,25.25,38.494444,0.0,,23.005556,62.12133
US_TX_48149,2020-07-12,ChIJY1VBTcyAQ4YRl4D1vOLKCXM,Q110755,geoId/48149,US,United States of America,TX,Texas,48149,Fayette County,US,USA,2,5,0,156,3,,,25119,12319,12800,2651,2955,2464,2548,2594,3633,3910,2680,1684,1837665,29.86,-96.93,2486,79.157143,-11,,-7,-19,8.44,16.46,8.02,9.71,5.91,9.71,,,27.01,7.6,12.24,40.1,10.13,14.77,31.083333,25.461111,38.705556,0.0,,22.827778,61.707139
US_TX_48149,2020-07-13,ChIJY1VBTcyAQ4YRl4D1vOLKCXM,Q110755,geoId/48149,US,United States of America,TX,Texas,48149,Fayette County,US,USA,2,2,1,158,4,,,25119,12319,12800,2651,2955,2464,2548,2594,3633,3910,2680,1684,1837665,29.86,-96.93,2486,79.157143,-14,,-11,-30,,16.65,10.6,7.57,7.19,10.97,7.19,8.7,27.24,6.05,10.6,44.27,12.11,,32.061111,25.083333,40.116667,0.0,,21.433333,53.717198
US_TX_48149,2020-07-14,ChIJY1VBTcyAQ4YRl4D1vOLKCXM,Q110755,geoId/48149,US,United States of America,TX,Texas,48149,Fayette County,US,USA,2,16,0,174,4,,,25119,12319,12800,2651,2955,2464,2548,2594,3633,3910,2680,1684,1837665,29.86,-96.93,2486,79.157143,-15,,-3,-31,6.12,18.73,8.79,6.88,7.64,8.41,8.79,6.12,25.23,5.73,12.23,45.48,8.41,6.5,31.505556,25.25,39.388889,0.0,,21.455556,55.469237
US_TX_48149,2020-07-15,ChIJY1VBTcyAQ4YRl4D1vOLKCXM,Q110755,geoId/48149,US,United States of America,TX,Texas,48149,Fayette County,US,USA,2,5,0,179,4,,,25119,12319,12800,2651,2955,2464,2548,2594,3633,3910,2680,1684,1837665,29.86,-96.93,2486,79.157143,-9,,-2,-30,6.6,14.36,10.48,8.54,,10.87,10.87,11.26,31.83,,14.75,44.64,14.36,6.99,30.966667,25.966667,38.141975,0.0,,22.272222,60.044547
US_TX_48149,2020-07-16,ChIJY1VBTcyAQ4YRl4D1vOLKCXM,Q110755,geoId/48149,US,United States of America,TX,Texas,48149,Fayette County,US,USA,2,18,0,197,4,,,25119,12319,12800,2651,2955,2464,2548,2594,3633,3910,2680,1684,1837665,29.86,-96.93,2486,79.157143,-10,,-7,-33,9.69,17.28,6.74,6.32,,10.54,8.43,9.69,33.3,,7.17,39.2,5.9,8.43,30.716667,24.605556,38.005556,0.0,,21.766667,59.049316
US_TX_48149,2020-07-17,ChIJY1VBTcyAQ4YRl4D1vOLKCXM,Q110755,geoId/48149,US,United States of America,TX,Texas,48149,Fayette County,US,USA,2,9,0,206,4,,,25119,12319,12800,2651,2955,2464,2548,2594,3633,3910,2680,1684,1837665,29.86,-96.93,2486,79.157143,-17,-11,10,-31,,7.34,,6.91,,8.2,10.36,12.52,19.42,7.34,,41.43,7.34,6.91,30.883333,24.727778,37.583333,0.0,,22.6,61.590576
US_TX_48149,2020-07-18,ChIJY1VBTcyAQ4YRl4D1vOLKCXM,Q110755,geoId/48149,US,United States of America,TX,Texas,48149,Fayette County,US,USA,2,0,0,206,4,,,25119,12319,12800,2651,2955,2464,2548,2594,3633,3910,2680,1684,1837665,29.86,-96.93,2486,79.157143,-15,,-4,-9,,19.19,,,,7.02,7.02,7.96,21.54,,8.89,38.86,,7.02,28.722222,23.155556,36.027778,1.8288,,21.688889,65.966288
US_TX_48149,2020-07-19,ChIJY1VBTcyAQ4YRl4D1vOLKCXM,Q110755,geoId/48149,US,United States of America,TX,Texas,48149,Fayette County,US,USA,2,11,0,217,4,,,25119,12319,12800,2651,2955,2464,2548,2594,3633,3910,2680,1684,1837665,29.86,-96.93,2486,79.157143,-7,,2,-13,,12.81,9.61,,8.24,9.15,,,21.05,,12.81,36.15,13.73,,29.716667,22.772222,36.877778,0.0,,21.322222,60.887523
US_TX_48149,2020-07-20,ChIJY1VBTcyAQ4YRl4D1vOLKCXM,Q110755,geoId/48149,US,United States of America,TX,Texas,48149,Fayette County,US,USA,2,-1,0,216,4,,,25119,12319,12800,2651,2955,2464,2548,2594,3633,3910,2680,1684,1837665,29.86,-96.93,2486,79.157143,-12,,-6,-31,8.11,7.29,10.94,10.94,8.11,9.73,13.78,5.67,22.7,,10.13,46.2,10.54,6.08,29.605556,23.311111,36.266667,0.0254,,22.011111,63.952678
US_TX_48149,2020-07-21,ChIJY1VBTcyAQ4YRl4D1vOLKCXM,Q110755,geoId/48149,US,United States of America,TX,Texas,48149,Fayette County,US,USA,2,8,0,224,4,,,25119,12319,12800,2651,2955,2464,2548,2594,3633,3910,2680,1684,1837665,29.86,-96.93,2486,79.157143,-11,,-1,-34,8.3,11.62,7.47,6.64,,11.21,13.28,7.47,27.81,,9.96,38.18,11.62,6.22,28.561111,24.75,34.344444,0.0,,22.777778,71.255613
US_TX_48149,2020-07-22,ChIJY1VBTcyAQ4YRl4D1vOLKCXM,Q110755,geoId/48149,US,United States of America,TX,Texas,48149,Fayette County,US,USA,2,29,1,253,5,,,25119,12319,12800,2651,2955,2464,2548,2594,3633,3910,2680,1684,1837665,29.86,-96.93,2486,79.157143,-12,,-1,-32,9.83,13.1,6.96,11.05,6.96,6.55,12.28,11.87,23.34,8.6,8.19,40.53,9.83,6.55,29.338889,25.011111,35.194444,0.028222,,23.355556,70.53617
US_TX_48149,2020-07-23,ChIJY1VBTcyAQ4YRl4D1vOLKCXM,Q110755,geoId/48149,US,United States of America,TX,Texas,48149,Fayette County,US,USA,2,17,0,270,5,,,25119,12319,12800,2651,2955,2464,2548,2594,3633,3910,2680,1684,1837665,29.86,-96.93,2486,79.157143,-6,,-8,-31,6.14,16.78,6.96,7.78,6.55,10.64,9.82,6.96,29.47,6.14,10.23,45.43,,,30.027778,24.0,37.483333,0.1524,,22.661111,64.885749
US_TX_48149,2020-07-24,ChIJY1VBTcyAQ4YRl4D1vOLKCXM,Q110755,geoId/48149,US,United States of America,TX,Texas,48149,Fayette County,US,USA,2,5,0,275,5,,,25119,12319,12800,2651,2955,2464,2548,2594,3633,3910,2680,1684,1837665,29.86,-96.93,2486,79.157143,-14,-7,1,-30,,13.19,9.79,7.66,,,10.21,10.64,24.68,,11.07,43.41,8.94,,30.883333,25.166667,36.872222,0.0,,21.833333,58.819774
US_TX_48149,2020-07-25,ChIJY1VBTcyAQ4YRl4D1vOLKCXM,Q110755,geoId/48149,US,United States of America,TX,Texas,48149,Fayette County,US,USA,2,6,0,281,5,,,25119,12319,12800,2651,2955,2464,2548,2594,3633,3910,2680,1684,1837665,29.86,-96.93,2486,79.157143,-32,-21,-17,-12,12.6,10.35,8.55,8.1,9.45,,10.8,7.65,19.35,,10.35,38.25,8.1,,28.244444,24.294444,34.316667,0.3048,,23.211111,74.369645
US_TX_48149,2020-07-26,ChIJY1VBTcyAQ4YRl4D1vOLKCXM,Q110755,geoId/48149,US,United States of America,TX,Texas,48149,Fayette County,US,USA,2,0,0,281,5,,,25119,12319,12800,2651,2955,2464,2548,2594,3633,3910,2680,1684,1837665,29.86,-96.93,2486,79.157143,-19,,-12,-20,7.11,12.0,,,10.67,10.67,7.56,8.0,20.89,,10.22,37.79,8.0,,26.522222,23.788889,32.95,7.112,,23.6,84.15085
US_TX_48149,2020-07-27,ChIJY1VBTcyAQ4YRl4D1vOLKCXM,Q110755,geoId/48149,US,United States of America,TX,Texas,48149,Fayette County,US,USA,2,0,7,281,12,,,25119,12319,12800,2651,2955,2464,2548,2594,3633,3910,2680,1684,1837665,29.86,-96.93,2486,79.157143,-13,,-4,-28,8.87,17.75,6.86,9.68,6.05,6.86,9.28,7.26,28.23,,6.05,41.14,9.68,9.28,27.444444,23.472222,35.088889,2.8702,,23.188889,77.817942
US_TX_48149,2020-07-28,ChIJY1VBTcyAQ4YRl4D1vOLKCXM,Q110755,geoId/48149,US,United States of America,TX,Texas,48149,Fayette County,US,USA,2,10,1,291,13,,,25119,12319,12800,2651,2955,2464,2548,2594,3633,3910,2680,1684,1837665,29.86,-96.93,2486,79.157143,-12,,0,-31,11.9,13.13,9.44,27.5,6.16,8.21,14.77,11.08,25.45,8.62,12.31,45.55,7.8,,28.322222,23.766667,35.488889,2.2098,,23.244444,74.367137
US_TX_48149,2020-07-29,ChIJY1VBTcyAQ4YRl4D1vOLKCXM,Q110755,geoId/48149,US,United States of America,TX,Texas,48149,Fayette County,US,USA,2,5,0,296,13,,,25119,12319,12800,2651,2955,2464,2548,2594,3633,3910,2680,1684,1837665,29.86,-96.93,2486,79.157143,-6,,-9,-32,7.84,11.55,7.01,12.79,5.78,,11.14,13.2,24.75,6.6,10.31,37.54,6.6,8.66,27.344444,23.333333,35.066667,5.461,,23.272222,78.675941
US_TX_48149,2020-07-30,ChIJY1VBTcyAQ4YRl4D1vOLKCXM,Q110755,geoId/48149,US,United States of America,TX,Texas,48149,Fayette County,US,USA,2,1,0,297,13,,,25119,12319,12800,2651,2955,2464,2548,2594,3633,3910,2680,1684,1837665,29.86,-96.93,2486,79.157143,-10,,-4,-32,,14.41,7.82,10.29,11.12,8.65,8.65,10.71,30.06,11.12,,31.71,12.77,,27.944444,24.144444,34.611111,0.4572,,23.066667,75.575431
US_TX_48149,2020-07-31,ChIJY1VBTcyAQ4YRl4D1vOLKCXM,Q110755,geoId/48149,US,United States of America,TX,Texas,48149,Fayette County,US,USA,2,2,0,299,13,,,25119,12319,12800,2651,2955,2464,2548,2594,3633,3910,2680,1684,1837665,29.86,-96.93,2486,79.157143,-11,-5,-2,-33,8.6,9.42,8.6,9.01,6.55,7.37,10.24,8.19,27.03,,9.42,33.18,8.6,7.37,29.111111,24.039683,36.785714,0.254,,22.968254,69.641177
US_TX_48149,2020-08-01,ChIJY1VBTcyAQ4YRl4D1vOLKCXM,Q110755,geoId/48149,US,United States of America,TX,Texas,48149,Fayette County,US,USA,2,1,0,300,13,,,25119,12319,12800,2651,2955,2464,2548,2594,3633,3910,2680,1684,1837665,29.86,-96.93,2486,79.157143,-19,,-4,-12,6.82,10.0,7.72,,,,10.45,7.72,19.08,11.36,9.09,36.8,6.82,10.0,27.988889,23.011111,35.344444,5.6642,,22.194444,70.919697
US_TX_48149,2020-08-02,ChIJY1VBTcyAQ4YRl4D1vOLKCXM,Q110755,geoId/48149,US,United States of America,TX,Texas,48149,Fayette County,US,USA,2,0,0,300,13,,,25119,12319,12800,2651,2955,2464,2548,2594,3633,3910,2680,1684,1837665,29.86,-96.93,2486,79.157143,1,,0,-20,8.79,16.71,,9.23,,,17.59,9.67,29.9,6.59,8.35,43.97,7.04,7.47,28.277778,22.077778,36.1,6.096,,21.511111,67.162934
US_TX_48149,2020-08-03,ChIJY1VBTcyAQ4YRl4D1vOLKCXM,Q110755,geoId/48149,US,United States of America,TX,Texas,48149,Fayette County,US,USA,2,0,0,300,13,,,25119,12319,12800,2651,2955,2464,2548,2594,3633,3910,2680,1684,1837665,29.86,-96.93,2486,79.157143,-9,,-4,-32,8.62,18.07,12.32,10.68,,12.32,8.62,14.79,31.62,,12.32,44.36,9.04,11.09,27.85,21.205556,37.305556,0.508,,20.344444,63.949594
US_TX_48149,2020-08-04,ChIJY1VBTcyAQ4YRl4D1vOLKCXM,Q110755,geoId/48149,US,United States of America,TX,Texas,48149,Fayette County,US,USA,2,1,0,301,13,,,25119,12319,12800,2651,2955,2464,2548,2594,3633,3910,2680,1684,1837665,29.86,-96.93,2486,79.157143,-9,,-7,-30,6.61,13.21,11.97,11.15,,7.85,7.02,8.67,28.91,7.43,7.85,45.01,8.67,8.26,29.123457,23.716049,37.432099,0.1905,,21.45679,63.610564
US_TX_48149,2020-08-05,ChIJY1VBTcyAQ4YRl4D1vOLKCXM,Q110755,geoId/48149,US,United States of America,TX,Texas,48149,Fayette County,US,USA,2,0,1,301,14,,,25119,12319,12800,2651,2955,2464,2548,2594,3633,3910,2680,1684,1837665,29.86,-96.93,2486,79.157143,-9,,0,-32,9.58,7.5,6.67,6.67,6.67,8.33,9.17,12.08,17.92,6.67,7.92,43.34,6.25,,30.366667,23.716667,37.209877,0.127,,20.861111,57.132213
US_TX_48149,2020-08-06,ChIJY1VBTcyAQ4YRl4D1vOLKCXM,Q110755,geoId/48149,US,United States of America,TX,Texas,48149,Fayette County,US,USA,2,2,0,303,14,,,25119,12319,12800,2651,2955,2464,2548,2594,3633,3910,2680,1684,1837665,29.86,-96.93,2486,79.157143,-8,,1,-32,7.23,17.68,6.43,5.62,7.63,7.23,15.67,10.45,24.91,8.04,10.85,38.98,11.65,8.04,30.127778,23.45,37.205556,0.0,,21.2,59.078927
US_TX_48149,2020-08-07,ChIJY1VBTcyAQ4YRl4D1vOLKCXM,Q110755,geoId/48149,US,United States of America,TX,Texas,48149,Fayette County,US,USA,2,5,0,308,14,,,25119,12319,12800,2651,2955,2464,2548,2594,3633,3910,2680,1684,1837665,29.86,-96.93,2486,79.157143,-14,-10,4,-30,7.0,11.95,8.65,7.42,,5.77,11.95,8.65,25.95,,9.06,37.9,6.18,9.06,29.872222,22.8,37.302469,0.0,,21.561111,61.253215
US_TX_48149,2020-08-08,ChIJY1VBTcyAQ4YRl4D1vOLKCXM,Q110755,geoId/48149,US,United States of America,TX,Texas,48149,Fayette County,US,USA,2,0,0,308,14,,,25119,12319,12800,2651,2955,2464,2548,2594,3633,3910,2680,1684,1837665,29.86,-96.93,2486,79.157143,-18,,2,-16,9.84,16.39,,7.49,11.71,7.49,15.46,7.96,20.14,7.96,10.77,43.56,7.96,,30.05,23.011111,37.4,0.0,,21.977778,62.214434
US_TX_48149,2020-08-09,ChIJY1VBTcyAQ4YRl4D1vOLKCXM,Q110755,geoId/48149,US,United States of America,TX,Texas,48149,Fayette County,US,USA,2,1,0,309,14,,,25119,12319,12800,2651,2955,2464,2548,2594,3633,3910,2680,1684,1837665,29.86,-96.93,2486,79.157143,-1,,6,-12,,9.83,,9.83,7.15,8.49,11.62,8.49,19.67,,8.49,50.51,,9.39,30.477778,24.472222,37.588889,0.0,,22.688889,63.433797
